,bop date,eop date,day count,bop XLK price,eop XLK price,bop VGT price,eop VGT price,eop VGT / eop XLK,bop VGT / XLK moving avg,eop VGT / XLK moving avg,eop XLK unit price,eop VGT / eop VGT,bop VGT / VGT moving avg,eop VGT / VGT moving avg,eop VGT unit price,XLK unit price pct diff,VGT unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,XLK shares per unit,bop XLK shares,eop XLK shares,eop XLK shares bought,eop XLK shares sold,eop XLK shares traded,VGT shares per unit,bop VGT shares,eop VGT shares,eop VGT shares bought,eop VGT shares sold,eop VGT shares traded,XLK daily commission,VGT daily commission,daily total commissions,XLK cop,XLK pct cop,XLK daily position pnl,VGT cop,VGT pct cop,VGT daily position pnl,daily position pnl,short XLK investment amount,long XLK investment amount,XLK investment amount,daily XLK borrow cost,short VGT investment amount,long VGT investment amount,VGT investment amount,daily VGT borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
108,2024-06-06,2024-06-07,1,107.55,107.8,68.7363,68.7313,0.6375816326530613,0.6325581865693841,0.6330065620783922,68.1897725121796,1.0,1.0,1.0,68.7313,-0.007910109108676719,0.0,-0.007910109108676719,False,True,False,1,1,920.0,920.0,920.0,0.0,-0.0,0.0,1455.0,-1455.0,-1455.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.25,0.0023218027611578216,230.0,-0.0049999999999954525,-7.274441398845782e-05,7.274999999993383,237.27499999999338,0.0,98946.0,98946.0,0.0,-100011.3165,0.0,-100011.3165,-2.778092125,-1065.3165000000008,198957.31650000002,-100011.3165,-2.778092125,234.49690787499338,179.72599938334696,-583.8711186972348
109,2024-06-07,2024-06-10,3,107.8,108.075,68.7313,68.9688,0.6381568355308813,0.6330065620783922,0.633517838709466,68.41218419662225,1.0,1.0,1.0,68.9688,-0.008103288128231599,0.0,-0.008103288128231599,False,True,False,1,1,918.0,920.0,918.0,0.0,2.0,-2.0,1450.0,-1455.0,-1450.0,5.0,-0.0,5.0,-0.01,-0.025,-0.035,0.2750000000000057,0.002547772078798783,253.00000000000523,0.23749999999999716,0.0034495288747927364,-345.56249999999585,-92.56249999999062,0.0,99176.0,99176.0,0.0,-100004.0415,0.0,-100004.0415,-8.333670125000001,-828.0415000000066,199180.0415,-100004.0415,-8.333670125000001,-100.93117012499062,78.79482925835634,-684.8022888222254
110,2024-06-10,2024-06-11,1,108.075,110.085,68.9688,69.9363,0.6352936367352501,0.633517838709466,0.6338808935063757,69.74081127433156,1.0,1.0,1.0,69.9363,-0.002799153727149783,0.0,-0.002799153727149783,False,True,False,1,1,906.0,918.0,906.0,0.0,12.0,-12.0,1430.0,-1450.0,-1430.0,20.0,-0.0,20.0,-0.06,-0.1,-0.16,2.009999999999991,0.018427364111440154,1845.1799999999917,0.9675000000000011,0.013930599325232877,-1402.8750000000016,442.30499999999006,0.0,99212.85,99212.85,0.0,-100004.76000000001,0.0,-100004.76000000001,-2.7779100000000003,-791.9100000000035,199217.61000000002,-100004.76000000001,-2.7779100000000003,439.36708999999,518.1619192583464,-245.4351988222353
111,2024-06-11,2024-06-12,1,110.085,112.52,69.9363,71.44,0.6349093494489868,0.6338808935063757,0.634180167257024,71.32427813733739,1.0,1.0,1.0,71.44,-0.001621160272262593,0.0,-0.001621160272262593,False,False,False,1,1,887.0,906.0,887.0,0.0,19.0,-19.0,1400.0,-1430.0,-1400.0,30.0,-0.0,30.0,-0.095,-0.15,-0.245,2.4350000000000023,0.021878188956520356,2206.110000000002,1.503699999999995,0.021273108820246387,-2150.290999999993,55.819000000009055,0.0,99737.01,99737.01,0.0,-100008.909,0.0,-100008.909,-2.7780252500000002,-271.8990000000049,199745.919,-100008.909,-2.7780252500000002,52.79597475000906,570.9578940083554,-192.63922407222628
112,2024-06-12,2024-06-13,1,112.52,113.41,71.44,72.1463,0.6361546600828851,0.634180167257024,0.6345298896523339,71.92237276861908,1.0,1.0,1.0,72.1463,-0.0031086204572405604,0.0,-0.0031086204572405604,False,True,False,1,1,879.0,887.0,879.0,0.0,8.0,-8.0,1386.0,-1400.0,-1386.0,14.0,-0.0,14.0,-0.04,-0.07,-0.11000000000000001,0.8900000000000006,0.007878587205582929,789.4300000000005,0.7062999999999988,0.009838065285384927,-988.8199999999983,-199.38999999999783,0.0,99805.23999999999,99805.23999999999,0.0,-100016.0,0.0,-100016.0,-2.778222222222222,-210.7600000000093,199821.24,-100016.0,-2.778222222222222,-202.27822222222005,368.6796717861354,-394.91744629444634
113,2024-06-13,2024-06-14,1,113.41,113.835,72.1463,72.4263,0.6362392937145869,0.6345298896523339,0.6349078254153631,72.23170998857343,1.0,1.0,1.0,72.4263,-0.0026903470995018495,0.0,-0.0026903470995018495,False,True,False,1,1,876.0,879.0,876.0,0.0,3.0,-3.0,1381.0,-1386.0,-1381.0,5.0,-0.0,5.0,-0.015,-0.025,-0.04,0.42499999999999716,0.0037404606967467117,373.5749999999975,0.28000000000000114,0.003873491243730961,-388.0800000000016,-14.505000000004088,0.0,99687.39,99687.39,0.0,-99994.7718,0.0,-99994.7718,-2.77763255,-307.38180000000284,199682.1618,-99994.7718,-2.77763255,-17.322632550004087,351.3570392361313,-412.2400788444504
114,2024-06-14,2024-06-17,3,113.835,115.56,72.4263,73.3088,0.6343786777431638,0.6349078254153631,0.6351996985905961,73.36994830499935,1.0,1.0,1.0,73.3088,0.0008337718892255872,0.0,0.0008337718892255872,False,False,True,1,0,866.0,876.0,0.0,0.0,876.0,-876.0,1364.0,-1381.0,0.0,1381.0,-0.0,1381.0,-4.38,-6.905,-11.285,1.7250000000000085,0.015039844074048668,1511.1000000000074,0.8825000000000074,0.012111163159532326,-1218.7325000000103,292.3674999999971,0.0,99719.45999999999,99719.45999999999,0.0,-100020.7203,0.0,-100020.7203,-8.335060025,-301.260300000009,199740.1803,-100020.7203,-8.335060025,272.74743997499706,624.1044792111284,-139.49263886945334
115,2024-06-17,2024-06-18,1,115.56,115.705,73.3088,73.6025,0.6361220344842488,0.6351996985905961,0.6355501986163343,73.49578112542493,1.0,1.0,1.0,73.6025,-0.001450987631971043,0.0,-0.001450987631971043,False,False,False,0,0,863.0,0.0,0.0,0.0,-0.0,0.0,1359.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.14499999999999602,0.001253972879600597,0.0,0.2937000000000012,0.0039983362923643705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.1044792111284,-139.49263886945334
116,2024-06-18,2024-06-20,2,115.705,114.405,73.6025,72.5938,0.6345334557056073,0.6355501986163343,0.6358428361831298,72.71012047270173,1.0,1.0,1.0,72.5938,0.0016010648187797965,0.0,0.0016010648187797965,False,False,True,0,0,876.0,0.0,0.0,0.0,-0.0,0.0,1378.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.2999999999999972,-0.01129906419332346,-0.0,-1.0087000000000046,-0.013799473814282197,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.1044792111284,-139.49263886945334
117,2024-06-20,2024-06-21,1,114.405,114.205,72.5938,72.2175,0.6323497219911562,0.6358428361831298,0.6360888897271423,72.61643110629433,1.0,1.0,1.0,72.2175,0.005508821201134971,0.0,0.005508821201134971,False,False,True,0,0,881.0,0.0,0.0,0.0,-0.0,0.0,1385.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.20000000000000284,-0.0017497051837143318,-0.0,-0.3763000000000005,-0.005197119934562398,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.1044792111284,-139.49263886945334
118,2024-06-21,2024-06-24,3,114.205,111.21,72.2175,70.8925,0.6374651560111501,0.6360888897271423,0.6363310964006554,70.73944542655549,1.0,1.0,1.0,70.8925,-0.0021613010054034555,0.0,-0.0021613010054034555,False,True,False,0,1,898.0,0.0,898.0,898.0,-0.0,898.0,1411.0,0.0,-1411.0,0.0,1411.0,-1411.0,-4.49,-7.055,-11.545,-2.9950000000000045,-0.026574773269846676,-0.0,-1.3250000000000028,-0.018517753650389778,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.545,612.5594792111284,-151.0376388694533
119,2024-06-24,2024-06-25,1,111.21,113.25,70.8925,71.9075,0.6349448123620309,0.6363310964006554,0.6364068838843175,72.06449666737423,1.0,1.0,1.0,71.9075,0.0021809342544043785,0.0,0.0021809342544043785,False,False,True,1,0,885.0,898.0,0.0,0.0,898.0,-898.0,1391.0,-1411.0,0.0,1411.0,-0.0,1411.0,-4.49,-7.055,-11.545,2.0400000000000063,0.018177458532392776,1831.9200000000055,1.0150000000000006,0.014215925680719183,-1432.1650000000009,399.75500000000466,0.0,99866.57999999999,99866.57999999999,0.0,-100029.3175,0.0,-100029.3175,-2.7785921527777777,-162.73750000001746,199895.8975,-100029.3175,-2.7785921527777777,385.43140784722686,997.9908870583553,0.0
120,2024-06-25,2024-06-26,1,113.25,113.12,71.9075,72.0513,0.63694572135785,0.6364068838843175,0.6364448224279158,71.990346704994,1.0,1.0,1.0,72.0513,-0.0008463288227897187,0.0,-0.0008463288227897187,False,False,False,0,0,883.0,0.0,0.0,0.0,-0.0,0.0,1388.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.12999999999999545,-0.0011485622148807906,-0.0,0.14379999999999882,0.0019977944776930928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.9908870583553,0.0
121,2024-06-26,2024-06-27,1,113.12,113.175,72.0513,72.195,0.6379058979456593,0.6364448224279158,0.6364395910829411,72.02964277827937,1.0,1.0,1.0,72.195,-0.0022930518806005685,0.0,-0.0022930518806005685,False,True,False,0,1,881.0,0.0,881.0,881.0,-0.0,881.0,1385.0,0.0,-1385.0,0.0,1385.0,-1385.0,-4.405,-6.925,-11.33,0.05499999999999261,0.00048609117375957,0.0,0.1436999999999955,0.0019924261147481067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.33,986.6608870583552,-11.330000000000041
122,2024-06-27,2024-06-28,1,113.175,113.115,72.195,72.0738,0.6371727887548071,0.6364395910829411,0.6364224262982157,71.99086434534688,1.0,1.0,1.0,72.0738,-0.0011513671890597947,0.0,-0.0011513671890597947,True,False,False,1,0,883.0,881.0,0.0,0.0,881.0,-881.0,1387.0,-1385.0,0.0,1385.0,-0.0,1385.0,-4.405,-6.925,-11.33,-0.060000000000002274,-0.0005302929993023256,-52.860000000002,-0.12119999999998754,-0.001680197360939034,167.86199999998274,115.00199999998074,0.0,99707.175,99707.175,0.0,-99990.075,0.0,-99990.075,-2.7775020833333333,-282.8999999999942,199697.25,-99990.075,-2.7775020833333333,100.89449791664741,1087.5553849750027,0.0
123,2024-06-28,2024-07-01,3,113.115,113.97,72.0738,72.7813,0.6386005089058524,0.6364224262982157,0.6365546310354763,72.53306392520764,1.0,1.0,1.0,72.7813,-0.0034165420341617627,0.0,-0.0034165420341617627,False,True,False,0,1,874.0,0.0,874.0,874.0,-0.0,874.0,1374.0,0.0,-1374.0,0.0,1374.0,-1374.0,-4.37,-6.87,-11.24,0.855000000000004,0.007530255544923949,0.0,0.707499999999996,0.009768460012259884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.24,1076.3153849750026,-11.240000000000009
124,2024-07-01,2024-07-02,1,113.97,114.54,72.7813,73.265,0.6396455386764449,0.6365546310354763,0.6366523856853742,72.91096743880345,1.0,1.0,1.0,73.265,-0.00484393241435883,0.0,-0.00484393241435883,False,True,False,1,1,869.0,874.0,869.0,0.0,5.0,-5.0,1365.0,-1374.0,-1365.0,9.0,-0.0,9.0,-0.025,-0.045,-0.07,0.5700000000000074,0.004988851098067464,498.18000000000643,0.4836999999999989,0.006623951015485541,-664.6037999999985,-166.42379999999207,0.0,99609.78,99609.78,0.0,-100001.5062,0.0,-100001.5062,-2.7778196166666667,-391.7262000000046,199611.2862,-100001.5062,-2.7778196166666667,-169.27161961665874,907.0437653583439,-180.51161961665878
125,2024-07-02,2024-07-03,1,114.54,116.085,73.265,74.1113,0.6384227074988156,0.6366523856853742,0.6367358854803407,73.90579219228665,1.0,1.0,1.0,74.1113,-0.0027768136330770157,0.0,-0.0027768136330770157,False,True,False,1,1,859.0,869.0,859.0,0.0,10.0,-10.0,1349.0,-1365.0,-1349.0,16.0,-0.0,16.0,-0.05,-0.08,-0.13,1.5449999999999875,0.01339857442482072,1342.604999999989,0.8462999999999994,0.011485012211804977,-1155.1994999999993,187.40549999998984,0.0,99535.26000000001,99535.26000000001,0.0,-100006.725,0.0,-100006.725,-2.7779645833333335,-471.4649999999965,199541.98500000002,-100006.725,-2.7779645833333335,184.49753541665652,1091.5413007750003,0.0
126,2024-07-03,2024-07-05,2,116.085,116.44,74.1113,74.4888,0.6397183098591549,0.6367358854803407,0.6367825460386305,74.14152650533086,1.0,1.0,1.0,74.4888,-0.00467299150558003,0.0,-0.00467299150558003,False,True,False,1,1,854.0,859.0,854.0,0.0,5.0,-5.0,1342.0,-1349.0,-1342.0,7.0,-0.0,7.0,-0.025,-0.035,-0.060000000000000005,0.355000000000004,0.0030534374868904698,304.9450000000034,0.3774999999999977,0.005080761211725895,-509.24749999999693,-204.30249999999353,0.0,99717.015,99717.015,0.0,-99976.1437,0.0,-99976.1437,-5.554230205555555,-259.1287000000011,199693.1587,-99976.1437,-5.554230205555555,-209.91673020554907,881.6245705694512,-209.91673020554913
127,2024-07-05,2024-07-08,3,116.44,117.235,74.4888,74.9888,0.6396451571629632,0.6367825460386305,0.6368092948312277,74.65320178483884,1.0,1.0,1.0,74.9888,-0.00448535536547356,0.0,-0.00448535536547356,False,True,False,1,1,849.0,854.0,849.0,0.0,5.0,-5.0,1334.0,-1342.0,-1334.0,8.0,-0.0,8.0,-0.025,-0.04,-0.065,0.7950000000000017,0.006804348495276657,678.9300000000014,0.5,0.006689990538125227,-671.0,7.930000000001428,0.0,99439.76,99439.76,0.0,-99963.9696,0.0,-99963.9696,-8.330330799999999,-524.209600000002,199403.7296,-99963.9696,-8.330330799999999,-0.4653307999985712,881.1592397694526,-210.3820610055477
128,2024-07-08,2024-07-09,1,117.235,117.14,74.9888,74.8288,0.6387980194638894,0.6368092948312277,0.6368701141717692,74.59584079653001,1.0,1.0,1.0,74.8288,-0.0031180853569099443,0.0,-0.0031180853569099443,False,True,False,1,1,851.0,849.0,851.0,2.0,-0.0,2.0,1336.0,-1334.0,-1336.0,0.0,2.0,-2.0,-0.01,-0.01,-0.02,-0.09499999999999886,-0.0008106667110627972,-80.65499999999903,-0.1599999999999966,-0.0021359314370189356,213.43999999999545,132.78499999999642,0.0,99532.515,99532.515,0.0,-100035.0592,0.0,-100035.0592,-2.7787516444444447,-502.5442000000039,199567.5742,-100035.0592,-2.7787516444444447,129.98624835555196,1011.1454881250046,-80.39581264999572
129,2024-07-09,2024-07-10,1,117.14,118.84,74.8288,75.8563,0.638306125883541,0.6368701141717692,0.6368775786894021,75.68564436817306,1.0,1.0,1.0,75.8563,-0.0022522570193791868,0.0,-0.0022522570193791868,False,True,False,1,1,839.0,851.0,839.0,0.0,12.0,-12.0,1318.0,-1336.0,-1318.0,18.0,-0.0,18.0,-0.06,-0.09,-0.15,1.7000000000000028,0.014408249932770774,1446.7000000000023,1.0275000000000034,0.01363792339915998,-1372.7400000000046,73.95999999999776,0.0,99686.14,99686.14,0.0,-99971.2768,0.0,-99971.2768,-2.7769799111111113,-285.1368000000075,199657.4168,-99971.2768,-2.7769799111111113,71.03302008888664,1082.1785082138913,-9.362792561109018
130,2024-07-10,2024-07-11,1,118.84,115.865,75.8563,74.395,0.6420834591982048,0.6368775786894021,0.6372170698125499,73.79182065484757,1.0,1.0,1.0,74.395,-0.008140841050596736,0.0,-0.008140841050596736,False,True,False,1,1,856.0,839.0,856.0,17.0,-0.0,17.0,1344.0,-1318.0,-1344.0,0.0,26.0,-26.0,-0.085,-0.13,-0.21500000000000002,-2.9750000000000085,-0.025352330324562834,-2496.0250000000074,-1.4613000000000085,-0.019452025734124988,1925.9934000000112,-570.0315999999962,0.0,99706.76000000001,99706.76000000001,0.0,-99978.6034,0.0,-99978.6034,-2.777183427777778,-271.8433999999979,199685.36340000003,-99978.6034,-2.777183427777778,-573.023783427774,509.1547247861173,-582.386575988883
131,2024-07-11,2024-07-12,1,115.865,116.9,74.395,75.0875,0.64232249786142,0.6372170698125499,0.6375877272331716,74.49067546108708,1.0,1.0,1.0,75.0875,-0.007980144220278833,0.0,-0.007980144220278833,False,True,False,1,1,849.0,856.0,849.0,0.0,7.0,-7.0,1332.0,-1344.0,-1332.0,12.0,-0.0,12.0,-0.035,-0.06,-0.095,1.0350000000000108,0.008893148208178756,885.9600000000092,0.6925000000000097,0.009265364896619143,-930.720000000013,-44.76000000000374,0.0,99180.44,99180.44,0.0,-99986.87999999999,0.0,-99986.87999999999,-2.777413333333333,-806.4399999999878,199167.32,-99986.87999999999,-2.777413333333333,-47.63241333333708,461.52231145278023,-630.01898932222
132,2024-07-12,2024-07-15,3,116.9,117.11,75.0875,75.4725,0.6444582016907181,0.6375877272331716,0.6380029043135632,74.66789873627673,1.0,1.0,1.0,75.4725,-0.010718087510392077,0.0,-0.010718087510392077,False,True,False,1,1,845.0,849.0,845.0,0.0,4.0,-4.0,1325.0,-1332.0,-1325.0,7.0,-0.0,7.0,-0.02,-0.035,-0.05500000000000001,0.20999999999999375,0.0017947955760231173,178.28999999999468,0.3849999999999909,0.005114251317181092,-512.8199999999879,-334.5299999999932,0.0,99248.1,99248.1,0.0,-100016.55,0.0,-100016.55,-8.3347125,-768.4499999999971,199264.65000000002,-100016.55,-8.3347125,-342.91971249999324,118.60259895278699,-972.9387018222133
133,2024-07-15,2024-07-16,1,117.11,116.72,75.4725,75.5638,0.647393762851268,0.6380029043135632,0.6385606277703972,74.4676989914791,1.0,1.0,1.0,75.5638,-0.014611871745656395,0.0,-0.014611871745656395,False,True,False,1,1,844.0,845.0,844.0,0.0,1.0,-1.0,1323.0,-1325.0,-1323.0,2.0,-0.0,2.0,-0.005,-0.01,-0.015,-0.39000000000000057,-0.0033357598395156603,-329.55000000000047,0.09130000000000393,0.0012089810346334782,-120.97250000000521,-450.52250000000566,0.0,98957.95,98957.95,0.0,-100001.0625,0.0,-100001.0625,-2.7778072916666665,-1043.112500000003,198959.0125,-100001.0625,-2.7778072916666665,-453.3153072916723,-334.7127083388853,-1426.2540091138856
134,2024-07-16,2024-07-17,1,116.72,112.18,75.5638,72.8413,0.6493251916562667,0.6385606277703972,0.6393079534660524,71.63373122328316,1.0,1.0,1.0,72.8413,-0.016717032535551336,0.0,-0.016717032535551336,False,True,False,1,1,877.0,844.0,877.0,33.0,-0.0,33.0,1373.0,-1323.0,-1373.0,0.0,50.0,-50.0,-0.165,-0.25,-0.41500000000000004,-4.539999999999992,-0.039673180134339285,-3831.7599999999934,-2.7224999999999966,-0.03669423049132074,3601.8674999999953,-229.8924999999981,0.0,98511.68,98511.68,0.0,-99970.9074,0.0,-99970.9074,-2.77696965,-1459.2274000000034,198482.5874,-99970.9074,-2.77696965,-233.0844696499981,-567.7971779888834,-1659.3384787638838
135,2024-07-17,2024-07-18,1,112.18,112.19,72.8413,72.4625,0.645890899367145,0.6393079534660524,0.6397963967101973,71.72395929935642,1.0,1.0,1.0,72.4625,-0.010244334497882207,0.0,-0.010244334497882207,False,True,False,1,1,882.0,877.0,882.0,5.0,-0.0,5.0,1380.0,-1373.0,-1380.0,0.0,7.0,-7.0,-0.025,-0.035,-0.060000000000000005,0.009999999999990905,8.913847668247893e-05,8.769999999992024,-0.37879999999999825,-0.005213915370922323,520.0923999999976,528.8623999999896,0.0,98381.86,98381.86,0.0,-100011.1049,0.0,-100011.1049,-2.7780862472222223,-1629.2449000000051,198392.96490000002,-100011.1049,-2.7780862472222223,526.0243137527675,-41.77286423611588,-1133.314165011116
136,2024-07-18,2024-07-19,1,112.19,110.435,72.4625,71.6025,0.6483678181735864,0.6397963967101973,0.6404881148335961,70.65591507069064,1.0,1.0,1.0,71.6025,-0.013308160355593023,0.0,-0.013308160355593023,False,True,False,1,1,894.0,882.0,894.0,12.0,-0.0,12.0,1397.0,-1380.0,-1397.0,0.0,17.0,-17.0,-0.06,-0.085,-0.14500000000000002,-1.7549999999999955,-0.01576674997144117,-1547.909999999996,-0.8599999999999994,-0.011939197107690345,1186.7999999999993,-361.1099999999967,0.0,98951.58,98951.58,0.0,-99998.25000000001,0.0,-99998.25000000001,-2.777729166666667,-1046.6700000000128,198949.83000000002,-99998.25000000001,-2.777729166666667,-364.0327291666634,-405.80559340277927,-1497.3468941777796
137,2024-07-19,2024-07-22,3,110.435,113.05,71.6025,73.0288,0.6459867315347192,0.6404881148335961,0.6411699653107743,72.40718138193805,1.0,1.0,1.0,73.0288,-0.008548399062674902,0.0,-0.008548399062674902,False,True,False,1,1,877.0,894.0,877.0,0.0,17.0,-17.0,1369.0,-1397.0,-1369.0,28.0,-0.0,28.0,-0.085,-0.14,-0.22500000000000003,2.614999999999995,0.023403086138546705,2337.8099999999954,1.4262999999999977,0.01972389433540655,-1992.5410999999967,345.26889999999867,0.0,98728.89,98728.89,0.0,-100028.6925,0.0,-100028.6925,-8.335724375,-1299.8025000000052,198757.58250000002,-100028.6925,-8.335724375,336.70817562499866,-69.0974177777806,-1160.638718552781
138,2024-07-22,2024-07-23,1,113.05,112.6,73.0288,72.8938,0.6473694493783304,0.6411699653107743,0.6416651799791333,72.19573809399319,1.0,1.0,1.0,72.8938,-0.009622572399430238,0.0,-0.009622572399430238,False,True,False,1,1,880.0,877.0,880.0,3.0,-0.0,3.0,1372.0,-1369.0,-1372.0,0.0,3.0,-3.0,-0.015,-0.015,-0.03,-0.45000000000000284,-0.003988483018388907,-394.6500000000025,-0.13500000000000512,-0.0018502965067162145,184.815000000007,-209.8349999999955,0.0,99144.84999999999,99144.84999999999,0.0,-99976.4272,0.0,-99976.4272,-2.777122977777778,-831.5772000000143,199121.2772,-99976.4272,-2.777122977777778,-212.64212297777325,-281.7395407555539,-1373.2808415305542
139,2024-07-23,2024-07-24,1,112.6,107.94,72.8938,70.0325,0.6488095238095238,0.6416651799791333,0.642358415551508,69.26133952694765,1.0,1.0,1.0,70.0325,-0.011072540672567289,0.0,-0.011072540672567289,False,True,False,1,1,916.0,880.0,916.0,36.0,-0.0,36.0,1428.0,-1372.0,-1428.0,0.0,56.0,-56.0,-0.18,-0.28,-0.46,-4.659999999999997,-0.042266198515093195,-4100.799999999997,-2.8613,-0.04004416737046989,3925.7036,-175.09639999999763,0.0,99088.0,99088.0,0.0,-100010.2936,0.0,-100010.2936,-2.7780637111111113,-922.2936000000045,199098.2936,-100010.2936,-2.7780637111111113,-178.33446371110875,-460.07400446666264,-1551.615305241663
140,2024-07-24,2024-07-25,1,107.94,106.785,70.0325,69.3738,0.6496586599241467,0.642358415551508,0.6429940624798228,68.59424340466778,1.0,1.0,1.0,69.3738,-0.011300658792806261,0.0,-0.011300658792806261,False,True,False,1,1,926.0,916.0,926.0,10.0,-0.0,10.0,1441.0,-1428.0,-1441.0,0.0,13.0,-13.0,-0.05,-0.065,-0.115,-1.1550000000000011,-0.010758049966550427,-1057.980000000001,-0.6586999999999961,-0.009450145396680126,940.6235999999944,-117.35640000000649,0.0,98873.04,98873.04,0.0,-100006.41,0.0,-100006.41,-2.7779558333333334,-1133.37000000001,198879.45,-100006.41,-2.7779558333333334,-120.24935583333982,-580.3233603000025,-1671.864661075003
141,2024-07-25,2024-07-26,1,106.785,108.14,69.3738,70.195,0.6491122618827445,0.6429940624798228,0.643554380676677,69.53337791656804,1.0,1.0,1.0,70.195,-0.009470188347685425,0.0,-0.009470188347685425,False,True,False,1,1,916.0,926.0,916.0,0.0,10.0,-10.0,1425.0,-1441.0,-1425.0,16.0,-0.0,16.0,-0.05,-0.08,-0.13,1.355000000000004,0.012609216729912456,1254.7300000000037,0.8211999999999904,0.01176780880421306,-1183.3491999999862,71.38080000001742,0.0,98882.91,98882.91,0.0,-99967.6458,0.0,-99967.6458,-2.7768790500000002,-1084.735799999995,198850.5558,-99967.6458,-2.7768790500000002,68.47392095001742,-511.84943934998506,-1603.3907401249853
142,2024-07-26,2024-07-29,3,108.14,107.66,70.195,69.9363,0.6496033810143044,0.643554380676677,0.644175910289652,69.28506462365105,1.0,1.0,1.0,69.9363,-0.009355462475648583,0.0,-0.009355462475648583,False,True,False,1,1,920.0,916.0,920.0,4.0,-0.0,4.0,1430.0,-1425.0,-1430.0,0.0,5.0,-5.0,-0.02,-0.025,-0.045,-0.480000000000004,-0.004448570821047628,-439.68000000000364,-0.2586999999999904,-0.0036922556759172633,368.6474999999863,-71.03250000001736,0.0,99056.24,99056.24,0.0,-100027.87499999999,0.0,-100027.87499999999,-8.335656249999998,-971.6349999999802,199084.115,-100027.87499999999,-8.335656249999998,-79.41315625001737,-591.2625956000024,-1682.8038963750028
143,2024-07-29,2024-07-30,1,107.66,104.955,69.9363,68.6013,0.6536258396455623,0.644175910289652,0.6449271768266375,67.60948266445043,1.0,1.0,1.0,68.6013,-0.014563235677116261,0.0,-0.014563235677116261,False,True,False,1,1,939.0,920.0,939.0,19.0,-0.0,19.0,1458.0,-1430.0,-1458.0,0.0,28.0,-28.0,-0.095,-0.14,-0.23500000000000001,-2.7049999999999983,-0.02544642626684145,-2488.5999999999985,-1.335000000000008,-0.019273342758397132,1909.0500000000113,-579.5499999999872,0.0,99047.2,99047.2,0.0,-100008.909,0.0,-100008.909,-2.7780252500000002,-961.7090000000026,199056.109,-100008.909,-2.7780252500000002,-582.5630252499873,-1173.8256208499897,-2265.36692162499
144,2024-07-30,2024-07-31,1,104.955,109.4,68.6013,71.0013,0.6490063985374771,0.6449271768266375,0.6453952198196891,70.55503314483414,1.0,1.0,1.0,71.0013,-0.006305169450231448,0.0,-0.006305169450231448,True,True,False,1,0,908.0,939.0,0.0,0.0,939.0,-939.0,1408.0,-1458.0,0.0,1458.0,-0.0,1458.0,-4.695,-7.29,-11.985,4.445000000000007,0.041479203121911105,4173.855000000007,2.4000000000000057,0.03438670174324689,-3499.2000000000085,674.6549999999984,0.0,98552.745,98552.745,0.0,-100020.6954,0.0,-100020.6954,-2.77835265,-1467.9504000000015,198573.4404,-100020.6954,-2.77835265,659.8916473499984,-513.9339734999913,-1605.4752742749915
145,2024-07-31,2024-08-01,1,109.4,105.32,71.0013,68.435,0.6497816179263198,0.6453952198196891,0.6459631653410643,67.97302455140965,1.0,1.0,1.0,68.435,-0.0067734609658877095,0.0,-0.0067734609658877095,False,True,False,0,1,943.0,0.0,943.0,943.0,-0.0,943.0,1461.0,0.0,-1461.0,0.0,1461.0,-1461.0,-4.715,-7.305,-12.02,-4.0800000000000125,-0.03800755535977226,-0.0,-2.5662999999999982,-0.03681379706961731,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.02,-525.9539734999913,-1617.4952742749915
