date,FREL,VNQ,VNQ/FREL,VNQ/FREL avg,VNQ/FREL 10 dma,VNQ/FREL 20 dma,FREL avg,FREL 10 dma,FREL 20 dma,avg diff,10 dma diff,20 dma diff,FREL div,VNQ div,FREL*,VNQ*,VNQ*/FREL*,VNQ*/FREL* avg,VNQ*/FREL* 10 dma,VNQ*/FREL* 20 dma,FREL* avg,FREL* 10 dma,FREL* 20 dma,avg diff*,10 dma diff*,20 dma diff*
2026-03-03,28.96,95.42,3.2948895027624308,3.293648077180519,3.2931644196532126,3.292386276243782,95.38404831514784,95.36058347526667,95.34445379343876,0.0003768440512146859,0.0006228781312229668,0.0007920365561642031,0.0,0.0,28.96,95.42,3.2948895027624308,3.2926521199357435,3.2931644196532126,3.292386276243782,95.35520539333913,95.36058347526667,95.34445379343876,0.0006792770477559577,0.0006228781312229668,0.0007920365561642031
2026-03-04,29.01,95.54,3.293347121682179,3.293648077180519,3.293339731751671,3.2926002207358147,95.54873071900685,95.5346998141397,95.51212587383212,-9.137869072736641e-05,5.547763117595198e-05,0.0002917960345971588,0.0,0.0,29.01,95.54,3.293347121682179,3.2926521199357435,3.293339731751671,3.2926002207358147,95.51983799933592,95.5346998141397,95.51212587383212,0.00021105430581388148,5.547763117595198e-05,0.0002917960345971588
2026-03-05,28.75,94.58,3.2897391304347825,3.293648077180519,3.2933929322558546,3.292620631145438,94.69238221893993,94.68351728786054,94.66225634615468,-0.0011875185468602785,-0.001093895956985336,-0.0008693232993847874,0.0,0.0,28.75,94.58,3.2897391304347825,3.2926521199357435,3.2933929322558546,3.292620631145438,94.66374844815263,94.68351728786054,94.66225634615468,-0.0008850855503191939,-0.001093895956985336,-0.0008693232993847874
2026-03-06,28.4,93.55,3.2940140845070425,3.293648077180519,3.2934642469890996,3.2928519402241037,93.53960539192674,93.53235927606626,93.51042592453044,0.00011111903370771024,0.00018858778619509502,0.000423115427695374,0.0,0.0,28.4,93.55,3.2940140845070425,3.2926521199357435,3.2934642469890996,3.2928519402241037,93.51132020617511,93.53235927606626,93.51042592453044,0.0004135520302489914,0.00018858778619509502,0.000423115427695374
2026-03-09,28.47,93.76,3.293291183702143,3.293648077180519,3.293542844887419,3.292901938381374,93.77016075732938,93.76492711177966,93.74749473818022,-0.00010836398047425858,-5.254887290632367e-05,0.00013338412798692142,0.0,0.0,28.47,93.76,3.293291183702143,3.2926521199357435,3.293542844887419,3.292901938381374,93.74180585457061,93.76492711177966,93.74749473818022,0.00019406901606705069,-5.254887290632367e-05,0.00013338412798692142
2026-03-10,28.42,93.62,3.294159042927516,3.293648077180519,3.293675260083598,3.2929458308050337,93.60547835347036,93.60248765170046,93.58427308879865,0.00015512468373923738,0.00018707526612082192,0.0003816890613190495,0.0,0.0,28.42,93.62,3.294159042927516,3.2926521199357435,3.293675260083598,3.2929458308050337,93.57717324857383,93.60248765170046,93.58427308879865,0.0004575576802806441,0.00018707526612082192,0.0003816890613190495
2026-03-11,28.11,92.65,3.2959800782639634,3.293648077180519,3.2937491275834914,3.292985269958667,92.58444744954438,92.58521156094994,92.5647073039295,0.0007077792936978319,0.0006995261985671407,0.0009210143550834963,0.0,0.0,28.11,92.65,3.2959800782639634,3.2926521199357435,3.2937491275834914,3.292985269958667,92.55645109139375,92.58521156094994,92.5647073039295,0.0010102122902390204,0.0006995261985671407,0.0009210143550834963
2026-03-12,27.92,92.01,3.295487106017192,3.293648077180519,3.293804909589143,3.2932775956612184,91.95865431488009,91.96147564213109,91.94014873724598,0.0005582003808676734,0.0005275204628849516,0.0007594586532374354,0.0,0.0,27.92,92.01,3.295487106017192,3.2926521199357435,3.293804909589143,3.2932775956612184,91.93084718860597,91.96147564213109,91.94014873724598,0.0008606333774088173,0.0005275204628849516,0.0007594586532374354
2026-03-13,27.95,92.16,3.2973166368515203,3.293648077180519,3.2942523337698217,3.293448973247348,92.0574637571955,92.06184722301654,92.04710879873105,0.0011132088272423218,0.0010655933348909464,0.001225698792392261,0.0,0.0,27.95,92.16,3.2973166368515203,3.2926521199357435,3.2942523337698217,3.293448973247348,92.02962675220402,92.06184722301654,92.04710879873105,0.0014156418237837303,0.0010655933348909464,0.001225698792392261
2026-03-16,28.18,92.93,3.2977288857345637,3.293648077180519,3.294595277288333,3.2937165522364777,92.81500281494702,92.83203076563358,92.80939206611028,0.0012382265794832733,0.0010547822183654845,0.0012986792892906132,0.0,0.0,28.18,92.93,3.2977288857345637,3.2926521199357435,3.294595277288333,3.2937165522364777,92.78693673978925,92.83203076563358,92.80939206611028,0.001540659576024448,0.0010547822183654845,0.0012986792892906132
