,bop date,eop date,day count, bop RSP price , eop RSP price , bop SPY price ,, eop SPY price ,, eop SPY / eop RSP , bop SPY / RSP moving avg , eop SPY / RSP moving avg ,current position,new position, bop RSP shares , eop RSP shares , eop RSP shares bought , eop RSP shares sold , eop RSP shares traded , bop SPY shares , eop SPY shares , eop SPY shares bought , eop SPY shares sold , eop SPY shares traded , RSP daily commission , SPY daily commission , daily total commissions , RSP cop ,RSP pct cop, RSP daily position pnl , SPY cop ,SPY pct cop, SPY daily position pnl , daily position pnl , short RSP investment amount , long RSP investment amount , RSP investment amount , daily RSP borrow cost , short SPY investment amount , long SPY investment amount , SPY investment amount , daily SPY borrow cost , net investment amount , gross investment amount , short investment amount , daily borrow cost , daily net profit , cumulative net profit , drawdown 
227,11/25/2024,11/26/2024,1, $187.21 , $187.23 , $597.53 ,82%, $600.65 , $0.31 , 3.21 , 3.24 , 3.23 ,-1,-1, (534.16), (534.10), 0.06 , -   , 0.06 , 167.36 , 166.49 , -   , 0.87 , (0.87), $(0.00), $(0.00), $(0.00), $0.02 ,0.01%, $(10.68), $3.12 ,0.52%, $522.15 , $511.47 ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $508.68 ," $7,075.03 "," $(1,027.04)"
228,11/26/2024,11/27/2024,1, $187.23 , $187.05 , $600.65 ,89%, $598.83 , $0.31 , 3.20 , 3.23 , 3.23 ,-1,-1, (534.10), (534.62), -   , 0.51 , (0.51), 166.49 , 166.99 , 0.51 , -   , 0.51 , $(0.00), $(0.00), $(0.01), $(0.18),-0.10%, $96.14 , $(1.82),-0.30%, $(303.01), $(206.87)," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(209.65)," $6,865.38 "," $(1,236.68)"
229,11/27/2024,11/29/2024,2, $187.05 , $187.62 , $598.83 ,94%, $602.55 , $0.31 , 3.21 , 3.23 , 3.22 ,-1,-1, (534.62), (532.99), 1.62 , -   , 1.62 , 166.99 , 165.96 , -   , 1.03 , (1.03), $(0.01), $(0.01), $(0.01), $0.57 ,0.30%, $(304.73), $3.72 ,0.62%, $621.21 , $316.48 ," $(100,000.00)", $-   ," $(100,000.00)", $(5.56), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(5.56), $310.91 ," $7,176.29 ", $(925.77)
230,11/29/2024,12/2/2024,3, $187.62 , $187.15 , $602.55 ,96%, $603.63 , $0.31 , 3.23 , 3.22 , 3.22 ,-1,1, (532.99), 534.33 ," 1,067.32 ", -   ," 1,067.32 ", 165.96 , (165.66), -   , 331.63 , (331.63), $(5.34), $(1.66), $(6.99), $(0.47),-0.25%, $250.51 , $1.08 ,0.18%, $179.24 , $429.74 ," $(100,000.00)", $-   ," $(100,000.00)", $(8.33), $-   ," $100,000.00 "," $100,000.00 ", $-   , $(0.00)," $200,000.00 "," $(100,000.00)", $(8.33), $414.42 ," $7,590.70 ", $(511.36)
231,12/2/2024,12/3/2024,1, $187.15 , $186.32 , $603.63 ,94%, $603.91 , $0.31 , 3.24 , 3.22 , 3.22 ,1,1, 534.33 , 536.71 , 2.38 , -   , 2.38 , (165.66), (165.59), 0.08 , -   , 0.08 , $(0.01), $(0.00), $(0.01), $(0.83),-0.44%, $(443.49), $0.28 ,0.05%, $(46.39), $(489.88), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(492.67)," $7,098.03 "," $(1,004.03)"
232,12/3/2024,12/4/2024,1, $186.32 , $186.33 , $603.91 ,88%, $607.66 , $0.31 , 3.26 , 3.22 , 3.22 ,1,1, 536.71 , 536.68 , -   , 0.03 , (0.03), (165.59), (164.57), 1.02 , -   , 1.02 , $(0.00), $(0.01), $(0.01), $0.01 ,0.01%, $5.37 , $3.75 ,0.62%, $(620.95), $(615.59), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(618.37)," $6,479.66 "," $(1,622.40)"
233,12/4/2024,12/5/2024,1, $186.33 , $185.40 , $607.66 ,73%, $606.66 , $0.31 , 3.27 , 3.22 , 3.22 ,1,1, 536.68 , 539.37 , 2.69 , -   , 2.69 , (164.57), (164.84), -   , 0.27 , (0.27), $(0.01), $(0.00), $(0.01), $(0.93),-0.50%, $(499.11), $(1.00),-0.16%, $164.57 , $(334.55), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $0.00 ," $200,000.00 "," $(100,000.00)", $(2.78), $(337.34)," $6,142.32 "," $(1,959.74)"
234,12/5/2024,12/6/2024,1, $185.40 , $185.19 , $606.66 ,32%, $607.81 , $0.30 , 3.28 , 3.22 , 3.23 ,1,1, 539.37 , 539.99 , 0.61 , -   , 0.61 , (164.84), (164.53), 0.31 , -   , 0.31 , $(0.00), $(0.00), $(0.00), $(0.21),-0.11%, $(113.27), $1.15 ,0.19%, $(189.56), $(302.83), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $0.00 ," $200,000.00 "," $(100,000.00)", $(2.78), $(305.61)," $5,836.71 "," $(2,265.35)"
235,12/6/2024,12/9/2024,3, $185.19 , $184.43 , $607.81 ,-35%, $604.68 , $0.31 , 3.28 , 3.23 , 3.24 ,1,1, 539.99 , 542.21 , 2.23 , -   , 2.23 , (164.53), (165.38), -   , 0.85 , (0.85), $(0.01), $(0.00), $(0.02), $(0.76),-0.41%, $(410.39), $(3.13),-0.52%, $514.96 , $104.57 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(8.33), $0.00 ," $200,000.00 "," $(100,000.00)", $(8.33), $96.23 ," $5,932.93 "," $(2,169.13)"
236,12/9/2024,12/10/2024,1, $184.43 , $183.30 , $604.68 ,-66%, $602.80 , $0.30 , 3.29 , 3.24 , 3.25 ,1,1, 542.21 , 545.55 , 3.34 , -   , 3.34 , (165.38), (165.89), -   , 0.52 , (0.52), $(0.02), $(0.00), $(0.02), $(1.13),-0.61%, $(612.70), $(1.88),-0.31%, $310.91 , $(301.79), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $(0.00)," $200,000.00 "," $(100,000.00)", $(2.78), $(304.59)," $5,628.35 "," $(2,473.71)"
237,12/10/2024,12/11/2024,1, $183.30 , $183.47 , $602.80 ,-37%, $607.46 , $0.30 , 3.31 , 3.25 , 3.26 ,1,1, 545.55 , 545.05 , -   , 0.51 , (0.51), (165.89), (164.62), 1.27 , -   , 1.27 , $(0.00), $(0.01), $(0.01), $0.17 ,0.09%, $92.74 , $4.66 ,0.77%, $(773.06), $(680.31), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(683.10)," $4,945.25 "," $(3,156.82)"
238,12/11/2024,12/12/2024,1, $183.47 , $182.80 , $607.46 ,-41%, $604.33 , $0.30 , 3.31 , 3.26 , 3.27 ,1,1, 545.05 , 547.05 , 2.00 , -   , 2.00 , (164.62), (165.47), -   , 0.85 , (0.85), $(0.01), $(0.00), $(0.01), $(0.67),-0.37%, $(365.18), $(3.13),-0.52%, $515.26 , $150.08 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $0.00 ," $200,000.00 "," $(100,000.00)", $(2.78), $147.29 ," $5,092.53 "," $(3,009.53)"
239,12/12/2024,12/13/2024,1, $182.80 , $182.16 , $604.33 ,-15%, $604.21 , $0.30 , 3.32 , 3.27 , 3.28 ,1,1, 547.05 , 548.97 , 1.92 , -   , 1.92 , (165.47), (165.51), -   , 0.03 , (0.03), $(0.01), $(0.00), $(0.01), $(0.64),-0.35%, $(350.11), $(0.12),-0.02%, $19.86 , $(330.25), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(333.04)," $4,759.49 "," $(3,342.57)"
240,12/13/2024,12/16/2024,3, $182.16 , $181.56 , $604.21 ,19%, $606.79 , $0.30 , 3.34 , 3.28 , 3.29 ,1,1, 548.97 , 550.78 , 1.81 , -   , 1.81 , (165.51), (164.80), 0.70 , -   , 0.70 , $(0.01), $(0.00), $(0.01), $(0.60),-0.33%, $(329.38), $2.58 ,0.43%, $(427.00), $(756.38), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(8.33), $0.00 ," $200,000.00 "," $(100,000.00)", $(8.33), $(764.73)," $3,994.76 "," $(4,107.30)"
241,12/16/2024,12/17/2024,1, $181.56 , $180.13 , $606.79 ,24%, $604.29 , $0.30 , 3.35 , 3.29 , 3.30 ,1,1, 550.78 , 555.15 , 4.37 , -   , 4.37 , (164.80), (165.48), -   , 0.68 , (0.68), $(0.02), $(0.00), $(0.03), $(1.43),-0.79%, $(787.62), $(2.50),-0.41%, $412.00 , $(375.61), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(378.42)," $3,616.34 "," $(4,485.72)"
242,12/17/2024,12/18/2024,1, $180.13 , $174.80 , $604.29 ,52%, $586.28 , $0.30 , 3.35 , 3.30 , 3.31 ,1,1, 555.15 , 572.08 , 16.93 , -   , 16.93 , (165.48), (170.57), -   , 5.08 , (5.08), $(0.08), $(0.03), $(0.11), $(5.33),-3.00%," $(2,958.97)", $(18.01),-3.03%," $2,980.36 ", $21.38 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $0.00 ," $200,000.00 "," $(100,000.00)", $(2.78), $18.50 ," $3,634.84 "," $(4,467.22)"
243,12/18/2024,12/19/2024,1, $174.80 , $174.22 , $586.28 ,88%, $586.10 , $0.30 , 3.36 , 3.31 , 3.32 ,1,1, 572.08 , 573.99 , 1.90 , -   , 1.90 , (170.57), (170.62), -   , 0.05 , (0.05), $(0.01), $(0.00), $(0.01), $(0.58),-0.33%, $(331.81), $(0.18),-0.03%, $30.70 , $(301.11), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $0.00 ," $200,000.00 "," $(100,000.00)", $(2.78), $(303.89)," $3,330.94 "," $(4,771.12)"
244,12/19/2024,12/20/2024,1, $174.22 , $176.66 , $586.10 ,93%, $591.15 , $0.30 , 3.35 , 3.32 , 3.33 ,1,1, 573.99 , 566.06 , -   , 7.93 , (7.93), (170.62), (169.16), 1.46 , -   , 1.46 , $(0.04), $(0.01), $(0.05), $2.44 ,1.39%," $1,400.53 ", $5.05 ,0.86%, $(861.63), $538.90 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $536.08 ," $3,867.02 "," $(4,235.04)"
245,12/20/2024,12/23/2024,3, $176.66 , $176.28 , $591.15 ,94%, $594.69 , $0.30 , 3.37 , 3.33 , 3.34 ,1,1, 566.06 , 567.28 , 1.22 , -   , 1.22 , (169.16), (168.15), 1.01 , -   , 1.01 , $(0.01), $(0.01), $(0.01), $(0.38),-0.22%, $(215.10), $3.54 ,0.60%, $(598.83), $(813.94), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(8.33), $(0.00)," $200,000.00 "," $(100,000.00)", $(8.33), $(822.28)," $3,044.74 "," $(5,057.32)"
246,12/23/2024,12/24/2024,1, $176.28 , $177.61 , $594.69 ,95%, $601.30 , $0.30 , 3.39 , 3.34 , 3.35 ,1,1, 567.28 , 563.03 , -   , 4.25 , (4.25), (168.15), (166.31), 1.85 , -   , 1.85 , $(0.02), $(0.01), $(0.03), $1.33 ,0.75%, $754.48 , $6.61 ,1.11%," $(1,111.50)", $(357.02), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $(0.00)," $200,000.00 "," $(100,000.00)", $(2.78), $(359.83)," $2,684.91 "," $(5,417.15)"
247,12/24/2024,12/26/2024,2, $177.61 , $177.90 , $601.30 ,93%, $601.34 , $0.30 , 3.38 , 3.35 , 3.35 ,1,1, 563.03 , 562.11 , -   , 0.92 , (0.92), (166.31), (166.30), 0.01 , -   , 0.01 , $(0.00), $(0.00), $(0.00), $0.29 ,0.16%, $163.28 , $0.04 ,0.01%, $(6.65), $156.63 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(5.56), $-   ," $200,000.00 "," $(100,000.00)", $(5.56), $151.07 ," $2,835.98 "," $(5,266.08)"
248,12/26/2024,12/27/2024,1, $177.90 , $176.69 , $601.34 ,90%, $595.01 , $0.30 , 3.37 , 3.35 , 3.36 ,1,1, 562.11 , 565.96 , 3.85 , -   , 3.85 , (166.30), (168.06), -   , 1.77 , (1.77), $(0.02), $(0.01), $(0.03), $(1.21),-0.68%, $(680.16), $(6.33),-1.06%," $1,052.65 ", $372.49 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $369.69 ," $3,205.66 "," $(4,896.40)"
249,12/27/2024,12/30/2024,3, $176.69 , $174.91 , $595.01 ,92%, $588.22 , $0.30 , 3.36 , 3.36 , 3.36 ,1,1, 565.96 , 571.72 , 5.76 , -   , 5.76 , (168.06), (170.00), -   , 1.94 , (1.94), $(0.03), $(0.01), $(0.04), $(1.78),-1.01%," $(1,007.41)", $(6.79),-1.15%," $1,141.16 ", $133.74 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(8.33), $(0.00)," $200,000.00 "," $(100,000.00)", $(8.33), $125.37 ," $3,331.03 "," $(4,771.03)"
250,12/30/2024,12/31/2024,1, $174.91 , $175.23 , $588.22 ,95%, $586.08 , $0.30 , 3.34 , 3.36 , 3.36 ,1,-1, 571.72 , (570.68), -   ," 1,142.40 "," (1,142.40)", (170.00), 170.63 , 340.63 , -   , 340.63 , $(5.71), $(1.70), $(7.42), $0.32 ,0.18%, $182.95 , $(2.14),-0.36%, $363.81 , $546.76 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $(0.00)," $200,000.00 "," $(100,000.00)", $(2.78), $536.57 ," $3,867.60 "," $(4,234.46)"
251,12/31/2024,1/2/2025,2, $175.23 , $174.72 , $586.08 ,94%, $584.64 , $0.30 , 3.35 , 3.36 , 3.36 ,-1,-1, (570.68), (572.34), -   , 1.67 , (1.67), 170.63 , 171.05 , 0.42 , -   , 0.42 , $(0.01), $(0.00), $(0.01), $(0.51),-0.29%, $291.05 , $(1.44),-0.25%, $(245.70), $45.35 ," $(100,000.00)", $-   ," $(100,000.00)", $(5.56), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(5.56), $39.78 ," $3,907.38 "," $(4,194.68)"
252,1/2/2025,1/3/2025,1, $174.72 , $176.32 , $584.64 ,95%, $591.95 , $0.30 , 3.36 , 3.36 , 3.36 ,-1,-1, (572.34), (567.15), 5.19 , -   , 5.19 , 171.05 , 168.93 , -   , 2.11 , (2.11), $(0.03), $(0.01), $(0.04), $1.60 ,0.91%, $(915.75), $7.31 ,1.24%," $1,250.34 ", $334.59 ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $331.78 ," $4,239.16 "," $(3,862.90)"
253,1/3/2025,1/6/2025,3, $176.32 , $176.20 , $591.95 ,94%, $595.36 , $0.30 , 3.38 , 3.36 , 3.36 ,-1,1, (567.15), 567.54 ," 1,134.69 ", -   ," 1,134.69 ", 168.93 , (167.97), -   , 336.90 , (336.90), $(5.67), $(1.68), $(7.36), $(0.12),-0.07%, $68.06 , $3.41 ,0.57%, $576.06 , $644.12 ," $(100,000.00)", $-   ," $(100,000.00)", $(8.33), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(8.33), $628.43 ," $4,867.59 "," $(3,234.47)"
254,1/6/2025,1/7/2025,1, $176.20 , $175.61 , $595.36 ,94%, $588.63 , $0.30 , 3.35 , 3.36 , 3.36 ,1,-1, 567.54 , (569.44), -   ," 1,136.98 "," (1,136.98)", (167.97), 169.89 , 337.85 , -   , 337.85 , $(5.68), $(1.69), $(7.37), $(0.59),-0.34%, $(334.85), $(6.73),-1.14%," $1,130.41 ", $795.56 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $(0.00)," $200,000.00 "," $(100,000.00)", $(2.78), $785.41 ," $5,653.00 "," $(2,449.06)"
255,1/7/2025,1/8/2025,1, $175.61 , $175.82 , $588.63 ,97%, $589.49 , $0.30 , 3.35 , 3.36 , 3.36 ,-1,-1, (569.44), (568.76), 0.68 , -   , 0.68 , 169.89 , 169.64 , -   , 0.25 , (0.25), $(0.00), $(0.00), $(0.00), $0.21 ,0.12%, $(119.58), $0.86 ,0.15%, $146.10 , $26.52 ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $23.74 ," $5,676.73 "," $(2,425.33)"
256,1/8/2025,1/10/2025,2, $175.82 , $173.25 , $589.49 ,97%, $580.49 , $0.30 , 3.35 , 3.36 , 3.36 ,-1,-1, (568.76), (577.20), -   , 8.44 , (8.44), 169.64 , 172.27 , 2.63 , -   , 2.63 , $(0.04), $(0.01), $(0.06), $(2.57),-1.47%," $1,461.72 ", $(9.00),-1.54%," $(1,526.74)", $(65.02)," $(100,000.00)", $-   ," $(100,000.00)", $(5.56), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(5.56), $(70.63)," $5,606.10 "," $(2,495.96)"
257,1/10/2025,1/13/2025,3, $173.25 , $174.67 , $580.49 ,96%, $581.39 , $0.30 , 3.33 , 3.36 , 3.35 ,-1,-1, (577.20), (572.51), 4.69 , -   , 4.69 , 172.27 , 172.00 , -   , 0.27 , (0.27), $(0.02), $(0.00), $(0.02), $1.42 ,0.82%, $(819.62), $0.90 ,0.15%, $155.04 , $(664.58)," $(100,000.00)", $-   ," $(100,000.00)", $(8.33), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(8.33), $(672.94)," $4,933.16 "," $(3,168.90)"
258,1/13/2025,1/14/2025,1, $174.67 , $176.08 , $581.39 ,92%, $582.19 , $0.30 , 3.31 , 3.35 , 3.35 ,-1,-1, (572.51), (567.92), 4.58 , -   , 4.58 , 172.00 , 171.77 , -   , 0.24 , (0.24), $(0.02), $(0.00), $(0.02), $1.41 ,0.80%, $(807.24), $0.80 ,0.14%, $137.60 , $(669.64)," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $0.00 ," $200,000.00 "," $(100,000.00)", $(2.78), $(672.44)," $4,260.72 "," $(3,841.34)"
259,1/14/2025,1/15/2025,1, $176.08 , $177.77 , $582.19 ,70%, $592.78 , $0.30 , 3.33 , 3.35 , 3.35 ,-1,-1, (567.92), (562.52), 5.40 , -   , 5.40 , 171.77 , 168.70 , -   , 3.07 , (3.07), $(0.03), $(0.02), $(0.04), $1.69 ,0.96%, $(959.79), $10.59 ,1.80%," $1,818.99 ", $859.20 ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $856.38 ," $5,117.11 "," $(2,984.95)"
260,1/15/2025,1/16/2025,1, $177.77 , $179.17 , $592.78 ,76%, $591.64 , $0.30 , 3.30 , 3.35 , 3.34 ,-1,-1, (562.52), (558.13), 4.40 , -   , 4.40 , 168.70 , 169.02 , 0.33 , -   , 0.33 , $(0.02), $(0.00), $(0.02), $1.40 ,0.78%, $(787.53), $(1.14),-0.19%, $(192.31), $(979.85)," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(982.65)," $4,134.46 "," $(3,967.60)"
261,1/16/2025,1/17/2025,1, $179.17 , $180.04 , $591.64 ,70%, $597.58 , $0.30 , 3.32 , 3.34 , 3.34 ,-1,-1, (558.13), (555.43), 2.70 , -   , 2.70 , 169.02 , 167.34 , -   , 1.68 , (1.68), $(0.01), $(0.01), $(0.02), $0.87 ,0.48%, $(485.57), $5.94 ,1.00%," $1,003.99 ", $518.42 ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $515.62 ," $4,650.07 "," $(3,451.99)"
262,1/17/2025,1/21/2025,4, $180.04 , $182.13 , $597.58 ,78%, $603.05 , $0.30 , 3.31 , 3.34 , 3.33 ,-1,-1, (555.43), (549.06), 6.37 , -   , 6.37 , 167.34 , 165.82 , -   , 1.52 , (1.52), $(0.03), $(0.01), $(0.04), $2.09 ,1.15%," $(1,160.85)", $5.47 ,0.91%, $915.36 , $(245.49)," $(100,000.00)", $-   ," $(100,000.00)", $(11.11), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(11.11), $(256.65)," $4,393.43 "," $(3,708.63)"
263,1/21/2025,1/22/2025,1, $182.13 , $181.49 , $603.05 ,87%, $606.44 , $0.30 , 3.34 , 3.33 , 3.33 ,-1,1, (549.06), 550.99 ," 1,100.05 ", -   ," 1,100.05 ", 165.82 , (164.90), -   , 330.72 , (330.72), $(5.50), $(1.65), $(7.15), $(0.64),-0.35%, $351.40 , $3.39 ,0.56%, $562.14 , $913.54 ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $(0.00)," $200,000.00 "," $(100,000.00)", $(2.78), $903.61 ," $5,297.04 "," $(2,805.02)"
264,1/22/2025,1/23/2025,1, $181.49 , $182.35 , $606.44 ,94%, $609.75 , $0.30 , 3.34 , 3.33 , 3.33 ,1,1, 550.99 , 548.40 , -   , 2.60 , (2.60), (164.90), (164.00), 0.90 , -   , 0.90 , $(0.01), $(0.00), $(0.02), $0.86 ,0.47%, $473.86 , $3.31 ,0.54%, $(545.81), $(71.95), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(74.75)," $5,222.29 "," $(2,879.77)"
265,1/23/2025,1/24/2025,1, $182.35 , $182.19 , $609.75 ,95%, $607.97 , $0.30 , 3.34 , 3.33 , 3.33 ,1,1, 548.40 , 548.88 , 0.48 , -   , 0.48 , (164.00), (164.48), -   , 0.48 , (0.48), $(0.00), $(0.00), $(0.00), $(0.16),-0.09%, $(87.74), $(1.78),-0.29%, $291.92 , $204.18 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $(0.00)," $200,000.00 "," $(100,000.00)", $(2.78), $201.40 ," $5,423.68 "," $(2,678.38)"
266,1/24/2025,1/27/2025,3, $182.19 , $182.31 , $607.97 ,96%, $599.37 , $0.30 , 3.29 , 3.33 , 3.32 ,1,-1, 548.88 , (548.52), -   ," 1,097.39 "," (1,097.39)", (164.48), 166.84 , 331.32 , -   , 331.32 , $(5.49), $(1.66), $(7.14), $0.12 ,0.07%, $65.87 , $(8.60),-1.42%," $1,414.54 "," $1,480.41 ", $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(8.33), $-   ," $200,000.00 "," $(100,000.00)", $(8.33)," $1,464.93 "," $6,888.62 "," $(1,213.44)"
267,1/27/2025,1/28/2025,1, $182.31 , $181.41 , $599.37 ,94%, $604.52 , $0.30 , 3.33 , 3.32 , 3.32 ,-1,1, (548.52), 551.24 ," 1,099.75 ", -   ," 1,099.75 ", 166.84 , (165.42), -   , 332.26 , (332.26), $(5.50), $(1.66), $(7.16), $(0.90),-0.49%, $493.66 , $5.15 ,0.86%, $859.24 ," $1,352.90 "," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(2.78)," $1,342.96 "," $8,231.58 ", $-   
268,1/28/2025,1/29/2025,1, $181.41 , $180.81 , $604.52 ,92%, $601.81 , $0.30 , 3.33 , 3.32 , 3.32 ,1,1, 551.24 , 553.07 , 1.83 , -   , 1.83 , (165.42), (166.17), -   , 0.74 , (0.74), $(0.01), $(0.00), $(0.01), $(0.60),-0.33%, $(330.74), $(2.71),-0.45%, $448.29 , $117.55 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $114.76 ," $8,346.34 ", $-   
269,1/29/2025,1/30/2025,1, $180.81 , $182.74 , $601.81 ,84%, $605.04 , $0.30 , 3.31 , 3.32 , 3.32 ,1,-1, 553.07 , (547.23), -   ," 1,100.29 "," (1,100.29)", (166.17), 165.28 , 331.44 , -   , 331.44 , $(5.50), $(1.66), $(7.16), $1.93 ,1.06%," $1,067.42 ", $3.23 ,0.54%, $(536.71), $530.70 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $0.00 ," $200,000.00 "," $(100,000.00)", $(2.78), $520.77 ," $8,867.10 ", $-   
270,1/30/2025,1/31/2025,1, $182.74 , $181.24 , $605.04 ,79%, $601.82 , $0.30 , 3.32 , 3.32 , 3.32 ,-1,-1, (547.23), (551.75), -   , 4.53 , (4.53), 165.28 , 166.16 , 0.88 , -   , 0.88 , $(0.02), $(0.00), $(0.03), $(1.50),-0.82%, $820.84 , $(3.22),-0.53%, $(532.20), $288.64 ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $285.84 ," $9,152.94 ", $-   
271,1/31/2025,2/3/2025,3, $181.24 , $180.25 , $601.82 ,58%, $597.77 , $0.30 , 3.32 , 3.32 , 3.32 ,-1,-1, (551.75), (554.79), -   , 3.03 , (3.03), 166.16 , 167.29 , 1.13 , -   , 1.13 , $(0.02), $(0.01), $(0.02), $(0.99),-0.55%, $546.24 , $(4.05),-0.68%, $(672.96), $(126.72)," $(100,000.00)", $-   ," $(100,000.00)", $(8.33), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(8.33), $(135.08)," $9,017.86 ", $(135.08)
