bop date,eop date,day count,bop VWOB price,eop VWOB price,bop EMB price,eop EMB price,eop EMB / eop VWOB,bop EMB / VWOB moving avg,eop EMB / VWOB moving avg,eop VWOB unit price,eop EMB / eop EMB,bop EMB / EMB moving avg,eop EMB / EMB moving avg,eop EMB unit price,VWOB unit price pct diff,EMB unit price pct diff,unit price pct diff,go long,exit long,go short,exit short,current_position,new_position,month end liquidation,long entry,short entry,long to short flip,short to long flip,VWOB shares per unit,eop VWOB shares,bop VWOB shares,eop VWOB shares traded,eop VWOB shares bought,eop VWOB shares sold,EMB shares per unit,eop EMB shares,bop EMB shares,eop EMB shares traded,eop EMB shares bought,eop EMB shares sold,VWOB cop,VWOB pct cop,VWOB daily position pnl,VWOB daily commission,VWOB investment amount,short VWOB investment amount,long VWOB investment amount,daily VWOB borrow cost,EMB cop,EMB pct cop,EMB daily position pnl,EMB daily commission,EMB investment amount,short EMB investment amount,long EMB investment amount,daily EMB borrow cost,daily position pnl,daily total commissions,short investment amount,daily borrow cost,long daily position pnl,short daily position pnl,daily net profit,cumulative net profit,drawdown,gross investment amount,net investment amount
2026-07-20,2026-07-21,1,66.36,66.3,95.37,95.38,1.4386123680241327,1.4363490393441374,1.4365427921403433,95.2299413085163,1.0,1.0,1.0,95.38,-0.001574510977278957,0.0,-0.001574510977278957,True,False,False,True,0,1,False,True,False,False,False,1505.0,1505.0,0.0,1505.0,1505.0,-0.0,1048.0,-1048.0,0.0,-1048.0,0.0,1048.0,-0.060000000000002274,-0.0009045681304269385,-0.0,-7.525,0.0,0.0,0.0,0.0,0.009999999999990905,0.00010484927925707291,0.0,-5.24,0.0,0.0,0.0,0.0,0.0,-12.765,0.0,0.0,0.0,0.0,-12.765,885.5241258333526,-20.379602777783475,0.0,0.0
2026-07-21,2026-07-22,1,66.3,66.12,95.38,95.09,1.4381427707199033,1.4365427921403433,1.436699781600608,94.9842094163195,1.0,1.0,1.0,95.09,-0.001113150436654791,0.0,-0.001113150436654791,True,False,False,True,1,1,False,False,False,False,False,1511.0,1511.0,1505.0,6.0,6.0,-0.0,1052.0,-1052.0,-1048.0,-4.0,0.0,4.0,-0.1799999999999926,-0.0027186242389932733,-270.8999999999889,-0.03,99781.5,0.0,99781.5,0.0,-0.28999999999999204,-0.0030451013187253397,303.91999999999166,-0.02,-99958.23999999999,-99958.23999999999,0.0,-2.7766177777777776,33.02000000000277,-0.05,-99958.23999999999,-2.7766177777777776,33.02000000000277,0.0,30.193382222224994,915.7175080555776,0.0,199739.74,-176.7399999999907
2026-07-22,2026-07-23,1,66.12,65.72,95.09,94.53,1.4383749239196593,1.436699781600608,1.4368619517823245,94.41990964679195,1.0,1.0,1.0,94.53,-0.0011652862483121904,0.0,-0.0011652862483121904,True,False,False,True,1,1,False,False,False,False,False,1520.0,1520.0,1511.0,9.0,9.0,-0.0,1058.0,-1058.0,-1052.0,-6.0,0.0,6.0,-0.4000000000000057,-0.006067979783756168,-604.4000000000086,-0.045,99907.32,0.0,99907.32,0.0,-0.5600000000000023,-0.0059065671140599695,589.1200000000024,-0.03,-100034.68000000001,-100034.68000000001,0.0,-2.7787411111111116,-15.280000000006225,-0.075,-100034.68000000001,-2.7787411111111116,-15.280000000006225,0.0,-18.133741111117338,897.5837669444602,-18.133741111117388,199942.0,-127.36000000000058
2026-07-23,2026-07-24,1,65.72,65.85,94.53,94.64,1.4372057706909644,1.4368619517823245,1.4369730948272008,94.61735952486606,1.0,1.0,1.0,94.64,-0.00023925595600384592,0.0,-0.00023925595600384592,False,True,False,True,1,0,False,False,False,False,False,1519.0,0.0,1520.0,-1520.0,0.0,1520.0,1057.0,0.0,-1058.0,1058.0,1058.0,-0.0,0.12999999999999545,0.0019761350202225397,197.5999999999931,-7.6000000000000005,99894.4,0.0,99894.4,0.0,0.10999999999999943,0.0011629752328383921,-116.3799999999994,-5.29,-100012.74,-100012.74,0.0,-2.778131666666667,81.21999999999369,-12.89,-100012.74,-2.778131666666667,81.21999999999369,0.0,65.55186833332702,963.1356352777872,0.0,199907.14,-118.34000000001106
2026-07-24,2026-07-27,3,65.85,66.02,94.64,94.96,1.4383520145410482,1.4369730948272008,1.4371030691414037,94.86896372049179,1.0,1.0,1.0,94.96,-0.0009591401091069281,0.0,-0.0009591401091069281,False,True,False,True,0,0,False,False,False,False,False,1513.0,0.0,0.0,0.0,0.0,-0.0,1053.0,0.0,0.0,0.0,0.0,-0.0,0.1700000000000017,0.0025782982357569852,0.0,-0.0,0.0,0.0,0.0,0.0,0.3199999999999932,0.003375530631281214,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.1356352777872,0.0,0.0,0.0
2026-07-27,2026-07-28,1,66.02,66.13,94.96,95.19,1.4394374716467564,1.4371030691414037,1.4373351679756683,95.03562596232102,1.0,1.0,1.0,95.19,-0.001623062831702207,0.0,-0.001623062831702207,True,False,False,True,0,1,False,True,False,False,False,1510.0,1510.0,0.0,1510.0,1510.0,-0.0,1051.0,-1051.0,0.0,-1051.0,0.0,1051.0,0.10999999999999943,0.0016647752615240913,0.0,-7.55,0.0,0.0,0.0,0.0,0.23000000000000398,0.002419143961801419,0.0,-5.255,0.0,0.0,0.0,0.0,0.0,-12.805,0.0,0.0,0.0,0.0,-12.805,950.3306352777872,-12.80499999999995,0.0,0.0
2026-07-28,2026-07-29,1,66.13,65.74,95.19,94.56,1.4383936720413752,1.4373351679756683,1.43754158566459,94.49041394272042,1.0,1.0,1.0,94.56,-0.000736164063023666,0.0,-0.000736164063023666,False,True,False,True,1,0,False,False,False,False,False,1521.0,0.0,1510.0,-1510.0,0.0,1510.0,1058.0,0.0,-1051.0,1051.0,1051.0,-0.0,-0.39000000000000057,-0.005914933450497636,-588.9000000000009,-7.55,99856.29999999999,0.0,99856.29999999999,0.0,-0.6299999999999955,-0.006640340605425722,662.1299999999952,-5.255,-100044.69,-100044.69,0.0,-2.7790191666666666,73.22999999999433,-12.805,-100044.69,-2.7790191666666666,73.22999999999433,0.0,57.64598083332767,1007.9766161111149,0.0,199900.99,-188.39000000001397
2026-07-29,2026-07-30,1,65.74,65.87,94.56,94.79,1.4390466069530894,1.43754158566459,1.4376978938797487,94.69086424772654,1.0,1.0,1.0,94.79,-0.0010463933834447513,0.0,-0.0010463933834447513,True,False,False,True,0,1,False,True,False,False,False,1517.0,1517.0,0.0,1517.0,1517.0,-0.0,1055.0,-1055.0,0.0,-1055.0,0.0,1055.0,0.13000000000000966,0.001975534416528271,0.0,-7.585,0.0,0.0,0.0,0.0,0.23000000000000398,0.002429364807162304,0.0,-5.275,0.0,0.0,0.0,0.0,0.0,-12.86,0.0,0.0,0.0,0.0,-12.86,995.1166161111149,-12.860000000000014,0.0,0.0
2026-07-30,2026-07-31,1,65.87,65.84,94.79,94.66,1.4377278250303764,1.4376978938797487,1.4377932403551479,94.65802933304266,1.0,1.0,1.0,94.66,-2.081858726662145e-05,0.0,-2.081858726662145e-05,False,True,False,True,1,0,True,False,False,False,False,1518.0,0.0,1517.0,-1517.0,0.0,1517.0,1056.0,0.0,-1055.0,1055.0,1055.0,-0.0,-0.030000000000001137,-0.00045554628378719235,-45.510000000001725,-7.585,99924.79000000001,0.0,99924.79000000001,0.0,-0.13000000000000966,-0.0013723939868484191,137.1500000000102,-5.275,-100003.45000000001,-100003.45000000001,0.0,-2.7778736111111115,91.64000000000848,-12.86,-100003.45000000001,-2.7778736111111115,91.64000000000848,0.0,76.00212638889738,1071.1187425000123,0.0,199928.24000000002,-78.66000000000349
2026-07-31,2026-08-03,3,65.84,65.81,94.66,94.75,1.4397507977511017,1.4377932403551479,1.437931414098035,94.62117314777228,1.0,1.0,1.0,94.75,-0.0013605753184040322,0.0,-0.0013605753184040322,True,False,False,True,0,1,False,True,False,False,False,1517.0,1517.0,0.0,1517.0,1517.0,-0.0,1055.0,-1055.0,0.0,-1055.0,0.0,1055.0,-0.030000000000001137,-0.0004557539007865962,-0.0,-7.585,0.0,0.0,0.0,0.0,0.09000000000000341,0.0009503194844339456,0.0,-5.275,0.0,0.0,0.0,0.0,0.0,-12.86,0.0,0.0,0.0,0.0,-12.86,1058.2587425000124,-12.8599999999999,0.0,0.0
2026-08-03,2026-08-04,1,65.81,66.13,94.75,95.22,1.4398911235445335,1.437931414098035,1.4379853583976372,95.09040441430305,1.0,1.0,1.0,95.22,-0.001361939260523253,0.0,-0.001361939260523253,True,False,False,True,1,1,False,False,False,False,False,1510.0,1510.0,1517.0,-7.0,0.0,7.0,1050.0,-1050.0,-1055.0,5.0,5.0,-0.0,0.3199999999999932,0.004850699218543135,485.43999999998965,-0.035,99833.77,0.0,99833.77,0.0,0.46999999999999886,0.0049481598038369715,-495.8499999999988,-0.025,-99961.25,-99961.25,0.0,-2.776701388888889,-10.41000000000912,-0.060000000000000005,-99961.25,-2.776701388888889,-10.41000000000912,0.0,-13.24670138889801,1045.0120411111145,-26.106701388897818,199795.02000000002,-127.47999999999593
2026-08-04,2026-08-05,1,66.13,66.16,95.22,95.17,1.4384824667472795,1.4379853583976372,1.4380166567575168,95.13711131158767,1.0,1.0,1.0,95.17,-0.0003456380427729442,0.0,-0.0003456380427729442,False,True,False,True,1,0,False,False,False,False,False,1511.0,0.0,1510.0,-1510.0,0.0,1510.0,1051.0,0.0,-1050.0,1050.0,1050.0,-0.0,0.030000000000001137,0.0004535490288648937,45.30000000000172,-7.55,99856.29999999999,0.0,99856.29999999999,0.0,-0.04999999999999716,-0.0005252376821206669,52.499999999997016,-5.25,-99981.0,-99981.0,0.0,-2.77725,97.79999999999873,-12.8,-99981.0,-2.77725,97.79999999999873,0.0,82.22274999999874,1127.2347911111133,0.0,199837.3,-124.70000000001164
2026-08-05,2026-08-06,1,66.16,66.03,95.17,94.95,1.4379827351203998,1.4380166567575168,1.4379817605300287,94.95223984569884,1.0,1.0,1.0,94.95,2.3589460564167584e-05,0.0,2.3589460564167584e-05,False,True,False,True,0,0,False,False,False,False,False,1514.0,0.0,0.0,0.0,0.0,-0.0,1053.0,0.0,0.0,0.0,0.0,-0.0,-0.12999999999999545,-0.0019668665089558565,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.21999999999999886,-0.0023143288259571296,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.2347911111133,0.0,0.0,0.0
2026-08-06,2026-08-07,1,66.03,66.21,94.95,95.24,1.4384534058299352,1.4379817605300287,1.438055628426316,95.20877236469319,1.0,1.0,1.0,95.24,-0.000327937378633995,0.0,-0.000327937378633995,False,True,False,True,0,0,False,False,False,False,False,1510.0,0.0,0.0,0.0,0.0,-0.0,1050.0,0.0,0.0,0.0,0.0,-0.0,0.1799999999999926,0.002722324730274665,0.0,-0.0,0.0,0.0,0.0,0.0,0.28999999999999204,0.003049584360366969,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.2347911111133,0.0,0.0,0.0
2026-08-07,2026-08-10,3,66.21,65.96,95.24,94.84,1.4378411158277746,1.438055628426316,1.4381145768220125,94.8541492509998,1.0,1.0,1.0,94.84,0.0001491796250112067,0.0,0.0001491796250112067,False,True,False,True,0,0,False,False,False,False,False,1516.0,0.0,0.0,0.0,0.0,-0.0,1054.0,0.0,0.0,0.0,0.0,-0.0,-0.25,-0.0037830112453566163,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.3999999999999915,-0.004208760421457238,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.2347911111133,0.0,0.0,0.0
2026-08-10,2026-08-11,1,65.96,65.94,94.84,94.83,1.438125568698817,1.4381145768220125,1.4381745163605468,94.8292751956435,1.0,1.0,1.0,94.83,-7.643226051033524e-06,0.0,-7.643226051033524e-06,False,True,False,True,0,0,False,False,False,False,False,1517.0,0.0,0.0,0.0,0.0,-0.0,1055.0,0.0,0.0,0.0,0.0,-0.0,-0.01999999999999602,-0.0003032600478130457,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.010000000000005116,-0.00010544630156875222,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.2347911111133,0.0,0.0,0.0
2026-08-11,2026-08-12,1,65.94,65.99,94.83,94.94,1.4387028337626915,1.4381745163605468,1.438240288679312,94.90513633463247,1.0,1.0,1.0,94.94,-0.00036728531931411445,0.0,-0.00036728531931411445,False,True,False,True,0,0,False,False,False,False,False,1514.0,0.0,0.0,0.0,0.0,-0.0,1053.0,0.0,0.0,0.0,0.0,-0.0,0.04999999999999716,0.0007579777517452762,0.0,-0.0,0.0,0.0,0.0,0.0,0.10999999999999943,0.0011592982275358931,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.2347911111133,0.0,0.0,0.0
2026-08-12,2026-08-13,1,65.99,66.28,94.94,95.36,1.4387447193723597,1.438240288679312,1.438370132821007,95.3265663336648,1.0,1.0,1.0,95.36,-0.000350666198680197,0.0,-0.000350666198680197,False,True,False,True,0,0,False,False,False,False,False,1509.0,0.0,0.0,0.0,0.0,-0.0,1049.0,0.0,0.0,0.0,0.0,-0.0,0.29000000000000625,0.0043849771630319005,0.0,-0.0,0.0,0.0,0.0,0.0,0.4200000000000017,0.004414090193867579,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.2347911111133,0.0,0.0,0.0
2026-08-13,2026-08-14,1,66.28,66.13,95.36,95.05,1.43732042945713,1.438370132821007,1.4383874780002412,95.11941688345318,1.0,1.0,1.0,95.05,0.0007300531039526288,0.0,0.0007300531039526288,False,True,False,True,0,0,False,False,False,False,False,1513.0,0.0,0.0,0.0,0.0,-0.0,1052.0,0.0,0.0,0.0,0.0,-0.0,-0.15000000000000568,-0.00226569087179119,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.3100000000000023,-0.003256134382601469,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.2347911111133,0.0,0.0,0.0
