date,FUTY,VPU,VPU/FUTY,VPU/FUTY avg,VPU/FUTY 10 dma,VPU/FUTY 20 dma,FUTY avg,FUTY 10 dma,FUTY 20 dma,avg diff,10 dma diff,20 dma diff,FUTY div,VPU div,FUTY*,VPU*,VPU*/FUTY*,VPU*/FUTY* avg,VPU*/FUTY* 10 dma,VPU*/FUTY* 20 dma,FUTY* avg,FUTY* 10 dma,FUTY* 20 dma,avg diff*,10 dma diff*,20 dma diff*
2026-05-11,58.38,195.62,3.3508050702295304,3.3518484484634947,3.3511071038455875,3.3509689139687553,195.68091242129884,195.63762501989322,195.62985284809838,-0.000311332889125831,-9.009419256302338e-05,-5.0366015622625716e-05,0.0,0.0,58.38,195.62,3.3508050702295304,3.3511080429949156,3.3511071038455875,3.3509689139687553,195.63768755004318,195.63762501989322,195.62985284809838,-9.041381482353193e-05,-9.009419256302338e-05,-5.0366015622625716e-05
2026-05-12,58.44,195.91,3.3523271731690625,3.3518484484634947,3.351176641246176,3.35104858149979,195.88202332820663,195.83869914873614,195.83062333233406,0.00014281389193827006,0.0003640132166672791,0.0004052511484617915,0.0,0.0,58.44,195.91,3.3523271731690625,3.3511080429949156,3.351176641246176,3.35104858149979,195.83875403262286,195.83869914873614,195.83062333233406,0.00036373296624036774,0.0003640132166672791,0.0004052511484617915
2026-05-13,57.74,193.52,3.3515760304814686,3.3518484484634947,3.3514189900570344,3.351077769838529,193.5357294142822,193.4969392655542,193.4895450957979,-8.127725852119474e-05,0.00011917170611105944,0.0001573858043084902,0.0,0.0,57.74,193.52,3.3515760304814686,3.3511080429949156,3.3514189900570344,3.351077769838529,193.49297840252643,193.4969392655542,193.4895450957979,0.00013964181578115956,0.00011917170611105944,0.0001573858043084902
2026-05-14,58.05,194.56,3.3515934539190355,3.3518484484634947,3.351329991078077,3.35114699976088,194.57480243330585,194.54987237281082,194.5300645391266,-7.607869160213496e-05,5.2055359735399694e-05,0.00015387419860186794,0.0,0.0,58.05,194.56,3.3515934539190355,3.3511080429949156,3.351329991078077,3.35114699976088,194.53182189585485,194.54987237281082,194.5300645391266,0.00014484038270008763,5.2055359735399694e-05,0.00015387419860186794
2026-05-15,56.69,190.2,3.355089080966661,3.3518484484634947,3.3518064154166227,3.3513397823878335,190.01628854339552,189.9868971942162,189.97652341644428,0.0009663524495736888,0.0011210424645054099,0.0011756465511714666,0.0,0.0,56.69,190.2,3.355089080966661,3.3511080429949156,3.3518064154166227,3.3513397823878335,189.97431495738175,189.9868971942162,189.97652341644428,0.0011872715238758162,0.0011210424645054099,0.0011756465511714666
2026-05-18,56.81,190.32,3.3501144164759724,3.3518484484634947,3.351796971517018,3.35131885797394,190.41851035721115,190.41612245981835,190.38961303745282,-0.0005174698998373034,-0.0005049295624463949,-0.000365701499750636,0.0,0.0,56.81,190.32,3.3501144164759724,3.3511080429949156,3.351796971517018,3.35131885797394,190.37644792254116,190.41612245981835,190.38961303745282,-0.00029655082553502833,-0.0005049295624463949,-0.000365701499750636
2026-05-19,57.31,192.06,3.351247600767754,3.3518484484634947,3.3518507207333093,3.3513760691632584,192.0944345814429,192.09148443764033,192.0640837504865,-0.00017927467932339478,-0.00016391678276045425,-2.1262663078974646e-05,0.0,0.0,57.31,192.06,3.351247600767754,3.3511080429949156,3.3518507207333093,3.3513760691632575,192.0520019440386,192.09148443764033,192.0640837504865,4.1644394978951994e-05,-0.00016391678276045425,-2.1262663078974646e-05
2026-05-20,57.58,192.92,3.3504689128169503,3.3518484484634947,3.3517309171427754,3.3512783314333965,192.99943366252802,192.99956449982395,192.9722340624204,-0.0004116593087625858,-0.0004123372239725103,-0.0002707183930059554,0.0,0.0,57.58,192.92,3.3504689128169503,3.3511080429949156,3.3517309171427754,3.3512783314333965,192.95680111564724,192.99956449982395,192.97223406242037,-0.00019074023446049532,-0.0004123372239725103,-0.0002707183930057333
2026-05-21,58.16,194.93,3.3516162310866577,3.3518484484634947,3.351660979359503,3.3513058622359253,194.94350576263685,194.9366701410238,194.91034775616632,-6.928279271417609e-05,-3.4217549410080705e-05,0.00010082201066893113,0.0,0.0,58.16,194.93,3.3516162310866577,3.3511080429949156,3.351660979359503,3.3513058622359253,194.90044378058428,194.9366701410238,194.91034775616632,0.00015163628158796946,-3.4217549410080705e-05,0.00010082201066893113
2026-05-22,58.63,196.47,3.3510148388197165,3.3518484484634947,3.351585280873281,3.35134612638982,196.5188745334147,196.50788321984768,196.4870627028923,-0.00024873240355581137,-0.0001928007736956627,-8.684258165845906e-05,0.0,0.0,58.63,196.47,3.3510148388197165,3.3511080429949156,3.351585280873281,3.35134612638982,196.47546456079192,196.50788321984768,196.4870627028923,-2.7813329253621315e-05,-0.0001928007736956627,-8.684258165845906e-05
