,bop date,eop date,day count,bop SPTL price,eop SPTL price,bop VGLT price,eop VGLT price,eop VGLT / eop SPTL,bop VGLT / SPTL moving avg,eop VGLT / SPTL moving avg,eop SPTL unit price,eop VGLT / eop VGLT,bop VGLT / VGLT moving avg,eop VGLT / VGLT moving avg,eop VGLT unit price,SPTL unit price pct diff,VGLT unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,SPTL shares per unit,bop SPTL shares,eop SPTL shares,eop SPTL shares bought,eop SPTL shares sold,eop SPTL shares traded,VGLT shares per unit,bop VGLT shares,eop VGLT shares,eop VGLT shares bought,eop VGLT shares sold,eop VGLT shares traded,SPTL daily commission,VGLT daily commission,daily total commissions,SPTL cop,SPTL pct cop,SPTL daily position pnl,VGLT cop,VGLT pct cop,VGLT daily position pnl,daily position pnl,short SPTL investment amount,long SPTL investment amount,SPTL investment amount,daily SPTL borrow cost,short VGLT investment amount,long VGLT investment amount,VGLT investment amount,daily VGLT borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
50,2025-03-18,2025-03-19,1,27.16,27.27,57.38,57.61,2.1125779244591127,2.1134616895294207,2.1134362741033597,57.634100273467304,1.0,1.0,1.0,57.61,0.00041824742024006286,0.0,0.00041824742024006286,False,False,False,-1,-1,3669.0,-3684.0,-3669.0,15.0,-0.0,15.0,1736.0,1743.0,1736.0,0.0,7.0,-7.0,-0.075,-0.035,-0.11,0.10999999999999943,0.004041894167001765,-405.2399999999979,0.22999999999999687,0.004000353191072917,400.88999999999453,-4.3500000000033765,-100057.44,0.0,-100057.44,-2.7793733333333335,0.0,100013.34000000001,100013.34000000001,0.0,-44.09999999999127,200070.78000000003,-100057.44,-2.7793733333333335,-7.23937333333671,28.959263055555027,-29.453744999999167
51,2025-03-19,2025-03-20,1,27.27,27.31,57.61,57.73,2.1138777004760163,2.1134362741033597,2.1134551968345514,57.71794464576275,1.0,1.0,1.0,57.73,-0.00020884484895860504,0.0,-0.00020884484895860504,False,False,True,-1,0,3660.0,-3669.0,0.0,3669.0,-0.0,3669.0,1732.0,1736.0,0.0,0.0,1736.0,-1736.0,-18.345,-8.68,-27.025,0.03999999999999915,0.0014657386281163778,-146.75999999999686,0.11999999999999744,0.0020808053285503664,208.31999999999556,61.559999999998695,-100053.63,0.0,-100053.63,-2.7792675000000004,0.0,100010.95999999999,100010.95999999999,0.0,-42.670000000012806,200064.59,-100053.63,-2.7792675000000004,31.755732499998697,60.71499555555373,0.0
52,2025-03-20,2025-03-21,1,27.31,27.18,57.73,57.43,2.1129506990434144,2.1134551968345514,2.1134353194079,57.443712249963106,1.0,1.0,1.0,57.43,0.0002387360826015832,0.0,0.0002387360826015832,False,False,False,0,0,3680.0,0.0,0.0,0.0,-0.0,0.0,1741.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.129999999999999,-0.004771526762615987,-0.0,-0.29999999999999716,-0.005210154196637019,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71499555555373,0.0
53,2025-03-21,2025-03-24,3,27.18,26.91,57.43,56.85,2.112597547380156,2.1134353194079,2.1134332265166846,56.87254444526659,1.0,1.0,1.0,56.85,0.00039648155380077283,0.0,0.00039648155380077283,False,False,False,0,0,3718.0,0.0,0.0,0.0,-0.0,0.0,1759.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.2699999999999996,-0.00998344398418315,-0.0,-0.5799999999999983,-0.010150594679660103,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71499555555373,0.0
54,2025-03-24,2025-03-25,1,26.91,26.93,56.85,56.91,2.1132565911622723,2.1134332265166846,2.1133796764485617,56.914756790094316,1.0,1.0,1.0,56.91,8.358094023177752e-05,0.0,8.358094023177752e-05,False,False,False,0,0,3713.0,0.0,0.0,0.0,-0.0,0.0,1757.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.019999999999999574,0.0007429420846929999,0.0,0.05999999999999517,0.0010548524184874532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71499555555373,0.0
55,2025-03-25,2025-03-26,1,26.93,26.77,56.91,56.57,2.113186402689578,2.1133796764485617,2.113317422239017,56.575173938527996,1.0,1.0,1.0,56.57,9.14566366642578e-05,0.0,9.14566366642578e-05,False,False,False,0,0,3736.0,0.0,0.0,0.0,-0.0,0.0,1768.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.16000000000000014,-0.005959049291246384,-0.0,-0.3399999999999963,-0.0059922632599681315,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71499555555373,0.0
56,2025-03-26,2025-03-27,1,26.77,26.7,56.57,56.4,2.1123595505617976,2.113317422239017,2.113255663600013,56.42557517378175,1.0,1.0,1.0,56.4,0.00045335774589063614,0.0,0.00045335774589063614,False,False,False,0,0,3747.0,0.0,0.0,0.0,-0.0,0.0,1773.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07000000000000028,-0.002618292126057339,-0.0,-0.1700000000000017,-0.0030096508510511254,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71499555555373,0.0
57,2025-03-27,2025-03-28,1,26.7,27.04,56.4,57.17,2.114275147928994,2.113255663600013,2.113278953435752,57.14243314374435,1.0,1.0,1.0,57.17,-0.0004823072352134131,0.0,-0.0004823072352134131,False,False,True,0,0,3696.0,0.0,0.0,0.0,-0.0,0.0,1749.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.33999999999999986,0.01265368576855944,0.0,0.7700000000000031,0.013560126771866821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71499555555373,0.0
58,2025-03-28,2025-03-31,3,27.04,27.26,57.17,57.61,2.1133528980190754,2.113278953435752,2.1132483349503097,57.6079842706586,1.0,1.0,1.0,57.61,-3.498983868480982e-05,0.0,-3.498983868480982e-05,True,False,True,0,0,3669.0,0.0,0.0,0.0,-0.0,0.0,1736.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.22000000000000242,0.008103175093623337,0.0,0.4399999999999977,0.007666878468411847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71499555555373,0.0
59,2025-03-31,2025-04-01,1,27.26,27.36,57.61,57.84,2.1140350877192984,2.1132483349503097,2.113246250213788,57.81847444424047,1.0,1.0,1.0,57.84,-0.0003722261790413692,0.0,-0.0003722261790413692,False,False,True,0,0,3654.0,0.0,0.0,0.0,-0.0,0.0,1729.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.09999999999999787,0.003661666485963174,0.0,0.23000000000000398,0.003984414106217614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71499555555373,0.0
60,2025-04-01,2025-04-02,1,27.36,27.35,57.84,57.79,2.112979890310786,2.113246250213788,2.113296718025828,57.79728494334711,1.0,1.0,1.0,57.79,0.00012605094687234206,0.0,0.00012605094687234206,False,False,False,0,0,3656.0,0.0,0.0,0.0,-0.0,0.0,1730.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.00999999999999801,-0.00036556388635939957,-0.0,-0.05000000000000426,-0.0008648275208227486,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71499555555373,0.0
61,2025-04-02,2025-04-03,1,27.35,27.52,57.79,58.19,2.1144622093023253,2.113296718025828,2.11342529377898,58.15792568007079,1.0,1.0,1.0,58.19,-0.0005513518277915299,0.0,-0.0005513518277915299,False,False,True,0,0,3633.0,0.0,0.0,0.0,-0.0,0.0,1719.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.16999999999999815,0.006196484197152584,0.0,0.3999999999999986,0.0068977683388919304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71499555555373,0.0
62,2025-04-03,2025-04-04,1,27.52,27.78,58.19,58.71,2.113390928725702,2.11342529377898,2.1134239729061473,58.71095466118007,1.0,1.0,1.0,58.71,1.6260490861092804e-05,0.0,1.6260490861092804e-05,False,False,False,0,0,3599.0,0.0,0.0,0.0,-0.0,0.0,1703.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.26000000000000156,0.009403324261054866,0.0,0.5200000000000031,0.00889655140751604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71499555555373,0.0
63,2025-04-04,2025-04-07,3,27.78,27.02,58.71,57.06,2.1117690599555887,2.1134239729061473,2.1133243525094314,57.1047157479241,1.0,1.0,1.0,57.06,0.0007833549957668957,0.0,0.0007833549957668957,False,True,False,0,-1,3705.0,0.0,-3705.0,0.0,3705.0,-3705.0,1753.0,0.0,1753.0,1753.0,-0.0,1753.0,-18.525000000000002,-8.765,-27.290000000000003,-0.7600000000000016,-0.027739004794144997,-0.0,-1.6499999999999986,-0.028506724290740554,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.290000000000003,33.42499555555372,-27.290000000000006
64,2025-04-07,2025-04-08,1,27.02,26.55,57.06,56.08,2.1122410546139356,2.1133243525094314,2.1131693072733997,56.108761559125405,1.0,1.0,1.0,56.08,0.0005127351323931333,0.0,0.0005127351323931333,False,True,False,-1,-1,3768.0,-3705.0,-3768.0,0.0,63.0,-63.0,1783.0,1753.0,1783.0,30.0,-0.0,30.0,-0.315,-0.15,-0.46499999999999997,-0.46999999999999886,-0.01754758484410494,1741.3499999999958,-0.980000000000004,-0.017324103059019328,-1717.9400000000069,23.40999999998894,-100109.09999999999,0.0,-100109.09999999999,-2.780808333333333,0.0,100026.18000000001,100026.18000000001,0.0,-82.9199999999837,200135.28,-100109.09999999999,-2.780808333333333,20.164191666655608,53.58918722220933,-7.125808333344395
65,2025-04-08,2025-04-09,1,26.55,26.62,56.08,56.26,2.113448534936138,2.1131693072733997,2.1131375348377466,56.2525669596179,1.0,1.0,1.0,56.26,-0.00013212818076722133,0.0,-0.00013212818076722133,False,False,True,-1,0,3755.0,-3768.0,0.0,3768.0,-0.0,3768.0,1777.0,1783.0,0.0,0.0,1783.0,-1783.0,-18.84,-8.915000000000001,-27.755000000000003,0.07000000000000028,0.002633065279017717,-263.76000000000107,0.17999999999999972,0.0032045603353761764,320.9399999999995,57.179999999998415,-100040.40000000001,0.0,-100040.40000000001,-2.7789,0.0,99990.64,99990.64,0.0,-49.76000000000931,200031.04,-100040.40000000001,-2.7789,26.646099999998412,80.23528722220775,0.0
66,2025-04-09,2025-04-10,1,26.62,26.04,56.26,55.0,2.112135176651306,2.1131375348377466,2.113049490868985,55.02610140717492,1.0,1.0,1.0,55.0,0.0004744584663227571,0.0,0.0004744584663227571,False,False,False,0,0,3842.0,0.0,0.0,0.0,-0.0,0.0,1818.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.5800000000000018,-0.02202899562659714,-0.0,-1.259999999999998,-0.02265061782923989,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.23528722220775,0.0
67,2025-04-10,2025-04-11,1,26.04,26.1,55.0,55.13,2.1122605363984674,2.113049490868985,2.1129958510222417,55.15059171168052,1.0,1.0,1.0,55.13,0.0003734421732821899,0.0,0.0003734421732821899,False,False,False,0,0,3833.0,0.0,0.0,0.0,-0.0,0.0,1814.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.060000000000002274,0.002301496988279389,0.0,0.13000000000000256,0.0023608473691212805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.23528722220775,0.0
68,2025-04-11,2025-04-14,3,26.1,26.3,55.13,55.57,2.1129277566539924,2.1129958510222417,2.1130375190909296,55.57179088188496,1.0,1.0,1.0,55.57,3.2226975486048254e-05,0.0,3.2226975486048254e-05,False,False,False,0,0,3803.0,0.0,0.0,0.0,-0.0,0.0,1800.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.1999999999999993,0.007633624855071205,0.0,0.4399999999999977,0.007949454690237662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.23528722220775,0.0
69,2025-04-14,2025-04-15,1,26.3,26.39,55.57,55.75,2.112542629784009,2.1130375190909296,2.113031366338598,55.763060128809634,1.0,1.0,1.0,55.75,0.00023423496502130085,0.0,0.00023423496502130085,False,False,False,0,0,3791.0,0.0,0.0,0.0,-0.0,0.0,1794.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.08999999999999986,0.003416211331513785,0.0,0.17999999999999972,0.003233923048398185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.23528722220775,0.0
70,2025-04-15,2025-04-16,1,26.39,26.55,55.75,56.07,2.111864406779661,2.113031366338598,2.1129956904546257,56.100982776289776,1.0,1.0,1.0,56.07,0.0005524205335613656,0.0,0.0005524205335613656,False,True,False,0,-1,3768.0,0.0,-3768.0,0.0,3768.0,-3768.0,1783.0,0.0,1783.0,1783.0,-0.0,1783.0,-18.84,-8.915000000000001,-27.755000000000003,0.16000000000000014,0.006044597172715217,0.0,0.3200000000000003,0.005723499795352982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.755000000000003,52.48028722220774,-27.755000000000003
71,2025-04-16,2025-04-17,1,26.55,26.33,56.07,55.62,2.112419293581466,2.1129956904546257,2.112922770109898,55.63517652967029,1.0,1.0,1.0,55.62,0.0002728237954911306,0.0,0.0002728237954911306,False,False,False,-1,-1,3799.0,-3768.0,-3799.0,0.0,31.0,-31.0,1798.0,1783.0,1798.0,15.0,-0.0,15.0,-0.155,-0.075,-0.22999999999999998,-0.22000000000000242,-0.008320774179729849,828.9600000000091,-0.45000000000000284,-0.008058061329762424,-802.350000000005,26.610000000004106,-100040.40000000001,0.0,-100040.40000000001,-2.7789,0.0,99972.81,99972.81,0.0,-67.59000000001106,200013.21000000002,-100040.40000000001,-2.7789,23.601100000004106,76.08138722221184,-4.1538999999959
72,2025-04-17,2025-04-21,4,26.33,25.91,55.62,54.71,2.111539945966808,2.112922770109898,2.112852232456068,54.745828973547454,1.0,1.0,1.0,54.71,0.0006546745872401024,0.0,0.0006546745872401024,False,True,False,-1,-1,3862.0,-3799.0,-3862.0,0.0,63.0,-63.0,1828.0,1798.0,1828.0,30.0,-0.0,30.0,-0.315,-0.15,-0.46499999999999997,-0.41999999999999815,-0.016079978934199313,1595.5799999999929,-0.9099999999999966,-0.016496340730084155,-1636.179999999994,-40.600000000001046,-100027.67,0.0,-100027.67,-11.114185555555556,0.0,100004.76,100004.76,0.0,-22.910000000003492,200032.43,-100027.67,-11.114185555555556,-52.17918555555661,23.902201666655237,-56.33308555555251
73,2025-04-21,2025-04-22,1,25.91,26.05,54.71,55.01,2.111708253358925,2.112852232456068,2.1128077677550063,55.03980065548057,1.0,1.0,1.0,55.01,0.0005415849193998405,0.0,0.0005415849193998405,False,True,False,-1,-1,3841.0,-3862.0,-3841.0,21.0,-0.0,21.0,1818.0,1828.0,1818.0,0.0,10.0,-10.0,-0.105,-0.05,-0.155,0.14000000000000057,0.005388773625357277,-540.6800000000022,0.29999999999999716,0.005468478811632099,548.3999999999949,7.719999999992638,-100064.42,0.0,-100064.42,-2.779567222222222,0.0,100009.88,100009.88,0.0,-54.5399999999936,200074.3,-100064.42,-2.779567222222222,4.785432777770415,28.687634444425655,-51.54765277778209
74,2025-04-22,2025-04-23,1,26.05,26.27,55.01,55.51,2.1130567186905216,2.1128077677550063,2.112797774131419,55.50346005892401,1.0,1.0,1.0,55.51,-0.00011782248891403415,0.0,-0.00011782248891403415,False,False,True,-1,0,3805.0,-3841.0,0.0,3841.0,-0.0,3841.0,1801.0,1818.0,0.0,0.0,1818.0,-1818.0,-19.205000000000002,-9.09,-28.295,0.21999999999999886,0.008409835498072497,-845.0199999999957,0.5,0.009048197814703122,909.0,63.98000000000434,-100058.05,0.0,-100058.05,-2.779390277777778,0.0,100008.18,100008.18,0.0,-49.870000000009895,200066.22999999998,-100058.05,-2.779390277777778,32.90560972222656,61.59324416665221,-18.642043055555533
75,2025-04-23,2025-04-24,1,26.27,26.53,55.51,56.04,2.112325669053901,2.112797774131419,2.112754737449635,56.05252494770655,1.0,1.0,1.0,56.04,0.0002234751650839076,0.0,0.0002234751650839076,False,False,False,0,0,3769.0,0.0,0.0,0.0,-0.0,0.0,1784.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.26000000000000156,0.00984856445219993,0.0,0.5300000000000011,0.00950253676673641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.59324416665221,-18.642043055555533
76,2025-04-24,2025-04-25,1,26.53,26.69,56.04,56.41,2.113525665043087,2.112754737449635,2.1128130431736993,56.38942394253076,1.0,1.0,1.0,56.41,-0.0003648255811649492,0.0,-0.0003648255811649492,False,False,True,0,0,3746.0,0.0,0.0,0.0,-0.0,0.0,1773.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.16000000000000014,0.006012795266784412,0.0,0.36999999999999744,0.006580726283078341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.59324416665221,-18.642043055555533
77,2025-04-25,2025-04-28,3,26.69,26.84,56.41,56.72,2.113263785394933,2.1128130431736993,2.1127624750469964,56.70790207878209,1.0,1.0,1.0,56.72,-0.00021331473194982726,0.0,-0.00021331473194982726,False,False,True,0,0,3725.0,0.0,0.0,0.0,-0.0,0.0,1763.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.14999999999999858,0.00560434868704826,0.0,0.3100000000000023,0.005480434471987319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.59324416665221,-18.642043055555533
78,2025-04-28,2025-04-29,1,26.84,27.05,56.72,57.16,2.1131238447319776,2.1127624750469964,2.1127510223826413,57.150224950021254,1.0,1.0,1.0,57.16,-0.00017102669523818976,0.0,-0.00017102669523818976,False,False,True,0,0,3695.0,0.0,0.0,0.0,-0.0,0.0,1749.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.21000000000000085,0.0077936931890095285,0.0,0.4399999999999977,0.0077274708377944755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.59324416665221,-18.642043055555533
79,2025-04-29,2025-04-30,1,27.05,26.9,57.16,56.84,2.113011152416357,2.1127510223826413,2.1126998256174945,56.83300250209305,1.0,1.0,1.0,56.84,-0.00012311626792225336,0.0,-0.00012311626792225336,True,False,True,0,0,3716.0,0.0,0.0,0.0,-0.0,0.0,1759.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.15000000000000213,-0.005560718684697177,-0.0,-0.3199999999999932,-0.005614049832766597,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.59324416665221,-18.642043055555533
80,2025-04-30,2025-05-01,1,26.9,26.64,56.84,56.3,2.113363363363363,2.1126998256174945,2.1127189992701227,56.28232335445006,1.0,1.0,1.0,56.3,-0.0003140216895248528,0.0,-0.0003140216895248528,False,False,True,0,0,3752.0,0.0,0.0,0.0,-0.0,0.0,1776.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.259999999999998,-0.009712440935604909,-0.0,-0.5400000000000063,-0.009545768083255267,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.59324416665221,-18.642043055555533
81,2025-05-01,2025-05-02,1,26.64,26.4,56.3,55.74,2.1113636363636363,2.1127189992701227,2.112564070623189,55.775781580731234,1.0,1.0,1.0,55.74,0.0006417312680230158,0.0,0.0006417312680230158,False,True,False,0,-1,3790.0,0.0,-3790.0,0.0,3790.0,-3790.0,1794.0,0.0,1794.0,1794.0,-0.0,1794.0,-18.95,-8.97,-27.92,-0.240000000000002,-0.009049835519917927,-0.0,-0.5599999999999952,-0.009996513091842414,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.92,33.67324416665221,-46.562043055555534
82,2025-05-02,2025-05-05,3,26.4,26.25,55.74,55.48,2.1135238095238096,2.112564070623189,2.112570714663094,55.45480685385871,1.0,1.0,1.0,55.48,-0.0004541973306461766,0.0,-0.0004541973306461766,False,False,True,-1,0,3807.0,-3790.0,0.0,3790.0,-0.0,3790.0,1802.0,1794.0,0.0,0.0,1794.0,-1794.0,-18.95,-8.97,-27.92,-0.14999999999999858,-0.005698021114637667,568.4999999999947,-0.2600000000000051,-0.004675426607171373,-466.44000000000915,102.05999999998551,-100056.0,0.0,-100056.0,-8.338000000000001,0.0,99997.56,99997.56,0.0,-58.44000000000233,200053.56,-100056.0,-8.338000000000001,65.8019999999855,99.47524416663771,0.0
83,2025-05-05,2025-05-06,1,26.25,26.34,55.48,55.62,2.1116173120728927,2.112570714663094,2.112563127268959,55.645112624225895,1.0,1.0,1.0,55.62,0.00045140159498383156,0.0,0.00045140159498383156,False,False,False,0,0,3798.0,0.0,0.0,0.0,-0.0,0.0,1798.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.08999999999999986,0.0034227072775021385,0.0,0.14000000000000057,0.002520253359187863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.47524416663771,0.0
84,2025-05-06,2025-05-07,1,26.34,26.45,55.62,55.86,2.1119092627599243,2.112563127268959,2.1125465376762587,55.87729471626397,1.0,1.0,1.0,55.86,0.00030956032085778046,0.0,0.00030956032085778046,False,False,False,0,0,3781.0,0.0,0.0,0.0,-0.0,0.0,1790.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10999999999999943,0.004167461989173493,0.0,0.240000000000002,0.004305711711212013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.47524416663771,0.0
85,2025-05-07,2025-05-08,1,26.45,26.17,55.86,55.27,2.111960259839511,2.1125465376762587,2.1124721239214272,55.28534289098769,1.0,1.0,1.0,55.27,0.0002775603726600004,0.0,0.0002775603726600004,False,False,False,0,0,3822.0,0.0,0.0,0.0,-0.0,0.0,1809.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.2799999999999976,-0.010642441762253754,-0.0,-0.5899999999999963,-0.010618294671859043,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.47524416663771,0.0
86,2025-05-08,2025-05-09,1,26.17,26.21,55.27,55.36,2.1121709271270506,2.1124721239214272,2.112473911445215,55.36789436798061,1.0,1.0,1.0,55.36,0.0001425904111886689,0.0,0.0001425904111886689,False,False,False,0,0,3815.0,0.0,0.0,0.0,-0.0,0.0,1806.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0015273007932604667,0.0,0.0899999999999963,0.0016270454642424385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.47524416663771,0.0
87,2025-05-09,2025-05-12,3,26.21,25.98,55.36,54.87,2.1120092378752884,2.112473911445215,2.112461346519056,54.88207221934668,1.0,1.0,1.0,54.87,0.00021999073277176903,0.0,0.00021999073277176903,False,False,False,0,0,3849.0,0.0,0.0,0.0,-0.0,0.0,1822.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.23000000000000043,-0.008814006092861522,-0.0,-0.490000000000002,-0.008890560238530097,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.47524416663771,0.0
88,2025-05-12,2025-05-13,1,25.98,25.87,54.87,54.64,2.112098956320062,2.112461346519056,2.1124199065023594,54.64937503444798,1.0,1.0,1.0,54.64,0.0001715635114212582,0.0,0.0001715635114212582,False,False,False,0,0,3866.0,0.0,0.0,0.0,-0.0,0.0,1830.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.10999999999999943,-0.004243015044515674,-0.0,-0.22999999999999687,-0.0042005358083493,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.47524416663771,0.0
89,2025-05-13,2025-05-14,1,25.87,25.72,54.64,54.33,2.1123639191290824,2.1124199065023594,2.112410970969613,54.331439995240686,1.0,1.0,1.0,54.33,2.6504254698475332e-05,0.0,2.6504254698475332e-05,False,False,False,0,0,3889.0,0.0,0.0,0.0,-0.0,0.0,1841.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.15000000000000213,-0.005815096828519236,-0.0,-0.3100000000000023,-0.005689654699102929,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.47524416663771,0.0
90,2025-05-14,2025-05-15,1,25.72,25.95,54.33,54.8,2.111753371868979,2.112410970969613,2.112405419224079,54.817064696661454,1.0,1.0,1.0,54.8,0.0003113510993299017,0.0,0.0003113510993299017,False,False,False,0,0,3855.0,0.0,0.0,0.0,-0.0,0.0,1825.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.23000000000000043,0.008902710242478988,0.0,0.46999999999999886,0.008613633390538089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.47524416663771,0.0
91,2025-05-15,2025-05-16,1,25.95,26.01,54.8,54.9,2.110726643598616,2.112405419224079,2.1123207867249363,54.943664954018296,1.0,1.0,1.0,54.9,0.0007950382270398778,0.0,0.0007950382270398778,False,True,False,0,-1,3847.0,0.0,-3847.0,0.0,3847.0,-3847.0,1821.0,0.0,1821.0,1821.0,-0.0,1821.0,-19.235,-9.105,-28.34,0.060000000000002274,0.00230946984866264,0.0,0.10000000000000142,0.0018231545615151783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.34,71.1352441666377,-28.340000000000003
