,bop date,eop date,day count,bop RSP price,eop RSP price,bop SPY price,eop SPY price,eop SPY / eop RSP,bop SPY / RSP moving avg,eop SPY / RSP moving avg,current position,new position,bop RSP shares,eop RSP shares,eop RSP shares bought,eop RSP shares sold,eop RSP shares traded,bop SPY shares,eop SPY shares,eop SPY shares bought,eop SPY shares sold,eop SPY shares traded,RSP daily commission,SPY daily commission,daily total commissions,RSP cop,RSP pct cop,RSP daily position pnl,SPY cop,SPY pct cop,SPY daily position pnl,daily position pnl,short RSP investment amount,long RSP investment amount,RSP investment amount,daily RSP borrow cost,short SPY investment amount,long SPY investment amount,SPY investment amount,daily SPY borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
322,2025-04-15,2025-04-16,1,163.56,161.46,537.61,525.66,3.2556670382757336,3.2624818899239982,3.2652074637046766,1.0,-1.0,-611.3964294448521,619.3484454354019,1230.744874880254,-0.0,1230.744874880254,186.00844478339317,-190.23703534604118,0.0,376.2454801294343,-376.2454801294343,-6.15372437440127,-1.8812274006471716,-8.034951775048443,-2.0999999999999943,-0.012922461529572061,1283.9325018341858,-11.950000000000045,-0.02247877432008865,-2222.800915161557,-938.8684133273712,-100000.0,0.0,-100000.0,-2.7777777777777777,0.0,100000.0,100000.0,0.0,0.0,200000.0,-100000.0,-2.7777777777777777,-949.6811428801974,-9426.79652442869,-10434.722789928668
323,2025-04-16,2025-04-17,1,161.46,162.66,525.66,526.41,3.236259682773884,3.2652074637046766,3.26654915887812,-1.0,-1.0,619.3484454354019,614.7792942333703,0.0,4.569151202031662,-4.569151202031662,-190.23703534604118,-189.9659960867005,0.2710392593406823,-0.0,0.2710392593406823,-0.02284575601015831,-0.0013551962967034115,-0.02420095230686172,1.1999999999999886,0.007404698771759613,743.2181345224752,0.75,0.0014257608848264034,-142.67777650953087,600.5403580129444,0.0,100000.0,100000.0,0.0,-100000.0,0.0,-100000.0,-2.7777777777777777,0.0,200000.0,-100000.0,-2.7777777777777777,597.7383792828597,-8829.05814514583,-9836.984410645808
324,2025-04-17,2025-04-21,4,162.66,159.39,526.41,513.88,3.2240416588242677,3.26654915887812,3.267487489412538,-1.0,-1.0,614.7792942333703,627.3919317397579,12.612637506387614,-0.0,12.612637506387614,-189.9659960867005,-194.59796061337278,0.0,4.631964526672277,-4.631964526672277,-0.06306318753193807,-0.023159822633361388,-0.08622301016529946,-3.2700000000000102,-0.020308103607667664,-2010.328292143127,-12.529999999999973,-0.02409060162774479,2380.273930966352,369.94563882322495,0.0,100000.0,100000.0,0.0,-100000.0,0.0,-100000.0,-11.11111111111111,0.0,200000.0,-100000.0,-11.11111111111111,358.74830470194854,-8470.30984044388,-9478.236105943859
325,2025-04-21,2025-04-22,1,159.39,163.32,513.88,527.25,3.2283247612049966,3.267487489412538,3.2667297942364444,-1.0,-1.0,627.3919317397579,612.2948812147931,0.0,15.097050524964743,-15.097050524964743,-194.59796061337278,-189.6633475580844,4.9346130552883665,-0.0,4.9346130552883665,-0.07548525262482372,-0.024673065276441832,-0.10015831790126556,3.930000000000007,0.024357437320413403,2465.6502917372527,13.370000000000005,0.025685044195475088,-2601.774733400795,-136.12444166354226,0.0,100000.0,100000.0,0.0,-100000.0,0.0,-100000.0,-2.7777777777777777,0.0,200000.0,-100000.0,-2.7777777777777777,-139.0023777592213,-8609.312218203102,-9617.23848370308
326,2025-04-22,2025-04-23,1,163.32,164.9,527.25,535.42,3.246937537901758,3.2667297942364444,3.266778285488204,-1.0,-1.0,612.2948812147931,606.4281382656155,0.0,5.866742949177592,-5.866742949177592,-189.6633475580844,-186.76926524971051,2.8940823083738962,-0.0,2.8940823083738962,-0.02933371474588796,-0.014470411541869482,-0.04380412628775744,1.5800000000000125,0.009627763114178225,967.4259123193808,8.169999999999959,0.015376666278090485,-1549.5495495495418,-582.123637230161,0.0,100000.00000000001,100000.00000000001,0.0,-100000.0,0.0,-100000.0,-2.7777777777777777,1.4551915228366852e-11,200000.0,-100000.0,-2.7777777777777777,-584.9452191342266,-9194.257437337328,-10202.183702837307
327,2025-04-23,2025-04-24,1,164.9,167.69,535.42,546.69,3.2601228457272353,3.266778285488204,3.260615709319828,-1.0,-1.0,606.4281382656155,596.3384817222255,0.0,10.089656543389992,-10.089656543389992,-186.76926524971051,-182.91902174907167,3.8502435006388396,-0.0,3.8502435006388396,-0.05044828271694996,-0.0192512175031942,-0.06969950022014416,2.789999999999992,0.016777807193464903,1691.9345057610626,11.270000000000095,0.02083042852909907,-2104.8896193642554,-412.9551136031928,0.0,100000.0,100000.0,0.0,-100000.0,0.0,-100000.0,-2.7777777777777777,0.0,200000.0,-100000.0,-2.7777777777777777,-415.8025908811907,-9610.060028218519,-10617.986293718497
328,2025-04-24,2025-04-25,1,167.69,167.45,546.69,550.64,3.2883845924156465,3.260615709319828,3.260769958035077,-1.0,1.0,596.3384817222255,-597.1931919976113,0.0,1193.5316737198368,-1193.5316737198368,-182.91902174907167,181.60685747493827,364.52587922400994,-0.0,364.52587922400994,-5.967658368599184,-1.8226293961200497,-7.790287764719234,-0.2400000000000091,-0.0014322375188046623,-143.12123561333956,3.949999999999932,0.007199323924035108,-722.5301359088206,-865.6513715221602,0.0,100000.0,100000.0,0.0,-100000.0,0.0,-100000.0,-2.7777777777777777,0.0,200000.0,-100000.0,-2.7777777777777777,-876.2194370646572,-10486.279465283176,-11494.205730783155
329,2025-04-25,2025-04-28,3,167.45,167.92,550.64,550.85,3.2804311576941405,3.260769958035077,3.2592611666325366,1.0,1.0,-597.1931919976113,-595.5216769890425,1.6715150085688038,-0.0,1.6715150085688038,181.60685747493827,181.53762367250613,0.0,0.06923380243213728,-0.06923380243213728,-0.008357575042844019,-0.0003461690121606864,-0.008703744055004705,0.46999999999999886,0.0028028762721640428,-280.6808002388766,0.21000000000003638,0.0003813016959653287,38.13744006974364,-242.54336016913297,-100000.0,0.0,-100000.0,-8.333333333333334,0.0,100000.0,100000.0,0.0,0.0,200000.0,-100000.0,-8.333333333333334,-250.8853972465213,-10737.164862529698,-11745.091128029677
330,2025-04-28,2025-04-29,1,167.92,168.9,550.85,554.32,3.2819419775014804,3.2592611666325366,3.258903959665761,1.0,1.0,-595.5216769890425,-592.0663114268798,3.455365562162683,-0.0,3.455365562162683,181.53762367250613,180.4012122961466,0.0,1.1364113763595185,-1.1364113763595185,-0.017276827810813414,-0.005682056881797593,-0.02295888469261101,0.9800000000000182,0.005819148301377004,-583.6112434492725,3.4700000000000273,0.0062795975330518445,629.9355541436012,46.32431069432869,-100000.0,0.0,-100000.0,-2.7777777777777777,0.0,100000.0,100000.0,0.0,0.0,200000.0,-100000.0,-2.7777777777777777,43.523574031858296,-10693.64128849784,-11701.567553997818
331,2025-04-29,2025-04-30,1,168.9,169.14,554.32,554.54,3.2785857869220765,3.258903959665761,3.2580697039241224,1.0,1.0,-592.0663114268798,-591.2262031453234,0.8401082815563541,-0.0,0.8401082815563541,180.4012122961466,180.32964258664842,0.0,0.07156970949819197,-0.07156970949819197,-0.0042005414077817705,-0.00035784854749095987,-0.00455838995527273,0.23999999999998067,0.0014199505403216313,-142.0959147424397,0.2199999999999136,0.00039680392995782374,39.68826670513667,-102.40764803730303,-100000.0,0.0,-100000.0,-2.7777777777777777,0.0,100000.0,100000.0,0.0,0.0,200000.0,-100000.0,-2.7777777777777777,-105.18998420503608,-10798.831272702875,-11806.757538202854
