,bop date,eop date,day count,bop SPMB price,eop SPMB price,bop VMBS price,eop VMBS price,eop VMBS / eop SPMB,bop VMBS / SPMB moving avg,eop VMBS / SPMB moving avg,eop SPMB unit price,eop VMBS / eop VMBS,bop VMBS / VMBS moving avg,eop VMBS / VMBS moving avg,eop VMBS unit price,SPMB unit price pct diff,VMBS unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,SPMB shares per unit,bop SPMB shares,eop SPMB shares,eop SPMB shares bought,eop SPMB shares sold,eop SPMB shares traded,VMBS shares per unit,bop VMBS shares,eop VMBS shares,eop VMBS shares bought,eop VMBS shares sold,eop VMBS shares traded,SPMB daily commission,VMBS daily commission,daily total commissions,SPMB cop,SPMB pct cop,SPMB daily position pnl,VMBS cop,VMBS pct cop,VMBS daily position pnl,daily position pnl,short SPMB investment amount,long SPMB investment amount,SPMB investment amount,daily SPMB borrow cost,short VMBS investment amount,long VMBS investment amount,VMBS investment amount,daily VMBS borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
0,2026-01-02,2026-01-05,3,,22.44,,47.12,2.09982174688057,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2026-01-05,2026-01-06,1,22.44,22.43,47.12,47.12,2.100757913508694,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.010000000000001563,-0.0004457321223786557,,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2026-01-06,2026-01-07,1,22.43,22.46,47.12,47.13,2.0983971504897596,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.030000000000001137,0.00133660077818013,,0.010000000000005116,0.00021220159230831337,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2026-01-07,2026-01-08,1,22.46,22.42,47.13,47.06,2.0990187332738626,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.03999999999999915,-0.0017825316662831905,,-0.07000000000000028,-0.001486357636423013,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2026-01-08,2026-01-09,1,22.42,22.54,47.06,47.32,2.099378881987578,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.11999999999999744,0.005338090967616178,,0.259999999999998,0.0055096558109694795,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2026-01-09,2026-01-12,3,22.54,22.54,47.32,47.27,2.097160603371784,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.0,0.0,,-0.04999999999999716,-0.001057194305040937,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2026-01-12,2026-01-13,1,22.54,22.55,47.27,47.26,2.0957871396895786,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.010000000000001563,0.0004435573370571367,,-0.010000000000005116,-0.00021157304638328976,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2026-01-13,2026-01-14,1,22.55,22.59,47.26,47.31,2.094289508632138,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.03999999999999915,0.0017722645312244875,,0.05000000000000426,0.0010574178842950518,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2026-01-14,2026-01-15,1,22.59,22.54,47.31,47.24,2.095829636202307,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.05000000000000071,-0.0022158218682816937,,-0.07000000000000028,-0.0014806983138951168,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2026-01-15,2026-01-16,1,22.54,22.52,47.24,47.18,2.0950266429840143,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.019999999999999574,-0.0008877053401405478,,-0.060000000000002274,-0.001270917349632679,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-01-16,2026-01-20,4,22.52,22.42,47.18,47.02,2.097234611953613,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.09999999999999787,-0.0044503856274756915,,-0.1599999999999966,-0.003397030867605414,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2026-01-20,2026-01-21,1,22.42,22.48,47.02,47.17,2.098309608540925,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.05999999999999872,0.002672607381476478,,0.14999999999999858,0.0031850541842468297,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2026-01-21,2026-01-22,1,22.48,22.48,47.17,47.16,2.097864768683274,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.0,0.0,,-0.010000000000005116,-0.00021202162700027387,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2026-01-22,2026-01-23,1,22.48,22.5,47.16,47.18,2.096888888888889,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.019999999999999574,0.0008892841848840366,,0.020000000000003126,0.00042399831035893574,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2026-01-23,2026-01-26,3,22.5,22.54,47.18,47.28,2.0976042590949424,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.03999999999999915,0.0017761994012556728,,0.10000000000000142,0.0021172991183137494,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2026-01-26,2026-01-27,1,22.54,22.55,47.28,47.27,2.096230598669623,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.010000000000001563,0.0004435573370571367,,-0.00999999999999801,-0.00021152829269773343,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2026-01-27,2026-01-28,1,22.55,22.56,47.27,47.28,2.095744680851064,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.00999999999999801,0.00044336068117061217,,0.00999999999999801,0.0002115282926976185,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2026-01-28,2026-01-29,1,22.56,22.57,47.28,47.29,2.0952591936198495,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.010000000000001563,0.00044316419958617096,,0.00999999999999801,0.00021148355794151061,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2026-01-29,2026-01-30,1,22.57,22.5,47.29,47.24,2.099555555555556,,,,1.0,,,,,,,True,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.07000000000000028,-0.0031062816190698746,,-0.04999999999999716,-0.001057865326622815,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2026-01-30,2026-02-02,3,22.5,22.42,47.24,47.03,2.097680642283675,,2.097392038258085,,1.0,,1.0,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.0799999999999983,-0.0035618915663605745,,-0.21000000000000085,-0.004455295372204939,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2026-02-02,2026-02-03,1,22.42,22.43,47.03,47.03,2.096745430227374,2.097392038258085,2.097238222425425,47.04450341812884,1.0,1.0,1.0,47.03,0.0003083389806329705,0.0,0.0003083389806329705,False,False,True,0,0,4459.0,0.0,0.0,0.0,-0.0,0.0,2126.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.00999999999999801,0.00044593088810306134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2026-02-03,2026-02-04,1,22.43,22.41,47.03,47.04,2.0990629183400267,2.097238222425425,2.0971534726669914,46.99910856455378,1.0,1.0,1.0,47.04,-0.000869668771804984,0.0,-0.000869668771804984,False,False,True,0,0,4459.0,0.0,0.0,0.0,-0.0,0.0,2126.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.0008920607192812547,-0.0,0.00999999999999801,0.00021260763341477969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2026-02-04,2026-02-05,1,22.41,22.51,47.04,47.2,2.0968458462905377,2.0971534726669914,2.09707590745703,47.20692466973398,1.0,1.0,1.0,47.2,0.00014669834380506873,0.0,0.00014669834380506873,False,False,True,0,0,4444.0,0.0,0.0,0.0,-0.0,0.0,2119.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10000000000000142,0.004452367105805374,0.0,0.1600000000000037,0.0033955890011383287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2026-02-05,2026-02-06,1,22.51,22.52,47.2,47.22,2.096802841918295,2.09707590745703,2.096965112889252,47.22614943593232,1.0,1.0,1.0,47.22,0.00013022099847883535,0.0,0.00013022099847883535,False,False,True,0,0,4442.0,0.0,0.0,0.0,-0.0,0.0,2118.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.00999999999999801,0.000444148352848627,0.0,0.01999999999999602,0.00042363906585718615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2026-02-06,2026-02-09,3,22.52,22.53,47.22,47.25,2.097203728362184,2.096965112889252,2.0968563552079824,47.24462399339485,1.0,1.0,1.0,47.25,-0.00011378439076755244,0.0,-0.00011378439076755244,False,False,True,0,0,4437.0,0.0,0.0,0.0,-0.0,0.0,2116.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.010000000000001563,0.00044395117266353694,0.0,0.030000000000001137,0.0006351222823850308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2026-02-09,2026-02-10,1,22.53,22.59,47.25,47.39,2.0978308986277114,2.0968563552079824,2.0968898699707785,47.36798506414832,1.0,1.0,1.0,47.39,-0.0004646560652987355,0.0,-0.0004646560652987355,False,False,True,0,0,4424.0,0.0,0.0,0.0,-0.0,0.0,2110.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.05999999999999872,0.002659576035758796,0.0,0.14000000000000057,0.0029585820397452626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2026-02-10,2026-02-11,1,22.59,22.55,47.39,47.27,2.096230598669623,2.0968898699707785,2.096912042919781,47.28486656784106,1.0,1.0,1.0,47.27,0.000314453787587752,0.0,0.000314453787587752,False,False,True,0,0,4437.0,0.0,0.0,0.0,-0.0,0.0,2116.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.03999999999999915,-0.001772264531224508,-0.0,-0.11999999999999744,-0.0025353911743518282,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2026-02-11,2026-02-12,1,22.55,22.67,47.27,47.56,2.097926775474195,2.096912042919781,2.097093906261884,47.536996012991445,1.0,1.0,1.0,47.56,-0.0004838005073075958,0.0,-0.0004838005073075958,False,False,True,0,0,4410.0,0.0,0.0,0.0,-0.0,0.0,2103.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.120000000000001,0.005307398570750316,0.0,0.28999999999999915,0.006116227017436054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2026-02-12,2026-02-13,1,22.67,22.75,47.56,47.7,2.096703296703297,2.097093906261884,2.0971375892869335,47.70888636745786,1.0,1.0,1.0,47.7,0.00018627966056169526,0.0,0.00018627966056169526,False,False,True,0,0,4396.0,0.0,0.0,0.0,-0.0,0.0,2096.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0799999999999983,0.0035226808775217864,0.0,0.14000000000000057,0.0029393260717144004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2026-02-13,2026-02-17,4,22.75,22.72,47.7,47.57,2.09375,2.0971375892869335,2.097073757137733,47.646966028599124,1.0,1.0,1.0,47.57,0.0016166456162621681,0.0,0.0016166456162621681,False,True,False,0,-1,4408.0,0.0,-4408.0,0.0,4408.0,-4408.0,2102.0,0.0,2102.0,2102.0,-0.0,2102.0,-22.04,-10.51,-32.55,-0.030000000000001137,-0.0013195515440089063,-0.0,-0.13000000000000256,-0.0027290874501054566,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.55,-32.55,-32.55
30,2026-02-17,2026-02-18,1,22.72,22.69,47.57,47.54,2.0951961216394888,2.097073757137733,2.096971832622027,47.582603549455165,1.0,1.0,1.0,47.54,0.0008957608541850128,0.0,0.0008957608541850128,False,False,False,-1,-1,4410.0,-4408.0,-4410.0,0.0,2.0,-2.0,2103.0,2102.0,2103.0,1.0,-0.0,1.0,-0.01,-0.005,-0.015,-0.029999999999997584,-0.001321295061200114,132.23999999998935,-0.030000000000001137,-0.0006308485121422389,-63.06000000000239,69.17999999998696,-100149.76,0.0,-100149.76,-2.7819377777777774,0.0,99992.14,99992.14,0.0,-157.61999999999534,200141.9,-100149.76,-2.7819377777777774,66.38306222220919,33.83306222220919,0.0
31,2026-02-18,2026-02-19,1,22.69,22.7,47.54,47.56,2.0951541850220265,2.096971832622027,2.0968140614460813,47.60126060052001,1.0,1.0,1.0,47.56,0.0008671722683211151,0.0,0.0008671722683211151,False,False,False,-1,-1,4410.0,-4410.0,-4410.0,0.0,-0.0,0.0,2103.0,2103.0,2103.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.00999999999999801,0.00044062569560662535,-44.099999999991226,0.020000000000003126,0.00042060989053331263,42.060000000006575,-2.0399999999846514,-100062.90000000001,0.0,-100062.90000000001,-2.7795250000000005,0.0,99976.62,99976.62,0.0,-86.28000000001339,200039.52000000002,-100062.90000000001,-2.7795250000000005,-4.819524999984652,29.013537222224542,-4.819524999984651
32,2026-02-19,2026-02-20,1,22.7,22.72,47.56,47.6,2.0950704225352115,2.0968140614460813,2.096674344138678,47.63961547605496,1.0,1.0,1.0,47.6,0.0008319117657435708,0.0,0.0008319117657435708,False,False,False,-1,-1,4405.0,-4410.0,-4405.0,5.0,-0.0,5.0,2101.0,2103.0,2101.0,0.0,2.0,-2.0,-0.025,-0.01,-0.035,0.019999999999999574,0.0008806693655934832,-88.19999999999811,0.03999999999999915,0.0008406894147932238,84.11999999999821,-4.079999999999899,-100107.0,0.0,-100107.0,-2.7807500000000003,0.0,100018.68000000001,100018.68000000001,0.0,-88.31999999999243,200125.68,-100107.0,-2.7807500000000003,-6.895749999999899,22.117787222224642,-11.715274999984551
33,2026-02-20,2026-02-23,3,22.72,22.77,47.6,47.69,2.0944224857268336,2.096674344138678,2.0965510239805756,47.7412748160377,1.0,1.0,1.0,47.69,0.001074591554407469,0.0,0.001074591554407469,False,True,False,-1,-1,4397.0,-4405.0,-4397.0,8.0,-0.0,8.0,2097.0,2101.0,2097.0,0.0,4.0,-4.0,-0.04,-0.02,-0.06,0.05000000000000071,0.002198286222697771,-220.25000000000313,0.0899999999999963,0.0018889710727586512,189.08999999999224,-31.160000000010882,-100081.59999999999,0.0,-100081.59999999999,-8.340133333333332,0.0,100007.6,100007.6,0.0,-73.99999999998545,200089.2,-100081.59999999999,-8.340133333333332,-39.56013333334421,-17.44234611111957,-51.27540833332876
34,2026-02-23,2026-02-24,1,22.77,22.76,47.69,47.7,2.0957820738137083,2.0965510239805756,2.096459914716514,47.7175013057979,1.0,1.0,1.0,47.7,0.00036683639279277,0.0,0.00036683639279277,False,False,True,-1,0,4394.0,-4397.0,0.0,4397.0,-0.0,4397.0,2096.0,2097.0,0.0,0.0,2097.0,-2097.0,-21.985,-10.485,-32.47,-0.00999999999999801,-0.0004392708175179889,43.96999999999125,0.010000000000005116,0.0002096655841627181,20.970000000010728,64.94000000000199,-100119.69,0.0,-100119.69,-2.7811025000000003,0.0,100005.93,100005.93,0.0,-113.76000000000931,200125.62,-100119.69,-2.7811025000000003,29.68889750000199,12.24655138888242,-21.586510833326773
35,2026-02-24,2026-02-25,1,22.76,22.76,47.7,47.64,2.093145869947276,2.096459914716514,2.0963056782803964,47.71542765894786,1.0,1.0,1.0,47.64,0.0015820321198599344,0.0,0.0015820321198599344,False,True,False,0,-1,4400.0,0.0,-4400.0,0.0,4400.0,-4400.0,2099.0,0.0,2099.0,2099.0,-0.0,2099.0,-22.0,-10.495000000000001,-32.495000000000005,0.0,0.0,0.0,-0.060000000000002274,-0.0012586534071961774,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.495000000000005,-20.248448611117585,-54.081510833326774
36,2026-02-25,2026-02-26,1,22.76,22.79,47.64,47.77,2.0960947784115844,2.0963056782803964,2.0963231831584226,47.77480640801023,1.0,1.0,1.0,47.77,0.00010061055529815936,0.0,0.00010061055529815936,False,False,True,-1,0,4388.0,-4400.0,0.0,4400.0,-0.0,4400.0,2093.0,2099.0,0.0,0.0,2099.0,-2099.0,-22.0,-10.495000000000001,-32.495000000000005,0.029999999999997584,0.0013172339994625697,-131.99999999998937,0.13000000000000256,0.0027250829147711887,272.87000000000535,140.87000000001598,-100144.0,0.0,-100144.0,-2.781777777777778,0.0,99996.36,99996.36,0.0,-147.63999999999942,200140.36,-100144.0,-2.781777777777778,105.5932222222382,85.34477361112062,0.0
37,2026-02-26,2026-02-27,1,22.79,22.82,47.77,47.86,2.0972830850131463,2.0963231831584226,2.0964243777280878,47.8380950396752,1.0,1.0,1.0,47.86,-0.0004577930354470862,0.0,-0.0004577930354470862,True,False,True,0,0,4379.0,0.0,0.0,0.0,-0.0,0.0,2089.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.0013155011763367269,0.0,0.0899999999999963,0.0018822550783567616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.34477361112062,0.0
38,2026-02-27,2026-03-02,3,22.82,22.67,47.86,47.44,2.0926334362593733,2.0964243777280878,2.096078271763278,47.52594064309575,1.0,1.0,1.0,47.44,0.0018099260845387195,0.0,0.0018099260845387195,False,True,False,0,-1,4419.0,0.0,-4419.0,0.0,4419.0,-4419.0,2108.0,0.0,2108.0,2108.0,-0.0,2108.0,-22.095,-10.540000000000001,-32.635,-0.14999999999999858,-0.006594879914491884,-0.0,-0.4200000000000017,-0.008814327790757241,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.635,52.70977361112062,-32.635
39,2026-03-02,2026-03-03,1,22.67,22.64,47.44,47.39,2.093197879858657,2.096078271763278,2.0958541336420273,47.45521207272061,1.0,1.0,1.0,47.39,0.0013751265155440811,0.0,0.0013751265155440811,False,True,False,-1,-1,4423.0,-4419.0,-4423.0,0.0,4.0,-4.0,2110.0,2108.0,2110.0,2.0,-0.0,2.0,-0.02,-0.01,-0.03,-0.030000000000001137,-0.0013242111844554935,132.57000000000502,-0.04999999999999716,-0.0010545187099730363,-105.39999999999401,27.170000000011015,-100178.73000000001,0.0,-100178.73000000001,-2.7827425000000003,0.0,100003.51999999999,100003.51999999999,0.0,-175.21000000002095,200182.25,-100178.73000000001,-2.7827425000000003,24.357257500011013,77.06703111113163,-8.277742499988989
40,2026-03-03,2026-03-04,1,22.64,22.62,47.39,47.36,2.0937223695844382,2.0958541336420273,2.0957029806098806,47.40822050298266,1.0,1.0,1.0,47.36,0.0010176514212932287,0.0,0.0010176514212932287,False,True,False,-1,-1,4424.0,-4423.0,-4424.0,0.0,1.0,-1.0,2111.0,2110.0,2111.0,1.0,-0.0,1.0,-0.005,-0.005,-0.01,-0.019999999999999574,-0.0008837826470077952,88.45999999999812,-0.030000000000001137,-0.0006332454037467165,-63.3000000000024,25.15999999999572,-100136.72,0.0,-100136.72,-2.7815755555555555,0.0,99992.9,99992.9,0.0,-143.82000000000698,200129.62,-100136.72,-2.7815755555555555,22.368424444440162,99.43545555557179,0.0
41,2026-03-04,2026-03-05,1,22.62,22.55,47.36,47.24,2.09490022172949,2.0957029806098806,2.0954948457793536,47.25810221275281,1.0,1.0,1.0,47.24,0.0003831233125397154,0.0,0.0003831233125397154,False,False,True,-1,0,4437.0,-4424.0,0.0,4424.0,-0.0,4424.0,2117.0,2111.0,0.0,0.0,2111.0,-2111.0,-22.12,-10.555,-32.675,-0.07000000000000028,-0.0030994047392870422,309.68000000000126,-0.11999999999999744,-0.0025369992465886742,-253.3199999999946,56.360000000006664,-100070.88,0.0,-100070.88,-2.779746666666667,0.0,99976.95999999999,99976.95999999999,0.0,-93.9200000000128,200047.84,-100070.88,-2.779746666666667,20.90525333334,120.34070888891179,0.0
42,2026-03-05,2026-03-06,1,22.55,22.53,47.24,47.22,2.095872170439414,2.0954948457793536,2.0954461619867977,47.21149887540884,1.0,1.0,1.0,47.22,-0.00018004849473664573,0.0,-0.00018004849473664573,False,False,True,0,0,4438.0,0.0,0.0,0.0,-0.0,0.0,2118.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.0008873115045342574,-0.0,-0.020000000000003126,-0.0004234596717947643,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.34070888891179,0.0
43,2026-03-06,2026-03-09,3,22.53,22.59,47.22,47.35,2.096060203629925,2.0954461619867977,2.0954090300723793,47.33612879928176,1.0,1.0,1.0,47.35,-0.00029299330310309586,0.0,-0.00029299330310309586,False,False,True,0,0,4426.0,0.0,0.0,0.0,-0.0,0.0,2112.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.05999999999999872,0.002659576035758796,0.0,0.13000000000000256,0.0027492879747203634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.34070888891179,0.0
44,2026-03-09,2026-03-10,1,22.59,22.57,47.35,47.27,2.0943730615861766,2.0954090300723793,2.095267496733579,47.2933818087336,1.0,1.0,1.0,47.27,0.0004945214260080299,0.0,0.0004945214260080299,False,False,True,0,0,4434.0,0.0,0.0,0.0,-0.0,0.0,2116.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.0008857396504676121,-0.0,-0.0799999999999983,-0.0016909748269422413,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.34070888891179,0.0
45,2026-03-10,2026-03-11,1,22.57,22.44,47.27,47.04,2.0962566844919786,2.095267496733579,2.0951887860267924,47.01780262670152,1.0,1.0,1.0,47.04,-0.00047199430755726437,0.0,-0.00047199430755726437,False,False,True,0,0,4455.0,0.0,0.0,0.0,-0.0,0.0,2126.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.129999999999999,-0.005776510174948738,-0.0,-0.23000000000000398,-0.004877541214773581,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.34070888891179,0.0
46,2026-03-11,2026-03-12,1,22.44,22.37,47.04,46.92,2.097451944568619,2.0951887860267924,2.095249853321742,46.869373143419345,1.0,1.0,1.0,46.92,-0.0010795863070840383,0.0,-0.0010795863070840383,False,False,True,0,0,4465.0,0.0,0.0,0.0,-0.0,0.0,2131.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07000000000000028,-0.003124305152457376,-0.0,-0.11999999999999744,-0.0025542798050967423,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.34070888891179,0.0
47,2026-03-12,2026-03-13,1,22.37,22.35,46.92,46.94,2.1002237136465323,2.095249853321742,2.0953647002303586,46.82883422174094,1.0,1.0,1.0,46.94,-0.002371061371557859,0.0,-0.002371061371557859,False,False,True,0,0,4463.0,0.0,0.0,0.0,-0.0,0.0,2130.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.0008944544424603401,-0.0,0.01999999999999602,0.0004261666376027306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.34070888891179,0.0
48,2026-03-13,2026-03-16,3,22.35,22.46,46.94,47.15,2.099287622439893,2.0953647002303586,2.0954939165171886,47.061891167173854,1.0,1.0,1.0,47.15,-0.0018704402899107026,0.0,-0.0018704402899107026,False,False,True,0,0,4444.0,0.0,0.0,0.0,-0.0,0.0,2121.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10999999999999943,0.004909628250719268,0.0,0.21000000000000085,0.004463818656589021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.34070888891179,0.0
49,2026-03-16,2026-03-17,1,22.46,22.5,47.15,47.19,2.0973333333333333,2.0954939165171886,2.095673083183855,47.14861312163674,1.0,1.0,1.0,47.19,-0.0008774112666895832,0.0,-0.0008774112666895832,False,False,True,0,0,4440.0,0.0,0.0,0.0,-0.0,0.0,2119.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0017793599000773578,0.0,0.03999999999999915,0.0008479966588295602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.34070888891179,0.0
50,2026-03-17,2026-03-18,1,22.5,22.39,47.19,46.95,2.0969182670835194,2.095673083183855,2.0957591904560564,46.922120332486514,1.0,1.0,1.0,46.95,-0.0005939925131011778,0.0,-0.0005939925131011778,False,False,True,0,0,4464.0,0.0,0.0,0.0,-0.0,0.0,2130.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.10999999999999943,-0.004900878599710931,-0.0,-0.23999999999999488,-0.00509880008402407,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.34070888891179,0.0
51,2026-03-18,2026-03-19,1,22.39,22.39,46.95,46.98,2.09825815096025,2.0957591904560564,2.095914388752968,46.924048274311104,1.0,1.0,1.0,46.98,-0.0011916788112661294,0.0,-0.0011916788112661294,False,False,True,0,0,4462.0,0.0,0.0,0.0,-0.0,0.0,2129.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.02999999999999403,0.0006387735764947612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.34070888891179,0.0
