,bop date,eop date,day count,bop FNEY price,eop FNEY price,bop XLE price,eop XLE price,bop IYE price,eop IYE price,bop VDE price,eop VDE price,eop VDE / eop FNEY,eop VDE / FNEY moving avg,bop VDE / FNEY moving avg,eop FNEY unit price,eop VDE / eop XLE,eop VDE / XLE moving avg,bop VDE / XLE moving avg,eop XLE unit price,eop VDE / eop IYE,eop VDE / IYE moving avg,bop VDE / IYE moving avg,eop IYE unit price,eop VDE / eop VDE,eop VDE / VDE moving avg,bop VDE / VDE moving avg,eop VDE unit price,FNEY unit price pct diff,XLE unit price pct diff,IYE unit price pct diff,VDE unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,FNEY shares per unit,eop FNEY shares,bop FNEY shares,eop FNEY shares traded,eop FNEY shares bought,eop FNEY shares sold,XLE shares per unit,eop XLE shares,bop XLE shares,eop XLE shares traded,eop XLE shares bought,eop XLE shares sold,IYE shares per unit,eop IYE shares,bop IYE shares,eop IYE shares traded,eop IYE shares bought,eop IYE shares sold,VDE shares per unit,eop VDE shares,bop VDE shares,eop VDE shares traded,eop VDE shares bought,eop VDE shares sold,FNEY daily commission,FNEY cop,FNEY pct cop,FNEY daily position pnl,FNEY investment amount,short FNEY investment amount,long FNEY investment amount,daily FNEY borrow cost,XLE daily commission,XLE cop,XLE pct cop,XLE daily position pnl,XLE investment amount,short XLE investment amount,long XLE investment amount,daily XLE borrow cost,IYE daily commission,IYE cop,IYE pct cop,IYE daily position pnl,IYE investment amount,short IYE investment amount,long IYE investment amount,daily IYE borrow cost,VDE daily commission,VDE cop,VDE pct cop,VDE daily position pnl,VDE investment amount,short VDE investment amount,long VDE investment amount,daily VDE borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
218,2024-11-12,2024-11-13,1,,,46.89,47.255,49.36,49.67,131.46,132.14,,,,,2.7963178499629664,2.7939064973580363,2.7937092724133743,132.01673166789402,2.660358365210388,2.6570773350725405,2.6569461017666525,131.97051287474963,1.0,1.0,1.0,132.14,,-0.0009332969883092519,-0.0012834562825336311,0.0,,,-0.0012834562825336311,0.0,,False,False,False,,,,,0,0,,,,,,,2115.0,0.0,0.0,0.0,0.0,-0.0,2011.0,0.0,0.0,0.0,0.0,-0.0,757.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,0.365000000000002,0.007754035345524449,0.0,0.0,0.0,0.0,0.0,-0.0,0.3100000000000023,0.0062607495221269184,0.0,0.0,0.0,0.0,0.0,-0.0,0.6799999999999784,0.005159343766309286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,2024-11-13,2024-11-14,1,,,47.255,47.435,49.67,49.94,132.14,132.69,,,,,2.7973015705702537,2.7941533058071144,2.7939064973580363,132.52895470217845,2.656988386063276,2.6570798091731005,2.6570773350725405,132.69444211352265,1.0,1.0,1.0,132.69,,-0.0012144329412314163,3.347681942246343e-05,0.0,,,-0.0012144329412314163,3.347681942246343e-05,,False,False,False,,,,,0,0,,,,,,,2107.0,0.0,0.0,0.0,0.0,-0.0,2003.0,0.0,0.0,0.0,0.0,-0.0,754.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,0.17999999999999972,0.0038018843978207873,0.0,0.0,0.0,0.0,0.0,-0.0,0.269999999999996,0.005421155732367992,0.0,0.0,0.0,0.0,0.0,-0.0,0.5500000000000114,0.0041536139466054915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,2024-11-14,2024-11-15,1,,,47.435,47.365,49.94,49.76,132.69,132.06,,,,,2.7881346986171223,2.7940980084156326,2.7941533058071144,132.34507132955397,2.6539389067524115,2.656959971883692,2.6570798091731005,132.21629130445348,1.0,1.0,1.0,132.06,,0.002156323542352977,0.0011827873162802004,0.0,,,0.0,0.002156323542352977,,False,False,False,,,,,0,0,,,,,,,2115.0,0.0,0.0,0.0,0.0,-0.0,2011.0,0.0,0.0,0.0,0.0,-0.0,757.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-0.07000000000000028,-0.0014767935173423358,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.17999999999999972,-0.003610836420703124,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.6299999999999955,-0.004759215781919737,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,2024-11-15,2024-11-18,3,,,47.365,47.995,49.76,50.46,132.06,133.93,,,,,2.7904990103135745,2.7940981448977817,2.7940980084156326,134.10273391390828,2.654181529924693,2.656741187157164,2.656959971883692,134.0702001812511,1.0,1.0,1.0,133.93,,0.0012889018091115467,0.0010462693232750687,0.0,,,0.0,0.0012889018091115467,,False,False,False,,,,,0,0,,,,,,,2087.0,0.0,0.0,0.0,0.0,-0.0,1985.0,0.0,0.0,0.0,0.0,-0.0,747.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,0.6299999999999955,0.013213279488002341,0.0,0.0,0.0,0.0,0.0,-0.0,0.7000000000000028,0.013969494781987791,0.0,0.0,0.0,0.0,0.0,-0.0,1.8700000000000045,0.014060910632605528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,2024-11-18,2024-11-19,1,,,47.995,47.69,50.46,50.19,133.93,133.3,,,,,2.7951352484797654,2.794488491725846,2.7940981448977817,133.25054053017521,2.655907551305041,2.6567590214552146,2.656741187157164,133.34184018341804,1.0,1.0,1.0,133.3,,-0.00037110763530291837,0.0003138305956233203,0.0,,,-0.00037110763530291837,0.0003138305956233203,,False,False,False,,,,,0,0,,,,,,,2096.0,0.0,0.0,0.0,0.0,-0.0,1993.0,0.0,0.0,0.0,0.0,-0.0,750.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-0.3049999999999997,-0.00637510650536728,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.2700000000000031,-0.005365139546069464,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.6299999999999955,-0.004715048214367714,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,2024-11-19,2024-11-20,1,,,47.69,48.17,50.19,50.72,133.3,134.73,,,,,2.796969067884575,2.794976072166061,2.794488491725846,134.61051064643402,2.65634858044164,2.6565972749566846,2.6567590214552146,134.75081756820848,1.0,1.0,1.0,134.73,,-0.0008872735936991412,0.00015450129948212408,0.0,,,-0.0008872735936991412,0.00015450129948212408,,False,False,False,,,,,0,0,,,,,,,2074.0,0.0,0.0,0.0,0.0,-0.0,1971.0,0.0,0.0,0.0,0.0,-0.0,742.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,0.480000000000004,0.010014688331996516,0.0,0.0,0.0,0.0,0.0,-0.0,0.5300000000000011,0.010504506462128319,0.0,0.0,0.0,0.0,0.0,-0.0,1.4299999999999784,0.010670548583093282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,2024-11-20,2024-11-21,1,,,48.17,48.56,50.72,51.18,134.73,136.1,,,,,2.8027182866556832,2.7957021869442795,2.794976072166061,135.72403806438393,2.659241891363814,2.6566612803529006,2.6565972749566846,135.96464853228312,1.0,1.0,1.0,136.1,,-0.0027662172781353052,-0.0009949949735382913,0.0,,,-0.0027662172781353052,0.0,,False,False,False,,,,,0,0,,,,,,,2054.0,0.0,0.0,0.0,0.0,-0.0,1953.0,0.0,0.0,0.0,0.0,-0.0,735.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,0.39000000000000057,0.008063726109113474,0.0,0.0,0.0,0.0,0.0,-0.0,0.46000000000000085,0.009028520602672322,0.0,0.0,0.0,0.0,0.0,-0.0,1.3700000000000045,0.010117133889664072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,2024-11-21,2024-11-22,1,,,48.56,48.635,51.18,51.38,136.1,136.78,,,,,2.812377917137864,2.796719879726649,2.7957021869442795,135.96897586203502,2.662125340599455,2.6568161363919973,2.6566612803529006,136.49925658453205,1.0,1.0,1.0,136.78,,-0.005947054618424649,-0.0020546273269310108,0.0,,,-0.005947054618424649,0.0,,False,False,False,,,,,0,0,,,,,,,2044.0,0.0,0.0,0.0,0.0,-0.0,1942.0,0.0,0.0,0.0,0.0,-0.0,731.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,0.07499999999999574,0.0015432895701607688,0.0,0.0,0.0,0.0,0.0,-0.0,0.20000000000000284,0.0039001609500947353,0.0,0.0,0.0,0.0,0.0,-0.0,0.6800000000000068,0.0049838860125295545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,2024-11-22,2024-11-25,3,,,48.635,47.675,51.38,50.37,136.78,134.0,,,,,2.81069743051914,2.7977704463198703,2.796719879726649,133.33362026596797,2.66031367877705,2.657017986001217,2.6568161363919973,133.8238287900649,1.0,1.0,1.0,134.0,,-0.004985389518594895,-0.0013155755120060648,0.0,,,-0.004985389518594895,0.0,,False,False,False,,,,,0,0,,,,,,,2086.0,0.0,0.0,0.0,0.0,-0.0,1982.0,0.0,0.0,0.0,0.0,-0.0,746.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-0.9600000000000009,-0.019936284834920888,-0.0,0.0,0.0,0.0,0.0,-0.0,-1.0100000000000051,-0.01985323192417847,-0.0,0.0,0.0,0.0,0.0,-0.0,-2.780000000000001,-0.020533995719038595,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,2024-11-25,2024-11-26,1,,,47.675,47.61,50.37,50.28,134.0,133.66,,,,,2.807393404746902,2.798374633861405,2.7977704463198703,133.20185094928902,2.658313444709626,2.6571231865794074,2.657017986001217,133.5948643361412,1.0,1.0,1.0,133.66,,-0.0034336080575006365,-0.0004874423169829459,0.0,,,-0.0034336080575006365,0.0,,False,False,False,,,,,0,0,,,,,,,2093.0,0.0,0.0,0.0,0.0,-0.0,1987.0,0.0,0.0,0.0,0.0,-0.0,748.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-0.06499999999999773,-0.0013643282800553029,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0899999999999963,-0.0017883760355123805,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.3400000000000034,-0.002540537867987277,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,2024-11-26,2024-11-27,1,,,47.61,47.56,50.28,50.27,133.66,133.67,,,,,2.810555088309503,2.799159089776199,2.798374633861405,133.09069758644844,2.6590411776407397,2.6572134744031284,2.6571231865794074,133.5735825893468,1.0,1.0,1.0,133.67,,-0.004343243434618019,-0.0007215695426799941,0.0,,,-0.004343243434618019,0.0,,False,False,False,,,,,0,0,,,,,,,2093.0,0.0,0.0,0.0,0.0,-0.0,1988.0,0.0,0.0,0.0,0.0,-0.0,748.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-0.04999999999999716,-0.0010507513838463,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.00999999999999801,-0.00019890601756271885,-0.0,0.0,0.0,0.0,0.0,-0.0,0.009999999999990905,7.481390045751208e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,2024-11-27,2024-11-29,2,,,47.56,47.765,50.27,50.46,133.67,134.18,,,,,2.80916989427405,2.800053299581898,2.799159089776199,133.70183392316014,2.659135949266746,2.6574523671863455,2.6572134744031284,134.08299191838185,1.0,1.0,1.0,134.18,,-0.003569981418149201,-0.0007232312228600165,0.0,,,-0.003569981418149201,0.0,,True,False,False,,,,,0,0,,,,,,,2085.0,0.0,0.0,0.0,0.0,-0.0,1980.0,0.0,0.0,0.0,0.0,-0.0,745.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,0.2049999999999983,0.0043010818993904805,0.0,0.0,0.0,0.0,0.0,-0.0,0.18999999999999773,0.003772465508427775,0.0,0.0,0.0,0.0,0.0,-0.0,0.5100000000000193,0.003808106151360359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,2024-11-29,2024-12-02,3,,,47.765,47.26,50.46,50.04,134.18,132.9,,,,,2.812103258569615,2.801251442176402,2.800053299581898,132.3305189382405,2.655875299760192,2.657776356699398,2.6574523671863455,132.97891645400472,1.0,1.0,1.0,132.9,,-0.004294241395490228,0.0005936270342506503,0.0,,,-0.004294241395490228,0.0005936270342506503,,False,False,False,,,,,0,0,,,,,,,2106.0,0.0,0.0,0.0,0.0,-0.0,1998.0,0.0,0.0,0.0,0.0,-0.0,752.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-0.5050000000000026,-0.010628881963210022,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.4200000000000017,-0.008358257614201359,-0.0,0.0,0.0,0.0,0.0,-0.0,-1.2800000000000011,-0.009585216415542348,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2024-12-02,2024-12-03,1,,,47.26,47.255,50.04,50.0,132.9,132.97,,,,,2.813882128875251,2.80244571608695,2.801251442176402,132.37313690004586,2.6593999999999998,2.65829988648528,2.657776356699398,132.8888178349699,1.0,1.0,1.0,132.97,,-0.004498809455563521,-0.0006107163810811438,0.0,,,-0.004498809455563521,0.0,,False,False,False,,,,,0,0,,,,,,,2107.0,0.0,0.0,0.0,0.0,-0.0,1999.0,0.0,0.0,0.0,0.0,-0.0,752.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-0.0049999999999954525,-0.00010580331174225568,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.03999999999999915,-0.0007996801705642901,-0.0,0.0,0.0,0.0,0.0,-0.0,0.06999999999999318,0.0005265731494149041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,2024-12-03,2024-12-04,1,,,47.255,46.115,50.0,48.88,132.97,129.9,,,,,2.8168708663124797,2.803752828217035,2.80244571608695,129.23478419734968,2.657528641571195,2.6588178081493643,2.65829988648528,129.93769845140048,1.0,1.0,1.0,129.9,,-0.005134141029615092,0.00029016922401679264,0.0,,,-0.005134141029615092,0.00029016922401679264,,False,False,False,,,,,0,0,,,,,,,2158.0,0.0,0.0,0.0,0.0,-0.0,2047.0,0.0,0.0,0.0,0.0,-0.0,770.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-1.1400000000000006,-0.02442019175933719,-0.0,0.0,0.0,0.0,0.0,-0.0,-1.1199999999999974,-0.02265469056480615,-0.0,0.0,0.0,0.0,0.0,-0.0,-3.069999999999993,-0.02335861519206064,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,2024-12-04,2024-12-05,1,,,46.115,46.295,48.88,49.02,129.9,130.32,,,,,2.8149908197429525,2.8045173328638664,2.803752828217035,129.79973718230764,2.658506731946144,2.658616492988184,2.6588178081493643,130.33524895548186,1.0,1.0,1.0,130.32,,-0.004000184815467536,0.00011700478360107459,0.0,,,-0.004000184815467536,0.00011700478360107459,,False,False,False,,,,,0,0,,,,,,,2150.0,0.0,0.0,0.0,0.0,-0.0,2039.0,0.0,0.0,0.0,0.0,-0.0,767.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,0.17999999999999972,0.003895687212328292,0.0,0.0,0.0,0.0,0.0,-0.0,0.14000000000000057,0.002860063236626661,0.0,0.0,0.0,0.0,0.0,-0.0,0.4199999999999875,0.00322804061723568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,2024-12-05,2024-12-06,1,,,46.295,45.51,49.02,48.17,130.32,127.98,,,,,2.812129202373105,2.804868236233891,2.8045173328638664,127.63358381863455,2.656840357068715,2.658417158223979,2.658616492988184,128.0655564672408,1.0,1.0,1.0,127.98,,-0.002710469359830701,0.0006682909995039421,0.0,,,-0.002710469359830701,0.0006682909995039421,,False,False,False,,,,,0,0,,,,,,,2190.0,0.0,0.0,0.0,0.0,-0.0,2076.0,0.0,0.0,0.0,0.0,-0.0,781.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-0.7850000000000037,-0.017101881871459886,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.8500000000000014,-0.0174919574578371,-0.0,0.0,0.0,0.0,0.0,-0.0,-2.339999999999989,-0.018118962582475414,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,2024-12-06,2024-12-09,3,,,45.51,45.435,48.17,48.15,127.98,127.67,,,,,2.8099482777594367,2.8053443167885295,2.804868236233891,127.43918831328685,2.6515057113187956,2.6580473354245138,2.658417158223979,128.0027861684846,1.0,1.0,1.0,127.67,,-0.0018095134183041778,0.0026032207917471525,0.0,,,-0.0018095134183041778,0.0026032207917471525,,False,False,False,,,,,0,0,,,,,,,2196.0,0.0,0.0,0.0,0.0,-0.0,2082.0,0.0,0.0,0.0,0.0,-0.0,783.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-0.07499999999999574,-0.0016493488812401255,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.020000000000003126,-0.00041528239799497183,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.3100000000000023,-0.0024251918790547315,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2024-12-09,2024-12-10,1,,,45.435,45.125,48.15,47.81,127.67,127.0,,,,,2.814404432132964,2.8057590653362046,2.8053443167885295,126.5911622950824,2.6563480443421876,2.6577594850757147,2.6580473354245138,127.08124310664601,1.0,1.0,1.0,127.0,,-0.0032243872809295977,0.0006395049742472886,0.0,,,-0.0032243872809295977,0.0006395049742472886,,False,False,False,,,,,0,0,,,,,,,2208.0,0.0,0.0,0.0,0.0,-0.0,2092.0,0.0,0.0,0.0,0.0,-0.0,787.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-0.3100000000000023,-0.006846316494265373,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.3399999999999963,-0.007086315606122511,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.6700000000000017,-0.005261723373668162,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,2024-12-10,2024-12-11,1,,,45.125,45.2,47.81,47.94,127.0,127.52,,,,,2.821238938053097,2.806641869564515,2.8057590653362046,126.82030975319645,2.6599916562369628,2.657594562214954,2.6577594850757147,127.41298971452976,1.0,1.0,1.0,127.52,,-0.005502014309696272,-0.0008395170187667073,0.0,,,-0.005502014309696272,0.0,,False,False,False,,,,,0,0,,,,,,,2200.0,0.0,0.0,0.0,0.0,-0.0,2084.0,0.0,0.0,0.0,0.0,-0.0,784.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,0.07500000000000284,0.0016606701851405402,0.0,0.0,0.0,0.0,0.0,-0.0,0.12999999999999545,0.0027154063682262404,0.0,0.0,0.0,0.0,0.0,-0.0,0.519999999999996,0.004086128583313655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,2024-12-11,2024-12-12,1,,,45.2,44.835,47.94,47.63,127.52,126.6,,,,,2.8236868517898963,2.8080103196558612,2.806641869564515,125.83578822192503,2.6579886626076,2.657476077084814,2.657594562214954,126.58122899829827,1.0,1.0,1.0,126.6,,-0.006054720830994226,-0.00014828114872796966,0.0,,,-0.006054720830994226,0.0,,False,False,False,,,,,0,0,,,,,,,2217.0,0.0,0.0,0.0,0.0,-0.0,2099.0,0.0,0.0,0.0,0.0,-0.0,790.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-0.365000000000002,-0.00810800243417469,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.30999999999999517,-0.006487414193469152,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.9200000000000017,-0.007240705331829113,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,2024-12-12,2024-12-13,1,,,44.835,44.61,47.63,47.32,126.6,125.69,,,,,2.817529701860569,2.809021726220377,2.8080103196558612,125.26534035984797,2.6561707523245985,2.65743519539788,2.657476077084814,125.75176796765341,1.0,1.0,1.0,125.69,,-0.003384347548642515,0.0004913103291881071,0.0,,,-0.003384347548642515,0.0004913103291881071,,False,False,False,,,,,0,0,,,,,,,2235.0,0.0,0.0,0.0,0.0,-0.0,2115.0,0.0,0.0,0.0,0.0,-0.0,796.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,-0.0,-0.22500000000000142,-0.005031035263837482,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.3100000000000023,-0.0065297757025830246,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.9099999999999966,-0.007213951773329651,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
