date,VGT,FTEC,FTEC/VGT,FTEC/VGT avg,FTEC/VGT 10 dma,FTEC/VGT 20 dma,VGT avg,VGT 10 dma,VGT 20 dma,avg diff,10 dma diff,20 dma diff,VGT div,FTEC div,VGT*,FTEC*,FTEC*/VGT*,FTEC*/VGT* avg,FTEC*/VGT* 10 dma,FTEC*/VGT* 20 dma,VGT* avg,VGT* 10 dma,VGT* 20 dma,avg diff*,10 dma diff*,20 dma diff*
2026-07-10,118.08,282.07,2.3888042005420056,2.386739650056301,2.389268144902974,2.3886947907519946,281.82621787864804,282.12629385178,282.0608509649882,0.0008646347636681879,-0.0001995541359639842,3.2435861279180886e-05,0.0,0.0,118.08,282.07,2.3888042005420056,2.386818815944301,2.389268144902974,2.3890595681947264,281.83556578670306,282.12629385178,282.103923885426,0.0008314662632419587,-0.0001995541359639842,-0.00012026038081761403
2026-07-13,115.58,276.08,2.3886485551133414,2.386739650056301,2.388821565318577,2.3887035948322937,275.8593687535073,276.15161218788575,276.0853439151155,0.0007994764306905407,-0.0002593556279890026,-1.9356213404458763e-05,0.0,0.0,115.58,276.08,2.3886485551133414,2.386818815944301,2.388821565318577,2.3890683722750254,275.8685187468423,276.15161218788575,276.1275048919465,0.0007663079302641358,-0.0002593556279890026,-0.0001720544963364878
2026-07-14,117.11,279.7,2.3883528306720176,2.386739650056301,2.388738393450156,2.388659183941704,279.51108041809346,279.75489351445856,279.7410779908099,0.0006756646844424942,-0.00019623928674532403,-0.0001468536812894237,0.0,0.0,117.11,279.7,2.3883528306720176,2.386818815944301,2.3887383934501565,2.389023961384436,279.52035153523707,279.75489351445856,279.7837970771282,0.0006424961840164282,-0.00019623928674532403,-0.00029955140146187563
2026-07-15,116.5,278.17,2.387725321888412,2.386739650056301,2.3885718359468955,2.3886219430370352,278.0551692315591,278.2880228369432,278.2787949292085,0.00041289311028821894,-0.0004241931425885695,-0.00039103303515518,0.0,0.0,116.5,278.17,2.387725321888412,2.386818815944301,2.3885718359468955,2.3889867204797675,278.06439205751104,278.28802283694324,278.3212915012868,0.00037972460986215715,-0.0004241931425887916,-0.000543733594126982
2026-07-16,114.24,272.8,2.3879551820728295,2.386739650056301,2.3885173285612766,2.388594356244743,272.66113762243185,272.87044653857333,272.8761707725509,0.0005091559086073457,-0.0002582017751247922,-0.00027917940025776303,0.0,0.0,114.24,272.8,2.3879551820728295,2.386818815944301,2.3885173285612766,2.3889591336874747,272.6701815334769,272.87044653857333,272.9178429476086,0.0004759874081811697,-0.0002582017751247922,-0.0004318823397959895
2026-07-17,113.1,270.13,2.3884173297966402,2.386739650056301,2.388445942210864,2.3886232788365165,269.9402544213676,270.1413098602804,270.1500216912804,0.0007026700133404987,-4.186733619069318e-05,-7.41159786990589e-05,0.0,0.0,113.1,270.13,2.3884173297966402,2.386818815944301,2.3884459422108635,2.3889880562792483,269.9492080833004,270.1413098602804,270.1912780200534,0.0006695015129143378,-4.186733619069318e-05,-0.00022682068172726313
2026-07-20,113.23,270.28,2.3869999116841822,2.386739650056301,2.3882441545703106,2.3886213917149606,270.250530575875,270.4437340365361,270.46381386265875,0.0001090388885999828,-0.0006056107074056611,-0.0006798556544760024,0.0,0.0,113.23,270.28,2.3869999116841822,2.386818815944301,2.3882441545703106,2.3888657926165395,270.2594945293732,270.44373403653606,270.5051176124993,7.587038817365593e-05,-0.0006056107074054388,-0.0008325585086240222
2026-07-21,116.01,277.01,2.387811395569347,2.386739650056301,2.3882562252161454,2.388652572231126,276.8856668030315,277.06020437170173,277.1039676528526,0.00044894086200155,-0.00018122025491721153,-0.00033916363506019743,0.0,0.0,116.01,277.01,2.387811395569347,2.386818815944301,2.388256225216146,2.38877706607105,276.89485083769836,277.06020437170173,277.13232060144475,0.00041577236157545097,-0.00018122025491721153,-0.00044147721220320104
2026-07-22,115.62,276.23,2.3891195294931675,2.386739650056301,2.3883096001798387,2.388771079936938,275.95483833950954,276.13018475949076,276.1760104013628,0.000996628897286337,0.0003614136005810224,0.00019547071462841482,0.0,0.0,115.62,276.23,2.3891195294931675,2.386818815944301,2.3883096001798387,2.388771079936938,275.9639914994801,276.1301847594908,276.1904043791348,0.0009634603968602171,0.00036141360058080047,0.00014335321656881966
2026-07-23,114.39,273.3,2.3891948596905324,2.386739650056301,2.3883029116522474,2.388791927759474,273.0191485699403,273.19873516457176,273.25152383398637,0.00102815892701472,0.00037059495318594486,0.00017738919032085312,0.0,0.0,114.39,273.3,2.3891948596905324,2.386818815944301,2.3883029116522474,2.388791927759474,273.0282043558686,273.19873516457176,273.25152383398637,0.0009949904265886234,0.00037059495318594486,0.00017738919032085312
2026-07-24,113.3,270.52,2.3876434245366283,2.386739650056301,2.3881868340517096,2.388727489477342,270.4176023513789,270.5947198901996,270.6501254151484,0.0003785932033530839,-0.000276170238686818,-0.00048090392113359244,0.0,0.0,113.3,270.52,2.3876434245366283,2.386818815944301,2.3881868340517096,2.3887274894773425,270.4265718464893,270.5947198901996,270.6501254151484,0.0003454247029267105,-0.000276170238686818,-0.00048090392113359244
2026-07-27,112.42,268.44,2.387831346735456,2.386739650056301,2.3881051132139213,2.3884633392662495,268.3172714593294,268.4799638840932,268.5407443670428,0.0004572962466841302,-0.0001488634688787148,-0.0003752252544681947,0.0,0.0,112.42,268.44,2.387831346735456,2.386818815944301,2.3881051132139213,2.388463339266249,268.3261712884583,268.4799638840932,268.54074436704286,0.00042412774625795517,-0.0001488634688787148,-0.0003752252544684168
2026-07-28,110.87,264.63,2.386849463335438,2.386739650056301,2.3879547764802633,2.38834658496521,264.6178250017421,264.76921390202745,264.8089304244491,4.6008685099312015e-05,-0.0005259316658605474,-0.0006759247232463602,0.0,0.0,110.87,264.63,2.386849463335438,2.386818815944301,2.387954776480263,2.38834658496521,264.62660212374465,264.76921390202745,264.80893042444904,1.2840184673158419e-05,-0.0005259316658605474,-0.0006759247232461381
2026-07-29,108.2,258.14,2.385767097966728,2.386739650056301,2.3877589540880946,2.3881653950174955,258.2452301360918,258.3767068151645,258.4191004932357,-0.0004075644747650595,-0.0009165505340370648,-0.0010806140870566233,0.0,0.0,108.2,258.14,2.385767097966728,2.386818815944301,2.3877589540880946,2.3881653950174955,258.25379588517336,258.3767068151644,258.4191004932357,-0.00044073297519129555,-0.0009165505340368426,-0.0010806140870566233
2026-07-30,113.58,271.06,2.386511709808065,2.386739650056301,2.3876146068616184,2.388065967711447,271.08588945339466,271.2016620053258,271.24782556608716,-9.550733084205417e-05,-0.0005224857978143425,-0.0006926898884458704,0.0,0.0,113.58,271.06,2.386511709808065,2.386818815944301,2.3876146068616184,2.3880659677114475,271.0948811149537,271.2016620053258,271.24782556608716,-0.0001286758312683472,-0.0005224857978143425,-0.0006926898884458704
2026-07-31,113.15,270.1,2.3870967741935485,2.386739650056301,2.3874825513013094,2.387964246756087,270.0595914038705,270.15859276639213,270.20966424655023,0.00014961724959793696,-0.00021690637559996335,-0.0004059310995630924,0.0,0.0,113.15,270.1,2.3870967741935485,2.386818815944301,2.3874825513013094,2.3879642467560864,270.06854902409765,270.15859276639213,270.2096642465503,0.00011644874917194019,-0.00021690637559996335,-0.0004059310995633145
2026-08-03,115.14,274.73,2.3860517630710443,2.386739650056301,2.3873877364399956,2.387815945505153,274.8092033074825,274.8947409568328,274.95020337149583,-0.000288253531519475,-0.0005994670526636601,-0.0008012054351777065,0.0,0.0,115.14,274.73,2.3860517630710443,2.386818815944301,2.387387736439995,2.387815945505153,274.8183184678268,274.8947409568328,274.9502033714958,-0.0003214220319458403,-0.0005994670526636601,-0.0008012054351774843
2026-08-04,120.15,286.77,2.3867665418227215,2.386739650056301,2.387283251065333,2.3877697381407392,286.7667689542646,286.8446365332655,286.8960858524442,1.1267091877461823e-05,-0.0002602323195160234,-0.00043957925205615216,0.0,0.0,120.15,286.77,2.3867665418227215,2.386818815944301,2.387283251065333,2.3877697381407392,286.77628073570776,286.84463653326543,286.8960858524442,-2.190140854879702e-05,-0.0002602323195159123,-0.00043957925205615216
2026-08-05,119.72,285.71,2.386485131974607,2.386739650056301,2.387019811313477,2.3876647057466576,285.7404709047404,285.80555081754164,285.8637930502093,-0.00010664407965593622,-0.0003343769676792529,-0.0005381389272593488,0.0,0.0,119.72,285.71,2.386485131974607,2.386818815944301,2.387019811313477,2.3876647057466576,285.7499486448517,285.80555081754164,285.8637930502093,-0.00013981258008214005,-0.0003343769676792529,-0.0005381389272593488
2026-08-06,119.6,285.45,2.386705685618729,2.386739650056301,2.3867708939062964,2.387536902779272,285.45406214673363,285.48756943309183,285.5646988073002,-1.4230575688768592e-05,-0.00013160609901143828,-0.00040173679970909927,0.0,0.0,119.6,285.45,2.386705685618729,2.386818815944301,2.3867708939062964,2.387536902779272,285.4635303869384,285.48756943309183,285.5646988073002,-4.7399076114862024e-05,-0.00013160609901143828,-0.00040173679970909927
2026-08-07,121.45,289.84,2.386496500617538,2.386739650056301,2.3866562015143877,2.3874215177830487,289.86953049933777,289.8733250649197,289.9663568425426,-0.0001018803307853265,-0.00011497084339988024,-0.00043585877613039483,0.0,0.0,121.45,289.84,2.386496500617538,2.386818815944301,2.3866562015143877,2.3874215177830487,289.87914519643533,289.8733250649197,289.9663568425426,-0.00013504883121150717,-0.00011497084339988024,-0.00043585877613039483
2026-08-10,120.25,286.99,2.3866112266112265,2.386739650056301,2.3865341895019645,2.387319651357943,287.0054429192702,286.99540823210515,287.0874375134116,-5.3808508288440326e-05,-1.8844493353811157e-05,-0.00033945773855631944,0.0,0.0,120.25,286.99,2.3866112266112265,2.386818815944301,2.3865341895019645,2.387319651357943,287.01496261730216,286.99540823210515,287.0874375134116,-8.697700871458867e-05,-1.8844493353811157e-05,-0.00033945773855631944
2026-08-11,120.17,286.79,2.386535741033536,2.386739650056301,2.3865028172717744,2.387228796876019,286.8145037472657,286.78981355245105,286.884202503684,-8.543777854082854e-05,6.501189356336425e-07,-0.00032841813042848905,0.0,0.0,120.17,286.79,2.386535741033536,2.386818815944301,2.386502817271775,2.387228796876019,286.82401711202664,286.78981355245105,286.884202503684,-0.00011860627896701096,6.501189356336425e-07,-0.00032841813042848905
2026-08-12,121.6,290.2,2.3865131578947367,2.386739650056301,2.3865774232645753,2.387168188676335,290.2275414468462,290.19874258024777,290.2870217001239,-9.490055140466302e-05,4.332951331419889e-06,-0.0002998230710513041,0.0,0.0,121.6,290.2,2.3865131578947367,2.386818815944301,2.3865774232645753,2.387168188676335,290.237168018827,290.1987425802478,290.2870217001239,-0.00012806905183092223,4.332951331197845e-06,-0.0002998230710513041
2026-08-13,122.99,293.44,2.385885031303358,2.386739650056301,2.3865147554141046,2.3870646811378617,293.54510956042446,293.5251572873101,293.59781552530245,-0.00035813365564462497,-0.0002901613046373799,-0.0005376673356658853,0.0,0.0,122.99,293.44,2.385885031303358,2.386818815944301,2.3865147554141046,2.3870646811378617,293.5548461729895,293.5251572873101,293.59781552530245,-0.0003913021560707192,-0.0002901613046373799,-0.0005376673356658853
2026-08-14,122.56,292.5,2.3865861618798956,2.386739650056301,2.3864636941827393,2.3869731227420243,292.51881151090026,292.4912484235527,292.55864732025634,-6.431078979550886e-05,2.99203670876714e-05,-0.00020048356082387207,0.0,0.0,122.56,292.5,2.3865861618798956,2.386818815944301,2.3864636941827393,2.3869731227420243,292.52851408213354,292.4912484235527,292.55864732025634,-9.747929022175153e-05,2.99203670876714e-05,-0.00020048356082387207
