,bop date,eop date,bop RSP price,eop RSP price,RSP cop,RSP pct cop,bop SPY price,eop SPY price,SPY cop,SPY pct cop,bop RSP* price,eop RSP* price,bop RSP* - SPY,eop RSP* - SPY,eop 9 edma,eop 21 edma,edma diff
616,2009-02-11,2009-02-12,25.83,25.97,0.1400000000000005,0.0054054185669079,83.63,83.61,-0.019999999999996,-0.0002391772314678,90.405,90.895,6.775000000000006,7.284999999999997,7.112644568226949,7.177645027266001,-0.0650004590390525
617,2009-02-12,2009-02-13,25.97,25.7,-0.2699999999999996,-0.0104510337734829,83.61,82.74,-0.8700000000000045,-0.0104599691287011,90.895,89.95,7.284999999999997,7.210000000000008,7.132115654581561,7.180586388423637,-0.04847073384207601
618,2009-02-13,2009-02-17,25.7,24.41,-1.2899999999999991,-0.0514981074963053,82.74,79.19,-3.549999999999997,-0.0438531328109443,89.95,85.435,7.210000000000008,6.2450000000000045,6.9546925236652495,7.095533080385126,-0.14084055671987628
619,2009-02-17,2009-02-18,24.41,24.2,-0.2100000000000008,-0.008640251242228,79.19,78.97,-0.2199999999999988,-0.0027819947128314,85.435,84.7,6.2450000000000045,5.730000000000004,6.709754018932201,6.971393709441023,-0.2616396905088223
620,2009-02-18,2009-02-19,24.2,23.87,-0.3299999999999983,-0.0137301928119019,78.97,78.28,-0.6899999999999977,-0.008775890981614,84.7,83.545,5.730000000000004,5.265000000000001,6.420803215145761,6.816267008582748,-0.3954637934369867
621,2009-02-19,2009-02-20,23.87,23.67,-0.1999999999999993,-0.0084140168248461,78.28,77.38,-0.9000000000000057,-0.0115637932555086,83.545,82.845,5.265000000000001,5.465000000000003,6.22964257211661,6.693424553257043,-0.4637819811404329
622,2009-02-20,2009-02-23,23.67,22.73,-0.9400000000000012,-0.0405227856614408,77.38,74.65,-2.7299999999999898,-0.0359178252871674,82.845,79.555,5.465000000000003,4.905000000000001,5.964714057693289,6.530840502960948,-0.5661264452676589
623,2009-02-23,2009-02-24,22.73,23.74,1.009999999999998,0.0434757513170699,74.65,77.47,2.819999999999993,0.0370802406586116,79.555,83.08999999999999,4.905000000000001,5.61999999999999,5.89577124615463,6.448036820873589,-0.5522655747189589
624,2009-02-24,2009-02-25,23.74,23.5,-0.2399999999999984,-0.0101609680314085,77.47,76.83,-0.6400000000000006,-0.0082955757642676,83.08999999999999,82.25,5.61999999999999,5.420000000000002,5.800616996923705,6.354578928066899,-0.5539619311431938
625,2009-02-25,2009-02-26,23.5,23.04,-0.4600000000000008,-0.0197685853224228,76.83,75.54,-1.289999999999992,-0.0169328715952326,82.25,80.64,5.420000000000002,5.099999999999994,5.660493597538964,6.240526298242635,-0.5800327007036712
626,2009-02-26,2009-02-27,23.04,22.62,-0.4199999999999981,-0.018397365139716,75.54,73.93,-1.6099999999999994,-0.021543617715302,80.64,79.17,5.099999999999994,5.239999999999995,5.576394878031171,6.149569362038758,-0.5731744840075867
627,2009-02-27,2009-03-02,22.62,21.39,-1.2300000000000004,-0.0559109475936601,73.93,70.58,-3.3500000000000085,-0.0463718813218847,79.17,74.86500000000001,5.239999999999995,4.285000000000011,5.31811590242494,5.980063056398872,-0.6619471539739319
628,2009-03-02,2009-03-03,21.39,21.18,-0.2100000000000008,-0.0098661829210539,70.58,70.07,-0.5100000000000051,-0.0072520758646815,74.86500000000001,74.13,4.285000000000011,4.060000000000002,5.0664927219399525,5.80551186945352,-0.7390191475135675
629,2009-03-03,2009-03-04,21.18,21.84,0.6600000000000001,0.0306858107034438,70.07,71.67,1.6000000000000083,0.0225775076233855,74.13,76.44,4.060000000000002,4.769999999999996,5.007194177551962,5.711374426775927,-0.704180249223965
630,2009-03-04,2009-03-05,21.84,20.83,-1.0100000000000016,-0.0473488956038237,71.67,68.79,-2.8799999999999955,-0.041013864467905,76.44,72.905,4.769999999999996,4.114999999999995,4.8287553420415685,5.5662494788872054,-0.7374941368456369
631,2009-03-05,2009-03-06,20.83,20.74,-0.0899999999999998,-0.0043300524714992,68.79,68.84,0.0499999999999971,0.0007265858054159,72.905,72.58999999999999,4.114999999999995,3.749999999999986,4.613004273633252,5.401135889897458,-0.7881316162642058
632,2009-03-06,2009-03-09,20.74,20.54,-0.1999999999999993,-0.009689998300969,68.84,68.11,-0.730000000000004,-0.0106609260901117,72.58999999999999,71.89,3.749999999999986,3.780000000000001,4.446403418906602,5.25375989990678,-0.8073564810001779
633,2009-03-09,2009-03-10,20.54,22.03,1.490000000000002,0.0700309563138397,68.11,72.16,4.049999999999997,0.0577618305011411,71.89,77.105,3.780000000000001,4.945000000000007,4.546122735125283,5.225690818097073,-0.67956808297179
634,2009-03-10,2009-03-11,22.03,22.15,0.1199999999999974,0.0054323356768926,72.16,72.61,0.4500000000000028,0.0062167776377872,77.105,77.52499999999999,4.945000000000007,4.914999999999992,4.619898188100225,5.1974461982700655,-0.5775480101698403
635,2009-03-11,2009-03-12,22.15,23.06,0.91,0.0402620183497682,72.61,75.53,2.9200000000000017,0.0394272749332012,77.52499999999999,80.71,4.914999999999992,5.179999999999993,4.731918550480179,5.195860180245513,-0.46394162976533426
636,2009-03-12,2009-03-13,23.06,23.3,0.240000000000002,0.010353845730742,75.53,76.15,0.6200000000000045,0.0081751510158143,80.71,81.55,5.179999999999993,5.3999999999999915,4.865534840384142,5.214418345677739,-0.348883505293597
637,2009-03-13,2009-03-16,23.3,23.14,-0.1600000000000001,-0.0068906388061244,76.15,75.96,-0.1900000000000119,-0.0024981933970857,81.55,80.99000000000001,5.3999999999999915,5.030000000000015,4.898427872307317,5.197653041525219,-0.29922516921790177
638,2009-03-16,2009-03-17,23.14,23.94,0.8000000000000007,0.0339879783642965,75.96,78.24,2.280000000000001,0.0295741397824768,80.99000000000001,83.79,5.030000000000015,5.550000000000011,5.028742297845856,5.229684583204746,-0.2009422853588898
639,2009-03-17,2009-03-18,23.94,24.81,0.8699999999999974,0.0356960975738824,78.24,79.89,1.6500000000000057,0.0208696627673887,83.79,86.835,5.550000000000011,6.944999999999993,5.4119938382766835,5.38562234836795,0.02637148990873328
640,2009-03-18,2009-03-19,24.81,24.58,-0.2300000000000004,-0.0093136935658209,79.89,78.84,-1.0499999999999972,-0.013230206209431,86.835,86.03,6.944999999999993,7.189999999999998,5.767595070621347,5.5496566803345,0.21793839028684658
641,2009-03-19,2009-03-20,24.58,23.67,-0.9099999999999966,-0.037724680611996,78.84,76.65,-2.1899999999999977,-0.0281708769666963,86.03,82.845,7.189999999999998,6.194999999999993,5.853076056497077,5.6083242548495456,0.2447518016475314
642,2009-03-20,2009-03-23,23.67,25.68,2.009999999999998,0.0815040552958677,76.65,82.22,5.569999999999993,0.0701489761519091,82.845,89.88,6.194999999999993,7.659999999999997,6.214460845197662,5.7948402316814045,0.41962061351625746
643,2009-03-23,2009-03-24,25.68,25.08,-0.6000000000000014,-0.0236417630570405,82.22,80.6,-1.6200000000000043,-0.0198999319571498,89.88,87.78,7.659999999999997,7.180000000000007,6.407568676158132,5.920763846983095,0.4868048291750364
644,2009-03-24,2009-03-25,25.08,25.37,0.2900000000000027,0.0114966578464706,80.6,81.32,0.7199999999999989,0.0088933392475633,87.78,88.795,7.180000000000007,7.4750000000000085,6.621054940926508,6.062058042711906,0.5589968982146019
645,2009-03-25,2009-03-26,25.37,26.18,0.8099999999999987,0.0314283868705634,81.32,83.11,1.7900000000000065,0.021773042804789,88.795,91.63,7.4750000000000085,8.519999999999996,7.0008439527412065,6.285507311556278,0.7153366411849289
646,2009-03-26,2009-03-27,26.18,25.67,-0.509999999999998,-0.0196727655987047,83.11,81.61,-1.5,-0.0182132280837835,91.63,89.845,8.519999999999996,8.235,7.247675162192965,6.462733919596615,0.78494124259635
647,2009-03-27,2009-03-30,25.67,24.45,-1.2200000000000024,-0.0486927789621681,81.61,78.76,-2.8499999999999943,-0.0355465497102266,89.845,85.575,8.235,6.814999999999998,7.161140129754372,6.494758108724196,0.6663820210301763
648,2009-03-30,2009-03-31,24.45,24.8,0.3500000000000014,0.0142134372500554,78.76,79.44,0.6799999999999926,0.0085967659659922,85.575,86.8,6.814999999999998,7.359999999999999,7.200912103803497,6.573416462476541,0.6274956413269557
649,2009-03-31,2009-04-01,24.8,25.3,0.5,0.0199607425625381,79.44,81.0,1.5600000000000025,0.0194471349355217,86.8,88.55,7.359999999999999,7.549999999999997,7.270729683042798,6.662196784069582,0.6085328989732153
650,2009-04-01,2009-04-02,25.3,26.4,1.099999999999998,0.0425596144187959,81.0,83.39,2.390000000000001,0.0290792434264551,88.55,92.39999999999999,7.549999999999997,9.009999999999991,7.618583746434237,6.875633440063257,0.7429503063709806
651,2009-04-02,2009-04-03,26.4,26.92,0.5200000000000031,0.0195054946242566,83.39,84.27,0.8799999999999955,0.0104975316853679,92.39999999999999,94.22,9.009999999999991,9.950000000000003,8.08486699714739,7.155121309148416,0.9297456879989747
652,2009-04-03,2009-04-06,26.92,26.53,-0.3900000000000005,-0.0145933366268788,84.27,83.48,-0.789999999999992,-0.0094188475752619,94.22,92.855,9.950000000000003,9.375,8.342893597717913,7.3569284628621965,0.9859651348557161
653,2009-04-06,2009-04-07,26.53,25.73,-0.8000000000000007,-0.0306185418559955,83.48,81.61,-1.8700000000000043,-0.0226552787278485,92.855,90.055,9.375,8.445000000000007,8.363314878174332,7.455844057147452,0.9074708210268803
654,2009-04-07,2009-04-08,25.73,26.26,0.5300000000000011,0.0203892425809974,81.61,82.49,0.8799999999999955,0.0107252703914887,90.055,91.91000000000001,8.445000000000007,9.420000000000016,8.57465190253947,7.634403688315866,0.9402482142236037
655,2009-04-08,2009-04-09,26.26,27.85,1.59,0.0587860974986429,82.49,85.82,3.3299999999999983,0.0395750056907382,91.91000000000001,97.47500000000001,9.420000000000016,11.655000000000015,9.190721522031579,7.999912443923517,1.190809078108062
656,2009-04-09,2009-04-13,27.85,27.93,0.0799999999999983,0.0028684135837922,85.82,85.83,0.0100000000000051,0.0001165161667499,97.47500000000001,97.755,11.655000000000015,11.924999999999997,9.737577217625264,8.356738585385015,1.3808386322402484
657,2009-04-13,2009-04-14,27.93,27.23,-0.6999999999999993,-0.0253820732714171,85.83,84.38,-1.4500000000000028,-0.0170381890339359,97.755,95.305,11.924999999999997,10.925000000000011,9.975061774100213,8.59021689580456,1.3848448782956542
658,2009-04-14,2009-04-15,27.23,27.71,0.4800000000000004,0.0174740521892188,84.38,85.31,0.9300000000000068,0.0109612742244108,95.305,96.985,10.925000000000011,11.674999999999997,10.315049419280172,8.870651723458689,1.4443976958214826
659,2009-04-15,2009-04-16,27.71,28.35,0.6400000000000006,0.022833671298874,85.31,86.62,1.3100000000000025,0.0152390548658773,96.985,99.22500000000001,11.674999999999997,12.605000000000004,10.77303953542414,9.210137930416991,1.5629016050071485
660,2009-04-16,2009-04-17,28.35,28.8,0.4499999999999993,0.0157483569681391,86.62,87.14,0.519999999999996,0.0059852849028154,99.22500000000001,100.8,12.605000000000004,13.659999999999997,11.350431628339312,9.61467084583363,1.7357607825056824
661,2009-04-17,2009-04-20,28.8,27.15,-1.650000000000002,-0.0589983407619558,87.14,83.41,-3.730000000000004,-0.0437478144357756,100.8,95.02499999999999,13.659999999999997,11.614999999999995,11.403345302671449,9.796518950757845,1.606826351913604
662,2009-04-20,2009-04-21,27.15,27.95,0.8000000000000007,0.0290401532211636,83.41,85.08,1.6700000000000017,0.0198237840785161,95.02499999999999,97.825,11.614999999999995,12.745000000000005,11.671676242137162,10.064562682507132,1.6071135596300294
663,2009-04-21,2009-04-22,27.95,28.01,0.0600000000000022,0.0021443896709091,85.08,84.57,-0.5100000000000051,-0.0060123965379056,97.825,98.03500000000001,12.745000000000005,13.465000000000018,12.030340993709734,10.373693347733758,1.6566476459759762
664,2009-04-22,2009-04-23,28.01,28.33,0.3199999999999967,0.0113597245704079,84.57,85.37,0.8000000000000114,0.0094151572280843,98.03500000000001,99.155,13.465000000000018,13.784999999999997,12.381272794967789,10.683812134303416,1.6974606606643725
665,2009-04-23,2009-04-24,28.33,29.01,0.6800000000000033,0.0237192842908876,85.37,86.68,1.3100000000000025,0.0152284256459433,99.155,101.53500000000001,13.784999999999997,14.855000000000004,12.876018235974234,11.063011031184924,1.8130072047893098
666,2009-04-24,2009-04-27,29.01,28.5,-0.5100000000000016,-0.0177365108587078,86.68,85.84,-0.8400000000000034,-0.0097380783457152,101.53500000000001,99.75,14.855000000000004,13.909999999999997,13.082814588779387,11.321828210168114,1.760986378611273
667,2009-04-27,2009-04-28,28.5,28.36,-0.1400000000000005,-0.0049243856106781,85.84,85.56,-0.2800000000000011,-0.0032672141082381,99.75,99.25999999999999,13.909999999999997,13.699999999999989,13.20625167102351,11.538025645607375,1.6682260254161356
668,2009-04-28,2009-04-29,28.36,29.25,0.8900000000000006,0.0308998720139388,85.56,87.36,1.7999999999999972,0.02081962778239,99.25999999999999,102.375,13.699999999999989,15.015,13.56800133681881,11.854114223279433,1.7138871135393767
669,2009-04-29,2009-04-30,29.25,29.4,0.1499999999999985,0.0051151006667704,87.36,87.55,0.1899999999999977,0.0021725467352658,102.375,102.89999999999999,15.015,15.349999999999994,13.924401069455046,12.171922021163121,1.7524790482919244
670,2009-04-30,2009-05-01,29.4,29.55,0.1500000000000021,0.0050890695074714,87.55,87.84,0.2900000000000062,0.0033069190293597,102.89999999999999,103.425,15.349999999999994,15.584999999999994,14.256520855564036,12.482201837421018,1.774319018143018
671,2009-05-01,2009-05-04,29.55,30.97,1.4199999999999982,0.0469352501330041,87.84,90.92,3.0799999999999983,0.034463021223122,103.425,108.395,15.584999999999994,17.474999999999994,14.900216684451228,12.936092579473652,1.9641241049775768
672,2009-05-04,2009-05-05,30.97,30.89,-0.0799999999999983,-0.002586487054621,90.92,90.56,-0.3599999999999994,-0.0039673845294696,108.395,108.11500000000001,17.474999999999994,17.555000000000007,15.431173347560986,13.355993254066956,2.07518009349403
673,2009-05-05,2009-05-06,30.89,31.49,0.5999999999999979,0.0192375281824428,90.56,92.11,1.5499999999999972,0.0169709005452713,108.11500000000001,110.21499999999999,17.555000000000007,18.10499999999999,15.965938678048786,13.787721140060869,2.1782175379879174
674,2009-05-06,2009-05-07,31.49,30.77,-0.7199999999999989,-0.0231298457789828,92.11,90.9,-1.2099999999999935,-0.0132235138167109,110.21499999999999,107.695,18.10499999999999,16.794999999999987,16.131750942439027,14.061110127328062,2.0706408151109645
675,2009-05-07,2009-05-08,30.77,32.05,1.2799999999999976,0.0407569940327284,90.9,92.99,2.089999999999989,0.0227319593066727,107.695,112.17499999999998,16.794999999999987,19.184999999999988,16.74240075395122,14.526918297570965,2.215482456380254
676,2009-05-08,2009-05-11,32.05,31.11,-0.9399999999999976,-0.0297678724571333,92.99,91.14,-1.8499999999999943,-0.0200951746543694,112.17499999999998,108.88499999999999,19.184999999999988,17.74499999999999,16.942920603160974,14.819471179609966,2.1234494235510084
677,2009-05-11,2009-05-12,31.11,30.65,-0.4600000000000008,-0.0148966485273253,91.14,91.01,-0.1299999999999954,-0.001427395246472,108.88499999999999,107.27499999999999,17.74499999999999,16.264999999999986,16.807336482528775,14.950882890554514,1.8564535919742617
678,2009-05-12,2009-05-13,30.65,29.32,-1.3299999999999983,-0.0443627853637696,91.01,88.8,-2.210000000000008,-0.02458274059114,107.27499999999999,102.62,16.264999999999986,13.820000000000007,16.20986918602302,14.848075355049561,1.3617938309734594
679,2009-05-13,2009-05-14,29.32,29.84,0.5199999999999996,0.0175798983171093,88.8,89.45,0.6500000000000057,0.0072931599566038,102.62,104.44,13.820000000000007,14.989999999999995,15.965895348818416,14.860977595499602,1.104917753318814
680,2009-05-14,2009-05-15,29.84,29.43,-0.4100000000000001,-0.0138352130901787,89.45,88.73,-0.7199999999999989,-0.0080817591074817,104.44,103.005,14.989999999999995,14.274999999999991,15.627716279054733,14.807706904999636,0.8200093740550969
681,2009-05-15,2009-05-18,29.43,30.67,1.240000000000002,0.0412704158807789,88.73,91.24,2.509999999999991,0.0278953465689407,103.005,107.345,14.274999999999991,16.105000000000004,15.723173023243788,14.92564264090876,0.7975303823350277
682,2009-05-18,2009-05-19,30.67,30.73,0.0599999999999987,0.0019543980162331,91.24,91.12,-0.1199999999999903,-0.0013160782772604,107.345,107.555,16.105000000000004,16.435000000000002,15.865538418595031,15.062856946280693,0.8026814723143385
683,2009-05-19,2009-05-20,30.73,30.54,-0.1900000000000012,-0.0062020763519069,91.12,90.51,-0.6099999999999994,-0.0067169772998473,107.555,106.89,16.435000000000002,16.379999999999995,15.968430734876026,15.18259722389154,0.785833510984487
684,2009-05-20,2009-05-21,30.54,29.93,-0.6099999999999994,-0.0201759779258787,90.51,89.24,-1.2700000000000102,-0.0141309722747477,106.89,104.755,16.379999999999995,15.515,15.877744587900821,15.212815658083215,0.6649289298176058
685,2009-05-21,2009-05-22,29.93,29.87,-0.0599999999999987,-0.002006689636589,89.24,89.04,-0.1999999999999886,-0.0022436625970422,104.755,104.545,15.515,15.504999999999995,15.803195670320656,15.23937787098474,0.5638177993359168
686,2009-05-22,2009-05-26,29.87,30.82,0.9499999999999992,0.0313091976639511,89.04,91.3,2.259999999999991,0.0250650806336332,104.545,107.87,15.504999999999995,16.570000000000007,15.956556536256528,15.360343519077034,0.5962130171794939
687,2009-05-26,2009-05-27,30.82,30.23,-0.5899999999999999,-0.019329021100603,91.3,89.71,-1.5900000000000034,-0.0175685420297305,107.87,105.805,16.570000000000007,16.095000000000013,15.984245229005229,15.427130471888214,0.5571147571170147
688,2009-05-27,2009-05-28,30.23,30.68,0.4499999999999993,0.0147761677076886,89.71,90.93,1.220000000000013,0.0135077341666294,105.805,107.38,16.095000000000013,16.44999999999999,16.077396183204183,15.520118610807465,0.5572775723967176
689,2009-05-28,2009-05-29,30.68,31.24,0.5599999999999987,0.0180883484724298,90.93,92.41,1.4799999999999898,0.0161452181621275,107.38,109.33999999999999,16.44999999999999,16.929999999999993,16.247916946563343,15.648289646188607,0.5996273003747365
690,2009-05-29,2009-06-01,31.24,32.43,1.1900000000000013,0.0373845953477414,92.41,94.78,2.3700000000000045,0.0253232186394931,109.33999999999999,113.505,16.929999999999993,18.724999999999994,16.743333557250672,15.927990587444187,0.8153429698064851
691,2009-06-01,2009-06-02,32.43,32.43,0.0,0.0,94.78,94.88,0.0999999999999943,0.001054518709973,113.505,113.505,18.724999999999994,18.625,17.119666845800538,16.173173261312897,0.9464935844876408
692,2009-06-02,2009-06-03,32.43,31.7,-0.7300000000000004,-0.0227672394359916,94.88,93.64,-1.2399999999999949,-0.0131552926267052,113.505,110.95,18.625,17.310000000000002,17.15773347664043,16.27652114664809,0.8812123299923407
693,2009-06-03,2009-06-04,31.7,32.37,0.6699999999999982,0.0209153870549179,93.64,94.6,0.9599999999999936,0.0101998334351224,110.95,113.29499999999999,17.310000000000002,18.694999999999993,17.465186781312344,16.496382860589172,0.9688039207231718
694,2009-06-04,2009-06-05,32.37,32.36,-0.009999999999998,-0.0003089757478619,94.6,94.53,-0.0699999999999931,-0.0007402316205396,113.29499999999999,113.25999999999999,18.694999999999993,18.72999999999999,17.718149425049873,16.69943896417197,1.0187104608779016
695,2009-06-05,2009-06-08,32.36,32.03,-0.3299999999999983,-0.010250128569224,94.53,94.3,-0.2300000000000039,-0.0024360547978811,113.25999999999999,112.105,18.72999999999999,17.805000000000007,17.7355195400399,16.79994451288361,0.9355750271562897
696,2009-06-08,2009-06-09,32.03,32.29,0.259999999999998,0.0080846211491169,94.3,94.62,0.3200000000000074,0.0033876805635903,112.105,113.015,17.805000000000007,18.394999999999996,17.867415632031918,16.944949557166915,0.9224660748650031
697,2009-06-09,2009-06-10,32.29,32.64,0.3500000000000014,0.0107809453257224,94.62,94.34,-0.2800000000000011,-0.0029635923468864,113.015,114.24000000000001,18.394999999999996,19.900000000000006,18.273932505625535,17.213590506515377,1.0603419991101575
698,2009-06-10,2009-06-11,32.64,32.33,-0.3100000000000023,-0.0095429383585645,94.34,94.85,0.5099999999999909,0.0053914185249075,114.24000000000001,113.155,19.900000000000006,18.305000000000007,18.28014600450043,17.31280955137762,0.9673364531228117
699,2009-06-11,2009-06-12,32.33,32.32,-0.009999999999998,-0.000309358084447,94.85,95.09,0.2400000000000091,0.0025271151703297,113.155,113.12,18.305000000000007,18.03,18.230116803600346,17.37800868307056,0.8521081205297847
700,2009-06-12,2009-06-15,32.32,31.35,-0.9699999999999988,-0.0304719665739649,95.09,92.88,-2.210000000000008,-0.0235154741617168,113.12,109.72500000000001,18.03,16.845000000000013,17.95309344288028,17.329553348245966,0.6235400946343148
701,2009-06-15,2009-06-16,31.35,30.83,-0.5200000000000031,-0.0167260251808707,92.88,91.64,-1.2399999999999949,-0.0134404798043412,109.72500000000001,107.905,16.845000000000013,16.265,17.615474754304227,17.232775771132697,0.3826989831715295
702,2009-06-16,2009-06-17,30.83,30.63,-0.1999999999999993,-0.006508321053375,91.64,91.52,-0.1200000000000045,-0.001310329953807,107.905,107.205,16.265,15.685000000000002,17.229379803443383,17.092068882847908,0.13731092059547478
703,2009-06-17,2009-06-18,30.63,30.82,0.1900000000000012,0.0061839090472859,91.52,92.08,0.5600000000000023,0.0061002367821393,107.205,107.87,15.685000000000002,15.790000000000006,16.941503842754706,16.973698984407186,-0.03219514165247972
704,2009-06-18,2009-06-19,30.82,30.88,0.0599999999999987,0.0019448952646057,92.08,92.04,-0.039999999999992,-0.0004344992464619,107.87,108.08,15.790000000000006,16.039999999999992,16.761203074203763,16.888817258551985,-0.12761418434822147
705,2009-06-19,2009-06-22,30.88,29.79,-1.09,-0.0359359584313845,92.04,89.27,-2.7700000000000102,-0.0305577799758945,108.08,104.265,16.039999999999992,14.995000000000005,16.407962459363013,16.716652053229076,-0.3086895938660632
706,2009-06-22,2009-06-23,29.79,29.77,-0.0199999999999995,-0.0006715916975059,89.27,89.36,0.0900000000000034,0.0010076695696746,104.265,104.195,14.995000000000005,14.834999999999994,16.09336996749041,16.545592775662797,-0.4522228081723867
707,2009-06-23,2009-06-24,29.77,30.09,0.3200000000000003,0.0106917156142688,89.36,90.15,0.7900000000000063,0.008801794888381,104.195,105.315,14.834999999999994,15.164999999999992,15.907695973992327,16.420084341511632,-0.5123883675193053
708,2009-06-24,2009-06-25,30.09,30.87,0.7800000000000011,0.025591947872114,90.15,92.0,1.8499999999999943,0.020313627399714,105.315,108.045,15.164999999999992,16.045,15.935156779193864,16.385985765010574,-0.4508289858167096
709,2009-06-25,2009-06-26,30.87,30.76,-0.1099999999999994,-0.0035696938766246,92.0,91.89,-0.1099999999999994,-0.0011963675362467,108.045,107.66000000000001,16.045,15.77000000000001,15.902125423355097,16.329987059100525,-0.4278616357454279
710,2009-06-26,2009-06-29,30.76,31.08,0.3199999999999967,0.0103493808620032,91.89,92.68,0.7900000000000063,0.008560490051382,107.66000000000001,108.78,15.77000000000001,16.099999999999994,15.941700338684077,16.30907914463684,-0.36737880595276273
711,2009-06-29,2009-06-30,31.08,30.81,-0.2699999999999996,-0.0087252128908701,92.68,91.92,-0.7600000000000051,-0.0082340660236752,108.78,107.835,16.099999999999994,15.914999999999992,15.936360270947262,16.27325376785167,-0.33689349690440906
712,2009-06-30,2009-07-01,30.81,30.98,0.1700000000000017,0.0055025223801461,91.92,92.34,0.4200000000000017,0.0045587835383427,107.835,108.43,15.914999999999992,16.090000000000003,15.96708821675781,16.25659433441061,-0.28950611765280065
713,2009-07-01,2009-07-02,30.98,29.99,-0.990000000000002,-0.0324778422278049,92.34,89.85,-2.490000000000009,-0.0273358038492749,108.43,104.96499999999999,16.090000000000003,15.114999999999995,15.79667057340625,16.152813031282374,-0.35614245787612475
714,2009-07-02,2009-07-06,29.99,29.93,-0.0599999999999987,-0.0020026708963101,89.85,89.8,-0.0499999999999971,-0.000556637921414,104.96499999999999,104.755,15.114999999999995,14.954999999999998,15.628336458724998,16.043920937529432,-0.4155844788044334
715,2009-07-06,2009-07-07,29.93,29.23,-0.6999999999999993,-0.0236657427414529,89.8,88.11,-1.6899999999999975,-0.0189989414295154,104.755,102.305,14.954999999999998,14.195000000000007,15.34166916698,15.875837215935848,-0.5341680489558485
716,2009-07-07,2009-07-08,29.23,29.14,-0.0899999999999998,-0.0030837783560958,88.11,88.0,-0.1099999999999994,-0.0012492194004319,102.305,101.99000000000001,14.195000000000007,13.990000000000009,15.071335333584003,15.70439746903259,-0.6330621354485881
717,2009-07-08,2009-07-09,29.14,29.35,0.2100000000000008,0.0071807455070467,88.0,88.2,0.2000000000000028,0.002270148534539,101.99000000000001,102.72500000000001,13.990000000000009,14.525000000000006,14.962068266867202,15.597179517302356,-0.6351112504351537
718,2009-07-09,2009-07-10,29.35,29.25,-0.1000000000000014,-0.0034129725962399,88.2,87.95,-0.25,-0.0028384918291784,102.72500000000001,102.375,14.525000000000006,14.424999999999997,14.85465461349376,15.49061774300214,-0.6359631295083794
719,2009-07-10,2009-07-13,29.25,29.93,0.6799999999999997,0.022981748186742,87.95,90.13,2.1799999999999926,0.0244846013847511,102.375,104.755,14.424999999999997,14.625,14.808723690795011,15.411925220911037,-0.6032015301160261
720,2009-07-13,2009-07-14,29.93,30.25,0.3200000000000003,0.0106348626122428,90.13,90.63,0.5,0.0055322114983719,104.755,105.875,14.625,15.245000000000005,14.89597895263601,15.396750200828217,-0.5007712481922066
721,2009-07-14,2009-07-15,30.25,31.21,0.9600000000000009,0.0312423718058376,90.63,93.25,2.6200000000000045,0.0284987744572346,105.875,109.235,15.245000000000005,15.985,15.113783162108808,15.450227455298377,-0.3364442931895688
722,2009-07-15,2009-07-16,31.21,31.56,0.3499999999999978,0.0111519396949853,93.25,94.15,0.9000000000000057,0.0096051965792365,109.235,110.46,15.985,16.309999999999988,15.353026529687044,15.528388595725797,-0.17536206603875293
723,2009-07-16,2009-07-17,31.56,31.48,-0.0799999999999983,-0.002538072428471,94.15,94.17,0.019999999999996,0.0002124044188104,110.46,110.18,16.309999999999988,16.010000000000005,15.484421223749637,15.572171450659814,-0.08775022691017753
724,2009-07-17,2009-07-20,31.48,32.0,0.5199999999999996,0.0163834792505241,94.17,95.07,0.8999999999999915,0.0095118028489671,110.18,112.0,16.010000000000005,16.930000000000007,15.773536978999712,15.69561040969074,0.07792656930897124
725,2009-07-20,2009-07-21,32.0,31.96,-0.0399999999999991,-0.0012507819016526,95.07,95.57,0.5,0.0052455009071491,112.0,111.86,16.930000000000007,16.290000000000006,15.87682958319977,15.749645826991584,0.12718375620818634
726,2009-07-21,2009-07-22,31.96,32.07,0.1099999999999994,0.0034358928069895,95.57,95.55,-0.019999999999996,-0.0002092925918061,111.86,112.245,16.290000000000006,16.695000000000007,16.04046366655982,15.835587115446895,0.2048765511129247
727,2009-07-22,2009-07-23,32.07,32.97,0.8999999999999986,0.0276770433785761,95.55,97.7,2.1500000000000057,0.0222518883624551,112.245,115.395,16.695000000000007,17.694999999999993,16.371370933247853,16.004624650406267,0.3667462828415857
728,2009-07-23,2009-07-24,32.97,33.24,0.2700000000000031,0.0081559129036078,97.7,98.06,0.3599999999999994,0.0036779771743501,115.395,116.34,17.694999999999993,18.28,16.75309674659828,16.21147695491479,0.5416197916834911
729,2009-07-24,2009-07-27,33.24,33.45,0.2100000000000008,0.0062978165869901,98.06,98.35,0.289999999999992,0.0029530086119808,116.34,117.07500000000002,18.28,18.725000000000023,17.14747739727863,16.439979049922538,0.7074983473560934
730,2009-07-27,2009-07-28,33.45,33.33,-0.1200000000000045,-0.0035938942545892,98.35,98.11,-0.2399999999999948,-0.0024432466597686,117.07500000000002,116.655,18.725000000000023,18.545,17.426981917822907,16.631344590838673,0.7956373269842345
731,2009-07-28,2009-07-29,33.33,33.09,-0.2399999999999948,-0.0072267703861273,98.11,97.68,-0.4299999999999926,-0.0043924683728501,116.655,115.81500000000001,18.545,18.135000000000005,17.56858553425833,16.76804053712607,0.8005449971322598
