,bop date,eop date,day count,bop XLC price,eop XLC price,bop VOX price,eop VOX price,eop VOX / eop XLC,bop VOX / XLC moving avg,eop VOX / XLC moving avg,eop XLC unit price,eop VOX / eop VOX,bop VOX / VOX moving avg,eop VOX / VOX moving avg,eop VOX unit price,XLC unit price pct diff,VOX unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,XLC shares per unit,bop XLC shares,eop XLC shares,eop XLC shares bought,eop XLC shares sold,eop XLC shares traded,VOX shares per unit,bop VOX shares,eop VOX shares,eop VOX shares bought,eop VOX shares sold,eop VOX shares traded,XLC daily commission,VOX daily commission,daily total commissions,XLC cop,XLC pct cop,XLC daily position pnl,VOX cop,VOX pct cop,VOX daily position pnl,daily position pnl,short XLC investment amount,long XLC investment amount,XLC investment amount,daily XLC borrow cost,short VOX investment amount,long VOX investment amount,VOX investment amount,daily VOX borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
106,2024-06-04,2024-06-05,1,83.91,84.93,134.86,136.69,1.6094430707641585,1.617724385761249,1.6167430437840373,137.3933320827029,1.0,1.0,1.0,136.69,0.0051322612081356345,0.0,0.0051322612081356345,False,True,False,-1,-1,1184.0,-1201.0,-1184.0,17.0,-0.0,17.0,732.0,742.0,732.0,0.0,10.0,-10.0,-0.085,-0.05,-0.135,1.0200000000000102,0.012082591909939967,-1225.0200000000123,1.829999999999984,0.013478384858125612,1357.8599999999883,132.83999999997604,-100775.90999999999,0.0,-100775.90999999999,-2.799330833333333,0.0,100066.12000000001,100066.12000000001,0.0,-709.789999999979,200842.03,-100775.90999999999,-2.799330833333333,129.90566916664272,609.7750699999826,-598.9367308333428
107,2024-06-05,2024-06-06,1,84.93,84.98,136.69,136.65,1.608025417745352,1.6167430437840373,1.6158312455105865,137.3908238607675,1.0,1.0,1.0,136.65,0.005406681055683043,0.0,0.005406681055683043,False,True,False,-1,-1,1183.0,-1184.0,-1183.0,1.0,-0.0,1.0,732.0,732.0,732.0,0.0,-0.0,0.0,-0.005,-0.0,-0.005,0.04999999999999716,0.0005885468947474997,-59.199999999996635,-0.03999999999999204,-0.0002926757904845939,-29.279999999994175,-88.47999999999081,-100557.12000000001,0.0,-100557.12000000001,-2.7932533333333334,0.0,100057.08,100057.08,0.0,-500.04000000000815,200614.2,-100557.12000000001,-2.7932533333333334,-91.27825333332414,518.4968166666584,-690.214984166667
108,2024-06-06,2024-06-07,1,84.98,84.4,136.65,135.74,1.6082938388625592,1.6158312455105865,1.6151574104548163,136.3761571210935,1.0,1.0,1.0,135.74,0.004675637689241561,0.0,0.004675637689241561,False,True,False,-1,-1,1191.0,-1183.0,-1191.0,0.0,8.0,-8.0,737.0,732.0,737.0,5.0,-0.0,5.0,-0.04,-0.025,-0.065,-0.5799999999999983,-0.006848533084754104,686.1399999999979,-0.9099999999999966,-0.006681621098464722,-666.1199999999975,20.020000000000437,-100531.34000000001,0.0,-100531.34000000001,-2.7925372222222227,0.0,100027.8,100027.8,0.0,-503.54000000000815,200559.14,-100531.34000000001,-2.7925372222222227,17.162462777778213,535.6592794444366,-673.0525213888889
109,2024-06-07,2024-06-10,3,84.4,84.61,135.74,136.21,1.609856990899421,1.6151574104548163,1.614851873889016,136.658468498582,1.0,1.0,1.0,136.21,0.0032870701759843144,0.0,0.0032870701759843144,False,True,False,-1,-1,1186.0,-1191.0,-1186.0,5.0,-0.0,5.0,734.0,737.0,734.0,0.0,3.0,-3.0,-0.025,-0.015,-0.04,0.20999999999999375,0.002485061334497907,-250.10999999999257,0.46999999999999886,0.0034565211836378932,346.3899999999992,96.28000000000662,-100520.40000000001,0.0,-100520.40000000001,-8.3767,0.0,100040.38,100040.38,0.0,-480.0200000000041,200560.78000000003,-100520.40000000001,-8.3767,87.86330000000662,623.5225794444432,-585.1892213888823
110,2024-06-10,2024-06-11,1,84.61,84.77,136.21,136.31,1.6079981125398137,1.614851873889016,1.6142314463459921,136.8909933495719,1.0,1.0,1.0,136.31,0.004253236551572243,0.0,0.004253236551572243,False,True,False,-1,-1,1185.0,-1186.0,-1185.0,1.0,-0.0,1.0,734.0,734.0,734.0,0.0,-0.0,0.0,-0.005,-0.0,-0.005,0.1599999999999966,0.0018892436839046086,-189.75999999999596,0.09999999999999432,0.0007338911235012686,73.39999999999583,-116.36000000000013,-100347.46,0.0,-100347.46,-2.7874294444444447,0.0,99978.14,99978.14,0.0,-369.320000000007,200325.6,-100347.46,-2.7874294444444447,-119.15242944444456,504.3701499999986,-704.3416508333269
111,2024-06-11,2024-06-12,1,84.77,84.59,136.31,136.47,1.6133112661071047,1.6142314463459921,1.6139068864956347,136.5478380464075,1.0,1.0,1.0,136.47,0.0005702048560155352,0.0,0.0005702048560155352,False,False,False,-1,-1,1183.0,-1185.0,-1183.0,2.0,-0.0,2.0,733.0,734.0,733.0,0.0,1.0,-1.0,-0.01,-0.005,-0.015,-0.1799999999999926,-0.0021256503043909874,213.29999999999126,0.1599999999999966,0.001173106667270697,117.4399999999975,330.73999999998875,-100452.45,0.0,-100452.45,-2.7903458333333333,0.0,100051.54000000001,100051.54000000001,0.0,-400.90999999998894,200503.99,-100452.45,-2.7903458333333333,327.93465416665543,832.3048041666541,-376.4069966666714
112,2024-06-12,2024-06-13,1,84.59,83.86,136.47,135.03,1.6101836393989983,1.6139068864956347,1.6132698186170444,135.34223150152394,1.0,1.0,1.0,135.03,0.0023096428104952883,0.0,0.0023096428104952883,False,True,False,-1,-1,1196.0,-1183.0,-1196.0,0.0,13.0,-13.0,741.0,733.0,741.0,8.0,-0.0,8.0,-0.065,-0.04,-0.10500000000000001,-0.730000000000004,-0.0086673145733066,863.5900000000047,-1.4399999999999977,-0.010607834277071373,-1055.5199999999984,-191.9299999999937,-100069.97,0.0,-100069.97,-2.779721388888889,0.0,100032.51,100032.51,0.0,-37.4600000000064,200102.47999999998,-100069.97,-2.779721388888889,-194.8147213888826,637.4900827777715,-571.221718055554
113,2024-06-13,2024-06-14,1,83.86,84.13,135.03,135.41,1.609532865802924,1.6132698186170444,1.6126866825935011,135.72438984025194,1.0,1.0,1.0,135.41,0.002319071227656541,0.0,0.002319071227656541,False,True,False,-1,-1,1191.0,-1196.0,-1191.0,5.0,-0.0,5.0,738.0,741.0,738.0,0.0,3.0,-3.0,-0.025,-0.015,-0.04,0.269999999999996,0.0032144798201055435,-322.91999999999524,0.37999999999999545,0.0028102370217816595,281.57999999999663,-41.33999999999861,-100296.56,0.0,-100296.56,-2.7860155555555557,0.0,100057.23,100057.23,0.0,-239.33000000000175,200353.78999999998,-100296.56,-2.7860155555555557,-44.16601555555417,593.3240672222173,-615.3877336111082
114,2024-06-14,2024-06-17,3,84.13,84.53,135.41,135.95,1.608304743877913,1.6126866825935011,1.6119132017145241,136.32040527962866,1.0,1.0,1.0,135.95,0.0027208650000774674,0.0,0.0027208650000774674,False,True,False,-1,-1,1187.0,-1191.0,-1187.0,4.0,-0.0,4.0,736.0,738.0,736.0,0.0,2.0,-2.0,-0.02,-0.01,-0.03,0.4000000000000057,0.004743279378114066,-476.4000000000068,0.539999999999992,0.003979958083746909,398.5199999999941,-77.88000000001267,-100198.83,0.0,-100198.83,-8.3499025,0.0,99932.58,99932.58,0.0,-266.25,200131.41,-100198.83,-8.3499025,-86.25990250001267,507.0641647222046,-701.6476361111208
115,2024-06-17,2024-06-18,1,84.53,84.03,135.95,135.19,1.608830179697727,1.6119132017145241,1.6111054650747874,135.44906634007145,1.0,1.0,1.0,135.19,0.001914479108304878,0.0,0.001914479108304878,False,False,False,-1,-1,1193.0,-1187.0,-1193.0,0.0,6.0,-6.0,740.0,736.0,740.0,4.0,-0.0,4.0,-0.03,-0.02,-0.05,-0.5,-0.005932623000709436,593.5,-0.7599999999999909,-0.005605974702165672,-559.3599999999933,34.140000000006694,-100337.11,0.0,-100337.11,-2.7871419444444445,0.0,100059.2,100059.2,0.0,-277.9100000000035,200396.31,-100337.11,-2.7871419444444445,31.302858055562254,538.3670227777669,-670.3447780555585
116,2024-06-18,2024-06-20,2,84.03,84.39,135.19,135.89,1.6102618793695933,1.6111054650747874,1.6106782641435813,135.9611901976613,1.0,1.0,1.0,135.89,0.000523743885299115,0.0,0.000523743885299115,False,False,False,-1,-1,1186.0,-1193.0,-1186.0,7.0,-0.0,7.0,736.0,740.0,736.0,0.0,4.0,-4.0,-0.035,-0.02,-0.05500000000000001,0.35999999999999943,0.004275033229748363,-429.47999999999934,0.6999999999999886,0.005164538556092094,517.9999999999916,88.51999999999225,-100247.79000000001,0.0,-100247.79000000001,-5.569321666666667,0.0,100040.59999999999,100040.59999999999,0.0,-207.19000000001688,200288.39,-100247.79000000001,-5.569321666666667,82.89567833332558,621.2627011110925,-587.449099722233
117,2024-06-20,2024-06-21,1,84.39,84.94,135.89,136.29,1.6045443842712503,1.6106782641435813,1.6100628952354636,136.81101175635578,1.0,1.0,1.0,136.29,0.0038155288044545124,0.0,0.0038155288044545124,False,True,False,-1,-1,1182.0,-1186.0,-1182.0,4.0,-0.0,4.0,734.0,736.0,734.0,0.0,2.0,-2.0,-0.02,-0.01,-0.03,0.5499999999999972,0.006496213715249998,-652.2999999999967,0.4000000000000057,0.002939233507015575,294.4000000000042,-357.8999999999925,-100086.54,0.0,-100086.54,-2.7801816666666666,0.0,100015.04,100015.04,0.0,-71.5,200101.58,-100086.54,-2.7801816666666666,-360.71018166665914,260.55251944443336,-948.1592813888922
118,2024-06-21,2024-06-24,3,84.94,85.0,136.29,136.69,1.6081176470588234,1.6100628952354636,1.6098277519473794,136.8553460950144,1.0,1.0,1.0,136.69,0.0012089119227370352,0.0,0.0012089119227370352,False,False,False,-1,-1,1179.0,-1182.0,-1179.0,3.0,-0.0,3.0,732.0,734.0,732.0,0.0,2.0,-2.0,-0.015,-0.01,-0.025,0.060000000000002274,0.000706131605191405,-70.92000000000269,0.4000000000000057,0.0029306197251401074,293.6000000000042,222.68000000000148,-100399.08,0.0,-100399.08,-8.36659,0.0,100036.86,100036.86,0.0,-362.22000000000116,200435.94,-100399.08,-8.36659,214.28841000000148,474.84092944443483,-733.8708713888907
119,2024-06-24,2024-06-25,1,85.0,85.95,136.69,138.52,1.6116346713205352,1.6098277519473794,1.6097765741210008,138.36469527987725,1.0,1.0,1.0,138.52,-0.0011218008005284294,0.0,-0.0011218008005284294,False,False,True,-1,0,1162.0,-1179.0,0.0,1179.0,-0.0,1179.0,722.0,732.0,0.0,0.0,732.0,-732.0,-5.8950000000000005,-3.66,-9.555,0.9500000000000028,0.011114475338541856,-1120.0500000000034,1.8300000000000125,0.013299131369659746,1339.560000000009,219.51000000000568,-100215.0,0.0,-100215.0,-2.78375,0.0,100057.08,100057.08,0.0,-157.91999999999825,200272.08000000002,-100215.0,-2.78375,207.17125000000567,682.0121794444406,-526.6996213888849
120,2024-06-25,2024-06-26,1,85.95,85.96,138.52,138.66,1.613075849232201,1.6097765741210008,1.60977084076723,138.37639431144123,1.0,1.0,1.0,138.66,-0.002047426211530667,0.0,-0.002047426211530667,False,False,True,0,0,1161.0,0.0,0.0,0.0,-0.0,0.0,721.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.009999999999990905,0.00011633994545135738,0.0,0.13999999999998636,0.001010173980123084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0121794444406,-526.6996213888849
121,2024-06-26,2024-06-27,1,85.96,86.45,138.66,139.68,1.6157316367842685,1.60977084076723,1.6098980154679077,139.16468918432705,1.0,1.0,1.0,139.68,-0.0036960460233843046,0.0,-0.0036960460233843046,False,False,True,0,0,1153.0,0.0,0.0,0.0,-0.0,0.0,716.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.4900000000000091,0.0056841403549899115,0.0,1.0200000000000102,0.007329198576947807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0121794444406,-526.6996213888849
122,2024-06-27,2024-06-28,1,86.45,85.66,139.68,138.2,1.6133551249124445,1.6098980154679077,1.6099636838281206,137.90386400498096,1.0,1.0,1.0,138.2,-0.0021451065861871157,0.0,-0.0021451065861871157,True,False,True,0,0,1166.0,0.0,0.0,0.0,-0.0,0.0,724.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.7900000000000063,-0.009180239942074614,-0.0,-1.4800000000000182,-0.01065218075772274,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0121794444406,-526.6996213888849
123,2024-06-28,2024-07-01,3,85.66,85.3,138.2,137.71,1.614419695193435,1.6099636838281206,1.6101718172786401,137.3299022305387,1.0,1.0,1.0,137.71,-0.0027639481279305845,0.0,-0.0027639481279305845,False,False,True,0,0,1169.0,0.0,0.0,0.0,-0.0,0.0,726.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.35999999999999943,-0.0042115176895914305,-0.0,-0.4899999999999807,-0.0035518865945348165,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0121794444406,-526.6996213888849
124,2024-07-01,2024-07-02,1,85.3,86.06,137.71,138.94,1.6144550313734602,1.6101718172786401,1.610328711687366,138.57138659499978,1.0,1.0,1.0,138.94,-0.0026565657453475433,0.0,-0.0026565657453475433,False,False,True,0,0,1159.0,0.0,0.0,0.0,-0.0,0.0,720.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.7600000000000051,0.008870272912820283,0.0,1.2299999999999898,0.008892160525700262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0121794444406,-526.6996213888849
125,2024-07-02,2024-07-03,1,86.06,86.09,138.94,139.17,1.6165640608665348,1.610328711687366,1.6107970053039256,138.63319878916533,1.0,1.0,1.0,139.17,-0.0038646198552129657,0.0,-0.0038646198552129657,False,False,True,0,0,1158.0,0.0,0.0,0.0,-0.0,0.0,719.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.00034853325940974547,0.0,0.22999999999998977,0.0016540221670271027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0121794444406,-526.6996213888849
126,2024-07-03,2024-07-05,2,86.09,87.76,139.17,142.06,1.61873290793072,1.6107970053039256,1.6112614971622539,141.3635451854725,1.0,1.0,1.0,142.06,-0.004914596745134578,0.0,-0.004914596745134578,False,False,True,0,0,1134.0,0.0,0.0,0.0,-0.0,0.0,704.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.6700000000000017,0.019212555297111487,0.0,2.890000000000015,0.020553296137902115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0121794444406,-526.6996213888849
127,2024-07-05,2024-07-08,3,87.76,86.97,142.06,140.78,1.6187190985397264,1.6112614971622539,1.6117961812019725,140.13141240820121,1.0,1.0,1.0,140.78,-0.004617745777968838,0.0,-0.004617745777968838,False,False,True,0,0,1144.0,0.0,0.0,0.0,-0.0,0.0,710.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.7900000000000063,-0.009042584365301093,-0.0,-1.2800000000000011,-0.009051115389678382,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0121794444406,-526.6996213888849
