date,FENY,VDE,VDE/FENY,VDE/FENY avg,VDE/FENY 10 dma,VDE/FENY 20 dma,FENY avg,FENY 10 dma,FENY 20 dma,avg diff,10 dma diff,20 dma diff,FENY div,VDE div,FENY*,VDE*,VDE*/FENY*,VDE*/FENY* avg,VDE*/FENY* 10 dma,VDE*/FENY* 20 dma,FENY* avg,FENY* 10 dma,FENY* 20 dma,avg diff*,10 dma diff*,20 dma diff*
2026-02-13,30.07,152.95,5.086464915197872,5.085845916633113,5.0867321472584175,5.08673988649945,152.9313867131577,152.95216332011154,152.95526857643245,0.00012170264470979421,-1.4143869321473673e-05,-3.444580381039593e-05,0.0,0.0,30.07,152.95,5.086464915197872,5.084784432355385,5.0867321472584175,5.08673988649945,152.89946788092644,152.95216332011154,152.95526857643245,0.00033043784501875695,-1.4143869321473673e-05,-3.444580381039593e-05
2026-02-17,29.73,151.14,5.083753784056508,5.085845916633113,5.086347612181733,5.08663970263843,151.20219910150246,151.22854673799276,151.22877682562867,-0.0004114483691974379,-0.0005856875093603994,-0.0005872089645739948,0.0,0.0,29.73,151.14,5.083753784056508,5.084784432355385,5.086347612181733,5.08663970263843,151.17064117392562,151.22854673799276,151.22877682562867,-0.0002027131688885962,-0.0005856875093603994,-0.0005872089645739948
2026-02-18,30.3,154.11,5.086138613861387,5.085845916633113,5.086077248314285,5.086779966664833,154.10113127398333,154.1163326491065,154.12518298994442,5.754968019804484e-05,-4.109090260372736e-05,-9.851561920612808e-05,0.0,0.0,30.3,154.11,5.086138613861387,5.084784432355385,5.086077248314285,5.086779966664833,154.06896830036817,154.1163326491065,154.12518298994442,0.0002662848805069281,-4.109090260372736e-05,-9.851561920612808e-05
2026-02-19,30.56,155.41,5.085405759162303,5.085845916633113,5.086050312235999,5.086746597437872,155.42345121230792,155.43052070848455,155.45199578127728,-8.654932256395114e-05,-0.00013203367738284883,-0.0002701892293216365,0.0,0.0,30.56,155.41,5.085405759162303,5.084784432355385,5.086050312235999,5.086746597437872,155.39101225278057,155.43052070848455,155.45199578127728,0.0001221858777449302,-0.00013203367738284883,-0.0002701892293216365
2026-02-20,30.42,154.75,5.087113740959895,5.085845916633113,5.086156551009296,5.0867143788811475,154.71143278397932,154.7176504982191,154.7388314940601,0.0002492537817936607,0.00020906548291332053,7.217388679794156e-05,0.0,0.0,30.42,154.75,5.087113740959895,5.084784432355385,5.086156551009296,5.0867143788811475,154.67914243225084,154.7176504982191,154.7388314940601,0.0004579889821025942,0.00020906548291332053,7.217388679794156e-05
2026-02-23,30.51,155.18,5.086201245493281,5.085845916633113,5.085985093752786,5.086547376935627,155.1691589164763,155.17863637129363,155.19565569966383,6.986378545993923e-05,8.7874384443672e-06,-0.00010088226566483231,0.0,0.0,30.51,155.18,5.086201245493281,5.084784432355385,5.085985093752786,5.086547376935627,155.13677303116282,155.17863637129363,155.19565569966383,0.0002785989857688721,8.7874384443672e-06,-0.00010088226566483231
2026-02-24,30.53,155.23,5.084507042253521,5.085845916633113,5.085656786878239,5.0864823000053985,155.27087583480895,155.27512491227256,155.2922914178447,-0.00026328966019940626,-0.0002906548650557902,-0.0004012041673134045,0.0,0.0,30.53,155.23,5.084507042253521,5.084784432355385,5.085656786878239,5.0864823000053985,155.23846871980993,155.27512491227256,155.2922914178447,-5.455445989059409e-05,-0.0002906548650557902,-0.0004012041673134045
2026-02-25,30.38,154.61,5.089203423304807,5.085845916633113,5.0860808379073035,5.086586754292236,154.50799894731398,154.5022531853609,154.527332274164,0.0006599489951115569,0.0006971371590259382,0.0005348284996731023,0.0,0.0,30.38,154.61,5.089203423304807,5.084784432355385,5.0860808379073035,5.086586754292236,154.4757510549566,154.5022531853609,154.527332274164,0.0008686841954206446,0.0006971371590259382,0.0005348284996731023
2026-02-26,30.5,155.2,5.088524590163934,5.085845916633113,5.086251942106203,5.086575754363205,155.11830045730997,155.12546555617274,155.14089600591322,0.0005265531839873873,0.00048036306093609296,0.00038089723631028324,0.0,0.0,30.5,155.2,5.088524590163934,5.084784432355385,5.086251942106203,5.086575754363205,155.08592518683926,155.12546555617274,155.14089600591322,0.0007352883842964349,0.00048036306093609296,0.00038089723631028324
2026-02-27,31.0,157.59,5.083548387096775,5.085845916633113,5.086086150155028,5.086311504078371,157.66122341562652,157.67381020529228,157.68384838525935,-0.0004518518029313137,-0.0005316830194498907,-0.000595345211865485,0.0,0.0,31.0,157.59,5.083548387096775,5.084784432355385,5.086086150155028,5.086311504078371,157.62831740301695,157.67381020529228,157.68384838525935,-0.00024311660262235751,-0.0005316830194498907,-0.000595345211865485
2026-03-02,31.63,160.89,5.086626620297186,5.085845916633113,5.08610232066496,5.086417233961688,160.86530634310537,160.87290492940352,160.88003287399889,0.00015349339362096722,0.0001062588033029456,6.195185993710243e-05,0.0,0.0,31.63,160.89,5.086626620297186,5.084784432355385,5.08610232066496,5.086417233961688,160.83173159540084,160.87290492940352,160.88003287399889,0.0003622285939298761,0.0001062588033029456,6.195185993710243e-05
2026-03-03,31.33,159.38,5.087136929460581,5.085845916633113,5.086440635205367,5.08639412369355,159.33955256811544,159.3475857064332,159.35745194001967,0.0002538120537368623,0.00020339810629636207,0.00014148359335063718,0.0,0.0,31.33,159.38,5.087136929460581,5.084784432355385,5.086440635205367,5.08639412369355,159.30629626569421,159.3475857064332,159.35745194001967,0.00046254725404570564,0.00020339810629636207,0.00014148359335063718
2026-03-04,31.22,158.85,5.088084561178731,5.085845916633113,5.086635229937102,5.086356239125694,158.78010951728578,158.79867663111156,158.7972245417126,0.0004400746764743589,0.0003231454944461354,0.0003322897522504469,0.0,0.0,31.22,158.85,5.088084561178731,5.084784432355385,5.086635229937102,5.086356239125694,158.74696997813513,158.79867663111156,158.7972245417126,0.0006488098767831126,0.0003231454944461354,0.0003322897522504469
2026-03-05,31.38,159.56,5.0847673677501595,5.085845916633113,5.086571390795887,5.086310851515943,159.59384486394708,159.61861351542623,159.60985878376425,-0.00021209121944551102,-0.0003672772147202855,-0.00031242789879848155,0.0,0.0,31.38,159.56,5.0847673677501595,5.084784432355385,5.086571390795887,5.086310851515943,159.560535487312,159.61861351542623,159.60985878376425,-3.3560191366327905e-06,-0.0003672772147202855,-0.00031242789879848155
2026-03-06,31.37,159.62,5.088300924450111,5.085845916633113,5.086690109144909,5.0864233300771025,159.54298640478078,159.565744529267,159.55757141205515,0.0004825972935110658,0.00033996174444171623,0.00039118405760629423,0.0,0.0,31.37,159.62,5.088300924450111,5.084784432355385,5.086690109144909,5.0864233300771025,159.50968764298844,159.565744529267,159.55757141205515,0.0006913324938201742,0.00033996174444171623,0.00039118405760629423
2026-03-09,31.28,159.08,5.085677749360614,5.085845916633113,5.086637759531642,5.086311426642213,159.0852602722838,159.11166661405275,159.10332176481177,-3.3066289385286945e-05,-0.00019904112822476756,-0.0001465932577745583,0.0,0.0,31.28,159.08,5.085677749360614,5.084784432355385,5.086637759531642,5.086311426642213,159.05205704407646,159.11166661405275,159.10332176481177,0.00017566891092362158,-0.00019904112822476756,-0.0001465932577745583
2026-03-10,30.89,157.15,5.0874069278083525,5.085845916633113,5.086927748087125,5.086292267482682,157.10178036479687,157.1262403919324,157.11615996897797,0.00030688536132134113,0.0001512020640391569,0.00021535905206060069,0.0,0.0,30.89,157.15,5.0874069278083525,5.084784432355385,5.086927748087125,5.086292267482682,157.06899111545786,157.1262403919324,157.11615996897797,0.0005156205616303122,0.0001512020640391569,0.00021535905206060069
2026-03-11,31.63,160.91,5.0872589313942465,5.085845916633113,5.0867332988960685,5.086407068401686,160.86530634310537,160.89952467199575,160.87942442047722,0.00027779420173634,6.510265983348675e-05,0.0001900347077587373,0.0,0.0,31.63,160.91,5.0872589313942465,5.084784432355385,5.0867332988960685,5.086407068401686,160.83173159540084,160.89952467199575,160.87942442047722,0.000486529402045295,6.510265983348675e-05,0.0001900347077587373
2026-03-12,31.88,162.15,5.086260978670013,5.085845916633113,5.086506937746678,5.08637943992644,162.13676782226364,162.16505756880665,162.15465734064577,8.16078795480406e-05,-9.285766088277732e-05,-2.8722009016276008e-05,0.0,0.0,31.88,162.15,5.086260978670013,5.084784432355385,5.086506937746678,5.08637943992644,162.10292770348968,162.16505756880665,162.15465734064577,0.0002903430798567605,-9.285766088277732e-05,-2.8722009016276008e-05
2026-03-13,31.99,162.78,5.088465145357925,5.085845916633113,5.086998613572792,5.08654238186391,162.6962108730933,162.71735693851622,162.7132782832468,0.0005148709857037917,0.0003849067337835078,0.00040997293731928066,0.0,0.0,31.99,162.78,5.088465145357925,5.084784432355385,5.086998613572792,5.08654238186391,162.66225399104877,162.71735693851622,162.7132782832468,0.000723606186012707,0.0003849067337835078,0.00040997293731928066
2026-03-16,32.08,163.2,5.087281795511222,5.085845916633113,5.087064131094196,5.086583225879577,163.15393700559028,163.19091552341516,163.17627961019423,0.00028228857992796384,5.5666234292250286e-05,0.00014535608945506854,0.0,0.0,32.08,163.2,5.087281795511222,5.084784432355385,5.087064131094196,5.086583225879577,163.11988458996075,163.19091552341516,163.17627961019423,0.0004910237802370137,5.5666234292250286e-05,0.00014535608945506854
2026-03-17,32.47,165.13,5.085617493070527,5.085845916633113,5.08691218745519,5.086676411330279,165.13741691307717,165.17697233662852,165.16135734430986,-4.4914591622482135e-05,-0.0002844162605038964,-0.00018987686905405627,0.0,0.0,32.47,165.13,5.085617493070527,5.084784432355385,5.08691218745519,5.086676411330279,165.10295051857935,165.17697233662852,165.16135734430986,0.00016382060868653787,-0.0002844162605038964,-0.00018987686905405627
2026-03-18,32.5,165.23,5.084,5.085845916633113,5.086503731337317,5.086569480637209,165.28999229057618,165.32464609229368,165.31698336823408,-0.0003630176245573302,-0.0005726502168339584,-0.0005262995859501152,0.0,0.0,32.5,165.23,5.084,5.084784432355385,5.086503731337317,5.086569480637209,165.25549405155002,165.32464609229368,165.31698336823408,-0.00015428242424834506,-0.0005726502168339584,-0.0005262995859501152
2026-03-19,33.01,167.89,5.086034534989397,5.085845916633113,5.086630448061241,5.086600919428564,167.88377370805907,167.90548817144483,167.90765855583427,3.7086231440054286e-05,-9.22476447802122e-05,-0.0001051737878489527,0.0,0.0,33.01,167.89,5.086034534989397,5.084784432355385,5.086630448061241,5.086600919428564,167.84873411205126,167.90548817144483,167.90765855583427,0.000245821431749193,-9.22476447802122e-05,-0.0001051737878489527
2026-03-20,32.8,167.77,5.114939024390245,5.085845916633113,5.089294258055254,5.087992183600081,166.81574606556612,166.8414786964087,166.8405101572569,0.00570410744044618,0.005549861531867783,0.005555666694772261,0.187,0.0,32.986999999999995,167.77,5.085942947221634,5.084784432355385,5.086394650338393,5.08654237974165,167.73178407010707,167.79267859019612,167.79170452919,0.00022781357281985472,-0.00013516753606752753,-0.00012936237316305859
2026-03-23,33.15,169.43,5.111010558069382,5.085845916633113,5.091827538926131,5.089232649228887,168.5957921363877,168.71010465453168,168.66694088634267,0.004935774586378479,0.0042579772302820795,0.004513855743625003,0.187,0.0,33.336999999999996,169.43,5.082340942496327,5.084784432355385,5.086060969651965,5.086349364591803,169.51145862143144,169.565138458331,169.57006331344738,-0.00048066485186614425,-0.0007972885163142997,-0.0008263321254176467
2026-03-24,33.85,172.12,5.084785819793205,5.085845916633113,5.091565428124616,5.089246588105871,172.1558842780309,172.35836219264954,172.27052517639783,-0.0002084623396500363,-0.0013839024847578402,-0.0008741540488431543,0.0,0.0,33.85,172.12,5.084785819793205,5.084784432355385,5.08579885885045,5.086363303468788,172.1199530352298,172.163163822719,172.17292599143255,2.728606588113514e-07,-0.0002507460572041548,-0.00030744745450133904
2026-03-25,33.71,171.44,5.085731237021655,5.085845916633113,5.091412658687357,5.089072978791713,171.44386584970226,171.6366705820808,171.5585024850489,-2.2549032412714582e-05,-0.0011465110891425063,-0.0006909796334694427,0.0,0.0,33.71,171.44,5.085731237021655,5.084784432355385,5.08564608941319,5.08618969415463,171.40808321470004,171.44227953184867,171.46130695993287,0.0001861861678961589,-1.329629429562201e-05,-0.0001242745917137951
2026-03-26,34.23,174.14,5.087350277534327,5.085845916633113,5.091521588573788,5.089014263160232,174.08850572635146,174.27905530686823,174.19896806404034,0.00029574990661076524,-0.0007982072859295626,-0.00033856714298352906,0.0,0.0,34.23,174.14,5.087350277534327,5.084784432355385,5.085755019299621,5.086130978523149,174.05217111952481,174.0816656406135,174.10027323091296,0.000504485106919645,0.0003350415306574497,0.00022815723690303762
2026-03-27,34.79,176.95,5.086231675768899,5.085845916633113,5.0912982416148855,5.089148427593839,176.93657943966602,177.13403606648208,177.04680621534447,7.584667585672354e-05,-0.0010395051135235892,-0.0005469327183634474,0.0,0.0,34.79,176.95,5.086231675768899,5.084784432355385,5.08553167234072,5.086265142956756,176.89965040164384,176.93341712143382,176.94649674282036,0.000284581876165785,9.371944417852187e-05,1.9798202084395932e-05
2026-03-30,34.41,175.0,5.0857308921825055,5.085845916633113,5.091143151282014,5.089103641188105,175.0039579913454,175.19157249396818,175.11759739350398,-2.2616837639707415e-05,-0.0010941012184509879,-0.0006717594248429958,0.0,0.0,34.41,175.0,5.0857308921825055,5.084784432355385,5.085376582007847,5.0862203565510224,174.9674323173488,174.99314484524413,175.01838356914195,0.00018611836266920593,3.9173080145680795e-05,-0.00010504344926907752
2026-03-31,34.02,173.04,5.086419753086419,5.085845916633113,5.091223377283604,5.089067782369397,173.02047808385854,173.20069000661414,173.13130587321936,0.00011282372532263624,-0.0009281983475020399,-0.0005275184498980529,0.0,0.0,34.02,173.04,5.086419753086419,5.084784432355385,5.085456808009437,5.086184497732313,172.98436638873022,173.00451131990698,173.0332165298658,0.00032155892563160544,0.0002051104933412404,3.92025144451568e-05
2026-04-01,32.8,166.8,5.085365853658537,5.085845916633113,5.091359962649458,5.088931846993387,166.81574606556612,166.99212677490218,166.9214232617162,-9.439641721648918e-05,-0.0011511763202793912,-0.0007276923722042908,0.0,0.0,32.8,166.8,5.085365853658537,5.084784432355385,5.085593393375291,5.086048562356304,166.7809293812566,166.80298330270952,166.82685152561987,0.00011433878309250511,-1.788534790696454e-05,-0.0001609674134744003
2026-04-02,33.04,168.06,5.086561743341405,5.085845916633113,5.091412683484658,5.089021565772949,168.03634908555807,168.21853316593808,168.1383082246615,0.00014073889552994423,-0.0009428682597739352,-0.00046584544991412684,0.0,0.0,33.04,168.06,5.086561743341405,5.084784432355385,5.085646114210491,5.086138281135866,168.00127764502193,168.0280057171196,168.04304450025228,0.0003494740958389053,0.00019039229269003836,0.00010089465144433492
2026-04-06,33.27,169.13,5.0835587616471285,5.085845916633113,5.088274657210347,5.0887844576328005,169.2060936463837,169.3912999795346,169.31174749326604,-0.0004498109961997333,-0.001543773059156707,-0.0010740253652696515,0.0,0.0,33.27,169.13,5.0835587616471285,5.084784432355385,5.085407695653041,5.085901172995717,169.1707780644637,169.19944621978306,169.21582061339026,-0.0002410757958908309,-0.0004105242480919659,-0.0005072952582962083
2026-04-07,33.54,170.54,5.084675014907573,5.085845916633113,5.085641102894166,5.088734320910148,170.57927204387462,170.66073200283503,170.67783070900413,-0.0002302540329242124,-0.0007076890319967607,-0.0008078752286429684,0.0,0.0,33.54,170.54,5.084675014907573,5.084784432355385,5.085641102894165,5.0858510362730645,170.54366986119962,170.564574112203,170.58112534227635,-2.1518832615207418e-05,-0.00014408550403913623,-0.0002411187078158193
2026-04-08,32.4,164.78,5.085802469135802,5.085845916633113,5.0857427678284255,5.088654097976521,164.78140769891286,164.77477173377096,164.8749919974888,-8.542862604546212e-06,3.172927038491007e-05,-0.0005763116131952736,0.0,0.0,32.4,164.78,5.085802469135802,5.084784432355385,5.0857427678284255,5.085770813339437,164.74701560831448,164.77477173377093,164.78157357524728,0.00020019233770425372,3.172927038491007e-05,-9.549506820396137e-06
2026-04-09,31.99,162.73,5.0869021569240385,5.085845916633113,5.0858598598186635,5.088636259253009,162.6962108730933,162.69291114283132,162.7860445942689,0.00020766075933132753,0.0002279425084053987,-0.00034434305622346506,0.0,0.0,31.99,162.73,5.0869021569240385,5.084784432355385,5.0858598598186635,5.085752974615927,162.66225399104877,162.69291114283132,162.69380831872857,0.0004163959596404411,0.0002279425084053987,0.0002224279877223994
2026-04-10,31.82,161.79,5.084538026398492,5.085845916633113,5.08557863470508,5.088550111639433,161.83161706726568,161.83206073942986,161.92040576943077,-0.00025719584416056317,-0.00025993740705193227,-0.0008056940658126456,0.0,0.0,31.82,161.79,5.084538026398492,5.084784432355385,5.08557863470508,5.085666827002351,161.79784063754835,161.83206073942986,161.8286596522788,-4.846064385140615e-05,-0.00025993740705193227,-0.0002389210344313342
2026-04-13,31.91,162.31,5.08649326230022,5.085845916633113,5.085604793358212,5.088451517486549,162.28934319976264,162.28081423343912,162.37563406241432,0.00012727567506226666,0.00017983113113331987,-0.0004042929924994193,0.0,0.0,31.91,162.31,5.08649326230022,5.084784432355385,5.085604793358212,5.085568232849465,162.25547123646035,162.28081423343912,162.28362844964502,0.00033601087537106153,0.00017983113113331987,0.00016248963689739115
2026-04-14,31.2,158.69,5.086217948717949,5.085845916633113,5.085653499011756,5.088398325146885,158.67839259895314,158.67086955277622,158.75968734558032,7.314780754934504e-05,0.00012055958426061428,-0.0004390449855688661,0.0,0.0,31.2,158.69,5.086217948717949,5.084784432355385,5.085653499011757,5.085515040509802,158.64527428948801,158.67086955277622,158.6697288649033,0.0002818830078582653,0.00012055958426061428,0.00012774862895663464
2026-04-15,31.15,158.45,5.086677367576244,5.085845916633113,5.085679260460738,5.088451318872171,158.42410030312146,158.4181064942162,158.50360782832547,0.00016346995170282748,0.00020130461373565984,-0.0003382692451678337,0.0,0.0,31.15,158.45,5.086677367576244,5.084784432355385,5.085679260460739,5.085568034235088,158.39103506787023,158.41810649421623,158.41379351188033,0.00037220515201165025,0.00020130461373543785,0.00022853029609939883
2026-04-16,31.65,160.93,5.084676145339653,5.085845916633113,5.085610289628851,5.088485126139154,160.96702326143804,160.96174859358234,161.04948424230423,-0.0002300317115466325,-0.0001972625506804759,-0.0007421854722831963,0.0,0.0,31.65,160.93,5.084676145339653,5.084784432355385,5.085610289628851,5.08560184150207,160.93342728404792,160.96174859358237,160.95822828354054,-2.1296511237538422e-05,-0.000197262550680698,-0.0001753918356282606
2026-04-17,30.69,156.07,5.0853698273053105,5.085845916633113,5.085491098025241,5.088451890754949,156.08461118147025,156.07737978870944,156.16560852121063,-9.361502894757283e-05,-4.7284002292834654e-05,-0.0006124126883003737,0.0,0.0,30.69,156.07,5.0853698273053105,5.084784432355385,5.0854910980252415,5.0855686061178655,156.05203422898677,156.07737978870944,156.07712051569854,0.00011512017136146824,-4.7284002292834654e-05,-4.562281841978626e-05
2026-04-20,30.77,156.45,5.084497887552811,5.085845916633113,5.08558501061581,5.086929833913078,156.4914788548009,156.48056108623666,156.57166467852977,-0.0002650901708243728,-0.00019532183899036875,-0.0007773563199300826,0.0,0.0,30.77,156.45,5.084497887552811,5.084784432355385,5.085585010615809,5.085496353134426,156.4588169835752,156.4805610862367,156.4829460102467,-5.635497051520179e-05,-0.00019532183899059085,-0.00021056274699409732
2026-04-21,31.22,158.69,5.082959641255606,5.085845916633113,5.085413473250613,5.085527288072389,158.78010951728578,158.77196403142557,158.81394941476628,-0.0005676724642998446,-0.0005163707311952654,-0.000780774042599939,0.0,0.0,31.22,158.69,5.082959641255606,5.084784432355385,5.085413473250613,5.085527288072389,158.74696997813513,158.77196403142554,158.76919614485678,-0.0003589372639910342,-0.0005163707311951544,-0.000498937485266991
2026-04-22,31.62,160.75,5.083807716635041,5.085845916633113,5.085213998000536,5.085478382914481,160.81444788393904,160.8007740241844,160.80437284884894,-0.00040083961536207786,-0.0003158071987882446,-0.0003381875910157766,0.0,0.0,31.62,160.75,5.083807716635041,5.084784432355385,5.085213998000536,5.085478382914481,160.78088375107728,160.8007740241844,160.80437284884894,-0.0001921044150531455,-0.0003158071987882446,-0.0003381875910157766
2026-04-23,31.86,162.04,5.086001255492781,5.085845916633113,5.08512390785741,5.085491883838037,162.035050903931,162.01491797629708,162.02334127965534,3.0542900822459886e-05,0.00015480106834757292,0.00010281150773507777,0.0,0.0,31.86,162.04,5.086001255492781,5.084784432355385,5.08512390785741,5.085491883838037,162.00123201484257,162.01491797629708,162.02334127965534,0.00023927810113135947,0.00015480106834757292,0.00010281150773507777
2026-04-24,31.8,161.72,5.0855345911949685,5.085845916633113,5.085223564337058,5.08540109952107,161.729900148933,161.70694026986564,161.71864190604958,-6.121596532601154e-05,8.075845586995748e-05,8.397845986615636e-06,0.0,0.0,31.8,161.72,5.0855345911949685,5.084784432355385,5.085223564337058,5.08540109952107,161.69614494890126,161.70694026986564,161.71864190604958,0.0001475192349829726,8.075845586995748e-05,8.397845986615636e-06
2026-04-27,31.83,161.89,5.086082312284009,5.085845916633113,5.085182469335438,5.085393631346824,161.882475526432,161.86266605284854,161.86831699775564,4.648000764813675e-05,0.00016885697066000612,0.00013394560780904445,0.0,0.0,31.83,161.89,5.086082312284009,5.084784432355385,5.085182469335438,5.085393631346824,161.8486884818719,161.86266605284854,161.86831699775564,0.00025521520795709126,0.00016885697066000612,0.00013394560780904445
2026-04-28,32.32,164.43,5.087561881188119,5.085845916633113,5.085316862582454,5.0854851807971055,164.37454002558223,164.35309740892134,164.35992216512938,0.00033734312147506605,0.00046780137474925924,0.00042627727437820253,0.0,0.0,32.32,164.43,5.087561881188119,5.084784432355385,5.085316862582454,5.0854851807971055,164.34023285372606,164.35309740892134,164.35992216512938,0.0005460783217840926,0.00046780137474925924,0.00042627727437820253
2026-04-29,33.05,168.13,5.08714069591528,5.085845916633113,5.085363195416358,5.085521227938548,168.08720754472438,168.0697223083501,168.07528522534432,0.0002545524413766315,0.00035858264178166365,0.0003254843248644771,0.0,0.0,33.05,168.13,5.08714069591528,5.084784432355385,5.085363195416358,5.085521227938548,168.05212548934546,168.0697223083501,168.07528522534432,0.00046328764168564483,0.00035858264178166365,0.0003254843248644771
2026-04-30,33.33,169.58,5.087908790879089,5.085845916633113,5.085686459970302,5.085648374799576,169.51124440138165,169.4951553032272,169.5004225271918,0.00040552860444400824,0.0005004477456788031,0.000469372272666824,0.0,0.0,33.33,169.58,5.087908790879089,5.084784432355385,5.085686459970301,5.085648374799576,169.47586513040497,169.4951553032272,169.5004225271918,0.0006142638047527908,0.0005004477456788031,0.000469372272666824
