,bop date,eop date,day count,bop XLY price,eop XLY price,bop VCR price,eop VCR price,eop VCR / eop XLY,bop VCR / XLY moving avg,eop VCR / XLY moving avg,eop XLY unit price,eop VCR / eop VCR,bop VCR / VCR moving avg,eop VCR / VCR moving avg,eop VCR unit price,XLY unit price pct diff,VCR unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,XLY shares per unit,bop XLY shares,eop XLY shares,eop XLY shares bought,eop XLY shares sold,eop XLY shares traded,VCR shares per unit,bop VCR shares,eop VCR shares,eop VCR shares bought,eop VCR shares sold,eop VCR shares traded,XLY daily commission,VCR daily commission,daily total commissions,XLY cop,XLY pct cop,XLY daily position pnl,VCR cop,VCR pct cop,VCR daily position pnl,daily position pnl,short XLY investment amount,long XLY investment amount,XLY investment amount,daily XLY borrow cost,short VCR investment amount,long VCR investment amount,VCR investment amount,daily VCR borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
337,2025-05-07,2025-05-08,1,99.545,100.72,329.71,334.74,3.323471008737093,3.301940936241139,3.302987147003246,332.5714910982075,1.0,1.0,1.0,334.74,-0.0064992632794204,0.0,-0.0064992632794204,False,True,False,1,1,987.0,1000.0,987.0,0.0,13.0,-13.0,299.0,-303.0,-299.0,4.0,-0.0,4.0,-0.065,-0.02,-0.085,1.1749999999999972,0.011734586504331835,1174.9999999999973,5.03000000000003,0.015140630864191066,-1524.090000000009,-349.09000000001174,0.0,99545.0,99545.0,0.0,-99902.12999999999,0.0,-99902.12999999999,-2.7750591666666664,-357.1299999999901,199447.13,-99902.12999999999,-2.7750591666666664,-351.9500591666784,2271.638638888848,-675.1942741666699
338,2025-05-08,2025-05-09,1,100.72,101.205,334.74,336.53,3.325230966849464,3.302987147003246,3.304208780497396,334.2788142124635,1.0,1.0,1.0,336.53,-0.006711880318315125,0.0,-0.006711880318315125,False,True,False,1,1,981.0,987.0,981.0,0.0,6.0,-6.0,297.0,-299.0,-297.0,2.0,-0.0,2.0,-0.03,-0.01,-0.04,0.48499999999999943,0.004803773011406551,478.6949999999994,1.7899999999999636,0.00533318707145622,-535.2099999999891,-56.5149999999897,0.0,99410.64,99410.64,0.0,-100087.26000000001,0.0,-100087.26000000001,-2.780201666666667,-676.6200000000099,199497.90000000002,-100087.26000000001,-2.780201666666667,-59.33520166665637,2212.303437222192,-734.5294758333262
339,2025-05-09,2025-05-12,3,101.205,106.235,336.53,354.39,3.335906245587612,3.304208780497396,3.3064616091166457,351.0226197961409,1.0,1.0,1.0,354.39,-0.009547336375439808,0.0,-0.009547336375439808,False,True,False,1,1,932.0,981.0,932.0,0.0,49.0,-49.0,282.0,-297.0,-282.0,15.0,-0.0,15.0,-0.245,-0.075,-0.32,5.030000000000001,0.048505458620103574,4934.430000000001,17.860000000000014,0.05171070347159008,-5304.420000000004,-369.9900000000025,0.0,99282.105,99282.105,0.0,-99949.40999999999,0.0,-99949.40999999999,-8.329117499999999,-667.304999999993,199231.51499999998,-99949.40999999999,-8.329117499999999,-378.6391175000025,1833.6643197221892,-1113.1685933333288
340,2025-05-12,2025-05-13,1,106.235,107.64,354.39,358.5,3.330546265328874,3.3064616091166457,3.3080601369728826,355.90752760531575,1.0,1.0,1.0,358.5,-0.007257716847189007,0.0,-0.007257716847189007,False,True,False,1,1,923.0,932.0,923.0,0.0,9.0,-9.0,279.0,-282.0,-279.0,3.0,-0.0,3.0,-0.045,-0.015,-0.06,1.4050000000000011,0.013138704491103083,1309.460000000001,4.110000000000014,0.011530658411136879,-1159.0200000000038,150.4399999999971,0.0,99011.02,99011.02,0.0,-99937.98,0.0,-99937.98,-2.776055,-926.9599999999919,198949.0,-99937.98,-2.776055,147.60394499999708,1981.2682647221864,-965.5646483333317
341,2025-05-13,2025-05-14,1,107.64,108.055,358.5,359.95,3.3311739391976305,3.3080601369728826,3.3096903003170945,357.45243810060487,1.0,1.0,1.0,359.95,-0.0069628199099207215,0.0,-0.0069628199099207215,False,True,False,1,1,920.0,923.0,920.0,0.0,3.0,-3.0,278.0,-279.0,-278.0,1.0,-0.0,1.0,-0.015,-0.005,-0.02,0.41500000000000625,0.0038480308962850836,383.04500000000576,1.4499999999999886,0.004036472875636837,-404.5499999999968,-21.50499999999107,0.0,99351.72,99351.72,0.0,-100021.5,0.0,-100021.5,-2.778375,-669.7799999999988,199373.22,-100021.5,-2.778375,-24.30337499999107,1956.9648897221953,-989.8680233333228
342,2025-05-14,2025-05-15,1,108.055,107.815,359.95,358.7,3.3269953160506422,3.3096903003170945,3.311010756523448,356.8342597286875,1.0,1.0,1.0,358.7,-0.0052149690229846436,0.0,-0.0052149690229846436,False,True,False,1,1,923.0,920.0,923.0,3.0,-0.0,3.0,279.0,-278.0,-279.0,0.0,1.0,-1.0,-0.015,-0.005,-0.02,-0.2400000000000091,-0.0022235613923611564,-220.80000000000837,-1.25,-0.0034787483770750143,347.5,126.69999999999163,0.0,99410.6,99410.6,0.0,-100066.09999999999,0.0,-100066.09999999999,-2.7796138888888886,-655.4999999999854,199476.7,-100066.09999999999,-2.7796138888888886,123.90038611110275,2080.865275833298,-865.9676372222202
343,2025-05-15,2025-05-16,1,107.815,108.835,358.7,362.13,3.327330362475307,3.311010756523448,3.3122478248090252,360.35385568622945,1.0,1.0,1.0,362.13,-0.004916782231031165,0.0,-0.004916782231031165,False,True,False,1,1,914.0,923.0,914.0,0.0,9.0,-9.0,276.0,-279.0,-276.0,3.0,-0.0,3.0,-0.045,-0.015,-0.06,1.019999999999996,0.009416178504171221,941.4599999999963,3.430000000000007,0.009516878842908603,-956.9700000000018,-15.510000000005562,0.0,99513.245,99513.245,0.0,-100077.3,0.0,-100077.3,-2.779925,-564.0550000000076,199590.54499999998,-100077.3,-2.779925,-18.349925000005562,2062.5153508332924,-884.3175622222257
344,2025-05-16,2025-05-19,3,108.835,108.58,362.13,360.77,3.3226192668999817,3.3122478248090252,3.313385715280652,359.643868817764,1.0,1.0,1.0,360.77,-0.0031263476404817373,0.0,-0.0031263476404817373,False,True,False,1,1,917.0,914.0,917.0,3.0,-0.0,3.0,277.0,-276.0,-277.0,0.0,1.0,-1.0,-0.015,-0.005,-0.02,-0.25499999999999545,-0.0023457453894953186,-233.06999999999584,-1.3600000000000136,-0.0037626272084682233,375.36000000000377,142.29000000000792,0.0,99475.18999999999,99475.18999999999,0.0,-99947.88,0.0,-99947.88,-8.328990000000001,-472.6900000000169,199423.07,-99947.88,-8.328990000000001,133.9410100000079,2196.4563608333,-750.3765522222179
345,2025-05-19,2025-05-20,1,108.58,108.015,360.77,359.05,3.324075359903717,3.313385715280652,3.3145432864558986,357.8953580360396,1.0,1.0,1.0,359.05,-0.0032210068711410497,0.0,-0.0032210068711410497,False,True,False,1,1,924.0,917.0,924.0,7.0,-0.0,7.0,279.0,-277.0,-279.0,0.0,2.0,-2.0,-0.035,-0.01,-0.045000000000000005,-0.5649999999999977,-0.005217122108365233,-518.104999999998,-1.7199999999999704,-0.00477898161635058,476.4399999999918,-41.66500000000616,0.0,99567.86,99567.86,0.0,-99933.29,0.0,-99933.29,-2.7759247222222223,-365.429999999993,199501.15,-99933.29,-2.7759247222222223,-44.48592472222838,2151.9704361110716,-794.8624769444464
346,2025-05-20,2025-05-21,1,108.015,105.825,359.05,351.24,3.3190644932671862,3.3145432864558986,3.3152485077565004,350.76154328919546,1.0,1.0,1.0,351.24,-0.0013631217465643172,0.0,-0.0013631217465643172,False,True,False,1,1,945.0,924.0,945.0,21.0,-0.0,21.0,285.0,-279.0,-285.0,0.0,6.0,-6.0,-0.105,-0.03,-0.135,-2.1899999999999977,-0.02048331996195235,-2023.559999999998,-7.810000000000002,-0.021991904064531803,2178.9900000000007,155.4300000000028,0.0,99805.86,99805.86,0.0,-100174.95,0.0,-100174.95,-2.7826375,-369.0899999999965,199980.81,-100174.95,-2.7826375,152.5123625000028,2304.4827986110745,-642.3501144444435
347,2025-05-21,2025-05-22,1,105.825,106.28,351.24,353.2,3.3232969514490023,3.3152485077565004,3.3161565421817665,352.3446114043609,1.0,1.0,1.0,353.2,-0.00242476237764545,0.0,-0.00242476237764545,False,True,False,1,1,938.0,945.0,938.0,0.0,7.0,-7.0,283.0,-285.0,-283.0,2.0,-0.0,2.0,-0.035,-0.01,-0.045000000000000005,0.4549999999999983,0.004290334484625383,429.9749999999984,1.9599999999999795,0.005564718238010096,-558.5999999999942,-128.62499999999585,0.0,100004.625,100004.625,0.0,-100103.40000000001,0.0,-100103.40000000001,-2.7806500000000005,-98.77500000000873,200108.02500000002,-100103.40000000001,-2.7806500000000005,-131.45064999999585,2173.032148611079,-773.8007644444392
348,2025-05-22,2025-05-23,1,106.28,105.325,353.2,350.23,3.32523142653691,3.3161565421817665,3.317478842253551,349.27418780529456,1.0,1.0,1.0,350.23,-0.0027328293560798297,0.0,-0.0027328293560798297,False,True,False,1,1,948.0,938.0,948.0,10.0,-0.0,10.0,286.0,-283.0,-286.0,0.0,3.0,-3.0,-0.05,-0.015,-0.065,-0.9549999999999983,-0.009026313026532543,-895.7899999999984,-2.9699999999999704,-0.008444387213023825,840.5099999999916,-55.280000000006794,0.0,99690.64,99690.64,0.0,-99955.59999999999,0.0,-99955.59999999999,-2.7765444444444443,-264.95999999999185,199646.24,-99955.59999999999,-2.7765444444444443,-58.12154444445124,2114.9106041666278,-831.9223088888903
349,2025-05-23,2025-05-27,4,105.325,108.435,350.23,360.71,3.326508968506478,3.317478842253551,3.3187817784109535,359.7308182597638,1.0,1.0,1.0,360.71,-0.0027182866888059757,0.0,-0.0027182866888059757,False,True,False,1,1,919.0,948.0,919.0,0.0,29.0,-29.0,277.0,-286.0,-277.0,9.0,-0.0,9.0,-0.145,-0.045,-0.19,3.1099999999999994,0.029100107255290008,2948.2799999999993,10.479999999999961,0.02948422987866495,-2997.279999999989,-48.99999999998954,0.0,99848.1,99848.1,0.0,-100165.78,0.0,-100165.78,-11.129531111111111,-317.679999999993,200013.88,-100165.78,-11.129531111111111,-60.31953111110065,2054.591073055527,-892.241839999991
350,2025-05-27,2025-05-28,1,108.435,107.44,360.71,357.62,3.3285554728220403,3.3187817784109535,3.320267571844089,356.56991427247283,1.0,1.0,1.0,357.62,-0.002940636554077062,0.0,-0.002940636554077062,False,True,False,1,1,929.0,919.0,929.0,10.0,-0.0,10.0,280.0,-277.0,-280.0,0.0,3.0,-3.0,-0.05,-0.015,-0.065,-0.9950000000000045,-0.009218362905388026,-914.4050000000042,-3.089999999999975,-0.008603341248389202,855.929999999993,-58.475000000011164,0.0,99651.765,99651.765,0.0,-99916.67,0.0,-99916.67,-2.7754630555555555,-264.90499999999884,199568.435,-99916.67,-2.7754630555555555,-61.31546305556672,1993.2756099999604,-953.5573030555577
351,2025-05-28,2025-05-29,1,107.44,107.485,357.62,357.76,3.3284644368981717,3.320267571844089,3.3216345227775093,356.87895995966187,1.0,1.0,1.0,357.76,-0.0024656939687572486,0.0,-0.0024656939687572486,False,True,False,1,1,930.0,929.0,930.0,1.0,-0.0,1.0,280.0,-280.0,-280.0,0.0,-0.0,0.0,-0.005,-0.0,-0.005,0.045000000000001705,0.00041875073311685657,41.805000000001584,0.13999999999998636,0.0003914003796227428,-39.19999999999618,2.605000000005404,0.0,99811.76,99811.76,0.0,-100133.6,0.0,-100133.6,-2.781488888888889,-321.84000000001106,199945.36,-100133.6,-2.781488888888889,-0.1814888888834849,1993.094121111077,-953.7387919444411
352,2025-05-29,2025-05-30,1,107.485,106.9,357.76,355.84,3.3287184284377918,3.3216345227775093,3.322953227158814,355.08273048491577,1.0,1.0,1.0,355.84,-0.0021303856777121896,0.0,-0.0021303856777121896,True,True,False,1,0,933.0,930.0,0.0,0.0,930.0,-930.0,281.0,-280.0,0.0,280.0,-0.0,280.0,-4.65,-1.4000000000000001,-6.050000000000001,-0.5849999999999937,-0.005457484917099368,-544.0499999999942,-1.920000000000016,-0.0053811789045168186,537.6000000000045,-6.4499999999897,0.0,99961.05,99961.05,0.0,-100172.8,0.0,-100172.8,-2.782577777777778,-211.75,200133.85,-100172.8,-2.782577777777778,-15.282577777767479,1977.8115433333094,-969.0213697222086
353,2025-05-30,2025-06-02,3,106.9,107.15,355.84,356.14,3.323751749883341,3.322953227158814,3.3238228381847295,356.05443829006697,1.0,1.0,1.0,356.14,-0.0002402762665490184,0.0,-0.0002402762665490184,False,False,True,0,0,934.0,0.0,0.0,0.0,-0.0,0.0,281.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.25,0.0023359038885865193,0.0,0.30000000000001137,0.0008427203510054364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977.8115433333094,-969.0213697222086
354,2025-06-02,2025-06-03,1,107.15,107.72,356.14,358.16,3.3249164500557002,3.3238228381847295,3.3247367323418873,358.042196129259,1.0,1.0,1.0,358.16,-0.00032896819484791944,0.0,-0.00032896819484791944,False,False,True,0,0,927.0,0.0,0.0,0.0,-0.0,0.0,279.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5699999999999932,0.005305546023812088,0.0,2.0200000000000387,0.005655901959541865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977.8115433333094,-969.0213697222086
355,2025-06-03,2025-06-04,1,107.72,107.435,358.16,357.29,3.3256387583189837,3.3247367323418873,3.325683312120656,357.19309083915067,1.0,1.0,1.0,357.29,-0.0002712706925780756,0.0,-0.0002712706925780756,False,False,True,0,0,931.0,0.0,0.0,0.0,-0.0,0.0,280.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.2849999999999966,-0.0026492544137065336,-0.0,-0.8700000000000045,-0.0024320369804269586,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977.8115433333094,-969.0213697222086
356,2025-06-04,2025-06-05,1,107.435,104.725,357.29,348.99,3.332442110288852,3.325683312120656,3.326696898874739,348.2821848618357,1.0,1.0,1.0,348.99,-0.00203024126491426,0.0,-0.00203024126491426,False,True,False,0,1,954.0,0.0,954.0,954.0,-0.0,954.0,287.0,0.0,-287.0,0.0,287.0,-287.0,-4.7700000000000005,-1.435,-6.205,-2.710000000000008,-0.02554814669659307,-0.0,-8.300000000000011,-0.023504508455498483,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.205,1971.6065433333094,-975.2263697222086
357,2025-06-05,2025-06-06,1,104.725,106.085,348.99,353.47,3.331950794174483,3.326696898874739,3.3271208881466086,352.9126405171267,1.0,1.0,1.0,353.47,-0.0015780670887696657,0.0,-0.0015780670887696657,False,True,False,1,1,941.0,954.0,941.0,0.0,13.0,-13.0,283.0,-287.0,-283.0,4.0,-0.0,4.0,-0.065,-0.02,-0.085,1.3599999999999994,0.012902792731981267,1297.4399999999994,4.480000000000018,0.01275534760913135,-1285.7600000000052,11.679999999994152,0.0,99907.65,99907.65,0.0,-100160.13,0.0,-100160.13,-2.7822258333333334,-252.48000000001048,200067.78,-100160.13,-2.7822258333333334,8.812774166660818,1980.4193174999702,-966.4135955555478
358,2025-06-06,2025-06-09,3,106.085,106.935,353.47,356.81,3.3366998644036094,3.3271208881466086,3.327694333024316,355.7856721739576,1.0,1.0,1.0,356.81,-0.0028749221236167083,0.0,-0.0028749221236167083,False,True,False,1,1,932.0,941.0,932.0,0.0,9.0,-9.0,280.0,-283.0,-280.0,3.0,-0.0,3.0,-0.045,-0.015,-0.06,0.8500000000000085,0.007980513672621788,799.850000000008,3.339999999999975,0.00940481111302131,-945.219999999993,-145.369999999985,0.0,99825.985,99825.985,0.0,-100032.01000000001,0.0,-100032.01000000001,-8.336000833333335,-206.02500000000873,199857.995,-100032.01000000001,-8.336000833333335,-153.76600083331834,1826.6533166666518,-1120.1795963888662
359,2025-06-09,2025-06-10,1,106.935,108.215,356.81,360.91,3.335119900198679,3.327694333024316,3.327655015754869,360.10644224822636,1.0,1.0,1.0,360.91,-0.0022289591121064534,0.0,-0.0022289591121064534,False,True,False,1,1,922.0,932.0,922.0,0.0,10.0,-10.0,277.0,-280.0,-277.0,3.0,-0.0,3.0,-0.05,-0.015,-0.065,1.2800000000000011,0.011898815728791085,1192.960000000001,4.100000000000023,0.01142519255244345,-1148.0000000000064,44.95999999999458,0.0,99663.42,99663.42,0.0,-99906.8,0.0,-99906.8,-2.775188888888889,-243.38000000000466,199570.22,-99906.8,-2.775188888888889,42.11981111110569,1868.7731277777575,-1078.0597852777605
360,2025-06-10,2025-06-11,1,108.215,107.36,360.91,357.98,3.334388971684054,3.327655015754869,3.3278471510726275,357.25704249144275,1.0,1.0,1.0,357.98,-0.002021589240555987,0.0,-0.002021589240555987,False,True,False,1,1,928.0,922.0,928.0,6.0,-0.0,6.0,279.0,-277.0,-279.0,0.0,2.0,-2.0,-0.03,-0.01,-0.04,-0.855000000000004,-0.00793231574312106,-788.3100000000037,-2.930000000000007,-0.00815150085302694,811.610000000002,23.29999999999825,0.0,99774.23,99774.23,0.0,-99972.07,0.0,-99972.07,-2.7770019444444447,-197.84000000001106,199746.3,-99972.07,-2.7770019444444447,20.482998055553807,1889.2561258333112,-1057.5767872222068
361,2025-06-11,2025-06-12,1,107.36,106.855,357.98,356.11,3.332647045061064,3.3278471510726275,3.3279208063657997,355.5971073278656,1.0,1.0,1.0,356.11,-0.0014413029057651836,0.0,-0.0014413029057651836,False,True,False,1,1,935.0,928.0,935.0,7.0,-0.0,7.0,281.0,-279.0,-281.0,0.0,2.0,-2.0,-0.035,-0.01,-0.045000000000000005,-0.5049999999999955,-0.0047148979812170954,-468.6399999999958,-1.8700000000000045,-0.005237447029475429,521.7300000000013,53.09000000000549,0.0,99630.08,99630.08,0.0,-99876.42,0.0,-99876.42,-2.774345,-246.3399999999965,199506.5,-99876.42,-2.774345,50.27065500000549,1939.5267808333167,-1007.3061322222013
362,2025-06-12,2025-06-13,1,106.855,105.87,356.11,352.19,3.326626995371682,3.3279208063657997,3.3279023903318516,352.32697576994724,1.0,1.0,1.0,352.19,0.00038885016652294164,0.0,0.00038885016652294164,False,False,True,1,0,945.0,935.0,0.0,0.0,935.0,-935.0,284.0,-281.0,0.0,281.0,-0.0,281.0,-4.675,-1.405,-6.08,-0.9849999999999994,-0.00926084888686603,-920.9749999999995,-3.920000000000016,-0.011068869188406695,1101.5200000000045,180.54500000000507,0.0,99909.425,99909.425,0.0,-100066.91,0.0,-100066.91,-2.779636388888889,-157.48500000000058,199976.33500000002,-100066.91,-2.779636388888889,171.68536361111617,2111.212144444433,-835.6207686110852
363,2025-06-13,2025-06-16,3,105.87,107.01,352.19,356.84,3.3346416222782915,3.3279023903318516,3.328267953322001,356.11883478941144,1.0,1.0,1.0,356.84,-0.002023021306008048,0.0,-0.002023021306008048,False,True,False,0,1,932.0,0.0,932.0,932.0,-0.0,932.0,280.0,0.0,-280.0,0.0,280.0,-280.0,-4.66,-1.4000000000000001,-6.0600000000000005,1.1400000000000006,0.010710361683621427,0.0,4.649999999999977,0.013116699345110925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0600000000000005,2105.152144444433,-841.6807686110851
364,2025-06-16,2025-06-17,1,107.01,105.165,356.84,351.07,3.33827794418295,3.328267953322001,3.329050887186149,350.0172993111083,1.0,1.0,1.0,351.07,-0.003003053916565798,0.0,-0.003003053916565798,False,True,False,1,1,949.0,932.0,949.0,17.0,-0.0,17.0,285.0,-280.0,-285.0,0.0,5.0,-5.0,-0.085,-0.025,-0.11000000000000001,-1.8449999999999989,-0.01739174271186922,-1719.539999999999,-5.769999999999982,-0.016301868263845356,1615.599999999995,-103.94000000000415,0.0,99733.32,99733.32,0.0,-99915.2,0.0,-99915.2,-2.7754222222222222,-181.8799999999901,199648.52000000002,-99915.2,-2.7754222222222222,-106.82542222222636,1998.3267222222066,-948.5061908333114
365,2025-06-17,2025-06-18,1,105.165,105.215,351.07,351.28,3.3386874495081496,3.329050887186149,3.3297814916663713,350.2660890952907,1.0,1.0,1.0,351.28,-0.0028905060591366974,0.0,-0.0028905060591366974,False,True,False,1,1,949.0,949.0,949.0,0.0,-0.0,0.0,285.0,-285.0,-285.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.04999999999999716,0.0004753303635459867,47.4499999999973,0.20999999999997954,0.0005979924717246439,-59.84999999999417,-12.399999999996865,0.0,99801.585,99801.585,0.0,-100054.95,0.0,-100054.95,-2.7793041666666665,-253.3649999999907,199856.535,-100054.95,-2.7793041666666665,-15.179304166663531,1983.147418055543,-963.6854949999749
366,2025-06-18,2025-06-20,2,105.215,105.34,351.28,351.52,3.3370039870894246,3.3297814916663713,3.330678466357483,350.75918233213554,1.0,1.0,1.0,351.52,-0.0021667108598740982,0.0,-0.0021667108598740982,False,True,False,1,1,946.0,949.0,946.0,0.0,3.0,-3.0,284.0,-285.0,-284.0,1.0,-0.0,1.0,-0.015,-0.005,-0.02,0.125,0.0011873383646565751,118.625,0.2400000000000091,0.0006829823828380834,-68.40000000000259,50.22499999999741,0.0,99849.035,99849.035,0.0,-100114.79999999999,0.0,-100114.79999999999,-5.561933333333333,-265.76499999998487,199963.835,-100114.79999999999,-5.561933333333333,44.64306666666407,2027.790484722207,-919.0424283333109
367,2025-06-20,2025-06-23,3,105.34,107.2,351.52,357.87,3.3383395522388057,3.330678466357483,3.331430596396973,357.0487315935222,1.0,1.0,1.0,357.87,-0.0022975164349331553,0.0,-0.0022975164349331553,False,True,False,1,1,929.0,946.0,929.0,0.0,17.0,-17.0,279.0,-284.0,-279.0,5.0,-0.0,5.0,-0.085,-0.025,-0.11000000000000001,1.8599999999999994,0.01750303458145828,1759.5599999999995,6.350000000000023,0.01790318332566422,-1803.4000000000065,-43.84000000000697,0.0,99651.64,99651.64,0.0,-99831.68,0.0,-99831.68,-8.319306666666666,-180.0399999999936,199483.32,-99831.68,-8.319306666666666,-52.26930666667363,1975.5211780555335,-971.3117349999845
368,2025-06-23,2025-06-24,1,107.2,107.795,357.87,359.99,3.339579757873742,3.331430596396973,3.3321480129638146,359.1115611386117,1.0,1.0,1.0,359.99,-0.0024431578119478575,0.0,-0.0024431578119478575,False,True,False,1,1,926.0,929.0,926.0,0.0,3.0,-3.0,278.0,-279.0,-278.0,1.0,-0.0,1.0,-0.015,-0.005,-0.02,0.5949999999999989,0.005535026573268743,552.754999999999,2.1200000000000045,0.005906461324604234,-591.4800000000013,-38.7250000000023,0.0,99588.8,99588.8,0.0,-99845.73,0.0,-99845.73,-2.7734925,-256.929999999993,199434.53,-99845.73,-2.7734925,-41.5184925000023,1934.0026855555311,-1012.8302274999869
369,2025-06-24,2025-06-25,1,107.795,106.525,359.99,355.83,3.340342642572166,3.3321480129638146,3.3328396966670994,354.9570670809704,1.0,1.0,1.0,355.83,-0.0024562443475270607,0.0,-0.0024562443475270607,False,True,False,1,1,936.0,926.0,936.0,10.0,-0.0,10.0,281.0,-278.0,-281.0,0.0,3.0,-3.0,-0.05,-0.015,-0.065,-1.269999999999996,-0.011851575823994655,-1176.0199999999963,-4.160000000000025,-0.011623164577274282,1156.4800000000068,-19.539999999989504,0.0,99818.17,99818.17,0.0,-100077.22,0.0,-100077.22,-2.7799227777777777,-259.0500000000029,199895.39,-100077.22,-2.7799227777777777,-22.384922777767283,1911.6177627777638,-1035.2151502777542
370,2025-06-25,2025-06-26,1,106.525,107.505,355.83,359.0,3.3393795637412214,3.3328396966670994,3.333380901213058,358.2969315901965,1.0,1.0,1.0,359.0,-0.0019603280147757357,0.0,-0.0019603280147757357,False,True,False,1,1,930.0,936.0,930.0,0.0,6.0,-6.0,279.0,-281.0,-279.0,2.0,-0.0,2.0,-0.03,-0.01,-0.04,0.9799999999999898,0.00915765872801643,917.2799999999904,3.170000000000016,0.00886929977898477,-890.7700000000045,26.509999999985894,0.0,99707.40000000001,99707.40000000001,0.0,-99988.23,0.0,-99988.23,-2.7774508333333334,-280.8299999999872,199695.63,-99988.23,-2.7774508333333334,23.69254916665256,1935.3103119444163,-1011.5226011111017
371,2025-06-26,2025-06-27,1,107.505,109.295,359.0,364.35,3.3336383183128233,3.333380901213058,3.3336395952837905,364.32186559808116,1.0,1.0,1.0,364.35,-7.722104629288642e-05,0.0,-7.722104629288642e-05,False,False,True,1,0,913.0,930.0,0.0,0.0,930.0,-930.0,274.0,-279.0,0.0,279.0,-0.0,279.0,-4.65,-1.395,-6.045,1.7900000000000063,0.01651329036797349,1664.7000000000057,5.350000000000023,0.014792555628012276,-1492.6500000000065,172.04999999999927,0.0,99979.65,99979.65,0.0,-100161.0,0.0,-100161.0,-2.78225,-181.35000000000582,200140.65,-100161.0,-2.78225,163.22274999999928,2098.5330619444157,-848.2998511111023
372,2025-06-27,2025-06-30,3,109.295,108.665,364.35,362.32,3.334284268163622,3.3336395952837905,3.333917887270082,362.2499466215131,1.0,1.0,1.0,362.32,-0.00019336539979829351,0.0,-0.00019336539979829351,True,False,True,0,0,920.0,0.0,0.0,0.0,-0.0,0.0,276.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.6299999999999955,-0.005780893324300064,-0.0,-2.0300000000000296,-0.005587144868332901,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2098.5330619444157,-848.2998511111023
373,2025-06-30,2025-07-01,1,108.665,109.13,362.32,364.06,3.336021259048841,3.333917887270082,3.3345313627283573,363.830459037784,1.0,1.0,1.0,364.06,-0.0006307019606450283,0.0,-0.0006307019606450283,False,False,False,0,0,917.0,0.0,0.0,0.0,-0.0,0.0,275.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.4649999999999892,0.004270076967332788,0.0,1.740000000000009,0.004790889969794403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2098.5330619444157,-848.2998511111023
374,2025-07-01,2025-07-02,1,109.13,110.005,364.06,367.18,3.3378482796236537,3.3345313627283573,3.335177954206755,366.8151225569329,1.0,1.0,1.0,367.18,-0.000994223154650304,0.0,-0.000994223154650304,False,True,False,0,1,907.0,0.0,907.0,907.0,-0.0,907.0,272.0,0.0,-272.0,0.0,272.0,-272.0,-4.535,-1.36,-5.8950000000000005,0.875,0.00798598717984568,0.0,3.1200000000000045,0.008533501814306852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.8950000000000005,2092.6380619444158,-854.1948511111023
375,2025-07-02,2025-07-03,1,110.005,110.605,367.18,369.49,3.340626553953257,3.335177954206755,3.3359273439884687,368.88735762503813,1.0,1.0,1.0,369.49,-0.0016323428733354692,0.0,-0.0016323428733354692,False,True,False,1,1,904.0,907.0,904.0,0.0,3.0,-3.0,271.0,-272.0,-271.0,1.0,-0.0,1.0,-0.015,-0.005,-0.02,0.6000000000000085,0.005439476718141816,544.2000000000078,2.3100000000000023,0.00627148539051233,-628.3200000000006,-84.11999999999284,0.0,99774.53499999999,99774.53499999999,0.0,-99872.96,0.0,-99872.96,-2.774248888888889,-98.42500000001746,199647.495,-99872.96,-2.774248888888889,-86.91424888888173,2005.723813055534,-941.109099999984
