,bop date,eop date,day count,bop FREL price,eop FREL price,bop XLRE price,eop XLRE price,bop VNQ price,eop VNQ price,bop IYR price,eop IYR price,eop IYR / eop FREL,eop IYR / FREL moving avg,bop IYR / FREL moving avg,eop FREL unit price,eop IYR / eop XLRE,eop IYR / XLRE moving avg,bop IYR / XLRE moving avg,eop XLRE unit price,eop IYR / eop VNQ,eop IYR / VNQ moving avg,bop IYR / VNQ moving avg,eop VNQ unit price,eop IYR / eop IYR,eop IYR / IYR moving avg,bop IYR / IYR moving avg,eop IYR unit price,FREL unit price pct diff,XLRE unit price pct diff,VNQ unit price pct diff,IYR unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,FREL shares per unit,eop FREL shares,bop FREL shares,eop FREL shares traded,eop FREL shares bought,eop FREL shares sold,XLRE shares per unit,eop XLRE shares,bop XLRE shares,eop XLRE shares traded,eop XLRE shares bought,eop XLRE shares sold,VNQ shares per unit,eop VNQ shares,bop VNQ shares,eop VNQ shares traded,eop VNQ shares bought,eop VNQ shares sold,IYR shares per unit,eop IYR shares,bop IYR shares,eop IYR shares traded,eop IYR shares bought,eop IYR shares sold,FREL daily commission,FREL cop,FREL pct cop,FREL daily position pnl,FREL investment amount,short FREL investment amount,long FREL investment amount,daily FREL borrow cost,XLRE daily commission,XLRE cop,XLRE pct cop,XLRE daily position pnl,XLRE investment amount,short XLRE investment amount,long XLRE investment amount,daily XLRE borrow cost,VNQ daily commission,VNQ cop,VNQ pct cop,VNQ daily position pnl,VNQ investment amount,short VNQ investment amount,long VNQ investment amount,daily VNQ borrow cost,IYR daily commission,IYR cop,IYR pct cop,IYR daily position pnl,IYR investment amount,short IYR investment amount,long IYR investment amount,daily IYR borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
402,2025-08-11,2025-08-12,1,26.84,27.01,41.01,41.08,88.47,88.97,94.16,94.51,3.499074416882636,3.5068517816321227,3.507073791457617,94.72606310727024,2.3006329113924053,2.2916096162950184,2.2911991278302155,94.12246017126525,1.0622681802854896,1.0646238487983535,1.0647067098660923,94.72695597678623,1.0,1.0,1.0,94.51,0.0022835309254602295,-0.00410894682318543,0.002292956687269701,0.0,XLRE,VNQ,-0.00410894682318543,0.002292956687269701,0.006401903510455131,False,True,False,XLRE,VNQ,XLRE,VNQ,1,1,3710.0,0.0,0.0,0.0,0.0,-0.0,2424.0,2424.0,2433.0,-9.0,0.0,9.0,1126.0,-1126.0,-1131.0,5.0,5.0,-0.0,1058.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.1700000000000017,0.006313855701043124,0.0,0.0,0.0,0.0,0.0,-0.045,0.07000000000000028,0.0017054456563895819,170.31000000000068,99777.33,0.0,99777.33,0.0,-0.025,0.5,0.0056357227613813565,-565.5,-100059.56999999999,-100059.56999999999,0.0,-2.7794325,-0.0,0.3500000000000085,0.0037101860549435058,0.0,0.0,0.0,0.0,0.0,-0.07,-395.1899999999993,-282.2399999999907,199836.9,-100059.56999999999,-2.7794325,-398.0394324999993,10605.125418888985,-478.8728761111124
403,2025-08-12,2025-08-13,1,27.01,27.25,41.08,41.35,88.97,89.8,94.51,95.39,3.5005504587155962,3.5066502829482618,3.5068517816321227,95.56171104947535,2.30689238210399,2.2924427411473443,2.2916096162950184,94.75805763379901,1.062249443207127,1.0645142842308302,1.0646238487983535,95.60322162209214,1.0,1.0,1.0,95.39,0.0017984766390954422,-0.006646869820397762,0.002232767308300263,0.0,XLRE,VNQ,-0.006646869820397762,0.002232767308300263,0.008879637128698024,False,True,False,XLRE,VNQ,XLRE,VNQ,1,1,3675.0,0.0,0.0,0.0,0.0,-0.0,2402.0,2402.0,2424.0,-22.0,0.0,22.0,1116.0,-1116.0,-1126.0,10.0,10.0,-0.0,1048.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.23999999999999844,0.008846353304728804,0.0,0.0,0.0,0.0,0.0,-0.11,0.2700000000000031,0.0065510364093429255,654.4800000000075,99577.92,0.0,99577.92,0.0,-0.05,0.8299999999999983,0.009285741051477949,-934.5799999999981,-100180.22,-100180.22,0.0,-2.782783888888889,-0.0,0.8799999999999955,0.009268102150151867,0.0,0.0,0.0,0.0,0.0,-0.16,-280.0999999999906,-602.3000000000029,199758.14,-100180.22,-2.782783888888889,-283.0427838888795,10322.082635000106,-761.9156599999915
404,2025-08-13,2025-08-14,1,27.25,27.08,41.35,41.06,89.8,89.16,95.39,94.68,3.4963072378138853,3.5061536037229493,3.5066502829482618,94.96008966223893,2.305893813930833,2.2932719476636367,2.2924427411473443,94.12769895150996,1.0619111709286677,1.0644009291282384,1.0645142842308302,94.91209358202082,1.0,1.0,1.0,94.68,0.0029539098657872225,-0.005850424817192602,0.0024483478564364335,0.0,XLRE,FREL,-0.005850424817192602,0.0029539098657872225,0.008804334682979824,False,True,False,XLRE,VNQ,XLRE,FREL,1,1,3703.0,-3703.0,0.0,-3703.0,0.0,3703.0,2421.0,2421.0,2402.0,19.0,19.0,-0.0,1124.0,0.0,-1116.0,1116.0,1116.0,-0.0,1056.0,0.0,0.0,0.0,0.0,-0.0,-18.515,-0.1700000000000017,-0.006258073065178938,-0.0,0.0,0.0,0.0,0.0,-0.095,-0.28999999999999915,-0.007038009878912756,-696.579999999998,99322.7,0.0,99322.7,0.0,-5.58,-0.6400000000000006,-0.0071524667904858405,714.2400000000007,-100216.8,-100216.8,0.0,-2.7838,-0.0,-0.7099999999999937,-0.0074709665113334624,-0.0,0.0,0.0,0.0,0.0,-24.189999999999998,17.660000000002697,-894.1000000000058,199539.5,-100216.8,-2.7838,-9.3137999999973,10312.768835000108,-771.2294599999896
405,2025-08-14,2025-08-15,1,27.08,27.2,41.06,41.33,89.16,89.67,94.68,95.29,3.5033088235294123,3.5059254161919866,3.5061536037229493,95.36737802126422,2.305589160416163,2.2940676580745025,2.2932719476636367,94.78092959693811,1.06267425002788,1.0642769142558275,1.0644009291282384,95.44483131492913,1.0,1.0,1.0,95.29,0.0008116971534557235,-0.005356648924691135,0.0016235246375382447,0.0,XLRE,VNQ,-0.005356648924691135,0.0016235246375382447,0.0069801735622293795,False,True,False,XLRE,FREL,XLRE,VNQ,1,1,3678.0,0.0,-3703.0,3703.0,3703.0,-0.0,2406.0,2406.0,2421.0,-15.0,0.0,15.0,1117.0,-1117.0,0.0,-1117.0,0.0,1117.0,1049.0,0.0,0.0,0.0,0.0,-0.0,-18.515,0.120000000000001,0.004421525257877477,-444.3600000000037,-100277.23999999999,-100277.23999999999,0.0,-2.7854788888888886,-0.075,0.269999999999996,0.006554216932853452,653.6699999999904,99406.26000000001,0.0,99406.26000000001,0.0,-5.585,0.5100000000000051,0.005703756446288143,0.0,0.0,0.0,0.0,0.0,-0.0,0.6099999999999994,0.0064220887143137334,0.0,0.0,0.0,0.0,0.0,-24.175,209.3099999999867,-870.9799999999814,199683.5,-100277.23999999999,-2.7854788888888886,182.3495211110978,10495.118356111207,-588.879938888891
406,2025-08-15,2025-08-18,3,27.2,26.98,41.33,40.94,89.67,88.91,95.29,94.36,3.497405485544848,3.505485471491128,3.5059254161919866,94.5898677288598,2.304836345872008,2.2949404277490553,2.2940676580745025,93.91912992157013,1.061297941738837,1.0641527957298806,1.0642769142558275,94.62486044648561,1.0,1.0,1.0,94.36,0.0024331093217959147,-0.004683162540396116,0.002802982411086603,0.0,XLRE,VNQ,-0.004683162540396116,0.002802982411086603,0.007486144951482719,False,True,False,XLRE,VNQ,XLRE,VNQ,1,1,3716.0,0.0,0.0,0.0,0.0,-0.0,2432.0,2432.0,2406.0,26.0,26.0,-0.0,1128.0,-1128.0,-1117.0,-11.0,0.0,11.0,1060.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.21999999999999886,-0.008121122522341782,-0.0,0.0,0.0,0.0,0.0,-0.13,-0.39000000000000057,-0.009481048290497483,-938.3400000000014,99439.98,0.0,99439.98,0.0,-0.055,-0.7600000000000051,-0.00851164283090858,848.9200000000058,-100161.39,-100161.39,0.0,-8.3467825,-0.0,-0.9300000000000068,-0.009807618820622708,-0.0,0.0,0.0,0.0,0.0,-0.185,-89.41999999999564,-721.4100000000035,199601.37,-100161.39,-8.3467825,-97.95178249999564,10397.166573611212,-686.8317213888859
407,2025-08-18,2025-08-19,1,26.98,27.46,40.94,41.67,88.91,90.44,94.36,96.05,3.4978150036416604,3.5049996076129526,3.505485471491128,96.26063104714638,2.3050155987520995,2.295763405205967,2.2949404277490553,95.63016762430314,1.0620300751879699,1.0640265616273152,1.0641527957298806,96.24197884581041,1.0,1.0,1.0,96.05,0.0021905302917909985,-0.004380558012413367,0.001996743813730126,0.0,XLRE,FREL,-0.004380558012413367,0.0021905302917909985,0.006571088304204366,False,True,False,XLRE,VNQ,XLRE,FREL,1,1,3649.0,-3649.0,0.0,-3649.0,0.0,3649.0,2389.0,2389.0,2432.0,-43.0,0.0,43.0,1108.0,0.0,-1128.0,1128.0,1128.0,-0.0,1041.0,0.0,0.0,0.0,0.0,-0.0,-18.245,0.4800000000000004,0.017634549560215134,0.0,0.0,0.0,0.0,0.0,-0.215,0.730000000000004,0.017673865201218712,1775.3600000000097,99566.07999999999,0.0,99566.07999999999,0.0,-5.64,1.5300000000000011,0.01706202527672155,-1725.8400000000013,-100290.48,-100290.48,0.0,-2.7858466666666666,-0.0,1.6899999999999977,0.0177516346750913,0.0,0.0,0.0,0.0,0.0,-24.1,49.520000000008395,-724.4000000000087,199856.56,-100290.48,-2.7858466666666666,22.634153333341725,10419.800726944553,-664.1975680555443
408,2025-08-19,2025-08-20,1,27.46,27.53,41.67,41.83,90.44,90.7,96.05,96.41,3.5019978205593896,3.504768550519276,3.5049996076129526,96.4926391975846,2.3048051637580684,2.296639602717091,2.295763405205967,96.0317832397656,1.062954796030871,1.0639311462789238,1.0640265616273152,96.50720913959749,1.0,1.0,1.0,96.41,0.0008567970141186418,-0.003930718587599217,0.0010077809881073342,0.0,XLRE,VNQ,-0.003930718587599217,0.0010077809881073342,0.004938499575706552,False,True,False,XLRE,FREL,XLRE,VNQ,1,1,3635.0,0.0,-3649.0,3649.0,3649.0,-0.0,2381.0,2381.0,2389.0,-8.0,0.0,8.0,1103.0,-1103.0,0.0,-1103.0,0.0,1103.0,1037.0,0.0,0.0,0.0,0.0,-0.0,-18.245,0.07000000000000028,0.0025459188146910077,-255.43000000000103,-100201.54000000001,-100201.54000000001,0.0,-2.7833761111111115,-0.04,0.1599999999999966,0.003832340019744794,382.2399999999918,99549.63,0.0,99549.63,0.0,-5.515,0.2600000000000051,0.0028707097113218243,0.0,0.0,0.0,0.0,0.0,-0.0,0.35999999999999943,0.0037410414617234117,0.0,0.0,0.0,0.0,0.0,-23.8,126.8099999999908,-651.9100000000035,199751.17,-100201.54000000001,-2.7833761111111115,100.22662388887969,10520.027350833434,-563.9709441666637
409,2025-08-20,2025-08-21,1,27.53,27.46,41.83,41.68,90.7,90.43,96.41,95.99,3.495630007283321,3.5041013789523583,3.504768550519276,96.24094439725931,2.3030230326295587,2.297558457082853,2.296639602717091,95.72393864124837,1.0614840207895608,1.0637127175757066,1.0639311462789238,96.21129355800309,1.0,1.0,1.0,95.99,0.0026108651819348096,-0.0027756096551860717,0.002302728058606354,0.0,XLRE,FREL,-0.0027756096551860717,0.0026108651819348096,0.005386474837120882,False,True,False,XLRE,VNQ,XLRE,FREL,1,1,3652.0,-3652.0,0.0,-3652.0,0.0,3652.0,2393.0,2393.0,2381.0,12.0,12.0,-0.0,1109.0,0.0,-1103.0,1103.0,1103.0,-0.0,1042.0,0.0,0.0,0.0,0.0,-0.0,-18.26,-0.07000000000000028,-0.0025459188146909847,-0.0,0.0,0.0,0.0,0.0,-0.06,-0.14999999999999858,-0.00359238800899554,-357.1499999999966,99597.23,0.0,99597.23,0.0,-5.515,-0.269999999999996,-0.002981286368702151,297.8099999999956,-100042.1,-100042.1,0.0,-2.7789472222222225,-0.0,-0.4200000000000017,-0.004365911300843419,-0.0,0.0,0.0,0.0,0.0,-23.835,-59.340000000001,-444.8700000000099,199639.33000000002,-100042.1,-2.7789472222222225,-85.95394722222323,10434.07340361121,-649.9248913888878
410,2025-08-21,2025-08-22,1,27.46,28.0,41.68,42.34,90.43,92.18,95.99,97.72,3.4899999999999998,3.503251540416297,3.5041013789523583,98.11483861066603,2.3079829948039676,2.298748679503584,2.297558457082853,97.278625072888,1.0600998047298762,1.0634417893558612,1.0637127175757066,98.05303830612864,1.0,1.0,1.0,97.72,0.004032368790694235,-0.0045269619795415906,0.0034022930866262346,0.0,XLRE,FREL,-0.0045269619795415906,0.004032368790694235,0.008559330770235825,False,True,False,XLRE,FREL,XLRE,FREL,1,1,3585.0,-3585.0,-3652.0,67.0,67.0,-0.0,2350.0,2350.0,2393.0,-43.0,0.0,43.0,1088.0,0.0,0.0,0.0,0.0,-0.0,1023.0,0.0,0.0,0.0,0.0,-0.0,-0.335,0.5399999999999991,0.01947410983537893,-1972.079999999997,-100283.92,-100283.92,0.0,-2.7856644444444445,-0.215,0.6600000000000037,0.01571086826160778,1579.3800000000087,99740.24,0.0,99740.24,0.0,-0.0,1.75,0.01916711653997341,0.0,0.0,0.0,0.0,0.0,-0.0,1.730000000000004,0.017862227014094175,0.0,0.0,0.0,0.0,0.0,-0.55,-392.6999999999882,-543.679999999993,200024.16,-100283.92,-2.7856644444444445,-396.03566444443265,10038.037739166777,-1045.9605558333205
411,2025-08-22,2025-08-25,3,28.0,27.84,42.34,42.13,92.18,91.65,97.72,97.16,3.4899425287356323,3.5024659233288182,3.503251540416297,97.53052288518971,2.3061951103726557,2.299801597923525,2.298748679503584,96.846281867486,1.0601200218221494,1.0632182313953402,1.0634417893558612,97.46443999446468,1.0,1.0,1.0,97.16,0.003806280110979882,-0.003234105647890417,0.0031284893385517022,0.0,XLRE,FREL,-0.003234105647890417,0.003806280110979882,0.007040385758870299,False,True,False,XLRE,FREL,XLRE,FREL,1,1,3605.0,-3605.0,-3585.0,-20.0,0.0,20.0,2365.0,2365.0,2350.0,15.0,15.0,-0.0,1094.0,0.0,0.0,0.0,0.0,-0.0,1029.0,0.0,0.0,0.0,0.0,-0.0,-0.1,-0.16000000000000014,-0.005730674708984983,573.6000000000005,-100380.0,-100380.0,0.0,-8.365,-0.075,-0.21000000000000085,-0.004972189715793948,-493.500000000002,99499.00000000001,0.0,99499.00000000001,0.0,-0.0,-0.5300000000000011,-0.00576621300664823,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.5600000000000023,-0.005747142255567959,-0.0,0.0,0.0,0.0,0.0,-0.175,80.09999999999849,-880.9999999999854,199879.0,-100380.0,-8.365,71.5599999999985,10109.597739166775,-974.4005558333229
412,2025-08-25,2025-08-26,1,27.84,27.76,42.13,42.01,91.65,91.41,97.16,96.83,3.4881123919308354,3.5014316865519306,3.5024659233288182,97.228454031608,2.304927398238515,2.300755570174632,2.299801597923525,96.61466512876727,1.0592932939503337,1.0629062632283928,1.0632182313953402,97.18877853184804,1.0,1.0,1.0,96.83,0.004106541954552156,-0.002226321000186303,0.0036983939752028567,0.0,XLRE,FREL,-0.002226321000186303,0.004106541954552156,0.006332862954738459,False,True,False,XLRE,FREL,XLRE,FREL,1,1,3618.0,-3618.0,-3605.0,-13.0,0.0,13.0,2376.0,2376.0,2365.0,11.0,11.0,-0.0,1098.0,0.0,0.0,0.0,0.0,-0.0,1033.0,0.0,0.0,0.0,0.0,-0.0,-0.065,-0.0799999999999983,-0.002877699827615058,288.39999999999384,-100363.2,-100363.2,0.0,-2.7878666666666665,-0.055,-0.12000000000000455,-0.0028523908096345883,-283.80000000001075,99637.45000000001,0.0,99637.45000000001,0.0,-0.0,-0.2400000000000091,-0.0026220926199868027,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299999999999983,-0.003402240510532028,-0.0,0.0,0.0,0.0,0.0,-0.12,4.599999999983083,-725.7499999999854,200000.65000000002,-100363.2,-2.7878666666666665,1.6921333333164168,10111.28987250009,-972.7084225000071
413,2025-08-26,2025-08-27,1,27.76,27.91,42.01,42.19,91.41,91.98,96.83,97.34,3.4876388391257613,3.500385577506397,3.5014316865519306,97.72495837166439,2.3071817966342736,2.3018679221653016,2.300755570174632,97.06887750566771,1.0582735377255925,1.0625570267201365,1.0629062632283928,97.76611809174757,1.0,1.0,1.0,97.34,0.003946981299348677,-0.0027892005095700666,0.004368071831315593,0.0,XLRE,VNQ,-0.0027892005095700666,0.004368071831315593,0.007157272340885659,False,True,False,XLRE,FREL,XLRE,VNQ,1,1,3596.0,0.0,-3618.0,3618.0,3618.0,-0.0,2363.0,2363.0,2376.0,-13.0,0.0,13.0,1092.0,-1092.0,0.0,-1092.0,0.0,1092.0,1027.0,0.0,0.0,0.0,0.0,-0.0,-18.09,0.14999999999999858,0.005388911909627061,-542.6999999999948,-100435.68000000001,-100435.68000000001,0.0,-2.7898800000000006,-0.065,0.17999999999999972,0.004275540954956617,427.6799999999993,99815.76,0.0,99815.76,0.0,-5.46,0.5700000000000074,0.00621628044605054,0.0,0.0,0.0,0.0,0.0,-0.0,0.5100000000000051,0.005253140781868493,0.0,0.0,0.0,0.0,0.0,-23.615000000000002,-115.01999999999549,-619.9200000000128,200251.44,-100435.68000000001,-2.7898800000000006,-141.4248799999955,9969.864992500095,-1114.1333025000022
414,2025-08-27,2025-08-28,1,27.91,27.86,42.19,42.08,91.98,91.74,97.34,97.1,3.485283560660445,3.499335638761888,3.500385577506397,97.52074218932822,2.307509505703422,2.3026816973780266,2.3018679221653016,96.86260216471588,1.0584259864835404,1.0622586715682085,1.0625570267201365,97.47898163130532,1.0,1.0,1.0,97.1,0.004323720483858073,-0.002447873468152642,0.0038954064550675432,0.0,XLRE,FREL,-0.002447873468152642,0.004323720483858073,0.006771593952010714,False,True,False,XLRE,VNQ,XLRE,FREL,1,1,3605.0,-3605.0,0.0,-3605.0,0.0,3605.0,2371.0,2371.0,2363.0,8.0,8.0,-0.0,1094.0,0.0,-1092.0,1092.0,1092.0,-0.0,1030.0,0.0,0.0,0.0,0.0,-0.0,-18.025000000000002,-0.05000000000000071,-0.0017930791965712063,-0.0,0.0,0.0,0.0,0.0,-0.04,-0.10999999999999943,-0.002610657706792828,-259.92999999999864,99694.97,0.0,99694.97,0.0,-5.46,-0.2400000000000091,-0.0026126729427519355,262.08000000000993,-100442.16,-100442.16,0.0,-2.79006,-0.0,-0.2400000000000091,-0.0024686291080291104,-0.0,0.0,0.0,0.0,0.0,-23.525000000000002,2.150000000011289,-747.1900000000023,200137.13,-100442.16,-2.79006,-24.165059999988713,9945.699932500107,-1138.2983624999906
415,2025-08-28,2025-08-29,1,27.86,28.01,42.08,42.31,91.74,92.24,97.1,97.64,3.485897893609425,3.4981675704793966,3.499335638761888,98.0163912417205,2.3077286693453085,2.3033309063357255,2.3026816973780266,97.42646261606431,1.0585429314830876,1.0619075905220299,1.0622586715682085,97.98273986545155,1.0,1.0,1.0,97.64,0.0038474767284013695,-0.0021893816740126814,0.003504093812267989,0.0,XLRE,FREL,-0.0021893816740126814,0.0038474767284013695,0.006036858402414051,True,True,False,XLRE,FREL,,,1,0,3583.0,0.0,-3605.0,3605.0,3605.0,-0.0,2358.0,0.0,2371.0,-2371.0,0.0,2371.0,1088.0,0.0,0.0,0.0,0.0,-0.0,1024.0,0.0,0.0,0.0,0.0,-0.0,-18.025000000000002,0.15000000000000213,0.005369620920357608,-540.7500000000077,-100435.3,-100435.3,0.0,-2.7898694444444447,-11.855,0.23000000000000398,0.005450896302521754,545.3300000000095,99771.68,0.0,99771.68,0.0,-0.0,0.5,0.005435386791777718,0.0,0.0,0.0,0.0,0.0,-0.0,0.5400000000000063,0.005545870227480189,0.0,0.0,0.0,0.0,0.0,-29.880000000000003,4.580000000001746,-663.6200000000099,200206.97999999998,-100435.3,-2.7898694444444447,-28.0898694444427,9917.610063055665,-1166.3882319444328
416,2025-08-29,2025-09-02,4,28.01,27.53,42.31,41.59,92.24,90.71,97.64,95.97,3.4860152560842717,3.496918076497109,3.4981675704793966,96.30455321529779,2.3075258475595093,2.3037816463601946,2.3033309063357255,95.79553239450283,1.05798699151141,1.0615340913833624,1.0619075905220299,96.32563753625332,1.0,1.0,1.0,95.97,0.0034799566279142846,-0.0018195934530675858,0.003698866456715947,0.0,XLRE,VNQ,-0.0018195934530675858,0.003698866456715947,0.005518459909783533,False,True,False,,,XLRE,VNQ,0,1,3645.0,0.0,0.0,0.0,0.0,-0.0,2400.0,2400.0,0.0,2400.0,2400.0,-0.0,1107.0,-1107.0,0.0,-1107.0,0.0,1107.0,1042.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.4800000000000004,-0.01728527011750125,-0.0,0.0,0.0,0.0,0.0,-12.0,-0.7199999999999989,-0.017163710977155754,-0.0,0.0,0.0,0.0,0.0,-5.535,-1.5300000000000011,-0.016726271333950868,-0.0,0.0,0.0,0.0,0.0,-0.0,-1.6700000000000017,-0.017251602895223046,-0.0,0.0,0.0,0.0,0.0,-17.535,0.0,0.0,0.0,0.0,0.0,-17.535,9900.075063055665,-1183.9232319444327
417,2025-09-02,2025-09-03,1,27.53,27.55,41.59,41.48,90.71,90.76,95.97,96.03,3.4856624319419236,3.4959820600372304,3.496918076497109,96.34009300749535,2.3150916104146577,2.304708558139903,2.3037816463601946,95.56086269102086,1.0580652269722344,1.0612735672709812,1.0615340913833624,96.34483413395398,1.0,1.0,1.0,96.03,0.003223923960647348,-0.004897292491071212,0.003273135142133272,0.0,XLRE,VNQ,-0.004897292491071212,0.003273135142133272,0.008170427633204483,False,True,False,XLRE,VNQ,XLRE,VNQ,1,1,3640.0,0.0,0.0,0.0,0.0,-0.0,2398.0,2398.0,2400.0,-2.0,0.0,2.0,1105.0,-1105.0,-1107.0,2.0,2.0,-0.0,1041.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.019999999999999574,0.0007262164444074611,0.0,0.0,0.0,0.0,0.0,-0.01,-0.11000000000000654,-0.0026483703934939064,-264.0000000000157,99816.00000000001,0.0,99816.00000000001,0.0,-0.01,0.05000000000001137,0.0005510552847882757,-55.350000000012585,-100415.96999999999,-100415.96999999999,0.0,-2.7893325,-0.0,0.060000000000002274,0.000625000020345139,0.0,0.0,0.0,0.0,0.0,-0.02,-319.3500000000283,-599.9699999999721,200231.97,-100415.96999999999,-2.7893325,-322.15933250002826,9577.915730555636,-1506.0825644444612
418,2025-09-03,2025-09-04,1,27.55,27.76,41.48,41.76,90.76,91.44,96.03,96.71,3.48378962536023,3.4949139989947193,3.4959820600372304,97.04846198663353,2.315852490421456,2.3055241129047603,2.304708558139903,96.24462938792234,1.0576334208223972,1.0609555510215045,1.0612735672709812,97.04285499125852,1.0,1.0,1.0,96.71,0.003493652121556697,-0.004823636684816724,0.003435875241437943,0.0,XLRE,FREL,-0.004823636684816724,0.003493652121556697,0.008317288806373422,False,True,False,XLRE,VNQ,XLRE,FREL,1,1,3615.0,-3615.0,0.0,-3615.0,0.0,3615.0,2383.0,2383.0,2398.0,-15.0,0.0,15.0,1097.0,0.0,-1105.0,1105.0,1105.0,-0.0,1034.0,0.0,0.0,0.0,0.0,-0.0,-18.075,0.21000000000000085,0.0075936000396803205,0.0,0.0,0.0,0.0,0.0,-0.075,0.28000000000000114,0.006727560213056759,671.4400000000028,99469.04,0.0,99469.04,0.0,-5.525,0.6799999999999926,0.007464359574914134,-751.3999999999918,-100289.8,-100289.8,0.0,-2.785827777777778,-0.0,0.6799999999999926,0.0070561670789903285,0.0,0.0,0.0,0.0,0.0,-23.674999999999997,-79.95999999998901,-820.7600000000093,199758.84,-100289.8,-2.785827777777778,-106.42082777776679,9471.49490277787,-1612.5033922222283
419,2025-09-04,2025-09-05,1,27.76,28.09,41.76,42.18,91.44,92.47,96.71,97.76,3.480242079031684,3.4935042394099867,3.4949139989947193,98.17213423176166,2.3176861071597914,2.3064288558679436,2.3055241129047603,97.2470070823228,1.0572077430518005,1.0605642677954754,1.0609555510215045,98.10655980295851,1.0,1.0,1.0,97.76,0.004206914207422867,-0.005261288901412625,0.003538737444118674,0.0,XLRE,FREL,-0.005261288901412625,0.004206914207422867,0.009468203108835492,False,True,False,XLRE,FREL,XLRE,FREL,1,1,3575.0,-3575.0,-3615.0,40.0,40.0,-0.0,2359.0,2359.0,2383.0,-24.0,0.0,24.0,1085.0,0.0,0.0,0.0,0.0,-0.0,1023.0,0.0,0.0,0.0,0.0,-0.0,-0.2,0.3299999999999983,0.011817505477548397,-1192.949999999994,-100352.40000000001,-100352.40000000001,0.0,-2.787566666666667,-0.12,0.4200000000000017,0.010007231476245396,1000.8600000000041,99514.08,0.0,99514.08,0.0,-0.0,1.0300000000000011,0.011201248102992141,0.0,0.0,0.0,0.0,0.0,-0.0,1.0500000000000114,0.01079868569441354,0.0,0.0,0.0,0.0,0.0,-0.32,-192.0899999999898,-838.320000000007,199866.48,-100352.40000000001,-2.787566666666667,-195.19756666665646,9276.297336111213,-1807.700958888885
420,2025-09-05,2025-09-08,3,28.09,27.9,42.18,41.9,92.47,91.93,97.76,97.19,3.4835125448028674,3.492319156328265,3.4935042394099867,97.46876827953862,2.319570405727924,2.3074982852452495,2.3064288558679436,96.63936906086683,1.0572174480583052,1.0602025936005917,1.0605642677954754,97.49767313843806,1.0,1.0,1.0,97.19,0.0028641758352372097,-0.005681620107773433,0.003160686956853569,0.0,XLRE,VNQ,-0.005681620107773433,0.003160686956853569,0.008842307064627002,False,True,False,XLRE,FREL,XLRE,VNQ,1,1,3595.0,0.0,-3575.0,3575.0,3575.0,-0.0,2373.0,2373.0,2359.0,14.0,14.0,-0.0,1091.0,-1091.0,0.0,-1091.0,0.0,1091.0,1029.0,0.0,0.0,0.0,0.0,-0.0,-17.875,-0.19000000000000128,-0.006786952288832375,679.2500000000045,-100421.75,-100421.75,0.0,-8.368479166666667,-0.07,-0.28000000000000114,-0.006660348122536481,-660.5200000000027,99502.62,0.0,99502.62,0.0,-5.455,-0.539999999999992,-0.00585684971388388,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.5700000000000074,-0.005847669907906049,-0.0,0.0,0.0,0.0,0.0,-23.4,18.730000000001837,-919.1300000000047,199924.37,-100421.75,-8.368479166666667,-13.038479166664828,9263.258856944547,-1820.7394380555506
421,2025-09-08,2025-09-09,1,27.9,27.83,41.9,41.88,91.93,91.72,97.19,97.01,3.4858066834351424,3.4911996544344484,3.492319156328265,97.19124212061561,2.316380133715377,2.3085160239475995,2.3074982852452495,96.63802818607105,1.0576755342346271,1.0598705909520878,1.0602025936005917,97.24178188504627,1.0,1.0,1.0,97.01,0.0018665397940475859,-0.003841735698580762,0.0023864079165268597,0.0,XLRE,VNQ,-0.003841735698580762,0.0023864079165268597,0.006228143615107621,False,True,False,XLRE,VNQ,XLRE,VNQ,1,1,3601.0,0.0,0.0,0.0,0.0,-0.0,2379.0,2379.0,2373.0,6.0,6.0,-0.0,1093.0,-1093.0,-1091.0,-2.0,0.0,2.0,1031.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.07000000000000028,-0.0025121132895205463,-0.0,0.0,0.0,0.0,0.0,-0.03,-0.01999999999999602,-0.00047744092575581823,-47.45999999999056,99428.7,0.0,99428.7,0.0,-0.01,-0.21000000000000796,-0.002286959885959702,229.11000000000868,-100295.63,-100295.63,0.0,-2.7859897222222223,-0.0,-0.1799999999999926,-0.0018537595421869615,-0.0,0.0,0.0,0.0,0.0,-0.04,181.6500000000181,-866.9300000000076,199724.33000000002,-100295.63,-2.7859897222222223,178.8240102777959,9442.082867222343,-1641.9154277777543
