bop date,eop date,day count,bop SPMB price,eop SPMB price,bop MBB price,eop MBB price,eop MBB / eop SPMB,bop MBB / SPMB moving avg,eop MBB / SPMB moving avg,eop SPMB unit price,eop MBB / eop MBB,bop MBB / MBB moving avg,eop MBB / MBB moving avg,eop MBB unit price,SPMB unit price pct diff,MBB unit price pct diff,unit price pct diff,go long,exit long,go short,exit short,current_position,new_position,month end liquidation,long entry,short entry,long to short flip,short to long flip,SPMB shares per unit,eop SPMB shares,bop SPMB shares,eop SPMB shares traded,eop SPMB shares bought,eop SPMB shares sold,MBB shares per unit,eop MBB shares,bop MBB shares,eop MBB shares traded,eop MBB shares bought,eop MBB shares sold,SPMB cop,SPMB pct cop,SPMB daily position pnl,SPMB daily commission,SPMB investment amount,short SPMB investment amount,long SPMB investment amount,daily SPMB borrow cost,MBB cop,MBB pct cop,MBB daily position pnl,MBB daily commission,MBB investment amount,short MBB investment amount,long MBB investment amount,daily MBB borrow cost,daily position pnl,daily total commissions,short investment amount,daily borrow cost,long daily position pnl,short daily position pnl,daily net profit,cumulative net profit,drawdown,gross investment amount,net investment amount
2024-03-13,2024-03-14,1,21.71,21.56,92.45,91.73,4.254638218923934,4.2628935145333635,4.262405165256513,91.90798417333932,1.0,1.0,1.0,91.73,0.0019384249927560074,0.0,0.0019384249927560074,False,True,True,False,-1,-1,False,False,False,False,False,4647.0,-4647.0,-4612.0,-35.0,0.0,35.0,1090.0,1090.0,1082.0,8.0,8.0,-0.0,-0.15000000000000213,-0.006933237849404117,691.8000000000098,-0.17500000000000002,-100126.52,-100126.52,0.0,-2.7812922222222225,-0.7199999999999989,-0.007818478311569614,-779.0399999999988,-0.04,100030.90000000001,0.0,100030.90000000001,0.0,-87.23999999998898,-0.21500000000000002,-100126.52,-2.7812922222222225,0.0,-87.23999999998898,-90.2362922222112,28.366960833340926,-110.32079416666946,200157.42,-95.61999999999534
2024-03-14,2024-03-15,1,21.56,21.51,91.73,91.67,4.261738726173872,4.262405165256513,4.262610510445873,91.6843351046676,1.0,1.0,1.0,91.67,0.00015636504791245053,0.0,0.00015636504791245053,False,True,False,True,-1,0,False,False,False,False,False,4650.0,0.0,-4647.0,4647.0,4647.0,-0.0,1091.0,0.0,1090.0,-1090.0,0.0,1090.0,-0.04999999999999716,-0.0023218027611575692,232.34999999998678,-23.235,-100189.31999999999,-100189.31999999999,0.0,-2.783036666666667,-0.060000000000002274,-0.0006543075478799952,-65.40000000000248,-5.45,99985.7,0.0,99985.7,0.0,166.9499999999843,-28.685,-100189.31999999999,-2.783036666666667,0.0,166.9499999999843,135.48196333331762,163.84892416665855,0.0,200175.02,-203.61999999999534
2024-03-15,2024-03-18,3,21.51,21.48,91.67,91.56,4.262569832402234,4.262610510445873,4.262826786552747,91.56087376437735,1.0,1.0,1.0,91.56,9.543034165351761e-06,0.0,9.543034165351761e-06,False,True,False,True,0,0,False,False,False,False,False,4655.0,0.0,0.0,0.0,0.0,-0.0,1092.0,0.0,0.0,0.0,0.0,-0.0,-0.030000000000001137,-0.0013956736389748026,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.10999999999999943,-0.0012006768893182867,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.84892416665855,0.0,0.0,0.0
2024-03-18,2024-03-19,1,21.48,21.55,91.56,91.88,4.2635730858468674,4.262826786552747,4.262930661467477,91.8639172502117,1.0,1.0,1.0,91.88,-0.00017505613323203823,0.0,-0.00017505613323203823,False,True,False,True,0,0,False,False,False,False,False,4638.0,0.0,0.0,0.0,0.0,-0.0,1088.0,0.0,0.0,0.0,0.0,-0.0,0.07000000000000028,0.003253546909092811,0.0,-0.0,0.0,0.0,0.0,0.0,0.3199999999999932,0.0034888827365315437,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.84892416665855,0.0,0.0,0.0
2024-03-19,2024-03-20,1,21.55,21.63,91.88,92.21,4.263060564031438,4.262930661467477,4.262958981588713,92.20719020754153,1.0,1.0,1.0,92.21,-3.047213175218186e-05,0.0,-3.047213175218186e-05,False,True,False,True,0,0,False,False,False,False,False,4621.0,0.0,0.0,0.0,0.0,-0.0,1084.0,0.0,0.0,0.0,0.0,-0.0,0.0799999999999983,0.0037054234152105385,0.0,-0.0,0.0,0.0,0.0,0.0,0.3299999999999983,0.0035852067301523917,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.84892416665855,0.0,0.0,0.0
2024-03-20,2024-03-21,1,21.63,21.63,92.21,92.12,4.258899676375405,4.262958981588713,4.262639135888566,92.20780277176385,1.0,1.0,1.0,92.12,0.0009526807902482325,0.0,0.0009526807902482325,False,True,False,False,0,0,False,False,False,False,False,4630.0,0.0,0.0,0.0,0.0,-0.0,1086.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0899999999999892,-0.0009765095985652916,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.84892416665855,0.0,0.0,0.0
2024-03-21,2024-03-22,1,21.63,21.69,92.12,92.41,4.260488704472107,4.262639135888566,4.262373608286893,92.456642857423,1.0,1.0,1.0,92.41,0.0005046108664255251,0.0,0.0005046108664255251,False,True,False,False,0,0,False,False,False,False,False,4612.0,0.0,0.0,0.0,0.0,-0.0,1082.0,0.0,0.0,0.0,0.0,-0.0,0.060000000000002274,0.0027700848738156096,0.0,-0.0,0.0,0.0,0.0,0.0,0.28999999999999204,0.0031431229474645716,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.84892416665855,0.0,0.0,0.0
2024-03-22,2024-03-25,3,21.69,21.69,92.41,92.33,4.256800368833564,4.262373608286893,4.261892713826848,92.45088356374272,1.0,1.0,1.0,92.33,0.001308399209447063,0.0,0.001308399209447063,False,True,True,False,0,-1,False,False,True,False,False,4616.0,-4616.0,0.0,-4616.0,0.0,4616.0,1083.0,1083.0,0.0,1083.0,1083.0,-0.0,0.0,0.0,0.0,-23.080000000000002,0.0,0.0,0.0,0.0,-0.0799999999999983,-0.0008660821154124616,-0.0,-5.415,0.0,0.0,0.0,0.0,0.0,-28.495,0.0,0.0,0.0,0.0,-28.495,135.35392416665854,-28.495000000000005,0.0,0.0
2024-03-25,2024-03-26,1,21.69,21.71,92.33,92.5,4.26070935052971,4.261892713826848,4.26171139813655,92.52569081718087,1.0,1.0,1.0,92.5,0.00027770000190248086,0.0,0.00027770000190248086,False,True,False,True,-1,0,False,False,False,False,False,4607.0,0.0,-4616.0,4616.0,4616.0,-0.0,1081.0,0.0,1083.0,-1083.0,0.0,1083.0,0.019999999999999574,0.0009216590514174618,-92.31999999999803,-23.080000000000002,-100121.04000000001,-100121.04000000001,0.0,-2.78114,0.1700000000000017,0.001839528733843048,184.11000000000183,-5.415,99993.39,0.0,99993.39,0.0,91.7900000000038,-28.495,-100121.04000000001,-2.78114,0.0,91.7900000000038,60.513860000003795,195.86778416666235,0.0,200114.43,-127.65000000000873
2024-03-26,2024-03-27,1,21.71,21.77,92.5,92.68,4.257234726688103,4.26171139813655,4.261323483145991,92.7774571374327,1.0,1.0,1.0,92.68,0.0010509919407691408,0.0,0.0010509919407691408,False,True,True,False,0,-1,False,False,True,False,False,4598.0,-4598.0,0.0,-4598.0,0.0,4598.0,1079.0,1079.0,0.0,1079.0,1079.0,-0.0,0.05999999999999872,0.0027598913562554813,0.0,-22.990000000000002,0.0,0.0,0.0,0.0,0.18000000000000682,0.0019440550457961046,0.0,-5.3950000000000005,0.0,0.0,0.0,0.0,0.0,-28.385,0.0,0.0,0.0,0.0,-28.385,167.48278416666236,-28.38499999999999,0.0,0.0
2024-03-27,2024-03-28,1,21.77,21.72,92.68,92.42,4.255064456721915,4.261323483145991,4.260927355332735,92.55594605393091,1.0,1.0,1.0,92.42,0.0014698784496845127,0.0,0.0014698784496845127,False,True,True,False,-1,0,True,False,False,False,False,4611.0,0.0,-4598.0,4598.0,4598.0,-0.0,1082.0,0.0,1079.0,-1079.0,0.0,1079.0,-0.05000000000000071,-0.002299380180721375,229.90000000000327,-22.990000000000002,-100098.45999999999,-100098.45999999999,0.0,-2.7805127777777776,-0.2600000000000051,-0.0028092941220551333,-280.54000000000553,-5.3950000000000005,100001.72,0.0,100001.72,0.0,-50.64000000000226,-28.385,-100098.45999999999,-2.7805127777777776,0.0,-50.64000000000226,-81.80551277778004,85.67727138888232,-110.19051277778003,200100.18,-96.73999999999069
2024-03-28,2024-04-01,4,21.72,21.5,92.42,91.57,4.2590697674418605,4.260927355332735,4.26058149245367,91.6099381396538,1.0,1.0,1.0,91.57,0.0004360536496764494,0.0,0.0004360536496764494,False,True,False,True,0,0,False,False,False,False,False,4653.0,0.0,0.0,0.0,0.0,-0.0,1092.0,0.0,0.0,0.0,0.0,-0.0,-0.21999999999999886,-0.010180559932117493,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.8500000000000085,-0.009239698322479653,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.67727138888232,-110.19051277778003,0.0,0.0
2024-04-01,2024-04-02,1,21.5,21.48,91.57,91.51,4.26024208566108,4.26058149245367,4.260350102312932,91.51729045790483,1.0,1.0,1.0,91.51,7.966525527899439e-05,0.0,7.966525527899439e-05,False,True,False,True,0,0,False,False,False,False,False,4657.0,0.0,0.0,0.0,0.0,-0.0,1093.0,0.0,0.0,0.0,0.0,-0.0,-0.019999999999999574,-0.0009306654929531506,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.05999999999998806,-0.0006554511923537868,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.67727138888232,-110.19051277778003,0.0,0.0
2024-04-02,2024-04-03,1,21.48,21.49,91.51,91.53,4.259190321079572,4.260350102312932,4.2600946737174645,91.55492369870491,1.0,1.0,1.0,91.53,0.00027226380365299085,0.0,0.00027226380365299085,False,True,False,True,0,0,False,False,False,False,False,4657.0,0.0,0.0,0.0,0.0,-0.0,1093.0,0.0,0.0,0.0,0.0,-0.0,0.00999999999999801,0.00046544101375508245,0.0,-0.0,0.0,0.0,0.0,0.0,0.01999999999999602,0.00021853146940103852,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.67727138888232,-110.19051277778003,0.0,0.0
2024-04-03,2024-04-04,1,21.49,21.56,91.53,91.77,4.2564935064935066,4.2600946737174645,4.259653572902112,91.84764116534853,1.0,1.0,1.0,91.77,0.0008456831215460143,0.0,0.0008456831215460143,False,True,False,False,0,0,False,False,False,False,False,4644.0,0.0,0.0,0.0,0.0,-0.0,1090.0,0.0,0.0,0.0,0.0,-0.0,0.07000000000000028,0.003252035386377316,0.0,-0.0,0.0,0.0,0.0,0.0,0.23999999999999488,0.002618659434233678,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.67727138888232,-110.19051277778003,0.0,0.0
2024-04-04,2024-04-05,1,21.56,21.42,91.77,91.16,4.255835667600373,4.259653572902112,4.259278995988013,91.24177953156324,1.0,1.0,1.0,91.16,0.000896696701676326,0.0,0.000896696701676326,False,True,False,False,0,0,False,False,False,False,False,4673.0,0.0,0.0,0.0,0.0,-0.0,1097.0,0.0,0.0,0.0,0.0,-0.0,-0.13999999999999702,-0.00651468102119353,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.6099999999999994,-0.006669242453438297,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.67727138888232,-110.19051277778003,0.0,0.0
2024-04-05,2024-04-08,3,21.42,21.41,91.16,91.06,4.2531527323680525,4.259278995988013,4.2588921575949525,91.19116330410336,1.0,1.0,1.0,91.06,0.0014393688838039746,0.0,0.0014393688838039746,False,True,True,False,0,-1,False,False,True,False,False,4677.0,-4677.0,0.0,-4677.0,0.0,4677.0,1098.0,1098.0,0.0,1098.0,1098.0,-0.0,-0.010000000000001563,-0.0004669624180113904,-0.0,-23.385,0.0,0.0,0.0,0.0,-0.09999999999999432,-0.0010975744708474383,-0.0,-5.49,0.0,0.0,0.0,0.0,0.0,-28.875,0.0,0.0,0.0,0.0,-28.875,56.80227138888232,-139.06551277778004,0.0,0.0
2024-04-08,2024-04-09,1,21.41,21.48,91.06,91.46,4.257914338919925,4.2588921575949525,4.258633604568497,91.48100354513959,1.0,1.0,1.0,91.46,0.000229620968780758,0.0,0.000229620968780758,False,True,False,True,-1,0,False,False,False,False,False,4655.0,0.0,-4677.0,4677.0,4677.0,-0.0,1093.0,0.0,1098.0,-1098.0,0.0,1098.0,0.07000000000000028,0.0032641670390724507,-327.39000000000135,-23.385,-100134.57,-100134.57,0.0,-2.7815158333333336,0.3999999999999915,0.004383088323272933,439.1999999999906,-5.49,99983.88,0.0,99983.88,0.0,111.80999999998926,-28.875,-100134.57,-2.7815158333333336,0.0,111.80999999998926,80.15348416665593,136.95575555553825,-58.9120286111241,200118.45,-150.69000000000233
2024-04-09,2024-04-10,1,21.48,21.17,91.46,90.1,4.256022673594709,4.258633604568497,4.258555253427626,90.15527340871509,1.0,1.0,1.0,90.1,0.0006132792611528781,0.0,0.0006132792611528781,False,True,False,False,0,0,False,False,False,False,False,4727.0,0.0,0.0,0.0,0.0,-0.0,1110.0,0.0,0.0,0.0,0.0,-0.0,-0.3099999999999987,-0.014537184493890092,-0.0,-0.0,0.0,0.0,0.0,0.0,-1.3599999999999994,-0.014981553615616946,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.95575555553825,-58.9120286111241,0.0,0.0
2024-04-10,2024-04-11,1,21.17,21.17,90.1,90.16,4.2588568729333955,4.258555253427626,4.258577783854582,90.15361471506284,1.0,1.0,1.0,90.16,-7.082421313452623e-05,0.0,-7.082421313452623e-05,False,True,False,True,0,0,False,False,False,False,False,4723.0,0.0,0.0,0.0,0.0,-0.0,1109.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.060000000000002274,0.0006657051172286829,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.95575555553825,-58.9120286111241,0.0,0.0
2024-04-11,2024-04-12,1,21.17,21.25,90.16,90.49,4.2583529411764705,4.258577783854582,4.258763519967208,90.49477790690986,1.0,1.0,1.0,90.49,5.279899189561741e-05,0.0,5.279899189561741e-05,False,True,False,True,0,0,False,False,False,False,False,4706.0,0.0,0.0,0.0,0.0,-0.0,1105.0,0.0,0.0,0.0,0.0,-0.0,0.0799999999999983,0.0037718102236520704,0.0,-0.0,0.0,0.0,0.0,0.0,0.3299999999999983,0.003653477631521049,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.95575555553825,-58.9120286111241,0.0,0.0
2024-04-12,2024-04-15,3,21.25,21.07,90.49,89.74,4.259136212624584,4.258763519967208,4.258633394289744,89.73214736570907,1.0,1.0,1.0,89.74,-8.750811099328577e-05,0.0,-8.750811099328577e-05,False,True,False,True,0,0,False,False,False,False,False,4744.0,0.0,0.0,0.0,0.0,-0.0,1114.0,0.0,0.0,0.0,0.0,-0.0,-0.17999999999999972,-0.008506667554328171,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.75,-0.008322746815204589,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.95575555553825,-58.9120286111241,0.0,0.0
2024-04-15,2024-04-16,1,21.07,20.97,89.74,89.41,4.263710061993324,4.258633394289744,4.258690405769298,89.30354227825592,1.0,1.0,1.0,89.41,-0.0011913784817755794,0.0,-0.0011913784817755794,True,False,False,True,0,1,False,True,False,False,False,4761.0,4761.0,0.0,4761.0,4761.0,-0.0,1118.0,-1118.0,0.0,-1118.0,0.0,1118.0,-0.10000000000000142,-0.004757382902269117,-0.0,-23.805,0.0,0.0,0.0,0.0,-0.3299999999999983,-0.003684067800610618,-0.0,-5.59,0.0,0.0,0.0,0.0,0.0,-29.395,0.0,0.0,0.0,0.0,-29.395,107.56075555553825,-88.3070286111241,0.0,0.0
2024-04-16,2024-04-17,1,20.97,21.13,89.41,90.01,4.259820160908661,4.258690405769298,4.258502759522388,89.98612827390527,1.0,1.0,1.0,90.01,-0.00026524710796412015,0.0,-0.00026524710796412015,False,True,False,True,1,0,False,False,False,False,False,4731.0,0.0,4761.0,-4761.0,0.0,4761.0,1111.0,0.0,-1118.0,1118.0,1118.0,-0.0,0.16000000000000014,0.007600986714136733,761.7600000000007,-23.805,99838.17,0.0,99838.17,0.0,0.6000000000000085,0.006688242521767201,-670.8000000000095,-5.59,-99960.37999999999,-99960.37999999999,0.0,-2.7766772222222222,90.95999999999117,-29.395,-99960.37999999999,-2.7766772222222222,90.95999999999117,0.0,58.788322777768954,166.3490783333072,-29.518705833355142,199798.55,-122.20999999999185
2024-04-17,2024-04-18,1,21.13,21.06,90.01,89.72,4.260208926875594,4.258502759522388,4.258360177664596,89.68406811554149,1.0,1.0,1.0,89.72,-0.0004005693440109196,0.0,-0.0004005693440109196,False,True,False,True,0,0,False,False,False,False,False,4748.0,0.0,0.0,0.0,0.0,-0.0,1115.0,0.0,0.0,0.0,0.0,-0.0,-0.07000000000000028,-0.003318324922135922,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.29000000000000625,-0.003227065616986429,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.3490783333072,-29.518705833355142,0.0,0.0
2024-04-18,2024-04-19,1,21.06,21.06,89.72,89.73,4.2606837606837615,4.258360177664596,4.2584493818800135,89.68106534161637,1.0,1.0,1.0,89.73,-0.0005455032498015127,0.0,-0.0005455032498015127,False,False,False,True,0,0,False,False,False,False,False,4744.0,0.0,0.0,0.0,0.0,-0.0,1114.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.010000000000005116,0.00011145165795886555,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.3490783333072,-29.518705833355142,0.0,0.0
2024-04-19,2024-04-22,3,21.06,21.08,89.73,89.79,4.259487666034156,4.2584493818800135,4.258399329958116,89.76811297003067,1.0,1.0,1.0,89.79,-0.00024378770433372844,0.0,-0.00024378770433372844,False,True,False,True,0,0,False,False,False,False,False,4744.0,0.0,0.0,0.0,0.0,-0.0,1114.0,0.0,0.0,0.0,0.0,-0.0,0.019999999999999574,0.0009492169673321553,0.0,-0.0,0.0,0.0,0.0,0.0,0.060000000000002274,0.00066844922275101,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.3490783333072,-29.518705833355142,0.0,0.0
2024-04-22,2024-04-23,1,21.08,21.13,89.79,90.11,4.264552768575485,4.258399329958116,4.258786949945212,89.97997784201497,1.0,1.0,1.0,90.11,-0.0014439690885068434,0.0,-0.0014439690885068434,True,False,False,True,0,1,False,True,False,False,False,4727.0,4727.0,0.0,4727.0,4727.0,-0.0,1110.0,-1110.0,0.0,-1110.0,0.0,1110.0,0.05000000000000071,0.0023691079548038172,0.0,-23.635,0.0,0.0,0.0,0.0,0.3199999999999932,0.00355753571422869,0.0,-5.55,0.0,0.0,0.0,0.0,0.0,-29.185000000000002,0.0,0.0,0.0,0.0,-29.185000000000002,137.1640783333072,-58.703705833355144,0.0,0.0
2024-04-23,2024-04-24,1,21.13,21.07,90.11,89.82,4.262933080208827,4.258786949945212,4.258898136429168,89.73264103534562,1.0,1.0,1.0,89.82,-0.0009730736461884524,0.0,-0.0009730736461884524,False,False,False,True,1,1,False,False,False,False,False,4740.0,4740.0,4727.0,13.0,13.0,-0.0,1113.0,-1113.0,-1110.0,-3.0,0.0,3.0,-0.05999999999999872,-0.0028436038118676153,-283.619999999994,-0.065,99881.51,0.0,99881.51,0.0,-0.29000000000000625,-0.003223478587354056,321.9000000000069,-0.015,-100022.1,-100022.1,0.0,-2.778391666666667,38.28000000001293,-0.08,-100022.1,-2.778391666666667,38.28000000001293,0.0,35.42160833334627,172.5856866666535,-23.28209750000886,199903.61,-140.59000000001106
2024-04-24,2024-04-25,1,21.07,21.01,89.82,89.44,4.2570204664445495,4.258898136429168,4.25888742341699,89.47944984637682,1.0,1.0,1.0,89.44,0.0004409788544509253,0.0,0.0004409788544509253,False,True,False,True,1,0,False,False,False,False,False,4761.0,0.0,4740.0,-4740.0,0.0,4740.0,1118.0,0.0,-1113.0,1113.0,1113.0,-0.0,-0.05999999999999872,-0.0028517129591885244,-284.39999999999395,-23.7,99871.8,0.0,99871.8,0.0,-0.37999999999999545,-0.004239658252802866,422.93999999999494,-5.565,-99969.65999999999,-99969.65999999999,0.0,-2.7769349999999995,138.540000000001,-29.265,-99969.65999999999,-2.7769349999999995,138.540000000001,0.0,106.49806500000099,279.0837516666545,0.0,199841.46,-97.85999999998603
2024-04-25,2024-04-26,1,21.01,21.06,89.44,89.8,4.264007597340931,4.25888742341699,4.25933458044794,89.6921691371618,1.0,1.0,1.0,89.8,-0.0012015106433762948,0.0,-0.0012015106433762948,True,False,False,True,0,1,False,True,False,False,False,4744.0,4744.0,0.0,4744.0,4744.0,-0.0,1114.0,-1114.0,0.0,-1114.0,0.0,1114.0,0.04999999999999716,0.0023769918489201904,0.0,-23.72,0.0,0.0,0.0,0.0,0.35999999999999943,0.004016965901364778,0.0,-5.57,0.0,0.0,0.0,0.0,0.0,-29.29,0.0,0.0,0.0,0.0,-29.29,249.79375166665452,-29.289999999999992,0.0,0.0
2024-04-26,2024-04-29,3,21.06,21.11,89.8,90.02,4.26432970156324,4.25933458044794,4.259597577154009,89.91455299325602,1.0,1.0,1.0,90.02,-0.0011720596968296465,0.0,-0.0011720596968296465,True,False,False,True,1,1,False,False,False,False,False,4732.0,4732.0,4744.0,-12.0,0.0,12.0,1111.0,-1111.0,-1114.0,3.0,3.0,-0.0,0.05000000000000071,0.002371355154399741,237.20000000000337,-0.06,99908.64,0.0,99908.64,0.0,0.21999999999999886,0.0024468925566328045,-245.07999999999873,-0.015,-100037.2,-100037.2,0.0,-8.336433333333334,-7.879999999995363,-0.075,-100037.2,-8.336433333333334,-7.879999999995363,0.0,-16.291433333328698,233.50231833332583,-45.581433333328675,199945.84,-128.55999999999767
2024-04-29,2024-04-30,1,21.11,21.0,90.02,89.54,4.263809523809524,4.259597577154009,4.259775949061432,89.45154912023419,1.0,1.0,1.0,89.54,-0.0009883247270651972,0.0,-0.0009883247270651972,False,False,False,True,1,0,True,False,False,False,False,4758.0,0.0,4732.0,-4732.0,0.0,4732.0,1117.0,0.0,-1111.0,1111.0,1111.0,-0.0,-0.10999999999999943,-0.005224424136806186,-520.5199999999973,-23.66,99892.52,0.0,99892.52,0.0,-0.47999999999998977,-0.005346415051967051,533.2799999999886,-5.555,-100012.22,-100012.22,0.0,-2.7781172222222223,12.75999999999135,-29.215,-100012.22,-2.7781172222222223,12.75999999999135,0.0,-19.23311722223087,214.26920111109496,-64.81455055555955,199904.74,-119.69999999999709
2024-04-30,2024-05-01,1,21.0,21.05,89.54,89.76,4.2641330166270786,4.259775949061432,4.260023083838808,89.66828372774316,1.0,1.0,1.0,89.76,-0.001022316864870411,0.0,-0.001022316864870411,True,False,False,True,0,1,False,True,False,False,False,4745.0,4745.0,0.0,4745.0,4745.0,-0.0,1114.0,-1114.0,0.0,-1114.0,0.0,1114.0,0.05000000000000071,0.0023781224049674193,0.0,-23.725,0.0,0.0,0.0,0.0,0.21999999999999886,0.002453988961566787,0.0,-5.57,0.0,0.0,0.0,0.0,0.0,-29.295,0.0,0.0,0.0,0.0,-29.295,184.97420111109494,-94.10955055555957,0.0,0.0
2024-05-01,2024-05-02,1,21.05,21.15,89.76,90.16,4.262884160756501,4.260023083838808,4.260342616551958,90.09948822319079,1.0,1.0,1.0,90.16,-0.0006713852311319172,0.0,-0.0006713852311319172,False,False,False,True,1,1,False,False,False,False,False,4724.0,4724.0,4745.0,-21.0,0.0,21.0,1109.0,-1109.0,-1114.0,5.0,5.0,-0.0,0.09999999999999787,0.004739345363896347,474.4999999999899,-0.105,99882.25,0.0,99882.25,0.0,0.3999999999999915,0.00444642795713462,-445.5999999999905,-0.025,-99992.64,-99992.64,0.0,-2.7775733333333337,28.89999999999941,-0.13,-99992.64,-2.7775733333333337,28.89999999999941,0.0,25.992426666666077,210.966627777761,-68.1171238888935,199874.89,-110.38999999999942
2024-05-02,2024-05-03,1,21.15,21.28,90.16,90.67,4.260808270676692,4.260342616551958,4.260591246705774,90.66009088022567,1.0,1.0,1.0,90.67,-0.0001092937166258677,0.0,-0.0001092937166258677,False,True,False,True,1,0,False,False,False,False,False,4699.0,0.0,4724.0,-4724.0,0.0,4724.0,1103.0,0.0,-1109.0,1109.0,1109.0,-0.0,0.13000000000000256,0.006127758981156778,614.120000000012,-23.62,99912.59999999999,0.0,99912.59999999999,0.0,0.5100000000000051,0.005640671926443919,-565.5900000000057,-5.545,-99987.44,-99987.44,0.0,-2.777428888888889,48.53000000000634,-29.165,-99987.44,-2.777428888888889,48.53000000000634,0.0,16.58757111111745,227.55419888887846,-51.52955277777605,199900.03999999998,-74.84000000001106
2024-05-03,2024-05-06,3,21.28,21.26,90.67,90.6,4.261523988711194,4.260591246705774,4.26100980952293,90.58016990496476,1.0,1.0,1.0,90.6,-0.000218899177816352,0.0,-0.000218899177816352,False,True,False,True,0,0,False,False,False,False,False,4704.0,0.0,0.0,0.0,0.0,-0.0,1104.0,0.0,0.0,0.0,0.0,-0.0,-0.019999999999999574,-0.0009402915596417441,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.07000000000000739,-0.0007723286090312172,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.55419888887846,-51.52955277777605,0.0,0.0
2024-05-06,2024-05-07,1,21.26,21.35,90.6,91.01,4.262763466042155,4.26100980952293,4.261252265879042,90.97255943331456,1.0,1.0,1.0,91.01,-0.00041147423500681197,0.0,-0.00041147423500681197,False,True,False,True,0,0,False,False,False,False,False,4683.0,0.0,0.0,0.0,0.0,-0.0,1099.0,0.0,0.0,0.0,0.0,-0.0,0.08999999999999986,0.004224366760831717,0.0,-0.0,0.0,0.0,0.0,0.0,0.4100000000000108,0.0045151775403308924,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.55419888887846,-51.52955277777605,0.0,0.0
2024-05-07,2024-05-08,1,21.35,21.32,91.01,90.82,4.259849906191369,4.261252265879042,4.261443627508874,90.84989830854119,1.0,1.0,1.0,90.82,0.00032914983813490793,0.0,0.00032914983813490793,False,True,False,True,0,0,False,False,False,False,False,4692.0,0.0,0.0,0.0,0.0,-0.0,1101.0,0.0,0.0,0.0,0.0,-0.0,-0.030000000000001137,-0.0014061403769898158,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.19000000000001194,-0.002089864919459353,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.55419888887846,-51.52955277777605,0.0,0.0
