,bop date,eop date,day count,bop SPLB price,eop SPLB price,bop IGLB price,eop IGLB price,bop VCLT price,eop VCLT price,eop VCLT / eop SPLB,eop VCLT / SPLB moving avg,bop VCLT / SPLB moving avg,eop SPLB unit price,eop VCLT / eop IGLB,eop VCLT / IGLB moving avg,bop VCLT / IGLB moving avg,eop IGLB unit price,eop VCLT / eop VCLT,eop VCLT / VCLT moving avg,bop VCLT / VCLT moving avg,eop VCLT unit price,SPLB unit price pct diff,IGLB unit price pct diff,VCLT unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,SPLB shares per unit,eop SPLB shares,bop SPLB shares,eop SPLB shares traded,eop SPLB shares bought,eop SPLB shares sold,IGLB shares per unit,eop IGLB shares,bop IGLB shares,eop IGLB shares traded,eop IGLB shares bought,eop IGLB shares sold,VCLT shares per unit,eop VCLT shares,bop VCLT shares,eop VCLT shares traded,eop VCLT shares bought,eop VCLT shares sold,SPLB daily commission,SPLB cop,SPLB pct cop,SPLB daily position pnl,SPLB investment amount,short SPLB investment amount,long SPLB investment amount,daily SPLB borrow cost,IGLB daily commission,IGLB cop,IGLB pct cop,IGLB daily position pnl,IGLB investment amount,short IGLB investment amount,long IGLB investment amount,daily IGLB borrow cost,VCLT daily commission,VCLT cop,VCLT pct cop,VCLT daily position pnl,VCLT investment amount,short VCLT investment amount,long VCLT investment amount,daily VCLT borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
136,2024-07-18,2024-07-19,1,23.02,22.89,51.06,50.79,77.48,77.03,3.3652249890782002,3.3649602231543945,3.3649065620127394,77.0227112044716,1.5166371332939554,1.5163624269683946,1.5163214918992953,77.01396857356521,1.0,1.0,1.0,77.03,-9.462729317577768e-05,-0.00020814091770190754,0.0,IGLB,VCLT,-0.00020814091770190754,0.0,0.00020814091770190754,False,False,True,,,,,0,0,4368.0,0.0,0.0,0.0,0.0,-0.0,1968.0,0.0,0.0,0.0,0.0,-0.0,1298.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.129999999999999,-0.005663269329261252,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.2700000000000031,-0.005301927000184201,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.45000000000000284,-0.005824882173920757,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,2024-07-19,2024-07-22,3,22.89,22.85,50.79,50.71,77.03,76.91,3.3658643326039384,3.3649230125831964,3.3649602231543945,76.88934109907792,1.516663380003944,1.5163460575674919,1.5163624269683946,76.8947386715673,1.0,1.0,1.0,76.91,-0.000268647458418052,-0.00019845069293186767,0.0,SPLB,VCLT,-0.000268647458418052,0.0,0.000268647458418052,False,False,True,,,,,0,0,4374.0,0.0,0.0,0.0,0.0,-0.0,1971.0,0.0,0.0,0.0,0.0,-0.0,1300.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.03999999999999915,-0.0017490166242616178,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0799999999999983,-0.0015763550062259097,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.12000000000000455,-0.0015590492959120822,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,2024-07-22,2024-07-23,1,22.85,22.81,50.71,50.61,76.91,76.75,3.364752301622096,3.364992655514606,3.3649230125831964,76.75389391702271,1.51649871566884,1.5163667563952647,1.5163460575674919,76.74227397349077,1.0,1.0,1.0,76.75,5.073378823396006e-05,-0.00010066990755629802,0.0,IGLB,SPLB,-0.00010066990755629802,5.073378823396006e-05,0.00015140369579025808,False,False,True,,,,,0,0,4384.0,0.0,0.0,0.0,0.0,-0.0,1976.0,0.0,0.0,0.0,0.0,-0.0,1303.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0400000000000027,-0.0017520810439171945,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.10000000000000142,-0.0019739445809411264,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.1599999999999966,-0.0020825206016558432,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,2024-07-23,2024-07-24,1,22.81,22.56,50.61,50.1,76.75,75.95,3.3665780141843973,3.3650883099226947,3.364992655514606,75.9142343084095,1.5159680638722555,1.5163463715912313,1.5163667563952647,75.96997449540277,1.0,1.0,1.0,75.95,-0.0004710219284300261,0.000262960753965429,0.0,SPLB,IGLB,-0.0004710219284300261,0.000262960753965429,0.0007339826823954551,False,False,False,,,,,0,0,4432.0,0.0,0.0,0.0,0.0,-0.0,1997.0,0.0,0.0,0.0,0.0,-0.0,1317.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.25,-0.011020609666438506,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.509999999999998,-0.010128177135167473,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.7999999999999972,-0.010478157425524609,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024-07-24,2024-07-25,1,22.56,22.72,50.1,50.43,75.95,76.43,3.36399647887324,3.364944548629098,3.3650883099226947,76.45480640144362,1.5155661312710689,1.5163134395319118,1.5163463715912313,76.46934751934579,1.0,1.0,1.0,76.43,0.00032451101250916,0.0005146852599798636,0.0,VCLT,IGLB,0.0,0.0005146852599798636,0.0005146852599798636,False,False,False,,,,,0,0,4402.0,0.0,0.0,0.0,0.0,-0.0,1983.0,0.0,0.0,0.0,0.0,-0.0,1308.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.16000000000000014,0.007067167223092353,0.0,0.0,0.0,0.0,0.0,-0.0,0.3299999999999983,0.006565227997814879,0.0,0.0,0.0,0.0,0.0,-0.0,0.480000000000004,0.006300060213010919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,2024-07-25,2024-07-26,1,22.72,22.9,50.43,50.83,76.43,77.04,3.364192139737992,3.3648588006642006,3.364944548629098,77.05723016360633,1.515640369860319,1.5163011023904298,1.5163134395319118,77.07421213140708,1.0,1.0,1.0,77.04,0.00022362716915601028,0.0004439841270433514,0.0,VCLT,IGLB,0.0,0.0004439841270433514,0.0004439841270433514,False,False,False,,,,,0,0,4368.0,0.0,0.0,0.0,0.0,-0.0,1968.0,0.0,0.0,0.0,0.0,-0.0,1298.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.17999999999999972,0.007891316707243272,0.0,0.0,0.0,0.0,0.0,-0.0,0.3999999999999986,0.00790049537017723,0.0,0.0,0.0,0.0,0.0,-0.0,0.6099999999999994,0.007949478235077476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,2024-07-26,2024-07-29,3,22.9,22.96,50.83,50.97,77.04,77.27,3.3654181184668985,3.364925715456726,3.3648588006642006,77.25715806325005,1.5159897979203452,1.5163012317748563,1.5163011023904298,77.2858671888402,1.0,1.0,1.0,77.27,-0.00016620944745849117,0.00020532625754744,0.0,SPLB,IGLB,-0.00016620944745849117,0.00020532625754744,0.00037153570500593117,False,False,True,,,,,0,0,4354.0,0.0,0.0,0.0,0.0,-0.0,1962.0,0.0,0.0,0.0,0.0,-0.0,1294.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.060000000000002274,0.0026166608911719104,0.0,0.0,0.0,0.0,0.0,-0.0,0.14000000000000057,0.002750492893139323,0.0,0.0,0.0,0.0,0.0,-0.0,0.22999999999998977,0.0029810144556222883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,2024-07-29,2024-07-30,1,22.96,22.97,50.97,51.01,77.27,77.3,3.365259033521985,3.364986419941814,3.364925715456726,77.29234368404099,1.5153891393844345,1.516280895305439,1.5163012317748563,77.34652583283541,1.0,1.0,1.0,77.3,-9.905168370973222e-05,0.0006017055215249799,0.0,SPLB,IGLB,-9.905168370973222e-05,0.0006017055215249799,0.0007007572052347121,False,False,False,,,,,0,0,4354.0,0.0,0.0,0.0,0.0,-0.0,1962.0,0.0,0.0,0.0,0.0,-0.0,1294.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.00999999999999801,0.00043544524964107134,0.0,0.0,0.0,0.0,0.0,-0.0,0.03999999999999915,0.0007844675828847396,0.0,0.0,0.0,0.0,0.0,-0.0,0.030000000000001137,0.0003881736478838421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,2024-07-30,2024-07-31,1,22.97,23.17,51.01,51.41,77.3,77.98,3.3655589123867067,3.364904294259901,3.364986419941814,77.96673535005183,1.5168255203267849,1.5162891725261138,1.516280895305439,77.95200082765261,1.0,1.0,1.0,77.98,-0.00017011770012858665,-0.0003591202896094742,0.0,IGLB,VCLT,-0.0003591202896094742,0.0,0.0003591202896094742,True,False,True,,,,,0,0,4314.0,0.0,0.0,0.0,0.0,-0.0,1944.0,0.0,0.0,0.0,0.0,-0.0,1282.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.20000000000000284,0.008669321743278132,0.0,0.0,0.0,0.0,0.0,-0.0,0.3999999999999986,0.007811014132578,0.0,0.0,0.0,0.0,0.0,-0.0,0.6800000000000068,0.008758427961074976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,2024-07-31,2024-08-01,1,23.17,23.17,51.41,51.42,77.98,77.96,3.364695727233491,3.3648550047503805,3.364904294259901,77.96483249800191,1.5161415791520807,1.5162362395529165,1.5162891725261138,77.96758925129278,1.0,1.0,1.0,77.96,6.198496962996314e-05,9.734327754603038e-05,0.0,VCLT,IGLB,0.0,9.734327754603038e-05,9.734327754603038e-05,False,False,True,,,,,0,0,4317.0,0.0,0.0,0.0,0.0,-0.0,1945.0,0.0,0.0,0.0,0.0,-0.0,1283.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.010000000000005116,0.00019449577033020028,0.0,0.0,0.0,0.0,0.0,-0.0,-0.020000000000010232,-0.00025650891509133123,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,2024-08-01,2024-08-02,1,23.17,23.5,51.42,52.16,77.96,79.09,3.365531914893617,3.364814334938532,3.3648550047503805,79.07409261163394,1.5162960122699387,1.5162468167600585,1.5162362395529165,79.08688225508013,1.0,1.0,1.0,79.09,-0.00020115044011613932,-3.942099345790302e-05,0.0,SPLB,VCLT,-0.00020115044011613932,0.0,0.00020115044011613932,False,False,True,,,,,0,0,4253.0,0.0,0.0,0.0,0.0,-0.0,1917.0,0.0,0.0,0.0,0.0,-0.0,1264.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.3299999999999983,0.014142082705828308,0.0,0.0,0.0,0.0,0.0,-0.0,0.7399999999999949,0.014288715780653926,0.0,0.0,0.0,0.0,0.0,-0.0,1.1300000000000097,0.01439056989196591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,2024-08-02,2024-08-05,3,23.5,23.45,52.16,52.03,79.09,78.9,3.3646055437100215,3.364890631371627,3.364814334938532,78.90489615430857,1.5164328272150682,1.5162648690851188,1.5162468167600585,78.89032187602584,1.0,1.0,1.0,78.9,6.205326234425134e-05,-0.00012267069198207393,0.0,IGLB,SPLB,-0.00012267069198207393,6.205326234425134e-05,0.00018472395432632527,False,False,True,,,,,0,0,4263.0,0.0,0.0,0.0,0.0,-0.0,1921.0,0.0,0.0,0.0,0.0,-0.0,1267.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.05000000000000071,-0.002129926257824965,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.12999999999999545,-0.0024954423161852855,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.18999999999999773,-0.002405216679497301,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,2024-08-05,2024-08-06,1,23.45,23.19,52.03,51.46,78.9,78.04,3.3652436394997847,3.3649789766477576,3.364890631371627,78.03181374150803,1.516517683637777,1.5162894077980722,1.5162648690851188,78.02699016312022,1.0,1.0,1.0,78.04,-0.00010490374018516114,-0.00016672118679707156,0.0,IGLB,VCLT,-0.00016672118679707156,0.0,0.00016672118679707156,False,False,True,,,,,0,0,4310.0,0.0,0.0,0.0,0.0,-0.0,1942.0,0.0,0.0,0.0,0.0,-0.0,1281.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.259999999999998,-0.01114934362484801,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.5700000000000003,-0.011015668448614067,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.8599999999999994,-0.010959712096918086,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,2024-08-06,2024-08-07,1,23.19,23.02,51.46,51.13,78.04,77.5,3.366637706342311,3.3651568812124664,3.3649789766477576,77.46181604243138,1.5157441814981418,1.5162879733398564,1.5162894077980722,77.52787742071544,1.0,1.0,1.0,77.5,-0.000492817641359804,0.00035964397474478623,0.0,SPLB,IGLB,-0.000492817641359804,0.00035964397474478623,0.0008524616161045902,False,False,False,,,,,0,0,4341.0,0.0,0.0,0.0,0.0,-0.0,1956.0,0.0,0.0,0.0,0.0,-0.0,1290.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.1700000000000017,-0.007357747973703723,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299999999999983,-0.00643339776169025,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.5400000000000063,-0.006943579395609187,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,2024-08-07,2024-08-08,1,23.02,23.02,51.13,51.13,77.5,77.5,3.366637706342311,3.365330643158601,3.3651568812124664,77.46591140551098,1.5157441814981418,1.5162624131237332,1.5162879733398564,77.52780407686686,1.0,1.0,1.0,77.5,-0.0004399495957488445,0.00035869794235349005,0.0,SPLB,IGLB,-0.0004399495957488445,0.00035869794235349005,0.0007986475381023346,False,False,False,,,,,0,0,4341.0,0.0,0.0,0.0,0.0,-0.0,1956.0,0.0,0.0,0.0,0.0,-0.0,1290.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,2024-08-08,2024-08-09,1,23.02,23.22,51.13,51.57,77.5,78.15,3.365633074935401,3.3653459761098667,3.365330643158601,78.14297753414272,1.5154159394997093,1.5162101047022642,1.5162624131237332,78.19365264479092,1.0,1.0,1.0,78.15,-8.986284569928397e-05,0.0005584191642809672,0.0,SPLB,IGLB,-8.986284569928397e-05,0.0005584191642809672,0.0006482820099802511,False,False,False,,,,,0,0,4308.0,0.0,0.0,0.0,0.0,-0.0,1941.0,0.0,0.0,0.0,0.0,-0.0,1280.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.1999999999999993,0.008650572976008864,0.0,0.0,0.0,0.0,0.0,-0.0,0.4399999999999977,0.008568698970959562,0.0,0.0,0.0,0.0,0.0,-0.0,0.6500000000000057,0.008352120508184447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,2024-08-09,2024-08-12,3,23.22,23.27,51.57,51.66,78.15,78.28,3.3639879673399227,3.3652862121731983,3.3653459761098667,78.3116008640766,1.5152922957801007,1.516148923187691,1.5162101047022642,78.32741400891896,1.0,1.0,1.0,78.28,0.00040360867800325344,0.0006055142493439204,0.0,VCLT,IGLB,0.0,0.0006055142493439204,0.0006055142493439204,False,False,False,,,,,0,0,4298.0,0.0,0.0,0.0,0.0,-0.0,1936.0,0.0,0.0,0.0,0.0,-0.0,1277.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.05000000000000071,0.0021510010444550274,0.0,0.0,0.0,0.0,0.0,-0.0,0.0899999999999963,0.0017436796048268374,0.0,0.0,0.0,0.0,0.0,-0.0,0.12999999999999545,0.0016620856603898674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,2024-08-12,2024-08-13,1,23.27,23.48,51.66,52.15,78.28,79.05,3.3666950596252128,3.3653920234697936,3.3652862121731983,79.0169202618267,1.5158197507190796,1.5161419348575493,1.516148923187691,79.06716634423809,1.0,1.0,1.0,79.05,-0.00041855359238270816,0.00021713447948036146,0.0,SPLB,IGLB,-0.00041855359238270816,0.00021713447948036146,0.0006356880718630697,False,False,False,,,,,0,0,4257.0,0.0,0.0,0.0,0.0,-0.0,1918.0,0.0,0.0,0.0,0.0,-0.0,1265.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.21000000000000085,0.008984017645695449,0.0,0.0,0.0,0.0,0.0,-0.0,0.490000000000002,0.009440393779087126,0.0,0.0,0.0,0.0,0.0,-0.0,0.769999999999996,0.009788421127605544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,2024-08-13,2024-08-14,1,23.48,23.68,52.15,52.51,79.05,79.67,3.3644425675675675,3.365336206228837,3.3653920234697936,79.69248311576472,1.5172348124166826,1.516162399462044,1.5161419348575493,79.61261299936992,1.0,1.0,1.0,79.67,0.00028216322279006666,-0.0007205683286141369,0.0,IGLB,SPLB,-0.0007205683286141369,0.00028216322279006666,0.0010027315514042035,False,False,False,,,,,0,0,4224.0,0.0,0.0,0.0,0.0,-0.0,1903.0,0.0,0.0,0.0,0.0,-0.0,1255.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.1999999999999993,0.00848181505590913,0.0,0.0,0.0,0.0,0.0,-0.0,0.35999999999999943,0.006879446202986439,0.0,0.0,0.0,0.0,0.0,-0.0,0.6200000000000045,0.007812539736793625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,2024-08-14,2024-08-15,1,23.68,23.6,52.51,52.39,79.67,79.42,3.3652542372881356,3.3653104732626615,3.365336206228837,79.42193446700055,1.5159381561366674,1.5160877835712667,1.516162399462044,79.43174810781647,1.0,1.0,1.0,79.42,2.4357132228730553e-05,0.00014791285557554047,0.0,VCLT,IGLB,0.0,0.00014791285557554047,0.00014791285557554047,False,False,True,,,,,0,0,4237.0,0.0,0.0,0.0,0.0,-0.0,1909.0,0.0,0.0,0.0,0.0,-0.0,1259.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0799999999999983,-0.003384097984240457,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.11999999999999744,-0.0022878942296394975,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.25,-0.0031428776891693133,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,2024-08-15,2024-08-16,1,23.6,23.7,52.39,52.55,79.42,79.73,3.364135021097047,3.3652559748636035,3.3653104732626615,79.75785821632508,1.517221693625119,1.5161170115878249,1.5160877835712667,79.67041302667006,1.0,1.0,1.0,79.73,0.0003493459241344537,-0.0007476389172913333,0.0,IGLB,SPLB,-0.0007476389172913333,0.0003493459241344537,0.001096984841425787,False,False,False,,,,,0,0,4220.0,0.0,0.0,0.0,0.0,-0.0,1901.0,0.0,0.0,0.0,0.0,-0.0,1254.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.09999999999999787,0.004228336109521105,0.0,0.0,0.0,0.0,0.0,-0.0,0.1599999999999966,0.0030493639028316404,0.0,0.0,0.0,0.0,0.0,-0.0,0.3100000000000023,0.0038957008112988053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,2024-08-16,2024-08-19,3,23.7,23.79,52.55,52.78,79.73,80.05,3.3648591845313156,3.3652057174599728,3.3652559748636035,80.05943964200513,1.5166729821902234,1.516117491697139,1.5161170115878249,80.0206558716054,1.0,1.0,1.0,80.05,0.00011791487169248983,-0.0003666397012435776,0.0,IGLB,SPLB,-0.0003666397012435776,0.00011791487169248983,0.00048455457293606745,False,False,False,,,,,0,0,4203.0,0.0,0.0,0.0,0.0,-0.0,1894.0,0.0,0.0,0.0,0.0,-0.0,1249.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.08999999999999986,0.003790276173780827,0.0,0.0,0.0,0.0,0.0,-0.0,0.23000000000000398,0.004367233752217848,0.0,0.0,0.0,0.0,0.0,-0.0,0.3199999999999932,0.004005512928319456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,2024-08-19,2024-08-20,1,23.79,23.89,52.78,52.99,80.05,80.37,3.364169108413562,3.365176557799546,3.3652057174599728,80.39476459011875,1.5167012643895075,1.5161276191331723,1.516117491697139,80.3390658850314,1.0,1.0,1.0,80.37,0.00030808480176316327,-0.00038497038334823,0.0,IGLB,SPLB,-0.00038497038334823,0.00030808480176316327,0.0006930551851113933,False,False,False,,,,,0,0,4186.0,0.0,0.0,0.0,0.0,-0.0,1886.0,0.0,0.0,0.0,0.0,-0.0,1244.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.10000000000000142,0.004194637022851828,0.0,0.0,0.0,0.0,0.0,-0.0,0.21000000000000085,0.00397088542949272,0.0,0.0,0.0,0.0,0.0,-0.0,0.3200000000000074,0.003989532781903441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,2024-08-20,2024-08-21,1,23.89,23.94,52.99,53.12,80.37,80.56,3.365079365079365,3.365101625344294,3.365176557799546,80.56232679372114,1.5165662650602412,1.5161575291925715,1.5161276191331723,80.5366991283541,1.0,1.0,1.0,80.56,2.8882325219677586e-05,-0.00028927807874975944,0.0,IGLB,SPLB,-0.00028927807874975944,2.8882325219677586e-05,0.000318160403969437,False,False,True,,,,,0,0,4176.0,0.0,0.0,0.0,0.0,-0.0,1882.0,0.0,0.0,0.0,0.0,-0.0,1241.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.05000000000000071,0.002090738792108913,0.0,0.0,0.0,0.0,0.0,-0.0,0.12999999999999545,0.002450288663507515,0.0,0.0,0.0,0.0,0.0,-0.0,0.18999999999999773,0.0023612761856796854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,2024-08-21,2024-08-22,1,23.94,23.79,53.12,52.77,80.56,80.01,3.363177805800757,3.3650606916906702,3.365101625344294,80.05576766694075,1.5162023877202957,1.5161893420150327,1.5161575291925715,80.007632815492,1.0,1.0,1.0,80.01,0.0005718607901628317,-2.9586545764094248e-05,0.0,IGLB,SPLB,-2.9586545764094248e-05,0.0005718607901628317,0.000601447335926926,False,False,False,,,,,0,0,4206.0,0.0,0.0,0.0,0.0,-0.0,1895.0,0.0,0.0,0.0,0.0,-0.0,1250.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.15000000000000213,-0.006285375814960865,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.3499999999999943,-0.006610657750601806,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.5499999999999972,-0.006850621548274229,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,2024-08-22,2024-08-23,1,23.79,23.97,52.77,53.16,80.01,80.66,3.3650396328744265,3.365103066347492,3.3650606916906702,80.66050477982536,1.517306245297216,1.5162726357868777,1.5161893420150327,80.60062542151914,1.0,1.0,1.0,80.66,6.258098758710934e-06,-0.0007363803905470256,0.0,IGLB,SPLB,-0.0007363803905470256,6.258098758710934e-06,0.0007426384893057366,False,False,False,,,,,0,0,4173.0,0.0,0.0,0.0,0.0,-0.0,1880.0,0.0,0.0,0.0,0.0,-0.0,1240.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.17999999999999972,0.007537724131426673,0.0,0.0,0.0,0.0,0.0,-0.0,0.38999999999999346,0.007363386427468016,0.0,0.0,0.0,0.0,0.0,-0.0,0.6499999999999915,0.008091162583189423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,2024-08-23,2024-08-26,3,23.97,23.91,53.16,53.07,80.66,80.45,3.3647009619406107,3.3650672085211775,3.365103066347492,80.45961431636853,1.5159223666855097,1.516269264225136,1.5162726357868777,80.4685887812096,1.0,1.0,1.0,80.45,0.0001194995888942436,0.00023103336206304844,0.0,VCLT,IGLB,0.0,0.00023103336206304844,0.00023103336206304844,False,False,True,,,,,0,0,4183.0,0.0,0.0,0.0,0.0,-0.0,1885.0,0.0,0.0,0.0,0.0,-0.0,1243.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.05999999999999872,-0.0025062669760596117,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0899999999999963,-0.0016944370052409002,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.20999999999999375,-0.0026069160068298426,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,2024-08-26,2024-08-27,1,23.91,23.87,53.07,52.96,80.45,80.29,3.3636363636363638,3.3649860750268963,3.3650672085211775,80.32415426740052,1.5160498489425982,1.5163022997030442,1.516269264225136,80.30162023336321,1.0,1.0,1.0,80.29,0.0004252958659976779,0.0001447178049090201,0.0,VCLT,SPLB,0.0,0.0004252958659976779,0.0004252958659976779,False,False,False,,,,,0,0,4190.0,0.0,0.0,0.0,0.0,-0.0,1888.0,0.0,0.0,0.0,0.0,-0.0,1245.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.03999999999999915,-0.001674341119494575,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.10999999999999943,-0.00207488521105077,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.1599999999999966,-0.001990793241799595,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,2024-08-27,2024-08-28,1,23.87,23.8,52.96,52.8,80.29,80.04,3.3630252100840337,3.364859389911763,3.3649860750268963,80.08666858564014,1.515909090909091,1.5162564782321595,1.5163022997030442,80.06076142432073,1.0,1.0,1.0,80.04,0.0005828958707967113,0.0002593544746746598,0.0,VCLT,SPLB,0.0,0.0005828958707967113,0.0005828958707967113,False,False,False,,,,,0,0,4203.0,0.0,0.0,0.0,0.0,-0.0,1894.0,0.0,0.0,0.0,0.0,-0.0,1249.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.07000000000000028,-0.0029368596733097135,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.1600000000000037,-0.0030257209165370676,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.25,-0.0031185704810599716,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
