,bop date,eop date,day count,bop XLE price,eop XLE price,bop VDE price,eop VDE price,eop VDE / eop XLE,bop VDE / XLE moving avg,eop VDE / XLE moving avg,eop XLE unit price,eop VDE / eop VDE,bop VDE / VDE moving avg,eop VDE / VDE moving avg,eop VDE unit price,XLE unit price pct diff,VDE unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,XLE shares per unit,bop XLE shares,eop XLE shares,eop XLE shares bought,eop XLE shares sold,eop XLE shares traded,VDE shares per unit,bop VDE shares,eop VDE shares,eop VDE shares bought,eop VDE shares sold,eop VDE shares traded,XLE daily commission,VDE daily commission,daily total commissions,XLE cop,XLE pct cop,XLE daily position pnl,VDE cop,VDE pct cop,VDE daily position pnl,daily position pnl,short XLE investment amount,long XLE investment amount,XLE investment amount,daily XLE borrow cost,short VDE investment amount,long VDE investment amount,VDE investment amount,daily VDE borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
332,2025-04-30,2025-05-01,1,40.25,40.4,111.92,112.65,2.7883663366336635,2.7777461070260085,2.7784626284683367,112.22094272385074,1.0,1.0,1.0,112.65,-0.0038160359148019284,0.0,-0.0038160359148019284,False,True,False,0,1,2467.0,0.0,2467.0,2467.0,-0.0,2467.0,888.0,0.0,-888.0,0.0,888.0,-888.0,-12.335,-4.44,-16.775000000000002,0.14999999999999858,0.003719781102532082,0.0,0.730000000000004,0.006501336521027657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.775000000000002,2169.4599477777565,-58.92392500001051
333,2025-05-01,2025-05-02,1,40.4,40.99,112.65,114.4,2.7909246157599417,2.7784626284683367,2.779330049018842,113.88918314091713,1.0,1.0,1.0,114.4,-0.0044751810364005865,0.0,-0.0044751810364005865,False,True,False,1,1,2428.0,2467.0,2428.0,0.0,39.0,-39.0,874.0,-888.0,-874.0,14.0,-0.0,14.0,-0.195,-0.07,-0.265,0.5900000000000034,0.014498349549141929,1455.5300000000084,1.75,0.015415412067444121,-1554.0,-98.46999999999161,0.0,99666.8,99666.8,0.0,-100033.20000000001,0.0,-100033.20000000001,-2.7787,-366.40000000000873,199700.0,-100033.20000000001,-2.7787,-101.51369999999162,2067.9462477777647,-160.4376250000023
334,2025-05-02,2025-05-05,3,40.99,40.25,114.4,112.24,2.7885714285714283,2.779330049018842,2.7798810176033304,111.8680344730084,1.0,1.0,1.0,112.24,-0.0033195228313054625,0.0,-0.0033195228313054625,False,True,False,1,1,2476.0,2428.0,2476.0,48.0,-0.0,48.0,891.0,-874.0,-891.0,0.0,17.0,-17.0,-0.24,-0.085,-0.325,-0.740000000000002,-0.01821813065167384,-1796.7200000000048,-2.160000000000011,-0.01906164315149213,1887.8400000000095,91.12000000000467,0.0,99523.72,99523.72,0.0,-99985.6,0.0,-99985.6,-8.332133333333333,-461.88000000000466,199509.32,-99985.6,-8.332133333333333,82.46286666667133,2150.409114444436,-77.97475833333101
335,2025-05-05,2025-05-06,1,40.25,40.26,112.24,112.37,2.791107799304521,2.7798810176033304,2.780752701498269,111.91800976871008,1.0,1.0,1.0,112.37,-0.0040304503448038926,0.0,-0.0040304503448038926,False,True,False,1,1,2474.0,2476.0,2474.0,0.0,2.0,-2.0,890.0,-891.0,-890.0,1.0,-0.0,1.0,-0.01,-0.005,-0.015,0.00999999999999801,0.0002484163470729646,24.759999999995074,0.13000000000000966,0.0011575621256055706,-115.83000000000861,-91.07000000001354,0.0,99659.0,99659.0,0.0,-100005.84,0.0,-100005.84,-2.77794,-346.8399999999965,199664.84,-100005.84,-2.77794,-93.86294000001354,2056.5461744444224,-171.83769833334463
336,2025-05-06,2025-05-07,1,40.26,40.275,112.37,112.56,2.794785847299814,2.780752701498269,2.781991208933903,111.99481505284278,1.0,1.0,1.0,112.56,-0.005033836753693935,0.0,-0.005033836753693935,False,True,False,1,1,2469.0,2474.0,2469.0,0.0,5.0,-5.0,888.0,-890.0,-888.0,2.0,-0.0,2.0,-0.025,-0.01,-0.035,0.015000000000000568,0.00037250885139272663,37.110000000001406,0.18999999999999773,0.0016894148863225305,-169.09999999999798,-131.98999999999657,0.0,99603.23999999999,99603.23999999999,0.0,-100009.3,0.0,-100009.3,-2.778036111111111,-406.0600000000122,199612.53999999998,-100009.3,-2.778036111111111,-134.80303611110767,1921.7431383333146,-306.6407344444524
337,2025-05-07,2025-05-08,1,40.275,40.805,112.56,114.18,2.798186496752849,2.781991208933903,2.7832409903038426,113.51915128054792,1.0,1.0,1.0,114.18,-0.005804594099272901,0.0,-0.005804594099272901,False,True,False,1,1,2437.0,2469.0,2437.0,0.0,32.0,-32.0,876.0,-888.0,-876.0,12.0,-0.0,12.0,-0.16,-0.06,-0.22,0.5300000000000011,0.013073693858168211,1308.570000000003,1.6200000000000045,0.01428973772997951,-1438.560000000004,-129.99000000000115,0.0,99438.97499999999,99438.97499999999,0.0,-99953.28,0.0,-99953.28,-2.7764800000000003,-514.3050000000076,199392.255,-99953.28,-2.7764800000000003,-132.98648000000114,1788.7566583333135,-439.62721444445356
338,2025-05-08,2025-05-09,1,40.805,41.215,114.18,115.31,2.79776780298435,2.7832409903038426,2.7845089595645183,114.71127741537289,1.0,1.0,1.0,115.31,-0.0052058135098967916,0.0,-0.0052058135098967916,False,True,False,1,1,2413.0,2437.0,2413.0,0.0,24.0,-24.0,867.0,-876.0,-867.0,9.0,-0.0,9.0,-0.12,-0.045,-0.16499999999999998,0.4100000000000037,0.009997644843984795,999.170000000009,1.1299999999999955,0.009848003246911754,-989.879999999996,9.290000000013038,0.0,99441.785,99441.785,0.0,-100021.68000000001,0.0,-100021.68000000001,-2.7783800000000003,-579.8950000000041,199463.46500000003,-100021.68000000001,-2.7783800000000003,6.346620000013038,1795.1032783333264,-433.28059444444057
339,2025-05-09,2025-05-12,3,41.215,42.29,115.31,118.17,2.7942776069992905,2.7845089595645183,2.7853712744435737,117.75688389998348,1.0,1.0,1.0,118.17,-0.0035020724676195197,0.0,-0.0035020724676195197,False,True,False,1,1,2356.0,2413.0,2356.0,0.0,57.0,-57.0,846.0,-867.0,-846.0,21.0,-0.0,21.0,-0.28500000000000003,-0.105,-0.39,1.0749999999999957,0.025748383719206163,2593.97499999999,2.8599999999999994,0.024500111867899403,-2479.6199999999994,114.35499999999047,0.0,99451.79500000001,99451.79500000001,0.0,-99973.77,0.0,-99973.77,-8.3311475,-521.9749999999913,199425.565,-99973.77,-8.3311475,105.63385249999047,1900.737130833317,-327.64674194445
340,2025-05-12,2025-05-13,1,42.29,42.885,118.17,119.94,2.796782091640434,2.7853712744435737,2.7863067539150737,119.45064710451265,1.0,1.0,1.0,119.94,-0.004088326616013882,0.0,-0.004088326616013882,False,True,False,1,1,2323.0,2356.0,2323.0,0.0,33.0,-33.0,834.0,-846.0,-834.0,12.0,-0.0,12.0,-0.165,-0.06,-0.225,0.5949999999999989,0.013971462957987575,1401.8199999999974,1.769999999999996,0.014867352089439428,-1497.4199999999967,-95.59999999999923,0.0,99635.24,99635.24,0.0,-99971.82,0.0,-99971.82,-2.7769950000000003,-336.58000000000175,199607.06,-99971.82,-2.7769950000000003,-98.60199499999922,1802.1351358333177,-426.2487369444493
341,2025-05-13,2025-05-14,1,42.885,42.625,119.94,119.24,2.7974193548387096,2.7863067539150737,2.787252990474214,118.76632538563001,1.0,1.0,1.0,119.24,-0.003980358412586264,0.0,-0.003980358412586264,False,True,False,1,1,2338.0,2323.0,2338.0,15.0,-0.0,15.0,839.0,-834.0,-839.0,0.0,5.0,-5.0,-0.075,-0.025,-0.1,-0.259999999999998,-0.006081178838703963,-603.9799999999954,-0.7000000000000028,-0.005853348930492995,583.8000000000023,-20.179999999993015,0.0,99621.855,99621.855,0.0,-100029.95999999999,0.0,-100029.95999999999,-2.77861,-408.1049999999959,199651.815,-100029.95999999999,-2.77861,-23.058609999993017,1779.0765258333247,-449.3073469444423
342,2025-05-14,2025-05-15,1,42.625,42.805,119.24,119.59,2.7938324962037147,2.787252990474214,2.7879358323483894,119.30836425724873,1.0,1.0,1.0,119.59,-0.002357788209212116,0.0,-0.002357788209212116,False,True,False,1,1,2330.0,2338.0,2330.0,0.0,8.0,-8.0,836.0,-839.0,-836.0,3.0,-0.0,3.0,-0.04,-0.015,-0.055,0.17999999999999972,0.004213982590768056,420.83999999999935,0.3500000000000085,0.0029309571708454702,-293.65000000000714,127.18999999999221,0.0,99657.25,99657.25,0.0,-100042.36,0.0,-100042.36,-2.7789544444444445,-385.1100000000006,199699.61,-100042.36,-2.7789544444444445,124.35604555554775,1903.4325713888725,-324.95130138889454
343,2025-05-15,2025-05-16,1,42.805,42.74,119.59,119.32,2.791764155357978,2.7879358323483894,2.7883461260058584,119.15637747457016,1.0,1.0,1.0,119.32,-0.0013722327790951562,0.0,-0.0013722327790951562,False,True,False,1,1,2336.0,2330.0,2336.0,6.0,-0.0,6.0,838.0,-836.0,-838.0,0.0,2.0,-2.0,-0.03,-0.01,-0.04,-0.06499999999999773,-0.0015196683034473916,-151.4499999999947,-0.27000000000001023,-0.0022602663341684177,225.72000000000855,74.27000000001385,0.0,99735.65,99735.65,0.0,-99977.24,0.0,-99977.24,-2.7771455555555558,-241.59000000001106,199712.89,-99977.24,-2.7771455555555558,71.4528544444583,1974.8854258333308,-253.49844694443618
344,2025-05-16,2025-05-19,3,42.74,42.185,119.32,117.85,2.7936470309351664,2.7883461260058584,2.789008696779025,117.62638132555715,1.0,1.0,1.0,117.85,-0.0018992880764141403,0.0,-0.0018992880764141403,False,True,False,1,1,2367.0,2336.0,2367.0,31.0,-0.0,31.0,849.0,-838.0,-849.0,0.0,11.0,-11.0,-0.155,-0.055,-0.21,-0.5549999999999997,-0.013070542273411534,-1296.4799999999993,-1.4699999999999989,-0.0123963302644076,1231.859999999999,-64.62000000000035,0.0,99840.64,99840.64,0.0,-99990.15999999999,0.0,-99990.15999999999,-8.332513333333331,-149.51999999998952,199830.8,-99990.15999999999,-8.332513333333331,-73.16251333333366,1901.7229124999972,-326.66096027776985
345,2025-05-19,2025-05-20,1,42.185,41.795,117.85,116.78,2.7941141284842685,2.789008696779025,2.7897046968511066,116.56661848187936,1.0,1.0,1.0,116.78,-0.0018288808210335328,0.0,-0.0018288808210335328,False,True,False,1,1,2387.0,2367.0,2387.0,20.0,-0.0,20.0,856.0,-849.0,-856.0,0.0,7.0,-7.0,-0.1,-0.035,-0.135,-0.39000000000000057,-0.009287992466470604,-923.1300000000014,-1.0699999999999932,-0.009120806526748486,908.4299999999942,-14.700000000007208,0.0,99851.895,99851.895,0.0,-100054.65,0.0,-100054.65,-2.7792958333333333,-202.7549999999901,199906.54499999998,-100054.65,-2.7792958333333333,-17.61429583334054,1884.1086166666566,-344.27525611111037
346,2025-05-20,2025-05-21,1,41.795,41.025,116.78,114.63,2.794149908592322,2.7897046968511066,2.7904781696317813,114.44763518831664,1.0,1.0,1.0,114.63,-0.0015921663418421988,0.0,-0.0015921663418421988,False,True,False,1,1,2433.0,2387.0,2433.0,46.0,-0.0,46.0,872.0,-856.0,-872.0,0.0,16.0,-16.0,-0.23,-0.08,-0.31,-0.7700000000000031,-0.01859507817496496,-1837.9900000000075,-2.1500000000000057,-0.018582272728473286,1840.4000000000049,2.4099999999973534,0.0,99764.66500000001,99764.66500000001,0.0,-99963.68000000001,0.0,-99963.68000000001,-2.7767688888888893,-199.01499999999942,199728.34500000003,-99963.68000000001,-2.7767688888888893,-0.676768888891536,1883.4318477777651,-344.95202500000187
347,2025-05-21,2025-05-22,1,41.025,40.865,114.63,114.19,2.7943227700966595,2.7904781696317813,2.7912919577610387,114.03289040200275,1.0,1.0,1.0,114.19,-0.0013768086324611032,0.0,-0.0013768086324611032,False,True,False,1,1,2444.0,2433.0,2444.0,11.0,-0.0,11.0,876.0,-872.0,-876.0,0.0,4.0,-4.0,-0.055,-0.02,-0.075,-0.1599999999999966,-0.003907686008061476,-389.2799999999917,-0.4399999999999977,-0.003845822413361571,383.679999999998,-5.599999999993656,0.0,99813.825,99813.825,0.0,-99957.36,0.0,-99957.36,-2.7765933333333335,-143.5350000000035,199771.185,-99957.36,-2.7765933333333335,-8.45159333332699,1874.980254444438,-353.40361833332895
348,2025-05-22,2025-05-23,1,40.865,40.995,114.19,114.62,2.795950725698256,2.7912919577610387,2.7919585315505033,114.42901380841377,1.0,1.0,1.0,114.62,-0.001667645126886855,0.0,-0.001667645126886855,False,True,False,1,1,2434.0,2444.0,2434.0,0.0,10.0,-10.0,872.0,-876.0,-872.0,4.0,-0.0,4.0,-0.05,-0.02,-0.07,0.12999999999999545,0.003176157080047867,317.7199999999889,0.4300000000000068,0.003758581410034706,-376.680000000006,-58.96000000001709,0.0,99874.06,99874.06,0.0,-100030.44,0.0,-100030.44,-2.7786233333333334,-156.38000000000466,199904.5,-100030.44,-2.7786233333333334,-61.808623333350425,1813.1716311110877,-415.21224166667935
349,2025-05-23,2025-05-27,4,40.995,41.35,114.62,115.74,2.7990326481257557,2.7919585315505033,2.792775536983186,115.44748527961332,1.0,1.0,1.0,115.74,-0.002530542482691774,0.0,-0.002530542482691774,False,True,False,1,1,2412.0,2434.0,2412.0,0.0,22.0,-22.0,864.0,-872.0,-864.0,8.0,-0.0,8.0,-0.11,-0.04,-0.15,0.355000000000004,0.00862231342155934,864.0700000000097,1.1199999999999903,0.009723987022101317,-976.6399999999916,-112.56999999998186,0.0,99781.82999999999,99781.82999999999,0.0,-99948.64,0.0,-99948.64,-11.105404444444444,-166.81000000001222,199730.46999999997,-99948.64,-11.105404444444444,-123.82540444442631,1689.3462266666613,-539.0376461111057
350,2025-05-27,2025-05-28,1,41.35,40.825,115.74,114.37,2.8014696876913656,2.792775536983186,2.7938547024991456,114.01506129733858,1.0,1.0,1.0,114.37,-0.0031082504819442175,0.0,-0.0031082504819442175,False,True,False,1,1,2441.0,2412.0,2441.0,29.0,-0.0,29.0,874.0,-864.0,-874.0,0.0,10.0,-10.0,-0.145,-0.05,-0.195,-0.5249999999999986,-0.012777782613171532,-1266.2999999999965,-1.3699999999999903,-0.011907489352567293,1183.6799999999917,-82.6200000000049,0.0,99736.2,99736.2,0.0,-99999.36,0.0,-99999.36,-2.7777600000000002,-263.1600000000035,199735.56,-99999.36,-2.7777600000000002,-85.59276000000489,1603.7534666666565,-624.6304061111105
351,2025-05-28,2025-05-29,1,40.825,41.13,114.37,115.09,2.798200826647216,2.7938547024991456,2.7947336879308855,114.91124391378986,1.0,1.0,1.0,115.09,-0.001554392655969571,0.0,-0.001554392655969571,False,True,False,1,1,2428.0,2441.0,2428.0,0.0,13.0,-13.0,869.0,-874.0,-869.0,5.0,-0.0,5.0,-0.065,-0.025,-0.09,0.3049999999999997,0.007443143385803827,744.5049999999993,0.7199999999999989,0.0062756241872742565,-629.2799999999991,115.22500000000025,0.0,99653.82500000001,99653.82500000001,0.0,-99959.38,0.0,-99959.38,-2.7766494444444447,-305.554999999993,199613.20500000002,-99959.38,-2.7766494444444447,112.3583505555558,1716.1118172222123,-512.2720555555547
352,2025-05-29,2025-05-30,1,41.13,40.765,115.09,114.21,2.801668097632773,2.7947336879308855,2.7953987759808405,113.92731878850255,1.0,1.0,1.0,114.21,-0.002478168479126516,0.0,-0.002478168479126516,True,True,False,1,0,2448.0,2428.0,0.0,0.0,2428.0,-2428.0,876.0,-869.0,0.0,869.0,-0.0,869.0,-12.14,-4.345,-16.485,-0.365000000000002,-0.008913912127458696,-886.2200000000048,-0.8800000000000097,-0.007675571917884114,764.7200000000084,-121.49999999999636,0.0,99863.64,99863.64,0.0,-100013.21,0.0,-100013.21,-2.778144722222222,-149.57000000000698,199876.85,-100013.21,-2.778144722222222,-140.76314472221858,1575.3486724999937,-653.0352002777734
353,2025-05-30,2025-06-02,3,40.765,41.3,114.21,115.62,2.7995157384987897,2.7953987759808405,2.7958283321177833,115.4499694480087,1.0,1.0,1.0,115.62,-0.001471680487826046,0.0,-0.001471680487826046,False,True,False,0,1,2418.0,0.0,2418.0,2418.0,-0.0,2418.0,865.0,0.0,-865.0,0.0,865.0,-865.0,-12.09,-4.325,-16.415,0.5349999999999966,0.013038629852112819,0.0,1.4100000000000108,0.012270092591814401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.415,1558.9336724999937,-669.4502002777733
354,2025-06-02,2025-06-03,1,41.3,41.79,115.62,117.22,2.804977267288825,2.7958283321177833,2.796648624053653,116.83766599920216,1.0,1.0,1.0,117.22,-0.003267009770699505,0.0,-0.003267009770699505,False,True,False,1,1,2385.0,2418.0,2385.0,0.0,33.0,-33.0,853.0,-865.0,-853.0,12.0,-0.0,12.0,-0.165,-0.06,-0.225,0.490000000000002,0.011794576492837097,1184.8200000000047,1.5999999999999943,0.013743559393953155,-1383.999999999995,-199.1799999999903,0.0,99863.4,99863.4,0.0,-100011.3,0.0,-100011.3,-2.7780916666666666,-147.90000000000873,199874.7,-100011.3,-2.7780916666666666,-202.18309166665694,1356.7505808333367,-871.6332919444303
355,2025-06-03,2025-06-04,1,41.79,40.975,117.22,115.04,2.8075655887736426,2.796648624053653,2.797471513527109,114.59267737059844,1.0,1.0,1.0,115.04,-0.003895989023333193,0.0,-0.003895989023333193,False,True,False,1,1,2430.0,2385.0,2430.0,45.0,-0.0,45.0,869.0,-853.0,-869.0,0.0,16.0,-16.0,-0.225,-0.08,-0.305,-0.8149999999999977,-0.019694951829930567,-1943.7749999999946,-2.1799999999999926,-0.018772617075546602,1859.5399999999936,-84.23500000000104,0.0,99669.15,99669.15,0.0,-99988.66,0.0,-99988.66,-2.777462777777778,-319.5100000000093,199657.81,-99988.66,-2.777462777777778,-87.31746277777881,1269.4331180555578,-958.9507547222092
356,2025-06-04,2025-06-05,1,40.975,40.935,115.04,114.92,2.807377549774032,2.797471513527109,2.79810109865082,114.51449640623221,1.0,1.0,1.0,114.92,-0.0035348129627120932,0.0,-0.0035348129627120932,False,True,False,1,1,2434.0,2430.0,2434.0,4.0,-0.0,4.0,870.0,-869.0,-870.0,0.0,1.0,-1.0,-0.02,-0.005,-0.025,-0.03999999999999915,-0.0009766818014818794,-97.19999999999793,-0.12000000000000455,-0.0010436598616478038,104.28000000000395,7.080000000006024,0.0,99569.25,99569.25,0.0,-99969.76000000001,0.0,-99969.76000000001,-2.776937777777778,-400.5100000000093,199539.01,-99969.76000000001,-2.776937777777778,4.278062222228245,1273.711180277786,-954.6726924999809
357,2025-06-05,2025-06-06,1,40.935,41.705,114.92,117.13,2.8085361467449945,2.79810109865082,2.798618581150427,116.69480631923244,1.0,1.0,1.0,117.13,-0.003722395327766452,0.0,-0.003722395327766452,False,True,False,1,1,2390.0,2434.0,2390.0,0.0,44.0,-44.0,854.0,-870.0,-854.0,16.0,-0.0,16.0,-0.22,-0.08,-0.3,0.769999999999996,0.018635582865163484,1874.1799999999903,2.2099999999999937,0.01904819497069441,-1922.6999999999946,-48.5200000000043,0.0,99635.79000000001,99635.79000000001,0.0,-99980.40000000001,0.0,-99980.40000000001,-2.7772333333333337,-344.6100000000006,199616.19,-99980.40000000001,-2.7772333333333337,-51.597233333337634,1222.1139469444483,-1006.2699258333187
358,2025-06-06,2025-06-09,3,41.705,41.785,117.13,117.34,2.808184755294963,2.798618581150427,2.7991394287659577,116.9402774133706,1.0,1.0,1.0,117.34,-0.003412348482004531,0.0,-0.003412348482004531,False,True,False,1,1,2384.0,2390.0,2384.0,0.0,6.0,-6.0,852.0,-854.0,-852.0,2.0,-0.0,2.0,-0.03,-0.01,-0.04,0.0799999999999983,0.0019163977598243055,191.19999999999592,0.21000000000000796,0.0017912744159306862,-179.3400000000068,11.859999999989128,0.0,99674.95,99674.95,0.0,-100029.01999999999,0.0,-100029.01999999999,-8.335751666666665,-354.06999999999243,199703.96999999997,-100029.01999999999,-8.335751666666665,3.484248333322464,1225.5981952777709,-1002.7856774999962
359,2025-06-09,2025-06-10,1,41.785,42.53,117.34,119.27,2.804373383494004,2.7991394287659577,2.7996442175906937,119.04739990541619,1.0,1.0,1.0,119.27,-0.0018680982539068028,0.0,-0.0018680982539068028,False,True,False,1,1,2346.0,2384.0,2346.0,0.0,38.0,-38.0,838.0,-852.0,-838.0,14.0,-0.0,14.0,-0.19,-0.07,-0.26,0.7450000000000045,0.01767228581214286,1776.0800000000108,1.9299999999999926,0.01631412709286379,-1644.3599999999938,131.72000000001708,0.0,99615.43999999999,99615.43999999999,0.0,-99973.68000000001,0.0,-99973.68000000001,-2.777046666666667,-358.2400000000198,199589.12,-99973.68000000001,-2.777046666666667,128.6829533333504,1354.2811486111214,-874.1027241666457
360,2025-06-10,2025-06-11,1,42.53,43.145,119.27,121.12,2.8072777842160157,2.7996442175906937,2.800169002219472,120.79064976795048,1.0,1.0,1.0,121.12,-0.0027229097673499695,0.0,-0.0027229097673499695,False,True,False,1,1,2313.0,2346.0,2313.0,0.0,33.0,-33.0,826.0,-838.0,-826.0,12.0,-0.0,12.0,-0.165,-0.06,-0.225,0.615000000000002,0.01435682669472874,1442.7900000000047,1.8500000000000085,0.01539195909856098,-1550.3000000000072,-107.51000000000249,0.0,99775.38,99775.38,0.0,-99948.26,0.0,-99948.26,-2.7763405555555556,-172.8799999999901,199723.64,-99948.26,-2.7763405555555556,-110.51134055555804,1243.7698080555633,-984.6140647222037
361,2025-06-11,2025-06-12,1,43.145,43.295,121.12,121.58,2.8081764637948954,2.800169002219472,2.800706857667282,121.23331695109205,1.0,1.0,1.0,121.58,-0.002855554125594736,0.0,-0.002855554125594736,False,True,False,1,1,2305.0,2313.0,2305.0,0.0,8.0,-8.0,823.0,-826.0,-823.0,3.0,-0.0,3.0,-0.04,-0.015,-0.055,0.14999999999999858,0.003470618939493654,346.9499999999967,0.45999999999999375,0.0037906926314377944,-379.9599999999948,-33.009999999998115,0.0,99794.38500000001,99794.38500000001,0.0,-100045.12000000001,0.0,-100045.12000000001,-2.7790311111111112,-250.73500000000058,199839.505,-100045.12000000001,-2.7790311111111112,-35.844031111109224,1207.9257769444541,-1020.4580958333129
362,2025-06-12,2025-06-13,1,43.295,44.05,121.58,123.76,2.809534619750284,2.800706857667282,2.8014919638446103,123.37113708024377,1.0,1.0,1.0,123.76,-0.003147019394506569,0.0,-0.003147019394506569,False,True,False,1,1,2263.0,2305.0,2263.0,0.0,42.0,-42.0,808.0,-823.0,-808.0,15.0,-0.0,15.0,-0.21,-0.075,-0.285,0.7549999999999955,0.017288197482423936,1740.2749999999896,2.180000000000007,0.01777172394423426,-1794.1400000000056,-53.865000000015925,0.0,99794.975,99794.975,0.0,-100060.34,0.0,-100060.34,-2.779453888888889,-265.3649999999907,199855.315,-100060.34,-2.779453888888889,-56.92945388890481,1150.9963230555493,-1077.3875497222177
363,2025-06-13,2025-06-16,3,44.05,43.92,123.76,123.47,2.811247723132969,2.8014919638446103,2.80246614223336,123.04152705205529,1.0,1.0,1.0,123.47,-0.0034762948780789767,0.0,-0.0034762948780789767,False,True,False,1,1,2269.0,2263.0,2269.0,6.0,-0.0,6.0,810.0,-808.0,-810.0,0.0,2.0,-2.0,-0.03,-0.01,-0.04,-0.12999999999999545,-0.0029555551809132617,-294.1899999999897,-0.29000000000000625,-0.002345994685158499,234.32000000000505,-59.86999999998466,0.0,99685.15,99685.15,0.0,-99998.08,0.0,-99998.08,-8.333173333333333,-312.93000000000757,199683.22999999998,-99998.08,-8.333173333333333,-68.24317333331798,1082.7531497222312,-1145.6307230555358
364,2025-06-16,2025-06-17,1,43.92,44.33,123.47,124.63,2.8114143920595533,2.80246614223336,2.803354510289579,124.23332408520484,1.0,1.0,1.0,124.63,-0.0031879044627883364,0.0,-0.0031879044627883364,False,True,False,1,1,2248.0,2269.0,2248.0,0.0,21.0,-21.0,802.0,-810.0,-802.0,8.0,-0.0,8.0,-0.105,-0.04,-0.145,0.4099999999999966,0.009291851555686875,930.2899999999922,1.1599999999999966,0.009351136258633288,-939.5999999999972,-9.310000000004948,0.0,99654.48000000001,99654.48000000001,0.0,-100010.7,0.0,-100010.7,-2.778075,-356.2199999999866,199665.18,-100010.7,-2.778075,-12.233075000004947,1070.5200747222264,-1157.8637980555407
365,2025-06-17,2025-06-18,1,44.33,44.04,124.63,123.88,2.812897366030881,2.803354510289579,2.80429367216691,123.45973263315307,1.0,1.0,1.0,123.88,-0.003398303756751327,0.0,-0.003398303756751327,False,True,False,1,1,2262.0,2248.0,2262.0,14.0,-0.0,14.0,807.0,-802.0,-807.0,0.0,5.0,-5.0,-0.07,-0.025,-0.095,-0.28999999999999915,-0.006563336902482956,-651.919999999998,-0.75,-0.0060359927332833945,601.5,-50.419999999998026,0.0,99653.84,99653.84,0.0,-99953.26,0.0,-99953.26,-2.7764794444444445,-299.41999999999825,199607.09999999998,-99953.26,-2.7764794444444445,-53.29147944444247,1017.2285952777838,-1211.1552774999832
366,2025-06-18,2025-06-20,2,44.04,44.49,123.88,124.93,2.808046752079119,2.80429367216691,2.8049885143412494,124.76302547470583,1.0,1.0,1.0,124.93,-0.0013374386398360193,0.0,-0.0013374386398360193,False,True,False,1,1,2243.0,2262.0,2243.0,0.0,19.0,-19.0,800.0,-807.0,-800.0,7.0,-0.0,7.0,-0.095,-0.035,-0.13,0.45000000000000284,0.010166132963471217,1017.9000000000065,1.0500000000000114,0.008440225338735842,-847.3500000000092,170.54999999999723,0.0,99618.48,99618.48,0.0,-99971.16,0.0,-99971.16,-5.553953333333334,-352.68000000000757,199589.64,-99971.16,-5.553953333333334,164.8660466666639,1182.0946419444476,-1046.2892308333194
367,2025-06-20,2025-06-23,3,44.49,43.015,124.93,121.64,2.8278507497384635,2.8049885143412494,2.80666491332334,120.65658094438885,1.0,1.0,1.0,121.64,-0.008117526478578092,0.0,-0.008117526478578092,False,True,False,1,1,2306.0,2243.0,2306.0,63.0,-0.0,63.0,822.0,-800.0,-822.0,0.0,22.0,-22.0,-0.315,-0.11,-0.425,-1.4750000000000014,-0.03371555274463904,-3308.4250000000034,-3.2900000000000063,-0.026687717634574053,2632.000000000005,-676.4249999999984,0.0,99791.07,99791.07,0.0,-99944.0,0.0,-99944.0,-8.328666666666667,-152.92999999999302,199735.07,-99944.0,-8.328666666666667,-685.178666666665,496.91597527778265,-1731.4678974999842
368,2025-06-23,2025-06-24,1,43.015,42.455,121.64,120.31,2.8338240489930517,2.80666491332334,2.8085585794880794,119.1569588951424,1.0,1.0,1.0,120.31,-0.009630138714824349,0.0,-0.009630138714824349,False,True,False,1,1,2332.0,2306.0,2332.0,26.0,-0.0,26.0,831.0,-822.0,-831.0,0.0,9.0,-9.0,-0.13,-0.045,-0.175,-0.5600000000000023,-0.013104200621984786,-1291.3600000000051,-1.3299999999999983,-0.01099411776373072,1093.2599999999986,-198.1000000000065,0.0,99192.59,99192.59,0.0,-99988.08,0.0,-99988.08,-2.7774466666666666,-795.4900000000052,199180.66999999998,-99988.08,-2.7774466666666666,-201.05244666667318,295.8635286111095,-1932.5203441666577
369,2025-06-24,2025-06-25,1,42.455,42.27,120.31,119.64,2.8303761533002127,2.8085585794880794,2.8101257547468026,118.71777115496113,1.0,1.0,1.0,119.64,-0.007738228483186232,0.0,-0.007738228483186232,False,True,False,1,1,2348.0,2332.0,2348.0,16.0,-0.0,16.0,836.0,-831.0,-836.0,0.0,5.0,-5.0,-0.08,-0.025,-0.10500000000000001,-0.18499999999999517,-0.004367076872628133,-431.4199999999887,-0.6700000000000017,-0.005584511283685927,556.7700000000015,125.35000000001276,0.0,99005.06,99005.06,0.0,-99977.61,0.0,-99977.61,-2.7771558333333335,-972.5500000000029,198982.66999999998,-99977.61,-2.7771558333333335,122.46784416667941,418.3313727777889,-1810.0524999999782
