,bop date,eop date,day count,bop SPTL price,eop SPTL price,bop SCHQ price,eop SCHQ price,bop VGLT price,eop VGLT price,eop VGLT / eop SPTL,eop VGLT / SPTL moving avg,bop VGLT / SPTL moving avg,eop SPTL unit price,eop VGLT / eop SCHQ,eop VGLT / SCHQ moving avg,bop VGLT / SCHQ moving avg,eop SCHQ unit price,eop VGLT / eop VGLT,eop VGLT / VGLT moving avg,bop VGLT / VGLT moving avg,eop VGLT unit price,SPTL unit price pct diff,SCHQ unit price pct diff,VGLT unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,SPTL shares per unit,eop SPTL shares,bop SPTL shares,eop SPTL shares traded,eop SPTL shares bought,eop SPTL shares sold,SCHQ shares per unit,eop SCHQ shares,bop SCHQ shares,eop SCHQ shares traded,eop SCHQ shares bought,eop SCHQ shares sold,VGLT shares per unit,eop VGLT shares,bop VGLT shares,eop VGLT shares traded,eop VGLT shares bought,eop VGLT shares sold,SPTL daily commission,SPTL cop,SPTL pct cop,SPTL daily position pnl,SPTL investment amount,short SPTL investment amount,long SPTL investment amount,daily SPTL borrow cost,SCHQ daily commission,SCHQ cop,SCHQ pct cop,SCHQ daily position pnl,SCHQ investment amount,short SCHQ investment amount,long SCHQ investment amount,daily SCHQ borrow cost,VGLT daily commission,VGLT cop,VGLT pct cop,VGLT daily position pnl,VGLT investment amount,short VGLT investment amount,long VGLT investment amount,daily VGLT borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
0,2026-01-02,2026-01-05,3,,26.53,,31.78,,55.93,2.108179419525066,,,,1.7599118942731278,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2026-01-05,2026-01-06,1,26.53,26.5,31.78,31.74,55.93,55.84,2.107169811320755,,,,1.7592942659105233,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.030000000000001137,-0.0011314351574717603,,,,,,,-0.0400000000000027,-0.0012594460103069487,,,,,,,-0.0899999999999963,-0.0016104503793795371,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2026-01-06,2026-01-07,1,26.5,26.62,31.74,31.9,55.84,56.14,2.1089406461307285,,,,1.7598746081504704,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.120000000000001,0.004518079974789136,,,,,,,0.16000000000000014,0.005028294692535847,,,,,,,0.29999999999999716,0.0053581124796192505,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2026-01-07,2026-01-08,1,26.62,26.51,31.9,31.75,56.14,55.86,2.1071293851376836,,,,1.7593700787401574,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.10999999999999943,-0.004140792666031388,,,,,,,-0.14999999999999858,-0.004713284452098202,,,,,,,-0.28000000000000114,-0.0050000104167057515,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2026-01-08,2026-01-09,1,26.51,26.64,31.75,31.93,55.86,56.17,2.1084834834834836,,,,1.759160663952396,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.129999999999999,0.004891825371254158,,,,,,,0.17999999999999972,0.0056532813879900555,,,,,,,0.3100000000000023,0.005534246027310684,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2026-01-09,2026-01-12,3,26.64,26.58,31.93,31.84,56.17,56.03,2.1079759217456737,,,,1.7597361809045227,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.060000000000002274,-0.0022547923870892047,,,,,,,-0.08999999999999986,-0.0028226457505083247,,,,,,,-0.14000000000000057,-0.002495544967148244,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2026-01-12,2026-01-13,1,26.58,26.62,31.84,31.88,56.03,56.11,2.1078136739293765,,,,1.7600376411543288,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.0400000000000027,0.001503759681866502,,,,,,,0.03999999999999915,0.0012554929458320028,,,,,,,0.0799999999999983,0.0014267881856874433,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2026-01-13,2026-01-14,1,26.62,26.77,31.88,32.07,56.11,56.43,2.1079566679118416,,,,1.7595884003741815,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.14999999999999858,0.005619044565295538,,,,,,,0.19000000000000128,0.0059421597830493205,,,,,,,0.3200000000000003,0.005686882218168171,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2026-01-14,2026-01-15,1,26.77,26.77,32.07,32.05,56.43,56.4,2.1068360104594697,,,,1.7597503900156006,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,-0.020000000000003126,-0.0006238303383845491,,,,,,,-0.030000000000001137,-0.0005317734770355123,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2026-01-15,2026-01-16,1,26.77,26.6,32.05,31.86,56.4,56.07,2.107894736842105,,,,1.7598870056497176,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.16999999999999815,-0.006370641744607667,,,,,,,-0.18999999999999773,-0.0059458788847764924,,,,,,,-0.3299999999999983,-0.005868248368431994,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-01-16,2026-01-20,4,26.6,26.3,31.86,31.49,56.07,55.42,2.1072243346007604,,,,1.759923785328676,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.3000000000000007,-0.011342276603934495,,,,,,,-0.370000000000001,-0.011681269368969198,,,,,,,-0.6499999999999986,-0.011660370700748815,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2026-01-20,2026-01-21,1,26.3,26.48,31.49,31.7,55.42,55.8,2.107250755287009,,,,1.7602523659305993,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.17999999999999972,0.006820791885088498,,,,,,,0.21000000000000085,0.006646645770301633,,,,,,,0.37999999999999545,0.006833329952432885,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2026-01-21,2026-01-22,1,26.48,26.56,31.7,31.82,55.8,56.0,2.108433734939759,,,,1.759899434318039,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.0799999999999983,0.0030165935394255057,,,,,,,0.120000000000001,0.0037783420264058997,,,,,,,0.20000000000000284,0.0035778213478841235,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2026-01-22,2026-01-23,1,26.56,26.62,31.82,31.89,56.0,56.11,2.1078136739293765,,,,1.7594857322044528,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.060000000000002274,0.0022564883587326097,,,,,,,0.07000000000000028,0.0021974581123253684,,,,,,,0.10999999999999943,0.001962359027731318,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2026-01-23,2026-01-26,3,26.62,26.74,31.89,32.02,56.11,56.36,2.1077038145100975,,,,1.760149906308557,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.11999999999999744,0.00449775870683139,,,,,,,0.13000000000000256,0.0040682265466024095,,,,,,,0.25,0.004445637267598786,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2026-01-26,2026-01-27,1,26.74,26.59,32.02,31.85,56.36,56.07,2.108687476494923,,,,1.7604395604395604,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.14999999999999858,-0.005625366418868669,,,,,,,-0.1700000000000017,-0.005323325550396311,,,,,,,-0.28999999999999915,-0.005158776894898259,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2026-01-27,2026-01-28,1,26.59,26.54,31.85,31.8,56.07,55.95,2.1081386586284854,,,,1.759433962264151,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.05000000000000071,-0.001882176350866982,,,,,,,-0.05000000000000071,-0.0015710922320412123,,,,,,,-0.11999999999999744,-0.0021424753776468288,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2026-01-28,2026-01-29,1,26.54,26.55,31.8,31.8,55.95,55.97,2.1080979284369112,,,,1.760062893081761,,,,1.0,,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.010000000000001563,0.00037671878388634305,,,,,,,0.0,0.0,,,,,,,0.01999999999999602,0.00035739814533380915,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2026-01-29,2026-01-30,1,26.55,26.44,31.8,31.67,55.97,55.73,2.1077912254160363,,,,1.759709504262709,,,,1.0,,,,,,,,,,,,True,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.10999999999999943,-0.004151732704462324,,,,,,,-0.129999999999999,-0.004096429235582667,,,,,,,-0.240000000000002,-0.004297231321823212,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2026-01-30,2026-02-02,3,26.44,26.27,31.67,31.44,55.73,55.38,2.1081081081081083,2.1078814733418825,,,1.7614503816793894,1.759870932747146,,,1.0,1.0,,,,,,,,,,,False,False,False,,,,,0,0,,,,,,,,,,,,,,,,,,,,-0.1700000000000017,-0.0064504112860371025,,,,,,,-0.23000000000000043,-0.0072888929895426535,,,,,,,-0.3499999999999943,-0.006300083838629137,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2026-02-02,2026-02-03,1,26.27,26.33,31.44,31.5,55.38,55.47,2.1067223699202433,2.107808620861641,2.1078814733418825,55.50051919309176,1.7609523809523808,1.7599229570811086,1.759870932747146,55.4359343815351,1.0,1.0,1.0,55.47,0.0005500414719716311,-0.0006143155409344849,0.0,SCHQ,SPTL,-0.0006143155409344849,0.0005500414719716311,0.0011643570129061158,False,False,False,,,,,0,0,3801.0,0.0,0.0,0.0,0.0,-0.0,3173.0,0.0,0.0,0.0,0.0,-0.0,1803.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.05999999999999872,0.002281369810769569,0.0,0.0,0.0,0.0,0.0,-0.0,0.05999999999999872,0.0019065782705814474,0.0,0.0,0.0,0.0,0.0,-0.0,0.0899999999999963,0.0016238163243272245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2026-02-03,2026-02-04,1,26.33,26.28,31.5,31.43,55.47,55.35,2.106164383561644,2.1077583494736856,2.107808620861641,55.39321055624393,1.7610563156220171,1.7600110595666834,1.7599229570811086,55.31437854105924,1.0,1.0,1.0,55.35,0.0007803739519519181,-0.0006437746389693846,0.0,SCHQ,SPTL,-0.0006437746389693846,0.0007803739519519181,0.0014241485909213029,False,False,False,,,,,0,0,3809.0,0.0,0.0,0.0,0.0,-0.0,3180.0,0.0,0.0,0.0,0.0,-0.0,1807.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.04999999999999716,-0.0019007798918081757,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.07000000000000028,-0.0022246950221111624,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.11999999999999744,-0.002165674912497261,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2026-02-04,2026-02-05,1,26.28,26.53,31.43,31.73,55.35,55.91,2.1074255559743684,2.1076825949658677,2.1077583494736856,55.91882901153688,1.762054837693035,1.7601200710438119,1.7600110595666834,55.84515092005086,1.0,1.0,1.0,55.91,0.00015790224458687248,-0.0011605565684261034,0.0,SCHQ,SPTL,-0.0011605565684261034,0.00015790224458687248,0.0013184588130129757,False,False,False,,,,,0,0,3771.0,0.0,0.0,0.0,0.0,-0.0,3149.0,0.0,0.0,0.0,0.0,-0.0,1789.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.25,0.009467974533238426,0.0,0.0,0.0,0.0,0.0,-0.0,0.3000000000000007,0.009499754785628084,0.0,0.0,0.0,0.0,0.0,-0.0,0.5599999999999952,0.010066595883907861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2026-02-05,2026-02-06,1,26.53,26.54,31.73,31.74,55.91,55.92,2.107008289374529,2.1076765401777102,2.1076825949658677,55.937896070394125,1.7618147448015125,1.7602423043468793,1.7601200710438119,55.86621105493059,1.0,1.0,1.0,55.92,0.0003199786725033311,-0.0009623539202747555,0.0,SCHQ,SPTL,-0.0009623539202747555,0.0003199786725033311,0.0012823325927780866,False,False,False,,,,,0,0,3769.0,0.0,0.0,0.0,0.0,-0.0,3147.0,0.0,0.0,0.0,0.0,-0.0,1788.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.00999999999999801,0.0003768607544130919,0.0,0.0,0.0,0.0,0.0,-0.0,0.00999999999999801,0.0003151095031587417,0.0,0.0,0.0,0.0,0.0,-0.0,0.010000000000005116,0.0001788428870009912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2026-02-06,2026-02-09,3,26.54,26.54,31.74,31.76,55.92,55.94,2.1077618688771667,2.1076404594473943,2.1076765401777102,55.937735376316425,1.7613350125944582,1.7603510217789826,1.7602423043468793,55.90529558605689,1.0,1.0,1.0,55.94,-4.0483902829595425e-05,-0.0006205788965023553,0.0,SCHQ,VGLT,-0.0006205788965023553,0.0,0.0006205788965023553,False,False,True,,,,,0,0,3769.0,0.0,0.0,0.0,0.0,-0.0,3147.0,0.0,0.0,0.0,0.0,-0.0,1788.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.020000000000003126,0.0006299212806720389,0.0,0.0,0.0,0.0,0.0,-0.0,0.01999999999999602,0.0003575898482587281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2026-02-09,2026-02-10,1,26.54,26.82,31.76,32.07,55.94,56.5,2.1066368381804623,2.1075735052691336,2.1076404594473943,56.52691712237912,1.761771125662613,1.760452769016887,1.7603510217789826,56.454457268451975,1.0,1.0,1.0,56.5,0.0004762957987935001,-0.0008063910910163952,0.0,SCHQ,SPTL,-0.0008063910910163952,0.0004762957987935001,0.0012826868898098954,False,False,False,,,,,0,0,3731.0,0.0,0.0,0.0,0.0,-0.0,3116.0,0.0,0.0,0.0,0.0,-0.0,1770.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.28000000000000114,0.010494848949471053,0.0,0.0,0.0,0.0,0.0,-0.0,0.3099999999999987,0.009713377326128467,0.0,0.0,0.0,0.0,0.0,-0.0,0.5600000000000023,0.009960950378581681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2026-02-10,2026-02-11,1,26.82,26.69,32.07,31.93,56.5,56.23,2.1067815661296363,2.1075218998791465,2.1075735052691336,56.25113685563318,1.7610397745067334,1.7605028756845074,1.760452769016887,56.2112569147092,1.0,1.0,1.0,56.23,0.00037582934299656393,-0.00033338448855322776,0.0,SCHQ,SPTL,-0.00033338448855322776,0.00037582934299656393,0.0007092138315497917,False,False,True,,,,,0,0,3747.0,0.0,0.0,0.0,0.0,-0.0,3130.0,0.0,0.0,0.0,0.0,-0.0,1778.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.129999999999999,-0.004858914437099695,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.14000000000000057,-0.004375006978372894,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.2700000000000031,-0.004790215848284989,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2026-02-11,2026-02-12,1,26.69,27.01,31.93,32.31,56.23,56.9,2.106627175120326,2.107455425239571,2.1075218998791465,56.92416651573575,1.7610646858557721,1.7605766899585866,1.7605028756845074,56.881847913366435,1.0,1.0,1.0,56.9,0.00042462891385252173,-0.0003190682366379394,0.0,SCHQ,SPTL,-0.0003190682366379394,0.00042462891385252173,0.0007436971504904611,False,False,True,,,,,0,0,3703.0,0.0,0.0,0.0,0.0,-0.0,3093.0,0.0,0.0,0.0,0.0,-0.0,1757.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.3200000000000003,0.01191820438809142,0.0,0.0,0.0,0.0,0.0,-0.0,0.38000000000000256,0.011830773109716312,0.0,0.0,0.0,0.0,0.0,-0.0,0.6700000000000017,0.011844918828174986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2026-02-12,2026-02-13,1,27.01,27.14,32.31,32.46,56.9,57.18,2.106853352984525,2.1074562923658235,2.107455425239571,57.196340241001955,1.7615526802218113,1.7606668044688973,1.7605766899585866,57.14831935605572,1.0,1.0,1.0,57.18,0.00028572764399860303,-0.0005542046788335007,0.0,SCHQ,SPTL,-0.0005542046788335007,0.00028572764399860303,0.0008399323228321038,False,False,False,,,,,0,0,3686.0,0.0,0.0,0.0,0.0,-0.0,3079.0,0.0,0.0,0.0,0.0,-0.0,1749.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.129999999999999,0.004801486602198783,0.0,0.0,0.0,0.0,0.0,-0.0,0.14999999999999858,0.0046317822500382706,0.0,0.0,0.0,0.0,0.0,-0.0,0.28000000000000114,0.004908845761880429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2026-02-13,2026-02-17,4,27.14,27.2,32.46,32.52,57.18,57.29,2.10625,2.107374055523718,2.1074562923658235,57.3228111523504,1.7616851168511682,1.76075671002897,1.7606668044688973,57.25688448132855,1.0,1.0,1.0,57.29,0.000572556469331051,-0.0005782002669733799,0.0,SCHQ,SPTL,-0.0005782002669733799,0.000572556469331051,0.0011507567363044308,False,False,False,,,,,0,0,3680.0,0.0,0.0,0.0,0.0,-0.0,3074.0,0.0,0.0,0.0,0.0,-0.0,1746.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.05999999999999872,0.002208318895228497,0.0,0.0,0.0,0.0,0.0,-0.0,0.060000000000002274,0.0018467225931647112,0.0,0.0,0.0,0.0,0.0,-0.0,0.10999999999999943,0.001921901526320684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2026-02-17,2026-02-18,1,27.2,27.1,32.52,32.41,57.29,57.09,2.1066420664206644,2.1073449421147137,2.107374055523718,57.10983690469276,1.7614933662449863,1.760835189074785,1.76075671002897,57.066124972038914,1.0,1.0,1.0,57.09,0.0003474068865583543,-0.00041828729409028185,0.0,SCHQ,SPTL,-0.00041828729409028185,0.0003474068865583543,0.0007656941806486362,False,False,True,,,,,0,0,3692.0,0.0,0.0,0.0,0.0,-0.0,3085.0,0.0,0.0,0.0,0.0,-0.0,1752.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.09999999999999787,-0.0036832454162962934,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.11000000000000654,-0.003388267526154064,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.19999999999999574,-0.0034971184443185403,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2026-02-18,2026-02-19,1,27.1,27.13,32.41,32.44,57.09,57.16,2.1068927386656835,2.1073270412836473,2.1073449421147137,57.17226827957218,1.7620221948212085,1.760923680519316,1.760835189074785,57.121493533586026,1.0,1.0,1.0,57.16,0.00021460747353084703,-0.0006738880754981234,0.0,SCHQ,SPTL,-0.0006738880754981234,0.00021460747353084703,0.0008884955490289704,False,False,False,,,,,0,0,3686.0,0.0,0.0,0.0,0.0,-0.0,3080.0,0.0,0.0,0.0,0.0,-0.0,1749.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.029999999999997584,0.0011063987851850344,0.0,0.0,0.0,0.0,0.0,-0.0,0.030000000000001137,0.0009252120937561188,0.0,0.0,0.0,0.0,0.0,-0.0,0.06999999999999318,0.0012253830854986726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2026-02-19,2026-02-20,1,27.13,27.07,32.44,32.39,57.16,57.05,2.107499076468415,2.10728030836008,2.1073270412836473,57.04534300754833,1.7613460944736028,1.7609960135270941,1.760923680519316,57.036318012020644,1.0,1.0,1.0,57.05,-8.163334859240225e-05,-0.00023985326695367,0.0,SCHQ,VGLT,-0.00023985326695367,0.0,0.00023985326695367,False,False,True,,,,,0,0,3694.0,0.0,0.0,0.0,0.0,-0.0,3087.0,0.0,0.0,0.0,0.0,-0.0,1753.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.05999999999999872,-0.0022140230446304763,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.04999999999999716,-0.0015424960639741653,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.10999999999999943,-0.001926276753582005,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2026-02-20,2026-02-23,3,27.07,27.17,32.39,32.5,57.05,57.26,2.1074714758925284,2.107263198458238,2.10728030836008,57.254805978143374,1.7618461538461538,1.7611140346091791,1.7609960135270941,57.23237043963056,1.0,1.0,1.0,57.26,-9.071354251212576e-05,-0.0004826445779696887,0.0,SCHQ,VGLT,-0.0004826445779696887,0.0,0.0004826445779696887,False,False,True,,,,,0,0,3679.0,0.0,0.0,0.0,0.0,-0.0,3075.0,0.0,0.0,0.0,0.0,-0.0,1746.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.10000000000000142,0.003687319812046566,0.0,0.0,0.0,0.0,0.0,-0.0,0.10999999999999943,0.0033903561524539164,0.0,0.0,0.0,0.0,0.0,-0.0,0.21000000000000085,0.0036742233618843254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2026-02-23,2026-02-24,1,27.17,27.21,32.5,32.55,57.26,57.32,2.1065784638000733,2.1072069309227364,2.107263198458238,57.33863163004866,1.760983102918587,1.7611556944396802,1.7611140346091791,57.324261826528776,1.0,1.0,1.0,57.32,0.00032499306764391254,7.434871074826213e-05,0.0,VGLT,SPTL,0.0,0.00032499306764391254,0.00032499306764391254,False,False,True,,,,,0,0,3677.0,0.0,0.0,0.0,0.0,-0.0,3073.0,0.0,0.0,0.0,0.0,-0.0,1745.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.03999999999999915,0.0014711293568985277,0.0,0.0,0.0,0.0,0.0,-0.0,0.04999999999999716,0.0015372793188863979,0.0,0.0,0.0,0.0,0.0,-0.0,0.060000000000002274,0.0010473032900021688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2026-02-24,2026-02-25,1,27.21,27.2,32.55,32.55,57.32,57.32,2.1073529411764707,2.107140204156814,2.1072069309227364,57.316028521098424,1.760983102918587,1.7611828715636317,1.7611556944396802,57.32561785401159,1.0,1.0,1.0,57.32,-6.928849427884647e-05,9.800381595455398e-05,0.0,SPTL,SCHQ,-6.928849427884647e-05,9.800381595455398e-05,0.00016729231023340045,False,False,True,,,,,0,0,3677.0,0.0,0.0,0.0,0.0,-0.0,3073.0,0.0,0.0,0.0,0.0,-0.0,1745.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.010000000000001563,-0.000367579493203307,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2026-02-25,2026-02-26,1,27.2,27.31,32.55,32.68,57.32,57.54,2.1069205419260344,2.107079298321691,2.107140204156814,57.545998975522586,1.7607099143206855,1.7612466691664586,1.7611828715636317,57.555456242699485,1.0,1.0,1.0,57.54,0.00010425204771080188,0.00026858128542971534,0.0,VGLT,SCHQ,0.0,0.00026858128542971534,0.00026858128542971534,False,False,True,,,,,0,0,3662.0,0.0,0.0,0.0,0.0,-0.0,3061.0,0.0,0.0,0.0,0.0,-0.0,1738.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.10999999999999943,0.004035962183661881,0.0,0.0,0.0,0.0,0.0,-0.0,0.13000000000000256,0.003985901337223964,0.0,0.0,0.0,0.0,0.0,-0.0,0.21999999999999886,0.0038307551634307628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2026-02-26,2026-02-27,1,27.31,27.46,32.68,32.84,57.54,57.84,2.1063364894391845,2.1069912263718047,2.107079298321691,57.86039753191364,1.761266747868453,1.761306861905793,1.7612466691664586,57.83934061542651,1.0,1.0,1.0,57.84,0.00035259225655347924,-1.1400213209941824e-05,0.0,SCHQ,SPTL,-1.1400213209941824e-05,0.00035259225655347924,0.0003639924697634211,True,False,True,,,,,0,0,3643.0,0.0,0.0,0.0,0.0,-0.0,3045.0,0.0,0.0,0.0,0.0,-0.0,1729.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.15000000000000213,0.005477464854211349,0.0,0.0,0.0,0.0,0.0,-0.0,0.1600000000000037,0.004884014592425359,0.0,0.0,0.0,0.0,0.0,-0.0,0.30000000000000426,0.005200219727107498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2026-02-27,2026-03-02,3,27.46,27.12,32.84,32.44,57.84,57.14,2.1069321533923304,2.1069482727706195,2.1069912263718047,57.14160205920334,1.7614056720098645,1.761391670293151,1.761306861905793,57.13679460022392,1.0,1.0,1.0,57.14,2.8037044888834155e-05,-5.6098874458900694e-05,0.0,SCHQ,SPTL,-5.6098874458900694e-05,2.8037044888834155e-05,8.413591934773484e-05,False,False,True,,,,,0,0,3687.0,0.0,0.0,0.0,0.0,-0.0,3082.0,0.0,0.0,0.0,0.0,-0.0,1750.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.33999999999999986,-0.012458937267630222,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.4000000000000057,-0.012255055337015494,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.7000000000000028,-0.012176181047882302,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
