,bop date,eop date,day count,bop FIDU price,eop FIDU price,bop IYJ price,eop IYJ price,bop XLI price,eop XLI price,bop VIS price,eop VIS price,eop VIS / eop FIDU,eop VIS / FIDU moving avg,bop VIS / FIDU moving avg,eop FIDU unit price,eop VIS / eop IYJ,eop VIS / IYJ moving avg,bop VIS / IYJ moving avg,eop IYJ unit price,eop VIS / eop XLI,eop VIS / XLI moving avg,bop VIS / XLI moving avg,eop XLI unit price,eop VIS / eop VIS,eop VIS / VIS moving avg,bop VIS / VIS moving avg,eop VIS unit price,FIDU unit price pct diff,IYJ unit price pct diff,XLI unit price pct diff,VIS unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,FIDU shares per unit,eop FIDU shares,bop FIDU shares,eop FIDU shares traded,eop FIDU shares bought,eop FIDU shares sold,IYJ shares per unit,eop IYJ shares,bop IYJ shares,eop IYJ shares traded,eop IYJ shares bought,eop IYJ shares sold,XLI shares per unit,eop XLI shares,bop XLI shares,eop XLI shares traded,eop XLI shares bought,eop XLI shares sold,VIS shares per unit,eop VIS shares,bop VIS shares,eop VIS shares traded,eop VIS shares bought,eop VIS shares sold,FIDU daily commission,FIDU cop,FIDU pct cop,FIDU daily position pnl,FIDU investment amount,short FIDU investment amount,long FIDU investment amount,daily FIDU borrow cost,IYJ daily commission,IYJ cop,IYJ pct cop,IYJ daily position pnl,IYJ investment amount,short IYJ investment amount,long IYJ investment amount,daily IYJ borrow cost,XLI daily commission,XLI cop,XLI pct cop,XLI daily position pnl,XLI investment amount,short XLI investment amount,long XLI investment amount,daily XLI borrow cost,VIS daily commission,VIS cop,VIS pct cop,VIS daily position pnl,VIS investment amount,short VIS investment amount,long VIS investment amount,daily VIS borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
65,2024-04-05,2024-04-08,3,67.61,67.56,124.73,124.89,125.67,125.45,243.18,243.03,3.597246891651865,3.6004029107227296,3.6005055105083725,243.25015228994565,1.9459524381455682,1.9361353059039093,1.9353593875852844,241.70703391552615,1.937265842965325,1.934732103031608,1.934414191095934,242.67226027298494,1.0,1.0,1.0,243.03,0.0009054546189059625,-0.005458503381220422,-0.0014730826721063568,0.0,IYJ,FIDU,-0.005458503381220422,0.0009054546189059625,0.0063639580001263844,False,True,False,IYJ,FIDU,IYJ,FIDU,1,1,1480.0,-1480.0,-1480.0,0.0,0.0,-0.0,795.0,795.0,795.0,0.0,0.0,-0.0,795.0,0.0,0.0,0.0,0.0,-0.0,411.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.04999999999999716,-0.0007398091629871581,73.9999999999958,-100062.8,-100062.8,0.0,-8.338566666666667,-0.0,0.1599999999999966,0.0012819487373758884,127.19999999999729,99160.35,0.0,99160.35,0.0,-0.0,-0.21999999999999886,-0.0017521508146218848,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.15000000000000568,-0.0006170173577626266,-0.0,0.0,0.0,0.0,0.0,0.0,201.19999999999308,-902.4499999999971,199223.15000000002,-100062.8,-8.338566666666667,192.8614333333264,515.9856394444054,-315.9880683333562
66,2024-04-08,2024-04-09,1,67.56,67.42,124.89,124.48,125.45,125.16,243.03,242.41,3.595520617027588,3.6003061251475073,3.6004029107227296,242.73916424092644,1.9473811053984575,1.9372161157468781,1.9361353059039093,241.01012287891862,1.936800894854586,1.9350939690943012,1.934732103031608,242.15107001543606,1.0,1.0,1.0,242.41,0.0013569611810015944,-0.005791571214152164,-0.0010687198177133132,0.0,IYJ,FIDU,-0.005791571214152164,0.0013569611810015944,0.007148532395153758,False,True,False,IYJ,FIDU,IYJ,FIDU,1,1,1487.0,-1487.0,-1480.0,-7.0,0.0,7.0,800.0,800.0,795.0,5.0,5.0,-0.0,799.0,0.0,0.0,0.0,0.0,-0.0,413.0,0.0,0.0,0.0,0.0,-0.0,-0.035,-0.14000000000000057,-0.0020743821336846524,207.20000000000084,-99988.8,-99988.8,0.0,-2.7774666666666668,-0.025,-0.4099999999999966,-0.0032882894449122275,-325.9499999999973,99287.55,0.0,99287.55,0.0,-0.0,-0.29000000000000625,-0.0023143540117499454,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.6200000000000045,-0.002554385040865708,-0.0,0.0,0.0,0.0,0.0,-0.060000000000000005,-118.74999999999648,-701.25,199276.35,-99988.8,-2.7774666666666668,-121.58746666666315,394.3981727777422,-437.57553500001933
67,2024-04-09,2024-04-10,1,67.42,66.66,124.48,123.1,125.16,124.09,242.41,239.5,3.592859285928593,3.6001243943219863,3.6003061251475073,239.99640630233282,1.9455727051177905,1.9383772573174423,1.9372161157468781,238.4713038484407,1.9300507696027076,1.9350700367455356,1.9350939690943012,240.12581062491185,1.0,1.0,1.0,239.5,0.00207053263863396,-0.00430443305527061,0.002609580077599168,0.0,IYJ,XLI,-0.00430443305527061,0.002609580077599168,0.006914013132869778,False,True,False,IYJ,FIDU,IYJ,XLI,1,1,1505.0,0.0,-1487.0,1487.0,1487.0,-0.0,810.0,810.0,800.0,10.0,10.0,-0.0,809.0,-809.0,0.0,-809.0,0.0,809.0,418.0,0.0,0.0,0.0,0.0,-0.0,-7.4350000000000005,-0.7600000000000051,-0.011336636926321156,1130.1200000000076,-100253.54000000001,-100253.54000000001,0.0,-2.7848205555555556,-0.05,-1.3800000000000097,-0.011148027239673694,-1104.0000000000077,99584.0,0.0,99584.0,0.0,-4.045,-1.0699999999999932,-0.008585810014153062,-0.0,0.0,0.0,0.0,0.0,-0.0,-2.9099999999999966,-0.012077090618673994,-0.0,0.0,0.0,0.0,0.0,-11.530000000000001,26.11999999999989,-669.5400000000081,199837.54,-100253.54000000001,-2.7848205555555556,11.805179444444335,406.20335222218654,-425.770355555575
68,2024-04-10,2024-04-11,1,66.66,66.73,123.1,123.18,124.09,124.23,239.5,239.87,3.5946350966581746,3.6000931591822414,3.6001243943219863,240.23630083310616,1.9473128754667965,1.9395946807104791,1.9383772573174423,238.76931055636254,1.9308540610158575,1.9350565132580553,1.9350700367455356,240.39375066489788,1.0,1.0,1.0,239.87,0.0015259158379954275,-0.004599251919398417,0.00218109683191485,0.0,IYJ,XLI,-0.004599251919398417,0.00218109683191485,0.006780348751313267,False,True,False,IYJ,XLI,IYJ,XLI,1,1,1501.0,0.0,0.0,0.0,0.0,-0.0,808.0,808.0,810.0,-2.0,0.0,2.0,807.0,-807.0,-809.0,2.0,2.0,-0.0,417.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.07000000000000739,0.0010495540359216817,0.0,0.0,0.0,0.0,0.0,-0.01,0.0800000000000125,0.0006496670684895482,64.80000000001013,99711.0,0.0,99711.0,0.0,-0.01,0.14000000000000057,0.0011275774390572932,-113.26000000000046,-100388.81,-100388.81,0.0,-2.7885780555555555,-0.0,0.37000000000000455,0.0015436930699688665,0.0,0.0,0.0,0.0,0.0,-0.02,-48.45999999999033,-677.8099999999977,200099.81,-100388.81,-2.7885780555555555,-51.26857805554589,354.93477416664064,-477.0389336111209
69,2024-04-11,2024-04-12,1,66.73,65.92,123.18,121.78,124.23,122.9,239.87,237.44,3.6019417475728153,3.600173421843844,3.6000931591822414,237.31814105329335,1.9497454426014122,1.9409965581144497,1.9395946807104791,236.20384021692215,1.9319772172497964,1.9351998750220367,1.9350565132580553,237.818445479415,1.0,1.0,1.0,237.44,-0.0005133516999305292,-0.00521979802056002,0.0015925884663534828,0.0,IYJ,XLI,-0.00521979802056002,0.0015925884663534828,0.006812386486913503,False,True,False,IYJ,XLI,IYJ,XLI,1,1,1516.0,0.0,0.0,0.0,0.0,-0.0,817.0,817.0,808.0,9.0,9.0,-0.0,815.0,-815.0,-807.0,-8.0,0.0,8.0,421.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.8100000000000023,-0.01221274131429894,-0.0,0.0,0.0,0.0,0.0,-0.045,-1.4000000000000057,-0.01143056207846919,-1131.2000000000046,99529.44,0.0,99529.44,0.0,-0.04,-1.3299999999999983,-0.010763669653596413,1073.3099999999986,-100253.61,-100253.61,0.0,-2.7848225,-0.0,-2.430000000000007,-0.010182149941923105,-0.0,0.0,0.0,0.0,0.0,-0.08499999999999999,-57.89000000000601,-724.1699999999983,199783.05,-100253.61,-2.7848225,-60.75982250000601,294.1749516666346,-537.798756111127
70,2024-04-12,2024-04-15,3,65.92,65.42,121.78,120.76,122.9,122.02,237.44,235.36,3.597676551513299,3.5997433137380384,3.600173421843844,235.5233452570243,1.9489897316992382,1.9421547460405961,1.9409965581144497,234.39474435790095,1.9288641206359616,1.9351624189758276,1.9351998750220367,236.1330887501889,1.0,1.0,1.0,235.36,0.0006937822933069795,-0.00410962108294947,0.003279324602837616,0.0,IYJ,XLI,-0.00410962108294947,0.003279324602837616,0.007388945685787086,False,True,False,IYJ,XLI,IYJ,XLI,1,1,1530.0,0.0,0.0,0.0,0.0,-0.0,825.0,825.0,817.0,8.0,8.0,-0.0,822.0,-822.0,-815.0,-7.0,0.0,7.0,425.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.5,-0.00761386349097839,-0.0,0.0,0.0,0.0,0.0,-0.04,-1.019999999999996,-0.008411033341789914,-833.3399999999967,99494.26,0.0,99494.26,0.0,-0.035,-0.8800000000000097,-0.007186050848282826,717.2000000000079,-100163.5,-100163.5,0.0,-8.346958333333333,-0.0,-2.079999999999984,-0.008798703125888199,-0.0,0.0,0.0,0.0,0.0,-0.07500000000000001,-116.13999999998885,-669.2400000000052,199657.76,-100163.5,-8.346958333333333,-124.56195833332218,169.61299333331243,-662.3607144444491
71,2024-04-15,2024-04-16,1,65.42,65.29,120.76,120.4,122.02,121.74,235.36,234.75,3.5954970133251645,3.5993010722165577,3.5997433137380384,235.02724095395655,1.949750830564784,1.9435549057625099,1.9421547460405961,233.8354314232878,1.9282897979300149,1.9348588255116457,1.9351624189758276,235.58667288611724,1.0,1.0,1.0,234.75,0.0011803082907105601,-0.003903534667101697,0.003557765391808177,0.0,IYJ,XLI,-0.003903534667101697,0.003557765391808177,0.007461300058909874,False,True,False,IYJ,XLI,IYJ,XLI,1,1,1533.0,0.0,0.0,0.0,0.0,-0.0,827.0,827.0,825.0,2.0,2.0,-0.0,824.0,-824.0,-822.0,-2.0,0.0,2.0,426.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.12999999999999545,-0.001989136911695629,-0.0,0.0,0.0,0.0,0.0,-0.01,-0.35999999999999943,-0.002985571963917383,-296.99999999999955,99627.0,0.0,99627.0,0.0,-0.01,-0.28000000000000114,-0.002297342657927991,230.16000000000093,-100300.44,-100300.44,0.0,-2.7861233333333333,-0.0,-0.6100000000000136,-0.0025951387647551198,-0.0,0.0,0.0,0.0,0.0,-0.02,-66.83999999999861,-673.4400000000023,199927.44,-100300.44,-2.7861233333333333,-69.64612333333194,99.96686999998049,-732.006837777781
72,2024-04-16,2024-04-17,1,65.29,64.76,120.4,119.77,121.74,121.11,234.75,233.08,3.599135268684373,3.598992684135625,3.5993010722165577,233.0907374367443,1.9460632879686066,1.944631120953564,1.9435549057625099,232.7795710631758,1.9245314177194288,1.9343026745233796,1.9348588255116457,234.3307523577154,1.0,1.0,1.0,233.08,4.606654122145541e-05,-0.0012897834331774157,0.005351846686323347,0.0,IYJ,XLI,-0.0012897834331774157,0.005351846686323347,0.0066416301195007625,False,True,False,IYJ,XLI,IYJ,XLI,1,1,1544.0,0.0,0.0,0.0,0.0,-0.0,834.0,834.0,827.0,7.0,7.0,-0.0,830.0,-830.0,-824.0,-6.0,0.0,6.0,429.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.5300000000000011,-0.008150756389107734,-0.0,0.0,0.0,0.0,0.0,-0.035,-0.6300000000000097,-0.005246295915305303,-521.010000000008,99570.8,0.0,99570.8,0.0,-0.03,-0.6299999999999955,-0.00518839953281923,519.1199999999963,-100313.76,-100313.76,0.0,-2.7864933333333335,-0.0,-1.6699999999999875,-0.00713937581349878,-0.0,0.0,0.0,0.0,0.0,-0.065,-1.890000000011696,-742.9599999999919,199884.56,-100313.76,-2.7864933333333335,-4.74149333334503,95.22537666663546,-736.748331111126
73,2024-04-17,2024-04-18,1,64.76,64.46,119.77,119.3,121.11,120.69,233.08,232.29,3.603630158237667,3.5989378066495434,3.598992684135625,231.99106841938237,1.9471081307627829,1.9456644678451052,1.944631120953564,231.9944927297602,1.924683072334079,1.933703776134618,1.9343026745233796,233.45098978822668,1.0,1.0,1.0,232.29,-0.0012877183338236215,-0.001272957915980495,0.004985570170844146,0.0,FIDU,XLI,-0.0012877183338236215,0.004985570170844146,0.006273288504667768,False,True,False,IYJ,XLI,FIDU,XLI,1,1,1548.0,1548.0,0.0,1548.0,1548.0,-0.0,836.0,0.0,834.0,-834.0,0.0,834.0,832.0,-832.0,-830.0,-2.0,0.0,2.0,430.0,0.0,0.0,0.0,0.0,-0.0,-7.74,-0.30000000000001137,-0.004643252422142715,-0.0,0.0,0.0,0.0,0.0,-4.17,-0.46999999999999886,-0.003931907855544993,-391.97999999999905,99888.18,0.0,99888.18,0.0,-0.01,-0.4200000000000017,-0.0034739489031526114,348.6000000000014,-100521.3,-100521.3,0.0,-2.7922583333333337,-0.0,-0.7900000000000205,-0.0033951512081316945,-0.0,0.0,0.0,0.0,0.0,-11.92,-43.379999999997665,-633.1200000000099,200409.47999999998,-100521.3,-2.7922583333333337,-58.092258333331,37.13311833330445,-794.8405894444571
74,2024-04-18,2024-04-19,1,64.46,64.47,119.3,119.41,120.69,120.47,232.29,232.2,3.601675197766403,3.5986678592713246,3.5989378066495434,232.02352039469605,1.944560757055523,1.9457966567615415,1.9456644678451052,232.331794105384,1.9274508176309453,1.9330809333803802,1.933703776134618,232.95329391093745,1.0,1.0,1.0,232.2,-0.0007603217245677134,0.0005674277222468414,0.0032389088901918985,0.0,FIDU,XLI,-0.0007603217245677134,0.0032389088901918985,0.003999230614759612,False,True,False,FIDU,XLI,FIDU,XLI,1,1,1551.0,1551.0,1548.0,3.0,3.0,-0.0,839.0,0.0,0.0,0.0,0.0,-0.0,833.0,-833.0,-832.0,-1.0,0.0,1.0,431.0,0.0,0.0,0.0,0.0,-0.0,-0.015,0.010000000000005116,0.00015512293523714437,15.48000000000792,99784.07999999999,0.0,99784.07999999999,0.0,-0.0,0.10999999999999943,0.0009216204414227581,0.0,0.0,0.0,0.0,0.0,-0.005,-0.21999999999999886,-0.001824515351045194,183.03999999999905,-100414.08,-100414.08,0.0,-2.78928,-0.0,-0.09000000000000341,-0.0003875218029507505,-0.0,0.0,0.0,0.0,0.0,-0.02,198.52000000000697,-630.0000000000146,200198.15999999997,-100414.08,-2.78928,195.71072000000697,232.84383833331142,-599.1298694444502
75,2024-04-19,2024-04-22,3,64.47,64.87,119.41,120.25,120.47,121.38,232.2,233.71,3.602743949437336,3.5989001815945594,3.5986678592713246,233.44558403093083,1.9435343035343036,1.9458461050469071,1.9457966567615415,233.98204797557537,1.9254407645411107,1.9326833765271707,1.9330809333803802,234.63736369371054,1.0,1.0,1.0,233.71,-0.00113202541656309,0.001163363830690571,0.00396015853862095,0.0,FIDU,XLI,-0.00113202541656309,0.00396015853862095,0.00509218395518404,False,True,False,FIDU,XLI,FIDU,XLI,1,1,1540.0,1540.0,1551.0,-11.0,0.0,11.0,833.0,0.0,0.0,0.0,0.0,-0.0,827.0,-827.0,-833.0,6.0,6.0,-0.0,428.0,0.0,0.0,0.0,0.0,-0.0,-0.055,0.4000000000000057,0.006185267902435317,620.4000000000088,99992.97,0.0,99992.97,0.0,-0.0,0.8400000000000034,0.007009959440577351,0.0,0.0,0.0,0.0,0.0,-0.03,0.9099999999999966,0.007525361128947811,-758.0299999999971,-100351.51,-100351.51,0.0,-8.362625833333333,-0.0,1.5100000000000193,0.006481961267142667,0.0,0.0,0.0,0.0,0.0,-0.08499999999999999,-137.62999999998829,-358.5399999999936,200344.47999999998,-100351.51,-8.362625833333333,-146.07762583332163,86.76621249998979,-745.2074952777717
76,2024-04-22,2024-04-23,1,64.87,65.85,120.25,121.93,121.38,123.07,233.71,237.17,3.60167046317388,3.59920791999989,3.5989001815945594,236.9875769580017,1.94513245304683,1.9460716667875908,1.9458461050469071,237.2570155883694,1.9271146501990737,1.9323590447284427,1.9326833765271707,237.8553431491989,1.0,1.0,1.0,237.17,-0.0007694617142648937,0.0003668239222727708,0.0028855034140985504,0.0,FIDU,XLI,-0.0007694617142648937,0.0028855034140985504,0.003654965128363444,False,True,False,FIDU,XLI,FIDU,XLI,1,1,1519.0,1519.0,1540.0,-21.0,0.0,21.0,821.0,0.0,0.0,0.0,0.0,-0.0,816.0,-816.0,-827.0,11.0,11.0,-0.0,422.0,0.0,0.0,0.0,0.0,-0.0,-0.105,0.9799999999999898,0.014994160964325962,1509.1999999999844,99899.8,0.0,99899.8,0.0,-0.0,1.6800000000000068,0.013874200586302869,0.0,0.0,0.0,0.0,0.0,-0.055,1.6899999999999977,0.013827178776536272,-1397.629999999998,-100381.26,-100381.26,0.0,-2.788368333333333,-0.0,3.4599999999999795,0.014696153045869203,0.0,0.0,0.0,0.0,0.0,-0.16,111.5699999999863,-481.45999999999185,200281.06,-100381.26,-2.788368333333333,108.62163166665296,195.38784416664276,-636.5858636111188
77,2024-04-23,2024-04-24,1,65.85,65.43,121.93,121.23,123.07,122.09,237.17,235.54,3.59987773192725,3.599291694236702,3.59920791999989,235.4961742055928,1.9429184195331188,1.946284824829385,1.9460716667875908,235.92226816465964,1.9292325333770168,1.9319348303323483,1.9323590447284427,235.92171577089556,1.0,1.0,1.0,235.54,-0.0001860825003835511,0.001621628173630759,0.0016192867481474047,0.0,FIDU,IYJ,-0.0001860825003835511,0.001621628173630759,0.0018077106740143102,False,True,False,FIDU,XLI,FIDU,IYJ,1,1,1530.0,1530.0,1519.0,11.0,11.0,-0.0,827.0,-827.0,0.0,-827.0,0.0,827.0,821.0,0.0,-816.0,816.0,816.0,-0.0,425.0,0.0,0.0,0.0,0.0,-0.0,-0.055,-0.4199999999999875,-0.0063985593076424825,-637.979999999981,100026.15,0.0,100026.15,0.0,-4.135,-0.7000000000000028,-0.005757541813681426,-0.0,0.0,0.0,0.0,0.0,-4.08,-0.9799999999999898,-0.007994821503481145,799.6799999999917,-100425.12,-100425.12,0.0,-2.7895866666666667,-0.0,-1.6299999999999955,-0.006896433163400728,-0.0,0.0,0.0,0.0,0.0,-8.27,161.70000000001062,-398.97000000000116,200451.27,-100425.12,-2.7895866666666667,150.64041333334393,346.0282574999867,-485.94545027777485
78,2024-04-24,2024-04-25,1,65.43,65.55,121.23,121.3,122.09,122.46,235.54,236.22,3.6036613272311215,3.5993168503267112,3.599291694236702,235.9335705572158,1.9474031327287717,1.9462443526755269,1.946284824829385,236.08434925180438,1.9289563939245469,1.9314515717373257,1.9319348303323483,236.58473932249936,1.0,1.0,1.0,236.22,-0.0012132894709795498,-0.0005744209306580774,0.0015428753754713684,0.0,FIDU,XLI,-0.0012132894709795498,0.0015428753754713684,0.0027561648464509182,False,True,False,FIDU,IYJ,FIDU,XLI,1,1,1523.0,1523.0,1530.0,-7.0,0.0,7.0,823.0,0.0,-827.0,827.0,827.0,-0.0,817.0,-817.0,0.0,-817.0,0.0,817.0,423.0,0.0,0.0,0.0,0.0,-0.0,-0.035,0.11999999999999034,0.0018323413280613406,183.59999999998522,100107.90000000001,0.0,100107.90000000001,0.0,-4.135,0.06999999999999318,0.0005772481915123055,-57.88999999999436,-100257.21,-100257.21,0.0,-2.7849225000000004,-4.085,0.36999999999999034,0.0030259683690442908,0.0,0.0,0.0,0.0,0.0,-0.0,0.6800000000000068,0.002882823770298681,0.0,0.0,0.0,0.0,0.0,-8.254999999999999,125.70999999999086,-149.30999999999767,200365.11000000002,-100257.21,-2.7849225000000004,114.67007749999087,460.69833499997753,-371.275372777784
79,2024-04-25,2024-04-26,1,65.55,65.71,121.3,121.56,122.46,122.66,236.22,236.5,3.5991477705067725,3.5992491688033845,3.5993168503267112,236.51111023496819,1.945541296479105,1.946412993348659,1.9462443526755269,236.58546351123704,1.9280939181477255,1.930940580124864,1.9314515717373257,236.91184978930036,1.0,1.0,1.0,236.5,4.697663428964576e-05,0.00036130263454912936,0.0017399221983314932,0.0,VIS,XLI,0.0,0.0017399221983314932,0.0017399221983314932,False,True,False,FIDU,XLI,VIS,XLI,1,1,1523.0,0.0,1523.0,-1523.0,0.0,1523.0,823.0,0.0,0.0,0.0,0.0,-0.0,817.0,-817.0,-817.0,0.0,0.0,-0.0,423.0,423.0,0.0,423.0,423.0,-0.0,-7.615,0.1599999999999966,0.002437910700067687,243.6799999999948,99832.65,0.0,99832.65,0.0,-0.0,0.2600000000000051,0.002141152098588023,0.0,0.0,0.0,0.0,0.0,-0.0,0.20000000000000284,0.0016318541480292768,-163.4000000000023,-100049.81999999999,-100049.81999999999,0.0,-2.7791616666666665,-2.115,0.28000000000000114,0.0011846337482865734,0.0,0.0,0.0,0.0,0.0,-9.73,80.2799999999925,-217.16999999999825,199882.46999999997,-100049.81999999999,-2.7791616666666665,67.77083833332583,528.4691733333034,-303.50453444445816
80,2024-04-26,2024-04-29,3,65.71,66.18,121.56,122.05,122.66,123.48,236.5,238.18,3.5989724992444843,3.599246857101916,3.5992491688033845,238.19830999140802,1.951495288816059,1.946817719253816,1.946412993348659,237.55970583820383,1.9288953676708778,1.9305496016486594,1.930940580124864,238.43254283381822,1.0,1.0,1.0,238.18,7.687164185699232e-05,-0.0026077054561164815,0.0010597407107731994,0.0,IYJ,XLI,-0.0026077054561164815,0.0010597407107731994,0.003667446166889681,False,True,False,VIS,XLI,IYJ,XLI,1,1,1512.0,0.0,0.0,0.0,0.0,-0.0,817.0,817.0,0.0,817.0,817.0,-0.0,811.0,-811.0,-817.0,6.0,6.0,-0.0,420.0,0.0,423.0,-423.0,0.0,423.0,-0.0,0.4700000000000131,0.007127181583689714,0.0,0.0,0.0,0.0,0.0,-4.085,0.4899999999999949,0.004022828790376736,0.0,0.0,0.0,0.0,0.0,-0.03,0.8200000000000074,0.0066628994361209734,-669.9400000000061,-100213.22,-100213.22,0.0,-8.351101666666667,-2.115,1.6800000000000068,0.007078482407862167,710.6400000000028,100039.5,0.0,100039.5,0.0,-6.23,40.69999999999675,-173.72000000000116,200252.72,-100213.22,-8.351101666666667,26.11889833333008,554.5880716666335,-277.38563611112806
81,2024-04-29,2024-04-30,1,66.18,64.95,122.05,120.18,123.48,121.52,238.18,234.05,3.603541185527329,3.599411947497373,3.599246857101916,233.77108336876947,1.9474954235313695,1.9471132585439879,1.946817719253816,233.96855349992364,1.9260204081632655,1.930138139137443,1.9305496016486594,234.60038759234507,1.0,1.0,1.0,234.05,-0.0011924074146888524,-0.0003480481715499949,0.002348820613214125,0.0,FIDU,XLI,-0.0011924074146888524,0.002348820613214125,0.0035412280279029772,True,True,False,IYJ,XLI,,,1,0,1537.0,0.0,0.0,0.0,0.0,-0.0,831.0,0.0,817.0,-817.0,0.0,817.0,824.0,0.0,-811.0,811.0,811.0,-0.0,427.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.230000000000004,-0.018760559376857572,-0.0,0.0,0.0,0.0,0.0,-4.085,-1.8699999999999903,-0.015440177933187159,-1527.789999999992,99714.84999999999,0.0,99714.84999999999,0.0,-4.055,-1.960000000000008,-0.01600034134644119,1589.5600000000065,-100142.28,-100142.28,0.0,-2.78173,-0.0,-4.1299999999999955,-0.01749192259377018,-0.0,0.0,0.0,0.0,0.0,-8.14,61.770000000014534,-427.43000000000757,199857.13,-100142.28,-2.78173,50.84827000001453,605.436341666648,-226.53736611111356
82,2024-04-30,2024-05-01,1,64.95,64.9,120.18,119.51,121.52,121.22,234.05,233.21,3.5933744221879813,3.599028623997106,3.599411947497373,233.60183539257952,1.9513848213538616,1.9473159830468691,1.9471132585439879,232.699505528592,1.9238574492657978,1.92950174330805,1.930138139137443,233.97134522624083,1.0,1.0,1.0,233.21,0.0016787727083871831,-0.0021913898284592645,0.0032593163575996347,0.0,IYJ,XLI,-0.0021913898284592645,0.0032593163575996347,0.005450706186058899,False,True,False,,,IYJ,XLI,0,1,1544.0,0.0,0.0,0.0,0.0,-0.0,835.0,835.0,0.0,835.0,835.0,-0.0,828.0,-828.0,0.0,-828.0,0.0,828.0,429.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.04999999999999716,-0.0007701194065641862,-0.0,0.0,0.0,0.0,0.0,-4.175,-0.6700000000000017,-0.0055905690269923225,-0.0,0.0,0.0,0.0,0.0,-4.14,-0.29999999999999716,-0.0024717817643784053,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.8400000000000034,-0.0035954325424785946,-0.0,0.0,0.0,0.0,0.0,-8.315,0.0,0.0,0.0,0.0,0.0,-8.315,597.1213416666479,-234.8523661111136
83,2024-05-01,2024-05-02,1,64.9,65.34,119.51,120.41,121.22,121.92,233.21,235.79,3.608662381389654,3.599413738266109,3.599028623997106,235.16053029197093,1.9582260609583921,1.947760987572781,1.9473159830468691,234.4763175186735,1.9339730971128608,1.9293710314835804,1.92950174330805,235.24485254411744,1.0,1.0,1.0,235.79,-0.0026731898252032858,-0.005586986988180389,-0.0023146809470043065,0.0,IYJ,VIS,-0.005586986988180389,0.0,0.005586986988180389,False,True,False,IYJ,XLI,IYJ,VIS,1,1,1526.0,0.0,0.0,0.0,0.0,-0.0,826.0,826.0,835.0,-9.0,0.0,9.0,818.0,0.0,-828.0,828.0,828.0,-0.0,424.0,-424.0,0.0,-424.0,0.0,424.0,-0.0,0.4399999999999977,0.006756782462879687,0.0,0.0,0.0,0.0,0.0,-0.045,0.8999999999999915,0.0075025360253378635,751.4999999999928,99790.85,0.0,99790.85,0.0,-4.14,0.7000000000000028,0.00575801541519709,-579.6000000000024,-100370.16,-100370.16,0.0,-2.78806,-2.12,2.579999999999984,0.011002243179355234,0.0,0.0,0.0,0.0,0.0,-6.305,171.89999999999043,-579.3099999999977,200161.01,-100370.16,-2.78806,162.80693999999042,759.9282816666383,-72.04542611112322
84,2024-05-02,2024-05-03,1,65.34,65.84,120.41,121.18,121.92,122.77,235.79,237.47,3.6067739975698663,3.599912177828081,3.599413738266109,236.98540052744062,1.959646806403697,1.9482607655583233,1.947760987572781,236.02967647406962,1.9342673291520731,1.9293309961746528,1.9293710314835804,236.86888153523915,1.0,1.0,1.0,237.47,-0.0020427616190481853,-0.006083754815207749,-0.0025345541340074094,0.0,IYJ,VIS,-0.006083754815207749,0.0,0.006083754815207749,False,True,False,IYJ,VIS,IYJ,VIS,1,1,1515.0,0.0,0.0,0.0,0.0,-0.0,820.0,820.0,826.0,-6.0,0.0,6.0,812.0,0.0,0.0,0.0,0.0,-0.0,421.0,-421.0,-424.0,3.0,3.0,-0.0,-0.0,0.5,0.007623150195890284,0.0,0.0,0.0,0.0,0.0,-0.03,0.7700000000000102,0.006374457612715324,636.0200000000084,99458.66,0.0,99458.66,0.0,-0.0,0.8499999999999943,0.0069475942544123745,0.0,0.0,0.0,0.0,0.0,-0.015,1.6800000000000068,0.0070997213237547485,-712.3200000000029,-99974.95999999999,-99974.95999999999,0.0,-2.777082222222222,-0.045,-76.2999999999945,-516.2999999999884,199433.62,-99974.95999999999,-2.777082222222222,-79.12208222221672,680.8061994444216,-151.16750833333992
