date,PFFD,PFF,PFF/PFFD,PFF/PFFD avg,PFF/PFFD 10 dma,PFF/PFFD 20 dma,PFFD avg,PFFD 10 dma,PFFD 20 dma,avg diff,10 dma diff,20 dma diff,PFFD div,PFF div,PFFD*,PFF*,PFF*/PFFD*,PFF*/PFFD* avg,PFF*/PFFD* 10 dma,PFF*/PFFD* 20 dma,PFFD* avg,PFFD* 10 dma,PFFD* 20 dma,avg diff*,10 dma diff*,20 dma diff*
2026-06-01,18.94,31.4,1.6578669482576556,1.6441152402652448,1.6570382784870723,1.6574339001501488,31.13954265062374,31.38388142766617,31.387338595159612,0.008329413494059116,0.0005134621282223735,0.000403310772372427,0.0,0.0,18.94,31.4,1.6578669482576556,1.6441152402652448,1.6570382784870723,1.6574339001501488,31.13954265062374,31.38388142766617,31.387338595159612,0.008329413494059116,0.0005134621282223735,0.000403310772372427
2026-06-02,18.95,31.44,1.6591029023746704,1.6441152402652448,1.6573800246225203,1.657734365205424,31.155983803026388,31.40087537733002,31.40837240784532,0.00907464437035419,0.0012451967764716791,0.0010064729956506787,0.0,0.0,18.95,31.44,1.6591029023746704,1.6441152402652448,1.6573800246225203,1.657734365205424,31.155983803026388,31.40087537733002,31.40837240784532,0.00907464437035419,0.0012451967764716791,0.0010064729956506787
2026-06-03,18.84,31.23,1.657643312101911,1.6441152402652448,1.6575293825706794,1.6576350004675118,30.975131126597212,31.225039663888282,31.231715440470186,0.008194510484553953,0.00015884502351919895,-5.492774120984249e-05,0.0,0.0,18.84,31.23,1.657643312101911,1.6441152402652448,1.6575293825706794,1.6576350004675118,30.975131126597212,31.225039663888282,31.231715440470186,0.008194510484553953,0.00015884502351919895,-5.492774120984249e-05
2026-06-04,18.9,31.25,1.6534391534391535,1.6441152402652448,1.6574825483133186,1.6574715283700772,31.073778041013124,31.327305330585837,31.32930150883597,0.005655062454597543,-0.002470715845078314,-0.002534433890197689,0.0,0.0,18.9,31.25,1.6534391534391535,1.6441152402652448,1.6574825483133186,1.6574715283700772,31.073778041013124,31.327305330585837,31.32930150883597,0.005655062454597543,-0.002470715845078314,-0.002534433890197689
2026-06-05,18.75,30.91,1.6485333333333334,1.6441152402652448,1.6568388056232604,1.6569508266156912,30.82716075497334,31.077797780874725,31.077591156938947,0.0026836120653887952,-0.005413910373771248,-0.005407261748790815,0.0,0.0,18.75,30.91,1.6485333333333334,1.6441152402652448,1.6568388056232604,1.6569508266156912,30.82716075497334,31.077797780874725,31.077591156938947,0.0026836120653887952,-0.005413910373771248,-0.005407261748790815
2026-06-08,18.69,30.97,1.657035848047084,1.6441152402652448,1.6565487666235055,1.6569395051204487,30.728513840557426,30.96631727709874,30.96841094944727,0.00782798085542355,0.00011891966030603089,5.1310665828222826e-05,0.0,0.0,18.69,30.97,1.657035848047084,1.6441152402652448,1.6565487666235055,1.6569395051204487,30.728513840557426,30.96631727709874,30.96841094944727,0.00782798085542355,0.00011891966030603089,5.1310665828222826e-05
2026-06-09,18.66,30.89,1.6554126473740622,1.6441152402652448,1.6562699255408055,1.656604156376875,30.679190383349468,30.911199985194614,30.918491165547575,0.006847919849076289,-0.000686070368576931,-0.000921917588611757,0.0,0.0,18.66,30.89,1.6554126473740622,1.6441152402652448,1.6562699255408055,1.656604156376875,30.679190383349468,30.911199985194614,30.918491165547575,0.006847919849076289,-0.000686070368576931,-0.000921917588611757
2026-06-10,18.61,30.77,1.6534121440085976,1.6441152402652448,1.6559647019469423,1.6565441556108478,30.596984621336205,30.82318331431439,30.829403350173642,0.005638727017574645,-0.0017269225154414782,-0.0019286994794545107,0.0,0.0,18.61,30.77,1.6534121440085976,1.6441152402652448,1.6559647019469423,1.6565441556108478,30.596984621336205,30.82318331431439,30.829403350173642,0.005638727017574645,-0.0017269225154414782,-0.0019286994794545107
2026-06-11,18.77,31.02,1.6526371870005327,1.6441152402652448,1.6554389469627853,1.6562017637785307,30.860043059778643,31.082457455544105,31.09333380081561,0.005169915487758869,-0.0020114333364884118,-0.002361291220487037,0.0,0.0,18.77,31.02,1.6526371870005327,1.6441152402652448,1.6554389469627853,1.6562017637785307,30.860043059778643,31.082457455544105,31.09333380081561,0.005169915487758869,-0.0020114333364884118,-0.002361291220487037
2026-06-12,18.82,31.07,1.650903294367694,1.6441152402652448,1.6545986770304695,1.6558072959509835,30.942248821791907,31.155360981839618,31.169717194311946,0.0041201975855061825,-0.0027436091663648895,-0.0032042973242091483,0.0,0.0,18.82,31.07,1.650903294367694,1.6441152402652448,1.6545986770304695,1.6558072959509835,30.942248821791907,31.155360981839618,31.169717194311946,0.0041201975855061825,-0.0027436091663648895,-0.0032042973242091483
2026-06-15,18.93,31.3,1.653460116217644,1.6441152402652448,1.6541579938264683,1.6555981361567702,31.123101498221082,31.321552956186785,31.344432112352116,0.005667740662659712,-0.0006883558781401997,-0.00141854968764852,0.0,0.0,18.93,31.3,1.653460116217644,1.6441152402652448,1.6541579938264683,1.6555981361567702,31.123101498221082,31.321552956186785,31.344432112352116,0.005667740662659712,-0.0006883558781401997,-0.00141854968764852
2026-06-16,18.94,31.19,1.646779303062302,1.6441152402652448,1.6529256338952316,1.6551528292588755,31.13954265062374,31.32975240307331,31.35702869880923,0.001619051199563326,-0.004470671442854563,-0.005340912248902443,0.0,0.0,18.94,31.19,1.646779303062302,1.6441152402652448,1.6529256338952316,1.6551528292588755,31.13954265062374,31.32975240307331,31.35702869880923,0.001619051199563326,-0.004470671442854563,-0.005340912248902443
2026-06-17,18.84,31.09,1.650212314225053,1.6441152402652448,1.6521825341075456,1.6548559583391125,30.975131126597212,31.141118942586164,31.183079303237214,0.0037015632602291674,-0.0016428743352977753,-0.0029893936062062214,0.0,0.0,18.84,31.09,1.650212314225053,1.6441152402652448,1.6521825341075456,1.6548559583391125,30.975131126597212,31.141118942586164,31.183079303237214,0.0037015632602291674,-0.0016428743352977753,-0.0029893936062062214
2026-06-18,18.89,31.23,1.653255690841715,1.6441152402652448,1.6521641878478017,1.6548233680805602,31.057336888610475,31.209728069291536,31.260229053025835,0.0055440981193526665,0.0006493279854849861,-0.00096748102357251,0.0,0.0,18.89,31.23,1.653255690841715,1.6441152402652448,1.6521641878478017,1.6548233680805602,31.057336888610475,31.209728069291536,31.260229053025835,0.0055440981193526665,0.0006493279854849861,-0.00096748102357251
2026-06-22,18.74,30.84,1.6456776947705445,1.6441152402652448,1.6518786239915229,1.6543587148073915,30.810719602570686,30.961556880267803,31.011389917829696,0.0009498802226363434,-0.003933785592412775,-0.005542005013212602,0.0,0.0,18.74,30.84,1.6456776947705445,1.6441152402652448,1.6518786239915229,1.6543587148073915,30.810719602570686,30.961556880267803,31.011389917829696,0.0009498802226363434,-0.003933785592412775,-0.005542005013212602
2026-06-23,18.74,30.78,1.6424759871931698,1.6441152402652448,1.6504226379061315,1.6534857022648182,30.810719602570686,30.956205413601136,31.002682315490514,-0.0009975400617592404,-0.005708348639022712,-0.007208598637373703,0.0,0.0,18.74,30.78,1.6424759871931698,1.6441152402652448,1.6504226379061315,1.6534857022648182,30.810719602570686,30.956205413601136,31.002682315490514,-0.0009975400617592404,-0.005708348639022712,-0.007208598637373703
2026-06-24,18.68,30.68,1.6423982869379015,1.6441152402652448,1.6491212018625157,1.6526955637016605,30.712072688154773,30.829894876086538,30.8871129183068,-0.0010448479638574895,-0.004873855600343503,-0.00672806275193624,0.0,0.0,18.68,30.68,1.6423982869379015,1.6441152402652448,1.6491212018625157,1.6526955637016605,30.712072688154773,30.829894876086538,30.8871129183068,-0.0010448479638574895,-0.004873855600343503,-0.00672806275193624
2026-06-25,18.65,30.44,1.632171581769437,1.6441152402652448,1.6469971456385992,1.6514809237927708,30.66274923094681,30.756110414735915,30.822772263035965,-0.007291004758555677,-0.010331154192632083,-0.01249624298416692,0.0,0.0,18.65,30.44,1.632171581769437,1.6441152402652448,1.6469971456385992,1.6514809237927708,30.66274923094681,30.756110414735915,30.822772263035965,-0.007291004758555677,-0.010331154192632083,-0.01249624298416692
2026-06-26,18.64,30.36,1.628755364806867,1.6441152402652448,1.6446089634192327,1.6500239551910088,30.646308078544163,30.70002679470349,30.783604419497248,-0.009386248392232378,-0.011137574856986082,-0.013856271675058067,0.0,0.0,18.64,30.36,1.628755364806867,1.6441152402652448,1.6446089634192327,1.6500239551910088,30.646308078544163,30.70002679470349,30.783604419497248,-0.009386248392232378,-0.011137574856986082,-0.013856271675058067
2026-06-29,18.68,30.61,1.6386509635974305,1.6441152402652448,1.6433837303422067,1.6489912036863381,30.712072688154773,30.721295436671266,30.822447482968045,-0.0033290715055917922,-0.0036293235955322683,-0.006916485948056269,0.0,0.0,18.68,30.61,1.6386509635974305,1.6441152402652448,1.6433837303422067,1.6489912036863381,30.712072688154773,30.721295436671266,30.822447482968045,-0.0033290715055917922,-0.0036293235955322683,-0.006916485948056269
2026-06-30,18.69,30.49,1.6313536650615301,1.6441152402652448,1.641173085226595,1.6476655395265318,30.728513840557426,30.714841920095846,30.81964559689766,-0.0077922521295244575,-0.007347226934596049,-0.010753569698424805,0.0,0.0,18.69,30.49,1.6313536650615301,1.6441152402652448,1.641173085226595,1.6476655395265318,30.728513840557426,30.714841920095846,30.81964559689766,-0.0077922521295244575,-0.007347226934596049,-0.010753569698424805
2026-07-01,18.61,30.47,1.6372917786136485,1.6441152402652448,1.6402243327817296,1.6465749833384806,30.596984621336205,30.542231116066933,30.663055690588756,-0.004158869318758122,-0.0023677596603609596,-0.006315939230397466,0.0,0.0,18.61,30.47,1.6372917786136485,1.6441152402652448,1.6402243327817296,1.6465749833384806,30.596984621336205,30.542231116066933,30.663055690588756,-0.004158869318758122,-0.0023677596603609596,-0.006315939230397466
2026-07-02,18.58,30.48,1.6404736275565126,1.6441152402652448,1.6392504641148757,1.6457164991112108,30.547661164128247,30.475368103084534,30.593363190428967,-0.0022173942294632315,0.00015197666976766687,-0.0037123654143574876,0.0,0.0,18.58,30.48,1.6404736275565126,1.6441152402652448,1.6392504641148757,1.6457164991112108,30.547661164128247,30.475368103084534,30.593363190428967,-0.0022173942294632315,0.00015197666976766687,-0.0037123654143574876
2026-07-06,18.79,30.74,1.6359765832889834,1.6441152402652448,1.6375225533596027,1.6448433706037022,30.89292536458395,30.801516220718515,30.92301301829965,-0.004962466977140547,-0.0019991786028297773,-0.005935926472499749,0.0,0.0,18.79,30.74,1.6359765832889834,1.6441152402652448,1.6375225533596027,1.6448433706037022,30.89292536458395,30.801516220718515,30.92301301829965,-0.004962466977140547,-0.0019991786028297773,-0.005935926472499749
2026-07-07,18.65,30.51,1.6359249329758716,1.6441152402652448,1.6365472771801355,1.644212950585829,30.66274923094681,30.53979562015659,30.676328861759043,-0.004994039023462465,-0.0009761088377008241,-0.005436811606824837,0.0,0.0,18.65,30.51,1.6359249329758716,1.6441152402652448,1.6365472771801355,1.644212950585829,30.66274923094681,30.53979562015659,30.676328861759043,-0.004994039023462465,-0.0009761088377008241,-0.005436811606824837
2026-07-08,18.56,30.45,1.640625,1.6441152402652448,1.6363621784608182,1.643392408183475,30.51477885932294,30.374317464463314,30.516592362872984,-0.0021251248643648028,0.0024885630533890376,-0.002184553434107208,0.0,0.0,18.56,30.45,1.640625,1.6441152402652448,1.6363621784608182,1.643392408183475,30.51477885932294,30.374317464463314,30.516592362872984,-0.0021251248643648028,0.0024885630533890376,-0.002184553434107208
2026-07-09,18.68,30.56,1.6359743040685224,1.6441152402652448,1.6357197801738803,1.642420491018198,30.712072688154773,30.567245493648084,30.69857018486731,-0.004963860164593301,-0.00023706265916304927,-0.004524115427415738,0.0,0.0,18.68,30.56,1.6359743040685224,1.6441152402652448,1.6357197801738803,1.642420491018198,30.712072688154773,30.567245493648084,30.69857018486731,-0.004963860164593301,-0.00023706265916304927,-0.004524115427415738
2026-07-10,18.65,30.54,1.6375335120643433,1.6441152402652448,1.636255973203371,1.6416265594209851,30.66274923094681,30.506173900242864,30.631142157489393,-0.0040112379615544185,0.0011082137031008504,-0.002979909209439223,0.0,0.0,18.65,30.54,1.6375335120643433,1.6441152402652448,1.636255973203371,1.6416265594209851,30.66274923094681,30.506173900242864,30.631142157489393,-0.0040112379615544185,0.0011082137031008504,-0.002979909209439223
2026-07-13,18.55,30.35,1.6361185983827493,1.6441152402652448,1.636992296560959,1.6408006299900961,30.498337706920292,30.352548302922532,30.452172677259274,-0.004875663210153195,-8.396032770522636e-05,-0.00336082639589008,0.0,0.0,18.55,30.35,1.6361185983827493,1.6441152402652448,1.636992296560959,1.6408006299900961,30.498337706920292,30.352548302922532,30.452172677259274,-0.004875663210153195,-8.396032770522636e-05,-0.00336082639589008
2026-07-14,18.57,30.51,1.64297253634895,1.6441152402652448,1.6374244538361111,1.640404092089159,30.531220011725598,30.398946947137006,30.469667698916087,-0.0006952682982525767,0.0036465308131864997,0.001322811634995369,0.0,0.0,18.57,30.51,1.64297253634895,1.6441152402652448,1.6374244538361111,1.640404092089159,30.531220011725598,30.398946947137006,30.469667698916087,-0.0006952682982525767,0.0036465308131864997,0.001322811634995369
2026-07-15,18.65,30.62,1.6418230563002683,1.6441152402652448,1.638471392959985,1.6398222390932902,30.66274923094681,30.53796606404347,30.59353631746281,-0.0013951475225030554,0.0026826917386149757,0.0008646350391724142,0.0,0.0,18.65,30.62,1.6418230563002683,1.6441152402652448,1.638471392959985,1.6398222390932902,30.66274923094681,30.53796606404347,30.59353631746281,-0.0013951475225030554,0.0026826917386149757,0.0008646350391724142
2026-07-16,18.57,30.37,1.635433494884222,1.6441152402652448,1.6382855645870422,1.639254948684386,30.531220011725598,30.426413767266922,30.4514989799624,-0.005294487969173436,-0.0018558260253327742,-0.0026799414715828833,0.0,0.0,18.57,30.37,1.635433494884222,1.6441152402652448,1.6382855645870422,1.639254948684386,30.531220011725598,30.426413767266922,30.4514989799624,-0.005294487969173436,-0.0018558260253327742,-0.0026799414715828833
2026-07-17,18.59,30.35,1.6325981710597095,1.6441152402652448,1.637498018937362,1.6383742415261189,30.5641023165309,30.455728645673116,30.473749496042736,-0.007029675890061614,-0.0034775918184590253,-0.0040691232559408545,0.0,0.0,18.59,30.35,1.6325981710597095,1.6441152402652448,1.637498018937362,1.6383742415261189,30.5641023165309,30.455728645673116,30.473749496042736,-0.007029675890061614,-0.0034775918184590253,-0.0040691232559408545
2026-07-20,18.5,30.32,1.6389189189189188,1.6441152402652448,1.6377922525003554,1.6376574029299789,30.41613194490703,30.293713350341196,30.3099234682332,-0.0031655629723246173,0.0008673499725982158,0.0003323946752087472,0.0,0.0,18.5,30.32,1.6389189189189188,1.6441152402652448,1.6377922525003554,1.6376574029299789,30.41613194490703,30.293713350341196,30.3099234682332,-0.0031655629723246173,0.0008673499725982158,0.0003323946752087472
2026-07-21,18.52,30.32,1.6371490280777539,1.6441152402652448,1.6379146620105438,1.6372309695953393,30.449014249712334,30.33191251630658,30.32941510226321,-0.0042460601060787554,-0.00039281585577553943,-0.00031047627822842035,0.0,0.0,18.52,30.32,1.6371490280777539,1.6441152402652448,1.6379146620105438,1.6372309695953393,30.449014249712334,30.33191251630658,30.32941510226321,-0.0042460601060787554,-0.00039281585577553943,-0.00031047627822842035
2026-07-22,18.55,30.45,1.641509433962264,1.6441152402652448,1.63800310540677,1.6371826419337943,30.498337706920292,30.38331698029559,30.370634485993545,-0.0015861865597545691,0.002192319923440531,0.0026098234497192348,0.0,0.0,18.55,30.45,1.641509433962264,1.6441152402652448,1.63800310540677,1.6371826419337943,30.498337706920292,30.38331698029559,30.370634485993545,-0.0015861865597545691,0.002192319923440531,0.0026098234497192348
2026-07-23,18.39,30.14,1.6389342033713974,1.6441152402652448,1.6382990953370578,1.637009437755469,30.235279268477854,30.1228771084305,30.107788785162477,-0.0031562370800967596,0.0005682733003101421,0.0010692912903918082,0.0,0.0,18.39,30.14,1.6389342033713974,1.6441152402652448,1.6382990953370578,1.637009437755469,30.235279268477854,30.1228771084305,30.107788785162477,-0.0031562370800967596,0.0005682733003101421,0.0010692912903918082
2026-07-24,18.36,30.16,1.6427015250544663,1.6441152402652448,1.63881589663607,1.6375359349197205,30.185955811269892,30.079171390388378,30.055493277190408,-0.0008602337148053269,0.002683591299626421,0.0034710942998526085,0.0,0.0,18.36,30.16,1.6427015250544663,1.6441152402652448,1.63881589663607,1.6375359349197205,30.185955811269892,30.079171390388378,30.055493277190408,-0.0008602337148053269,0.002683591299626421,0.0034710942998526085
2026-07-27,18.45,30.28,1.6411924119241195,1.6441152402652448,1.6393232779902072,1.638157787275583,30.333926182893766,30.23615329293549,30.212537999268843,-0.0017793335795044918,0.0014490912707205781,0.002230424807087397,0.0,0.0,18.45,30.28,1.6411924119241195,1.6441152402652448,1.6393232779902072,1.638157787275583,30.333926182893766,30.23615329293549,30.212537999268843,-0.0017793335795044918,0.0014490912707205781,0.002230424807087397
2026-07-28,18.49,30.36,1.641968631692807,1.6441152402652448,1.6392228875245927,1.638323670680352,30.399690792504373,30.31108741003893,30.28953748672553,-0.001306484533820616,0.0016123858215153736,0.0023235971088074576,0.0,0.0,18.49,30.36,1.641968631692807,1.6441152402652448,1.6392228875245927,1.638323670680352,30.399690792504373,30.31108741003893,30.28953748672553,-0.001306484533820616,0.0016123858215153736,0.0023235971088074576
2026-07-29,18.34,30.1,1.6412213740458017,1.6441152402652448,1.639162719299146,1.6388170561295656,30.15307350646459,30.06334775720103,30.046856120277653,-0.001761686735705041,0.0012184244627229074,0.0017671378682129991,0.0,0.0,18.34,30.1,1.6412213740458017,1.6441152402652448,1.639162719299146,1.6388170561295656,30.15307350646459,30.06334775720103,30.046856120277653,-0.001761686735705041,0.0012184244627229074,0.0017671378682129991
2026-07-30,18.52,30.44,1.6436285097192225,1.6441152402652448,1.639982220782646,1.639133892684844,30.449014249712334,30.357293561420185,30.350891879519555,-0.0002960878867645996,0.002720729320455015,0.0029316294446429113,0.0,0.0,18.52,30.44,1.6436285097192225,1.6441152402652448,1.639982220782646,1.639133892684844,30.449014249712334,30.357293561420185,30.350891879519555,-0.0002960878867645996,0.002720729320455015,0.0029316294446429113
2026-07-31,18.52,30.47,1.6452483801295896,1.6441152402652448,1.6412472416896342,1.639372630313498,30.449014249712334,30.3724707288946,30.356759692523312,0.0006889721173678169,0.003205962988432795,0.003723375661465943,0.0,0.0,18.52,30.47,1.6452483801295896,1.6441152402652448,1.6412472416896342,1.639372630313498,30.449014249712334,30.3724707288946,30.356759692523312,0.0006889721173678169,0.003205962988432795,0.003723375661465943
2026-08-03,18.61,30.62,1.6453519613111232,1.6441152402652448,1.6418905459288546,1.639841399214605,30.596984621336205,30.54361116784409,30.508724650134194,0.0007519279131620003,0.0024978535575292207,0.003640693419085492,0.0,0.0,18.61,30.62,1.6453519613111232,1.6441152402652448,1.6418905459288546,1.639841399214605,30.596984621336205,30.54361116784409,30.508724650134194,0.0007519279131620003,0.0024978535575292207,0.003640693419085492
2026-08-04,18.67,30.73,1.6459560792715586,1.6441152402652448,1.642771251048235,1.6403429565293894,30.695631535752124,30.654096492491718,30.61583892333668,0.0011190269265454887,0.002473068776160488,0.003721889225127813,0.0,0.0,18.67,30.73,1.6459560792715586,1.6441152402652448,1.642771251048235,1.6403429565293894,30.695631535752124,30.654096492491718,30.61583892333668,0.0011190269265454887,0.002473068776160488,0.003721889225127813
2026-08-05,18.62,30.74,1.6509129967776583,1.6441152402652448,1.6437116073297744,1.6408573563682722,30.61342577373886,30.58840069451814,30.543185850577235,0.0041260745993123476,0.0049438632850270815,0.0064231264529328305,0.0,0.0,18.62,30.74,1.6509129967776583,1.6441152402652448,1.6437116073297744,1.6408573563682722,30.61342577373886,30.58840069451814,30.543185850577235,0.0041260745993123476,0.0049438632850270815,0.0064231264529328305
2026-08-06,18.51,30.52,1.6488384656942192,1.6441152402652448,1.6447020335620568,1.6415005644495573,30.432573097309685,30.42510185167413,30.37226966637672,0.002868688168633602,0.003114219917237385,0.00485219632236198,0.0,0.0,18.51,30.52,1.6488384656942192,1.6441152402652448,1.6447020335620568,1.6415005644495573,30.432573097309685,30.42510185167413,30.37226966637672,0.002868688168633602,0.003114219917237385,0.00485219632236198
2026-08-07,18.6,30.64,1.6473118279569892,1.6441152402652448,1.645163063852309,1.6419894802441894,30.580543468933556,30.59145782425426,30.531910498761768,0.001942372491018478,0.0015855309554863404,0.0035339623317324743,0.0,0.0,18.6,30.64,1.6473118279569892,1.6441152402652448,1.645163063852309,1.6419894802441894,30.580543468933556,30.59145782425426,30.531910498761768,0.001942372491018478,0.0015855309554863404,0.0035339623317324743
2026-08-10,18.56,30.57,1.6470905172413794,1.6441152402652448,1.6457528743840348,1.642538076187121,30.51477885932294,30.53422646509885,30.475324753332153,0.0018080168824723515,0.0011709022782163017,0.003101804207210594,0.0,0.0,18.56,30.57,1.6470905172413794,1.6441152402652448,1.6457528743840348,1.642538076187121,30.51477885932294,30.53422646509885,30.475324753332153,0.0018080168824723515,0.0011709022782163017,0.003101804207210594
2026-08-11,18.57,30.59,1.6472805600430802,1.6441152402652448,1.6462840672190624,1.6427534773718275,30.531220011725598,30.561630877311526,30.50193207479484,0.0019233911359811636,0.0009278288842552279,0.002883129841179578,0.0,0.0,18.57,30.59,1.6472805600430802,1.6441152402652448,1.6462840672190624,1.6427534773718275,30.531220011725598,30.561630877311526,30.50193207479484,0.0019233911359811636,0.0009278288842552279,0.002883129841179578
2026-08-12,18.65,30.77,1.6498659517426275,1.6441152402652448,1.6471485249887448,1.6431556221439454,30.66274923094681,30.703197853635512,30.637352352984582,0.0034916515819096634,0.002173375552020978,0.004320259651361623,0.0,0.0,18.65,30.77,1.6498659517426275,1.6441152402652448,1.6471485249887448,1.6431556221439454,30.66274923094681,30.703197853635512,30.637352352984582,0.0034916515819096634,0.002173375552020978,0.004320259651361623
2026-08-13,18.72,30.89,1.6501068376068377,1.6441152402652448,1.6477963577775063,1.6438892892800763,30.77783729776538,30.8346203877893,30.759873246534656,0.0036376442188280557,0.0017944096447263058,0.0042214830253781005,0.0,0.0,18.72,30.89,1.6501068376068377,1.6441152402652448,1.6477963577775063,1.6438892892800763,30.77783729776538,30.8346203877893,30.759873246534656,0.0036376442188280557,0.0017944096447263058,0.0042214830253781005
2026-08-14,18.66,30.84,1.652733118971061,1.6441152402652448,1.6485448316616533,1.6448960366756438,30.679190383349468,30.74788003612827,30.674974137966224,0.005227961613714527,0.0029914987337326727,0.0053654011965945875,0.0,0.0,18.66,30.84,1.652733118971061,1.6441152402652448,1.6485448316616533,1.6448960366756438,30.679190383349468,30.74788003612827,30.674974137966224,0.005227961613714527,0.0029914987337326727,0.0053654011965945875
