date,XLRE,IYR,IYR/XLRE,IYR/XLRE avg,IYR/XLRE 10 dma,IYR/XLRE 20 dma,XLRE avg,XLRE 10 dma,XLRE 20 dma,avg diff,10 dma diff,20 dma diff,XLRE div,IYR div,XLRE*,IYR*,IYR*/XLRE*,IYR*/XLRE* avg,IYR*/XLRE* 10 dma,IYR*/XLRE* 20 dma,XLRE* avg,XLRE* 10 dma,XLRE* 20 dma,avg diff*,10 dma diff*,20 dma diff*
2026-04-22,43.46,100.63,2.315462494247584,2.3160735817361386,2.3139445172923416,2.3143110925829946,100.65655786225258,100.55601788269387,100.59074774808981,-0.0002638811323394609,0.0007354598636572649,0.00039014120409907075,0.0,0.0,43.46,100.63,2.315462494247584,2.3165395559990167,2.3139445172923416,2.3143110925829946,100.67680910371728,100.55601788269387,100.59074774808981,-0.0004650523722403599,0.0007354598636572649,0.00039014120409907075
2026-04-23,43.96,101.66,2.3125568698817105,2.3160735817361386,2.3137468927897564,2.313859969104148,101.81459465312065,101.72100098017134,101.73711562994845,-0.001519547765961805,-0.0005998690310952126,-0.0007582765704875717,0.0,0.0,43.96,101.66,2.3125568698817105,2.3165395559990167,2.3137468927897564,2.313859969104148,101.83507888171678,101.72100098017134,101.73711562994845,-0.0017207190058627618,-0.0005998690310952126,-0.0007582765704875717
2026-04-24,43.83,101.41,2.3137120693588864,2.3160735817361386,2.3138710189222826,2.313710377734663,101.51350508749495,101.41152631097502,101.4164824458348,-0.0010201390561104286,-1.5050778907071574e-05,-6.392109904826278e-05,0.0,0.0,43.83,101.41,2.3137120693588864,2.3165395559990167,2.3138710189222826,2.313710377734663,101.5339287394369,101.41152631097502,101.4164824458348,-0.0012213102960113122,-1.5050778907071574e-05,-6.392109904826278e-05
2026-04-27,43.49,100.83,2.3184640147160267,2.3160735817361386,2.3145458722767303,2.313900011862117,100.72604006970468,100.63025061293007,100.6232643276805,0.0010315735462790934,0.0019830160234516354,0.0020524437326216232,0.0,0.0,43.49,100.83,2.3184640147160267,2.3165395559990167,2.3145458722767303,2.313900011862117,100.74630529039725,100.63025061293007,100.6232643276805,0.0008304023063782509,0.0019830160234516354,0.0020524437326216232
2026-04-28,43.91,101.74,2.3170120701434755,2.3160735817361386,2.3150244221416423,2.314033132156159,101.69879097403384,101.63170925167121,101.60334952086555,0.0004051245716952961,0.001064954009206892,0.0013440370686061821,0.0,0.0,43.91,101.74,2.3170120701434755,2.3165395559990167,2.3150244221416423,2.314033132156159,101.71925190391681,101.63170925167121,101.60334952086555,0.000203953331794446,0.001064954009206892,0.0013440370686061821
2026-04-29,43.64,100.9,2.3120989917506876,2.3160735817361386,2.3147899536594894,2.313840873808352,101.0734511069651,101.02766578226127,100.98440588729478,-0.0017175638546044376,-0.0012644706090860858,-0.0008361804057310902,0.0,0.0,43.64,100.9,2.3120989917506876,2.3165395559990167,2.314789953659489,2.313840873808352,101.0937862237971,101.02766578226127,100.98440588729478,-0.0019187350945052695,-0.0012644706090860858,-0.0008361804057310902
2026-04-30,44.4,102.63,2.3114864864864866,2.3160735817361386,2.314575899728818,2.3135666022840806,102.83366702908455,102.77667394248132,102.73453479709082,-0.0019825120298537563,-0.0014281324418077756,-0.0010180414668239197,0.0,0.0,44.4,102.63,2.3114864864864866,2.3165395559990167,2.314575899728818,2.3135666022840806,102.85435628635634,102.77667394248131,102.73453479709082,-0.0021836832697545243,-0.0014281324418076644,-0.0010180414668239197
2026-05-01,44.32,102.36,2.30956678700361,2.3160735817361386,2.314012794256517,2.31338764771453,102.64838114254566,102.58200387598121,102.53727181323045,-0.0028133613967379,-0.0021665052416619634,-0.0017303486365882756,0.0,0.0,44.32,102.36,2.30956678700361,2.3165395559990167,2.3140127942565174,2.31338764771453,102.66903312187642,102.58200387598121,102.53727181323045,-0.003014532636638846,-0.0021665052416619634,-0.0017303486365882756
2026-05-04,44.08,101.63,2.305580762250454,2.3160735817361386,2.3133208704815624,2.313281149428586,102.09252348292898,102.00168397082726,101.97412751125648,-0.0045407279442815605,-0.0036505555162297232,-0.003380362109097873,0.0,0.0,44.08,101.63,2.305580762250454,2.3165395559990167,2.3133208704815624,2.3132811494285854,102.11306362843665,102.00168397082729,101.97412751125648,-0.004741899184182446,-0.003650555516230057,-0.003380362109097873
2026-05-05,44.17,101.94,2.3079012904686436,2.3160735817361386,2.3123841836307566,2.31307218710638,102.30097010528524,102.17938284917062,102.17762837026063,-0.0035347509458371553,-0.0023455191327299636,-0.0023283484088133573,0.0,0.0,44.17,101.94,2.3079012904686436,2.3165395559990167,2.3123841836307566,2.31307218710638,102.32155218847657,102.17938284917062,102.17762837026062,-0.0037359221857379975,-0.0023455191327299636,-0.0023283484088132463
2026-05-06,44.74,103.28,2.308448815377738,2.3160735817361386,2.311682815743772,2.3128136665180565,103.62113204687485,103.45606837564006,103.48684965113945,-0.0032975397728941397,-0.0017033159195893593,-0.0020008015839445563,0.0,0.0,44.74,103.28,2.308448815377738,2.3165395559990167,2.311682815743772,2.3128136665180565,103.641979735396,103.45606837564006,103.48684965113945,-0.0034987110127949186,-0.0017033159195893593,-0.0020008015839445563
2026-05-07,44.4,102.56,2.30990990990991,2.3160735817361386,2.311418119746592,2.3125825062681744,102.83366702908455,102.63871701902347,102.6889267934017,-0.0026648065151167353,-0.0007672272422393878,-0.001256297047422659,0.0,0.0,44.4,102.56,2.30990990990991,2.3165395559990167,2.311418119746592,2.3125825062681744,102.85435628635634,102.63871701902347,102.6889267934017,-0.0028659777550175554,-0.0007672272422393878,-0.001256297047422659
2026-05-08,44.41,102.77,2.314118441792389,2.3160735817361386,2.3114587569899423,2.3126648879561125,102.85682776490191,102.65007869794614,102.70178910336962,-0.0008445179163267972,0.0011675715094382037,0.0006639441787485438,0.0,0.0,44.41,102.77,2.314118441792389,2.3165395559990167,2.311458756989942,2.3126648879561125,102.87752168191632,102.65007869794614,102.70178910336962,-0.0010456891562275646,0.0011675715094382037,0.0006639441787485438
2026-05-11,44.57,102.84,2.3073816468476553,2.3160735817361386,2.310350520203105,2.3124481962399175,103.2273995379797,103.02171679904173,103.07547405620393,-0.003759934810073296,-0.0017654263168897877,-0.0022870953232284326,0.0,0.0,44.57,102.84,2.3073816468476553,2.3165395559990167,2.310350520203105,2.3124481962399175,103.24816801087617,103.02171679904171,103.07547405620393,-0.003961106049974148,-0.0017654263168896765,-0.0022870953232284326
2026-05-12,44.58,102.85,2.307088380439659,2.3160735817361386,2.3093581512327233,2.3121912866871823,103.25056027379706,102.99542619065443,103.08894058837552,-0.003887042108054417,-0.0014129652287213528,-0.0023205003862980782,0.0,0.0,44.58,102.85,2.307088380439659,2.3165395559990167,2.3093581512327233,2.3121912866871823,103.27133340643616,102.99542619065443,103.08894058837552,-0.004088213347955062,-0.0014129652287213528,-0.0023205003862980782
2026-05-13,44.21,102.01,2.307396516625198,2.3160735817361386,2.308887903720174,2.3118389286898315,102.3936130485547,102.0967238659987,102.22197678444033,-0.003753490393022043,-0.0008497894589159999,-0.002075843987777172,0.0,0.0,44.21,102.01,2.307396516625198,2.3165395559990167,2.308887903720174,2.3118389286898315,102.41421377071653,102.0967238659987,102.22197678444033,-0.0039546616329227905,-0.0008497894589159999,-0.002075843987777172
2026-05-14,43.91,101.33,2.307674789341836,2.3160735817361386,2.308506734005709,2.3115413168672636,101.69879097403384,101.38326785235284,101.5128473587705,-0.0036328973626975286,-0.0005255487629719594,-0.0018028479749372698,0.0,0.0,43.91,101.33,2.307674789341836,2.3165395559990167,2.308506734005709,2.3115413168672636,101.71925190391681,101.38326785235284,101.5128473587705,-0.0038340686025983336,-0.0005255487629719594,-0.0018028479749372698
2026-05-15,43.23,99.8,2.308582003238492,2.3160735817361386,2.3084082556291974,2.311210524942857,100.12386093845326,99.7967461110668,99.92793112817179,-0.0032398456114196457,3.2604629052310765e-05,-0.0012810541314358123,0.0,0.0,43.23,99.8,2.308582003238492,2.3165395559990167,2.3084082556291974,2.311210524942857,100.14400500583749,99.7967461110668,99.92793112817179,-0.003441016851320544,3.2604629052310765e-05,-0.0012810541314358123
2026-05-18,43.75,100.91,2.3065142857142855,2.3160735817361386,2.3085016079755807,2.310911239228571,101.32821920095607,100.99286118377738,101.11546046625,-0.004135912576483714,-0.0008208025180390421,-0.002034006373369243,0.0,0.0,43.75,100.91,2.3065142857142855,2.3165395559990167,2.3085016079755802,2.310911239228571,101.34860557495698,100.99286118377738,101.11546046625,-0.0043370838163845835,-0.0008208025180390421,-0.002034006373369243
2026-05-19,43.94,101.26,2.3045061447428314,2.3160735817361386,2.3081620934029994,2.3102731385168775,101.76827318148592,101.43556065444702,101.54143985170342,-0.0050069306639985295,-0.0017322599249922368,-0.0027755230197823396,0.0,0.0,43.94,101.26,2.3045061447428314,2.3165395559990167,2.3081620934029994,2.3102731385168775,101.78874809059678,101.43556065444699,101.54143985170342,-0.005208101903899406,-0.0017322599249920143,-0.0027755230197823396
2026-05-20,44.43,102.41,2.304974116587891,2.3160735817361386,2.3078146235240147,2.3097487196338933,102.90314923653663,102.55164180989526,102.64543554430487,-0.004803883109768487,-0.0013821301507200383,-0.0022963121863627065,0.0,0.0,44.43,102.41,2.304974116587891,2.3165395559990167,2.3078146235240147,2.3097487196338933,102.92385247303632,102.55164180989526,102.64543554430487,-0.005005054349669451,-0.0013821301507200383,-0.0022963121863627065
2026-05-21,44.5,102.56,2.3047191011235957,2.3160735817361386,2.3072955426453836,2.3093568311959873,103.06527438725817,102.69775074681866,102.78381802370825,-0.004914526249132319,-0.001342222322888991,-0.002179935237363963,0.0,0.0,44.5,102.56,2.3047191011235957,2.3165395559990167,2.307295542645383,2.3093568311959873,103.08601024195625,102.69775074681866,102.78381802370825,-0.005115697489033065,-0.001342222322888991,-0.002179935237363963
2026-05-22,44.56,102.72,2.3052064631956912,2.3160735817361386,2.3064043447857134,2.3089315508878276,103.20423880216234,102.8130893802783,102.9049403980932,-0.004703085926675175,-0.0009058335757442395,-0.001798813389107824,0.0,0.0,44.56,102.72,2.3052064631956912,2.3165395559990167,2.3064043447857134,2.308931550887828,103.22500261531619,102.81308938027829,102.9049403980932,-0.0049042571665760095,-0.0009058335757441284,-0.001798813389107824
2026-05-26,44.71,103.12,2.3064191456050103,2.3160735817361386,2.306308094661449,2.3083293074322766,103.55164983942277,103.11933825536924,103.23232964019478,-0.004177161864254944,6.41724936039807e-06,-0.0010887170645084822,0.0,0.0,44.71,103.12,2.3064191456050103,2.3165395559990167,2.306308094661449,2.3083293074322766,103.57248354871604,103.11933825536924,103.23232964019479,-0.0043783331041558245,6.41724936039807e-06,-0.0010887170645085932
2026-05-27,44.63,102.79,2.303159309881246,2.3160735817361386,2.3059151876056077,2.3076366694191655,103.36636395288387,102.93053026474047,103.02073699070252,-0.005591536865645613,-0.0013662252028881937,-0.0022422259474595826,0.0,0.0,44.63,102.79,2.303159309881246,2.3165395559990167,2.3059151876056077,2.3076366694191655,103.38716038423613,102.93053026474047,103.02073699070252,-0.0057927081055464515,-0.0013662252028881937,-0.0022422259474595826
2026-05-28,44.41,102.31,2.3037604143210992,2.3160735817361386,2.305551577375198,2.307219740547686,102.85682776490191,102.40569348156502,102.48214448890513,-0.005330579662459816,-0.0009348915748219174,-0.0016811634047704776,0.0,0.0,44.41,102.31,2.3037604143210992,2.3165395559990167,2.305551577375198,2.307219740547686,102.87752168191632,102.40569348156502,102.48214448890513,-0.00553175090236066,-0.0009348915748219174,-0.0016811634047704776
2026-05-29,43.99,101.43,2.3057513071152536,2.3160735817361386,2.3053592291525398,2.3069329815791244,101.88407686057275,101.42121388873495,101.49459638669272,-0.004466760222021774,8.662616409447333e-05,-0.0006366541072380723,0.0,0.0,43.99,101.43,2.3057513071152536,2.3165395559990167,2.3053592291525398,2.3069329815791244,101.90457506839675,101.42121388873495,101.49459638669272,-0.004667931461922539,8.662616409447333e-05,-0.0006366541072380723
2026-06-01,43.27,99.6,2.301825745320083,2.3160735817361386,2.3046836033606986,2.306545929494948,100.21650388172273,99.7528938454304,99.82099011292873,-0.006170719895538668,-0.0015339017403684554,-0.0022163183851753366,0.0,0.0,43.27,99.6,2.301825745320083,2.3165395559990167,2.304683603360699,2.306545929494948,100.23666658807745,99.7528938454304,99.82099011292873,-0.006371891135439416,-0.0015339017403684554,-0.0022163183851753366
2026-06-02,43.49,99.99,2.2991492297079787,2.3160735817361386,2.303947097760068,2.306224352867824,100.72604006970468,100.23068991015678,100.31168247373529,-0.007334175871086899,-0.0024042472953740212,-0.003211982508828067,0.0,0.0,43.49,99.99,2.2991492297079787,2.3165395559990167,2.3039470977600685,2.306224352867824,100.74630529039725,100.2306899101568,100.31168247373529,-0.0075353471109877185,-0.0024042472953741323,-0.003211982508828067
2026-06-03,43.51,100.0,2.2983222247759136,2.3160735817361386,2.3033287057633762,2.305745399583188,100.7723615413394,100.24473822354055,100.34382159327902,-0.007693940993795035,-0.0024443922728962543,-0.0034323187816435053,0.0,0.0,43.51,100.0,2.2983222247759136,2.3165395559990167,2.3033287057633762,2.305745399583188,100.79263608151722,100.24473822354058,100.34382159327902,-0.007895112233695855,-0.002444392272896477,-0.0034323187816435053
2026-06-04,44.4,101.79,2.2925675675675676,2.3160735817361386,2.302088050861344,2.304951337192679,102.83366702908455,102.2677945358939,102.37509574149354,-0.010200932223228154,-0.004682942008146436,-0.005731609912391758,0.0,0.0,44.4,101.79,2.2925675675675676,2.3165395559990167,2.302088050861344,2.304951337192679,102.85435628635634,102.2677945358939,102.37509574149354,-0.010402103463128991,-0.004682942008146436,-0.005731609912391758
2026-06-05,44.7,102.54,2.293959731543624,2.3160735817361386,2.3010121139033464,2.304153828274365,103.52848910360541,102.90333587350209,103.03132477251276,-0.009593865513266362,-0.0035370945547222934,-0.004780099642728388,0.0,0.0,44.7,102.54,2.293959731543624,2.3165395559990167,2.301012113903347,2.304153828274365,103.54931815315605,102.90333587350209,103.03132477251276,-0.009795036753167084,-0.0035370945547222934,-0.004780099642728388
2026-06-08,44.03,101.08,2.2957074721780604,2.3160735817361386,2.3000622148015837,2.3032332797936483,101.97671980384219,101.31356337516435,101.45189305892029,-0.008832267496966698,-0.0023080129125706136,-0.003672443596662795,0.0,0.0,44.03,101.08,2.2957074721780604,2.3165395559990167,2.3000622148015837,2.303233279793649,101.99723665063671,101.31356337516436,101.45189305892029,-0.009033438736867532,-0.002308012912570725,-0.003672443596662795
2026-06-09,44.97,103.49,2.3013119857682898,2.3160735817361386,2.2995514988179115,2.3029297967396802,104.15382897067416,103.43379779962721,103.57640059232037,-0.006393941351832103,0.000543216414471884,-0.0008345206859974439,0.0,0.0,44.97,103.49,2.3013119857682898,2.3165395559990167,2.2995514988179115,2.3029297967396802,104.17478383327578,103.43379779962721,103.57640059232038,-0.006595112591732962,0.000543216414471884,-0.0008345206859976662
2026-06-10,44.99,103.52,2.300955767948433,2.3160735817361386,2.2993311446246305,2.302623166115119,104.20015044230888,103.45682193181784,103.60881155531821,-0.0065487423497882615,0.0006104844934291941,-0.0008575490787006569,0.0,0.0,44.99,103.52,2.300955767948433,2.3165395559990167,2.29933114462463,2.302623166115119,104.22111462439577,103.45682193181784,103.60881155531821,-0.006749913589689097,0.0006104844934291941,-0.0008575490787006569
2026-06-11,44.92,103.45,2.3029830810329472,2.3160735817361386,2.299253411295815,2.3024024943355066,104.03802529158735,103.28595501653841,103.43383262189116,-0.005668055927988028,0.0015870003636122136,0.00015629426366338297,0.0,0.0,44.92,103.45,2.3029830810329472,2.3165395559990167,2.299253411295815,2.302402494335506,104.05895685547584,103.28595501653838,103.43383262189116,-0.005869227167888988,0.001587000363612657,0.00015629426366338297
2026-06-12,45.36,104.37,2.300925925925926,2.3160735817361386,2.298770873176882,2.302065051164711,105.05709766755125,104.29413473637817,104.43697714305858,-0.006561711836833878,0.0007271519570002324,-0.0006415221011482683,0.0,0.0,45.36,104.37,2.300925925925926,2.3165395559990167,2.298770873176882,2.3020650511647114,105.0782342601154,104.29413473637817,104.43697714305856,-0.006762883076734669,0.0007271519570002324,-0.0006415221011480462
2026-06-15,44.99,103.08,2.291175816848188,2.3160735817361386,2.297705880329693,2.3011947418451957,104.20015044230888,103.42170158422793,103.56990665190035,-0.01080818731821433,-0.0033094341932892106,-0.0047414255117885825,0.0,0.51,44.99,103.59,2.3025116692598355,2.3165395559990167,2.2988394655708575,2.3017615344657782,104.22111462439577,103.42170158422793,103.56990665190037,-0.006073944272268808,0.0016259800925572693,0.00019398877405769235
2026-06-16,45.1,103.34,2.2913525498891354,2.3160735817361386,2.2969262123478082,2.3004366550539386,104.45491853629986,103.62653520286915,103.78388285721833,-0.010731053898891762,-0.0027689054721479712,-0.004286164691876344,0.0,0.51,45.1,103.85000000000001,2.302660753880266,2.3165395559990167,2.299190617988086,2.301568857874077,104.47593397555566,103.67765989724568,103.8094452044066,-0.00600919767570985,0.0016608884083892047,0.0003905894679538304
2026-06-17,43.97,100.62,2.2883784398453493,2.3160735817361386,2.295931833854752,2.299630269809064,101.837755388938,100.99584555693312,101.15019972272168,-0.012029868378843834,-0.0037283378324257438,-0.005255493068866642,0.0,0.51,43.97,101.13000000000001,2.299977257220833,2.3165395559990167,2.299356121232578,2.301342413497977,101.85824427727677,101.09541147293614,101.19998268072317,-0.00717526676783809,0.00034207894200077995,-0.0006917678001722772
2026-06-18,43.86,100.45,2.2902416780665757,2.3160735817361386,2.295699244904653,2.2988936478829984,101.58298729494705,100.69957023286942,100.86178363382555,-0.011215981978096413,-0.002481440657737345,-0.004091009484945153,0.0,0.51,43.86,100.96000000000001,2.30186958504332,2.3165395559990167,2.3002863229801536,2.3011871869207488,101.60342492611687,100.84975947726087,100.93687825602127,-0.0063528456860375716,0.0010925193507976762,0.0002290450875669815
2026-06-22,44.02,101.61,2.308268968650613,2.3160735817361386,2.297130168615352,2.299071141259349,101.95355906802483,101.05668076070283,101.1972983798096,-0.0033754508498233054,0.005460400417396984,0.0040698948524492806,0.0,0.0,44.02,101.61,2.308268968650613,2.3165395559990167,2.301717246690852,2.3013646802970995,101.97407125507672,101.25860393758637,101.29825996825137,-0.0035766220897241272,0.0034642759601490884,0.003072721406953738
2026-06-23,44.64,102.99,2.3071236559139785,2.3160735817361386,2.2982717869889435,2.299167000895264,103.38952468870123,102.54389072698932,102.63053574581735,-0.0038717521846427967,0.0043409869971229136,0.003496388325951027,0.0,0.0,44.64,102.99,2.3071236559139785,2.3165395559990167,2.3028588650644446,2.301460539933014,103.41032577979611,102.74865789227964,102.73291932846253,-0.004072923424543682,0.0023461047222972545,0.0024992918260831076
2026-06-24,44.51,102.85,2.310716692878005,2.3160735817361386,2.299212257699915,2.2993818782589135,103.08843512307553,102.29607723887787,102.3359232098482,-0.0023155971780944138,0.005400289537616857,0.005010849260567734,0.0,0.0,44.51,102.85,2.310716692878005,2.3165395559990167,2.3037993357754156,2.3016754172966634,103.10917563751623,102.50024808401842,102.43800863241844,-0.002516768417995264,0.0034063971915451177,0.004013794312128751
2026-06-25,44.59,103.1,2.312177618300067,2.3160735817361386,2.3003344427350783,2.2998327936798546,103.27372100961443,102.52187457083922,102.52943795156496,-0.0016835578657688499,0.005623204766009524,0.005549434150877926,0.0,0.0,44.59,103.1,2.312177618300067,2.3165395559990167,2.304921520810579,2.302126332717605,103.29449880199617,102.72641238222579,102.63170685725822,-0.0018847291056697036,0.003630127190249301,0.004552472330848516
2026-06-26,45.24,104.64,2.312997347480106,2.3160735817361386,2.3013358693797943,2.3002946403378046,104.77916883774292,104.06713018933495,104.04443558607663,-0.0013290937883288377,0.005489714212040773,0.005707814568584868,0.0,0.0,45.24,104.64,2.312997347480106,2.3165395559990167,2.305922947455295,2.302588179375555,104.80024951339553,104.2746496014706,104.14819529214445,-0.001530265028229716,0.0034976079626634913,0.004711048119926745
2026-06-29,44.92,104.09,2.3172306322350846,2.3160735817361386,2.3029663400107103,2.300868606593796,104.03802529158735,103.37600725254036,103.32923524397418,0.0004994494078370196,0.006883012554663484,0.0073355604320129685,0.0,0.0,44.92,104.09,2.3172306322350846,2.3165395559990167,2.3075534180862105,2.3031621456315468,104.05895685547584,103.58205879969185,103.43226101754993,0.0002982781679361022,0.004891772308120081,0.0063389940116185565
2026-06-30,44.03,102.25,2.322280263456734,2.3160735817361386,2.306076784671565,2.3018913325006287,101.97671980384219,101.39960795067158,101.30724474832483,0.00267624490595091,0.008351570137488412,0.009262868473079694,0.0,0.0,44.03,102.25,2.322280263456734,2.3165395559990167,2.3095302775059006,2.3041848715383795,101.99723665063671,101.60157699833586,101.408229272157,0.0024750736660502427,0.006361738261825017,0.008266550528693337
2026-07-01,44.18,102.71,2.324807605251245,2.3160735817361386,2.309422290207776,2.303174251277792,102.3241308411026,101.88247234678974,101.69755906987777,0.0037639549364442844,0.008089566117185804,0.009906181690705364,0.0,0.0,44.18,102.71,2.324807605251245,2.3165395559990167,2.3117449626429987,2.3054677903155425,102.34471758403656,102.03504766021068,101.79888762456561,0.003562783696543204,0.006593124400083723,0.008910306188126773
2026-07-02,44.68,104.01,2.3278871978513878,2.3160735817361386,2.31337316600838,2.304652499931566,103.48216763197067,103.18498792648343,102.90582554709175,0.005087743914744299,0.007963671727408103,0.010672793453170373,0.0,0.0,44.68,104.01,2.3278871978513878,2.3165395559990167,2.3145359567060537,2.306946038969316,103.50298736203607,103.28876493088919,103.00830087129845,0.004886572674843445,0.006958439714056286,0.009677472399204919
2026-07-06,44.29,103.23,2.3307744411831113,2.3160735817361386,2.3174264423200333,2.306562843612343,102.57889893509358,102.45929752251114,102.07305922196905,0.006327260293094371,0.0074938861044184304,0.011270684707876287,0.0,0.0,44.29,103.23,2.3307744411831113,2.3165395559990167,2.3174264423200333,2.3088563826500934,102.59953693519645,102.51079752251111,102.17464006595101,0.006126089053193431,0.006991373764046011,0.010276001754664163
2026-07-07,44.89,104.51,2.328135442192025,2.3160735817361386,2.3194130896741743,2.3082716291447634,103.96854308413526,104.0292729957463,103.54160604975809,0.00519437756327402,0.004610429957656559,0.009309237858732106,0.0,0.0,44.89,104.51,2.328135442192025,2.3165395559990167,2.3194130896741743,2.3105651681825137,103.98946066879586,104.0292729957463,103.6445630171627,0.004993206323373182,0.004610429957656559,0.008315378313541675
2026-07-08,44.15,102.79,2.3281993204983014,2.3160735817361386,2.3215206561326065,2.309896221560775,102.25464863365052,102.40208790911478,101.9101924267413,0.005221814725564031,0.0037809698898420116,0.008596112983270471,0.0,0.0,44.15,102.79,2.3281993204983014,2.3165395559990167,2.3215206561326065,2.3121897605985255,102.27522139735659,102.40208790911478,102.01145217525797,0.005020643485663222,0.0037809698898420116,0.0076029888150443035
2026-07-09,44.23,103.0,2.3287361519330774,2.3160735817361386,2.3233226020381137,2.3112674298690146,102.43993452018941,102.68085862074518,102.16670987963306,0.005452366100102826,0.0031032701585693126,0.00812309855615543,0.0,0.0,44.23,103.0,2.3287361519330774,2.3165395559990167,2.3233226020381137,2.313560968906765,102.4605445618365,102.68085862074518,102.26815311127278,0.005251194860201858,0.0031032701585693126,0.007130672523906196
2026-07-10,44.45,103.32,2.3244094488188973,2.3160735817361386,2.324545785089997,2.3124401139125377,102.94947070817138,103.27168966059416,102.7358372576777,0.0035926760184284033,0.00046768909597270556,0.005669961259921454,0.0,0.0,44.45,103.32,2.3244094488188973,2.3165395559990167,2.324545785089997,2.314733652950288,102.9701832641563,103.27168966059416,102.8377850679057,0.003391504778527418,0.00046768909597270556,0.004678123713526041
2026-07-13,44.7,103.91,2.324608501118568,2.3160735817361386,2.3257069004538433,2.313521384916819,103.52848910360541,103.90719659352288,103.36607309189044,0.003678307995734353,2.6979542821556517e-05,0.005248344862384143,0.0,0.0,44.7,103.91,2.324608501118568,2.3165395559990167,2.3257069004538433,2.315814923954569,103.54931815315605,103.90719659352288,103.46859428687787,0.00347713675583367,2.6979542821556517e-05,0.004257010047164623
2026-07-14,44.48,103.59,2.3289118705035974,2.3160735817361386,2.3268750242806946,2.3149206821457025,103.01895291562344,103.44744293218695,102.9054312011001,0.005527819878386043,0.0013771140941789004,0.006630377271094397,0.0,0.0,44.48,103.59,2.3289118705035974,2.3165395559990167,2.3268750242806946,2.3172142211834528,103.03967945083626,103.44744293218695,103.00744781749921,0.005326648638485338,0.0013771140941789004,0.005639505546778648
2026-07-15,44.56,103.83,2.3301166965888687,2.3160735817361386,2.3276586675939077,2.3168677261327364,103.20423880216234,103.68555108194775,103.15286559641251,0.0060450204470363774,0.0013921746165955517,0.006542926317162512,0.0,0.0,44.56,103.83,2.3301166965888687,2.3165395559990167,2.3276586675939077,2.3185944725499046,103.22500261531619,103.68555108194775,103.25506569593466,0.005843849207135364,0.0013921746165955517,0.005552653247382183
2026-07-16,45.46,106.25,2.3372195336559614,2.3160735817361386,2.3288998604343796,2.3191610753210776,105.28870502572487,105.81536302881905,105.3248068299942,0.00908865913083136,0.004099090710118939,0.008745833978685781,0.0,0.0,45.46,106.25,2.3372195336559614,2.3165395559990167,2.3288998604343796,2.3203224115386893,105.3098882157153,105.81536302881905,105.40330472211866,0.008887487890930447,0.004099090710118939,0.00800081808899623
2026-07-17,45.42,106.09,2.3357551739321885,2.3160735817361386,2.3296866580424593,2.3215299120254196,105.19606208245543,105.77863166092952,105.33629604108334,0.008461923544469964,0.0029392606238623545,0.007129738975623442,0.0,0.0,45.42,106.09,2.3357551739321885,2.3165395559990167,2.3296866580424593,2.3221113073742568,105.21722663347535,105.77863166092952,105.38904393208728,0.008260752304569224,0.0029392606238623545,0.006629107280238806
2026-07-20,45.23,105.55,2.333628122927261,2.3160735817361386,2.3299720262168746,2.323699234268454,104.75600810192554,105.37172754326043,105.00279792090971,0.007550860555280144,0.0016904137972615144,0.005197777626020807,0.0,0.0,45.23,105.55,2.333628122927261,2.3165395559990167,2.3299720262168746,2.323699234268454,104.77708411783551,105.37172754326043,105.02909443253762,0.007349689315379388,0.0016904137972615144,0.004947372685412542
2026-07-21,45.2,105.52,2.334513274336283,2.3160735817361386,2.3306098094313006,2.325011449552737,104.68652589447348,105.31473558500274,105.03120538893413,0.007930091321575851,0.0019471599808405062,0.004643008224653194,0.0,0.0,45.2,105.52,2.334513274336283,2.3165395559990167,2.3306098094313006,2.325011449552737,104.70758793115556,105.31473558500274,105.03120538893413,0.007728920081675168,0.0019471599808405062,0.004643008224653194
2026-07-22,45.01,104.95,2.331704065763164,2.3160735817361386,2.3309602839577863,2.326240470045197,104.2464719139436,104.90074752250284,104.6487653443687,0.006726028712503159,0.0004694048411358813,0.0028743953957948284,0.0,0.0,45.01,104.95,2.331704065763164,2.3165395559990167,2.3309602839577863,2.326240470045197,104.26744541551574,104.90074752250284,104.6487653443687,0.006524857472602286,0.0004694048411358813,0.0028743953957948284
2026-07-23,44.95,104.71,2.3294771968854278,2.3160735817361386,2.3310343884530216,2.327178495245568,104.10750749903944,104.7766647639025,104.56450912853161,0.005770533132443649,-0.000636458327579161,0.0013904311185724922,0.0,0.0,44.95,104.71,2.3294771968854278,2.3165395559990167,2.3310343884530216,2.327178495245568,104.12845304215581,104.7766647639025,104.56450912853161,0.005569361892542754,-0.000636458327579161,0.0013904311185724922
2026-07-24,45.95,107.0,2.3286180631120783,2.3160735817361386,2.3314552498823398,2.328000517486168,106.42358108077558,107.11103014941635,106.93385185653386,0.005401655410912299,-0.0010371269456895627,0.0006183981169890802,0.0,0.0,45.95,107.0,2.3286180631120783,2.3165395559990167,2.3314552498823398,2.3280005174861684,106.44499259815483,107.11103014941635,106.93385185653386,0.005200484171011571,-0.0010371269456895627,0.0006183981169890802
