,bop date,eop date,day count,bop RSP price,eop RSP price,bop SPY price,eop SPY price,eop SPY / eop RSP,bop SPY / RSP moving avg,eop SPY / RSP moving avg,current position,new position,bop RSP shares,eop RSP shares,eop RSP shares bought,eop RSP shares sold,eop RSP shares traded,bop SPY shares,eop SPY shares,eop SPY shares bought,eop SPY shares sold,eop SPY shares traded,RSP daily commission,SPY daily commission,daily total commissions,RSP cop,RSP pct cop,RSP daily position pnl,SPY cop,SPY pct cop,SPY daily position pnl,daily position pnl,short RSP investment amount,long RSP investment amount,RSP investment amount,daily RSP borrow cost,short SPY investment amount,long SPY investment amount,SPY investment amount,daily SPY borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
129,7/9/2024,7/10/2024,1,163.72,165.07,555.82,561.32,3.400496759,3.378244123,3.387510142,1,1,-610.798925,-605.8035985,4.995326521,0,4.995326521,179.9143608,178.1515,0,1.762860729,-1.762860729,-0.024976633,-0.008814304,-0.033790936,1.35,0.008211975,-824.5785487,5.5,0.009846652,989.5289842,164.9504355,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,162.1388667,1264.883825,-1130.635209
130,7/10/2024,7/11/2024,1,165.07,167.06,561.32,556.48,3.331018796,3.387510142,3.38017497,1,-1,-605.8035985,598.5873339,1204.390932,0,1204.390932,178.1515,-179.7009776,0,357.8524776,-357.8524776,-6.021954662,-1.789262388,-7.81121705,1.99,0.011983403,-1205.549161,-4.84,-0.008659922,-862.2532602,-2067.802421,-100000,0,-100000,-2.777777778,0,100000,100000,0,1.46E-11,200000,-100000,-2.777777778,-2078.391416,-813.5075908,-3209.026625
131,7/11/2024,7/12/2024,1,167.06,168.53,556.48,559.99,3.322791194,3.38017497,3.367020598,-1,-1,598.5873339,593.3661663,0,5.221167631,-5.221167631,-179.7009776,-178.5746174,1.126360169,0,1.126360169,-0.026105838,-0.005631801,-0.031737639,1.47,0.008760746,879.9233808,3.51,0.006287695,-630.7504313,249.1729495,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,246.3634341,-567.1441567,-2962.663191
132,7/12/2024,7/15/2024,3,168.53,168.72,559.99,561.53,3.328176861,3.367020598,3.355485239,-1,-1,593.3661663,592.6979611,0,0.668205142,-0.668205142,-178.5746174,-178.0848753,0.489742152,0,0.489742152,-0.003341026,-0.002448711,-0.005789736,0.19,0.001126761,112.7395716,1.54,0.002746275,-275.0049108,-162.2653392,0,100000,100000,0,-100000,0,-100000,-8.333333333,-1.46E-11,200000,-100000,-8.333333333,-170.6044623,-737.748619,-3133.267653
133,7/15/2024,7/16/2024,1,168.72,171.71,561.53,564.86,3.289616213,3.355485239,3.334419965,-1,-1,592.6979611,582.377264,0,10.32069713,-10.32069713,-178.0848753,-177.0350175,1.049857725,0,1.049857725,-0.051603486,-0.005249289,-0.056852774,2.99,0.017566471,1772.166904,3.33,0.005912712,-593.0226346,1179.144269,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,1176.309639,438.5610196,-1956.958014
134,7/16/2024,7/17/2024,1,171.71,171.01,564.86,556.94,3.25676861,3.334419965,3.305674335,-1,-1,582.377264,584.7611251,2.383861089,0,2.383861089,-177.0350175,-179.552555,0,2.517537506,-2.517537506,-0.011919305,-0.012587688,-0.024506993,-0.7,-0.004084973,-407.6640848,-7.92,-0.014120399,1402.117339,994.453254,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,991.6509692,1430.211989,-965.3070451
135,7/17/2024,7/18/2024,1,171.01,169.54,556.94,552.66,3.259761708,3.305674335,3.291422917,-1,-1,584.7611251,589.8313082,5.070183165,0,5.070183165,-179.552555,-180.9430753,0,1.390520276,-1.390520276,-0.025350916,-0.006952601,-0.032303517,-1.47,-0.008633147,-859.5988539,-4.28,-0.00771453,768.4849355,-91.11391833,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,-93.92399962,1336.287989,-1059.231045
136,7/18/2024,7/19/2024,1,169.54,168.4,552.66,548.99,3.260035629,3.291422917,3.278871804,-1,-1,589.8313082,593.824228,3.992919783,0,3.992919783,-180.9430753,-182.1526804,0,1.209605068,-1.209605068,-0.019964599,-0.006048025,-0.026012624,-1.14,-0.006746785,-672.4076914,-3.67,-0.006662758,664.0610864,-8.346605018,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,-11.15039542,1325.137594,-1070.38144
137,7/19/2024,7/22/2024,3,168.4,169.73,548.99,554.65,3.267837153,3.278871804,3.266803863,-1,-1,593.824228,589.1710364,0,4.653191677,-4.653191677,-182.1526804,-180.293879,1.858801354,0,1.858801354,-0.023265958,-0.009294007,-0.032559965,1.33,0.007866837,789.7862233,5.66,0.010257058,-1030.984171,-241.1979477,0,100000,100000,0,-100000,0,-100000,-8.333333333,0,200000,-100000,-8.333333333,-249.563841,1075.573753,-1319.945281
138,7/22/2024,7/23/2024,1,169.73,169.13,554.65,553.78,3.274286052,3.266803863,3.263737831,-1,1,589.1710364,-591.2611601,0,1180.432196,-1180.432196,-180.293879,180.5771245,360.8710035,0,360.8710035,-5.902160982,-1.804355018,-7.706516,-0.6,-0.003541289,-353.5026218,-0.87,-0.001569788,156.8556747,-196.6469471,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,-207.1312408,868.442512,-1527.076522
139,7/23/2024,7/24/2024,1,169.13,167.15,553.78,541.23,3.237989829,3.263737831,3.259982074,1,-1,-591.2611601,598.2650314,1189.526191,0,1189.526191,180.5771245,-184.7643331,0,365.3414576,-365.3414576,-5.947630957,-1.826707288,-7.774338245,-1.98,-0.011776037,1170.697097,-12.55,-0.022923169,-2266.242912,-1095.545815,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,-1106.097931,-237.6554194,-2633.174453
140,7/24/2024,7/25/2024,1,167.15,167.35,541.23,538.41,3.217269196,3.259982074,3.251483572,-1,-1,598.2650314,597.5500448,0,0.714986593,-0.714986593,-184.7643331,-185.7320629,0,0.967729833,-0.967729833,-0.003574933,-0.004838649,-0.008413582,0.2,0.001195815,119.6530063,-2.82,-0.005223975,521.0354193,640.6884256,0,100000,100000,0,-100000,0,-100000,-2.777777778,1.46E-11,200000,-100000,-2.777777778,637.9022342,400.2468148,-1995.272219
141,7/25/2024,7/26/2024,1,167.35,169.74,538.41,544.44,3.207493814,3.251483572,3.240975209,-1,-1,597.5500448,589.1363261,0,8.41371867,-8.41371867,-185.7320629,-183.6749688,2.057094151,0,2.057094151,-0.042068593,-0.010285471,-0.052354064,2.39,0.014180427,1428.144607,6.03,0.011137392,-1119.964339,308.1802677,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,305.3501358,705.5969506,-1689.922083
142,7/26/2024,7/29/2024,3,169.74,169.97,544.44,544.76,3.205036183,3.240975209,3.228415015,-1,-1,589.1363261,588.3391187,0,0.797207478,-0.797207478,-183.6749688,-183.5670754,0.107893366,0,0.107893366,-0.003986037,-0.000539467,-0.004525504,0.23,0.001354096,135.501355,0.32,0.000587587,-58.77599001,76.72536501,0,100000,100000,0,-100000,0,-100000,-8.333333333,0,200000,-100000,-8.333333333,68.38750617,773.9844568,-1621.534577
143,7/29/2024,7/30/2024,1,169.97,170.79,544.76,542,3.173487909,3.228415015,3.208255386,-1,-1,588.3391187,585.5143744,0,2.82474429,-2.82474429,-183.5670754,-184.501845,0,0.934769609,-0.934769609,-0.014123721,-0.004673848,-0.018797569,0.82,0.004812781,482.4380773,-2.76,-0.005079329,506.6451281,989.0832054,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,986.2866301,1760.271087,-635.2479471
144,7/30/2024,7/31/2024,1,170.79,171.6,542,550.81,3.209848485,3.208255386,3.202627117,-1,1,585.5143744,-582.7505828,0,1168.264957,-1168.264957,-184.501845,181.550807,366.052652,0,366.052652,-5.841324786,-1.83026326,-7.671588046,0.81,0.004731455,474.2666432,8.81,0.016123921,-1625.461255,-1151.194611,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,-1161.643977,598.6271097,-1796.891924
145,7/31/2024,8/1/2024,1,171.6,169.69,550.81,543.01,3.200011786,3.202627117,3.199175635,1,-1,-582.7505828,589.3099181,1172.060501,0,1172.060501,181.550807,-184.1586711,0,365.7094781,-365.7094781,-5.860302504,-1.828547391,-7.688849895,-1.91,-0.011192944,1113.053613,-7.8,-0.014262186,-1416.096295,-303.0426815,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,-313.5093092,285.1178005,-2110.401233
146,8/1/2024,8/2/2024,1,169.69,166.77,543.01,532.9,3.19541884,3.199175635,3.196760641,-1,-1,589.3099181,599.6282305,10.31831241,0,10.31831241,-184.1586711,-187.6524676,0,3.493796519,-3.493796519,-0.051591562,-0.017468983,-0.069060545,-2.92,-0.017357625,-1720.784961,-10.11,-0.018793947,1861.844165,141.0592041,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,138.2123658,423.3301663,-1972.188868
147,8/2/2024,8/5/2024,3,166.77,162.83,532.9,517.38,3.177424308,3.196760641,3.191238266,-1,-1,599.6282305,614.137444,14.50921346,0,14.50921346,-187.6524676,-193.2815339,0,5.629066252,-5.629066252,-0.072546067,-0.028145331,-0.100691399,-3.94,-0.023908906,-2362.535228,-15.52,-0.029556175,2912.366298,549.8310695,0,100000,100000,0,-100000,0,-100000,-8.333333333,0,200000,-100000,-8.333333333,541.3970447,964.7272111,-1430.791823
148,8/5/2024,8/6/2024,1,162.83,164.5,517.38,522.15,3.174164134,3.191238266,3.191373511,-1,-1,614.137444,607.9027356,0,6.234708398,-6.234708398,-193.2815339,-191.5158479,1.765685946,0,1.765685946,-0.031173542,-0.00882843,-0.040001972,1.67,0.010203858,1025.609531,4.77,0.009177289,-921.9529166,103.6566148,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,100.838835,1065.566046,-1329.952988
149,8/6/2024,8/7/2024,1,164.5,163.34,522.15,518.66,3.175339782,3.191373511,3.18447177,-1,-1,607.9027356,612.2199094,4.317173829,0,4.317173829,-191.5158479,-192.8045348,0,1.288686826,-1.288686826,-0.021585869,-0.006443434,-0.028029303,-1.16,-0.007076652,-705.1671733,-3.49,-0.00670634,668.3903093,-36.77686395,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,-39.58267104,1025.983375,-1369.535659
150,8/7/2024,8/8/2024,1,163.34,166.3,518.66,530.65,3.190920024,3.18447177,3.182653418,-1,1,612.2199094,-601.3229104,0,1213.54282,-1213.54282,-192.8045348,188.4481297,381.2526644,0,381.2526644,-6.067714099,-1.906263322,-7.973977421,2.96,0.017959468,1812.170932,11.99,0.022854108,-2311.726372,-499.55544,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,-510.3071952,515.6761799,-1879.842854
151,8/8/2024,8/9/2024,1,166.3,166.65,530.65,532.99,3.198259826,3.182653418,3.183221615,1,1,-601.3229104,-600.060006,1.262904402,0,1.262904402,188.4481297,187.6207809,0,0.827348775,-0.827348775,-0.006314522,-0.004136744,-0.010451266,0.35,0.002102419,-210.4630186,2.34,0.004399992,440.9686234,230.5056047,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,227.7173757,743.3935556,-1652.125478
152,8/9/2024,8/12/2024,3,166.65,165.85,532.99,533.27,3.215375339,3.183221615,3.190811821,1,1,-600.060006,-602.9544769,0,2.894470936,-2.894470936,187.6207809,187.5222683,0,0.098512608,-0.098512608,-0.014472355,-0.000492563,-0.014964918,-0.8,-0.004812039,480.0480048,0.28,0.0005252,52.53381865,532.5818234,-100000,0,-100000,-8.333333333,0,100000,100000,0,0,200000,-100000,-8.333333333,524.2335252,1267.627081,-1127.891953
153,8/12/2024,8/13/2024,1,165.85,167.74,533.27,542.04,3.231429593,3.190811821,3.202264913,1,1,-602.9544769,-596.1607249,6.793752006,0,6.793752006,187.5222683,184.4882297,0,3.034038618,-3.034038618,-0.03396876,-0.015170193,-0.049138953,1.89,0.011331396,-1139.583961,8.77,0.016311937,1644.570293,504.9863313,-100000,0,-100000,-2.777777778,0,100000,100000,0,1.46E-11,200000,-100000,-2.777777778,502.1594146,1769.786495,-625.7325386
154,8/13/2024,8/14/2024,1,167.74,168.09,542.04,543.75,3.234874175,3.202264913,3.214171791,1,1,-596.1607249,-594.9193884,1.241336509,0,1.241336509,184.4882297,183.908046,0,0.580183674,-0.580183674,-0.006206683,-0.002900918,-0.009107601,0.35,0.002084389,-208.6562537,1.71,0.003149783,315.4748727,106.818619,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,104.0317336,1873.818229,-521.700805
155,8/14/2024,8/15/2024,1,168.09,170.37,543.75,553.07,3.246287492,3.214171791,3.225245285,1,1,-594.9193884,-586.9577977,7.961590689,0,7.961590689,183.908046,180.8089392,0,3.099106783,-3.099106783,-0.039807953,-0.015495534,-0.055303487,2.28,0.013472992,-1356.416206,9.32,0.016994993,1714.022989,357.6067829,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,354.7737016,2228.591931,-166.9271034
156,8/15/2024,8/16/2024,1,170.37,170.78,553.07,554.31,3.245754772,3.225245285,3.234744274,1,1,-586.9577977,-585.5486591,1.409138641,0,1.409138641,180.8089392,180.4044668,0,0.404472379,-0.404472379,-0.007045693,-0.002022362,-0.009068055,0.41,0.002403636,-240.6526971,1.24,0.002239521,224.2030846,-16.44961247,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,-19.2364583,2209.355472,-186.1635617
157,8/16/2024,8/19/2024,3,170.78,172.08,554.31,559.61,3.252033938,3.234744274,3.242075994,1,1,-585.5486591,-581.1250581,4.423600981,0,4.423600981,180.4044668,178.6958775,0,1.708589328,-1.708589328,-0.022118005,-0.008542947,-0.030660952,1.3,0.007583306,-761.2132568,5.3,0.009516016,956.1436741,194.9304173,-100000,0,-100000,-8.333333333,0,100000,100000,0,0,200000,-100000,-8.333333333,186.566423,2395.921895,0
158,8/19/2024,8/20/2024,1,172.08,171.4,559.61,558.7,3.259626604,3.242075994,3.247715396,1,1,-581.1250581,-583.4305718,0,2.305513649,-2.305513649,178.6958775,178.986934,0.291056468,0,0.291056468,-0.011527568,-0.001455282,-0.012982851,-0.68,-0.003959479,395.1650395,-0.91,-0.001627456,-162.6132485,232.551791,-100000,0,-100000,-2.777777778,0,100000,100000,0,1.46E-11,200000,-100000,-2.777777778,229.7610304,2625.682926,0
159,8/20/2024,8/21/2024,1,171.4,172.6,558.7,560.62,3.248088065,3.247715396,3.250358174,1,1,-583.4305718,-579.3742758,4.05629598,0,4.05629598,178.986934,178.3739431,0,0.612990819,-0.612990819,-0.02028148,-0.003064954,-0.023346434,1.2,0.006976772,-700.1166861,1.92,0.003430658,343.6549132,-356.4617729,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,-359.2628971,2266.420029,-359.2628971
160,8/21/2024,8/22/2024,1,172.6,172.11,560.62,556.22,3.231770379,3.250358174,3.247454752,1,-1,-579.3742758,581.0237639,1160.39804,0,1160.39804,178.3739431,-179.7849772,0,358.1589203,-358.1589203,-5.801990198,-1.790794602,-7.5927848,-0.49,-0.002842971,283.8933951,-4.4,-0.007879415,-784.8453498,-500.9519547,-100000,0,-100000,-2.777777778,0,100000,100000,0,-1.46E-11,200000,-100000,-2.777777778,-511.3225172,1755.097511,-870.5854144
161,8/22/2024,8/23/2024,1,172.11,174.3,556.22,562.13,3.225071715,3.247454752,3.24331814,-1,-1,581.0237639,573.7234653,0,7.300298582,-7.300298582,-179.7849772,-177.894793,1.890184148,0,1.890184148,-0.036501493,-0.009450921,-0.045952414,2.19,0.012644145,1272.442043,5.91,0.01056924,-1062.529215,209.9128278,0,100000,100000,0,-100000,0,-100000,-2.777777778,-1.46E-11,200000,-100000,-2.777777778,207.0890976,1962.186609,-663.4963167
162,8/23/2024,8/26/2024,3,174.3,174.27,562.13,560.79,3.217937683,3.24331814,3.236498889,-1,-1,573.7234653,573.8222299,0.098764583,0,0.098764583,-177.894793,-178.3198702,0,0.425077164,-0.425077164,-0.000493823,-0.002125386,-0.002619209,-0.03,-0.000172132,-17.21170396,-1.34,-0.002386636,238.3790226,221.1673187,0,100000,100000,0,-100000,0,-100000,-8.333333333,-1.46E-11,200000,-100000,-8.333333333,212.8313661,2175.017975,-450.6649506
163,8/26/2024,8/27/2024,1,174.27,174.35,560.79,561.56,3.220877545,3.236498889,3.228749078,-1,-1,573.8222299,573.5589332,0,0.263296693,-0.263296693,-178.3198702,-178.0753615,0.24450869,0,0.24450869,-0.001316483,-0.001222543,-0.002539027,0.08,0.000458952,45.90577839,0.77,0.001372121,-137.3063,-91.40052165,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,-94.18083846,2080.837137,-544.8457891
164,8/27/2024,8/28/2024,1,174.35,173.87,561.56,558.3,3.211019727,3.228749078,3.22133541,-1,-1,573.5589332,575.1423477,1.583414551,0,1.583414551,-178.0753615,-179.1151711,0,1.039809562,-1.039809562,-0.007917073,-0.005199048,-0.013116121,-0.48,-0.00275688,-275.3082879,-3.26,-0.005822173,580.5256785,305.2173905,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,302.4264966,2383.263633,-242.4192924
165,8/28/2024,8/29/2024,1,173.87,174.52,558.3,558.35,3.19934678,3.22133541,3.21485069,-1,-1,575.1423477,573.0002292,0,2.142118531,-2.142118531,-179.1151711,-179.0991314,0.016039686,0,0.016039686,-0.010710593,-8.02E-05,-0.010790791,0.65,0.003731455,373.842526,0.05,8.96E-05,-8.955758553,364.8867675,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,362.0981989,2745.361832,0
166,8/29/2024,8/30/2024,1,174.52,175.87,558.35,563.68,3.205094672,3.21485069,3.210855281,-1,-1,573.0002292,568.6018082,0,4.398421046,-4.398421046,-179.0991314,-177.4056202,1.693511159,0,1.693511159,-0.021992105,-0.008467556,-0.030459661,1.35,0.007705737,773.5503094,5.33,0.009500709,-954.5983702,-181.0480608,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,-183.8562982,2561.505534,-183.8562982
167,8/30/2024,9/3/2024,4,175.87,173.61,563.68,552.08,3.180001152,3.210855281,3.203267975,-1,-1,568.6018082,576.0036864,7.40187827,0,7.40187827,-177.4056202,-181.1331691,0,3.727548896,-3.727548896,-0.037009391,-0.018637744,-0.055647136,-2.26,-0.012933681,-1285.040086,-11.6,-0.020793751,2057.905194,772.865108,0,100000,100000,0,-100000,0,-100000,-11.11111111,-2.91E-11,200000,-100000,-11.11111111,761.6983498,3323.203884,0
168,9/3/2024,9/4/2024,1,173.61,173.36,552.08,550.95,3.178068759,3.203267975,3.194706218,-1,-1,576.0036864,576.8343332,0.830646756,0,0.830646756,-181.1331691,-181.5046737,0,0.371504639,-0.371504639,-0.004153234,-0.001857523,-0.006010757,-0.25,-0.001441047,-144.0009216,-1.13,-0.002048902,204.6804811,60.67955948,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,57.89577095,3381.099655,0
169,9/4/2024,9/5/2024,1,173.36,172.3,550.95,549.61,3.189843297,3.194706218,3.190470932,-1,-1,576.8343332,580.3830528,3.548719635,0,3.548719635,-181.5046737,-181.9471989,0,0.442525178,-0.442525178,-0.017743598,-0.002212626,-0.019956224,-1.06,-0.006133214,-611.4443932,-1.34,-0.002435125,243.2162628,-368.2281304,0,100000,100000,0,-100000,0,-100000,-2.777777778,1.46E-11,200000,-100000,-2.777777778,-371.0258644,3010.07379,-371.0258644
170,9/5/2024,9/6/2024,1,172.3,170.45,549.61,540.36,3.170196539,3.190470932,3.184640884,-1,-1,580.3830528,586.6823115,6.299258713,0,6.299258713,-181.9471989,-185.0618106,0,3.114611722,-3.114611722,-0.031496294,-0.015573059,-0.047069352,-1.85,-0.010795145,-1073.708648,-9.25,-0.016973352,1683.01159,609.3029423,0,100000,100000,0,-100000,0,-100000,-2.777777778,1.46E-11,200000,-100000,-2.777777778,606.4780952,3616.551885,0
171,9/6/2024,9/9/2024,3,170.45,172.1,540.36,546.41,3.174956421,3.184640884,3.178613233,-1,-1,586.6823115,581.0575247,0,5.624786833,-5.624786833,-185.0618106,-183.012756,2.049054656,0,2.049054656,-0.028123934,-0.010245273,-0.038369207,1.65,0.009633705,968.025814,6.05,0.011134026,-1119.623954,-151.5981404,0,100000,100000,0,-100000,0,-100000,-8.333333333,0,200000,-100000,-8.333333333,-159.9698429,3456.582043,-159.9698429
172,9/9/2024,9/10/2024,1,172.1,172.2,546.41,548.79,3.186933798,3.178613233,3.179999762,-1,1,581.0575247,-580.7200929,0,1161.777618,-1161.777618,-183.012756,182.2190638,365.2318197,0,365.2318197,-5.808888088,-1.826159099,-7.635047187,0.1,0.000580889,58.10575247,2.38,0.004346245,-435.5703593,-377.4646068,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,-387.8774317,3068.704611,-547.8472747
173,9/10/2024,9/11/2024,1,172.2,172.28,548.79,554.42,3.218133271,3.179999762,3.188012665,1,1,-580.7200929,-580.4504295,0.269663382,0,0.269663382,182.2190638,180.3686736,0,1.85039019,-1.85039019,-0.001348317,-0.009251951,-0.010600268,0.08,0.000464468,-46.45760743,5.63,0.010206668,1025.893329,979.4357215,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,976.6473435,4045.351954,0
174,9/11/2024,9/12/2024,1,172.28,173.35,554.42,559.09,3.225209115,3.188012665,3.195085829,1,1,-580.4504295,-576.8676089,3.58282065,0,3.58282065,180.3686736,178.8620795,0,1.506594118,-1.506594118,-0.017914103,-0.007532971,-0.025447074,1.07,0.006191612,-621.0819596,4.67,0.00838794,842.3217056,221.239746,-100000,0,-100000,-2.777777778,0,100000,100000,0,-1.46E-11,200000,-100000,-2.777777778,218.4365211,4263.788475,0
175,9/12/2024,9/13/2024,1,173.35,175.01,559.09,562.01,3.211302211,3.195085829,3.203306963,1,1,-576.8676089,-571.3959202,5.471688651,0,5.471688651,178.8620795,177.932777,0,0.929302454,-0.929302454,-0.027358443,-0.004646512,-0.032004956,1.66,0.009530443,-957.6002307,2.92,0.005209181,522.277272,-435.3229588,-100000,0,-100000,-2.777777778,0,100000,100000,0,-1.46E-11,200000,-100000,-2.777777778,-438.1327415,3825.655734,-438.1327415
176,9/13/2024,9/16/2024,3,175.01,176.28,562.01,562.84,3.192874972,3.203306963,3.206890673,1,-1,-571.3959202,567.2793283,1138.675249,0,1138.675249,177.932777,-177.6703859,0,355.6031629,-355.6031629,-5.693376243,-1.778015814,-7.471392057,1.27,0.007230525,-725.6728187,0.83,0.001475753,147.6842049,-577.9886138,-100000,0,-100000,-8.333333333,0,100000,100000,0,1.46E-11,200000,-100000,-8.333333333,-593.7933392,3231.862395,-1031.926081
177,9/16/2024,9/17/2024,1,176.28,176.54,562.84,563.07,3.189475473,3.206890673,3.207399008,-1,-1,567.2793283,566.4438654,0,0.835462928,-0.835462928,-177.6703859,-177.597812,0.072573905,0,0.072573905,-0.004177315,-0.00036287,-0.004540184,0.26,0.00147384,147.4926254,0.23,0.000408558,-40.86418876,106.6284366,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,103.8461186,3335.708513,-928.079962
178,9/17/2024,9/18/2024,1,176.54,176.21,563.07,561.4,3.185971284,3.207399008,3.200966611,-1,-1,566.4438654,567.5046819,1.060816501,0,1.060816501,-177.597812,-178.1261133,0,0.528301293,-0.528301293,-0.005304083,-0.002641506,-0.007945589,-0.33,-0.001871014,-186.9264756,-1.67,-0.00297029,296.588346,109.6618704,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,106.8761471,3442.58466,-821.2038149
179,9/18/2024,9/19/2024,1,176.21,178.09,561.4,570.98,3.206131731,3.200966611,3.197151134,-1,1,567.5046819,-561.5138413,0,1129.018523,-1129.018523,-178.1261133,175.1374829,353.2635962,0,353.2635962,-5.645092616,-1.766317981,-7.411410597,1.88,0.010612575,1066.908802,9.58,0.016920519,-1706.448165,-639.5393633,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,-649.7285517,2792.856109,-1470.932367
180,9/19/2024,9/20/2024,1,178.09,177.44,570.98,568.25,3.202490983,3.197151134,3.195388889,1,1,-561.5138413,-563.5707845,0,2.056943174,-2.056943174,175.1374829,175.9788825,0.84139961,0,0.84139961,-0.010284716,-0.004206998,-0.014491714,-0.65,-0.003656517,364.9839969,-2.73,-0.00479272,-478.1253284,-113.1413315,-100000,0,-100000,-2.777777778,0,100000,100000,0,1.46E-11,200000,-100000,-2.777777778,-115.933601,2676.922508,-1586.865968
181,9/20/2024,9/23/2024,3,177.44,177.65,568.25,569.67,3.206698565,3.195388889,3.198153607,1,1,-563.5707845,-562.9045877,0.666196818,0,0.666196818,175.9788825,175.540225,0,0.438657492,-0.438657492,-0.003330984,-0.002193287,-0.005524272,0.21,0.001182799,-118.3498647,1.42,0.002495783,249.8900132,131.5401485,-100000,0,-100000,-8.333333333,0,100000,100000,0,0,200000,-100000,-8.333333333,123.2012909,2800.123799,-1463.664677
182,9/23/2024,9/24/2024,1,177.65,177.91,569.67,571.3,3.211174189,3.198153607,3.20249335,1,1,-562.9045877,-562.0819515,0.822636124,0,0.822636124,175.540225,175.0393839,0,0.500841181,-0.500841181,-0.004113181,-0.002504206,-0.006617387,0.26,0.001462482,-146.3551928,1.63,0.00285722,286.1305668,139.775374,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,136.9909789,2937.114777,-1326.673698
183,9/24/2024,9/25/2024,1,177.91,176.81,571.3,570.04,3.22402579,3.20249335,3.210104252,1,1,-562.0819515,-565.57887,0,3.496918425,-3.496918425,175.0393839,175.4262859,0.386902013,0,0.386902013,-0.017484592,-0.00193451,-0.019419102,-1.1,-0.006202095,618.2901467,-1.26,-0.002207932,-220.5496237,397.740523,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,394.9433262,3332.058104,-931.7303718
184,9/25/2024,9/26/2024,1,176.81,178.29,570.04,572.3,3.209938864,3.210104252,3.210865678,1,-1,-565.57887,560.8839531,1126.462823,0,1126.462823,175.4262859,-174.7335314,0,350.1598172,-350.1598172,-5.632314115,-1.750799086,-7.383113202,1.48,0.008335728,-837.0567276,2.26,0.003956796,396.4634061,-440.5933215,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,-450.7542125,2881.303891,-1382.484584
185,9/26/2024,9/27/2024,1,178.29,178.93,572.3,571.47,3.193818812,3.210865678,3.209131244,-1,-1,560.8839531,558.8777734,0,2.006179679,-2.006179679,-174.7335314,-174.9873134,0,0.253782055,-0.253782055,-0.010030898,-0.00126891,-0.011299809,0.64,0.00358323,358.96573,-0.83,-0.001451341,145.028831,503.994561,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,501.2054834,3382.509375,-881.2791008
