,bop date,eop date,day count,bop XLU price,eop XLU price,bop FUTY price,eop FUTY price,bop IDU price,eop IDU price,bop VPU price,eop VPU price,eop VPU / eop XLU,eop VPU / XLU moving avg,bop VPU / XLU moving avg,eop XLU unit price,eop VPU / eop FUTY,eop VPU / FUTY moving avg,bop VPU / FUTY moving avg,eop FUTY unit price,eop VPU / eop IDU,eop VPU / IDU moving avg,bop VPU / IDU moving avg,eop IDU unit price,eop VPU / eop VPU,eop VPU / VPU moving avg,bop VPU / VPU moving avg,eop VPU unit price,XLU unit price pct diff,FUTY unit price pct diff,IDU unit price pct diff,VPU unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,XLU shares per unit,eop XLU shares,bop XLU shares,eop XLU shares traded,eop XLU shares bought,eop XLU shares sold,FUTY shares per unit,eop FUTY shares,bop FUTY shares,eop FUTY shares traded,eop FUTY shares bought,eop FUTY shares sold,IDU shares per unit,eop IDU shares,bop IDU shares,eop IDU shares traded,eop IDU shares bought,eop IDU shares sold,VPU shares per unit,eop VPU shares,bop VPU shares,eop VPU shares traded,eop VPU shares bought,eop VPU shares sold,XLU daily commission,XLU cop,XLU pct cop,XLU daily position pnl,XLU investment amount,short XLU investment amount,long XLU investment amount,daily XLU borrow cost,FUTY daily commission,FUTY cop,FUTY pct cop,FUTY daily position pnl,FUTY investment amount,short FUTY investment amount,long FUTY investment amount,daily FUTY borrow cost,IDU daily commission,IDU cop,IDU pct cop,IDU daily position pnl,IDU investment amount,short IDU investment amount,long IDU investment amount,daily IDU borrow cost,VPU daily commission,VPU cop,VPU pct cop,VPU daily position pnl,VPU investment amount,short VPU investment amount,long VPU investment amount,daily VPU borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
352,2025-05-29,2025-05-30,1,40.545,40.96,52.29,52.8,104.32,105.34,175.38,176.96,4.3203125,4.323793812596627,4.324535422526489,177.13297090668502,3.351515151515152,3.352893955586263,3.3529491596993246,177.03571563212432,1.6798936776153408,1.6832334367476158,1.6833501691085122,177.3241068138907,1.0,1.0,1.0,176.96,0.0009769802546509762,0.00042777711670165264,0.0020554517410192323,0.0,VPU,IDU,0.0,0.0020554517410192323,0.0020554517410192323,True,True,False,FUTY,IDU,,,1,0,2443.0,0.0,0.0,0.0,0.0,-0.0,1894.0,0.0,1911.0,-1911.0,0.0,1911.0,951.0,0.0,-960.0,960.0,960.0,-0.0,565.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.41499999999999915,0.010183512334731599,0.0,0.0,0.0,0.0,0.0,-9.555,0.509999999999998,0.00970604251217651,974.6099999999961,99926.19,0.0,99926.19,0.0,-4.8,1.0200000000000102,0.009730115876900581,-979.2000000000098,-100147.2,-100147.2,0.0,-2.7818666666666667,-0.0,1.5800000000000125,0.008968669982760536,0.0,0.0,0.0,0.0,0.0,-14.355,-4.590000000013674,-221.00999999999476,200073.39,-100147.2,-2.7818666666666667,-21.72686666668034,7444.261315694353,-60.95824597223236
353,2025-05-30,2025-06-02,3,40.96,41.09,52.8,52.95,105.34,105.71,176.96,177.52,4.320272572402044,4.323330952188515,4.323793812596627,177.6646877595954,3.352596789423985,3.3529446842052004,3.352893955586263,177.53573494829263,1.6793113234320312,1.6830992367461852,1.6832334367476158,177.93460659859045,1.0,1.0,1.0,177.52,0.0008147184976430202,8.863368059788932e-05,0.0023328255080699973,0.0,VPU,IDU,0.0,0.0023328255080699973,0.0023328255080699973,False,True,False,,,VPU,IDU,0,1,2434.0,0.0,0.0,0.0,0.0,-0.0,1888.0,0.0,0.0,0.0,0.0,-0.0,948.0,-948.0,0.0,-948.0,0.0,948.0,563.0,563.0,0.0,563.0,563.0,-0.0,-0.0,0.13000000000000256,0.0031688021640660403,0.0,0.0,0.0,0.0,0.0,-0.0,0.15000000000000568,0.0028368813351997567,0.0,0.0,0.0,0.0,0.0,-4.74,0.36999999999999034,0.003506281725328364,0.0,0.0,0.0,0.0,0.0,-2.815,0.5600000000000023,0.003159560290368518,0.0,0.0,0.0,0.0,0.0,-7.555,0.0,0.0,0.0,0.0,0.0,-7.555,7436.706315694352,-68.51324597223265
354,2025-06-02,2025-06-03,1,41.09,41.2,52.95,53.08,105.71,105.88,177.52,177.89,4.317718446601941,4.322711531966759,4.323330952188515,178.12123523016683,3.3513564431047476,3.3528431138370727,3.3529446842052004,177.97430383761204,1.6801095579901775,1.6830490777496476,1.6830992367461852,178.2065471866861,1.0,1.0,1.0,177.89,0.001299033512437236,0.000473797671078544,0.001777873290636249,0.0,VPU,IDU,0.0,0.001777873290636249,0.001777873290636249,False,True,False,VPU,IDU,VPU,IDU,1,1,2430.0,0.0,0.0,0.0,0.0,-0.0,1884.0,0.0,0.0,0.0,0.0,-0.0,946.0,-946.0,-948.0,2.0,2.0,-0.0,562.0,562.0,563.0,-1.0,0.0,1.0,-0.0,0.10999999999999943,0.0026734734601622434,0.0,0.0,0.0,0.0,0.0,-0.0,0.12999999999999545,0.0024521374165911093,0.0,0.0,0.0,0.0,0.0,-0.01,0.1700000000000017,0.0016068815783288717,-161.16000000000162,-100213.07999999999,-100213.07999999999,0.0,-2.7836966666666663,-0.005,0.3699999999999761,0.0020821031128397407,208.30999999998656,99943.76000000001,0.0,99943.76000000001,0.0,-0.015,47.14999999998494,-269.3199999999779,200156.84,-100213.07999999999,-2.7836966666666663,44.35130333331828,7481.057619027671,-24.161942638914297
355,2025-06-03,2025-06-04,1,41.2,40.48,53.08,52.17,105.88,104.2,177.89,174.94,4.321640316205534,4.322449782252941,4.322711531966759,174.98336281401438,3.3532681617788,3.352909831527706,3.3528431138370727,174.9178252488801,1.6788867562380039,1.6828306945256988,1.6830490777496476,175.3737139015133,1.0,1.0,1.0,174.94,0.0002478417781976906,-0.00012676435711459998,0.0024761469842876694,0.0,FUTY,IDU,-0.00012676435711459998,0.0024761469842876694,0.0026029113414022696,False,True,False,VPU,IDU,FUTY,IDU,1,1,2473.0,0.0,0.0,0.0,0.0,-0.0,1918.0,1918.0,0.0,1918.0,1918.0,-0.0,963.0,-963.0,-946.0,-17.0,0.0,17.0,572.0,0.0,562.0,-562.0,0.0,562.0,-0.0,-0.720000000000006,-0.01763023137627073,-0.0,0.0,0.0,0.0,0.0,-9.59,-0.9099999999999966,-0.0172925924297053,-0.0,0.0,0.0,0.0,0.0,-0.085,-1.6799999999999926,-0.015994248039633924,1589.279999999993,-100162.48,-100162.48,0.0,-2.782291111111111,-2.81,-2.9499999999999886,-0.01672232374546948,-1657.8999999999937,99974.18,0.0,99974.18,0.0,-12.485000000000001,-68.6200000000008,-188.3000000000029,200136.65999999997,-100162.48,-2.782291111111111,-83.8872911111119,7397.170327916559,-108.04923375002636
356,2025-06-04,2025-06-05,1,40.48,40.415,52.17,52.08,104.2,104.04,174.94,174.67,4.32191018186317,4.3220870870117345,4.322449782252941,174.69180794975262,3.353878648233487,3.3530198713219312,3.352909831527706,174.61954402596294,1.678873510188389,1.682635542654739,1.6828306945256988,175.0817054584537,1.0,1.0,1.0,174.67,0.00012484449808029265,-0.0002889062970877012,0.002354273858788482,0.0,FUTY,IDU,-0.0002889062970877012,0.002354273858788482,0.0026431801558761832,False,True,False,FUTY,IDU,FUTY,IDU,1,1,2477.0,0.0,0.0,0.0,0.0,-0.0,1921.0,1921.0,1918.0,3.0,3.0,-0.0,964.0,-964.0,-963.0,-1.0,0.0,1.0,573.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.06499999999999773,-0.001607021793402365,-0.0,0.0,0.0,0.0,0.0,-0.015,-0.09000000000000341,-0.0017266191339876265,-172.62000000000654,100062.06,0.0,100062.06,0.0,-0.005,-0.1599999999999966,-0.0015366887388157254,154.07999999999672,-100344.6,-100344.6,0.0,-2.78735,-0.0,-0.27000000000001023,-0.0015445785514073699,-0.0,0.0,0.0,0.0,0.0,-0.02,-18.540000000009826,-282.54000000000815,200406.66,-100344.6,-2.78735,-21.347350000009826,7375.822977916549,-129.39658375003637
357,2025-06-05,2025-06-06,1,40.415,40.595,52.08,52.29,104.04,104.35,174.67,175.3,4.318265796280331,4.321533460471194,4.3220870870117345,175.45512529724135,3.3524574488429915,3.352856794470487,3.3530198713219312,175.32940907142378,1.6799233349305225,1.6825108089549232,1.682635542654739,175.583018876022,1.0,1.0,1.0,175.3,0.0008845219708410198,0.00016775017001917556,0.001613181158238113,0.0,VPU,IDU,0.0,0.001613181158238113,0.001613181158238113,False,True,False,FUTY,IDU,VPU,IDU,1,1,2464.0,0.0,0.0,0.0,0.0,-0.0,1911.0,0.0,1921.0,-1921.0,0.0,1921.0,959.0,-959.0,-964.0,5.0,5.0,-0.0,570.0,570.0,0.0,570.0,570.0,-0.0,-0.0,0.17999999999999972,0.004443903128602076,0.0,0.0,0.0,0.0,0.0,-9.605,0.21000000000000085,0.004024150299725548,403.4100000000016,100045.68,0.0,100045.68,0.0,-0.025,0.30999999999998806,0.0029751929427587424,-298.8399999999885,-100294.56000000001,-100294.56000000001,0.0,-2.78596,-2.85,0.6300000000000239,0.003600312486887351,0.0,0.0,0.0,0.0,0.0,-12.48,104.57000000001312,-248.8800000000192,200340.24,-100294.56000000001,-2.78596,89.30404000001312,7465.127017916561,-40.09254375002365
358,2025-06-06,2025-06-09,3,40.595,40.335,52.29,52.0,104.35,103.63,175.3,174.43,4.324532044130408,4.3215088164164985,4.321533460471194,174.3090521281056,3.354423076923077,3.352925774403597,3.352856794470487,174.3485533124653,1.6831998456045547,1.6826091792992919,1.6825108089549232,174.3585951319987,1.0,1.0,1.0,174.43,-0.0006936296695513421,-0.0004670395483991642,-0.0004094449760998725,0.0,XLU,VPU,-0.0006936296695513421,0.0,0.0006936296695513421,False,False,False,VPU,IDU,VPU,IDU,1,1,2476.0,0.0,0.0,0.0,0.0,-0.0,1921.0,0.0,0.0,0.0,0.0,-0.0,964.0,-964.0,-959.0,-5.0,0.0,5.0,573.0,573.0,570.0,3.0,3.0,-0.0,-0.0,-0.259999999999998,-0.006425327925472085,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.28999999999999915,-0.005561429618611878,-0.0,0.0,0.0,0.0,0.0,-0.025,-0.7199999999999989,-0.0069237703270836936,690.4799999999989,-100071.65,-100071.65,0.0,-8.339304166666667,-0.015,-0.8700000000000045,-0.004975276897145372,-495.9000000000026,99921.0,0.0,99921.0,0.0,-0.04,194.5799999999963,-150.64999999999418,199992.65,-100071.65,-8.339304166666667,186.20069583332963,7651.327713749891,0.0
359,2025-06-09,2025-06-10,1,40.335,40.43,52.0,52.15,103.63,103.87,174.43,174.94,4.3269849121939155,4.321784842367217,4.3215088164164985,174.71860144771904,3.354554170661553,3.353072775040914,3.352925774403597,174.85507913514758,1.6842206604409358,1.6825793285594852,1.6826091792992919,174.77261545381745,1.0,1.0,1.0,174.94,-0.0012663700017801634,-0.000485546376071168,-0.0009572692065880201,0.0,XLU,VPU,-0.0012663700017801634,0.0,0.0012663700017801634,False,False,False,VPU,IDU,VPU,IDU,1,1,2472.0,0.0,0.0,0.0,0.0,-0.0,1918.0,0.0,0.0,0.0,0.0,-0.0,962.0,-962.0,-964.0,2.0,2.0,-0.0,572.0,572.0,573.0,-1.0,0.0,1.0,-0.0,0.09499999999999886,0.002352505263741773,0.0,0.0,0.0,0.0,0.0,-0.0,0.14999999999999858,0.0028804628653540877,0.0,0.0,0.0,0.0,0.0,-0.01,0.2400000000000091,0.0023132540435939707,-231.36000000000877,-99899.31999999999,-99899.31999999999,0.0,-2.774981111111111,-0.005,0.5099999999999909,0.0029195429616653648,292.2299999999948,99948.39,0.0,99948.39,0.0,-0.015,60.86999999998602,49.070000000006985,199847.71,-99899.31999999999,-2.774981111111111,58.08001888887491,7709.407732638766,0.0
360,2025-06-10,2025-06-11,1,40.43,40.455,52.15,52.27,103.87,103.91,174.94,175.21,4.330985045111853,4.3223516715217425,4.321784842367217,174.83780579796576,3.3520183661756264,3.353035805998302,3.353072775040914,175.2651139513886,1.6861707246655762,1.6825097992640217,1.6825793285594852,174.83681803061612,1.0,1.0,1.0,175.21,-0.002126534354046686,0.0003145099303716071,-0.0021321839910654707,0.0,IDU,FUTY,-0.0021321839910654707,0.0003145099303716071,0.002446693921437078,False,True,False,VPU,IDU,IDU,FUTY,1,1,2468.0,0.0,0.0,0.0,0.0,-0.0,1915.0,-1915.0,0.0,-1915.0,0.0,1915.0,961.0,961.0,-962.0,1923.0,1923.0,-0.0,571.0,0.0,572.0,-572.0,0.0,572.0,-0.0,0.02499999999999858,0.000618161607123342,0.0,0.0,0.0,0.0,0.0,-9.575000000000001,0.12000000000000455,0.002298411278049011,0.0,0.0,0.0,0.0,0.0,-9.615,0.03999999999999204,0.00038502262483535175,-38.479999999992344,-99922.94,-99922.94,0.0,-2.7756372222222225,-2.86,0.27000000000001023,0.0015421965072873142,154.44000000000585,100065.68,0.0,100065.68,0.0,-22.05,115.96000000001351,142.7399999999907,199988.62,-99922.94,-2.7756372222222225,91.1343627777913,7800.5420954165575,0.0
361,2025-06-11,2025-06-12,1,40.455,40.945,52.27,52.86,103.91,105.19,175.21,177.19,4.327512516790817,4.32267433393127,4.3223516715217425,176.97868919045774,3.352062050699962,3.35293139091388,3.353035805998302,177.24147270507024,1.6844757106188801,1.6823761254153495,1.6825097992640217,176.98320578458242,1.0,1.0,1.0,177.19,-0.0011932778987282478,0.0002904522278411318,-0.0011677576707655845,0.0,XLU,FUTY,-0.0011932778987282478,0.0002904522278411318,0.0014837301265693795,False,True,False,IDU,FUTY,XLU,FUTY,1,1,2438.0,2438.0,0.0,2438.0,2438.0,-0.0,1891.0,-1891.0,-1915.0,24.0,24.0,-0.0,949.0,0.0,961.0,-961.0,0.0,961.0,564.0,0.0,0.0,0.0,0.0,-0.0,-12.19,0.490000000000002,0.01203945746234863,0.0,0.0,0.0,0.0,0.0,-0.12,0.5899999999999963,0.011224316451312692,-1129.8499999999929,-100097.05,-100097.05,0.0,-2.7804736111111112,-4.805,1.2800000000000011,0.01224309888662745,1230.080000000001,99857.51,0.0,99857.51,0.0,-0.0,1.9799999999999898,0.011237348670981794,0.0,0.0,0.0,0.0,0.0,-17.115,100.2300000000082,-239.54000000000815,199954.56,-100097.05,-2.7804736111111112,80.3345263888971,7880.876621805454,0.0
362,2025-06-12,2025-06-13,1,40.945,40.71,52.86,52.49,105.19,104.57,177.19,176.05,4.324490297224269,4.322686970782853,4.32267433393127,175.97607213434202,3.3539721851781295,3.3529001151153155,3.35293139091388,175.99536870906957,1.6835612508367603,1.6822126023681307,1.6823761254153495,175.92607143468308,1.0,1.0,1.0,176.05,-0.0004200135876106059,-0.00031036506214705156,-0.0007041874746367677,0.0,IDU,VPU,-0.0007041874746367677,0.0,0.0007041874746367677,False,False,False,XLU,FUTY,XLU,FUTY,1,1,2455.0,2455.0,2438.0,17.0,17.0,-0.0,1904.0,-1904.0,-1891.0,-13.0,0.0,13.0,956.0,0.0,0.0,0.0,0.0,-0.0,568.0,0.0,0.0,0.0,0.0,-0.0,-0.085,-0.23499999999999943,-0.005755940207264113,-572.9299999999986,99823.91,0.0,99823.91,0.0,-0.065,-0.36999999999999744,-0.0070242339119346835,699.6699999999952,-99958.26,-99958.26,0.0,-2.7766183333333334,-0.0,-0.6200000000000045,-0.005911535140685455,-0.0,0.0,0.0,0.0,0.0,-0.0,-1.1399999999999864,-0.006454557568916376,-0.0,0.0,0.0,0.0,0.0,-0.15000000000000002,126.7399999999966,-134.34999999999127,199782.16999999998,-99958.26,-2.7766183333333334,123.81338166666326,8004.6900034721175,0.0
363,2025-06-13,2025-06-16,3,40.71,40.51,52.49,52.25,104.57,103.47,176.05,175.21,4.325104912367317,4.322867745727089,4.322686970782853,175.11204918641337,3.353301435406699,3.3528881330612874,3.3529001151153155,175.18903101477522,1.6933410650430076,1.6825153454720485,1.6822126023681307,174.05853796703047,1.0,1.0,1.0,175.21,-0.0005592044027296159,-0.0001196863198456579,-0.006593586764824967,0.0,IDU,VPU,-0.006593586764824967,0.0,0.006593586764824967,False,True,False,XLU,FUTY,IDU,VPU,1,1,2468.0,0.0,2455.0,-2455.0,0.0,2455.0,1915.0,0.0,-1904.0,1904.0,1904.0,-0.0,961.0,961.0,0.0,961.0,961.0,-0.0,571.0,-571.0,0.0,-571.0,0.0,571.0,-12.275,-0.20000000000000284,-0.00492490530028839,-491.000000000007,99943.05,0.0,99943.05,0.0,-9.52,-0.240000000000002,-0.0045827844192880395,456.9600000000038,-99940.96,-99940.96,0.0,-8.328413333333334,-4.805,-1.0999999999999943,-0.01057498799363808,-0.0,0.0,0.0,0.0,0.0,-2.855,-0.8400000000000034,-0.004782791102065361,-0.0,0.0,0.0,0.0,0.0,-29.455000000000002,-34.040000000003204,2.0899999999965075,199884.01,-99940.96,-8.328413333333334,-71.82341333333653,7932.866590138781,-71.82341333333625
364,2025-06-16,2025-06-17,1,40.51,40.175,52.25,51.89,103.47,102.73,175.21,173.94,4.3295581829495955,4.323193952463326,4.322867745727089,173.6712116845858,3.3520909616496435,3.352864415780116,3.3528881330612874,173.98136522455022,1.693176287355203,1.6828210295201564,1.6825153454720485,172.84480144034356,1.0,1.0,1.0,173.94,-0.0015464884902974861,0.00023778490704890265,-0.006316321801117747,0.0,IDU,FUTY,-0.006316321801117747,0.00023778490704890265,0.00655410670816665,False,True,False,IDU,VPU,IDU,FUTY,1,1,2486.0,0.0,0.0,0.0,0.0,-0.0,1928.0,-1928.0,0.0,-1928.0,0.0,1928.0,967.0,967.0,961.0,6.0,6.0,-0.0,575.0,0.0,-571.0,571.0,571.0,-0.0,-0.0,-0.33500000000000085,-0.008303945591022899,-0.0,0.0,0.0,0.0,0.0,-9.64,-0.35999999999999943,-0.006913797465272129,-0.0,0.0,0.0,0.0,0.0,-0.03,-0.7399999999999949,-0.007177528388686815,-711.1399999999951,99434.67,0.0,99434.67,0.0,-2.855,-1.2700000000000102,-0.007274842337377082,725.1700000000059,-100044.91,-100044.91,0.0,-2.779025277777778,-12.525,14.030000000010773,-610.2400000000052,199479.58000000002,-100044.91,-2.779025277777778,-1.2740252777670054,7931.592564861015,-73.09743861110292
365,2025-06-17,2025-06-18,1,40.175,40.28,51.89,52.06,102.73,102.95,173.94,174.46,4.331181727904667,4.323708578305218,4.323193952463326,174.13825240522277,3.3511333077218595,3.352798284015853,3.352864415780116,174.55012148551285,1.6946090335114132,1.683289865890855,1.6828210295201564,173.24642498910012,1.0,1.0,1.0,174.46,-0.0018459512285052507,0.0005164405383562598,-0.006980486131513207,0.0,IDU,FUTY,-0.006980486131513207,0.0005164405383562598,0.007496926669869466,False,True,False,IDU,FUTY,IDU,FUTY,1,1,2477.0,0.0,0.0,0.0,0.0,-0.0,1921.0,-1921.0,-1928.0,7.0,7.0,-0.0,964.0,964.0,967.0,-3.0,0.0,3.0,573.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.10500000000000398,0.0026101562267853836,0.0,0.0,0.0,0.0,0.0,-0.035,0.1700000000000017,0.003270806186771057,-327.7600000000033,-100043.92,-100043.92,0.0,-2.7789977777777777,-0.015,0.21999999999999886,0.0021392462456261813,212.7399999999989,99339.91,0.0,99339.91,0.0,-0.0,0.5200000000000102,0.002985076843453499,0.0,0.0,0.0,0.0,0.0,-0.05,-115.02000000000439,-704.0099999999948,199383.83000000002,-100043.92,-2.7789977777777777,-117.84899777778216,7813.743567083233,-190.94643638888465
366,2025-06-18,2025-06-20,2,40.28,40.39,52.06,51.78,102.95,103.07,174.46,174.74,4.3263183956424855,4.32407569178658,4.323708578305218,174.63458947774774,3.3746620316724605,3.3539287112919305,3.352798284015853,173.60789514634087,1.69535267294072,1.6839428413076156,1.683289865890855,173.49668647737042,1.0,1.0,1.0,174.74,-0.0006034241105419669,-0.0064998747242586185,-0.007140653778544754,0.0,IDU,VPU,-0.007140653778544754,0.0,0.007140653778544754,False,True,False,IDU,FUTY,IDU,VPU,1,1,2473.0,0.0,0.0,0.0,0.0,-0.0,1918.0,0.0,-1921.0,1921.0,1921.0,-0.0,963.0,963.0,964.0,-1.0,0.0,1.0,572.0,-572.0,0.0,-572.0,0.0,572.0,-0.0,0.10999999999999943,0.002727161724959985,0.0,0.0,0.0,0.0,0.0,-9.605,-0.28000000000000114,-0.005392925243027809,537.8800000000022,-100007.26000000001,-100007.26000000001,0.0,-5.555958888888889,-0.005,0.11999999999999034,0.0011649355749027237,115.67999999999068,99243.8,0.0,99243.8,0.0,-2.86,0.28000000000000114,0.001603665864876178,0.0,0.0,0.0,0.0,0.0,-12.47,653.5599999999929,-763.4600000000064,199251.06,-100007.26000000001,-5.555958888888889,635.534041111104,8449.277608194338,0.0
367,2025-06-20,2025-06-23,3,40.39,40.62,51.78,52.41,103.07,104.36,174.74,177.0,4.357459379615953,4.325893729431547,4.32407569178658,175.64395460037085,3.3772180881511162,3.3551283097510263,3.3539287112919305,175.77940375881008,1.6960521272518205,1.6846867727139216,1.6839428413076156,175.73627491886276,1.0,1.0,1.0,177.0,-0.007690771759315747,-0.0069199114170839125,-0.007165299277596826,0.0,XLU,VPU,-0.007690771759315747,0.0,0.007690771759315747,False,True,False,IDU,VPU,XLU,VPU,1,1,2443.0,2443.0,0.0,2443.0,2443.0,-0.0,1895.0,0.0,0.0,0.0,0.0,-0.0,951.0,0.0,963.0,-963.0,0.0,963.0,565.0,-565.0,-572.0,7.0,7.0,-0.0,-12.215,0.22999999999999687,0.0056783265769169535,0.0,0.0,0.0,0.0,0.0,-0.0,0.6299999999999955,0.012093438490683117,0.0,0.0,0.0,0.0,0.0,-4.815,1.2900000000000063,0.012438091219826294,1242.2700000000061,99256.40999999999,0.0,99256.40999999999,0.0,-0.035,2.259999999999991,0.01285057770388058,-1292.7199999999948,-99951.28,-99951.28,0.0,-8.329273333333333,-17.065,-50.44999999998868,-694.8700000000099,199207.69,-99951.28,-8.329273333333333,-75.84427333332201,8373.433334861016,-75.84427333332133
368,2025-06-23,2025-06-24,1,40.62,40.795,52.41,52.63,104.36,104.79,177.0,177.69,4.355680843240593,4.327664941591109,4.325893729431547,176.47483469215996,3.37621128633859,3.356314903170005,3.3551283097510263,176.5804029421965,1.6956770684225593,1.6854414486708016,1.6846867727139216,176.53832691269187,1.0,1.0,1.0,177.69,-0.0068621723968951736,-0.006264145561830202,-0.006502456510224571,0.0,XLU,VPU,-0.0068621723968951736,0.0,0.0068621723968951736,False,True,False,XLU,VPU,XLU,VPU,1,1,2435.0,2435.0,2443.0,-8.0,0.0,8.0,1889.0,0.0,0.0,0.0,0.0,-0.0,948.0,0.0,0.0,0.0,0.0,-0.0,563.0,-563.0,-565.0,2.0,2.0,-0.0,-0.04,0.17500000000000426,0.004298968728524957,427.52500000001044,99234.65999999999,0.0,99234.65999999999,0.0,-0.0,0.22000000000000597,0.004188886551612785,0.0,0.0,0.0,0.0,0.0,-0.0,0.4300000000000068,0.004111887218322713,0.0,0.0,0.0,0.0,0.0,-0.01,0.6899999999999977,0.0038907263831542338,-389.8499999999987,-100005.0,-100005.0,0.0,-2.777916666666667,-0.05,37.67500000001172,-770.3400000000111,199239.65999999997,-100005.0,-2.777916666666667,34.847083333345054,8408.280418194361,-40.9971899999764
369,2025-06-24,2025-06-25,1,40.795,40.25,52.63,51.88,104.79,103.27,177.69,175.29,4.355031055900621,4.329094711601764,4.327664941591109,174.1885138990421,3.3787586738627597,3.3575387681333155,3.356314903170005,174.12561717645985,1.6973951776895517,1.6862226782835041,1.6854414486708016,174.0555384042337,1.0,1.0,1.0,175.29,-0.006303619275581951,-0.0066647686959151065,-0.007067310717786374,0.0,IDU,VPU,-0.007067310717786374,0.0,0.007067310717786374,False,True,False,XLU,VPU,IDU,VPU,1,1,2467.0,0.0,2435.0,-2435.0,0.0,2435.0,1913.0,0.0,0.0,0.0,0.0,-0.0,961.0,961.0,0.0,961.0,961.0,-0.0,570.0,-570.0,-563.0,-7.0,0.0,7.0,-12.175,-0.5450000000000017,-0.013449521016191193,-1327.0750000000041,99335.825,0.0,99335.825,0.0,-0.0,-0.75,-0.014352939917444421,-0.0,0.0,0.0,0.0,0.0,-4.805,-1.5200000000000102,-0.0146114298035378,-0.0,0.0,0.0,0.0,0.0,-0.035,-2.4000000000000057,-0.013598713722528171,1351.2000000000032,-100039.47,-100039.47,0.0,-2.7788741666666668,-17.015,24.12499999999909,-703.6450000000041,199375.29499999998,-100039.47,-2.7788741666666668,4.331125833332424,8412.611544027694,-36.66606416664399
370,2025-06-25,2025-06-26,1,40.25,40.585,51.88,52.31,103.27,104.03,175.29,175.45,4.323025748429222,4.329177453139703,4.329094711601764,175.6963088703576,3.354043203976295,3.3576754429700353,3.3575387681333155,175.63285296105374,1.6865327309429972,1.686596791430094,1.6862226782835041,175.41774522183294,1.0,1.0,1.0,175.45,0.001402884806315686,0.0010416514281177717,-0.00018385718663029572,0.0,IDU,XLU,-0.00018385718663029572,0.001402884806315686,0.0015867419929459817,False,True,False,IDU,VPU,IDU,XLU,1,1,2468.0,-2468.0,0.0,-2468.0,0.0,2468.0,1914.0,0.0,0.0,0.0,0.0,-0.0,961.0,961.0,961.0,0.0,0.0,-0.0,570.0,0.0,-570.0,570.0,570.0,-0.0,-12.34,0.33500000000000085,0.008288536348566607,0.0,0.0,0.0,0.0,0.0,-0.0,0.4299999999999997,0.008254197934276612,0.0,0.0,0.0,0.0,0.0,-0.0,0.7600000000000051,0.007332401399491299,730.3600000000049,99242.47,0.0,99242.47,0.0,-2.85,0.1599999999999966,0.0009123567947687619,-91.19999999999806,-99915.29999999999,-99915.29999999999,0.0,-2.775425,-15.19,639.1600000000069,-672.8299999999872,199157.77,-99915.29999999999,-2.775425,621.1945750000068,9033.8061190277,0.0
371,2025-06-26,2025-06-27,1,40.585,40.665,52.31,52.41,104.03,104.16,175.45,175.86,4.32460346735522,4.329129417110498,4.329177453139703,176.04600113192603,3.355466514024042,3.357749399767049,3.3576754429700353,175.97576996605954,1.6883640552995394,1.6869563285508993,1.686596791430094,175.67592179535856,1.0,1.0,1.0,175.86,0.0010571070038516406,0.0006580909624332054,-0.0010472797233693474,0.0,IDU,XLU,-0.0010472797233693474,0.0010571070038516406,0.002104386727220988,False,True,False,IDU,XLU,IDU,XLU,1,1,2463.0,-2463.0,-2468.0,5.0,5.0,-0.0,1911.0,0.0,0.0,0.0,0.0,-0.0,960.0,960.0,961.0,-1.0,0.0,1.0,569.0,0.0,0.0,0.0,0.0,-0.0,-0.025,0.0799999999999983,0.001969231405599498,-197.4399999999958,-100163.78,-100163.78,0.0,-2.782327222222222,-0.0,0.09999999999999432,0.001909855431555035,0.0,0.0,0.0,0.0,0.0,-0.005,0.12999999999999545,0.0012488593774551218,124.92999999999563,99972.83,0.0,99972.83,0.0,-0.0,0.410000000000025,0.0023341219216320938,0.0,0.0,0.0,0.0,0.0,-0.030000000000000002,-72.51000000000016,-190.9499999999971,200136.61,-100163.78,-2.782327222222222,-75.32232722222238,8958.483791805478,-75.32232722222216
