,bop date,eop date,day count,bop XLP price,eop XLP price,bop VDC price,eop VDC price,eop VDC / eop XLP,bop VDC / XLP moving avg,eop VDC / XLP moving avg,eop XLP unit price,eop VDC / eop VDC,bop VDC / VDC moving avg,eop VDC / VDC moving avg,eop VDC unit price,XLP unit price pct diff,VDC unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,XLP shares per unit,bop XLP shares,eop XLP shares,eop XLP shares bought,eop XLP shares sold,eop XLP shares traded,VDC shares per unit,bop VDC shares,eop VDC shares,eop VDC shares bought,eop VDC shares sold,eop VDC shares traded,XLP daily commission,VDC daily commission,daily total commissions,XLP cop,XLP pct cop,XLP daily position pnl,VDC cop,VDC pct cop,VDC daily position pnl,daily position pnl,short XLP investment amount,long XLP investment amount,XLP investment amount,daily XLP borrow cost,short VDC investment amount,long VDC investment amount,VDC investment amount,daily VDC borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
114,2024-06-14,2024-06-17,3,76.95,77.68,203.7,205.72,2.648300720906282,2.6598475399453365,2.6589739939678916,206.61695690295375,1.0,1.0,1.0,205.72,0.00435060841732411,0.0,0.00435060841732411,False,False,True,0,0,1293.0,0.0,0.0,0.0,-0.0,0.0,486.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.730000000000004,0.009441963698181228,0.0,2.0200000000000102,0.009867697673955282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-288.0911474999939,-434.9758827777745
115,2024-06-17,2024-06-18,1,77.68,77.78,205.72,205.99,2.648367189508871,2.6589739939678916,2.657936707762892,206.8149972508226,1.0,1.0,1.0,205.99,0.003997036638043027,0.0,0.003997036638043027,False,False,True,0,0,1290.0,0.0,0.0,0.0,-0.0,0.0,485.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.09999999999999432,0.0012865047445317912,0.0,0.27000000000001023,0.0013116030152621827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-288.0911474999939,-434.9758827777745
116,2024-06-18,2024-06-20,2,77.78,77.61,205.99,205.45,2.6472104110295063,2.657936707762892,2.657012958507635,206.28246788947806,1.0,1.0,1.0,205.45,0.004043737566329184,0.0,0.004043737566329184,False,False,True,0,0,1294.0,0.0,0.0,0.0,-0.0,0.0,487.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1700000000000017,-0.0021880438615538055,-0.0,-0.5400000000000205,-0.0026249285925590304,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-288.0911474999939,-434.9758827777745
117,2024-06-20,2024-06-21,1,77.61,77.67,205.45,205.71,2.648512939358826,2.657012958507635,2.656092421975191,206.370196487288,1.0,1.0,1.0,205.71,0.0032042163528793422,0.0,0.0032042163528793422,False,False,True,0,0,1291.0,0.0,0.0,0.0,-0.0,0.0,486.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.060000000000002274,0.000772797565508594,0.0,0.2600000000000193,0.001264714634964156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-288.0911474999939,-434.9758827777745
118,2024-06-21,2024-06-24,3,77.67,77.91,205.71,207.68,2.6656398408419975,2.656092421975191,2.655902372404807,206.93616059608712,1.0,1.0,1.0,207.68,-0.003588090733769306,0.0,-0.003588090733769306,False,True,False,0,1,1280.0,0.0,1280.0,1280.0,-0.0,1280.0,482.0,0.0,-482.0,0.0,482.0,-482.0,-6.4,-2.41,-8.81,0.23999999999999488,0.003085231911210804,0.0,1.9699999999999989,0.009531023551342334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.81,-296.9011474999939,-443.7858827777744
119,2024-06-24,2024-06-25,1,77.91,77.41,207.68,206.32,2.6652887223872885,2.655902372404807,2.655684318251798,205.59340264785612,1.0,1.0,1.0,206.32,-0.0035279167955569093,0.0,-0.0035279167955569093,False,True,False,1,1,1288.0,1280.0,1288.0,8.0,-0.0,8.0,485.0,-482.0,-485.0,0.0,3.0,-3.0,-0.04,-0.015,-0.055,-0.5,-0.006438343126144719,-640.0,-1.3600000000000136,-0.006570071942635879,655.5200000000066,15.520000000006576,0.0,99724.79999999999,99724.79999999999,0.0,-100101.76000000001,0.0,-100101.76000000001,-2.7806044444444447,-376.96000000002095,199826.56,-100101.76000000001,-2.7806044444444447,12.684395555562132,-284.2167519444318,-431.1014872222123
120,2024-06-25,2024-06-26,1,77.41,77.25,206.32,206.15,2.668608414239482,2.655684318251798,2.6557617977873016,205.1516135849514,1.0,1.0,1.0,206.15,-0.004854774904705677,0.0,-0.004854774904705677,False,True,False,1,1,1288.0,1288.0,1288.0,0.0,-0.0,0.0,485.0,-485.0,-485.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1599999999999966,-0.002069055438767213,-206.0799999999956,-0.1699999999999875,-0.0008243024201802858,82.44999999999393,-123.63000000000167,0.0,99704.08,99704.08,0.0,-100065.2,0.0,-100065.2,-2.779588888888889,-361.11999999999534,199769.28,-100065.2,-2.779588888888889,-126.40958888889057,-410.6263408333224,-557.511076111103
121,2024-06-26,2024-06-27,1,77.25,76.92,206.15,205.52,2.671866874674987,2.6557617977873016,2.6561951678541647,204.28119748579925,1.0,1.0,1.0,205.52,-0.006045889056797121,0.0,-0.006045889056797121,False,True,False,1,1,1293.0,1288.0,1293.0,5.0,-0.0,5.0,487.0,-485.0,-487.0,0.0,2.0,-2.0,-0.025,-0.01,-0.035,-0.3299999999999983,-0.004280995057275833,-425.0399999999978,-0.6299999999999955,-0.003060706351280865,305.5499999999978,-119.49000000000001,0.0,99498.0,99498.0,0.0,-99982.75,0.0,-99982.75,-2.777298611111111,-484.75,199480.75,-99982.75,-2.777298611111111,-122.30229861111111,-532.9286394444335,-679.8133747222141
122,2024-06-27,2024-06-28,1,76.92,76.58,205.52,203.03,2.6512144162966833,2.6561951678541647,2.6557027041647308,203.41142595427192,1.0,1.0,1.0,203.03,0.0018769054623283161,0.0,0.0018769054623283161,True,False,True,1,0,1310.0,1293.0,0.0,0.0,1293.0,-1293.0,493.0,-487.0,0.0,487.0,-0.0,487.0,-6.465,-2.435,-8.9,-0.3400000000000034,-0.004429974671430543,-439.62000000000444,-2.490000000000009,-0.012189601427478275,1212.6300000000044,773.01,0.0,99457.56,99457.56,0.0,-100088.24,0.0,-100088.24,-2.7802288888888893,-630.6800000000076,199545.8,-100088.24,-2.7802288888888893,761.3297711111111,228.40113166667754,0.0
123,2024-06-28,2024-07-01,3,76.58,76.04,203.03,201.77,2.653471856917412,2.6557027041647308,2.6552627723144546,201.93963362468614,1.0,1.0,1.0,201.77,0.0008403744698705897,0.0,0.0008403744698705897,False,False,True,0,0,1317.0,0.0,0.0,0.0,-0.0,0.0,496.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.539999999999992,-0.007076428428919983,-0.0,-1.259999999999991,-0.0062253165475632186,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.40113166667754,0.0
124,2024-07-01,2024-07-02,1,76.04,76.57,201.77,202.93,2.650254668930391,2.6552627723144546,2.6545909242061945,203.31347047611777,1.0,1.0,1.0,202.93,0.0018878855557364503,0.0,0.0018878855557364503,False,False,True,0,0,1309.0,0.0,0.0,0.0,-0.0,0.0,493.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5299999999999869,0.006945837504803484,0.0,1.1599999999999966,0.005732657162290844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.40113166667754,0.0
125,2024-07-02,2024-07-03,1,76.57,76.44,202.93,202.5,2.6491365777080063,2.6545909242061945,2.6543021773029314,202.9169302463215,1.0,1.0,1.0,202.5,0.0020567981364302593,0.0,0.0020567981364302593,False,False,True,0,0,1311.0,0.0,0.0,0.0,-0.0,0.0,494.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.12999999999999545,-0.0016992357529596904,-0.0,-0.4300000000000068,-0.0021212054422835923,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.40113166667754,0.0
126,2024-07-03,2024-07-05,2,76.44,77.38,202.5,204.56,2.6435771517187905,2.6543021773029314,2.653644638538787,205.38990247970082,1.0,1.0,1.0,204.56,0.004048805029025519,0.0,0.004048805029025519,False,False,True,0,0,1298.0,0.0,0.0,0.0,-0.0,0.0,489.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.9399999999999977,0.012222229900294604,0.0,2.0600000000000023,0.01012144443633738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.40113166667754,0.0
127,2024-07-05,2024-07-08,3,77.38,77.26,204.56,204.22,2.6432824229873155,2.653644638538787,2.6529259922313946,205.0205847735067,1.0,1.0,1.0,204.22,0.003912543499216159,0.0,0.003912543499216159,False,False,True,0,0,1300.0,0.0,0.0,0.0,-0.0,0.0,490.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.11999999999999034,-0.0015519920342315066,-0.0,-0.3400000000000034,-0.0016634868555392998,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.40113166667754,0.0
128,2024-07-08,2024-07-09,1,77.26,77.06,204.22,203.35,2.638852841941344,2.6529259922313946,2.65216840254891,204.43447696135127,1.0,1.0,1.0,203.35,0.005318885731673243,0.0,0.005318885731673243,False,False,True,0,0,1305.0,0.0,0.0,0.0,-0.0,0.0,492.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.20000000000000284,-0.0025920180401237756,-0.0,-0.8700000000000045,-0.004269211774158385,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.40113166667754,0.0
129,2024-07-09,2024-07-10,1,77.06,77.4,203.35,204.15,2.637596899224806,2.65216840254891,2.651593350602934,205.27783435728563,1.0,1.0,1.0,204.15,0.00550933334463946,0.0,0.00550933334463946,False,False,True,0,0,1300.0,0.0,0.0,0.0,-0.0,0.0,490.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.3400000000000034,0.004402441397669963,0.0,0.8000000000000114,0.003926385412351391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.40113166667754,0.0
130,2024-07-10,2024-07-11,1,77.4,77.11,204.15,204.46,2.6515367656594475,2.651593350602934,2.651756573620305,204.46436326499224,1.0,1.0,1.0,204.46,2.1340205594903887e-05,0.0,2.1340205594903887e-05,False,False,True,0,0,1297.0,0.0,0.0,0.0,-0.0,0.0,489.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.29000000000000625,-0.0037538067508122684,-0.0,0.3100000000000023,0.0015173395632832522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.40113166667754,0.0
131,2024-07-11,2024-07-12,1,77.11,77.45,204.46,205.3,2.6507424144609426,2.651756573620305,2.6515795762361956,205.37854662689261,1.0,1.0,1.0,205.3,0.0003825212127367815,0.0,0.0003825212127367815,False,False,True,0,0,1291.0,0.0,0.0,0.0,-0.0,0.0,487.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.3400000000000034,0.004399593018008319,0.0,0.8400000000000034,0.004099966696019871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.40113166667754,0.0
132,2024-07-12,2024-07-15,3,77.45,77.0,205.3,204.08,2.6503896103896105,2.6515795762361956,2.651551211423037,204.17162737018705,1.0,1.0,1.0,204.08,0.00044887694540632697,0.0,0.00044887694540632697,False,False,True,0,0,1299.0,0.0,0.0,0.0,-0.0,0.0,490.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.45000000000000284,-0.005827145009193825,-0.0,-1.2199999999999989,-0.005960250191331886,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.40113166667754,0.0
133,2024-07-15,2024-07-16,1,77.0,77.74,204.08,206.0,2.649858502701312,2.651551211423037,2.6516854620941652,206.13159117602686,1.0,1.0,1.0,206.0,0.0006385881757970854,0.0,0.0006385881757970854,False,False,True,0,0,1286.0,0.0,0.0,0.0,-0.0,0.0,485.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.7399999999999949,0.00956450357039327,0.0,1.9199999999999875,0.009364094956024976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.40113166667754,0.0
134,2024-07-16,2024-07-17,1,77.74,78.74,206.0,208.62,2.6494792989585982,2.6516854620941652,2.651744390996781,208.79371328529456,1.0,1.0,1.0,208.62,0.0008323315204764408,0.0,0.0008323315204764408,False,False,True,0,0,1270.0,0.0,0.0,0.0,-0.0,0.0,479.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,0.012781360091514296,0.0,2.6200000000000045,0.012638246458244084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.40113166667754,0.0
135,2024-07-17,2024-07-18,1,78.74,78.35,208.62,207.36,2.646585832801532,2.651744390996781,2.651655323161414,207.76417303459777,1.0,1.0,1.0,207.36,0.001947239831172542,0.0,0.001947239831172542,False,False,True,0,0,1278.0,0.0,0.0,0.0,-0.0,0.0,482.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.39000000000000057,-0.004965316713561581,-0.0,-1.259999999999991,-0.006058002083915073,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.40113166667754,0.0
136,2024-07-18,2024-07-19,1,78.35,78.09,207.36,206.8,2.6482264054296327,2.651655323161414,2.6517061228814205,207.06776418567483,1.0,1.0,1.0,206.8,0.0012939602752691372,0.0,0.0012939602752691372,False,False,True,0,0,1283.0,0.0,0.0,0.0,-0.0,0.0,484.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.2599999999999909,-0.003323961127446042,-0.0,-0.5600000000000023,-0.002704270529635847,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.40113166667754,0.0
137,2024-07-19,2024-07-22,3,78.09,78.14,206.8,206.92,2.648067571026363,2.6517061228814205,2.651683854464797,207.2043164419542,1.0,1.0,1.0,206.92,0.0013730972818392021,0.0,0.0013730972818392021,False,False,True,0,0,1281.0,0.0,0.0,0.0,-0.0,0.0,483.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.04999999999999716,0.0006400819523407277,0.0,0.11999999999997613,0.0005801025010401997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.40113166667754,0.0
138,2024-07-22,2024-07-23,1,78.14,77.86,206.92,206.15,2.647701001798099,2.651683854464797,2.650786912512602,206.4601049086291,1.0,1.0,1.0,206.15,0.0015031380149352596,0.0,0.0015031380149352596,False,False,True,0,0,1286.0,0.0,0.0,0.0,-0.0,0.0,485.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.28000000000000114,-0.003589747444614872,-0.0,-0.7699999999999818,-0.0037281859824052285,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.40113166667754,0.0
139,2024-07-23,2024-07-24,1,77.86,77.79,206.15,205.84,2.6460984702403905,2.650786912512602,2.649827399905257,206.20471392435533,1.0,1.0,1.0,205.84,0.0017702642809217025,0.0,0.0017702642809217025,False,False,True,0,0,1288.0,0.0,0.0,0.0,-0.0,0.0,486.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.06999999999999318,-0.0008994539636268886,-0.0,-0.3100000000000023,-0.0015048911794202768,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.40113166667754,0.0
140,2024-07-24,2024-07-25,1,77.79,77.7,205.84,206.06,2.6519948519948517,2.649827399905257,2.6489967217930257,205.8915889726385,1.0,1.0,1.0,206.06,-0.0008176253776011123,0.0,-0.0008176253776011123,False,False,False,0,0,1285.0,0.0,0.0,0.0,-0.0,0.0,485.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.09000000000000341,-0.001157630845081045,-0.0,0.21999999999999886,0.0010682205434332662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.40113166667754,0.0
141,2024-07-25,2024-07-26,1,77.7,78.49,206.06,208.29,2.653713848897949,2.6489967217930257,2.6480890705041737,207.91975269353458,1.0,1.0,1.0,208.29,-0.001779138531629066,0.0,-0.001779138531629066,False,True,False,0,1,1272.0,0.0,1272.0,1272.0,-0.0,1272.0,480.0,0.0,-480.0,0.0,480.0,-480.0,-6.36,-2.4,-8.76,0.789999999999992,0.010115970765120498,0.0,2.2299999999999898,0.01076395091636964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,219.64113166667755,-8.759999999999991
142,2024-07-26,2024-07-29,3,78.49,78.52,208.29,208.36,2.6535914416709123,2.6480890705041737,2.6482079217728853,207.9279538159877,1.0,1.0,1.0,208.36,-0.0020757090623299626,0.0,-0.0020757090623299626,False,True,False,1,1,1271.0,1272.0,1271.0,0.0,1.0,-1.0,480.0,-480.0,-480.0,0.0,-0.0,0.0,-0.005,-0.0,-0.005,0.030000000000001137,0.00038214126953802803,38.160000000001446,0.0700000000000216,0.0003360134436992312,-33.60000000001037,4.559999999991078,0.0,99839.28,99839.28,0.0,-99979.2,0.0,-99979.2,-8.3316,-139.91999999999825,199818.47999999998,-99979.2,-8.3316,-3.776600000008922,215.86453166666863,-12.536600000008917
143,2024-07-29,2024-07-30,1,78.52,77.99,208.36,207.54,2.661110398769073,2.6482079217728853,2.6485898488654684,206.53373581906732,1.0,1.0,1.0,207.54,-0.004860323535541034,0.0,-0.004860323535541034,False,True,False,1,1,1276.0,1271.0,1276.0,5.0,-0.0,5.0,482.0,-480.0,-482.0,0.0,2.0,-2.0,-0.025,-0.01,-0.035,-0.5300000000000011,-0.006772756065853619,-673.6300000000015,-0.8200000000000216,-0.003943260699858535,393.60000000001037,-280.0299999999911,0.0,99798.92,99798.92,0.0,-100012.8,0.0,-100012.8,-2.7781333333333333,-213.88000000000466,199811.72,-100012.8,-2.7781333333333333,-282.8431333333245,-66.97860166665586,-295.37973333333343
144,2024-07-30,2024-07-31,1,77.99,77.85,207.54,207.36,2.663583815028902,2.6485898488654684,2.649256306170394,206.1927197341767,1.0,1.0,1.0,207.36,-0.005645149022116449,0.0,-0.005645149022116449,True,True,False,1,0,1277.0,1276.0,0.0,0.0,1276.0,-1276.0,482.0,-482.0,0.0,482.0,-0.0,482.0,-6.38,-2.41,-8.79,-0.14000000000000057,-0.0017967150623993057,-178.64000000000073,-0.1799999999999784,-0.0008676790132223586,86.75999999998959,-91.88000000001114,0.0,99515.23999999999,99515.23999999999,0.0,-100034.28,0.0,-100034.28,-2.77873,-519.0400000000081,199549.52,-100034.28,-2.77873,-103.44873000001112,-170.427331666667,-398.82846333334453
145,2024-07-31,2024-08-01,1,77.85,78.57,207.36,208.97,2.6596665393916257,2.649256306170394,2.649782804254575,208.15206797580785,1.0,1.0,1.0,208.97,-0.003921792373673023,0.0,-0.003921792373673023,False,True,False,0,1,1269.0,0.0,1269.0,1269.0,-0.0,1269.0,479.0,0.0,-479.0,0.0,479.0,-479.0,-6.345,-2.395,-8.74,0.7199999999999989,0.00920604890772288,0.0,1.6099999999999852,0.0077342878280967425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.74,-179.167331666667,-407.56846333334454
146,2024-08-01,2024-08-02,1,78.57,79.26,208.97,210.14,2.6512742871561943,2.649782804254575,2.650167661026445,210.02178506521764,1.0,1.0,1.0,210.14,-0.0005627115178184352,0.0,-0.0005627115178184352,False,False,True,1,0,1261.0,1269.0,0.0,0.0,1269.0,-1269.0,476.0,-479.0,0.0,479.0,-0.0,479.0,-6.345,-2.395,-8.74,0.6900000000000119,0.008743640574558847,875.6100000000151,1.1699999999999875,0.005583274268622539,-560.429999999994,315.1800000000211,0.0,99705.32999999999,99705.32999999999,0.0,-100096.63,0.0,-100096.63,-2.7804619444444447,-391.30000000001746,199801.96,-100096.63,-2.7804619444444447,303.65953805557666,124.49220638890966,-103.90892527776788
147,2024-08-02,2024-08-05,3,79.26,77.7,210.14,206.0,2.651222651222651,2.650167661026445,2.650564672438212,205.91802726175476,1.0,1.0,1.0,206.0,-0.00039800510733773424,0.0,-0.00039800510733773424,False,False,True,0,0,1285.0,0.0,0.0,0.0,-0.0,0.0,485.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.5600000000000023,-0.019878330388687204,-0.0,-4.139999999999986,-0.019897806471048055,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.49220638890966,-103.90892527776788
148,2024-08-05,2024-08-06,1,77.7,78.24,206.0,207.21,2.6483895705521476,2.650564672438212,2.6510415088687522,207.3801799715657,1.0,1.0,1.0,207.21,0.000820955195491399,0.0,0.000820955195491399,False,False,True,0,0,1280.0,0.0,0.0,0.0,-0.0,0.0,483.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.539999999999992,0.006925768352960036,0.0,1.210000000000008,0.005856602979410083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.49220638890966,-103.90892527776788
149,2024-08-06,2024-08-07,1,78.24,78.32,207.21,207.45,2.6487487231869253,2.6510415088687522,2.651599100066858,207.62957097460065,1.0,1.0,1.0,207.45,0.0008652364431319656,0.0,0.0008652364431319656,False,False,True,0,0,1278.0,0.0,0.0,0.0,-0.0,0.0,482.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0799999999999983,0.0010219724956929677,0.0,0.23999999999998067,0.0011575750098855367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.49220638890966,-103.90892527776788
150,2024-08-07,2024-08-08,1,78.32,79.03,207.45,209.27,2.6479817790712388,2.651599100066858,2.651421350737448,209.55587687828378,1.0,1.0,1.0,209.27,0.0013651349568517502,0.0,0.0013651349568517502,False,False,True,0,0,1267.0,0.0,0.0,0.0,-0.0,0.0,478.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.710000000000008,0.00902452899462912,0.0,1.8200000000000216,0.008734937473701517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.49220638890966,-103.90892527776788
151,2024-08-08,2024-08-09,1,79.03,79.15,209.27,209.11,2.6419456727732156,2.651421350737448,2.6509815136530612,209.85999991086902,1.0,1.0,1.0,209.11,0.003580212006340187,0.0,0.003580212006340187,False,False,True,0,0,1267.0,0.0,0.0,0.0,-0.0,0.0,478.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.12000000000000455,0.0015172591101372118,0.0,-0.1599999999999966,-0.0007648549538699094,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.49220638890966,-103.90892527776788
152,2024-08-09,2024-08-12,3,79.15,78.75,209.11,207.84,2.6392380952380954,2.6509815136530612,2.6504239378954857,208.76479420017859,1.0,1.0,1.0,207.84,0.004439678717503113,0.0,0.004439678717503113,False,False,True,0,0,1275.0,0.0,0.0,0.0,-0.0,0.0,481.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.4000000000000057,-0.005066508621278727,-0.0,-1.2700000000000102,-0.006091876376418976,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.49220638890966,-103.90892527776788
153,2024-08-12,2024-08-13,1,78.75,79.11,207.84,209.05,2.6425230691442296,2.6504239378954857,2.650057166217631,209.67503772691188,1.0,1.0,1.0,209.05,0.0029854349983100127,0.0,0.0029854349983100127,False,False,True,0,0,1267.0,0.0,0.0,0.0,-0.0,0.0,478.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.35999999999999943,0.004561011327562667,0.0,1.210000000000008,0.005804904880284583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.49220638890966,-103.90892527776788
154,2024-08-13,2024-08-14,1,79.11,79.47,209.05,210.14,2.64426827733736,2.650057166217631,2.649796615136569,210.60004299931515,1.0,1.0,1.0,210.14,0.0021868286145108494,0.0,0.0021868286145108494,False,False,True,0,0,1261.0,0.0,0.0,0.0,-0.0,0.0,476.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.35999999999999943,0.00454030291878301,0.0,1.089999999999975,0.005200517458054987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.49220638890966,-103.90892527776788
155,2024-08-14,2024-08-15,1,79.47,80.29,210.14,212.33,2.644538547764354,2.649796615136569,2.6496942508847106,212.75217022931514,1.0,1.0,1.0,212.33,0.0019863000505971483,0.0,0.0019863000505971483,False,False,True,0,0,1248.0,0.0,0.0,0.0,-0.0,0.0,471.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.8200000000000074,0.010265488244504732,0.0,2.190000000000026,0.010367692933073267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.49220638890966,-103.90892527776788
156,2024-08-15,2024-08-16,1,80.29,80.51,212.33,213.0,2.6456340827226428,2.6496942508847106,2.6495646347493613,213.32688413872805,1.0,1.0,1.0,213.0,0.0015334909195167544,0.0,0.0015334909195167544,False,False,True,0,0,1243.0,0.0,0.0,0.0,-0.0,0.0,469.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.21999999999999886,0.0027363201152968164,0.0,0.6699999999999875,0.003150497515722673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.49220638890966,-103.90892527776788
