date,CWB,ICVT,ICVT/CWB,ICVT/CWB avg,ICVT/CWB 10 dma,ICVT/CWB 20 dma,CWB avg,CWB 10 dma,CWB 20 dma,avg diff,10 dma diff,20 dma diff,CWB div,ICVT div,CWB*,ICVT*,ICVT*/CWB*,ICVT*/CWB* avg,ICVT*/CWB* 10 dma,ICVT*/CWB* 20 dma,CWB* avg,CWB* 10 dma,CWB* 20 dma,avg diff*,10 dma diff*,20 dma diff*
2026-07-17,101.49,113.74,1.1207015469504384,1.114300691884778,1.1203424523283512,1.1232747219711159,113.09037721938611,113.74742356498027,114.01080357776364,0.005727844432972231,-6.526571769619068e-05,-0.002378070251614031,0.0,0.0,101.49,113.74,1.1207015469504384,1.114300691884778,1.1203424523283512,1.1232747219711159,113.09037721938611,113.74742356498027,114.01080357776364,0.005727844432972231,-6.526571769619068e-05,-0.002378070251614031
2026-07-20,101.82,114.16,1.121194264388136,1.114300691884778,1.120252631639091,1.123153389793525,113.45809644770809,114.07326849607271,114.37183219109902,0.006167398709436507,0.0007600251153020446,-0.0018538533536993488,0.0,0.0,101.82,114.16,1.121194264388136,1.114300691884778,1.120252631639091,1.123153389793525,113.45809644770809,114.07326849607271,114.37183219109902,0.006167398709436507,0.0007600251153020446,-0.0018538533536993488
2026-07-21,103.69,116.72,1.1256630340437843,1.114300691884778,1.1208304901710575,1.1231650327110736,115.54183874153263,116.15899537465735,116.45977498769061,0.010145199659388824,0.004818001809592061,0.0022319699069367834,0.0,0.0,103.69,116.72,1.1256630340437843,1.114300691884778,1.1208304901710575,1.1231650327110736,115.54183874153263,116.15899537465735,116.45977498769061,0.010145199659388824,0.004818001809592061,0.0022319699069367834
2026-07-22,104.0,116.51,1.1202884615384616,1.114300691884778,1.1209816487950421,1.1228925008729933,115.88727195601692,116.56637097778999,116.80916340195165,0.005359181105522361,-0.00048371251579574945,-0.00256441486877231,0.0,0.0,104.0,116.51,1.1202884615384616,1.114300691884778,1.1209816487950421,1.1228925008729933,115.88727195601692,116.56637097778999,116.80916340195165,0.005359181105522361,-0.00048371251579574945,-0.00256441486877231
2026-07-23,103.17,115.9,1.1233885819521179,1.114300691884778,1.1210690394651641,1.1227938444670054,114.96240238175254,115.6516767061845,115.84881931506672,0.008122611248466858,0.002144863665403595,0.0004416910163047818,0.0,0.0,103.17,115.9,1.1233885819521179,1.114300691884778,1.1210690394651641,1.1227938444670054,114.96240238175254,115.6516767061845,115.84881931506672,0.008122611248466858,0.002144863665403595,0.0004416910163047818
2026-07-24,101.48,113.75,1.1209105242412298,1.114300691884778,1.1211114411861323,1.1225521682981143,113.07923421246727,113.76608612492485,113.9411193365117,0.0059142971150240005,-0.00014140648448770612,-0.0016787600847460217,0.0,0.0,101.48,113.75,1.1209105242412298,1.114300691884778,1.1211114411861323,1.1225521682981143,113.07923421246727,113.76608612492485,113.9411193365117,0.0059142971150240005,-0.00014140648448770612,-0.0016787600847460217
2026-07-27,101.34,113.44,1.1194000394710875,1.114300691884778,1.1209967561288119,1.1222141133996308,112.9232321156034,113.61343344980264,113.75943673533091,0.004565836751099113,-0.0015276887109604421,-0.0028119519168275623,0.0,0.0,101.34,113.44,1.1194000394710875,1.114300691884778,1.1209967561288119,1.1222141133996308,112.9232321156034,113.61343344980264,113.75943673533091,0.004565836751099113,-0.0015276887109604421,-0.0028119519168275623
2026-07-28,100.31,111.86,1.115143056524773,1.114300691884778,1.120575206202261,1.121591762772444,111.77550240296208,112.44718460728112,112.56929771511697,0.000755672513093451,-0.005235551857914402,-0.006320922303343605,0.0,0.0,100.31,111.86,1.115143056524773,1.114300691884778,1.120575206202261,1.121591762772444,111.77550240296208,112.44718460728112,112.56929771511697,0.000755672513093451,-0.005235551857914402,-0.006320922303343605
2026-07-29,98.39,109.68,1.114747433682285,1.114300691884778,1.1200700287287095,1.1208739313402534,109.6360450745433,110.25339453824046,110.35341353918078,0.0004008363914304027,-0.00521426806140905,-0.006121030719054167,0.0,0.0,98.39,109.68,1.114747433682285,1.114300691884778,1.1200700287287095,1.1208739313402534,109.6360450745433,110.25339453824046,110.35341353918078,0.0004008363914304027,-0.00521426806140905,-0.006121030719054167
2026-07-30,101.49,113.38,1.1171543994482216,1.114300691884778,1.1198591342240536,1.1203169134761033,113.09037721938611,113.67590721567673,113.75749529172231,0.0025577114504761527,-0.002606471567558831,-0.003323939438557124,0.0,0.0,101.49,113.38,1.1171543994482216,1.114300691884778,1.1198591342240536,1.1203169134761033,113.09037721938611,113.67590721567673,113.75749529172231,0.0025577114504761527,-0.002606471567558831,-0.003323939438557124
2026-07-31,101.85,113.23,1.11173294059892,1.114300691884778,1.1189622735889018,1.1196523629586264,113.49152546846463,114.05765282071985,114.10427763754112,-0.0023070203318211824,-0.007282898729543041,-0.007691598089481194,0.0,0.0,101.85,113.23,1.11173294059892,1.114300691884778,1.1189622735889018,1.1196523629586264,113.49152546846463,114.05765282071985,114.10427763754112,-0.0023070203318211824,-0.007282898729543041,-0.007691598089481194
2026-08-03,103.3,115.11,1.1143272023233302,1.114300691884778,1.1182755673824212,1.1192640995107561,115.10726147169757,115.58880286173356,115.6600890936261,2.379081642324456e-05,-0.004150897562302993,-0.004767430109099983,0.0,0.0,103.3,115.11,1.1143272023233302,1.114300691884778,1.1182755673824212,1.1192640995107561,115.10726147169757,115.58880286173356,115.6600890936261,2.379081642324456e-05,-0.004150897562302993,-0.004767430109099983
2026-08-04,105.35,117.12,1.1117228286663503,1.114300691884778,1.1168815468446778,1.1188560185078675,117.39157789006136,117.81033102373806,117.91447288345815,-0.0023161160221511295,-0.0058769168512653675,-0.006760505381360208,0.0,0.0,105.35,117.12,1.1117228286663503,1.114300691884778,1.1168815468446778,1.1188560185078675,117.39157789006136,117.81033102373806,117.91447288345815,-0.0023161160221511295,-0.0058769168512653675,-0.006760505381360208
2026-08-05,104.34,116.09,1.1126126126126126,1.114300691884778,1.1161139619520928,1.1185478053735676,116.26613419125773,116.53542059777368,116.7414369711109,-0.0015160712292568484,-0.003829513911047292,-0.005595796507994721,0.0,0.0,104.34,116.09,1.1126126126126126,1.114300691884778,1.1161139619520928,1.1185478053735676,116.26613419125773,116.53542059777368,116.7414369711109,-0.0015160712292568484,-0.003829513911047292,-0.005595796507994721
2026-08-06,102.88,114.55,1.1134331259720063,1.114300691884778,1.1151184163540815,1.1180937279096228,114.63925518110595,114.8258044056313,115.07619821683262,-0.0007788775747593321,-0.002404826779922352,-0.004583093235644716,0.0,0.0,102.88,114.55,1.1134331259720063,1.114300691884778,1.1151184163540815,1.1180937279096228,114.63925518110595,114.8258044056313,115.07619821683262,-0.0007788775747593321,-0.002404826779922352,-0.004583093235644716
2026-08-07,103.86,115.71,1.1140958983246678,1.114300691884778,1.1144369537624255,1.1177741974742788,115.73126985915304,115.8161987225349,116.12521458069342,-0.00018380351288144558,-0.0009173798090135953,-0.003581984086403814,0.0,0.0,103.86,115.71,1.1140958983246678,1.114300691884778,1.1144369537624255,1.1177741974742788,115.73126985915304,115.8161987225349,116.12521458069342,-0.00018380351288144558,-0.0009173798090135953,-0.003581984086403814
2026-08-10,103.61,115.14,1.1112826947205867,1.114300691884778,1.1136252192873752,1.1173109877080936,115.45269468618184,115.4668127793249,115.81258460031002,-0.002712097000951457,-0.0028343741815638527,-0.0058244552914206394,0.0,0.0,103.61,115.14,1.1112826947205867,1.114300691884778,1.1136252192873752,1.1173109877080936,115.45269468618184,115.4668127793249,115.81258460031002,-0.002712097000951457,-0.0028343741815638527,-0.0058244552914206394
2026-08-11,103.67,115.41,1.1132439471399633,1.114300691884778,1.1134353083488944,1.1170052572755775,115.51955272769493,115.44952648352219,115.83163009569806,-0.0009487978876619221,-0.000342428874480462,-0.0036466665865148924,0.0,0.0,103.67,115.41,1.1132439471399633,1.114300691884778,1.1134353083488944,1.1170052572755775,115.51955272769493,115.44952648352219,115.83163009569806,-0.0009487978876619221,-0.000342428874480462,-0.0036466665865148924
2026-08-12,105.9,118.3,1.1170915958451368,1.114300691884778,1.1136697245651797,1.1168698766469445,118.00444327059799,117.91279915414792,118.29085674548367,0.0025014923920257635,0.003278409925630865,7.729169796888827e-05,0.0,0.0,105.9,118.3,1.1170915958451368,1.114300691884778,1.1136697245651797,1.1168698766469445,118.00444327059799,117.91279915414792,118.29085674548367,0.0025014923920257635,0.003278409925630865,7.729169796888827e-05
2026-08-13,106.4,118.53,1.1140037593984962,1.114300691884778,1.1133546605602072,1.1166068973921304,118.56159361654038,118.49445869373513,118.8349548752349,-0.00026650980108963035,0.00029989568778794655,-0.0025695035156308296,0.0,0.0,106.4,118.53,1.1140037593984962,1.114300691884778,1.1133546605602072,1.1166068973921304,118.56159361654038,118.49445869373513,118.8349548752349,-0.00026650980108963035,0.00029989568778794655,-0.0025695035156308296
2026-08-14,106.6,119.02,1.1165103189493433,1.114300691884778,1.1138323983952494,1.1163973359920756,118.78445375491732,118.68360681571808,119.03029526200109,0.001981008500007303,0.002830360156137138,-8.649652793898888e-05,0.0,0.0,106.6,119.02,1.1165103189493433,1.114300691884778,1.1138323983952494,1.1163973359920756,118.78445375491732,118.68360681571808,119.03029526200109,0.001981008500007303,0.002830360156137138,-8.649652793898888e-05
