,bop date,eop date,day count,bop XLU price,eop XLU price,bop VPU price,eop VPU price,eop VPU / eop XLU,bop VPU / XLU moving avg,eop VPU / XLU moving avg,eop XLU unit price,eop VPU / eop VPU,bop VPU / VPU moving avg,eop VPU / VPU moving avg,eop VPU unit price,XLU unit price pct diff,VPU unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,XLU shares per unit,bop XLU shares,eop XLU shares,eop XLU shares bought,eop XLU shares sold,eop XLU shares traded,VPU shares per unit,bop VPU shares,eop VPU shares,eop VPU shares bought,eop VPU shares sold,eop VPU shares traded,XLU daily commission,VPU daily commission,daily total commissions,XLU cop,XLU pct cop,XLU daily position pnl,VPU cop,VPU pct cop,VPU daily position pnl,daily position pnl,short XLU investment amount,long XLU investment amount,XLU investment amount,daily XLU borrow cost,short VPU investment amount,long VPU investment amount,VPU investment amount,daily VPU borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
294,2025-03-06,2025-03-07,1,37.94,38.645,164.44,167.32,4.329667486091344,4.323726252951541,4.324028273488547,167.09040104531232,1.0,1.0,1.0,167.32,-0.001373156995397645,0.0,-0.001373156995397645,False,False,False,1,1,2586.0,2628.0,2586.0,0.0,42.0,-42.0,598.0,-608.0,-598.0,10.0,-0.0,10.0,-0.21,-0.05,-0.26,0.7050000000000054,0.01841143605196632,1852.740000000014,2.8799999999999955,0.01736238454431994,-1751.0399999999972,101.70000000001687,0.0,99706.31999999999,99706.31999999999,0.0,-99979.52,0.0,-99979.52,-2.777208888888889,-273.20000000001164,199685.84,-99979.52,-2.777208888888889,98.66279111112797,2197.5272613889415,-100.98561583332003
295,2025-03-07,2025-03-10,3,38.645,39.07,167.32,169.12,4.328640900947018,4.324028273488547,4.324604162917777,168.93978464519753,1.0,1.0,1.0,169.12,-0.001066174564732317,0.0,-0.001066174564732317,False,False,True,1,0,2556.0,2586.0,0.0,0.0,2586.0,-2586.0,591.0,-598.0,0.0,598.0,-0.0,598.0,-12.93,-2.99,-15.92,0.42499999999999716,0.010937508508144882,1099.0499999999927,1.8000000000000114,0.010700375547929934,-1076.400000000007,22.649999999985766,0.0,99935.97,99935.97,0.0,-100057.36,0.0,-100057.36,-8.338113333333334,-121.38999999999942,199993.33000000002,-100057.36,-8.338113333333334,-1.6081133333475677,2195.9191480555937,-102.5937291666678
296,2025-03-10,2025-03-11,1,39.07,38.705,169.12,167.74,4.33380700167937,4.324604162917777,4.325469725053905,167.38380412573255,1.0,1.0,1.0,167.74,-0.002125757729025199,0.0,-0.002125757729025199,False,True,False,0,1,2577.0,0.0,2577.0,2577.0,-0.0,2577.0,596.0,0.0,-596.0,0.0,596.0,-596.0,-12.885,-2.98,-15.865,-0.365000000000002,-0.009386118410302537,-0.0,-1.3799999999999955,-0.008193360565662038,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.865,2180.054148055594,-118.45872916666758
297,2025-03-11,2025-03-12,1,38.705,38.585,167.74,167.05,4.329402617597512,4.325469725053905,4.326106627567486,166.89824934120492,1.0,1.0,1.0,167.05,-0.0009088274577845735,0.0,-0.0009088274577845735,False,False,True,1,0,2591.0,2577.0,0.0,0.0,2577.0,-2577.0,599.0,-596.0,0.0,596.0,-0.0,596.0,-12.885,-2.98,-15.865,-0.11999999999999744,-0.003105190747110325,-309.2399999999934,-0.6899999999999977,-0.004121992753499862,411.23999999999864,102.00000000000523,0.0,99742.78499999999,99742.78499999999,0.0,-99973.04000000001,0.0,-99973.04000000001,-2.777028888888889,-230.2550000000192,199715.825,-99973.04000000001,-2.777028888888889,83.35797111111634,2263.4121191667105,-35.10075805555107
298,2025-03-12,2025-03-13,1,38.585,38.68,167.05,167.58,4.332471561530507,4.326106627567486,4.326742823940543,167.33380435431036,1.0,1.0,1.0,167.58,-0.0014702032990861547,0.0,-0.0014702032990861547,False,True,False,0,1,2583.0,0.0,2583.0,2583.0,-0.0,2583.0,597.0,0.0,-597.0,0.0,597.0,-597.0,-12.915000000000001,-2.985,-15.9,0.09499999999999886,0.0024590706755271297,0.0,0.5300000000000011,0.0031676803823748423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.9,2247.5121191667104,-51.00075805555116
299,2025-03-13,2025-03-14,1,38.68,39.435,167.58,170.8,4.331177887663244,4.326742823940543,4.327413514874126,170.6251032620953,1.0,1.0,1.0,170.8,-0.001024510216335094,0.0,-0.001024510216335094,False,False,True,1,0,2531.0,2583.0,0.0,0.0,2583.0,-2583.0,585.0,-597.0,0.0,597.0,-0.0,597.0,-12.915000000000001,-2.985,-15.9,0.7550000000000026,0.01933107626486073,1950.1650000000066,3.219999999999999,0.01903243216932904,-1922.3399999999992,27.82500000000732,0.0,99910.44,99910.44,0.0,-100045.26000000001,0.0,-100045.26000000001,-2.7790350000000004,-134.82000000000698,199955.7,-100045.26000000001,-2.7790350000000004,9.14596500000732,2256.658084166718,-41.85479305554372
300,2025-03-14,2025-03-17,3,39.435,39.6,170.8,171.62,4.333838383838383,4.327413514874126,4.328315295001571,171.3655751890154,1.0,1.0,1.0,171.62,-0.0014835892588831682,0.0,-0.0014835892588831682,False,True,False,0,1,2523.0,0.0,2523.0,2523.0,-0.0,2523.0,583.0,0.0,-583.0,0.0,583.0,-583.0,-12.615,-2.915,-15.530000000000001,0.16499999999999915,0.004175371410480592,0.0,0.8199999999999932,0.0047894490245053625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.530000000000001,2241.1280841667176,-57.38479305554392
301,2025-03-17,2025-03-18,1,39.6,39.325,171.62,170.42,4.333630006357279,4.328315295001571,4.328776855439674,170.21099897593677,1.0,1.0,1.0,170.42,-0.001227140518149967,0.0,-0.001227140518149967,False,False,False,1,1,2541.0,2523.0,2541.0,18.0,-0.0,18.0,587.0,-583.0,-587.0,0.0,4.0,-4.0,-0.09,-0.02,-0.11,-0.2749999999999986,-0.006968669316093316,-693.8249999999964,-1.200000000000017,-0.0070167519791650736,699.6000000000099,5.775000000013506,0.0,99910.8,99910.8,0.0,-100054.46,0.0,-100054.46,-2.779290555555556,-143.6600000000035,199965.26,-100054.46,-2.779290555555556,2.88570944445795,2244.0137936111755,-54.49908361108601
302,2025-03-18,2025-03-19,1,39.325,39.47,170.42,170.94,4.330884215860147,4.328776855439674,4.32943519531317,170.85682248420395,1.0,1.0,1.0,170.94,-0.0004867073768180173,0.0,-0.0004867073768180173,False,False,True,1,0,2532.0,2541.0,0.0,0.0,2541.0,-2541.0,585.0,-587.0,0.0,587.0,-0.0,587.0,-12.705,-2.935,-15.64,0.14499999999999602,0.003680440730414197,368.4449999999899,0.5200000000000102,0.0030466393380620504,-305.24000000000603,63.20499999998384,0.0,99924.82500000001,99924.82500000001,0.0,-100036.54,0.0,-100036.54,-2.7787927777777774,-111.71499999998196,199961.365,-100036.54,-2.7787927777777774,44.78620722220606,2288.8000008333815,-9.712876388879977
303,2025-03-19,2025-03-20,1,39.47,39.63,170.94,171.64,4.331062326520312,4.32943519531317,4.330000772698376,171.57551679026093,1.0,1.0,1.0,171.64,-0.0003757592960879118,0.0,-0.0003757592960879118,False,False,True,0,0,2524.0,0.0,0.0,0.0,-0.0,0.0,583.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.1600000000000037,0.004045517527587887,0.0,0.6999999999999886,0.004086642385452008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2288.8000008333815,-9.712876388879977
304,2025-03-20,2025-03-21,1,39.63,39.375,171.64,170.39,4.327365079365079,4.330000772698376,4.330497592756077,170.49378042499853,1.0,1.0,1.0,170.39,0.0006088903853127366,0.0,0.0006088903853127366,False,False,True,0,0,2542.0,0.0,0.0,0.0,-0.0,0.0,587.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.25500000000000256,-0.006455310056546581,-0.0,-1.25,-0.00730933289617615,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2288.8000008333815,-9.712876388879977
305,2025-03-21,2025-03-24,3,39.375,39.085,170.39,170.53,4.363054880388896,4.330497592756077,4.332561692728946,169.25749841287129,1.0,1.0,1.0,170.53,-0.007490019745010368,0.0,-0.007490019745010368,False,True,False,0,1,2538.0,0.0,2538.0,2538.0,-0.0,2538.0,586.0,0.0,-586.0,0.0,586.0,-586.0,-12.69,-2.93,-15.62,-0.28999999999999915,-0.007392335473503374,-0.0,0.14000000000001478,0.0008213070976752643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.62,2273.1800008333817,-25.332876388879868
306,2025-03-24,2025-03-25,1,39.085,38.46,170.53,166.74,4.335413416536662,4.332561692728946,4.332961405961719,166.63032270235527,1.0,1.0,1.0,166.74,-0.0006579907936181275,0.0,-0.0006579907936181275,False,False,True,1,0,2600.0,2538.0,0.0,0.0,2538.0,-2538.0,600.0,-586.0,0.0,586.0,-0.0,586.0,-12.69,-2.93,-15.62,-0.625,-0.016120021511660095,-1586.25,-3.789999999999992,-0.02247552134235555,2220.9399999999955,634.6899999999955,0.0,99197.73,99197.73,0.0,-99930.58,0.0,-99930.58,-2.775849444444445,-732.8500000000058,199128.31,-99930.58,-2.775849444444445,616.294150555551,2889.4741513889326,0.0
307,2025-03-25,2025-03-26,1,38.46,38.715,166.74,167.78,4.333720780059408,4.332961405961719,4.333319124162684,167.750600831808,1.0,1.0,1.0,167.78,-0.00017523986303701465,0.0,-0.00017523986303701465,False,False,True,0,0,2582.0,0.0,0.0,0.0,-0.0,0.0,596.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.25500000000000256,0.006608381678053281,0.0,1.039999999999992,0.006217884435681243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2889.4741513889326,0.0
308,2025-03-26,2025-03-27,1,38.715,38.705,167.78,167.76,4.334323730784137,4.333319124162684,4.3333622362433495,167.7211167007167,1.0,1.0,1.0,167.76,-0.00023180618831734044,0.0,-0.00023180618831734044,False,False,True,0,0,2583.0,0.0,0.0,0.0,-0.0,0.0,596.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.010000000000005116,-0.0002583311820103201,-0.0,-0.020000000000010232,-0.00011921082448407047,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2889.4741513889326,0.0
309,2025-03-27,2025-03-28,1,38.705,38.99,167.76,169.03,4.335214157476276,4.3333622362433495,4.333675077416836,168.9577935911282,1.0,1.0,1.0,169.03,-0.0004272722940857047,0.0,-0.0004272722940857047,False,False,True,0,0,2565.0,0.0,0.0,0.0,-0.0,0.0,592.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.2850000000000037,0.007336412337829222,0.0,1.2700000000000102,0.007541827368421899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2889.4741513889326,0.0
310,2025-03-28,2025-03-31,3,38.99,39.425,169.03,170.81,4.332530120481928,4.333675077416836,4.333838706849479,170.85513992715875,1.0,1.0,1.0,170.81,0.00026423490222620143,0.0,0.00026423490222620143,True,False,True,0,0,2535.0,0.0,0.0,0.0,-0.0,0.0,585.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.43499999999999517,0.011094929854596104,0.0,1.7800000000000011,0.01047561368788304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2889.4741513889326,0.0
311,2025-03-31,2025-04-01,1,39.425,39.525,170.81,171.33,4.33472485768501,4.333838706849479,4.333852755986933,171.29497488822562,1.0,1.0,1.0,171.33,-0.000204451598473348,0.0,-0.000204451598473348,False,False,True,0,0,2531.0,0.0,0.0,0.0,-0.0,0.0,584.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10000000000000142,0.0025332502464336074,0.0,0.5200000000000102,0.003039693694911927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2889.4741513889326,0.0
312,2025-04-01,2025-04-02,1,39.525,39.71,171.33,171.95,4.330143540669856,4.333852755986933,4.333764243254004,172.09729294024112,1.0,1.0,1.0,171.95,0.0008562366410806491,0.0,0.0008562366410806491,False,False,True,0,0,2522.0,0.0,0.0,0.0,-0.0,0.0,582.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.18500000000000227,0.0046696620476243435,0.0,0.6199999999999761,0.0036122155333937886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2889.4741513889326,0.0
313,2025-04-02,2025-04-03,1,39.71,39.46,171.95,171.04,4.3345159655347185,4.333764243254004,4.333779445853354,171.01033703880302,1.0,1.0,1.0,171.04,-0.00017344208181837767,0.0,-0.00017344208181837767,False,False,True,0,0,2535.0,0.0,0.0,0.0,-0.0,0.0,585.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.25,-0.006315544548690788,-0.0,-0.9099999999999966,-0.005306289601540094,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2889.4741513889326,0.0
314,2025-04-03,2025-04-04,1,39.46,37.265,171.04,161.7,4.339192271568495,4.333779445853354,4.3342556851272125,161.49829104972525,1.0,1.0,1.0,161.7,-0.0012482057117841295,0.0,-0.0012482057117841295,False,False,False,0,0,2678.0,0.0,0.0,0.0,-0.0,0.0,618.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-2.1950000000000003,-0.0572329522608121,-0.0,-9.340000000000003,-0.05615468069367395,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2889.4741513889326,0.0
315,2025-04-04,2025-04-07,3,37.265,36.695,161.7,159.32,4.341735931325793,4.3342556851272125,4.33491043664615,159.04551236574306,1.0,1.0,1.0,159.32,-0.0017243557584535718,0.0,-0.0017243557584535718,False,True,False,0,1,2722.0,0.0,2722.0,2722.0,-0.0,2722.0,628.0,0.0,-628.0,0.0,628.0,-628.0,-13.61,-3.14,-16.75,-0.5700000000000003,-0.015414042336631068,-0.0,-2.3799999999999955,-0.014828008269617653,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.75,2872.7241513889326,-16.75
316,2025-04-07,2025-04-08,1,36.695,36.545,159.32,158.36,4.333287727459297,4.33491043664615,4.334884472935147,158.41930190723357,1.0,1.0,1.0,158.36,0.0003744051935797214,0.0,0.0003744051935797214,False,False,True,1,0,2735.0,2722.0,0.0,0.0,2722.0,-2722.0,631.0,-628.0,0.0,628.0,-0.0,628.0,-13.61,-3.14,-16.75,-0.14999999999999858,-0.004096128064671071,-408.29999999999615,-0.9599999999999795,-0.006043836075513517,602.8799999999871,194.579999999991,0.0,99883.79,99883.79,0.0,-100052.95999999999,0.0,-100052.95999999999,-2.7792488888888887,-169.16999999999825,199936.75,-100052.95999999999,-2.7792488888888887,175.0507511111021,3047.774902500035,0.0
317,2025-04-08,2025-04-09,1,36.545,37.985,158.36,164.49,4.330393576411741,4.334884472935147,4.334934020875858,164.66058670444156,1.0,1.0,1.0,164.49,0.0010365269065599396,0.0,0.0010365269065599396,False,False,True,0,0,2636.0,0.0,0.0,0.0,-0.0,0.0,608.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.4399999999999977,0.03864696702282987,0.0,6.1299999999999955,0.037978855846136896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047.774902500035,0.0
318,2025-04-09,2025-04-10,1,37.985,37.7,164.49,163.39,4.333952254641909,4.334934020875858,4.3350080555314285,163.42701258701985,1.0,1.0,1.0,163.39,0.0002265034300699698,0.0,0.0002265034300699698,False,False,True,0,0,2653.0,0.0,0.0,0.0,-0.0,0.0,612.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.2849999999999966,-0.007531250501219741,-0.0,-1.1000000000000227,-0.006709797041334763,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047.774902500035,0.0
319,2025-04-10,2025-04-11,1,37.7,38.16,163.39,165.48,4.336477987421384,4.3350080555314285,4.335273060519335,165.4239073990793,1.0,1.0,1.0,165.48,-0.0003390265282682925,0.0,-0.0003390265282682925,False,False,True,0,0,2618.0,0.0,0.0,0.0,-0.0,0.0,604.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.45999999999999375,0.012127752126120587,0.0,2.0900000000000034,0.012710360550478689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047.774902500035,0.0
320,2025-04-11,2025-04-14,3,38.16,38.845,165.48,168.34,4.333633672287296,4.335273060519335,4.335262824941781,168.40368203587357,1.0,1.0,1.0,168.34,0.0003782226068665166,0.0,0.0003782226068665166,False,False,True,0,0,2575.0,0.0,0.0,0.0,-0.0,0.0,594.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.6850000000000023,0.017791521822298352,0.0,2.8600000000000136,0.017135402190219386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047.774902500035,0.0
321,2025-04-14,2025-04-15,1,38.845,38.84,168.34,168.47,4.337538619979402,4.335262824941781,4.335458255622887,168.38160812073878,1.0,1.0,1.0,168.47,-0.000524811989369167,0.0,-0.000524811989369167,False,False,True,0,0,2575.0,0.0,0.0,0.0,-0.0,0.0,594.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0049999999999954525,-0.00012872497925982043,-0.0,0.12999999999999545,0.0007719486146826219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047.774902500035,0.0
322,2025-04-15,2025-04-16,1,38.84,38.49,168.47,166.94,4.337230449467394,4.335458255622887,4.33577556730325,166.87178825892494,1.0,1.0,1.0,166.94,-0.0004086838417555733,0.0,-0.0004086838417555733,False,False,True,0,0,2597.0,0.0,0.0,0.0,-0.0,0.0,599.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.3500000000000014,-0.009052176127469433,-0.0,-1.5300000000000011,-0.009123225975522063,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047.774902500035,0.0
323,2025-04-16,2025-04-17,1,38.49,38.885,166.94,168.78,4.340491191976341,4.33577556730325,4.336247010576051,168.59663293458686,1.0,1.0,1.0,168.78,-0.0010870170934708327,0.0,-0.0010870170934708327,False,False,True,0,0,2567.0,0.0,0.0,0.0,-0.0,0.0,592.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.394999999999996,0.010210104851251844,0.0,1.8400000000000034,0.010961625307230003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047.774902500035,0.0
324,2025-04-17,2025-04-21,4,38.885,37.965,168.78,164.82,4.341367048597392,4.336247010576051,4.336947109037667,164.6256177565198,1.0,1.0,1.0,164.82,-0.0011800567714992834,0.0,-0.0011800567714992834,False,False,True,0,0,2632.0,0.0,0.0,0.0,-0.0,0.0,607.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.9199999999999946,-0.02394388948170937,-0.0,-3.960000000000008,-0.023742122394583058,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047.774902500035,0.0
325,2025-04-21,2025-04-22,1,37.965,39.0,164.82,169.23,4.339230769230769,4.336947109037667,4.33575590347976,169.14093725246903,1.0,1.0,1.0,169.23,-0.0005264207990845368,0.0,-0.0005264207990845368,False,False,True,0,0,2563.0,0.0,0.0,0.0,-0.0,0.0,591.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0349999999999966,0.02689696346444935,0.0,4.409999999999997,0.026404767084756888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047.774902500035,0.0
326,2025-04-22,2025-04-23,1,39.0,39.165,169.23,169.83,4.33626962849483,4.33575590347976,4.3357987140776695,169.8098799597848,1.0,1.0,1.0,169.83,-0.00011847866770600599,0.0,-0.00011847866770600599,False,False,True,0,0,2554.0,0.0,0.0,0.0,-0.0,0.0,589.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.16499999999999915,0.004221844689555462,0.0,0.6000000000000227,0.0035392002966838742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047.774902500035,0.0
327,2025-04-23,2025-04-24,1,39.165,39.225,169.83,170.0,4.3339706819630335,4.3357987140776695,4.33581120917285,170.0717045596966,1.0,1.0,1.0,170.0,0.00042170259858607863,0.0,0.00042170259858607863,False,False,True,0,0,2549.0,0.0,0.0,0.0,-0.0,0.0,588.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.060000000000002274,0.0015308077998945568,0.0,0.1699999999999875,0.0010005003335834001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047.774902500035,0.0
328,2025-04-24,2025-04-25,1,39.225,39.105,170.0,169.35,4.330648254698888,4.33581120917285,4.335627435368588,169.5518973347043,1.0,1.0,1.0,169.35,0.0011914796593173725,0.0,0.0011914796593173725,False,False,True,0,0,2558.0,0.0,0.0,0.0,-0.0,0.0,590.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.12000000000000455,-0.0030639625655216967,-0.0,-0.6500000000000057,-0.0038308577864811246,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047.774902500035,0.0
329,2025-04-25,2025-04-28,3,39.105,39.345,169.35,170.57,4.335239547591816,4.335627435368588,4.335628704874365,170.5852614445771,1.0,1.0,1.0,170.57,8.946920251294656e-05,0.0,8.946920251294656e-05,False,False,True,0,0,2541.0,0.0,0.0,0.0,-0.0,0.0,586.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.240000000000002,0.006118565933371949,0.0,1.2199999999999989,0.007178190389000945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047.774902500035,0.0
330,2025-04-28,2025-04-29,1,39.345,39.65,170.57,171.75,4.3316519546027745,4.335628704874365,4.335584796580408,171.90767814826856,1.0,1.0,1.0,171.75,0.0009176466545599291,0.0,0.0009176466545599291,False,False,True,0,0,2523.0,0.0,0.0,0.0,-0.0,0.0,582.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.3049999999999997,0.0077220460939103185,0.0,1.1800000000000068,0.0068941614496770874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047.774902500035,0.0
331,2025-04-29,2025-04-30,1,39.65,39.45,171.75,170.99,4.334347275031686,4.335584796580408,4.33556591744774,171.03882022509708,1.0,1.0,1.0,170.99,0.00028547433749296416,0.0,0.00028547433749296416,True,False,True,0,0,2536.0,0.0,0.0,0.0,-0.0,0.0,585.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.19999999999999574,-0.005056900788973662,-0.0,-0.7599999999999909,-0.004434855841957069,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047.774902500035,0.0
332,2025-04-30,2025-05-01,1,39.45,39.565,170.99,171.52,4.3351446985972455,4.33556591744774,4.33581597534411,171.5366655238198,1.0,1.0,1.0,171.52,9.71590148669897e-05,0.0,9.71590148669897e-05,False,False,True,0,0,2528.0,0.0,0.0,0.0,-0.0,0.0,583.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.11499999999999488,0.002910841769273273,0.0,0.5300000000000011,0.0030948026219355836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047.774902500035,0.0
333,2025-05-01,2025-05-02,1,39.565,39.875,171.52,172.64,4.329529780564263,4.33581597534411,4.335566666095588,172.89066201684636,1.0,1.0,1.0,172.64,0.0014508817212039269,0.0,0.0014508817212039269,False,False,True,0,0,2510.0,0.0,0.0,0.0,-0.0,0.0,579.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.3100000000000023,0.0078046720438521055,0.0,1.1199999999999761,0.006508623627387257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047.774902500035,0.0
334,2025-05-02,2025-05-05,3,39.875,39.775,172.64,172.23,4.330106851037083,4.335566666095588,4.335112395069016,172.447164143952,1.0,1.0,1.0,172.23,0.0012601018882514965,0.0,0.0012601018882514965,False,False,True,0,0,2519.0,0.0,0.0,0.0,-0.0,0.0,581.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.10000000000000142,-0.0025109868811581133,-0.0,-0.4099999999999966,-0.002377708662169418,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047.774902500035,0.0
335,2025-05-05,2025-05-06,1,39.775,40.26,172.23,174.2,4.326875310481868,4.335112395069016,4.334369364026821,174.53162502547858,1.0,1.0,1.0,174.2,0.0019018930412010744,0.0,0.0019018930412010744,False,False,True,0,0,2488.0,0.0,0.0,0.0,-0.0,0.0,574.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.48499999999999943,0.012119845987794768,0.0,1.9699999999999989,0.011373271570747322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047.774902500035,0.0
336,2025-05-06,2025-05-07,1,40.26,40.375,174.2,174.79,4.329164086687307,4.334369364026821,4.334163181988221,175.0001630725829,1.0,1.0,1.0,174.79,0.0012016524194155378,0.0,0.0012016524194155378,False,False,True,0,0,2479.0,0.0,0.0,0.0,-0.0,0.0,572.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.11500000000000199,0.0028523613311753253,0.0,0.5900000000000034,0.0033811889285928188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047.774902500035,0.0
