bop date,eop date,day count,bop CMF price,eop CMF price,bop VTEC price,eop VTEC price,eop VTEC / eop CMF,bop VTEC / CMF moving avg,eop VTEC / CMF moving avg,eop CMF unit price,eop VTEC / eop VTEC,bop VTEC / VTEC moving avg,eop VTEC / VTEC moving avg,eop VTEC unit price,CMF unit price pct diff,VTEC unit price pct diff,unit price pct diff,go long,exit long,go short,exit short,current_position,new_position,month end liquidation,long entry,short entry,long to short flip,short to long flip,CMF shares per unit,eop CMF shares,bop CMF shares,eop CMF shares traded,eop CMF shares bought,eop CMF shares sold,VTEC shares per unit,eop VTEC shares,bop VTEC shares,eop VTEC shares traded,eop VTEC shares bought,eop VTEC shares sold,CMF cop,CMF pct cop,CMF daily position pnl,CMF daily commission,CMF investment amount,short CMF investment amount,long CMF investment amount,daily CMF borrow cost,VTEC cop,VTEC pct cop,VTEC daily position pnl,VTEC daily commission,VTEC investment amount,short VTEC investment amount,long VTEC investment amount,daily VTEC borrow cost,daily position pnl,daily total commissions,short investment amount,daily borrow cost,long daily position pnl,short daily position pnl,daily net profit,cumulative net profit,drawdown,gross investment amount,net investment amount
2026-01-02,2026-01-05,3,,57.56,,100.41,1.7444405837387074,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05,2026-01-06,1,57.56,57.62,100.41,100.48,1.7438389448108298,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,0.05999999999999517,0.0010418476372152459,,,,,,,0.07000000000000739,0.0006968988285436159,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06,2026-01-07,1,57.62,57.72,100.48,100.68,1.7442827442827444,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,0.10000000000000142,0.0017340042492876516,,,,,,,0.20000000000000284,0.001988467547226698,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07,2026-01-08,1,57.72,57.69,100.68,100.67,1.7450164673253599,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,-0.030000000000001137,-0.0005198856368720542,,,,,,,-0.010000000000005116,-9.932952578319232e-05,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08,2026-01-09,1,57.69,57.78,100.67,100.7,1.7428175839390794,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,0.09000000000000341,0.0015588467692910996,,,,,,,0.030000000000001137,0.00029795898318468874,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09,2026-01-12,3,57.78,57.78,100.7,100.8,1.7445482866043613,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,0.0,0.0,,,,,,,0.09999999999999432,0.000992555912751643,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12,2026-01-13,1,57.78,57.79,100.8,100.82,1.7445924900501817,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,0.00999999999999801,0.00017305529159733748,,,,,,,0.01999999999999602,0.0001983930172165418,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13,2026-01-14,1,57.79,57.83,100.82,100.92,1.7451149922185718,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,0.03999999999999915,0.00069192184044017,,,,,,,0.10000000000000853,0.0009913751183723393,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14,2026-01-15,1,57.83,57.87,100.92,100.91,1.7437359599101434,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,0.03999999999999915,0.0006914434156204826,,,,,,,-0.010000000000005116,-9.909329641966718e-05,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-15,2026-01-16,1,57.87,57.85,100.91,100.9,1.7441659464131374,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,-0.01999999999999602,-0.00034566194606175545,,,,,,,-0.009999999999990905,-9.910311687403651e-05,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-16,2026-01-20,4,57.85,57.6,100.9,100.61,1.746701388888889,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,-0.25,-0.0043308859378400795,,,,,,,-0.29000000000000625,-0.002878271055603995,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20,2026-01-21,1,57.6,57.76,100.61,100.7,1.743421052631579,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,0.1599999999999966,0.0027739268827252244,,,,,,,0.09000000000000341,0.0008941434205573417,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-21,2026-01-22,1,57.76,57.74,100.7,100.64,1.7429857984066504,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,-0.01999999999999602,-0.0003463203497817232,,,,,,,-0.060000000000002274,-0.000596006772386245,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-22,2026-01-23,1,57.74,57.74,100.64,100.66,1.743332178732248,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,0.0,0.0,,,,,,,0.01999999999999602,0.00019870839608344406,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,2026-01-26,3,57.74,57.79,100.66,100.75,1.7433812078214224,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,0.04999999999999716,0.0008655760948974605,,,,,,,0.09000000000000341,0.0008936994785784382,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-26,2026-01-27,1,57.79,57.78,100.75,100.79,1.7443752163378332,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,-0.00999999999999801,-0.00017305529159738936,,,,,,,0.04000000000000625,0.0003969435399942498,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-27,2026-01-28,1,57.78,57.82,100.79,100.86,1.7443791075752335,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,0.03999999999999915,0.0006920415501107148,,,,,,,0.06999999999999318,0.0006942722817925659,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-28,2026-01-29,1,57.82,57.83,100.86,100.85,1.7439045478125539,,,,1.0,,,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,0.00999999999999801,0.00017293558192674647,,,,,,,-0.010000000000005116,-9.915224835852845e-05,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-29,2026-01-30,1,57.83,57.9,100.85,100.96,1.7436960276338513,,,,1.0,,,,,,,False,False,False,False,0,0,True,False,False,False,False,,,,,,,,,,,,,0.07000000000000028,0.0012097124088227282,,,,,,,0.10999999999999943,0.0010901343926823356,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30,2026-02-02,3,57.9,57.75,100.96,100.75,1.7445887445887447,,1.7441659634861062,,1.0,,1.0,,,,,False,False,False,False,0,0,False,False,False,False,False,,,,,,,,,,,,,-0.14999999999999858,-0.0025940351770466466,,,,,,,-0.20999999999999375,-0.0020821979661106043,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-02,2026-02-03,1,57.75,57.79,100.75,100.81,1.7444194497317875,1.7441659634861062,1.74416490678576,100.79535102986208,1.0,1.0,1.0,100.81,-0.0001453232276710356,0.0,-0.0001453232276710356,False,True,False,True,0,0,False,False,False,False,False,1730.0,0.0,0.0,0.0,0.0,-0.0,992.0,0.0,0.0,0.0,0.0,-0.0,0.03999999999999915,0.0006924009277836259,0.0,-0.0,0.0,0.0,0.0,0.0,0.060000000000002274,0.0005953562390577895,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,2026-02-04,1,57.79,57.83,100.81,100.9,1.7447691509597096,1.74416490678576,1.744211417093204,100.86505655942051,1.0,1.0,1.0,100.9,-0.00034637752963505563,0.0,-0.00034637752963505563,False,True,False,True,0,0,False,False,False,False,False,1728.0,0.0,0.0,0.0,0.0,-0.0,991.0,0.0,0.0,0.0,0.0,-0.0,0.03999999999999915,0.00069192184044017,0.0,-0.0,0.0,0.0,0.0,0.0,0.09000000000000341,0.0008923702937130529,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04,2026-02-05,1,57.83,57.92,100.9,101.04,1.744475138121547,1.744211417093204,1.744221036785144,101.02472527803837,1.0,1.0,1.0,101.04,-0.0001511864277122824,0.0,-0.0001511864277122824,False,True,False,True,0,0,False,False,False,False,False,1727.0,0.0,0.0,0.0,0.0,-0.0,990.0,0.0,0.0,0.0,0.0,-0.0,0.09000000000000341,0.00155507590733408,0.0,-0.0,0.0,0.0,0.0,0.0,0.14000000000000057,0.0013865506826723592,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-05,2026-02-06,1,57.92,57.93,101.04,101.03,1.7440013809770414,1.744221036785144,1.7441702824677283,101.0427246609634,1.0,1.0,1.0,101.03,0.000125941400568196,0.0,0.000125941400568196,False,True,False,True,0,0,False,False,False,False,False,1727.0,0.0,0.0,0.0,0.0,-0.0,990.0,0.0,0.0,0.0,0.0,-0.0,0.00999999999999801,0.00017263703107171042,0.0,-0.0,0.0,0.0,0.0,0.0,-0.010000000000005116,-9.897560259482538e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06,2026-02-09,3,57.93,57.96,101.03,101.09,1.7441338854382333,1.7441702824677283,1.7442360975426863,101.09210957182954,1.0,1.0,1.0,101.09,2.0868036584246324e-05,0.0,2.0868036584246324e-05,False,True,False,True,0,0,False,False,False,False,False,1725.0,0.0,0.0,0.0,0.0,-0.0,989.0,0.0,0.0,0.0,0.0,-0.0,0.030000000000001137,0.0005177323439488503,0.0,-0.0,0.0,0.0,0.0,0.0,0.060000000000002274,0.0005937067263253645,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09,2026-02-10,1,57.96,58.05,101.09,101.16,1.7426356589147287,1.7442360975426863,1.7441404661582045,101.25290546235293,1.0,1.0,1.0,101.16,0.0009179796976374456,0.0,0.0009179796976374456,False,True,False,True,0,0,False,False,False,False,False,1725.0,0.0,0.0,0.0,0.0,-0.0,989.0,0.0,0.0,0.0,0.0,-0.0,0.0899999999999963,0.00155159069141885,0.0,-0.0,0.0,0.0,0.0,0.0,0.06999999999999318,0.0006922126357979957,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-10,2026-02-11,1,58.05,58.0,101.16,101.11,1.7432758620689655,1.7441404661582045,1.7440746347591436,101.16014703717586,1.0,1.0,1.0,101.11,0.0004958422084309874,0.0,0.0004958422084309874,False,True,False,True,0,0,False,False,False,False,False,1725.0,0.0,0.0,0.0,0.0,-0.0,989.0,0.0,0.0,0.0,0.0,-0.0,-0.04999999999999716,-0.0008616975974811197,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.04999999999999716,-0.0004943886984566801,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-11,2026-02-12,1,58.0,58.11,101.11,101.29,1.743073481328515,1.7440746347591436,1.7439725592146407,101.34817702585383,1.0,1.0,1.0,101.29,0.0005741961194688142,0.0,0.0005741961194688142,False,True,False,True,0,0,False,False,False,False,False,1721.0,0.0,0.0,0.0,0.0,-0.0,987.0,0.0,0.0,0.0,0.0,-0.0,0.10999999999999943,0.0018947555405947622,0.0,-0.0,0.0,0.0,0.0,0.0,0.18000000000000682,0.0017786565953981286,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-12,2026-02-13,1,58.11,58.16,101.29,101.41,1.7436382393397525,1.7439725592146407,1.7439676731861211,101.4294440439235,1.0,1.0,1.0,101.41,0.0001917185690850743,0.0,0.0001917185690850743,False,True,False,True,0,0,False,False,False,False,False,1720.0,0.0,0.0,0.0,0.0,-0.0,986.0,0.0,0.0,0.0,0.0,-0.0,0.04999999999999716,0.0008600671382496363,0.0,-0.0,0.0,0.0,0.0,0.0,0.11999999999999034,0.0011840159251991066,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-13,2026-02-17,4,58.16,58.18,101.41,101.47,1.7440701271914747,1.7439676731861211,1.7439628822250381,101.46403922596852,1.0,1.0,1.0,101.47,-5.874592607463347e-05,0.0,-5.874592607463347e-05,False,True,False,True,0,0,False,False,False,False,False,1720.0,0.0,0.0,0.0,0.0,-0.0,986.0,0.0,0.0,0.0,0.0,-0.0,0.020000000000003126,0.0003438198417916375,0.0,-0.0,0.0,0.0,0.0,0.0,0.060000000000002274,0.0005914826670865732,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-17,2026-02-18,1,58.18,58.16,101.47,101.47,1.7446698762035764,1.7439628822250381,1.7438613065907724,101.42888123020822,1.0,1.0,1.0,101.47,-0.00040531293327372654,0.0,-0.00040531293327372654,False,True,False,True,0,0,False,False,False,False,False,1720.0,0.0,0.0,0.0,0.0,-0.0,986.0,0.0,0.0,0.0,0.0,-0.0,-0.020000000000003126,-0.0003438198417917351,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-18,2026-02-19,1,58.16,58.18,101.47,101.46,1.743898246820213,1.7438613065907724,1.743885166300204,101.45785081745115,1.0,1.0,1.0,101.46,-2.118278446444975e-05,0.0,-2.118278446444975e-05,False,True,False,True,0,0,False,False,False,False,False,1719.0,0.0,0.0,0.0,0.0,-0.0,986.0,0.0,0.0,0.0,0.0,-0.0,0.020000000000003126,0.0003438198417916375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.010000000000005116,-9.855615244764585e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-19,2026-02-20,1,58.18,58.22,101.46,101.55,1.7442459635863965,1.743885166300204,1.7439481745591912,101.52899438199788,1.0,1.0,1.0,101.55,-0.00020687140135747,0.0,-0.00020687140135747,False,True,False,True,0,0,False,False,False,False,False,1718.0,0.0,0.0,0.0,0.0,-0.0,985.0,0.0,0.0,0.0,0.0,-0.0,0.03999999999999915,0.0006872852504215458,0.0,-0.0,0.0,0.0,0.0,0.0,0.09000000000000341,0.000886655887849698,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-20,2026-02-23,3,58.22,58.24,101.55,101.62,1.7448489010989012,1.7439481745591912,1.7440240106775242,101.5675416863273,1.0,1.0,1.0,101.62,-0.0005163536543911476,0.0,-0.0005163536543911476,False,True,False,True,0,0,False,False,False,False,False,1716.0,0.0,0.0,0.0,0.0,-0.0,984.0,0.0,0.0,0.0,0.0,-0.0,0.020000000000003126,0.0003434655709534384,0.0,-0.0,0.0,0.0,0.0,0.0,0.07000000000000739,0.0006890781391922515,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-23,2026-02-24,1,58.24,58.28,101.62,101.7,1.7450240219629376,1.7440240106775242,1.7441061513846,101.64171934228611,1.0,1.0,1.0,101.7,-0.0005732287451712724,0.0,-0.0005732287451712724,False,True,False,True,0,0,False,False,False,False,False,1714.0,0.0,0.0,0.0,0.0,-0.0,983.0,0.0,0.0,0.0,0.0,-0.0,0.03999999999999915,0.0006865774385735515,0.0,-0.0,0.0,0.0,0.0,0.0,0.0799999999999983,0.0007869368889283753,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-24,2026-02-25,1,58.28,58.33,101.7,101.69,1.743356763243614,1.7441061513846,1.744055228729889,101.73371181026371,1.0,1.0,1.0,101.69,0.00042976121660055425,0.0,0.00042976121660055425,False,True,False,True,0,0,False,False,False,False,False,1714.0,0.0,0.0,0.0,0.0,-0.0,983.0,0.0,0.0,0.0,0.0,-0.0,0.04999999999999716,0.000857559438542114,0.0,-0.0,0.0,0.0,0.0,0.0,-0.010000000000005116,-9.833325146819038e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-25,2026-02-26,1,58.33,58.37,101.69,101.76,1.7433613157443895,1.744055228729889,1.7440043391383466,101.80050370096362,1.0,1.0,1.0,101.76,0.00039795245896660086,0.0,0.00039795245896660086,False,True,False,True,0,0,False,False,False,False,False,1714.0,0.0,0.0,0.0,0.0,-0.0,983.0,0.0,0.0,0.0,0.0,-0.0,0.03999999999999915,0.000685518450153381,0.0,-0.0,0.0,0.0,0.0,0.0,0.07000000000000739,0.0006881297887660422,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-26,2026-02-27,1,58.37,58.41,101.76,101.83,1.74336586200993,1.7440043391383466,1.7439774048482157,101.86729344907081,1.0,1.0,1.0,101.83,0.0003661653903792786,0.0,0.0003661653903792786,False,True,False,True,0,0,True,False,False,False,False,1713.0,0.0,0.0,0.0,0.0,-0.0,982.0,0.0,0.0,0.0,0.0,-0.0,0.03999999999999915,0.0006850488365184213,0.0,-0.0,0.0,0.0,0.0,0.0,0.06999999999999318,0.0006876565917619116,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-27,2026-03-02,3,58.41,58.09,101.83,101.34,1.7445343432604579,1.7439774048482157,1.7440193206295458,101.30764744763286,1.0,1.0,1.0,101.34,-0.00031929857611959255,0.0,-0.00031929857611959255,False,True,False,True,0,0,False,False,False,False,False,1721.0,0.0,0.0,0.0,0.0,-0.0,987.0,0.0,0.0,0.0,0.0,-0.0,-0.3199999999999932,-0.00549357604777672,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.4899999999999949,-0.004823556135810323,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-02,2026-03-03,1,58.09,57.77,101.34,100.82,1.7451964687554091,1.7440193206295458,1.7440497068378789,100.75199615276887,1.0,1.0,1.0,100.82,-0.0006747350932574724,0.0,-0.0006747350932574724,False,True,False,True,0,0,False,False,False,False,False,1730.0,0.0,0.0,0.0,0.0,-0.0,992.0,0.0,0.0,0.0,0.0,-0.0,-0.3200000000000003,-0.005523922211267005,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.5200000000000102,-0.005144451393279055,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-03,2026-03-04,1,57.77,57.82,100.82,100.81,1.7435143548945002,1.7440497068378789,1.7440044520960147,100.84095404936616,1.0,1.0,1.0,100.81,0.0003070062301982342,0.0,0.0003070062301982342,False,True,False,True,0,0,False,False,False,False,False,1730.0,0.0,0.0,0.0,0.0,-0.0,992.0,0.0,0.0,0.0,0.0,-0.0,0.04999999999999716,0.0008651267950258641,0.0,-0.0,0.0,0.0,0.0,0.0,-0.009999999999990905,-9.919158863449873e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-04,2026-03-05,1,57.82,57.78,100.81,100.74,1.743509865005192,1.7440044520960147,1.7439414877982888,100.76857724210774,1.0,1.0,1.0,100.74,0.0002836330114622492,0.0,0.0002836330114622492,False,True,False,True,0,0,False,False,False,False,False,1732.0,0.0,0.0,0.0,0.0,-0.0,993.0,0.0,0.0,0.0,0.0,-0.0,-0.03999999999999915,-0.0006920415501108047,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.07000000000000739,-0.0006946167483458175,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-05,2026-03-06,1,57.78,57.73,100.74,100.73,1.7448467001558983,1.7439414877982888,1.7439600659000063,100.6777420905952,1.0,1.0,1.0,100.73,-0.0005189265321685436,0.0,-0.0005189265321685436,False,True,False,True,0,0,False,False,False,False,False,1732.0,0.0,0.0,0.0,0.0,-0.0,993.0,0.0,0.0,0.0,0.0,-0.0,-0.05000000000000426,-0.0008657259652470232,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.009999999999990905,-9.927036291464436e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-06,2026-03-09,3,57.73,57.73,100.73,100.65,1.7434609388532827,1.7439600659000063,1.7439330437938185,100.67881460440736,1.0,1.0,1.0,100.65,0.00028624421855092015,0.0,0.00028624421855092015,False,True,False,True,0,0,False,False,False,False,False,1733.0,0.0,0.0,0.0,0.0,-0.0,994.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0799999999999983,-0.0007945178687891943,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-09,2026-03-10,1,57.73,57.61,100.65,100.55,1.745356708904704,1.7439330437938185,1.7439941849671416,100.46798265296188,1.0,1.0,1.0,100.55,-0.0008160200446435949,0.0,-0.0008160200446435949,False,True,False,True,0,0,False,False,False,False,False,1735.0,0.0,0.0,0.0,0.0,-0.0,995.0,0.0,0.0,0.0,0.0,-0.0,-0.11999999999999744,-0.0020808053285504002,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.10000000000000853,-0.0009940358671395296,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-10,2026-03-11,1,57.61,57.49,100.55,100.25,1.7437815272221255,1.7439941849671416,1.7440514783825116,100.26222569376098,1.0,1.0,1.0,100.25,0.00012194462191858867,0.0,0.00012194462191858867,False,True,False,True,0,0,False,False,False,False,False,1741.0,0.0,0.0,0.0,0.0,-0.0,998.0,0.0,0.0,0.0,0.0,-0.0,-0.11999999999999744,-0.0020851441090921114,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.29999999999999716,-0.0029880500319824877,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-11,2026-03-12,1,57.49,57.24,100.25,99.87,1.7447589098532494,1.7440514783825116,1.744125630771726,99.82950662261497,1.0,1.0,1.0,99.87,-0.0004055430944707839,0.0,-0.0004055430944707839,False,True,False,True,0,0,False,False,False,False,False,1746.0,0.0,0.0,0.0,0.0,-0.0,1001.0,0.0,0.0,0.0,0.0,-0.0,-0.25,-0.004358064946949412,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.37999999999999545,-0.0037977259316352733,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-12,2026-03-13,1,57.24,57.44,99.87,100.17,1.7439066852367688,1.744125630771726,1.7441672909671386,100.18257623152795,1.0,1.0,1.0,100.17,0.00012554100157832328,0.0,0.00012554100157832328,False,True,False,True,0,0,False,False,False,False,False,1741.0,0.0,0.0,0.0,0.0,-0.0,998.0,0.0,0.0,0.0,0.0,-0.0,0.19999999999999574,0.0034879700517186072,0.0,-0.0,0.0,0.0,0.0,0.0,0.29999999999999716,0.002999402368629533,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-13,2026-03-16,3,57.44,57.5,100.17,100.23,1.7431304347826089,1.7441672909671386,1.7441419007392818,100.28961923061047,1.0,1.0,1.0,100.23,0.0005946473726215956,0.0,0.0005946473726215956,False,True,False,True,0,0,False,False,False,False,False,1741.0,0.0,0.0,0.0,0.0,-0.0,998.0,0.0,0.0,0.0,0.0,-0.0,0.060000000000002274,0.0010440230633361085,0.0,-0.0,0.0,0.0,0.0,0.0,0.060000000000002274,0.0005988024131020228,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-16,2026-03-17,1,57.5,57.51,100.23,100.24,1.743001217179621,1.7441419007392818,1.7440884552386886,100.30560071151609,1.0,1.0,1.0,100.24,0.0006542224174766062,0.0,0.0006542224174766062,False,True,False,True,0,0,False,False,False,False,False,1741.0,0.0,0.0,0.0,0.0,-0.0,998.0,0.0,0.0,0.0,0.0,-0.0,0.00999999999999801,0.00017389792235793756,0.0,-0.0,0.0,0.0,0.0,0.0,0.009999999999990905,9.976555103800339e-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-17,2026-03-18,1,57.51,57.39,100.24,100.09,1.7440320613347273,1.7440884552386886,1.7440565644952464,100.09323644614834,1.0,1.0,1.0,100.09,3.233483688315711e-05,0.0,3.233483688315711e-05,False,True,False,True,0,0,False,False,False,False,False,1742.0,0.0,0.0,0.0,0.0,-0.0,999.0,0.0,0.0,0.0,0.0,-0.0,-0.11999999999999744,-0.002088773605391576,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.14999999999999147,-0.0014975293568853026,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
