,bop date,eop date,day count,bop XLF price,eop XLF price,bop VFH price,eop VFH price,eop VFH / eop XLF,bop VFH / XLF moving avg,eop VFH / XLF moving avg,eop XLF unit price,eop VFH / eop VFH,bop VFH / VFH moving avg,eop VFH / VFH moving avg,eop VFH unit price,XLF unit price pct diff,VFH unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,XLF shares per unit,bop XLF shares,eop XLF shares,eop XLF shares bought,eop XLF shares sold,eop XLF shares traded,VFH shares per unit,bop VFH shares,eop VFH shares,eop VFH shares bought,eop VFH shares sold,eop VFH shares traded,XLF daily commission,VFH daily commission,daily total commissions,XLF cop,XLF pct cop,XLF daily position pnl,VFH cop,VFH pct cop,VFH daily position pnl,daily position pnl,short XLF investment amount,long XLF investment amount,XLF investment amount,daily XLF borrow cost,short VFH investment amount,long VFH investment amount,VFH investment amount,daily VFH borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
198,2024-10-15,2024-10-16,1,46.9,47.48,114.22,115.62,2.4351305812973885,2.429547127492992,2.429849795084084,115.35489761336726,1.0,1.0,1.0,115.62,-0.002295509215781072,0.0,-0.002295509215781072,False,True,False,1,1,2102.0,2128.0,2102.0,0.0,26.0,-26.0,865.0,-876.0,-865.0,11.0,-0.0,11.0,-0.13,-0.055,-0.185,0.5799999999999983,0.012290894289233498,1234.2399999999964,1.4000000000000057,0.012182538417613112,-1226.400000000005,7.839999999991278,0.0,99803.2,99803.2,0.0,-100056.72,0.0,-100056.72,-2.7793533333333333,-253.52000000000407,199859.91999999998,-100056.72,-2.7793533333333333,4.8756466666579446,1171.9632236110767,-252.00542527780112
199,2024-10-16,2024-10-17,1,47.48,47.61,115.62,116.03,2.437093047679059,2.429849795084084,2.4300038565291007,115.68514874395323,1.0,1.0,1.0,116.03,-0.0029765124336538704,0.0,-0.0029765124336538704,False,True,False,1,1,2095.0,2102.0,2095.0,0.0,7.0,-7.0,862.0,-865.0,-862.0,3.0,-0.0,3.0,-0.035,-0.015,-0.05,0.13000000000000256,0.0027342534649601926,273.2600000000054,0.4099999999999966,0.003539826705123987,-354.649999999997,-81.38999999999163,0.0,99802.95999999999,99802.95999999999,0.0,-100011.3,0.0,-100011.3,-2.7780916666666666,-208.34000000001106,199814.26,-100011.3,-2.7780916666666666,-84.2180916666583,1087.7451319444185,-336.22351694445933
200,2024-10-17,2024-10-18,1,47.61,47.62,116.03,116.06,2.437211255774885,2.4300038565291007,2.4306204420948925,115.71678364791576,1.0,1.0,1.0,116.06,-0.002961613303535232,0.0,-0.002961613303535232,False,True,False,1,1,2095.0,2095.0,2095.0,0.0,-0.0,0.0,862.0,-862.0,-862.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.00999999999999801,0.0002100178522892785,20.949999999995832,0.030000000000001137,0.00025852040300827615,-25.86000000000098,-4.910000000005148,0.0,99742.95,99742.95,0.0,-100017.86,0.0,-100017.86,-2.778273888888889,-274.9100000000035,199760.81,-100017.86,-2.778273888888889,-7.688273888894037,1080.0568580555246,-343.9117908333533
201,2024-10-18,2024-10-21,3,47.62,47.24,116.06,114.83,2.43077900084674,2.4306204420948925,2.4301523498837088,114.82250968456273,1.0,1.0,1.0,114.83,-6.523173162975839e-05,0.0,-6.523173162975839e-05,False,False,True,1,0,2117.0,2095.0,0.0,0.0,2095.0,-2095.0,871.0,-862.0,0.0,862.0,-0.0,862.0,-10.475,-4.3100000000000005,-14.785,-0.37999999999999545,-0.008011849729555114,-796.0999999999905,-1.230000000000004,-0.010654524974364272,1060.2600000000034,264.16000000001293,0.0,99763.9,99763.9,0.0,-100043.72,0.0,-100043.72,-8.336976666666667,-279.820000000007,199807.62,-100043.72,-8.336976666666667,241.03802333334627,1321.0948813888708,-102.87376750000703
202,2024-10-21,2024-10-22,1,47.24,47.15,114.83,114.71,2.4328738069989395,2.4301523498837088,2.429880816088072,114.58168329701687,1.0,1.0,1.0,114.71,-0.0011192444011341497,0.0,-0.0011192444011341497,False,False,True,0,0,2119.0,0.0,0.0,0.0,-0.0,0.0,872.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.09000000000000341,-0.0019069822496950847,-0.0,-0.12000000000000455,-0.001045569494921688,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.0948813888708,-102.87376750000703
203,2024-10-22,2024-10-23,1,47.15,47.11,114.71,114.48,2.430057312672469,2.429880816088072,2.4295596138494027,114.47168524590907,1.0,1.0,1.0,114.48,-7.263326396273917e-05,0.0,-7.263326396273917e-05,False,False,True,0,0,2124.0,0.0,0.0,0.0,-0.0,0.0,874.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.03999999999999915,-0.0008487163675167845,-0.0,-0.22999999999998977,-0.0020070690449807676,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.0948813888708,-102.87376750000703
204,2024-10-23,2024-10-24,1,47.11,47.15,114.48,114.66,2.431813361611877,2.4295596138494027,2.429315541814492,114.55373579299933,1.0,1.0,1.0,114.66,-0.0009272063408073583,0.0,-0.0009272063408073583,False,False,True,0,0,2119.0,0.0,0.0,0.0,-0.0,0.0,872.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0008487163675167566,0.0,0.1799999999999926,0.0015710922320411461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.0948813888708,-102.87376750000703
205,2024-10-24,2024-10-25,1,47.15,46.63,114.66,113.38,2.4314818786189147,2.429315541814492,2.4295275094995907,113.27898371480975,1.0,1.0,1.0,113.38,-0.0008913504351145314,0.0,-0.0008913504351145314,False,False,True,0,0,2143.0,0.0,0.0,0.0,-0.0,0.0,882.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.519999999999996,-0.011089898259236888,-0.0,-1.2800000000000011,-0.011226218584079057,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.0948813888708,-102.87376750000703
206,2024-10-25,2024-10-28,3,46.63,47.21,113.38,114.89,2.4335945774200383,2.4295275094995907,2.429947308979595,114.69799372347568,1.0,1.0,1.0,114.89,-0.0016726163957804265,0.0,-0.0016726163957804265,False,True,False,0,1,2114.0,0.0,2114.0,2114.0,-0.0,2114.0,870.0,0.0,-870.0,0.0,870.0,-870.0,-10.57,-4.3500000000000005,-14.920000000000002,0.5799999999999983,0.012361623737965854,0.0,1.5100000000000051,0.013230139969115791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.920000000000002,1306.1748813888707,-117.7937675000071
207,2024-10-28,2024-10-29,1,47.21,46.92,114.89,114.21,2.4341432225063935,2.429947308979595,2.4305364576825546,114.0131277373226,1.0,1.0,1.0,114.21,-0.0017252617073670012,0.0,-0.0017252617073670012,False,True,False,1,1,2129.0,2114.0,2129.0,15.0,-0.0,15.0,876.0,-870.0,-876.0,0.0,6.0,-6.0,-0.075,-0.03,-0.105,-0.28999999999999915,-0.0061617107729206476,-613.0599999999982,-0.6800000000000068,-0.005936289802757811,591.6000000000059,-21.459999999992306,0.0,99801.94,99801.94,0.0,-99954.3,0.0,-99954.3,-2.776508333333333,-152.36000000000058,199756.24,-99954.3,-2.776508333333333,-24.34150833332564,1281.833373055545,-142.1352758333328
208,2024-10-29,2024-10-30,1,46.92,47.13,114.21,114.88,2.4375132611924464,2.4305364576825546,2.431339663396731,114.5511832505788,1.0,1.0,1.0,114.88,-0.0028663668982914408,0.0,-0.0028663668982914408,False,True,False,1,1,2115.0,2129.0,2115.0,0.0,14.0,-14.0,870.0,-876.0,-870.0,6.0,-0.0,6.0,-0.07,-0.03,-0.1,0.21000000000000085,0.004465717150364761,447.0900000000018,0.6700000000000017,0.005849246237398446,-586.9200000000014,-139.82999999999964,0.0,99892.68000000001,99892.68000000001,0.0,-100047.95999999999,0.0,-100047.95999999999,-2.7791099999999997,-155.27999999998428,199940.64,-100047.95999999999,-2.7791099999999997,-142.70910999999964,1139.1242630555455,-284.84438583333235
209,2024-10-30,2024-10-31,1,47.13,46.48,114.88,113.23,2.4361015490533564,2.431339663396731,2.4318816533020606,113.00866755468004,1.0,1.0,1.0,113.23,-0.001956628531493575,0.0,-0.001956628531493575,True,True,False,1,0,2147.0,2115.0,0.0,0.0,2115.0,-2115.0,883.0,-870.0,0.0,870.0,-0.0,870.0,-10.575000000000001,-4.3500000000000005,-14.925,-0.6500000000000057,-0.013887628391983833,-1374.750000000012,-1.6499999999999915,-0.014466956973965866,1435.4999999999925,60.749999999980446,0.0,99679.95000000001,99679.95000000001,0.0,-99945.59999999999,0.0,-99945.59999999999,-2.7762666666666664,-265.6499999999796,199625.55,-99945.59999999999,-2.7762666666666664,43.048733333313784,1182.1729963888592,-241.7956525000186
210,2024-10-31,2024-11-01,1,46.48,46.64,113.23,113.19,2.42688679245283,2.4318816533020606,2.43193355042744,113.42296031000811,1.0,1.0,1.0,113.19,0.0020560200242202625,0.0,0.0020560200242202625,False,False,True,0,0,2147.0,0.0,0.0,0.0,-0.0,0.0,883.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.1600000000000037,0.0034364294985813186,0.0,-0.04000000000000625,-0.00035332568161944246,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182.1729963888592,-241.7956525000186
211,2024-11-01,2024-11-04,3,46.64,46.28,113.19,112.58,2.432584269662921,2.43193355042744,2.432216567414689,112.54988471378192,1.0,1.0,1.0,112.58,-0.0002675369947973467,0.0,-0.0002675369947973467,False,False,True,0,0,2160.0,0.0,0.0,0.0,-0.0,0.0,888.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.35999999999999943,-0.007748639716761081,-0.0,-0.6099999999999994,-0.00540374260844829,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182.1729963888592,-241.7956525000186
212,2024-11-04,2024-11-05,1,46.28,46.71,112.58,113.86,2.437593663027189,2.432216567414689,2.4327952582837993,113.60883586394013,1.0,1.0,1.0,113.86,-0.0022083397681998177,0.0,-0.0022083397681998177,False,True,False,0,1,2135.0,0.0,2135.0,2135.0,-0.0,2135.0,878.0,0.0,-878.0,0.0,878.0,-878.0,-10.675,-4.39,-15.065000000000001,0.4299999999999997,0.009248372188540913,0.0,1.2800000000000011,0.011305543487055243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.065000000000001,1167.1079963888592,-256.86065250001866
213,2024-11-05,2024-11-06,1,46.71,49.55,113.86,121.57,2.453481331987891,2.4327952582837993,2.4342108586389295,120.54500504796225,1.0,1.0,1.0,121.57,-0.008467059490275694,0.0,-0.008467059490275694,False,True,False,1,1,2002.0,2135.0,2002.0,0.0,133.0,-133.0,823.0,-878.0,-823.0,55.0,-0.0,55.0,-0.665,-0.275,-0.9400000000000001,2.8399999999999963,0.059023986261980355,6063.399999999992,7.709999999999994,0.06552060504476669,-6769.379999999995,-705.9800000000023,0.0,99725.85,99725.85,0.0,-99969.08,0.0,-99969.08,-2.776918888888889,-243.22999999999593,199694.93,-99969.08,-2.776918888888889,-709.6969188888912,457.411077499968,-966.5575713889099
214,2024-11-06,2024-11-07,1,49.55,48.75,121.57,119.48,2.450871794871795,2.4342108586389295,2.4353869270149975,118.6677793586478,1.0,1.0,1.0,119.48,-0.0068211745901299555,0.0,-0.0068211745901299555,False,True,False,1,1,2037.0,2002.0,2037.0,35.0,-0.0,35.0,837.0,-823.0,-837.0,0.0,14.0,-14.0,-0.17500000000000002,-0.07,-0.24500000000000002,-0.7999999999999972,-0.016277063332140733,-1601.5999999999942,-2.089999999999989,-0.01734123521979345,1720.069999999991,118.46999999999684,0.0,99199.09999999999,99199.09999999999,0.0,-100052.11,0.0,-100052.11,-2.779225277777778,-853.0100000000093,199251.21,-100052.11,-2.779225277777778,115.44577472221906,572.8568522221871,-851.1117966666908
215,2024-11-07,2024-11-08,1,48.75,49.19,119.48,120.53,2.4502947753608457,2.4353869270149975,2.4364116636329647,119.79668293986772,1.0,1.0,1.0,120.53,-0.006102687617192301,0.0,-0.006102687617192301,False,True,False,1,1,2021.0,2037.0,2021.0,0.0,16.0,-16.0,830.0,-837.0,-830.0,7.0,-0.0,7.0,-0.08,-0.035,-0.115,0.4399999999999977,0.008985153363392307,896.2799999999954,1.0499999999999972,0.00874969125234308,-878.8499999999976,17.42999999999779,0.0,99303.75,99303.75,0.0,-100004.76000000001,0.0,-100004.76000000001,-2.7779100000000003,-701.0100000000093,199308.51,-100004.76000000001,-2.7779100000000003,14.537089999997791,587.3939422221848,-836.574706666693
216,2024-11-08,2024-11-11,3,49.19,49.89,120.53,122.75,2.4604129083984767,2.4364116636329647,2.4377656423862217,121.55257789864861,1.0,1.0,1.0,122.75,-0.009802857592363838,0.0,-0.009802857592363838,False,True,False,1,1,1986.0,2021.0,1986.0,0.0,35.0,-35.0,815.0,-830.0,-815.0,15.0,-0.0,15.0,-0.17500000000000002,-0.075,-0.25,0.7000000000000028,0.014130231065697569,1414.7000000000057,2.219999999999999,0.018251082074377655,-1842.599999999999,-427.89999999999327,0.0,99412.98999999999,99412.98999999999,0.0,-100039.9,0.0,-100039.9,-8.336658333333334,-626.9100000000035,199452.88999999998,-100039.9,-8.336658333333334,-436.4866583333266,150.90728388885822,-1273.0613650000196
217,2024-11-11,2024-11-12,1,49.89,49.74,122.75,122.36,2.4599919581825493,2.4377656423862217,2.4389955174808504,121.25446305229067,1.0,1.0,1.0,122.36,-0.00907618146384693,0.0,-0.00907618146384693,False,True,False,1,1,1992.0,1986.0,1992.0,6.0,-0.0,6.0,817.0,-815.0,-817.0,0.0,2.0,-2.0,-0.03,-0.01,-0.04,-0.14999999999999858,-0.003011143497687413,-297.8999999999972,-0.39000000000000057,-0.003182247391927237,317.8500000000005,19.950000000003286,0.0,99081.54000000001,99081.54000000001,0.0,-100041.25,0.0,-100041.25,-2.7789236111111113,-959.7099999999919,199122.79,-100041.25,-2.7789236111111113,17.131076388892176,168.0383602777504,-1255.9302886111275
218,2024-11-12,2024-11-13,1,49.74,49.77,122.36,122.08,2.452883263009845,2.4389955174808504,2.439883151566473,121.38880690502194,1.0,1.0,1.0,122.08,-0.0056778932848194595,0.0,-0.0056778932848194595,False,True,False,1,1,1998.0,1992.0,1998.0,6.0,-0.0,6.0,819.0,-817.0,-819.0,0.0,2.0,-2.0,-0.03,-0.01,-0.04,0.030000000000001137,0.000602954495204124,59.760000000002265,-0.28000000000000114,-0.0022909517465558244,228.76000000000093,288.52000000000317,0.0,99082.08,99082.08,0.0,-99968.12,0.0,-99968.12,-2.776892222222222,-886.0399999999936,199050.2,-99968.12,-2.776892222222222,285.70310777778093,453.7414680555313,-970.2271808333466
219,2024-11-13,2024-11-14,1,49.77,49.64,122.08,121.7,2.4516518936341662,2.439883151566473,2.440611093864228,121.11579964375973,1.0,1.0,1.0,121.7,-0.004811890200930165,0.0,-0.004811890200930165,False,True,False,1,1,2006.0,1998.0,2006.0,8.0,-0.0,8.0,822.0,-819.0,-822.0,0.0,3.0,-3.0,-0.04,-0.015,-0.055,-0.13000000000000256,-0.0026154325340563642,-259.7400000000051,-0.37999999999999545,-0.0031175675426653874,311.2199999999963,51.47999999999115,0.0,99440.46,99440.46,0.0,-99983.52,0.0,-99983.52,-2.7773200000000005,-543.0599999999977,199423.98,-99983.52,-2.7773200000000005,48.64767999999115,502.38914805552247,-921.5795008333554
220,2024-11-14,2024-11-15,1,49.64,49.87,121.7,122.26,2.4515740926408665,2.440611093864228,2.4413292357075274,121.71327525100905,1.0,1.0,1.0,122.26,-0.004481848789367575,0.0,-0.004481848789367575,False,True,False,1,1,1996.0,2006.0,1996.0,0.0,10.0,-10.0,818.0,-822.0,-818.0,4.0,-0.0,4.0,-0.05,-0.02,-0.07,0.22999999999999687,0.004622659221624625,461.37999999999374,0.5600000000000023,0.004590924607097868,-460.32000000000187,1.0599999999918737,0.0,99577.84,99577.84,0.0,-100037.40000000001,0.0,-100037.40000000001,-2.778816666666667,-459.5600000000122,199615.24,-100037.40000000001,-2.778816666666667,-1.7888166666747936,500.6003313888477,-923.3683175000301
221,2024-11-15,2024-11-18,3,49.87,50.02,122.26,122.68,2.4526189524190323,2.4413292357075274,2.442421233286142,122.11528837009052,1.0,1.0,1.0,122.68,-0.004613754091491282,0.0,-0.004613754091491282,False,True,False,1,1,1990.0,1996.0,1990.0,0.0,6.0,-6.0,815.0,-818.0,-815.0,3.0,-0.0,3.0,-0.03,-0.015,-0.045,0.15000000000000568,0.003003305891441984,299.40000000001135,0.4200000000000017,0.0034294146454714822,-343.5600000000014,-44.15999999999008,0.0,99540.51999999999,99540.51999999999,0.0,-100008.68000000001,0.0,-100008.68000000001,-8.334056666666669,-468.16000000001804,199549.2,-100008.68000000001,-8.334056666666669,-52.53905666665675,448.06127472219094,-975.9073741666869
222,2024-11-18,2024-11-19,1,50.02,49.69,122.68,122.11,2.4574361038438317,2.442421233286142,2.4436493481283863,121.36391108198839,1.0,1.0,1.0,122.11,-0.0061287162146049165,0.0,-0.0061287162146049165,False,True,False,1,1,2000.0,1990.0,2000.0,10.0,-0.0,10.0,819.0,-815.0,-819.0,0.0,4.0,-4.0,-0.05,-0.02,-0.07,-0.3300000000000054,-0.00661921983524386,-656.7000000000107,-0.5700000000000074,-0.004657061401120375,464.55000000000604,-192.1500000000047,0.0,99539.8,99539.8,0.0,-99984.20000000001,0.0,-99984.20000000001,-2.777338888888889,-444.40000000000873,199524.0,-99984.20000000001,-2.777338888888889,-194.99733888889358,253.06393583329736,-1170.9047130555805
223,2024-11-19,2024-11-20,1,49.69,49.54,122.11,121.74,2.457408155026241,2.4436493481283863,2.4450168902460754,121.05838870628025,1.0,1.0,1.0,121.74,-0.005614642567898021,0.0,-0.005614642567898021,False,True,False,1,1,2006.0,2000.0,2006.0,6.0,-0.0,6.0,821.0,-819.0,-821.0,0.0,2.0,-2.0,-0.03,-0.01,-0.04,-0.14999999999999858,-0.0030232815530156338,-299.99999999999716,-0.37000000000000455,-0.0030346547791520843,303.0300000000037,3.0300000000065666,0.0,99380.0,99380.0,0.0,-100008.09,0.0,-100008.09,-2.7780025,-628.0899999999965,199388.09,-100008.09,-2.7780025,0.21199750000656659,253.27593333330393,-1170.6927155555738
224,2024-11-20,2024-11-21,1,49.54,50.17,121.74,123.25,2.4566473988439306,2.4450168902460754,2.446258592107678,122.6664973836456,1.0,1.0,1.0,123.25,-0.004745543447558725,0.0,-0.004745543447558725,False,True,False,1,1,1983.0,2006.0,1983.0,0.0,23.0,-23.0,811.0,-821.0,-811.0,10.0,-0.0,10.0,-0.115,-0.05,-0.165,0.6300000000000026,0.012636814434948171,1263.7800000000052,1.5100000000000051,0.012327189857021074,-1239.7100000000041,24.070000000001073,0.0,99377.24,99377.24,0.0,-99948.54,0.0,-99948.54,-2.776348333333333,-571.2999999999884,199325.78,-99948.54,-2.776348333333333,21.128651666667743,274.4045849999717,-1149.5640638889063
225,2024-11-21,2024-11-22,1,50.17,50.73,123.25,124.79,2.4598856692292532,2.446258592107678,2.447678781638195,124.09869837762248,1.0,1.0,1.0,124.79,-0.005555120860398854,0.0,-0.005555120860398854,False,True,False,1,1,1959.0,1983.0,1959.0,0.0,24.0,-24.0,801.0,-811.0,-801.0,10.0,-0.0,10.0,-0.12,-0.05,-0.16999999999999998,0.5599999999999952,0.011100213082436852,1110.4799999999905,1.5400000000000063,0.012417511596963453,-1248.940000000005,-138.4600000000146,0.0,99487.11,99487.11,0.0,-99955.75,0.0,-99955.75,-2.776548611111111,-468.6399999999994,199442.86,-99955.75,-2.776548611111111,-141.4065486111257,132.998036388846,-1290.9706125000318
226,2024-11-22,2024-11-25,3,50.73,51.06,124.79,125.78,2.463376419898159,2.447678781638195,2.449167873762101,124.97847859044623,1.0,1.0,1.0,125.78,-0.006392797912662041,0.0,-0.006392797912662041,False,True,False,1,1,1946.0,1959.0,1946.0,0.0,13.0,-13.0,795.0,-801.0,-795.0,6.0,-0.0,6.0,-0.065,-0.03,-0.095,0.3300000000000054,0.0064839602347392085,646.4700000000106,0.9899999999999949,0.007902024595594396,-792.9899999999959,-146.51999999998532,0.0,99380.06999999999,99380.06999999999,0.0,-99956.79000000001,0.0,-99956.79000000001,-8.329732500000002,-576.7200000000157,199336.86,-99956.79000000001,-8.329732500000002,-154.94473249998532,-21.946696111139318,-1445.9153450000172
227,2024-11-25,2024-11-26,1,51.06,51.16,125.78,125.78,2.4585613760750586,2.449167873762101,2.4503887814405343,125.29942842166908,1.0,1.0,1.0,125.78,-0.003828048902357868,0.0,-0.003828048902357868,False,True,False,1,1,1947.0,1946.0,1947.0,1.0,-0.0,1.0,795.0,-795.0,-795.0,0.0,-0.0,0.0,-0.005,-0.0,-0.005,0.09999999999999432,0.001956564897304134,194.59999999998894,0.0,0.0,-0.0,194.59999999998894,0.0,99362.76000000001,99362.76000000001,0.0,-99995.1,0.0,-99995.1,-2.7776416666666672,-632.3399999999965,199357.86000000002,-99995.1,-2.7776416666666672,191.8173583333223,169.87066222218297,-1254.0979866666949
228,2024-11-26,2024-11-27,1,51.16,51.26,125.78,126.1,2.4600078033554427,2.4503887814405343,2.451513508548684,125.60692893664178,1.0,1.0,1.0,126.1,-0.003917823765393791,0.0,-0.003917823765393791,False,True,False,1,1,1943.0,1947.0,1943.0,0.0,4.0,-4.0,793.0,-795.0,-793.0,2.0,-0.0,2.0,-0.02,-0.01,-0.03,0.10000000000000142,0.0019527442252830426,194.70000000000277,0.3199999999999932,0.0025408938555164227,-254.39999999999458,-59.6999999999918,0.0,99608.51999999999,99608.51999999999,0.0,-99995.1,0.0,-99995.1,-2.7776416666666672,-386.5800000000163,199603.62,-99995.1,-2.7776416666666672,-62.50764166665847,107.3630205555245,-1316.6056283333533
229,2024-11-27,2024-11-29,2,51.26,51.34,126.1,126.2,2.4581223217763926,2.451513508548684,2.4526145471848357,125.86070352888945,1.0,1.0,1.0,126.2,-0.002692182250474001,0.0,-0.002692182250474001,True,True,False,1,0,1942.0,1943.0,0.0,0.0,1943.0,-1943.0,792.0,-793.0,0.0,793.0,-0.0,793.0,-9.715,-3.9650000000000003,-13.68,0.0800000000000054,0.0015594545070694923,155.44000000001049,0.10000000000000853,0.0007927071362389057,-79.30000000000676,76.14000000000372,0.0,99598.18,99598.18,0.0,-99997.29999999999,0.0,-99997.29999999999,-5.555405555555556,-399.11999999999534,199595.47999999998,-99997.29999999999,-5.555405555555556,56.904594444448165,164.26761499997266,-1259.7010338889052
230,2024-11-29,2024-12-02,3,51.34,50.83,126.2,125.06,2.4603580562659846,2.4526145471848357,2.4542881103754937,124.6663974334052,1.0,1.0,1.0,125.06,-0.003152273020153605,0.0,-0.003152273020153605,False,True,False,0,1,1962.0,0.0,1962.0,1962.0,-0.0,1962.0,800.0,0.0,-800.0,0.0,800.0,-800.0,-9.81,-4.0,-13.81,-0.5100000000000051,-0.009983443984183262,-0.0,-1.1400000000000006,-0.009074327967960979,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.81,150.45761499997266,-1273.511033888905
231,2024-12-02,2024-12-03,1,50.83,50.45,125.06,124.27,2.4632309217046577,2.4542881103754937,2.45582044297758,123.81883516844366,1.0,1.0,1.0,124.27,-0.0036371272299299557,0.0,-0.0036371272299299557,False,True,False,1,1,1976.0,1962.0,1976.0,14.0,-0.0,14.0,805.0,-800.0,-805.0,0.0,5.0,-5.0,-0.07,-0.025,-0.095,-0.37999999999999545,-0.007503984659193125,-745.5599999999911,-0.7900000000000063,-0.006337004321248705,632.000000000005,-113.55999999998608,0.0,99728.45999999999,99728.45999999999,0.0,-100048.0,0.0,-100048.0,-2.7791111111111113,-319.54000000000815,199776.46,-100048.0,-2.7791111111111113,-116.43411111109718,34.02350388887548,-1389.9451450000024
232,2024-12-03,2024-12-04,1,50.45,50.26,124.27,123.96,2.466374850775965,2.45582044297758,2.4572595023650194,123.42953546405317,1.0,1.0,1.0,123.96,-0.004288502728653702,0.0,-0.004288502728653702,False,True,False,1,1,1982.0,1976.0,1982.0,6.0,-0.0,6.0,807.0,-805.0,-807.0,0.0,2.0,-2.0,-0.03,-0.01,-0.04,-0.19000000000000483,-0.0037732146841719006,-375.44000000000955,-0.3100000000000023,-0.0024976848983557834,249.55000000000183,-125.89000000000772,0.0,99689.20000000001,99689.20000000001,0.0,-100037.34999999999,0.0,-100037.34999999999,-2.7788152777777775,-348.1499999999796,199726.55,-100037.34999999999,-2.7788152777777775,-128.7088152777855,-94.68531138891002,-1518.653960277788
233,2024-12-04,2024-12-05,1,50.26,50.41,123.96,124.03,2.460424518944654,2.4572595023650194,2.457606661712857,123.87045151422062,1.0,1.0,1.0,124.03,-0.0012871982026189748,0.0,-0.0012871982026189748,False,False,True,1,0,1981.0,1982.0,0.0,0.0,1982.0,-1982.0,806.0,-807.0,0.0,807.0,-0.0,807.0,-9.91,-4.035,-13.945,0.14999999999999858,0.0029800359790932785,297.29999999999717,0.07000000000000739,0.000564538907690705,-56.49000000000596,240.8099999999912,0.0,99615.31999999999,99615.31999999999,0.0,-100035.72,0.0,-100035.72,-2.77877,-420.40000000000873,199651.03999999998,-100035.72,-2.77877,224.0862299999912,129.40091861108118,-1294.5677302777967
234,2024-12-05,2024-12-06,1,50.41,50.4,124.03,124.27,2.465674603174603,2.457606661712857,2.4583468021279975,123.86337575032799,1.0,1.0,1.0,124.27,-0.003277468115137363,0.0,-0.003277468115137363,False,True,False,0,1,1978.0,0.0,1978.0,1978.0,-0.0,1978.0,805.0,0.0,-805.0,0.0,805.0,-805.0,-9.89,-4.025,-13.915000000000001,-0.00999999999999801,-0.00019839301721652345,-0.0,0.23999999999999488,0.0019331459906649002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.915000000000001,115.48591861108117,-1308.4827302777967
235,2024-12-06,2024-12-09,3,50.4,49.71,124.27,122.47,2.4636893985113657,2.4583468021279975,2.4590165332855234,122.20441953378275,1.0,1.0,1.0,122.47,-0.002170889552121865,0.0,-0.002170889552121865,False,True,False,1,1,2008.0,1978.0,2008.0,30.0,-0.0,30.0,817.0,-805.0,-817.0,0.0,12.0,-12.0,-0.15,-0.06,-0.21,-0.6899999999999977,-0.013785054970741648,-1364.8199999999956,-1.7999999999999972,-0.014590515784707188,1448.9999999999977,84.18000000000211,0.0,99691.2,99691.2,0.0,-100037.34999999999,0.0,-100037.34999999999,-8.336445833333332,-346.1499999999942,199728.55,-100037.34999999999,-8.336445833333332,75.63355416666879,191.11947277774996,-1232.849176111128
