,bop date,eop date,day count,bop XLE price,eop XLE price,bop VDE price,eop VDE price,eop VDE / eop XLE,bop VDE / XLE moving avg,eop VDE / XLE moving avg,eop XLE unit price,eop VDE / eop VDE,bop VDE / VDE moving avg,eop VDE / VDE moving avg,eop VDE unit price,XLE unit price pct diff,VDE unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,XLE shares per unit,bop XLE shares,eop XLE shares,eop XLE shares bought,eop XLE shares sold,eop XLE shares traded,VDE shares per unit,bop VDE shares,eop VDE shares,eop VDE shares bought,eop VDE shares sold,eop VDE shares traded,XLE daily commission,VDE daily commission,daily total commissions,XLE cop,XLE pct cop,XLE daily position pnl,VDE cop,VDE pct cop,VDE daily position pnl,daily position pnl,short XLE investment amount,long XLE investment amount,XLE investment amount,daily XLE borrow cost,short VDE investment amount,long VDE investment amount,VDE investment amount,daily VDE borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
316,2025-04-07,2025-04-08,1,39.125,38.22,108.52,105.87,2.770015698587127,2.776627400911092,2.7765152309308583,106.12269926282193,1.0,1.0,1.0,105.87,0.002384038538952225,0.0,0.002384038538952225,False,True,False,-1,-1,2624.0,-2557.0,-2624.0,0.0,67.0,-67.0,945.0,921.0,945.0,24.0,-0.0,24.0,-0.335,-0.12,-0.455,-0.9050000000000011,-0.023402710048190355,2314.0850000000028,-2.6499999999999915,-0.024722561435442478,-2440.6499999999924,-126.5649999999896,-100042.625,0.0,-100042.625,-2.7789618055555554,0.0,99946.92,99946.92,0.0,-95.70500000000175,199989.54499999998,-100042.625,-2.7789618055555554,-129.79896180554516,2874.9620040277678,-560.2037525000151
317,2025-04-08,2025-04-09,1,38.22,41.18,105.87,114.2,2.7731908693540555,2.7765152309308583,2.776498538353904,114.33689720973274,1.0,1.0,1.0,114.2,0.0011980317207241314,0.0,0.0011980317207241314,False,True,False,-1,-1,2432.0,-2624.0,-2432.0,192.0,-0.0,192.0,876.0,945.0,876.0,0.0,69.0,-69.0,-0.96,-0.34500000000000003,-1.305,2.960000000000001,0.07459376278751634,-7767.040000000003,8.329999999999998,0.07573937086662134,7871.8499999999985,104.80999999999585,-100289.28,0.0,-100289.28,-2.785813333333333,0.0,100047.15000000001,100047.15000000001,0.0,-242.1299999999901,200336.43,-100289.28,-2.785813333333333,100.71918666666251,2975.6811906944304,-459.48456583335246
318,2025-04-09,2025-04-10,1,41.18,38.49,114.2,106.71,2.7724084177708495,2.776498538353904,2.776486245317234,106.86742874124177,1.0,1.0,1.0,106.71,0.0014742079318130843,0.0,0.0014742079318130843,False,True,False,-1,-1,2602.0,-2432.0,-2602.0,0.0,170.0,-170.0,937.0,876.0,937.0,61.0,-0.0,61.0,-0.85,-0.305,-1.155,-2.6899999999999977,-0.06755423430398858,6542.0799999999945,-7.490000000000009,-0.06783642259343635,-6561.240000000008,-19.160000000013497,-100149.76,0.0,-100149.76,-2.7819377777777774,0.0,100039.2,100039.2,0.0,-110.55999999999767,200188.96,-100149.76,-2.7819377777777774,-23.096937777791275,2952.584252916639,-482.58150361114394
319,2025-04-10,2025-04-11,1,38.49,39.445,106.71,109.54,2.7770313094181773,2.776486245317234,2.776768292071565,109.51849994653828,1.0,1.0,1.0,109.54,-0.00019629508588807815,0.0,-0.00019629508588807815,False,False,True,-1,0,2535.0,-2602.0,0.0,2602.0,-0.0,2602.0,913.0,937.0,0.0,0.0,937.0,-937.0,-13.01,-4.6850000000000005,-17.695,0.9549999999999983,0.024508829251398054,-2484.9099999999958,2.8300000000000125,0.026174904727101753,2651.710000000012,166.8000000000161,-100150.98000000001,0.0,-100150.98000000001,-2.781971666666667,0.0,99987.26999999999,99987.26999999999,0.0,-163.71000000002095,200138.25,-100150.98000000001,-2.781971666666667,146.32302833334944,3098.9072812499885,-336.25847527779433
320,2025-04-11,2025-04-14,3,39.445,39.585,109.54,109.97,2.778072502210433,2.776768292071565,2.7769505661567555,109.9183728416529,1.0,1.0,1.0,109.97,-0.00046957607288249955,0.0,-0.00046957607288249955,False,False,True,0,0,2524.0,0.0,0.0,0.0,-0.0,0.0,909.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.14000000000000057,0.0035429620763441287,0.0,0.4299999999999926,0.003917821967267667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
321,2025-04-14,2025-04-15,1,39.585,39.525,109.97,109.82,2.778494623655914,2.7769505661567555,2.777020469224815,109.75897112734576,1.0,1.0,1.0,109.82,-0.0005558717568660193,0.0,-0.0005558717568660193,False,False,True,0,0,2530.0,0.0,0.0,0.0,-0.0,0.0,911.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.060000000000002274,-0.0015168755278614427,-0.0,-0.15000000000000568,-0.0013649394721165448,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
322,2025-04-15,2025-04-16,1,39.525,39.85,109.82,110.79,2.780175658720201,2.777020469224815,2.7770870998393766,110.66426569860887,1.0,1.0,1.0,110.79,-0.0011355330140515516,0.0,-0.0011355330140515516,False,False,True,0,0,2508.0,0.0,0.0,0.0,-0.0,0.0,903.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.32500000000000284,0.0081890221406884,0.0,0.9700000000000131,0.008793855681855103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
323,2025-04-16,2025-04-17,1,39.85,40.75,110.79,113.43,2.783558282208589,2.7770870998393766,2.7774113056746104,113.16629931845459,1.0,1.0,1.0,113.43,-0.0023274943269813897,0.0,-0.0023274943269813897,False,False,True,0,0,2449.0,0.0,0.0,0.0,-0.0,0.0,882.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.8999999999999986,0.022333434450647737,0.0,2.6400000000000006,0.02354938903836976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
324,2025-04-17,2025-04-21,4,40.75,39.685,113.43,110.34,2.7803956154718406,2.7774113056746104,2.777661090771592,110.22156766569692,1.0,1.0,1.0,110.34,-0.0010739164301269497,0.0,-0.0010739164301269497,False,False,True,0,0,2516.0,0.0,0.0,0.0,-0.0,0.0,906.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.0649999999999977,-0.026482557144032828,-0.0,-3.0900000000000034,-0.02761939872666649,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
325,2025-04-21,2025-04-22,1,39.685,40.695,110.34,113.14,2.780194127042634,2.777661090771592,2.776681567182959,113.03691808894995,1.0,1.0,1.0,113.14,-0.0009115158085826076,0.0,-0.0009115158085826076,False,False,True,0,0,2455.0,0.0,0.0,0.0,-0.0,0.0,884.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.009999999999998,0.02513195223616588,0.0,2.799999999999997,0.025059482070724795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
326,2025-04-22,2025-04-23,1,40.695,40.62,113.14,112.87,2.7786804529788283,2.776681567182959,2.776754708141458,112.78880525897179,1.0,1.0,1.0,112.87,-0.0007196239866552865,0.0,-0.0007196239866552865,False,False,True,0,0,2460.0,0.0,0.0,0.0,-0.0,0.0,886.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07500000000000284,-0.0018446786267662467,-0.0,-0.269999999999996,-0.0023892759474746957,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
327,2025-04-23,2025-04-24,1,40.62,41.27,112.87,114.65,2.7780470075115096,2.776754708141458,2.776768169628144,114.59666680499798,1.0,1.0,1.0,114.65,-0.0004652909174866709,0.0,-0.0004652909174866709,False,False,True,0,0,2421.0,0.0,0.0,0.0,-0.0,0.0,872.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.6500000000000057,0.015875287612252015,0.0,1.7800000000000011,0.015647295336378424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
328,2025-04-24,2025-04-25,1,41.27,41.195,114.65,114.63,2.7826192499089695,2.776768169628144,2.776973752560763,114.3889647478314,1.0,1.0,1.0,114.63,-0.002104937828458942,0.0,-0.002104937828458942,False,False,True,0,0,2421.0,0.0,0.0,0.0,-0.0,0.0,872.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07500000000000284,-0.0018189539969372048,-0.0,-0.020000000000010232,-0.00017445917699526316,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
329,2025-04-25,2025-04-28,3,41.195,41.485,114.63,115.44,2.7826925394720985,2.776973752560763,2.777192443150077,115.20275612498325,1.0,1.0,1.0,115.44,-0.0020572417939803663,0.0,-0.0020572417939803663,False,False,True,0,0,2405.0,0.0,0.0,0.0,-0.0,0.0,866.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.28999999999999915,0.007015026348695175,0.0,0.8100000000000023,0.007041364338697076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
330,2025-04-28,2025-04-29,1,41.485,41.365,115.44,114.99,2.7798863773721743,2.777192443150077,2.777385263891345,114.87856541090294,1.0,1.0,1.0,114.99,-0.0009695505570948614,0.0,-0.0009695505570948614,False,False,True,0,0,2416.0,0.0,0.0,0.0,-0.0,0.0,870.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.11999999999999744,-0.00289680347410234,-0.0,-0.45000000000000284,-0.003905746405042027,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
331,2025-04-29,2025-04-30,1,41.365,40.25,114.99,111.92,2.7806211180124225,2.777385263891345,2.7777461070260085,111.78975687162664,1.0,1.0,1.0,111.92,-0.0011643939442797526,0.0,-0.0011643939442797526,True,False,True,0,0,2480.0,0.0,0.0,0.0,-0.0,0.0,893.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.115000000000002,-0.02732510877757394,-0.0,-3.069999999999993,-0.02706083770334756,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
332,2025-04-30,2025-05-01,1,40.25,40.4,111.92,112.65,2.7883663366336635,2.7777461070260085,2.7784626284683367,112.22094272385074,1.0,1.0,1.0,112.65,-0.0038160359148019284,0.0,-0.0038160359148019284,False,False,True,0,0,2467.0,0.0,0.0,0.0,-0.0,0.0,888.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.14999999999999858,0.003719781102532082,0.0,0.730000000000004,0.006501336521027657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
333,2025-05-01,2025-05-02,1,40.4,40.99,112.65,114.4,2.7909246157599417,2.7784626284683367,2.779330049018842,113.88918314091713,1.0,1.0,1.0,114.4,-0.0044751810364005865,0.0,-0.0044751810364005865,False,False,True,0,0,2428.0,0.0,0.0,0.0,-0.0,0.0,874.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5900000000000034,0.014498349549141929,0.0,1.75,0.015415412067444121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
334,2025-05-02,2025-05-05,3,40.99,40.25,114.4,112.24,2.7885714285714283,2.779330049018842,2.7798810176033304,111.8680344730084,1.0,1.0,1.0,112.24,-0.0033195228313054625,0.0,-0.0033195228313054625,False,False,True,0,0,2476.0,0.0,0.0,0.0,-0.0,0.0,891.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.740000000000002,-0.01821813065167384,-0.0,-2.160000000000011,-0.01906164315149213,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
335,2025-05-05,2025-05-06,1,40.25,40.26,112.24,112.37,2.791107799304521,2.7798810176033304,2.780752701498269,111.91800976871008,1.0,1.0,1.0,112.37,-0.0040304503448038926,0.0,-0.0040304503448038926,False,False,True,0,0,2474.0,0.0,0.0,0.0,-0.0,0.0,890.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.00999999999999801,0.0002484163470729646,0.0,0.13000000000000966,0.0011575621256055706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
336,2025-05-06,2025-05-07,1,40.26,40.275,112.37,112.56,2.794785847299814,2.780752701498269,2.781991208933903,111.99481505284278,1.0,1.0,1.0,112.56,-0.005033836753693935,0.0,-0.005033836753693935,False,False,True,0,0,2469.0,0.0,0.0,0.0,-0.0,0.0,888.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.015000000000000568,0.00037250885139272663,0.0,0.18999999999999773,0.0016894148863225305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
337,2025-05-07,2025-05-08,1,40.275,40.805,112.56,114.18,2.798186496752849,2.781991208933903,2.7832409903038426,113.51915128054792,1.0,1.0,1.0,114.18,-0.005804594099272901,0.0,-0.005804594099272901,False,False,True,0,0,2437.0,0.0,0.0,0.0,-0.0,0.0,876.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5300000000000011,0.013073693858168211,0.0,1.6200000000000045,0.01428973772997951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
338,2025-05-08,2025-05-09,1,40.805,41.215,114.18,115.31,2.79776780298435,2.7832409903038426,2.7845089595645183,114.71127741537289,1.0,1.0,1.0,115.31,-0.0052058135098967916,0.0,-0.0052058135098967916,False,False,True,0,0,2413.0,0.0,0.0,0.0,-0.0,0.0,867.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.4100000000000037,0.009997644843984795,0.0,1.1299999999999955,0.009848003246911754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
339,2025-05-09,2025-05-12,3,41.215,42.29,115.31,118.17,2.7942776069992905,2.7845089595645183,2.7853712744435737,117.75688389998348,1.0,1.0,1.0,118.17,-0.0035020724676195197,0.0,-0.0035020724676195197,False,False,True,0,0,2356.0,0.0,0.0,0.0,-0.0,0.0,846.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0749999999999957,0.025748383719206163,0.0,2.8599999999999994,0.024500111867899403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
340,2025-05-12,2025-05-13,1,42.29,42.885,118.17,119.94,2.796782091640434,2.7853712744435737,2.7863067539150737,119.45064710451265,1.0,1.0,1.0,119.94,-0.004088326616013882,0.0,-0.004088326616013882,False,False,True,0,0,2323.0,0.0,0.0,0.0,-0.0,0.0,834.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5949999999999989,0.013971462957987575,0.0,1.769999999999996,0.014867352089439428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
341,2025-05-13,2025-05-14,1,42.885,42.625,119.94,119.24,2.7974193548387096,2.7863067539150737,2.787252990474214,118.76632538563001,1.0,1.0,1.0,119.24,-0.003980358412586264,0.0,-0.003980358412586264,False,False,True,0,0,2338.0,0.0,0.0,0.0,-0.0,0.0,839.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.259999999999998,-0.006081178838703963,-0.0,-0.7000000000000028,-0.005853348930492995,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
342,2025-05-14,2025-05-15,1,42.625,42.805,119.24,119.59,2.7938324962037147,2.787252990474214,2.7879358323483894,119.30836425724873,1.0,1.0,1.0,119.59,-0.002357788209212116,0.0,-0.002357788209212116,False,False,True,0,0,2330.0,0.0,0.0,0.0,-0.0,0.0,836.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.17999999999999972,0.004213982590768056,0.0,0.3500000000000085,0.0029309571708454702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
343,2025-05-15,2025-05-16,1,42.805,42.74,119.59,119.32,2.791764155357978,2.7879358323483894,2.7883461260058584,119.15637747457016,1.0,1.0,1.0,119.32,-0.0013722327790951562,0.0,-0.0013722327790951562,False,False,True,0,0,2336.0,0.0,0.0,0.0,-0.0,0.0,838.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.06499999999999773,-0.0015196683034473916,-0.0,-0.27000000000001023,-0.0022602663341684177,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
344,2025-05-16,2025-05-19,3,42.74,42.185,119.32,117.85,2.7936470309351664,2.7883461260058584,2.789008696779025,117.62638132555715,1.0,1.0,1.0,117.85,-0.0018992880764141403,0.0,-0.0018992880764141403,False,False,True,0,0,2367.0,0.0,0.0,0.0,-0.0,0.0,849.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.5549999999999997,-0.013070542273411534,-0.0,-1.4699999999999989,-0.0123963302644076,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
345,2025-05-19,2025-05-20,1,42.185,41.795,117.85,116.78,2.7941141284842685,2.789008696779025,2.7897046968511066,116.56661848187936,1.0,1.0,1.0,116.78,-0.0018288808210335328,0.0,-0.0018288808210335328,False,False,True,0,0,2387.0,0.0,0.0,0.0,-0.0,0.0,856.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.39000000000000057,-0.009287992466470604,-0.0,-1.0699999999999932,-0.009120806526748486,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
346,2025-05-20,2025-05-21,1,41.795,41.025,116.78,114.63,2.794149908592322,2.7897046968511066,2.7904781696317813,114.44763518831664,1.0,1.0,1.0,114.63,-0.0015921663418421988,0.0,-0.0015921663418421988,False,False,True,0,0,2433.0,0.0,0.0,0.0,-0.0,0.0,872.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.7700000000000031,-0.01859507817496496,-0.0,-2.1500000000000057,-0.018582272728473286,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
347,2025-05-21,2025-05-22,1,41.025,40.865,114.63,114.19,2.7943227700966595,2.7904781696317813,2.7912919577610387,114.03289040200275,1.0,1.0,1.0,114.19,-0.0013768086324611032,0.0,-0.0013768086324611032,False,False,True,0,0,2444.0,0.0,0.0,0.0,-0.0,0.0,876.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1599999999999966,-0.003907686008061476,-0.0,-0.4399999999999977,-0.003845822413361571,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
348,2025-05-22,2025-05-23,1,40.865,40.995,114.19,114.62,2.795950725698256,2.7912919577610387,2.7919585315505033,114.42901380841377,1.0,1.0,1.0,114.62,-0.001667645126886855,0.0,-0.001667645126886855,False,False,True,0,0,2434.0,0.0,0.0,0.0,-0.0,0.0,872.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.12999999999999545,0.003176157080047867,0.0,0.4300000000000068,0.003758581410034706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
349,2025-05-23,2025-05-27,4,40.995,41.35,114.62,115.74,2.7990326481257557,2.7919585315505033,2.792775536983186,115.44748527961332,1.0,1.0,1.0,115.74,-0.002530542482691774,0.0,-0.002530542482691774,False,False,True,0,0,2412.0,0.0,0.0,0.0,-0.0,0.0,864.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.355000000000004,0.00862231342155934,0.0,1.1199999999999903,0.009723987022101317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
350,2025-05-27,2025-05-28,1,41.35,40.825,115.74,114.37,2.8014696876913656,2.792775536983186,2.7938547024991456,114.01506129733858,1.0,1.0,1.0,114.37,-0.0031082504819442175,0.0,-0.0031082504819442175,False,False,True,0,0,2441.0,0.0,0.0,0.0,-0.0,0.0,874.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.5249999999999986,-0.012777782613171532,-0.0,-1.3699999999999903,-0.011907489352567293,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
351,2025-05-28,2025-05-29,1,40.825,41.13,114.37,115.09,2.798200826647216,2.7938547024991456,2.7947336879308855,114.91124391378986,1.0,1.0,1.0,115.09,-0.001554392655969571,0.0,-0.001554392655969571,False,False,True,0,0,2428.0,0.0,0.0,0.0,-0.0,0.0,869.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.3049999999999997,0.007443143385803827,0.0,0.7199999999999989,0.0062756241872742565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
352,2025-05-29,2025-05-30,1,41.13,40.765,115.09,114.21,2.801668097632773,2.7947336879308855,2.7953987759808405,113.92731878850255,1.0,1.0,1.0,114.21,-0.002478168479126516,0.0,-0.002478168479126516,True,False,True,0,0,2448.0,0.0,0.0,0.0,-0.0,0.0,876.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.365000000000002,-0.008913912127458696,-0.0,-0.8800000000000097,-0.007675571917884114,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
353,2025-05-30,2025-06-02,3,40.765,41.3,114.21,115.62,2.7995157384987897,2.7953987759808405,2.7958283321177833,115.4499694480087,1.0,1.0,1.0,115.62,-0.001471680487826046,0.0,-0.001471680487826046,False,False,True,0,0,2418.0,0.0,0.0,0.0,-0.0,0.0,865.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5349999999999966,0.013038629852112819,0.0,1.4100000000000108,0.012270092591814401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
354,2025-06-02,2025-06-03,1,41.3,41.79,115.62,117.22,2.804977267288825,2.7958283321177833,2.796648624053653,116.83766599920216,1.0,1.0,1.0,117.22,-0.003267009770699505,0.0,-0.003267009770699505,False,False,True,0,0,2385.0,0.0,0.0,0.0,-0.0,0.0,853.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.490000000000002,0.011794576492837097,0.0,1.5999999999999943,0.013743559393953155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
355,2025-06-03,2025-06-04,1,41.79,40.975,117.22,115.04,2.8075655887736426,2.796648624053653,2.797471513527109,114.59267737059844,1.0,1.0,1.0,115.04,-0.003895989023333193,0.0,-0.003895989023333193,False,False,True,0,0,2430.0,0.0,0.0,0.0,-0.0,0.0,869.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.8149999999999977,-0.019694951829930567,-0.0,-2.1799999999999926,-0.018772617075546602,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
356,2025-06-04,2025-06-05,1,40.975,40.935,115.04,114.92,2.807377549774032,2.797471513527109,2.79810109865082,114.51449640623221,1.0,1.0,1.0,114.92,-0.0035348129627120932,0.0,-0.0035348129627120932,False,False,True,0,0,2434.0,0.0,0.0,0.0,-0.0,0.0,870.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.03999999999999915,-0.0009766818014818794,-0.0,-0.12000000000000455,-0.0010436598616478038,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
357,2025-06-05,2025-06-06,1,40.935,41.705,114.92,117.13,2.8085361467449945,2.79810109865082,2.798618581150427,116.69480631923244,1.0,1.0,1.0,117.13,-0.003722395327766452,0.0,-0.003722395327766452,False,False,True,0,0,2390.0,0.0,0.0,0.0,-0.0,0.0,854.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.769999999999996,0.018635582865163484,0.0,2.2099999999999937,0.01904819497069441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
358,2025-06-06,2025-06-09,3,41.705,41.785,117.13,117.34,2.808184755294963,2.798618581150427,2.7991394287659577,116.9402774133706,1.0,1.0,1.0,117.34,-0.003412348482004531,0.0,-0.003412348482004531,False,False,True,0,0,2384.0,0.0,0.0,0.0,-0.0,0.0,852.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0799999999999983,0.0019163977598243055,0.0,0.21000000000000796,0.0017912744159306862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.9072812499885,-336.25847527779433
