,bop date,eop date,day count,bop VMBS price,eop VMBS price,bop MBB price,eop MBB price,eop MBB / eop VMBS,bop MBB / VMBS moving avg,eop MBB / VMBS moving avg,eop VMBS unit price,eop MBB / eop MBB,bop MBB / MBB moving avg,eop MBB / MBB moving avg,eop MBB unit price,VMBS unit price pct diff,MBB unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,VMBS shares per unit,bop VMBS shares,eop VMBS shares,eop VMBS shares bought,eop VMBS shares sold,eop VMBS shares traded,MBB shares per unit,bop MBB shares,eop MBB shares,eop MBB shares bought,eop MBB shares sold,eop MBB shares traded,VMBS daily commission,MBB daily commission,daily total commissions,VMBS cop,VMBS pct cop,VMBS daily position pnl,MBB cop,MBB pct cop,MBB daily position pnl,daily position pnl,short VMBS investment amount,long VMBS investment amount,VMBS investment amount,daily VMBS borrow cost,short MBB investment amount,long MBB investment amount,MBB investment amount,daily MBB borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
68,2024-04-10,2024-04-11,1,44.48,44.54,90.1,90.16,2.0242478670857658,2.0268685188445588,2.0266880628897876,90.27672382933665,1.0,1.0,1.0,90.16,0.0012937925621953957,0.0,0.0012937925621953957,False,True,False,-1,-1,2248.0,-2250.0,-2248.0,2.0,-0.0,2.0,1109.0,1110.0,1109.0,0.0,1.0,-1.0,-0.01,-0.005,-0.015,0.060000000000002274,0.0013480118868947875,-135.00000000000512,0.060000000000002274,0.0006657051172286829,66.60000000000252,-68.40000000000259,-100080.0,0.0,-100080.0,-2.7800000000000002,0.0,100011.0,100011.0,0.0,-69.0,200091.0,-100080.0,-2.7800000000000002,-71.1950000000026,-234.5751466666672,-234.5751466666672
69,2024-04-11,2024-04-12,1,44.54,44.65,90.16,90.49,2.026651735722284,2.0266880628897876,2.0266391288978296,90.49162200802901,1.0,1.0,1.0,90.49,1.7924560638471188e-05,0.0,1.7924560638471188e-05,False,False,False,-1,-1,2239.0,-2248.0,-2239.0,9.0,-0.0,9.0,1105.0,1109.0,1105.0,0.0,4.0,-4.0,-0.045,-0.02,-0.065,0.10999999999999943,0.00246664549328643,-247.27999999999872,0.3299999999999983,0.003653477631521049,365.9699999999981,118.68999999999937,-100125.92,0.0,-100125.92,-2.7812755555555553,0.0,99987.44,99987.44,0.0,-138.47999999999593,200113.36,-100125.92,-2.7812755555555553,115.84372444444382,-118.73142222222337,-118.73142222222337
70,2024-04-12,2024-04-15,3,44.65,44.33,90.49,89.74,2.0243627340401535,2.0266391288978296,2.02649724790855,89.84091258404078,1.0,1.0,1.0,89.74,0.0011238677118902436,0.0,0.0011238677118902436,False,True,False,-1,-1,2258.0,-2239.0,-2258.0,0.0,19.0,-19.0,1114.0,1105.0,1114.0,9.0,-0.0,9.0,-0.095,-0.045,-0.14,-0.3200000000000003,-0.007192658565545894,716.4800000000006,-0.75,-0.008322746815204589,-828.75,-112.26999999999941,-99971.34999999999,0.0,-99971.34999999999,-8.330945833333333,0.0,99991.45,99991.45,0.0,20.10000000000582,199962.8,-99971.34999999999,-8.330945833333333,-120.74094583333274,-239.4723680555561,-239.4723680555561
71,2024-04-15,2024-04-16,1,44.33,44.15,89.74,89.41,2.025141562853907,2.02649724790855,2.0263589772140365,89.46985349516248,1.0,1.0,1.0,89.41,0.0006692033365043941,0.0,0.0006692033365043941,False,True,False,-1,-1,2266.0,-2258.0,-2266.0,0.0,8.0,-8.0,1118.0,1114.0,1118.0,4.0,-0.0,4.0,-0.04,-0.02,-0.06,-0.17999999999999972,-0.0040687217069931255,406.4399999999994,-0.3299999999999983,-0.003684067800610618,-367.6199999999981,38.8200000000013,-100097.14,0.0,-100097.14,-2.780476111111111,0.0,99970.36,99970.36,0.0,-126.77999999999884,200067.5,-100097.14,-2.780476111111111,35.979523888890185,-203.49284416666592,-203.49284416666592
72,2024-04-16,2024-04-17,1,44.15,44.46,89.41,90.01,2.0245164192532616,2.0263589772140365,2.0261719946446903,90.09192012693606,1.0,1.0,1.0,90.01,0.0009097085975304889,0.0,0.0009097085975304889,False,True,False,-1,-1,2251.0,-2266.0,-2251.0,15.0,-0.0,15.0,1111.0,1118.0,1111.0,0.0,7.0,-7.0,-0.075,-0.035,-0.11,0.3100000000000023,0.006996981486081603,-702.4600000000052,0.6000000000000085,0.006688242521767201,670.8000000000095,-31.659999999995648,-100043.9,0.0,-100043.9,-2.7789972222222223,0.0,99960.37999999999,99960.37999999999,0.0,-83.52000000000407,200004.27999999997,-100043.9,-2.7789972222222223,-34.54899722221787,-238.0418413888838,-238.0418413888838
73,2024-04-17,2024-04-18,1,44.46,44.29,90.01,89.72,2.02573944456988,2.0261719946446903,2.026084736442226,89.73915764281334,1.0,1.0,1.0,89.72,0.00021350421051511328,0.0,0.00021350421051511328,False,False,False,-1,-1,2259.0,-2251.0,-2259.0,0.0,8.0,-8.0,1115.0,1111.0,1115.0,4.0,-0.0,4.0,-0.04,-0.02,-0.06,-0.1700000000000017,-0.003830990600943786,382.6700000000038,-0.29000000000000625,-0.003227065616986429,-322.19000000000693,60.47999999999689,-100079.46,0.0,-100079.46,-2.7799850000000004,0.0,100001.11,100001.11,0.0,-78.35000000000582,200080.57,-100079.46,-2.7799850000000004,57.640014999996886,-180.40182638888692,-180.40182638888692
74,2024-04-18,2024-04-19,1,44.29,44.32,89.72,89.73,2.0245938628158844,2.026084736442226,2.0259722953695984,89.79607551911946,1.0,1.0,1.0,89.73,0.0007361105835130008,0.0,0.0007361105835130008,False,True,False,-1,-1,2257.0,-2259.0,-2257.0,2.0,-0.0,2.0,1114.0,1115.0,1114.0,0.0,1.0,-1.0,-0.01,-0.005,-0.015,0.030000000000001137,0.0006771245039216565,-67.77000000000257,0.010000000000005116,0.00011145165795886555,11.150000000005704,-56.619999999996864,-100051.11,0.0,-100051.11,-2.7791975,0.0,100037.8,100037.8,0.0,-13.309999999997672,200088.91,-100051.11,-2.7791975,-59.41419749999687,-239.8160238888838,-239.8160238888838
75,2024-04-19,2024-04-22,3,44.32,44.37,89.73,89.79,2.023664638269101,2.0259722953695984,2.0258065472435716,89.89239074554908,1.0,1.0,1.0,89.79,0.0011396860449934215,0.0,0.0011396860449934215,False,True,False,-1,-1,2257.0,-2257.0,-2257.0,0.0,-0.0,0.0,1114.0,1114.0,1114.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.04999999999999716,0.0011275229517897687,-112.84999999999359,0.060000000000002274,0.00066844922275101,66.84000000000253,-46.00999999999105,-100030.24,0.0,-100030.24,-8.335853333333334,0.0,99959.22,99959.22,0.0,-71.02000000000407,199989.46000000002,-100030.24,-8.335853333333334,-54.345853333324385,-294.1618772222082,-294.1618772222082
76,2024-04-22,2024-04-23,1,44.37,44.52,89.79,90.11,2.02403414195867,2.0258065472435716,2.025702570777757,90.18890748328381,1.0,1.0,1.0,90.11,0.0008752963556254649,0.0,0.0008752963556254649,False,True,False,-1,-1,2249.0,-2257.0,-2249.0,8.0,-0.0,8.0,1110.0,1114.0,1110.0,0.0,4.0,-4.0,-0.04,-0.02,-0.06,0.15000000000000568,0.0033749610165260007,-338.5500000000128,0.3199999999999932,0.00355753571422869,356.4799999999924,17.9299999999796,-100143.09,0.0,-100143.09,-2.7817525,0.0,100026.06000000001,100026.06000000001,0.0,-117.02999999998428,200169.15000000002,-100143.09,-2.7817525,15.088247499979602,-279.0736297222286,-279.0736297222286
77,2024-04-23,2024-04-24,1,44.52,44.37,90.11,89.82,2.024340770791075,2.025702570777757,2.0256274498779763,89.88042306540908,1.0,1.0,1.0,89.82,0.0006724866492298526,0.0,0.0006724866492298526,False,True,False,-1,-1,2255.0,-2249.0,-2255.0,0.0,6.0,-6.0,1113.0,1110.0,1113.0,3.0,-0.0,3.0,-0.03,-0.015,-0.045,-0.15000000000000568,-0.003374961016526046,337.35000000001276,-0.29000000000000625,-0.003223478587354056,-321.9000000000069,15.450000000005844,-100125.48000000001,0.0,-100125.48000000001,-2.781263333333334,0.0,100022.1,100022.1,0.0,-103.38000000000466,200147.58000000002,-100125.48000000001,-2.781263333333334,12.62373666667251,-266.44989305555606,-266.44989305555606
78,2024-04-24,2024-04-25,1,44.37,44.22,89.82,89.44,2.0226142017186794,2.0256274498779763,2.0254685424775714,89.5732458336041,1.0,1.0,1.0,89.44,0.0014886703784543407,0.0,0.0014886703784543407,False,True,False,-1,-1,2265.0,-2255.0,-2265.0,0.0,10.0,-10.0,1118.0,1113.0,1118.0,5.0,-0.0,5.0,-0.05,-0.025,-0.07500000000000001,-0.14999999999999858,-0.003386389961517816,338.2499999999968,-0.37999999999999545,-0.004239658252802866,-422.93999999999494,-84.68999999999812,-100054.34999999999,0.0,-100054.34999999999,-2.7792874999999997,0.0,99969.65999999999,99969.65999999999,0.0,-84.69000000000233,200024.00999999998,-100054.34999999999,-2.7792874999999997,-87.54428749999812,-353.9941805555542,-353.9941805555542
79,2024-04-25,2024-04-26,1,44.22,44.35,89.44,89.8,2.024802705749718,2.0254685424775714,2.025393176778432,89.82952985888029,1.0,1.0,1.0,89.8,0.00032878624321410507,0.0,0.00032878624321410507,False,False,False,-1,-1,2256.0,-2265.0,-2256.0,9.0,-0.0,9.0,1114.0,1118.0,1114.0,0.0,4.0,-4.0,-0.045,-0.02,-0.065,0.13000000000000256,0.002935533326288413,-294.4500000000058,0.35999999999999943,0.004016965901364778,402.47999999999934,108.02999999999355,-100158.3,0.0,-100158.3,-2.782175,0.0,99993.92,99993.92,0.0,-164.38000000000466,200152.22,-100158.3,-2.782175,105.18282499999356,-248.81135555556062,-248.81135555556062
80,2024-04-26,2024-04-29,3,44.35,44.45,89.8,90.02,2.0251968503937006,2.025393176778432,2.0253587715105064,90.02872670780131,1.0,1.0,1.0,90.02,9.693717881516176e-05,0.0,9.693717881516176e-05,False,False,False,-1,-1,2250.0,-2256.0,-2250.0,6.0,-0.0,6.0,1111.0,1114.0,1111.0,0.0,3.0,-3.0,-0.03,-0.015,-0.045,0.10000000000000142,0.002252253204325053,-225.6000000000032,0.21999999999999886,0.0024468925566328045,245.07999999999873,19.479999999995528,-100053.6,0.0,-100053.6,-8.3378,0.0,100037.2,100037.2,0.0,-16.40000000000873,200090.8,-100053.6,-8.3378,11.097199999995526,-237.7141555555651,-237.7141555555651
81,2024-04-29,2024-04-30,1,44.45,44.22,90.02,89.54,2.0248756218905473,2.0253587715105064,2.0252850149611006,89.56136487619459,1.0,1.0,1.0,89.54,0.0002385785983339533,0.0,0.0002385785983339533,True,False,False,-1,0,2262.0,-2250.0,0.0,2250.0,-0.0,2250.0,1117.0,1111.0,0.0,0.0,1111.0,-1111.0,-11.25,-5.555,-16.805,-0.23000000000000398,-0.0051877865306134375,517.500000000009,-0.47999999999998977,-0.005346415051967051,-533.2799999999886,-15.779999999979623,-100012.5,0.0,-100012.5,-2.778125,0.0,100012.22,100012.22,0.0,-0.27999999999883585,200024.72,-100012.5,-2.778125,-35.363124999979625,-273.07728055554475,-273.07728055554475
82,2024-04-30,2024-05-01,1,44.22,44.3,89.54,89.76,2.0261851015801358,2.0252850149611006,2.0252545889063613,89.72012616277675,1.0,1.0,1.0,89.76,-0.00044432593994391266,0.0,-0.00044432593994391266,False,False,True,0,0,2256.0,0.0,0.0,0.0,-0.0,0.0,1114.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0799999999999983,0.0018075016217897093,0.0,0.21999999999999886,0.002453988961566787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.07728055554475,-273.07728055554475
83,2024-05-01,2024-05-02,1,44.3,44.51,89.76,90.16,2.0256122219725903,2.0252545889063613,2.025154289708923,90.14408175222214,1.0,1.0,1.0,90.16,-0.00017657113099739133,0.0,-0.00017657113099739133,False,False,True,0,0,2246.0,0.0,0.0,0.0,-0.0,0.0,1109.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.21000000000000085,0.004729205976673085,0.0,0.3999999999999915,0.00444642795713462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.07728055554475,-273.07728055554475
84,2024-05-02,2024-05-03,1,44.51,44.75,90.16,90.67,2.026145251396648,2.025154289708923,2.0251050924166254,90.62565446447431,1.0,1.0,1.0,90.67,-0.0004892068322441945,0.0,-0.0004892068322441945,False,False,True,0,0,2234.0,0.0,0.0,0.0,-0.0,0.0,1103.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.240000000000002,0.005377561693101496,0.0,0.5100000000000051,0.005640671926443919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.07728055554475,-273.07728055554475
85,2024-05-03,2024-05-06,3,44.75,44.73,90.67,90.6,2.0254862508383633,2.0251050924166254,2.025043994319772,90.58295078379565,1.0,1.0,1.0,90.6,-0.00018819890261097236,0.0,-0.00018819890261097236,False,False,True,0,0,2236.0,0.0,0.0,0.0,-0.0,0.0,1104.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.020000000000003126,-0.0004470272761077023,-0.0,-0.07000000000000739,-0.0007723286090312172,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.07728055554475,-273.07728055554475
86,2024-05-06,2024-05-07,1,44.73,44.89,90.6,91.01,2.0274003118734685,2.025043994319772,2.0250620595588353,90.90422490501457,1.0,1.0,1.0,91.01,-0.001162911882907385,0.0,-0.001162911882907385,False,False,True,0,0,2226.0,0.0,0.0,0.0,-0.0,0.0,1099.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.1600000000000037,0.0035706353490841565,0.0,0.4100000000000108,0.0045151775403308924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.07728055554475,-273.07728055554475
87,2024-05-07,2024-05-08,1,44.89,44.82,91.01,90.82,2.0263275323516288,2.0250620595588353,2.0250969613562733,90.763281509427,1.0,1.0,1.0,90.82,-0.0006247105124007463,0.0,-0.0006247105124007463,False,False,True,0,0,2230.0,0.0,0.0,0.0,-0.0,0.0,1101.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07000000000000028,-0.0015605844210597787,-0.0,-0.19000000000001194,-0.002089864919459353,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.07728055554475,-273.07728055554475
88,2024-05-08,2024-05-09,1,44.82,44.97,90.82,91.16,2.027129197242606,2.0250969613562733,2.025241027864115,91.06861035219161,1.0,1.0,1.0,91.16,-0.001003022031432461,0.0,-0.001003022031432461,False,False,True,0,0,2222.0,0.0,0.0,0.0,-0.0,0.0,1097.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.14999999999999858,0.00334113240983513,0.0,0.3400000000000034,0.0037366787076784703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.07728055554475,-273.07728055554475
89,2024-05-09,2024-05-10,1,44.97,44.82,91.16,90.79,2.0256581883087907,2.025241027864115,2.025191350493441,90.77130286886963,1.0,1.0,1.0,90.79,-0.00020595942969169276,0.0,-0.00020595942969169276,False,False,True,0,0,2230.0,0.0,0.0,0.0,-0.0,0.0,1101.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.14999999999999858,-0.003341132409835088,-0.0,-0.36999999999999034,-0.0040670569938176145,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.07728055554475,-273.07728055554475
90,2024-05-10,2024-05-13,3,44.82,44.92,90.79,90.96,2.02493321460374,2.025191350493441,2.02521987452162,90.97159546416538,1.0,1.0,1.0,90.96,0.00012747059301595792,0.0,0.00012747059301595792,False,False,False,0,0,2226.0,0.0,0.0,0.0,-0.0,0.0,1099.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10000000000000142,0.002228661497461446,0.0,0.1699999999999875,0.0018707020586146165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.07728055554475,-273.07728055554475
91,2024-05-13,2024-05-14,1,44.92,45.06,90.96,91.28,2.025743453173546,2.02521987452162,2.025249969037602,91.2564075459442,1.0,1.0,1.0,91.28,-0.00025849587492548815,0.0,-0.00025849587492548815,False,False,True,0,0,2220.0,0.0,0.0,0.0,-0.0,0.0,1096.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.14000000000000057,0.003111805133855946,0.0,0.3200000000000074,0.0035118561115396493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.07728055554475,-273.07728055554475
92,2024-05-14,2024-05-15,1,45.06,45.44,91.28,92.03,2.0253080985915495,2.025249969037602,2.0252895530045163,92.02735859306863,1.0,1.0,1.0,92.03,-2.870199759196117e-05,0.0,-2.870199759196117e-05,False,False,True,0,0,2201.0,0.0,0.0,0.0,-0.0,0.0,1087.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.37999999999999545,0.008397839408797379,0.0,0.75,0.008182905296945342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.07728055554475,-273.07728055554475
93,2024-05-15,2024-05-16,1,45.44,45.3,92.03,91.68,2.0238410596026495,2.0252895530045163,2.025194633756155,91.74561675110458,1.0,1.0,1.0,91.68,0.0007154589971215913,0.0,0.0007154589971215913,False,True,False,0,-1,2210.0,0.0,-2210.0,0.0,2210.0,-2210.0,1091.0,0.0,1091.0,1091.0,-0.0,1091.0,-11.05,-5.455,-16.505000000000003,-0.14000000000000057,-0.0030857419239076114,-0.0,-0.3499999999999943,-0.003810357884335995,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.505000000000003,-289.58228055554474,-289.58228055554474
94,2024-05-16,2024-05-17,1,45.3,45.15,91.68,91.35,2.0232558139534884,2.025194633756155,2.025127731313035,91.4375377140904,1.0,1.0,1.0,91.35,0.0009578084138270421,0.0,0.0009578084138270421,False,True,False,-1,-1,2218.0,-2210.0,-2218.0,0.0,8.0,-8.0,1095.0,1091.0,1095.0,4.0,-0.0,4.0,-0.04,-0.02,-0.06,-0.14999999999999858,-0.0033167526259939265,331.4999999999969,-0.3300000000000125,-0.0036059701424138867,-360.0300000000136,-28.53000000001674,-100113.0,0.0,-100113.0,-2.7809166666666667,0.0,100022.88,100022.88,0.0,-90.11999999999534,200135.88,-100113.0,-2.7809166666666667,-31.370916666683407,-320.95319722222814,-320.95319722222814
95,2024-05-17,2024-05-20,3,45.15,45.06,91.35,91.2,2.0239680426098534,2.025127731313035,2.0251429015300726,91.25225557296535,1.0,1.0,1.0,91.2,0.0005728136846548843,0.0,0.0005728136846548843,False,True,False,-1,-1,2220.0,-2218.0,-2220.0,0.0,2.0,-2.0,1096.0,1095.0,1096.0,1.0,-0.0,1.0,-0.01,-0.005,-0.015,-0.0899999999999963,-0.001995344858895996,199.61999999999182,-0.14999999999999147,-0.0016433857437299034,-164.24999999999068,35.37000000000114,-100142.7,0.0,-100142.7,-8.345225,0.0,100028.25,100028.25,0.0,-114.44999999999709,200170.95,-100142.7,-8.345225,27.00977500000114,-293.943422222227,-293.943422222227
96,2024-05-20,2024-05-21,1,45.06,45.2,91.2,91.47,2.0236725663716815,2.0251429015300726,2.025124822750723,91.53645914915928,1.0,1.0,1.0,91.47,0.0007263038953903034,0.0,0.0007263038953903034,False,True,False,-1,-1,2213.0,-2220.0,-2213.0,7.0,-0.0,7.0,1093.0,1096.0,1093.0,0.0,3.0,-3.0,-0.035,-0.015,-0.05,0.14000000000000057,0.003102151834087046,-310.80000000000126,0.269999999999996,0.002956152587987395,295.91999999999564,-14.880000000005623,-100033.20000000001,0.0,-100033.20000000001,-2.7787,0.0,99955.2,99955.2,0.0,-78.00000000001455,199988.40000000002,-100033.20000000001,-2.7787,-17.708700000005624,-311.65212222223266,-311.65212222223266
97,2024-05-21,2024-05-22,1,45.2,45.1,91.47,91.26,2.0235033259423503,2.025124822750723,2.025082950508287,91.33312950605762,1.0,1.0,1.0,91.26,0.0008010105327132763,0.0,0.0008010105327132763,False,True,False,-1,-1,2220.0,-2213.0,-2220.0,0.0,7.0,-7.0,1096.0,1093.0,1096.0,3.0,-0.0,3.0,-0.035,-0.015,-0.05,-0.10000000000000142,-0.0022148403295528985,221.30000000000314,-0.20999999999999375,-0.0022984741690165876,-229.52999999999315,-8.229999999990014,-100027.6,0.0,-100027.6,-2.7785444444444445,0.0,99976.70999999999,99976.70999999999,0.0,-50.89000000001397,200004.31,-100027.6,-2.7785444444444445,-11.058544444434458,-322.7106666666671,-322.7106666666671
98,2024-05-22,2024-05-23,1,45.1,44.89,91.26,90.9,2.02494987747828,2.025082950508287,2.0251997342962667,90.905973648317,1.0,1.0,1.0,90.9,6.571454390930975e-05,0.0,6.571454390930975e-05,False,False,False,-1,-1,2228.0,-2220.0,-2228.0,0.0,8.0,-8.0,1100.0,1096.0,1100.0,4.0,-0.0,4.0,-0.04,-0.02,-0.06,-0.21000000000000085,-0.004667193714791897,466.20000000000186,-0.35999999999999943,-0.003952574315823358,-394.5599999999994,71.64000000000249,-100122.0,0.0,-100122.0,-2.7811666666666666,0.0,100020.96,100020.96,0.0,-101.0399999999936,200142.96000000002,-100122.0,-2.7811666666666666,68.79883333333582,-253.9118333333313,-253.9118333333313
99,2024-05-23,2024-05-24,1,44.89,45.0,90.9,91.06,2.0235555555555558,2.0251997342962667,2.025137376786559,91.133988043332,1.0,1.0,1.0,91.06,0.0008121897785297926,0.0,0.0008121897785297926,False,True,False,-1,-1,2224.0,-2228.0,-2224.0,4.0,-0.0,4.0,1098.0,1100.0,1098.0,0.0,2.0,-2.0,-0.02,-0.01,-0.03,0.10999999999999943,0.002447436976479096,-245.07999999999873,0.1599999999999966,0.0017586287232029272,175.99999999999625,-69.08000000000249,-100014.92,0.0,-100014.92,-2.778192222222222,0.0,99990.0,99990.0,0.0,-24.919999999998254,200004.91999999998,-100014.92,-2.778192222222222,-71.8881922222247,-325.800025555556,-325.800025555556
100,2024-05-24,2024-05-28,4,45.0,44.71,91.06,90.6,2.026392305971818,2.025137376786559,2.0251971495654644,90.54389211612704,1.0,1.0,1.0,90.6,-0.0006194841571728624,0.0,-0.0006194841571728624,False,False,True,-1,0,2236.0,-2224.0,0.0,2224.0,-0.0,2224.0,1104.0,1098.0,0.0,0.0,1098.0,-1098.0,-11.120000000000001,-5.49,-16.61,-0.28999999999999915,-0.006465299524430525,644.9599999999981,-0.46000000000000796,-0.005064416857702452,-505.08000000000874,139.87999999998937,-100080.0,0.0,-100080.0,-11.120000000000001,0.0,99983.88,99983.88,0.0,-96.11999999999534,200063.88,-100080.0,-11.120000000000001,112.14999999998936,-213.65002555556663,-213.65002555556663
101,2024-05-28,2024-05-29,1,44.71,44.59,90.6,90.25,2.0239964117515137,2.0251971495654644,2.0251531890585133,90.30354089912406,1.0,1.0,1.0,90.25,0.0005930750560393877,0.0,0.0005930750560393877,False,True,False,0,-1,2244.0,0.0,-2244.0,0.0,2244.0,-2244.0,1108.0,0.0,1108.0,1108.0,-0.0,1108.0,-11.22,-5.54,-16.76,-0.11999999999999744,-0.0026875716065038785,-0.0,-0.3499999999999943,-0.0038706158359433085,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.76,-230.41002555556662,-230.41002555556662
102,2024-05-29,2024-05-30,1,44.59,44.8,90.25,90.71,2.0247767857142858,2.0251531890585133,2.0250827732652206,90.72686286982139,1.0,1.0,1.0,90.71,0.00018588140913842964,0.0,0.00018588140913842964,False,False,False,-1,-1,2232.0,-2244.0,-2232.0,12.0,-0.0,12.0,1102.0,1108.0,1102.0,0.0,6.0,-6.0,-0.06,-0.03,-0.09,0.20999999999999375,0.004698520781554114,-471.23999999998597,0.45999999999999375,0.00508400741386235,509.6799999999931,38.4400000000071,-100059.96,0.0,-100059.96,-2.7794433333333335,0.0,99997.0,99997.0,0.0,-62.9600000000064,200056.96000000002,-100059.96,-2.7794433333333335,35.57055666667377,-194.83946888889284,-194.83946888889284
103,2024-05-30,2024-05-31,1,44.8,44.97,90.71,91.01,2.023793640204581,2.0250827732652206,2.02499184417682,91.06797231373697,1.0,1.0,1.0,91.01,0.0006367856029948,0.0,0.0006367856029948,True,True,False,-1,0,2226.0,-2232.0,0.0,2232.0,-0.0,2232.0,1099.0,1102.0,0.0,0.0,1102.0,-1102.0,-11.16,-5.51,-16.67,0.1700000000000017,0.0037874613616766194,-379.4400000000038,0.30000000000001137,0.0033017859624117425,330.6000000000125,-48.83999999999128,-99993.59999999999,0.0,-99993.59999999999,-2.7775999999999996,0.0,99962.42,99962.42,0.0,-31.179999999993015,199956.02,-99993.59999999999,-2.7775999999999996,-68.28759999999127,-263.1270688888841,-263.1270688888841
104,2024-05-31,2024-06-03,3,44.97,45.13,91.01,91.3,2.0230445380013293,2.02499184417682,2.0248368085070543,91.3878819276999,1.0,1.0,1.0,91.3,0.0009620992213764827,0.0,0.0009620992213764827,False,True,False,0,-1,2217.0,0.0,-2217.0,0.0,2217.0,-2217.0,1095.0,0.0,1095.0,1095.0,-0.0,1095.0,-11.085,-5.4750000000000005,-16.560000000000002,0.1600000000000037,0.0035516130562938063,0.0,0.28999999999999204,0.003181397011658338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.560000000000002,-279.6870688888841,-279.6870688888841
105,2024-06-03,2024-06-04,1,45.13,45.32,91.3,91.74,2.024271844660194,2.0248368085070543,2.024776088198146,91.7656041615397,1.0,1.0,1.0,91.74,0.0002790559102851979,0.0,0.0002790559102851979,False,False,False,-1,-1,2207.0,-2217.0,-2207.0,10.0,-0.0,10.0,1090.0,1095.0,1090.0,0.0,5.0,-5.0,-0.05,-0.025,-0.07500000000000001,0.18999999999999773,0.004201222320895716,-421.22999999999496,0.4399999999999977,0.004807701568103078,481.7999999999975,60.57000000000255,-100053.21,0.0,-100053.21,-2.7792558333333335,0.0,99973.5,99973.5,0.0,-79.7100000000064,200026.71000000002,-100053.21,-2.7792558333333335,57.71574416666922,-221.97132472221486,-221.97132472221486
106,2024-06-04,2024-06-05,1,45.32,45.42,91.74,91.98,2.0250990752972258,2.024776088198146,2.0246610263693334,91.9653299259598,1.0,1.0,1.0,91.98,-0.00015950471889904753,0.0,-0.00015950471889904753,False,False,True,-1,0,2201.0,-2207.0,0.0,2207.0,-0.0,2207.0,1087.0,1090.0,0.0,0.0,1090.0,-1090.0,-11.035,-5.45,-16.485,0.10000000000000142,0.0022041005176069834,-220.70000000000314,0.2400000000000091,0.0026126729427519892,261.6000000000099,40.90000000000677,-100021.24,0.0,-100021.24,-2.778367777777778,0.0,99996.59999999999,99996.59999999999,0.0,-24.64000000001397,200017.84,-100021.24,-2.778367777777778,21.636632222228993,-200.33469249998586,-200.33469249998586
