,bop date,eop date,day count,bop TFI price,eop TFI price,bop VTEB price,eop VTEB price,bop MUB price,eop MUB price,eop MUB / eop TFI,eop MUB / TFI moving avg,bop MUB / TFI moving avg,eop TFI unit price,eop MUB / eop VTEB,eop MUB / VTEB moving avg,bop MUB / VTEB moving avg,eop VTEB unit price,eop MUB / eop MUB,eop MUB / MUB moving avg,bop MUB / MUB moving avg,eop MUB unit price,TFI unit price pct diff,VTEB unit price pct diff,MUB unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,TFI shares per unit,eop TFI shares,bop TFI shares,eop TFI shares traded,eop TFI shares bought,eop TFI shares sold,VTEB shares per unit,eop VTEB shares,bop VTEB shares,eop VTEB shares traded,eop VTEB shares bought,eop VTEB shares sold,MUB shares per unit,eop MUB shares,bop MUB shares,eop MUB shares traded,eop MUB shares bought,eop MUB shares sold,TFI daily commission,TFI cop,TFI pct cop,TFI daily position pnl,TFI investment amount,short TFI investment amount,long TFI investment amount,daily TFI borrow cost,VTEB daily commission,VTEB cop,VTEB pct cop,VTEB daily position pnl,VTEB investment amount,short VTEB investment amount,long VTEB investment amount,daily VTEB borrow cost,MUB daily commission,MUB cop,MUB pct cop,MUB daily position pnl,MUB investment amount,short MUB investment amount,long MUB investment amount,daily MUB borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
65,2024-04-05,2024-04-08,3,45.88,45.94,49.96,50.05,106.44,106.62,2.3208532868959515,2.3138935820704796,2.3134418559603476,106.27951886281836,2.1302697302697307,2.128652191722252,2.1286262027476512,106.53774144751993,1.0,1.0,1.0,106.62,-0.0031985175849622554,-0.0007718092339020368,0.0,TFI,MUB,-0.0031985175849622554,0.0,0.0031985175849622554,False,True,False,TFI,MUB,TFI,MUB,1,1,2170.0,2170.0,2172.0,-2.0,0.0,2.0,1997.0,0.0,0.0,0.0,0.0,-0.0,938.0,-938.0,-939.0,1.0,1.0,-0.0,-0.01,0.05999999999999517,0.001306904999782202,130.3199999999895,99651.36,0.0,99651.36,0.0,-0.0,0.0899999999999963,0.0017998205038526837,0.0,0.0,0.0,0.0,0.0,-0.005,0.18000000000000682,0.0016896652851266735,-169.0200000000064,-99947.16,-99947.16,0.0,-8.328930000000001,-0.015,-38.7000000000169,-295.8000000000029,199598.52000000002,-99947.16,-8.328930000000001,-47.0439300000169,1461.5463877777995,-177.55155750000586
66,2024-04-08,2024-04-09,1,45.94,46.04,50.05,50.14,106.62,106.89,2.3216768027801913,2.314319668198794,2.3138935820704796,106.53166051852487,2.1318308735540485,2.1287648066878635,2.128652191722252,106.73062089295372,1.0,1.0,1.0,106.89,-0.0033580454517890008,-0.0014921699595522623,0.0,TFI,MUB,-0.0033580454517890008,0.0,0.0033580454517890008,False,True,False,TFI,MUB,TFI,MUB,1,1,2166.0,2166.0,2170.0,-4.0,0.0,4.0,1992.0,0.0,0.0,0.0,0.0,-0.0,936.0,-936.0,-938.0,2.0,2.0,-0.0,-0.02,0.10000000000000142,0.0021743865927298027,217.00000000000307,99689.79999999999,0.0,99689.79999999999,0.0,-0.0,0.09000000000000341,0.001796586968917835,0.0,0.0,0.0,0.0,0.0,-0.01,0.269999999999996,0.002529156891239401,-253.25999999999627,-100009.56,-100009.56,0.0,-2.778043333333333,-0.03,-36.2599999999932,-319.7600000000093,199699.36,-100009.56,-2.778043333333333,-39.068043333326536,1422.478344444473,-216.61960083333247
67,2024-04-09,2024-04-10,1,46.04,45.72,50.14,49.83,106.89,106.16,2.3219597550306212,2.3149968955915043,2.314319668198794,105.81069523004885,2.1304435079269517,2.128888084663459,2.1287648066878635,106.07635031725623,1.0,1.0,1.0,106.16,-0.003295786578018383,-0.000788269181506052,0.0,TFI,MUB,-0.003295786578018383,0.0,0.003295786578018383,False,True,False,TFI,MUB,TFI,MUB,1,1,2180.0,2180.0,2166.0,14.0,14.0,-0.0,2005.0,0.0,0.0,0.0,0.0,-0.0,942.0,-942.0,-936.0,-6.0,0.0,6.0,-0.07,-0.3200000000000003,-0.0069747449270719745,-693.1200000000006,99722.64,0.0,99722.64,0.0,-0.0,-0.3100000000000023,-0.006201880436834167,-0.0,0.0,0.0,0.0,0.0,-0.03,-0.730000000000004,-0.006852878261902377,683.2800000000037,-100049.04,-100049.04,0.0,-2.77914,-0.1,-9.839999999996849,-326.3999999999942,199771.68,-100049.04,-2.77914,-12.719139999996848,1409.7592044444762,-229.3387408333292
68,2024-04-10,2024-04-11,1,45.72,45.72,49.83,49.9,106.16,106.22,2.3232720909886266,2.3156310883762297,2.3149968955915043,105.84165806644357,2.1286573146292587,2.1289601784374583,2.128888084663459,106.23151542470659,1.0,1.0,1.0,106.22,-0.0035682295275352893,0.00010840520195716853,0.0,TFI,VTEB,-0.0035682295275352893,0.00010840520195716853,0.003676634729492458,False,True,False,TFI,MUB,TFI,VTEB,1,1,2178.0,2178.0,2180.0,-2.0,0.0,2.0,2003.0,-2003.0,0.0,-2003.0,0.0,2003.0,941.0,0.0,-942.0,942.0,942.0,-0.0,-0.01,0.0,0.0,0.0,99669.59999999999,0.0,99669.59999999999,0.0,-10.015,0.07000000000000028,0.001403790464159772,0.0,0.0,0.0,0.0,0.0,-4.71,0.060000000000002274,0.000565024970300958,-56.52000000000214,-100002.72,-100002.72,0.0,-2.7778533333333333,-14.735,-56.52000000000214,-333.1200000000099,199672.32,-100002.72,-2.7778533333333333,-74.03285333333548,1335.7263511111407,-303.37159416666464
69,2024-04-11,2024-04-12,1,45.72,45.88,49.9,50.07,106.22,106.58,2.3230165649520487,2.3164360181445,2.3156310883762297,106.24115433470142,2.128619932095067,2.128979398713423,2.1289601784374583,106.59703613436353,1.0,1.0,1.0,106.58,-0.0031843258503171834,0.00015983085897729684,0.0,TFI,VTEB,-0.0031843258503171834,0.00015983085897729684,0.0033441567092944804,False,True,False,TFI,VTEB,TFI,VTEB,1,1,2172.0,2172.0,2178.0,-6.0,0.0,6.0,1997.0,-1997.0,-2003.0,6.0,6.0,-0.0,938.0,0.0,0.0,0.0,0.0,-0.0,-0.03,0.1600000000000037,0.0034934533345601267,348.48000000000803,99578.16,0.0,99578.16,0.0,-0.03,0.1700000000000017,0.0034010235843803887,-340.5100000000034,-99949.7,-99949.7,0.0,-2.7763805555555554,-0.0,0.35999999999999943,0.0033834618743831175,0.0,0.0,0.0,0.0,0.0,-0.06,7.970000000004632,-371.5399999999936,199527.86,-99949.7,-2.7763805555555554,5.133619444449076,1340.8599705555898,-298.23797472221554
70,2024-04-12,2024-04-15,3,45.88,45.88,50.07,49.99,106.58,106.41,2.319311246730601,2.3169468400262896,2.3164360181445,106.27808451246968,2.128625725145029,2.1290581854646478,2.128979398713423,106.42768014168402,1.0,1.0,1.0,106.41,-0.0012404597535213124,0.00016613732787268417,0.0,TFI,VTEB,-0.0012404597535213124,0.00016613732787268417,0.0014065970813939965,False,True,False,TFI,VTEB,TFI,VTEB,1,1,2177.0,2177.0,2172.0,5.0,5.0,-0.0,2001.0,-2001.0,-1997.0,-4.0,0.0,4.0,940.0,0.0,0.0,0.0,0.0,-0.0,-0.025,0.0,0.0,0.0,99651.36,0.0,99651.36,0.0,-0.02,-0.0799999999999983,-0.001599040916374418,159.75999999999658,-99989.79,-99989.79,0.0,-8.3324825,-0.0,-0.1700000000000017,-0.0015963194149960793,-0.0,0.0,0.0,0.0,0.0,-0.045,159.75999999999658,-338.429999999993,199641.15,-99989.79,-8.3324825,151.3825174999966,1492.2424880555864,-146.855457222219
71,2024-04-15,2024-04-16,1,45.88,45.74,49.99,49.9,106.41,106.21,2.322037603847835,2.317484100210094,2.3169468400262896,105.97714846280249,2.1284569138276552,2.1291606677351336,2.1290581854646478,106.24000345468592,1.0,1.0,1.0,106.21,-0.002194776001805002,0.00028245191242650915,0.0,TFI,VTEB,-0.002194776001805002,0.00028245191242650915,0.0024772279142315115,False,True,False,TFI,VTEB,TFI,VTEB,1,1,2183.0,2183.0,2177.0,6.0,6.0,-0.0,2006.0,-2006.0,-2001.0,-5.0,0.0,5.0,942.0,0.0,0.0,0.0,0.0,-0.0,-0.03,-0.14000000000000057,-0.003056103666534894,-304.7800000000012,99880.76000000001,0.0,99880.76000000001,0.0,-0.025,-0.09000000000000341,-0.0018019826680060586,180.09000000000682,-100029.99,-100029.99,0.0,-2.7786108333333335,-0.0,-0.20000000000000284,-0.001881291120191965,-0.0,0.0,0.0,0.0,0.0,-0.055,-124.6899999999944,-149.22999999999593,199910.75,-100029.99,-2.7786108333333335,-127.52361083332774,1364.7188772222587,-274.37906805554667
72,2024-04-16,2024-04-17,1,45.74,45.83,49.9,49.91,106.21,106.36,2.3207506000436395,2.3180405931434955,2.317484100210094,106.2102963126286,2.131035864556201,2.129368735627506,2.1291606677351336,106.2664089266605,1.0,1.0,1.0,106.36,-0.0014085101702168317,-0.000880333537647237,0.0,TFI,MUB,-0.0014085101702168317,0.0,0.0014085101702168317,False,True,False,TFI,VTEB,TFI,MUB,1,1,2178.0,2178.0,2183.0,-5.0,0.0,5.0,2001.0,0.0,-2006.0,2006.0,2006.0,-0.0,940.0,-940.0,0.0,-940.0,0.0,940.0,-0.025,0.0899999999999963,0.0019657099263974227,196.46999999999193,99850.42,0.0,99850.42,0.0,-10.03,0.00999999999999801,0.00020038072404490384,-20.05999999999601,-100099.4,-100099.4,0.0,-2.7805388888888887,-4.7,0.15000000000000568,0.001411300041370967,0.0,0.0,0.0,0.0,0.0,-14.754999999999999,176.40999999999593,-248.97999999999593,199949.82,-100099.4,-2.7805388888888887,158.87446111110705,1523.5933383333659,-115.5046069444395
73,2024-04-17,2024-04-18,1,45.83,45.82,49.91,49.94,106.36,106.39,2.321911828895679,2.3185594264407663,2.3180405931434955,106.21261997783496,2.130356427713256,2.1293970271830616,2.129368735627506,106.34067465723764,1.0,1.0,1.0,106.39,-0.0016686535974173842,-0.0004637351310597944,0.0,TFI,MUB,-0.0016686535974173842,0.0,0.0016686535974173842,False,True,False,TFI,MUB,TFI,MUB,1,1,2179.0,2179.0,2178.0,1.0,1.0,-0.0,2002.0,0.0,0.0,0.0,0.0,-0.0,940.0,-940.0,-940.0,0.0,0.0,-0.0,-0.005,-0.00999999999999801,-0.0002182214956832252,-21.779999999995667,99817.73999999999,0.0,99817.73999999999,0.0,-0.0,0.030000000000001137,0.0006009013701092985,0.0,0.0,0.0,0.0,0.0,-0.0,0.030000000000001137,0.0002820211534556905,-28.20000000000107,-99978.4,-99978.4,0.0,-2.7771777777777777,-0.005,-49.979999999996735,-160.6600000000035,199796.13999999998,-99978.4,-2.7771777777777777,-52.76217777777452,1470.8311605555914,-168.26678472221397
74,2024-04-18,2024-04-19,1,45.82,45.87,49.94,49.97,106.39,106.47,2.3211249182472207,2.318861806373746,2.3185594264407663,106.35232089083794,2.1306784070442264,2.1295032224167896,2.1293970271830616,106.40596944833759,1.0,1.0,1.0,106.47,-0.0011058907793400265,-0.000601576154972912,0.0,TFI,MUB,-0.0011058907793400265,0.0,0.0011058907793400265,False,True,False,TFI,MUB,TFI,MUB,1,1,2177.0,2177.0,2179.0,-2.0,0.0,2.0,2000.0,0.0,0.0,0.0,0.0,-0.0,939.0,-939.0,-940.0,1.0,1.0,-0.0,-0.01,0.04999999999999716,0.0010906315837311065,108.9499999999938,99841.78,0.0,99841.78,0.0,-0.0,0.030000000000001137,0.0006005405044864772,0.0,0.0,0.0,0.0,0.0,-0.005,0.0799999999999983,0.0007516677982400297,-75.1999999999984,-100006.6,-100006.6,0.0,-2.7779611111111113,-0.015,33.74999999999541,-164.82000000000698,199848.38,-100006.6,-2.7779611111111113,30.9570388888843,1501.7881994444756,-137.30974583332977
75,2024-04-19,2024-04-22,3,45.87,45.85,49.97,49.97,106.47,106.57,2.324318429661941,2.3193864095288683,2.318861806373746,106.31981382223626,2.1326796077646586,2.129729474098398,2.1295032224167896,106.41127602416697,1.0,1.0,1.0,106.57,-0.002350382937043001,-0.0014904972698152326,0.0,TFI,MUB,-0.002350382937043001,0.0,0.002350382937043001,False,True,False,TFI,MUB,TFI,MUB,1,1,2175.0,2175.0,2177.0,-2.0,0.0,2.0,1997.0,0.0,0.0,0.0,0.0,-0.0,938.0,-938.0,-939.0,1.0,1.0,-0.0,-0.01,-0.01999999999999602,-0.0004361099066066853,-43.53999999999134,99858.98999999999,0.0,99858.98999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005,0.09999999999999432,0.0009387909063499714,-93.89999999999466,-99975.33,-99975.33,0.0,-8.3312775,-0.015,-137.43999999998601,-116.34000000001106,199834.32,-99975.33,-8.3312775,-145.786277499986,1356.0019219444896,-283.09602333331577
76,2024-04-22,2024-04-23,1,45.85,45.82,49.97,49.96,106.57,106.52,2.324749017896115,2.320102915203481,2.3193864095288683,106.27428528461274,2.132105684547638,2.129954936367323,2.129729474098398,106.40128452595597,1.0,1.0,1.0,106.52,-0.002309411874159709,-0.0011151114986926868,0.0,TFI,MUB,-0.002309411874159709,0.0,0.002309411874159709,False,True,False,TFI,MUB,TFI,MUB,1,1,2178.0,2178.0,2175.0,3.0,3.0,-0.0,2000.0,0.0,0.0,0.0,0.0,-0.0,939.0,-939.0,-938.0,-1.0,0.0,1.0,-0.015,-0.030000000000001137,-0.0006545216771244069,-65.25000000000247,99723.75,0.0,99723.75,0.0,-0.0,-0.00999999999999801,-0.0002001400987366658,-0.0,0.0,0.0,0.0,0.0,-0.005,-0.04999999999999716,-0.0004692852871332475,46.899999999997334,-99962.65999999999,-99962.65999999999,0.0,-2.7767405555555555,-0.02,-18.35000000000514,-238.90999999998894,199686.40999999997,-99962.65999999999,-2.7767405555555555,-21.146740555560694,1334.855181388929,-304.2427638888764
77,2024-04-23,2024-04-24,1,45.82,45.78,49.96,49.91,106.52,106.44,2.3250327653997376,2.3207060269086153,2.320102915203481,106.21431145801536,2.132638749749549,2.1301636751216253,2.129954936367323,106.30605087409307,1.0,1.0,1.0,106.44,-0.0021225868892245114,-0.001259239765501296,0.0,TFI,MUB,-0.0021225868892245114,0.0,0.0021225868892245114,False,True,False,TFI,MUB,TFI,MUB,1,1,2179.0,2179.0,2178.0,1.0,1.0,-0.0,2000.0,0.0,0.0,0.0,0.0,-0.0,939.0,-939.0,-939.0,0.0,0.0,-0.0,-0.005,-0.03999999999999915,-0.0008733625009288023,-87.11999999999814,99795.96,0.0,99795.96,0.0,-0.0,-0.05000000000000426,-0.0010013017758590875,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0799999999999983,-0.0007513148362430663,75.1199999999984,-100022.28,-100022.28,0.0,-2.7783966666666666,-0.005,-11.999999999999744,-226.31999999999243,199818.24,-100022.28,-2.7783966666666666,-14.783396666666413,1320.0717847222625,-319.0261605555429
78,2024-04-24,2024-04-25,1,45.78,45.6,49.91,49.75,106.44,106.13,2.327412280701754,2.3213307252085356,2.3207060269086153,105.82419482703285,2.1332663316582914,2.1303929138235356,2.1301636751216253,105.97564283730085,1.0,1.0,1.0,106.13,-0.0028855799283335685,-0.0014554746199450543,0.0,TFI,MUB,-0.0028855799283335685,0.0,0.0028855799283335685,False,True,False,TFI,MUB,TFI,MUB,1,1,2186.0,2186.0,2179.0,7.0,7.0,-0.0,2007.0,0.0,0.0,0.0,0.0,-0.0,942.0,-942.0,-939.0,-3.0,0.0,3.0,-0.035,-0.17999999999999972,-0.003939598004080203,-392.2199999999994,99754.62,0.0,99754.62,0.0,-0.0,-0.1599999999999966,-0.0032109198769160493,-0.0,0.0,0.0,0.0,0.0,-0.015,-0.3100000000000023,-0.0029166883357573305,291.09000000000214,-99947.16,-99947.16,0.0,-2.77631,-0.05,-101.12999999999727,-192.54000000000815,199701.78,-99947.16,-2.77631,-103.95630999999726,1216.1154747222652,-422.9824705555402
79,2024-04-25,2024-04-26,1,45.6,45.61,49.75,49.79,106.13,106.12,2.326682745012059,2.321916153336935,2.3213307252085356,105.87589437676131,2.131351677043583,2.1306363870037783,2.1303929138235356,106.07226317927383,1.0,1.0,1.0,106.12,-0.0023029288547352185,-0.00044993932216254887,0.0,TFI,MUB,-0.0023029288547352185,0.0,0.0023029288547352185,False,True,False,TFI,MUB,TFI,MUB,1,1,2187.0,2187.0,2186.0,1.0,1.0,-0.0,2007.0,0.0,0.0,0.0,0.0,-0.0,942.0,-942.0,-942.0,0.0,0.0,-0.0,-0.005,0.00999999999999801,0.00021927420326858636,21.85999999999565,99681.6,0.0,99681.6,0.0,-0.0,0.03999999999999915,0.0008036970494894695,0.0,0.0,0.0,0.0,0.0,-0.0,-0.009999999999990905,-9.422850419212682e-05,9.419999999991433,-99974.45999999999,-99974.45999999999,0.0,-2.7770683333333332,-0.005,31.279999999987083,-292.85999999998603,199656.06,-99974.45999999999,-2.7770683333333332,28.497931666653752,1244.613406388919,-394.4845388888864
80,2024-04-26,2024-04-29,3,45.61,45.69,49.79,49.89,106.12,106.38,2.3282994090610636,2.3225336773498237,2.321916153336935,106.08834904596455,2.132291040288635,2.1309537598366446,2.1306363870037783,106.2974493476185,1.0,1.0,1.0,106.38,-0.0027453607892775713,-0.0007762991025181224,0.0,TFI,MUB,-0.0027453607892775713,0.0,0.0027453607892775713,False,True,False,TFI,MUB,TFI,MUB,1,1,2183.0,2183.0,2187.0,-4.0,0.0,4.0,2003.0,0.0,0.0,0.0,0.0,-0.0,940.0,-940.0,-942.0,2.0,2.0,-0.0,-0.02,0.0799999999999983,0.001752464851570936,174.95999999999628,99749.06999999999,0.0,99749.06999999999,0.0,-0.0,0.10000000000000142,0.002006421218854702,0.0,0.0,0.0,0.0,0.0,-0.01,0.2599999999999909,0.002447060044632582,-244.91999999999143,-99965.04000000001,-99965.04000000001,0.0,-8.330420000000002,-0.03,-69.95999999999515,-215.97000000001572,199714.11,-99965.04000000001,-8.330420000000002,-78.32041999999515,1166.2929863889237,-472.80495888888163
81,2024-04-29,2024-04-30,1,45.69,45.62,49.89,49.84,106.38,106.33,2.3307759754493644,2.3231727583015847,2.3225336773498237,105.95398636069895,2.133426966292135,2.131090790513582,2.1309537598366446,106.20673539025837,1.0,1.0,1.0,106.33,-0.003542556732475587,-0.001159937112385373,0.0,TFI,MUB,-0.003542556732475587,0.0,0.003542556732475587,True,True,False,TFI,MUB,,,1,0,2183.0,0.0,2183.0,-2183.0,0.0,2183.0,2003.0,0.0,0.0,0.0,0.0,-0.0,940.0,0.0,-940.0,940.0,940.0,-0.0,-10.915000000000001,-0.07000000000000028,-0.0015332387189381956,-152.81000000000063,99741.26999999999,0.0,99741.26999999999,0.0,-0.0,-0.04999999999999716,-0.0010027073937481912,-0.0,0.0,0.0,0.0,0.0,-4.7,-0.04999999999999716,-0.0004701236511766709,46.99999999999733,-99997.2,-99997.2,0.0,-2.7777,-15.615000000000002,-105.8100000000033,-255.93000000000757,199738.46999999997,-99997.2,-2.7777,-124.2027000000033,1042.0902863889205,-597.0076588888849
82,2024-04-30,2024-05-01,1,45.62,45.54,49.84,49.78,106.33,106.2,2.33201581027668,2.3237483259408807,2.3231727583015847,105.79728741305416,2.1333869023704297,2.1311467490187166,2.131090790513582,106.08569955176611,1.0,1.0,1.0,106.2,-0.0037992285303331493,-0.0010768550073850655,0.0,TFI,MUB,-0.0037992285303331493,0.0,0.0037992285303331493,False,True,False,,,TFI,MUB,0,1,2188.0,2188.0,0.0,2188.0,2188.0,-0.0,2007.0,0.0,0.0,0.0,0.0,-0.0,942.0,-942.0,0.0,-942.0,0.0,942.0,-10.94,-0.0799999999999983,-0.0017551562206483272,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.060000000000002274,-0.0012045775397518325,-0.0,0.0,0.0,0.0,0.0,-4.71,-0.12999999999999545,-0.001223356855156329,-0.0,0.0,0.0,0.0,0.0,-15.649999999999999,0.0,0.0,0.0,0.0,0.0,-15.649999999999999,1026.4402863889204,-612.657658888885
83,2024-05-01,2024-05-02,1,45.54,45.69,49.78,49.85,106.2,106.36,2.3278616765156492,2.3241513967401763,2.3237483259408807,106.17206101223883,2.1336008024072215,2.1312113431203192,2.1311467490187166,106.23766543858302,1.0,1.0,1.0,106.36,-0.0017685711591281807,-0.0011508552990641225,0.0,TFI,MUB,-0.0017685711591281807,0.0,0.0017685711591281807,False,True,False,TFI,MUB,TFI,MUB,1,1,2184.0,2184.0,2188.0,-4.0,0.0,4.0,2003.0,0.0,0.0,0.0,0.0,-0.0,940.0,-940.0,-942.0,2.0,2.0,-0.0,-0.02,0.14999999999999858,0.00328839493958663,328.19999999999686,99641.52,0.0,99641.52,0.0,-0.0,0.07000000000000028,0.001405199468401455,0.0,0.0,0.0,0.0,0.0,-0.01,0.1599999999999966,0.0015054575669805317,-150.7199999999968,-100040.40000000001,-100040.40000000001,0.0,-2.7789,-0.03,177.48000000000008,-398.88000000000466,199681.92,-100040.40000000001,-2.7789,174.67110000000008,1201.1113863889204,-437.98655888888493
84,2024-05-02,2024-05-03,1,45.69,45.86,49.85,50.04,106.36,106.67,2.3259921500218055,2.3244527479204296,2.3241513967401763,106.58558305450448,2.1316946442845723,2.131270855158407,2.1312113431203192,106.64581560974078,1.0,1.0,1.0,106.67,-0.0007916974429992927,-0.00022674727885235062,0.0,TFI,MUB,-0.0007916974429992927,0.0,0.0007916974429992927,False,False,False,TFI,MUB,TFI,MUB,1,1,2178.0,2178.0,2184.0,-6.0,0.0,6.0,1997.0,0.0,0.0,0.0,0.0,-0.0,937.0,-937.0,-940.0,3.0,3.0,-0.0,-0.03,0.1700000000000017,0.0037138218545783763,371.2800000000037,99786.95999999999,0.0,99786.95999999999,0.0,-0.0,0.18999999999999773,0.003804189190863084,0.0,0.0,0.0,0.0,0.0,-0.015,0.3100000000000023,0.0029103902625723355,-291.40000000000214,-99978.4,-99978.4,0.0,-2.7771777777777777,-0.045,79.88000000000159,-191.44000000000233,199765.36,-99978.4,-2.7771777777777777,77.0578222222238,1278.1692086111443,-360.92873666666105
85,2024-05-03,2024-05-06,3,45.86,45.91,50.04,50.11,106.67,106.8,2.326290568503594,2.3247246120008116,2.3244527479204296,106.71562565702692,2.1313111155457993,2.1313229244222103,2.131270855158407,106.79798255198777,1.0,1.0,1.0,106.8,-0.0007903341697388857,-1.889014107889748e-05,0.0,TFI,MUB,-0.0007903341697388857,0.0,0.0007903341697388857,False,False,False,TFI,MUB,TFI,MUB,1,1,2176.0,2176.0,2178.0,-2.0,0.0,2.0,1995.0,0.0,0.0,0.0,0.0,-0.0,936.0,-936.0,-937.0,1.0,1.0,-0.0,-0.01,0.04999999999999716,0.0010896808313722204,108.89999999999381,99883.08,0.0,99883.08,0.0,-0.0,0.07000000000000028,0.0013979033729229547,0.0,0.0,0.0,0.0,0.0,-0.005,0.12999999999999545,0.0012179698887030445,-121.80999999999574,-99949.79000000001,-99949.79000000001,0.0,-8.329149166666667,-0.015,-12.91000000000193,-66.7100000000064,199832.87,-99949.79000000001,-8.329149166666667,-21.254149166668597,1256.9150594444757,-382.1828858333297
86,2024-05-06,2024-05-07,1,45.91,46.09,50.11,50.26,106.8,107.09,2.323497504881753,2.3248156471058894,2.3247246120008116,107.14655736711741,2.1307202546756865,2.131267393478292,2.1313229244222103,107.12029018146029,1.0,1.0,1.0,107.09,0.0005279898923541361,0.00028280790466698254,0.0,MUB,TFI,0.0,0.0005279898923541361,0.0005279898923541361,False,False,False,TFI,MUB,TFI,MUB,1,1,2171.0,2171.0,2176.0,-5.0,0.0,5.0,1991.0,0.0,0.0,0.0,0.0,-0.0,934.0,-934.0,-936.0,2.0,2.0,-0.0,-0.025,0.18000000000000682,0.003913048471286302,391.68000000001484,99900.15999999999,0.0,99900.15999999999,0.0,-0.0,0.14999999999999858,0.002988943143812784,0.0,0.0,0.0,0.0,0.0,-0.01,0.29000000000000625,0.0027116758866892626,-271.44000000000585,-99964.8,-99964.8,0.0,-2.7768,-0.035,120.24000000000899,-64.64000000001397,199864.96,-99964.8,-2.7768,117.428200000009,1374.3432594444846,-264.75468583332076
87,2024-05-07,2024-05-08,1,46.09,46.06,50.26,50.26,107.09,107.02,2.3234910985670862,2.3248922142827126,2.3248156471058894,107.08100870569727,2.1293274970155194,2.1312115929327207,2.131267393478292,107.11749919621894,1.0,1.0,1.0,107.02,0.0005699058375984292,0.0009106224115101178,0.0,MUB,VTEB,0.0,0.0009106224115101178,0.0009106224115101178,False,False,False,TFI,MUB,TFI,MUB,1,1,2171.0,2171.0,2171.0,0.0,0.0,-0.0,1991.0,0.0,0.0,0.0,0.0,-0.0,934.0,-934.0,-934.0,0.0,0.0,-0.0,-0.0,-0.030000000000001137,-0.0006511123398777619,-65.13000000000247,100061.39000000001,0.0,100061.39000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.07000000000000739,-0.0006538695296251832,65.3800000000069,-100022.06,-100022.06,0.0,-2.7783905555555557,0.0,0.2500000000044338,39.3300000000163,200083.45,-100022.06,-2.7783905555555557,-2.528390555551122,1371.8148688889335,-267.2830763888719
88,2024-05-08,2024-05-09,1,46.06,46.02,50.26,50.26,107.02,107.05,2.3261625380269444,2.3250367366346287,2.3248922142827126,106.99153970129045,2.129924393155591,2.131274946859037,2.1312115929327207,107.11469466079853,1.0,1.0,1.0,107.05,-0.0005462519120802664,0.0006041580557321232,0.0,TFI,VTEB,-0.0005462519120802664,0.0006041580557321232,0.0011504099678123895,False,True,False,TFI,MUB,TFI,VTEB,1,1,2171.0,2171.0,2171.0,0.0,0.0,-0.0,1991.0,-1991.0,0.0,-1991.0,0.0,1991.0,934.0,0.0,-934.0,934.0,934.0,-0.0,-0.0,-0.03999999999999915,-0.000868809785319327,-86.83999999999816,99996.26000000001,0.0,99996.26000000001,0.0,-9.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.67,0.030000000000001137,0.00028028215253330193,-28.020000000001062,-99956.68,-99956.68,0.0,-2.7765744444444445,-14.625,-114.85999999999922,39.5800000000163,199952.94,-99956.68,-2.7765744444444445,-132.26157444444365,1239.55329444449,-399.5446508333155
89,2024-05-09,2024-05-10,1,46.02,45.99,50.26,50.18,107.05,106.8,2.3222439660795824,2.3249981066910053,2.3250367366346287,106.92843951782658,2.128337983260263,2.131260849417297,2.131274946859037,106.94737683338647,1.0,1.0,1.0,106.8,0.001201894643294043,0.001378981664467865,0.0,MUB,VTEB,0.0,0.001378981664467865,0.001378981664467865,False,True,False,TFI,VTEB,MUB,VTEB,1,1,2176.0,0.0,2171.0,-2171.0,0.0,2171.0,1995.0,-1995.0,-1991.0,-4.0,0.0,4.0,936.0,936.0,0.0,936.0,936.0,-0.0,-10.855,-0.030000000000001137,-0.0006521030553874115,-65.13000000000247,99909.42000000001,0.0,99909.42000000001,0.0,-0.02,-0.0799999999999983,-0.0015929911771698343,159.27999999999662,-100067.65999999999,-100067.65999999999,0.0,-2.779657222222222,-4.68,-0.25,-0.002338088509597344,-0.0,0.0,0.0,0.0,0.0,-15.555,94.14999999999415,-158.23999999997613,199977.08000000002,-100067.65999999999,-2.779657222222222,75.81534277777192,1315.368637222262,-323.72930805554347
