,bop date,eop date,day count,bop SPMB price,eop SPMB price,bop MBB price,eop MBB price,eop MBB / eop SPMB,bop MBB / SPMB moving avg,eop MBB / SPMB moving avg,eop SPMB unit price,eop MBB / eop MBB,bop MBB / MBB moving avg,eop MBB / MBB moving avg,eop MBB unit price,SPMB unit price pct diff,MBB unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,SPMB shares per unit,bop SPMB shares,eop SPMB shares,eop SPMB shares bought,eop SPMB shares sold,eop SPMB shares traded,MBB shares per unit,bop MBB shares,eop MBB shares,eop MBB shares bought,eop MBB shares sold,eop MBB shares traded,SPMB daily commission,MBB daily commission,daily total commissions,SPMB cop,SPMB pct cop,SPMB daily position pnl,MBB cop,MBB pct cop,MBB daily position pnl,daily position pnl,short SPMB investment amount,long SPMB investment amount,SPMB investment amount,daily SPMB borrow cost,short MBB investment amount,long MBB investment amount,MBB investment amount,daily MBB borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
51,2026-03-18,2026-03-19,1,22.39,22.39,94.98,95.09,4.246985261277356,4.242036338193516,4.24227106381245,94.97919361215284,1.0,1.0,1.0,95.09,-0.001165958546931463,0.0,-0.001165958546931463,False,False,True,0,0,4463.0,0.0,0.0,0.0,-0.0,0.0,1052.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.10999999999999943,0.001157468430377028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.62602611112353,-3.7692447222265812
52,2026-03-19,2026-03-20,1,22.39,22.22,95.09,94.15,4.237173717371737,4.24227106381245,4.24209189756836,94.26326303791264,1.0,1.0,1.0,94.15,0.0012022832122299363,0.0,0.0012022832122299363,False,True,False,0,-1,4505.0,0.0,-4505.0,0.0,4505.0,-4505.0,1062.0,0.0,1062.0,1062.0,-0.0,1062.0,-22.525000000000002,-5.3100000000000005,-27.835,-0.1700000000000017,-0.0076216463991795455,-0.0,-0.9399999999999977,-0.009934556448191446,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.835,7.791026111123529,-31.604244722226582
53,2026-03-20,2026-03-23,3,22.22,22.3,94.15,94.54,4.2394618834080715,4.24209189756836,4.242031614487996,94.59864931577444,1.0,1.0,1.0,94.54,0.0006201727448765525,0.0,0.0006201727448765525,False,True,False,-1,-1,4488.0,-4505.0,-4488.0,17.0,-0.0,17.0,1058.0,1062.0,1058.0,0.0,4.0,-4.0,-0.085,-0.02,-0.10500000000000001,0.08000000000000185,0.0035938942545892623,-360.40000000000833,0.39000000000000057,0.004133770261928958,414.18000000000063,53.7799999999923,-100101.09999999999,0.0,-100101.09999999999,-8.341758333333333,0.0,99987.3,99987.3,0.0,-113.79999999998836,200088.4,-100101.09999999999,-8.341758333333333,45.33324166665897,53.1242677777825,0.0
54,2026-03-23,2026-03-24,1,22.3,22.22,94.54,94.23,4.240774077407742,4.242031614487996,4.241965748938348,94.25794247392328,1.0,1.0,1.0,94.23,0.0002964908392678296,0.0,0.0002964908392678296,False,False,True,-1,0,4501.0,-4488.0,0.0,4488.0,-0.0,4488.0,1061.0,1058.0,0.0,0.0,1058.0,-1058.0,-22.44,-5.29,-27.73,-0.08000000000000185,-0.003593894254589171,359.04000000000826,-0.3100000000000023,-0.003284423146425491,-327.9800000000024,31.060000000005857,-100082.40000000001,0.0,-100082.40000000001,-2.780066666666667,0.0,100023.32,100023.32,0.0,-59.080000000001746,200105.72000000003,-100082.40000000001,-2.780066666666667,0.5499333333391898,53.67420111112169,0.0
55,2026-03-24,2026-03-25,1,22.22,22.32,94.23,94.73,4.244175627240144,4.241965748938348,4.242135865976981,94.68067551630394,1.0,1.0,1.0,94.73,-0.0005208205363987511,0.0,-0.0005208205363987511,False,False,True,0,0,4480.0,0.0,0.0,0.0,-0.0,0.0,1056.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10000000000000142,0.004490353301626297,0.0,0.5,0.005292137668778261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.67420111112169,0.0
56,2026-03-25,2026-03-26,1,22.32,22.16,94.73,94.04,4.243682310469314,4.242135865976981,4.242055830557051,94.0057307900499,1.0,1.0,1.0,94.04,-0.0003644774086123461,0.0,-0.0003644774086123461,False,False,True,0,0,4509.0,0.0,0.0,0.0,-0.0,0.0,1063.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.16000000000000014,-0.007194275634027085,-0.0,-0.6899999999999977,-0.007310516215574296,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.67420111112169,0.0
57,2026-03-26,2026-03-27,1,22.16,22.18,94.04,94.12,4.24346257889991,4.242055830557051,4.241893289037541,94.08879832175539,1.0,1.0,1.0,94.12,-0.00033156450504630156,0.0,-0.00033156450504630156,False,False,True,0,0,4505.0,0.0,0.0,0.0,-0.0,0.0,1062.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.019999999999999574,0.000902120043137929,0.0,0.0799999999999983,0.0008503401872929663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.67420111112169,0.0
58,2026-03-27,2026-03-30,3,22.18,22.32,94.12,94.72,4.243727598566308,4.241893289037541,4.242235822472694,94.67905821131791,1.0,1.0,1.0,94.72,-0.0004323336103827764,0.0,-0.0004323336103827764,False,False,True,0,0,4479.0,0.0,0.0,0.0,-0.0,0.0,1056.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.14000000000000057,0.006292155590889272,0.0,0.5999999999999943,0.006354607276533844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.67420111112169,0.0
59,2026-03-30,2026-03-31,1,22.32,22.39,94.72,94.95,4.240732469852613,4.242235822472694,4.242302481301013,94.98366006516363,1.0,1.0,1.0,94.95,0.00035444023460053537,0.0,0.00035444023460053537,True,False,True,0,0,4467.0,0.0,0.0,0.0,-0.0,0.0,1053.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.07000000000000028,0.0031312930975532305,0.0,0.23000000000000398,0.0024252661225993037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.67420111112169,0.0
60,2026-03-31,2026-04-01,1,22.39,22.33,94.95,94.67,4.239587998208688,4.242302481301013,4.242190811361757,94.73061440745161,1.0,1.0,1.0,94.67,0.0006400656060238866,0.0,0.0006400656060238866,False,True,False,0,-1,4480.0,0.0,-4480.0,0.0,4480.0,-4480.0,1056.0,0.0,1056.0,1056.0,-0.0,1056.0,-22.400000000000002,-5.28,-27.680000000000003,-0.060000000000002274,-0.002683364758597044,-0.0,-0.28000000000000114,-0.0029532771174950153,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.680000000000003,25.994201111121686,-27.680000000000003
61,2026-04-01,2026-04-02,1,22.33,22.38,94.67,94.86,4.238605898123325,4.242190811361757,4.2421033679087214,94.94023035827612,1.0,1.0,1.0,94.86,0.0008454190271875923,0.0,0.0008454190271875923,False,True,False,-1,-1,4471.0,-4480.0,-4471.0,9.0,-0.0,9.0,1054.0,1056.0,1054.0,0.0,2.0,-2.0,-0.045,-0.01,-0.055,0.05000000000000071,0.0022366370317126933,-224.00000000000318,0.18999999999999773,0.0020049603086358023,200.6399999999976,-23.360000000005584,-100038.4,0.0,-100038.4,-2.7788444444444447,0.0,99971.52,99971.52,0.0,-66.8799999999901,200009.91999999998,-100038.4,-2.7788444444444447,-26.19384444445003,-0.19964333332834272,-53.87384444445003
62,2026-04-02,2026-04-06,4,22.38,22.33,94.86,94.66,4.239140170174653,4.2421033679087214,4.242031969848435,94.72616820540175,1.0,1.0,1.0,94.66,0.0006987649491100593,0.0,0.0006987649491100593,False,True,False,-1,-1,4480.0,-4471.0,-4480.0,0.0,9.0,-9.0,1056.0,1054.0,1056.0,2.0,-0.0,2.0,-0.045,-0.01,-0.055,-0.05000000000000071,-0.002236637031712704,223.55000000000317,-0.20000000000000284,-0.002110595971333731,-210.800000000003,12.75000000000017,-100060.98,0.0,-100060.98,-11.117886666666665,0.0,99982.44,99982.44,0.0,-78.5399999999936,200043.41999999998,-100060.98,-11.117886666666665,1.5771133333335055,1.3774700000051627,-52.29673111111653
63,2026-04-06,2026-04-07,1,22.33,22.37,94.66,94.86,4.240500670540903,4.242031969848435,4.241794940515808,94.8942551655095,1.0,1.0,1.0,94.86,0.0003610476703328806,0.0,0.0003610476703328806,False,False,True,-1,0,4471.0,-4480.0,0.0,4480.0,-0.0,4480.0,1054.0,1056.0,0.0,0.0,1056.0,-1056.0,-22.400000000000002,-5.28,-27.680000000000003,0.0400000000000027,0.0017897096499719309,-179.2000000000121,0.20000000000000284,0.002110595971333819,211.200000000003,31.999999999990905,-100038.4,0.0,-100038.4,-2.7788444444444447,0.0,99960.95999999999,99960.95999999999,0.0,-77.44000000000233,199999.36,-100038.4,-2.7788444444444447,1.5411555555464571,2.91862555555162,-50.75557555557007
64,2026-04-07,2026-04-08,1,22.37,22.43,94.86,95.06,4.238074008024967,4.241794940515808,4.241780165064155,95.14346051576958,1.0,1.0,1.0,95.06,0.0008775920364415265,0.0,0.0008775920364415265,False,True,False,0,-1,4462.0,0.0,-4462.0,0.0,4462.0,-4462.0,1052.0,0.0,1052.0,1052.0,-0.0,1052.0,-22.31,-5.26,-27.57,0.05999999999999872,0.0026785730300786384,0.0,0.20000000000000284,0.00210615073642773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.57,-24.65137444444838,-78.32557555557007
65,2026-04-08,2026-04-09,1,22.43,22.43,95.06,95.16,4.242532322781988,4.241780165064155,4.241874695641757,95.14312910238898,1.0,1.0,1.0,95.16,-0.00017730552024851197,0.0,-0.00017730552024851197,False,False,True,-1,0,4458.0,-4462.0,0.0,4462.0,-0.0,4462.0,1051.0,1052.0,0.0,0.0,1052.0,-1052.0,-22.31,-5.26,-27.57,0.0,0.0,-0.0,0.09999999999999432,0.0010514142488935179,105.19999999999402,105.19999999999402,-100082.66,0.0,-100082.66,-2.780073888888889,0.0,100003.12,100003.12,0.0,-79.54000000000815,200085.78,-100082.66,-2.780073888888889,74.84992611110513,50.198551666656755,-3.475649444464935
66,2026-04-09,2026-04-10,1,22.43,22.42,95.16,94.97,4.235950044603032,4.241874695641757,4.241580110254563,95.10283067628819,1.0,1.0,1.0,94.97,0.001397682114160908,0.0,0.001397682114160908,False,True,False,0,-1,4467.0,0.0,-4467.0,0.0,4467.0,-4467.0,1053.0,0.0,1053.0,1053.0,-0.0,1053.0,-22.335,-5.265,-27.6,-0.00999999999999801,-0.00044593088810300946,-0.0,-0.18999999999999773,-0.0019986331798957555,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.6,22.598551666656753,-31.075649444464936
67,2026-04-10,2026-04-13,3,22.42,22.46,94.97,95.2,4.238646482635797,4.241580110254563,4.2412081838270685,95.26588927631748,1.0,1.0,1.0,95.2,0.00069187484642229,0.0,0.00069187484642229,False,True,False,-1,-1,4454.0,-4467.0,-4454.0,13.0,-0.0,13.0,1050.0,1053.0,1050.0,0.0,3.0,-3.0,-0.065,-0.015,-0.08,0.03999999999999915,0.0017825316662831252,-178.6799999999962,0.23000000000000398,0.0024188895424585868,242.1900000000042,63.510000000008006,-100150.14000000001,0.0,-100150.14000000001,-8.345845000000002,0.0,100003.41,100003.41,0.0,-146.73000000001048,200153.55000000002,-100150.14000000001,-8.345845000000002,55.084155000008,77.68270666666476,0.0
68,2026-04-13,2026-04-14,1,22.46,22.5,95.2,95.46,4.242666666666667,4.2412081838270685,4.241142051443573,95.42718413610905,1.0,1.0,1.0,95.46,-0.00034382469795169135,0.0,-0.00034382469795169135,False,False,True,-1,0,4445.0,-4454.0,0.0,4454.0,-0.0,4454.0,1048.0,1050.0,0.0,0.0,1050.0,-1050.0,-22.27,-5.25,-27.52,0.03999999999999915,0.0017793599000773578,-178.15999999999622,0.2599999999999909,0.0027273697804308613,272.99999999999045,94.83999999999423,-100036.84000000001,0.0,-100036.84000000001,-2.7788011111111115,0.0,99960.0,99960.0,0.0,-76.84000000001106,199996.84000000003,-100036.84000000001,-2.7788011111111115,64.54119888888313,142.2239055555479,0.0
69,2026-04-14,2026-04-15,1,22.5,22.48,95.46,95.27,4.237989323843416,4.241142051443573,4.240797073191299,95.34087331645152,1.0,1.0,1.0,95.27,0.00074364403755689,0.0,0.00074364403755689,False,True,False,0,-1,4453.0,0.0,-4453.0,0.0,4453.0,-4453.0,1050.0,0.0,1050.0,1050.0,-0.0,1050.0,-22.265,-5.25,-27.515,-0.019999999999999574,-0.0008892841848840617,-0.0,-0.18999999999999773,-0.0019923458590624353,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.515,114.7089055555479,-27.515
70,2026-04-15,2026-04-16,1,22.48,22.45,95.27,95.25,4.242761692650334,4.240797073191299,4.240831540137348,95.20589429314465,1.0,1.0,1.0,95.25,-0.00046315928217917373,0.0,-0.00046315928217917373,False,False,True,-1,0,4453.0,-4453.0,0.0,4453.0,-0.0,4453.0,1050.0,1050.0,0.0,0.0,1050.0,-1050.0,-22.265,-5.25,-27.515,-0.030000000000001137,-0.0013354108372271186,133.59000000000506,-0.01999999999999602,-0.00020995171187756714,-20.999999999995822,112.59000000000924,-100103.44,0.0,-100103.44,-2.780651111111111,0.0,100033.5,100033.5,0.0,-69.94000000000233,200136.94,-100103.44,-2.780651111111111,82.29434888889813,197.00325444444604,0.0
71,2026-04-16,2026-04-17,1,22.45,22.54,95.25,95.55,4.239130434782608,4.240831540137348,4.240438798812611,95.58834291469583,1.0,1.0,1.0,95.55,0.0004012058975238758,0.0,0.0004012058975238758,False,False,True,0,0,4440.0,0.0,0.0,0.0,-0.0,0.0,1047.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.08999999999999986,0.004000894423366827,0.0,0.29999999999999716,0.00314465667947156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.00325444444604,0.0
72,2026-04-17,2026-04-20,3,22.54,22.5,95.55,95.46,4.242666666666667,4.240438798812611,4.240713446277358,95.40987297328374,1.0,1.0,1.0,95.46,-0.0005252481922667656,0.0,-0.0005252481922667656,False,False,True,0,0,4444.0,0.0,0.0,0.0,-0.0,0.0,1048.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.03999999999999915,-0.0017761994012557819,-0.0,-0.09000000000000341,-0.000942359108531572,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.00325444444604,0.0
73,2026-04-20,2026-04-21,1,22.5,22.41,95.46,95.07,4.242302543507362,4.240713446277358,4.240855479282322,95.03438833107559,1.0,1.0,1.0,95.07,-0.0003746538378581824,0.0,-0.0003746538378581824,False,False,True,0,0,4461.0,0.0,0.0,0.0,-0.0,0.0,1052.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.08999999999999986,-0.004008021397538822,-0.0,-0.39000000000000057,-0.0040938492068114205,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.00325444444604,0.0
74,2026-04-21,2026-04-22,1,22.41,22.45,95.07,95.29,4.244543429844098,4.240855479282322,4.24104394690414,95.20720550988813,1.0,1.0,1.0,95.29,-0.0008692462979022771,0.0,-0.0008692462979022771,False,False,True,0,0,4449.0,0.0,0.0,0.0,-0.0,0.0,1049.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0017833263754275445,0.0,0.22000000000001307,0.0023114109891579195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.00325444444604,0.0
75,2026-04-22,2026-04-23,1,22.45,22.41,95.29,95.08,4.242748772869255,4.24104394690414,4.240972604185595,95.04179485012179,1.0,1.0,1.0,95.08,-0.0004019018484712559,0.0,-0.0004019018484712559,False,False,True,0,0,4462.0,0.0,0.0,0.0,-0.0,0.0,1052.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.03999999999999915,-0.001783326375427594,-0.0,-0.21000000000000796,-0.002206230868103754,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.00325444444604,0.0
76,2026-04-23,2026-04-24,1,22.41,22.44,95.08,95.23,4.243761140819965,4.240972604185595,4.240976545703128,95.16742523792476,1.0,1.0,1.0,95.23,-0.0006573068333252359,0.0,-0.0006573068333252359,False,False,True,0,0,4453.0,0.0,0.0,0.0,-0.0,0.0,1050.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.0013377928416599535,0.0,0.15000000000000568,0.0015763757139614398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.00325444444604,0.0
77,2026-04-24,2026-04-27,3,22.44,22.41,95.23,95.06,4.241856314145471,4.240976545703128,4.240896232465405,95.0402843892071,1.0,1.0,1.0,95.06,-0.00020742326532473867,0.0,-0.00020742326532473867,False,False,True,0,0,4462.0,0.0,0.0,0.0,-0.0,0.0,1052.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.030000000000001137,-0.0013377928416599422,-0.0,-0.1700000000000017,-0.0017867470200912763,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.00325444444604,0.0
78,2026-04-27,2026-04-28,1,22.41,22.41,95.06,95.08,4.242748772869255,4.240896232465405,4.240847291180553,95.03848456954974,1.0,1.0,1.0,95.08,-0.00043673219049827395,0.0,-0.00043673219049827395,False,False,True,0,0,4461.0,0.0,0.0,0.0,-0.0,0.0,1052.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.01999999999999602,0.00021037130612970472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.00325444444604,0.0
79,2026-04-28,2026-04-29,1,22.41,22.29,95.08,94.61,4.2445042620008975,4.240847291180553,4.241035880787967,94.52848612041453,1.0,1.0,1.0,94.61,-0.0008619492130263219,0.0,-0.0008619492130263219,False,False,True,0,0,4483.0,0.0,0.0,0.0,-0.0,0.0,1057.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.120000000000001,-0.005369140415058208,-0.0,-0.46999999999999886,-0.004955463775640262,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.00325444444604,0.0
80,2026-04-29,2026-04-30,1,22.29,22.33,94.61,94.78,4.244514106583073,4.241035880787967,4.241282186206687,94.7023312179953,1.0,1.0,1.0,94.78,-0.0008197997761096609,0.0,-0.0008197997761096609,True,False,True,0,0,4474.0,0.0,0.0,0.0,-0.0,0.0,1055.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.00179291845428905,0.0,0.1700000000000017,0.0017952378230894001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.00325444444604,0.0
81,2026-04-30,2026-05-01,1,22.33,22.28,94.78,94.5,4.241472172351885,4.241282186206687,4.2414254999181145,94.495767108685,1.0,1.0,1.0,94.5,-4.479350390180142e-05,0.0,-4.479350390180142e-05,False,False,True,0,0,4487.0,0.0,0.0,0.0,-0.0,0.0,1058.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.04999999999999716,-0.0022416507929831518,-0.0,-0.28000000000000114,-0.002958582039745154,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.00325444444604,0.0
82,2026-05-01,2026-05-04,3,22.28,22.19,94.5,94.15,4.242902208201893,4.2414254999181145,4.241613601819477,94.11723184318296,1.0,1.0,1.0,94.15,-0.00034810260741734004,0.0,-0.00034810260741734004,False,False,True,0,0,4504.0,0.0,0.0,0.0,-0.0,0.0,1062.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.08999999999999986,-0.004047678114580742,-0.0,-0.3499999999999943,-0.0037105793965356015,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.00325444444604,0.0
83,2026-05-04,2026-05-05,1,22.19,22.23,94.15,94.31,4.24246513720198,4.241613601819477,4.24171182515253,94.29107036844698,1.0,1.0,1.0,94.31,-0.00020073726601445708,0.0,-0.00020073726601445708,False,False,True,0,0,4496.0,0.0,0.0,0.0,-0.0,0.0,1060.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0018009910316025216,0.0,0.1599999999999966,0.0016979734526320536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.00325444444604,0.0
