,bop date,eop date,day count,bop SPTL price,eop SPTL price,bop SCHQ price,eop SCHQ price,bop VGLT price,eop VGLT price,eop VGLT / eop SPTL,eop VGLT / SPTL moving avg,bop VGLT / SPTL moving avg,eop SPTL unit price,eop VGLT / eop SCHQ,eop VGLT / SCHQ moving avg,bop VGLT / SCHQ moving avg,eop SCHQ unit price,eop VGLT / eop VGLT,eop VGLT / VGLT moving avg,bop VGLT / VGLT moving avg,eop VGLT unit price,SPTL unit price pct diff,SCHQ unit price pct diff,VGLT unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,SPTL shares per unit,eop SPTL shares,bop SPTL shares,eop SPTL shares traded,eop SPTL shares bought,eop SPTL shares sold,SCHQ shares per unit,eop SCHQ shares,bop SCHQ shares,eop SCHQ shares traded,eop SCHQ shares bought,eop SCHQ shares sold,VGLT shares per unit,eop VGLT shares,bop VGLT shares,eop VGLT shares traded,eop VGLT shares bought,eop VGLT shares sold,SPTL daily commission,SPTL cop,SPTL pct cop,SPTL daily position pnl,SPTL investment amount,short SPTL investment amount,long SPTL investment amount,daily SPTL borrow cost,SCHQ daily commission,SCHQ cop,SCHQ pct cop,SCHQ daily position pnl,SCHQ investment amount,short SCHQ investment amount,long SCHQ investment amount,daily SCHQ borrow cost,VGLT daily commission,VGLT cop,VGLT pct cop,VGLT daily position pnl,VGLT investment amount,short VGLT investment amount,long VGLT investment amount,daily VGLT borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
65,2024-04-05,2024-04-08,3,27.07,27.05,32.64,32.64,57.36,57.33,2.119408502772643,2.120170441628123,2.1201844357529467,57.35098898711721,1.7564338235294117,1.7558071034546454,1.7558597516792314,57.31126229481011,1.0,1.0,1.0,57.33,0.0003660412686870609,-0.00032689286530283607,0.0,SCHQ,SPTL,-0.00032689286530283607,0.0003660412686870609,0.000692934133989897,False,True,False,SCHQ,SPTL,SCHQ,SPTL,1,1,3698.0,-3698.0,-3696.0,-2.0,0.0,2.0,3062.0,3062.0,3060.0,2.0,2.0,-0.0,1744.0,0.0,0.0,0.0,0.0,-0.0,-0.01,-0.019999999999999574,-0.000739098333719222,73.91999999999842,-100050.72,-100050.72,0.0,-8.33756,-0.01,0.0,0.0,0.0,99878.40000000001,0.0,99878.40000000001,0.0,-0.0,-0.030000000000001137,-0.000523149371073552,-0.0,0.0,0.0,0.0,0.0,-0.02,73.91999999999842,-172.31999999999243,199929.12,-100050.72,-8.33756,65.56243999999843,-19.463949166630897,-93.36985444446081
66,2024-04-08,2024-04-09,1,27.05,27.28,32.64,32.92,57.33,57.84,2.1202346041055717,2.1201935113089503,2.120170441628123,57.83824964761519,1.7569866342648846,1.7558665907299678,1.7558071034546454,57.80116984572693,1.0,1.0,1.0,57.84,-3.0262428594453726e-05,-0.0006715628315456908,0.0,SCHQ,VGLT,-0.0006715628315456908,0.0,0.0006715628315456908,False,True,False,SCHQ,SPTL,SCHQ,VGLT,1,1,3666.0,0.0,-3698.0,3698.0,3698.0,-0.0,3036.0,3036.0,3062.0,-26.0,0.0,26.0,1729.0,-1729.0,0.0,-1729.0,0.0,1729.0,-18.490000000000002,0.23000000000000043,0.008466827682770753,-850.5400000000016,-100030.90000000001,-100030.90000000001,0.0,-2.7786361111111115,-0.13,0.28000000000000114,0.008541845712962773,857.3600000000035,99943.68000000001,0.0,99943.68000000001,0.0,-8.645,0.5100000000000051,0.00885653093021798,0.0,0.0,0.0,0.0,0.0,-27.265,6.820000000001983,-87.22000000000116,199974.58000000002,-100030.90000000001,-2.7786361111111115,-23.22363611110913,-42.68758527774003,-116.59349055556994
67,2024-04-09,2024-04-10,1,27.28,26.72,32.92,32.25,57.84,56.62,2.1190119760479043,2.1200661694606486,2.1201935113089503,56.65157062217515,1.755658914728682,1.7558944344255853,1.7558665907299678,56.62669755104146,1.0,1.0,1.0,56.62,0.0005574324222615818,0.00011828249642785078,0.0,VGLT,SPTL,0.0,0.0005574324222615818,0.0005574324222615818,False,True,False,SCHQ,VGLT,VGLT,SPTL,1,1,3744.0,-3744.0,0.0,-3744.0,0.0,3744.0,3101.0,0.0,3036.0,-3036.0,0.0,3036.0,1766.0,1766.0,-1729.0,3495.0,3495.0,-0.0,-18.72,-0.5600000000000023,-0.02074148430681647,-0.0,0.0,0.0,0.0,0.0,-15.18,-0.6700000000000017,-0.020562332567087577,-2034.1200000000051,99945.12000000001,0.0,99945.12000000001,0.0,-17.475,-1.220000000000006,-0.021318298166755855,2109.38000000001,-100005.36,-100005.36,0.0,-2.7779266666666667,-51.375,75.260000000005,-60.23999999999069,199950.48,-100005.36,-2.7779266666666667,21.107073333338327,-21.5805119444017,-95.48641722223161
68,2024-04-10,2024-04-11,1,26.72,26.59,32.25,32.1,56.62,56.38,2.120345994734863,2.120055482114507,2.1200661694606486,56.37255944595865,1.756386292834891,1.755924087748257,1.7558944344255853,56.36421134506129,1.0,1.0,1.0,56.38,-0.00013198022446164637,-0.0002800792138870314,0.0,SCHQ,VGLT,-0.0002800792138870314,0.0,0.0002800792138870314,False,False,False,VGLT,SPTL,VGLT,SPTL,1,1,3761.0,-3761.0,-3744.0,-17.0,0.0,17.0,3115.0,0.0,0.0,0.0,0.0,-0.0,1774.0,1774.0,1766.0,8.0,8.0,-0.0,-0.085,-0.129999999999999,-0.00487714341351648,486.7199999999963,-100039.68,-100039.68,0.0,-2.77888,-0.0,-0.14999999999999858,-0.004662013105811301,-0.0,0.0,0.0,0.0,0.0,-0.04,-0.23999999999999488,-0.004247793997786975,-423.83999999999094,99990.92,0.0,99990.92,0.0,-0.125,62.88000000000534,-48.75999999999476,200030.59999999998,-100039.68,-2.77888,59.97612000000534,38.39560805560364,-35.51029722222628
69,2024-04-11,2024-04-12,1,26.59,26.74,32.1,32.27,56.38,56.65,2.118548990276739,2.119976379025504,2.120055482114507,56.69028359174191,1.7555004648280135,1.7559353979094887,1.755924087748257,56.66367031163626,1.0,1.0,1.0,56.65,0.0007108433499828224,0.00024128265662884003,0.0,VGLT,SPTL,0.0,0.0007108433499828224,0.0007108433499828224,False,True,False,VGLT,SPTL,VGLT,SPTL,1,1,3742.0,-3742.0,-3761.0,19.0,19.0,-0.0,3099.0,0.0,0.0,0.0,0.0,-0.0,1765.0,1765.0,1774.0,-9.0,0.0,9.0,-0.095,0.14999999999999858,0.005625366418868639,-564.1499999999946,-100004.99,-100004.99,0.0,-2.7779163888888894,-0.0,0.1700000000000017,0.005281975927900264,0.0,0.0,0.0,0.0,0.0,-0.045,0.269999999999996,0.0047775017880487625,478.97999999999297,100018.12000000001,0.0,100018.12000000001,0.0,-0.14,-85.17000000000166,13.130000000004657,200023.11000000002,-100004.99,-2.7779163888888894,-88.08791638889055,-49.69230833328691,-123.59821361111682
70,2024-04-12,2024-04-15,3,26.74,26.35,32.27,31.81,56.65,55.86,2.1199240986717265,2.11997986993359,2.119976379025504,55.86137758732204,1.7560515561144294,1.755996721191688,1.7559353979094887,55.856305007500836,1.0,1.0,1.0,55.86,2.4661123087724932e-05,-6.614956519124119e-05,0.0,SCHQ,SPTL,-6.614956519124119e-05,2.4661123087724932e-05,9.081068827896612e-05,False,False,False,VGLT,SPTL,VGLT,SPTL,1,1,3795.0,-3795.0,-3742.0,-53.0,0.0,53.0,3143.0,0.0,0.0,0.0,0.0,-0.0,1790.0,1790.0,1765.0,25.0,25.0,-0.0,-0.265,-0.389999999999997,-0.014692296686425726,1459.3799999999887,-100061.07999999999,-100061.07999999999,0.0,-8.338423333333333,-0.0,-0.4600000000000044,-0.014357300302817892,-0.0,0.0,0.0,0.0,0.0,-0.125,-0.7899999999999991,-0.014043426956984562,-1394.3499999999985,99987.25,0.0,99987.25,0.0,-0.39,65.0299999999902,-73.8299999999872,200048.33,-100061.07999999999,-8.338423333333333,56.301576666656864,6.609268333369954,-67.29663694445996
71,2024-04-15,2024-04-16,1,26.35,26.2,31.81,31.61,55.86,55.53,2.119465648854962,2.1199611903741458,2.11997986993359,55.54347259226005,1.7567225561531161,1.7560567521763482,1.755996721191688,55.507056356869256,1.0,1.0,1.0,55.53,0.00024258883803108267,-0.0004132610177189807,0.0,SCHQ,SPTL,-0.0004132610177189807,0.00024258883803108267,0.0006558498557500634,False,True,False,VGLT,SPTL,SCHQ,SPTL,1,1,3818.0,-3818.0,-3795.0,-23.0,0.0,23.0,3163.0,3163.0,0.0,3163.0,3163.0,-0.0,1801.0,0.0,1790.0,-1790.0,0.0,1790.0,-0.115,-0.15000000000000213,-0.005708864220320204,569.2500000000081,-99998.25,-99998.25,0.0,-2.777729166666667,-15.815,-0.1999999999999993,-0.006307179533526385,-0.0,0.0,0.0,0.0,0.0,-8.950000000000001,-0.3299999999999983,-0.005925145263514822,-590.699999999997,99989.4,0.0,99989.4,0.0,-24.880000000000003,-21.449999999988904,-8.85000000000582,199987.65,-99998.25,-2.777729166666667,-49.107729166655574,-42.49846083328562,-116.40436611111554
72,2024-04-16,2024-04-17,1,26.2,26.47,31.61,31.93,55.53,56.11,2.1197582168492635,2.1199585695341616,2.1199611903741458,56.11537270920363,1.7572815533980584,1.7561494185072886,1.7560567521763482,56.0708920969908,1.0,1.0,1.0,56.11,9.57485651958717e-05,-0.0006972293384808734,0.0,SCHQ,SPTL,-0.0006972293384808734,9.57485651958717e-05,0.000792977903676745,False,True,False,SCHQ,SPTL,SCHQ,SPTL,1,1,3778.0,-3778.0,-3818.0,40.0,40.0,-0.0,3129.0,3129.0,3163.0,-34.0,0.0,34.0,1782.0,0.0,0.0,0.0,0.0,-0.0,-0.2,0.2699999999999996,0.010252605471958753,-1030.8599999999983,-100031.59999999999,-100031.59999999999,0.0,-2.7786555555555554,-0.17,0.3200000000000003,0.010072480499164206,1012.1600000000009,99982.43,0.0,99982.43,0.0,-0.0,0.5799999999999983,0.010390634509364791,0.0,0.0,0.0,0.0,0.0,-0.37,-18.69999999999743,-49.169999999998254,200014.02999999997,-100031.59999999999,-2.7786555555555554,-21.848655555552988,-64.3471163888386,-138.25302166666853
73,2024-04-17,2024-04-18,1,26.47,26.33,31.93,31.78,56.11,55.83,2.1203949867071783,2.119989967941235,2.1199585695341616,55.818509135834475,1.7567652611705473,1.7562125835857132,1.7561494185072886,55.81042852016163,1.0,1.0,1.0,55.83,-0.0002058399936557593,-0.0003506163546359004,0.0,SCHQ,VGLT,-0.0003506163546359004,0.0,0.0003506163546359004,False,False,False,SCHQ,SPTL,SCHQ,SPTL,1,1,3797.0,-3797.0,-3778.0,-19.0,0.0,19.0,3145.0,3145.0,3129.0,16.0,16.0,-0.0,1791.0,0.0,0.0,0.0,0.0,-0.0,-0.095,-0.14000000000000057,-0.005303042730791886,528.9200000000021,-100003.65999999999,-100003.65999999999,0.0,-2.7778794444444443,-0.08,-0.14999999999999858,-0.004708845618120704,-469.34999999999553,99908.97,0.0,99908.97,0.0,-0.0,-0.28000000000000114,-0.0050026904406115635,-0.0,0.0,0.0,0.0,0.0,-0.175,59.57000000000659,-94.68999999998778,199912.63,-100003.65999999999,-2.7778794444444443,56.617120555562146,-7.729995833276455,-81.63590111110636
74,2024-04-18,2024-04-19,1,26.33,26.41,31.78,31.88,55.83,56.01,2.120787580461946,2.1200337074294486,2.119989967941235,55.98893505332802,1.756900878293601,1.7562755029141761,1.7562125835857132,55.98805716471254,1.0,1.0,1.0,56.01,-0.00037616334316638387,-0.00039184314663512446,0.0,SCHQ,VGLT,-0.00039184314663512446,0.0,0.00039184314663512446,False,False,False,SCHQ,SPTL,SCHQ,SPTL,1,1,3784.0,-3784.0,-3797.0,13.0,13.0,-0.0,3135.0,3135.0,3145.0,-10.0,0.0,10.0,1785.0,0.0,0.0,0.0,0.0,-0.0,-0.065,0.08000000000000185,0.0030337528008229724,-303.76000000000704,-99975.01,-99975.01,0.0,-2.7770836111111112,-0.05,0.09999999999999787,0.0031416928134443615,314.4999999999933,99948.1,0.0,99948.1,0.0,-0.0,0.17999999999999972,0.0032188868994719303,0.0,0.0,0.0,0.0,0.0,-0.115,10.739999999986253,-26.90999999998894,199923.11,-99975.01,-2.7770836111111112,7.8479163888751415,0.11792055559868686,-73.78798472223123
75,2024-04-19,2024-04-22,3,26.41,26.38,31.88,31.85,56.01,55.93,2.120166793025019,2.1200463682906383,2.1200337074294486,55.92648920198885,1.756043956043956,1.7562906443489417,1.7562755029141761,55.937374767816515,1.0,1.0,1.0,55.93,-6.27732559344465e-05,0.00013184841143375838,0.0,SPTL,SCHQ,-6.27732559344465e-05,0.00013184841143375838,0.00019462166736820488,False,False,False,SCHQ,SPTL,SCHQ,SPTL,1,1,3791.0,-3791.0,-3784.0,-7.0,0.0,7.0,3140.0,3140.0,3135.0,5.0,5.0,-0.0,1788.0,0.0,0.0,0.0,0.0,-0.0,-0.035,-0.030000000000001137,-0.0011365790198723255,113.5200000000043,-99935.44,-99935.44,0.0,-8.327953333333333,-0.025,-0.029999999999997584,-0.0009414719038418477,-94.04999999999242,99943.8,0.0,99943.8,0.0,-0.0,-0.0799999999999983,-0.0014293373882443285,-0.0,0.0,0.0,0.0,0.0,-0.060000000000000005,19.47000000001188,8.360000000000582,199879.24,-99935.44,-8.327953333333333,11.082046666678547,11.199967222277234,-62.70593805555268
76,2024-04-22,2024-04-23,1,26.38,26.4,31.85,31.86,55.93,55.96,2.1196969696969696,2.120007338338439,2.1200463682906383,55.969224122872845,1.7564344005021972,1.756320273301553,1.7562906443489417,55.955419928957284,1.0,1.0,1.0,55.96,0.0001648206349326784,-8.184879345818851e-05,0.0,SCHQ,SPTL,-8.184879345818851e-05,0.0001648206349326784,0.0002466694283908669,False,False,False,SCHQ,SPTL,SCHQ,SPTL,1,1,3789.0,-3789.0,-3791.0,2.0,2.0,-0.0,3138.0,3138.0,3140.0,-2.0,0.0,2.0,1787.0,0.0,0.0,0.0,0.0,-0.0,-0.01,0.019999999999999574,0.0007578628631020225,-75.81999999999839,-100006.58,-100006.58,0.0,-2.777960555555556,-0.01,0.00999999999999801,0.00031392246373004883,31.399999999993753,100009.0,0.0,100009.0,0.0,-0.0,0.030000000000001137,0.0005362409637838107,0.0,0.0,0.0,0.0,0.0,-0.02,-44.420000000004634,2.4199999999982538,200015.58000000002,-100006.58,-2.777960555555556,-47.2179605555602,-36.01799333328296,-109.92389861111288
77,2024-04-23,2024-04-24,1,26.4,26.23,31.86,31.63,55.96,55.59,2.119329012581014,2.1199290397794712,2.120007338338439,55.60779248461725,1.7575086942775848,1.7564268908111313,1.756320273301553,55.55241024452812,1.0,1.0,1.0,55.59,0.00032001507172992055,-0.0006764250806231766,0.0,SCHQ,SPTL,-0.0006764250806231766,0.00032001507172992055,0.000996440152353097,False,True,False,SCHQ,SPTL,SCHQ,SPTL,1,1,3814.0,-3814.0,-3789.0,-25.0,0.0,25.0,3160.0,3160.0,3138.0,22.0,22.0,-0.0,1799.0,0.0,0.0,0.0,0.0,-0.0,-0.125,-0.16999999999999815,-0.006460216273488092,644.129999999993,-100029.59999999999,-100029.59999999999,0.0,-2.7786,-0.11,-0.23000000000000043,-0.0072452671643449575,-721.7400000000014,99976.68,0.0,99976.68,0.0,-0.0,-0.36999999999999744,-0.0066338208319022774,-0.0,0.0,0.0,0.0,0.0,-0.235,-77.61000000000843,-52.919999999998254,200006.27999999997,-100029.59999999999,-2.7786,-80.62360000000842,-116.64159333329138,-190.54749861112128
78,2024-04-24,2024-04-25,1,26.23,26.06,31.63,31.45,55.59,55.25,2.120107444359171,2.119903631754051,2.1199290397794712,55.24535077665302,1.7567567567567568,1.7564869508711916,1.7564268908111313,55.23962571601008,1.0,1.0,1.0,55.25,-8.415237957160577e-05,-0.00018778747693595776,0.0,SCHQ,VGLT,-0.00018778747693595776,0.0,0.00018778747693595776,False,False,False,SCHQ,SPTL,SCHQ,SPTL,1,1,3837.0,-3837.0,-3814.0,-23.0,0.0,23.0,3179.0,3179.0,3160.0,19.0,19.0,-0.0,1810.0,0.0,0.0,0.0,0.0,-0.0,-0.115,-0.1700000000000017,-0.006502222182083304,648.3800000000065,-100041.22,-100041.22,0.0,-2.778922777777778,-0.095,-0.17999999999999972,-0.005707054171107982,-568.799999999999,99950.8,0.0,99950.8,0.0,-0.0,-0.3400000000000034,-0.006134988567515944,-0.0,0.0,0.0,0.0,0.0,-0.21000000000000002,79.58000000000743,-90.41999999999825,199992.02000000002,-100041.22,-2.778922777777778,76.59107722222966,-40.050516111061725,-113.95642138889164
79,2024-04-25,2024-04-26,1,26.06,26.19,31.45,31.6,55.25,55.52,2.119893088965254,2.1198854014492716,2.119903631754051,55.5202761156386,1.7569620253164557,1.7565200506546543,1.7564869508711916,55.50498764752965,1.0,1.0,1.0,55.52,4.9732520174510885e-06,-0.000270431960947421,0.0,SCHQ,SPTL,-0.000270431960947421,4.9732520174510885e-06,0.0002754052129648721,False,False,False,SCHQ,SPTL,SCHQ,SPTL,1,1,3818.0,-3818.0,-3837.0,19.0,19.0,-0.0,3163.0,3163.0,3179.0,-16.0,0.0,16.0,1801.0,0.0,0.0,0.0,0.0,-0.0,-0.095,0.13000000000000256,0.0049760868229216364,-498.81000000000984,-99992.22,-99992.22,0.0,-2.7775616666666667,-0.08,0.15000000000000213,0.004758137446417018,476.8500000000068,99979.55,0.0,99979.55,0.0,-0.0,0.2700000000000031,0.0048749758006869795,0.0,0.0,0.0,0.0,0.0,-0.175,-21.96000000000305,-12.669999999998254,199971.77000000002,-99992.22,-2.7775616666666667,-24.912561666669717,-64.96307777773144,-138.86898305556136
80,2024-04-26,2024-04-29,3,26.19,26.38,31.6,31.83,55.52,55.94,2.12054586808188,2.1198432250178993,2.1198854014492716,55.92257689023178,1.7574615142946906,1.7565904629311322,1.7565200506546543,55.910033212337645,1.0,1.0,1.0,55.94,-0.0003115091819529352,-0.0005358387032836373,0.0,SCHQ,VGLT,-0.0005358387032836373,0.0,0.0005358387032836373,False,True,False,SCHQ,SPTL,SCHQ,VGLT,1,1,3790.0,0.0,-3818.0,3818.0,3818.0,-0.0,3141.0,3141.0,3163.0,-22.0,0.0,22.0,1788.0,-1788.0,0.0,-1788.0,0.0,1788.0,-19.09,0.18999999999999773,0.0072284887695478394,-725.4199999999913,-99993.42,-99993.42,0.0,-8.332785,-0.11,0.22999999999999687,0.007252120701134847,727.4899999999901,99950.8,0.0,99950.8,0.0,-8.94,0.4199999999999946,0.007536371575264489,0.0,0.0,0.0,0.0,0.0,-28.14,2.0699999999987995,-42.61999999999534,199944.22,-99993.42,-8.332785,-34.4027850000012,-99.36586277773264,-173.27176805556257
81,2024-04-29,2024-04-30,1,26.38,26.2,31.83,31.62,55.94,55.56,2.120610687022901,2.119889912085638,2.1198432250178993,55.53989249546896,1.7571157495256167,1.7566154016091164,1.7565904629311322,55.5433904378824,1.0,1.0,1.0,55.56,-0.00036197163289615323,-0.0002989928961821026,0.0,SPTL,VGLT,-0.00036197163289615323,0.0,0.00036197163289615323,True,False,False,SCHQ,VGLT,,,1,0,3816.0,0.0,0.0,0.0,0.0,-0.0,3162.0,0.0,3141.0,-3141.0,0.0,3141.0,1800.0,0.0,-1788.0,1788.0,1788.0,-0.0,-0.0,-0.17999999999999972,-0.006846736522117338,-0.0,0.0,0.0,0.0,0.0,-15.705,-0.2099999999999973,-0.0066194095126754435,-659.6099999999915,99978.03,0.0,99978.03,0.0,-8.94,-0.37999999999999545,-0.006816169887670625,679.4399999999919,-100020.72,-100020.72,0.0,-2.7783533333333335,-24.645,19.830000000000382,-42.69000000000233,199998.75,-100020.72,-2.7783533333333335,-7.593353333332951,-106.9592161110656,-180.86512138889552
82,2024-04-30,2024-05-01,1,26.2,26.28,31.62,31.71,55.56,55.7,2.119482496194825,2.1198368410115123,2.119889912085638,55.71070688961056,1.7565436770734784,1.7566191455845561,1.7566154016091164,55.702274385025085,1.0,1.0,1.0,55.7,0.0001922057572820319,4.083193162723358e-05,0.0,VGLT,SPTL,0.0,0.0001922057572820319,0.0001922057572820319,False,False,False,,,,,0,0,3805.0,0.0,0.0,0.0,0.0,-0.0,3153.0,0.0,0.0,0.0,0.0,-0.0,1795.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.08000000000000185,0.0030487828493587312,0.0,0.0,0.0,0.0,0.0,-0.0,0.08999999999999986,0.0028422567689300737,0.0,0.0,0.0,0.0,0.0,-0.0,0.14000000000000057,0.002516629047095318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.9592161110656,-180.86512138889552
83,2024-05-01,2024-05-02,1,26.28,26.4,31.71,31.84,55.7,55.96,2.1196969696969696,2.1198180398613244,2.1198368410115123,55.96369260270392,1.7575376884422111,1.7567202669362527,1.7566191455845561,55.93075359541227,1.0,1.0,1.0,55.96,6.598429017831391e-05,-0.0005227671512434884,0.0,SCHQ,SPTL,-0.0005227671512434884,6.598429017831391e-05,0.0005887514414218023,False,True,False,,,SCHQ,SPTL,0,1,3788.0,-3788.0,0.0,-3788.0,0.0,3788.0,3139.0,3139.0,0.0,3139.0,3139.0,-0.0,1787.0,0.0,0.0,0.0,0.0,-0.0,-18.94,0.11999999999999744,0.004555816535860661,0.0,0.0,0.0,0.0,0.0,-15.695,0.129999999999999,0.004091272425926266,0.0,0.0,0.0,0.0,0.0,-0.0,0.259999999999998,0.004657002864042137,0.0,0.0,0.0,0.0,0.0,-34.635000000000005,0.0,0.0,0.0,0.0,0.0,-34.635000000000005,-141.5942161110656,-215.50012138889554
84,2024-05-02,2024-05-03,1,26.4,26.63,31.84,32.13,55.96,56.47,2.1205407435223433,2.119897533631457,2.1198180398613244,56.45075440150707,1.7575474634298163,1.75672999304892,1.7567202669362527,56.443422176661805,1.0,1.0,1.0,56.47,-0.00034086911270261996,-0.00047076464988289493,0.0,SCHQ,VGLT,-0.00047076464988289493,0.0,0.00047076464988289493,False,False,False,SCHQ,SPTL,SCHQ,SPTL,1,1,3754.0,-3754.0,-3788.0,34.0,34.0,-0.0,3111.0,3111.0,3139.0,-28.0,0.0,28.0,1771.0,0.0,0.0,0.0,0.0,-0.0,-0.17,0.23000000000000043,0.008674389673570452,-871.2400000000016,-100003.2,-100003.2,0.0,-2.7778666666666667,-0.14,0.2900000000000027,0.009066812151584886,910.3100000000085,99945.76,0.0,99945.76,0.0,-0.0,0.509999999999998,0.009072373887464786,0.0,0.0,0.0,0.0,0.0,-0.31000000000000005,39.07000000000687,-57.44000000000233,199948.96,-100003.2,-2.7778666666666667,35.9821333333402,-105.6120827777254,-179.51798805555532
85,2024-05-03,2024-05-06,3,26.63,26.74,32.13,32.26,56.47,56.69,2.1200448765893793,2.119929352322294,2.119897533631457,56.68606004930516,1.7572845629262244,1.7567725300187604,1.75672999304892,56.67210957575816,1.0,1.0,1.0,56.69,-6.950233928943142e-05,-0.00031563322978591735,0.0,SCHQ,VGLT,-0.00031563322978591735,0.0,0.00031563322978591735,False,False,False,SCHQ,SPTL,SCHQ,SPTL,1,1,3739.0,-3739.0,-3754.0,15.0,15.0,-0.0,3099.0,3099.0,3111.0,-12.0,0.0,12.0,1764.0,0.0,0.0,0.0,0.0,-0.0,-0.075,0.10999999999999943,0.004122171847956131,-412.9399999999979,-99969.01999999999,-99969.01999999999,0.0,-8.330751666666666,-0.06,0.12999999999999545,0.004037899569295623,404.42999999998585,99956.43000000001,0.0,99956.43000000001,0.0,-0.0,0.21999999999999886,0.003888304651466894,0.0,0.0,0.0,0.0,0.0,-0.135,-8.510000000012042,-12.589999999981956,199925.45,-99969.01999999999,-8.330751666666666,-16.975751666678708,-122.58783444440411,-196.493739722234
86,2024-05-06,2024-05-07,1,26.74,26.91,32.26,32.46,56.69,57.01,2.118543292456336,2.119844786739832,2.119929352322294,57.04729887099293,1.7563154651879236,1.7567389715649124,1.7567725300187604,57.024836324408966,1.0,1.0,1.0,57.01,0.0006540374476993334,0.0002602068801233889,0.0,VGLT,SPTL,0.0,0.0006540374476993334,0.0006540374476993334,False,True,False,SCHQ,SPTL,VGLT,SPTL,1,1,3718.0,-3718.0,-3739.0,21.0,21.0,-0.0,3081.0,0.0,3099.0,-3099.0,0.0,3099.0,1754.0,1754.0,0.0,1754.0,1754.0,-0.0,-0.105,0.1700000000000017,0.006337393065017404,-635.6300000000064,-99980.86,-99980.86,0.0,-2.7772461111111113,-15.495000000000001,0.20000000000000284,0.00618048938938235,619.8000000000088,99973.73999999999,0.0,99973.73999999999,0.0,-8.77,0.3200000000000003,0.005628862707278111,0.0,0.0,0.0,0.0,0.0,-24.37,-15.82999999999754,-7.120000000009895,199954.59999999998,-99980.86,-2.7772461111111113,-42.977246111108656,-165.56508055551276,-239.4709858333427
87,2024-05-07,2024-05-08,1,26.91,26.76,32.46,32.27,57.01,56.71,2.1192077727952165,2.1198545765771977,2.119844786739832,56.72704649315791,1.7573597768825533,1.7568240146726062,1.7567389715649124,56.68996661239973,1.0,1.0,1.0,56.71,0.00030054543578496426,-0.00035332264033465617,0.0,SCHQ,SPTL,-0.00035332264033465617,0.00030054543578496426,0.0006538680761196204,False,True,False,VGLT,SPTL,SCHQ,SPTL,1,1,3737.0,-3737.0,-3718.0,-19.0,0.0,19.0,3097.0,3097.0,0.0,3097.0,3097.0,-0.0,1763.0,0.0,1754.0,-1754.0,0.0,1754.0,-0.095,-0.14999999999999858,-0.005589729478786663,557.6999999999947,-100051.38,-100051.38,0.0,-2.779205,-15.485000000000001,-0.18999999999999773,-0.005870556022574624,-0.0,0.0,0.0,0.0,0.0,-8.77,-0.29999999999999716,-0.005276129017553764,-526.199999999995,99995.54,0.0,99995.54,0.0,-24.35,31.49999999999966,-55.84000000001106,200046.91999999998,-100051.38,-2.779205,4.370794999999657,-161.19428555551312,-235.10019083334305
88,2024-05-08,2024-05-09,1,26.76,26.87,32.27,32.42,56.71,56.95,2.119464086341645,2.119810481157537,2.1198545765771977,56.960492472629305,1.756631708821715,1.7568362854719475,1.7568240146726062,56.956234555685896,1.0,1.0,1.0,56.95,0.00018422311116761064,0.00010946820806497988,0.0,VGLT,SPTL,0.0,0.00018422311116761064,0.00018422311116761064,False,False,False,SCHQ,SPTL,SCHQ,SPTL,1,1,3722.0,-3722.0,-3737.0,15.0,15.0,-0.0,3085.0,3085.0,3097.0,-12.0,0.0,12.0,1756.0,0.0,0.0,0.0,0.0,-0.0,-0.075,0.10999999999999943,0.00410218736737215,-411.0699999999979,-100002.12000000001,-100002.12000000001,0.0,-2.777836666666667,-0.06,0.14999999999999858,0.004637510243659475,464.5499999999956,99940.19000000002,0.0,99940.19000000002,0.0,-0.0,0.240000000000002,0.004223127867254578,0.0,0.0,0.0,0.0,0.0,-0.135,53.47999999999769,-61.929999999993015,199942.31000000003,-100002.12000000001,-2.777836666666667,50.567163333331024,-110.6271222221821,-184.533027500012
