,bop date,eop date,day count,bop FDIS price,eop FDIS price,bop XLY price,eop XLY price,bop VCR price,eop VCR price,eop VCR / eop FDIS,eop VCR / FDIS moving avg,bop VCR / FDIS moving avg,eop FDIS unit price,eop VCR / eop XLY,eop VCR / XLY moving avg,bop VCR / XLY moving avg,eop XLY unit price,eop VCR / eop VCR,eop VCR / VCR moving avg,bop VCR / VCR moving avg,eop VCR unit price,FDIS unit price pct diff,XLY unit price pct diff,VCR unit price pct diff,min symbol,max symbol,min unit price pct diff,max unit price pct diff,unit price pct diff,month end liquidation,go group,exit group,current long symbol,current short symbol,new long symbol,new short symbol,current_position,new_position,FDIS shares per unit,eop FDIS shares,bop FDIS shares,eop FDIS shares traded,eop FDIS shares bought,eop FDIS shares sold,XLY shares per unit,eop XLY shares,bop XLY shares,eop XLY shares traded,eop XLY shares bought,eop XLY shares sold,VCR shares per unit,eop VCR shares,bop VCR shares,eop VCR shares traded,eop VCR shares bought,eop VCR shares sold,FDIS daily commission,FDIS cop,FDIS pct cop,FDIS daily position pnl,FDIS investment amount,short FDIS investment amount,long FDIS investment amount,daily FDIS borrow cost,XLY daily commission,XLY cop,XLY pct cop,XLY daily position pnl,XLY investment amount,short XLY investment amount,long XLY investment amount,daily XLY borrow cost,VCR daily commission,VCR cop,VCR pct cop,VCR daily position pnl,VCR investment amount,short VCR investment amount,long VCR investment amount,daily VCR borrow cost,daily total commissions,daily position pnl,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
207,2024-10-28,2024-10-29,1,88.34,88.03,100.64,100.115,340.65,338.84,3.8491423378393725,3.851067273585405,3.8512438313236985,339.0249944714252,3.3845078160115865,3.3893407363489487,3.3898136818883176,339.37119676224887,1.0,1.0,1.0,338.84,0.0005458151033811236,0.0015664644683135232,0.0,VCR,XLY,0.0,0.0015664644683135232,0.0015664644683135232,False,True,False,FDIS,XLY,VCR,XLY,1,1,1136.0,0.0,1132.0,-1132.0,0.0,1132.0,1000.0,-1000.0,-997.0,-3.0,0.0,3.0,295.0,295.0,0.0,295.0,295.0,-0.0,-5.66,-0.3100000000000023,-0.0035153406955656546,-350.9200000000026,100000.88,0.0,100000.88,0.0,-0.015,-0.5250000000000057,-0.005230267707517557,523.4250000000056,-100338.08,-100338.08,0.0,-2.787168888888889,-1.475,-1.8100000000000023,-0.005327537656326958,-0.0,0.0,0.0,0.0,0.0,-7.15,172.50500000000306,-337.1999999999971,200338.96000000002,-100338.08,-2.787168888888889,162.56783111111417,3983.129377916706,-353.5878868055611
208,2024-10-29,2024-10-30,1,88.03,87.9,100.115,99.975,338.84,338.39,3.84971558589306,3.8511602530635023,3.851067273585405,338.5088133481571,3.3847461865466366,3.388966684681688,3.3893407363489487,338.84934011648613,1.0,1.0,1.0,338.39,0.0003510520244218412,0.0013565076914865554,0.0,VCR,XLY,0.0,0.0013565076914865554,0.0013565076914865554,False,True,False,VCR,XLY,VCR,XLY,1,1,1140.0,0.0,0.0,0.0,0.0,-0.0,1003.0,-1003.0,-1000.0,-3.0,0.0,3.0,296.0,296.0,295.0,1.0,1.0,-0.0,-0.0,-0.12999999999999545,-0.00147786078168338,-0.0,0.0,0.0,0.0,0.0,-0.015,-0.14000000000000057,-0.0013993705117307546,140.00000000000057,-100115.0,-100115.0,0.0,-2.780972222222222,-0.005,-0.44999999999998863,-0.0013289430953393622,-132.74999999999665,99957.79999999999,0.0,99957.79999999999,0.0,-0.02,7.250000000003922,-157.20000000001164,200072.8,-100115.0,-2.780972222222222,4.4490277777817,3987.5784056944876,-349.1388590277793
209,2024-10-30,2024-10-31,1,87.9,86.62,99.975,98.445,338.39,333.09,3.8454167628723153,3.8506792341969045,3.8511602530635023,333.58750112036057,3.3835136370562244,3.3883141632417284,3.388966684681688,333.62682527348875,1.0,1.0,1.0,333.09,0.0014924793828290104,0.001610355008750272,0.0,VCR,XLY,0.0,0.001610355008750272,0.001610355008750272,True,True,False,VCR,XLY,,,1,0,1155.0,0.0,0.0,0.0,0.0,-0.0,1017.0,0.0,-1003.0,1003.0,1003.0,-0.0,300.0,0.0,296.0,-296.0,0.0,296.0,-0.0,-1.2800000000000011,-0.014669068904650749,-0.0,0.0,0.0,0.0,0.0,-5.015,-1.5300000000000011,-0.015422138139086331,1534.590000000001,-100274.92499999999,-100274.92499999999,0.0,-2.785414583333333,-1.48,-5.300000000000011,-0.01578635273372674,-1568.8000000000034,100163.44,0.0,100163.44,0.0,-6.494999999999999,-34.21000000000231,-111.48499999998603,200438.365,-100274.92499999999,-2.785414583333333,-43.49041458333564,3944.087991111152,-392.62927361111497
210,2024-10-31,2024-11-01,1,86.62,87.92,98.445,100.045,333.09,338.54,3.850545950864422,3.850742266445672,3.8506792341969045,338.55171827059183,3.383877255235144,3.3876437680431493,3.3883141632417284,338.98389046151874,1.0,1.0,1.0,338.54,3.461353986987663e-05,0.0013103317278702847,0.0,VCR,XLY,0.0,0.0013103317278702847,0.0013103317278702847,False,True,False,,,VCR,XLY,0,1,1136.0,0.0,0.0,0.0,0.0,-0.0,1000.0,-1000.0,0.0,-1000.0,0.0,1000.0,295.0,295.0,0.0,295.0,295.0,-0.0,-0.0,1.2999999999999972,0.01489657430888522,0.0,0.0,0.0,0.0,0.0,-5.0,1.6000000000000085,0.016122068174660456,0.0,0.0,0.0,0.0,0.0,-1.475,5.4500000000000455,0.016229530026667254,0.0,0.0,0.0,0.0,0.0,-6.475,0.0,0.0,0.0,0.0,0.0,-6.475,3937.612991111152,-399.1042736111149
211,2024-11-01,2024-11-04,3,87.92,87.73,100.045,99.7,338.54,337.81,3.8505642311637978,3.850515589735705,3.850742266445672,337.8256190352788,3.3882647943831494,3.387273830767074,3.3876437680431493,337.748083673902,1.0,1.0,1.0,337.81,4.623508542630532e-05,-0.00018330422732763474,0.0,XLY,FDIS,-0.00018330422732763474,4.623508542630532e-05,0.00022953931275394005,False,False,False,VCR,XLY,VCR,XLY,1,1,1140.0,0.0,0.0,0.0,0.0,-0.0,1003.0,-1003.0,-1000.0,-3.0,0.0,3.0,296.0,296.0,295.0,1.0,1.0,-0.0,-0.0,-0.18999999999999773,-0.002163393955073432,-0.0,0.0,0.0,0.0,0.0,-0.015,-0.34499999999999886,-0.0034544078006634076,344.99999999999886,-100045.0,-100045.0,0.0,-8.337083333333334,-0.005,-0.7300000000000182,-0.002158646509849666,-215.35000000000537,99869.3,0.0,99869.3,0.0,-0.02,129.6499999999935,-175.6999999999971,199914.3,-100045.0,-8.337083333333334,121.29291666666015,4058.905907777812,-277.81135694445493
212,2024-11-04,2024-11-05,1,87.73,89.28,99.7,101.465,337.81,343.84,3.851254480286738,3.8505252449913896,3.850515589735705,343.77403185160375,3.3887547430148324,3.3872562656182064,3.387273830767074,343.68973923878116,1.0,1.0,1.0,343.84,-0.0001918755160390458,-0.0004371033136038322,0.0,XLY,VCR,-0.0004371033136038322,0.0,0.0004371033136038322,False,False,False,VCR,XLY,VCR,XLY,1,1,1121.0,0.0,0.0,0.0,0.0,-0.0,986.0,-986.0,-1003.0,17.0,17.0,-0.0,291.0,291.0,296.0,-5.0,0.0,5.0,-0.0,1.5499999999999972,0.01751358249270821,0.0,0.0,0.0,0.0,0.0,-0.085,1.7650000000000006,0.017548234461139546,-1770.2950000000005,-99999.1,-99999.1,0.0,-2.777752777777778,-0.025,6.029999999999973,0.01769282564309867,1784.879999999992,99991.76,0.0,99991.76,0.0,-0.11000000000000001,14.584999999991396,-7.3400000000110595,199990.86,-99999.1,-2.777752777777778,11.697247222213619,4070.6031550000257,-266.1141097222412
213,2024-11-05,2024-11-06,1,89.28,92.2,101.465,104.71,343.84,355.18,3.852277657266811,3.85064343078072,3.8505252449913896,355.0184275882061,3.3920351446853214,3.3877451196266657,3.3872562656182064,354.67960357288234,1.0,1.0,1.0,355.18,-0.00045500639907111506,-0.001409846418881119,0.0,XLY,VCR,-0.001409846418881119,0.0,0.001409846418881119,False,True,False,VCR,XLY,XLY,VCR,1,1,1086.0,0.0,0.0,0.0,0.0,-0.0,955.0,955.0,-986.0,1941.0,1941.0,-0.0,282.0,-282.0,291.0,-573.0,0.0,573.0,-0.0,2.9200000000000017,0.03218263192954727,0.0,0.0,0.0,0.0,0.0,-9.705,3.2449999999999903,0.03148071287043856,-3199.5699999999906,-100044.49,-100044.49,0.0,-2.7790136111111114,-2.865,11.340000000000032,0.03244827033224886,3299.940000000009,100057.43999999999,0.0,100057.43999999999,0.0,-12.57,100.37000000001854,12.949999999982538,200101.93,-100044.49,-2.7790136111111114,85.02098638890743,4155.624141388933,-181.093123333334
214,2024-11-06,2024-11-07,1,92.2,93.27,104.71,106.055,355.18,359.25,3.8517208105500162,3.8505641106260358,3.85064343078072,359.1495127889177,3.3873933336476356,3.38773478428291,3.3877451196266657,359.28730866200607,1.0,1.0,1.0,359.25,-0.00027975300636704284,0.00010384613739558079,0.0,FDIS,XLY,-0.00027975300636704284,0.00010384613739558079,0.00038359914376262364,False,False,False,XLY,VCR,XLY,VCR,1,1,1070.0,0.0,0.0,0.0,0.0,-0.0,942.0,942.0,955.0,-13.0,0.0,13.0,278.0,-278.0,-282.0,4.0,4.0,-0.0,-0.0,1.0699999999999932,0.011538382176223876,0.0,0.0,0.0,0.0,0.0,-0.065,1.345000000000013,0.012763203171809014,1284.4750000000124,99998.04999999999,0.0,99998.04999999999,0.0,-0.02,4.069999999999993,0.01139382173268512,-1147.739999999998,-100160.76,-100160.76,0.0,-2.782243333333333,-0.085,136.73500000001445,-162.7100000000064,200158.81,-100160.76,-2.782243333333333,133.86775666668112,4289.491898055614,-47.22536666665292
215,2024-11-07,2024-11-08,1,93.27,94.44,106.055,107.56,359.25,364.01,3.8544049131723845,3.8506011479753646,3.8505641106260358,363.64727460752283,3.3842506507995536,3.387082630690016,3.38773478428291,364.3847533974698,1.0,1.0,1.0,364.01,-0.0009969677626514575,0.0010289844312794257,0.0,FDIS,XLY,-0.0009969677626514575,0.0010289844312794257,0.002025952193930883,False,True,False,XLY,VCR,FDIS,XLY,1,1,1059.0,1059.0,0.0,1059.0,1059.0,-0.0,932.0,-932.0,942.0,-1874.0,0.0,1874.0,275.0,0.0,-278.0,278.0,278.0,-0.0,-5.295,1.1700000000000017,0.01246619947854005,0.0,0.0,0.0,0.0,0.0,-9.370000000000001,1.5049999999999955,0.014091003929484149,1417.7099999999957,99903.81000000001,0.0,99903.81000000001,0.0,-1.3900000000000001,4.759999999999991,0.013162814827715906,-1323.2799999999975,-99871.5,-99871.5,0.0,-2.7742083333333336,-16.055,94.42999999999824,32.310000000012224,199775.31,-99871.5,-2.7742083333333336,75.6007916666649,4365.092689722279,0.0
216,2024-11-08,2024-11-11,3,94.44,96.2,107.56,109.73,364.01,370.07,3.8468814968814966,3.8505288146843135,3.8506011479753646,370.4278304352301,3.372550806525107,3.3860788906272923,3.387082630690016,371.6645770656155,1.0,1.0,1.0,370.07,0.0009664591802306924,0.0042995960318823806,0.0,VCR,XLY,0.0,0.0042995960318823806,0.0042995960318823806,False,True,False,FDIS,XLY,VCR,XLY,1,1,1040.0,0.0,1059.0,-1059.0,0.0,1059.0,915.0,-915.0,-932.0,17.0,17.0,-0.0,270.0,270.0,0.0,270.0,270.0,-0.0,-5.295,1.7600000000000051,0.01846464545434876,1863.8400000000054,100011.95999999999,0.0,100011.95999999999,0.0,-0.085,2.1700000000000017,0.019973971602043915,-2022.4400000000016,-100245.92,-100245.92,0.0,-8.353826666666667,-1.35,6.060000000000002,0.016510837146591222,0.0,0.0,0.0,0.0,0.0,-6.73,-158.59999999999627,-233.9600000000064,200257.88,-100245.92,-8.353826666666667,-173.68382666666292,4191.408863055616,-173.68382666666275
217,2024-11-11,2024-11-12,1,96.2,94.98,109.73,108.265,370.07,365.48,3.847967993261739,3.850518086953753,3.8505288146843135,365.7232268187161,3.375790883480349,3.3852621276299346,3.3860788906272923,366.5938310937638,1.0,1.0,1.0,365.48,0.0006652783214461657,0.003042949784350147,0.0,VCR,XLY,0.0,0.003042949784350147,0.003042949784350147,False,True,False,VCR,XLY,VCR,XLY,1,1,1055.0,0.0,0.0,0.0,0.0,-0.0,928.0,-928.0,-915.0,-13.0,0.0,13.0,274.0,274.0,270.0,4.0,4.0,-0.0,-0.0,-1.2199999999999989,-0.012763014550684997,-0.0,0.0,0.0,0.0,0.0,-0.065,-1.4650000000000034,-0.013440877590454797,1340.475000000003,-100402.95,-100402.95,0.0,-2.7889708333333334,-0.02,-4.589999999999975,-0.012480618803021627,-1239.2999999999934,99918.9,0.0,99918.9,0.0,-0.085,101.17500000000973,-484.0500000000029,200321.84999999998,-100402.95,-2.7889708333333334,98.3010291666764,4289.709892222292,-75.38279749998674
218,2024-11-12,2024-11-13,1,94.98,95.59,108.265,109.19,365.48,368.44,3.8543780730201904,3.850682221093124,3.850518086953753,368.0710239319093,3.374301675977654,3.3842974567659048,3.3852621276299346,369.6367717159126,1.0,1.0,1.0,368.44,-0.0010019567582013403,0.0032429492719918645,0.0,FDIS,XLY,-0.0010019567582013403,0.0032429492719918645,0.004244906030193205,False,True,False,VCR,XLY,FDIS,XLY,1,1,1043.0,1043.0,0.0,1043.0,1043.0,-0.0,917.0,-917.0,-928.0,11.0,11.0,-0.0,271.0,0.0,274.0,-274.0,0.0,274.0,-5.215,0.6099999999999994,0.006401868954695412,0.0,0.0,0.0,0.0,0.0,-0.055,0.9249999999999972,0.008507558613721803,-858.3999999999974,-100469.92,-100469.92,0.0,-2.7908311111111113,-1.37,2.9599999999999795,0.00806631798961505,811.0399999999944,100141.52,0.0,100141.52,0.0,-6.64,-47.36000000000297,-328.3999999999942,200611.44,-100469.92,-2.7908311111111113,-56.79083111111408,4232.919061111178,-132.17362861110087
219,2024-11-13,2024-11-14,1,95.59,94.25,109.19,107.64,368.44,362.94,3.8508222811671087,3.8506630976272134,3.850682221093124,362.92679933802697,3.371794871794872,3.3831845887720933,3.3842974567659048,364.285778246282,1.0,1.0,1.0,362.94,-3.637213325237994e-05,0.003701133328294237,0.0,FDIS,XLY,-3.637213325237994e-05,0.003701133328294237,0.003737505461546617,False,True,False,FDIS,XLY,FDIS,XLY,1,1,1063.0,1063.0,1043.0,20.0,20.0,-0.0,934.0,-934.0,-917.0,-17.0,0.0,17.0,276.0,0.0,0.0,0.0,0.0,-0.0,-0.1,-1.3400000000000034,-0.014117385747551104,-1397.6200000000035,99700.37000000001,0.0,99700.37000000001,0.0,-0.085,-1.5499999999999972,-0.014297158167269827,1421.3499999999974,-100127.23,-100127.23,0.0,-2.7813119444444445,-0.0,-5.5,-0.01504034477315693,-0.0,0.0,0.0,0.0,0.0,-0.185,23.72999999999388,-426.85999999998603,199827.6,-100127.23,-2.7813119444444445,20.763688055549437,4253.682749166727,-111.40994055555166
220,2024-11-14,2024-11-15,1,94.25,93.36,107.64,106.72,362.94,359.3,3.8485432733504714,3.8503744646383056,3.8506630976272134,359.49790679447665,3.3667541229385307,3.3816511105172347,3.3831845887720933,361.0534593137578,1.0,1.0,1.0,359.3,0.0005506604780197902,0.004868339991360002,0.0,VCR,XLY,0.0,0.004868339991360002,0.004868339991360002,False,True,False,FDIS,XLY,VCR,XLY,1,1,1070.0,0.0,1063.0,-1063.0,0.0,1063.0,941.0,-941.0,-934.0,-7.0,0.0,7.0,278.0,278.0,0.0,278.0,278.0,-0.0,-5.315,-0.8900000000000006,-0.009487838349819616,-946.0700000000006,100187.75,0.0,100187.75,0.0,-0.035,-0.9200000000000017,-0.008583743691391442,859.2800000000016,-100535.76,-100535.76,0.0,-2.7926599999999997,-1.3900000000000001,-3.6399999999999864,-0.010079837227404747,-0.0,0.0,0.0,0.0,0.0,-6.74,-86.78999999999905,-348.00999999999476,200723.51,-100535.76,-2.7926599999999997,-96.32265999999905,4157.360089166728,-207.73260055555056
221,2024-11-15,2024-11-18,3,93.36,94.15,106.72,107.705,359.3,362.33,3.848433351035581,3.850408569087744,3.8503744646383056,362.5127558456965,3.3640963743558796,3.3804429165051837,3.3816511105172347,364.22073285825877,1.0,1.0,1.0,362.33,0.0005042634367116407,0.005204694017622985,0.0,VCR,XLY,0.0,0.005204694017622985,0.005204694017622985,False,True,False,VCR,XLY,VCR,XLY,1,1,1063.0,0.0,0.0,0.0,0.0,-0.0,933.0,-933.0,-941.0,8.0,8.0,-0.0,276.0,276.0,278.0,-2.0,0.0,2.0,-0.0,0.7900000000000063,0.008426267124860906,0.0,0.0,0.0,0.0,0.0,-0.04,0.9849999999999994,0.009187426172749386,-926.8849999999994,-100423.52,-100423.52,0.0,-8.368626666666668,-0.01,3.0299999999999727,0.008397704659294966,842.3399999999924,99885.40000000001,0.0,99885.40000000001,0.0,-0.05,-84.54500000000701,-538.1199999999953,200308.92,-100423.52,-8.368626666666668,-92.96362666667368,4064.396462500055,-300.696227222224
222,2024-11-18,2024-11-19,1,94.15,94.27,107.705,107.785,362.33,363.08,3.8514903999151375,3.850401401056714,3.850408569087744,362.9780158079016,3.3685577770561768,3.3796731993527183,3.3804429165051837,364.36103975551123,1.0,1.0,1.0,363.08,-0.0002809257402264088,0.0035220478630054674,0.0,FDIS,XLY,-0.0002809257402264088,0.0035220478630054674,0.003802973603231876,False,True,False,VCR,XLY,FDIS,XLY,1,1,1059.0,1059.0,0.0,1059.0,1059.0,-0.0,930.0,-930.0,-933.0,3.0,3.0,-0.0,275.0,0.0,276.0,-276.0,0.0,276.0,-5.295,0.11999999999999034,0.0012737503048973996,0.0,0.0,0.0,0.0,0.0,-0.015,0.0799999999999983,0.0007424938853340176,-74.63999999999841,-100488.765,-100488.765,0.0,-2.7913545833333333,-1.3800000000000001,0.75,0.002067796879658234,207.0,100003.08,0.0,100003.08,0.0,-6.6899999999999995,132.3600000000016,-485.6849999999977,200491.845,-100488.765,-2.7913545833333333,122.87864541666828,4187.275107916723,-177.81758180555607
223,2024-11-19,2024-11-20,1,94.27,93.95,107.785,107.31,363.08,361.93,3.852368281000532,3.850525967690827,3.850401401056714,361.7452116292783,3.3727518404622123,3.3790280953024494,3.3796731993527183,362.6727310225402,1.0,1.0,1.0,361.93,-0.0005106942224036704,0.0020500372158744093,0.0,FDIS,XLY,-0.0005106942224036704,0.0020500372158744093,0.0025607314382780797,False,True,False,FDIS,XLY,FDIS,XLY,1,1,1063.0,1063.0,1059.0,4.0,4.0,-0.0,933.0,-933.0,-930.0,-3.0,0.0,3.0,276.0,0.0,0.0,0.0,0.0,-0.0,-0.02,-0.3199999999999932,-0.003400279548584561,-338.8799999999928,99831.93,0.0,99831.93,0.0,-0.015,-0.4749999999999943,-0.004416660286360824,441.7499999999947,-100240.05,-100240.05,0.0,-2.7844458333333337,-0.0,-1.1499999999999773,-0.003172372696822212,-0.0,0.0,0.0,0.0,0.0,-0.035,102.87000000000194,-408.1200000000099,200071.97999999998,-100240.05,-2.7844458333333337,100.0505541666686,4287.325662083392,-77.76702763888716
224,2024-11-20,2024-11-21,1,93.95,94.29,107.31,107.5,361.93,362.68,3.8464312228232047,3.8505411506998675,3.850525967690827,363.0660934935681,3.373767441860465,3.3790232912539997,3.3790280953024494,363.2455202450133,1.0,1.0,1.0,362.68,0.0010639906530766781,0.0015580671670722592,0.0,VCR,XLY,0.0,0.0015580671670722592,0.0015580671670722592,False,True,False,FDIS,XLY,VCR,XLY,1,1,1063.0,0.0,1063.0,-1063.0,0.0,1063.0,933.0,-933.0,-933.0,0.0,0.0,-0.0,276.0,276.0,0.0,276.0,276.0,-0.0,-5.315,0.3400000000000034,0.003612413618111638,361.4200000000036,99868.85,0.0,99868.85,0.0,-0.0,0.18999999999999773,0.001769005628681513,-177.26999999999788,-100120.23,-100120.23,0.0,-2.7811175,-1.3800000000000001,0.75,0.002070079816251159,0.0,0.0,0.0,0.0,0.0,-6.695,184.15000000000572,-251.3799999999901,199989.08000000002,-100120.23,-2.7811175,174.67388250000573,4461.999544583397,0.0
225,2024-11-21,2024-11-22,1,94.29,95.67,107.5,109.05,362.68,368.5,3.8517821678687154,3.850513266817066,3.8505411506998675,368.3812718874563,3.3791838606143974,3.37908651296855,3.3790232912539997,368.48248991124865,1.0,1.0,1.0,368.5,-0.0003222448937180967,-4.7518330474188604e-05,0.0,FDIS,VCR,-0.0003222448937180967,0.0,0.0003222448937180967,False,False,False,VCR,XLY,VCR,XLY,1,1,1043.0,0.0,0.0,0.0,0.0,-0.0,916.0,-916.0,-933.0,17.0,17.0,-0.0,271.0,271.0,276.0,-5.0,0.0,5.0,-0.0,1.3799999999999955,0.01452963021248989,0.0,0.0,0.0,0.0,0.0,-0.085,1.5499999999999972,0.014315645079920522,-1446.1499999999974,-100297.5,-100297.5,0.0,-2.7860416666666667,-0.025,5.819999999999993,0.01591980885153598,1606.3199999999981,100099.68000000001,0.0,100099.68000000001,0.0,-0.11000000000000001,160.17000000000075,-197.81999999999243,200397.18,-100297.5,-2.7860416666666667,157.27395833333406,4619.273502916732,0.0
226,2024-11-22,2024-11-25,3,95.67,97.06,109.05,110.165,368.5,373.83,3.85153513290748,3.8502838201570286,3.850513266817066,373.73081767726444,3.3933644987064855,3.3795128857576104,3.37908651296855,372.2570657011803,1.0,1.0,1.0,373.83,-0.00026534917553780555,-0.004216496174620056,0.0,XLY,VCR,-0.004216496174620056,0.0,0.004216496174620056,False,True,False,VCR,XLY,XLY,VCR,1,1,1032.0,0.0,0.0,0.0,0.0,-0.0,906.0,906.0,-916.0,1822.0,1822.0,-0.0,268.0,-268.0,271.0,-539.0,0.0,539.0,-0.0,1.3900000000000006,0.014424574286994252,0.0,0.0,0.0,0.0,0.0,-9.11,1.115000000000009,0.010172749268514083,-1021.3400000000083,-99889.8,-99889.8,0.0,-8.32415,-2.695,5.329999999999984,0.014360436993494626,1444.4299999999957,99863.5,0.0,99863.5,0.0,-11.805,423.0899999999874,-26.30000000000291,199753.3,-99889.8,-8.32415,402.96084999998743,5022.234352916719,0.0
227,2024-11-25,2024-11-26,1,97.06,97.27,110.165,110.565,373.83,374.35,3.8485658476405886,3.8502549956470893,3.8502838201570286,374.51710718667414,3.3857911635689417,3.3795770531354785,3.3795128857576104,373.6558422137902,1.0,1.0,1.0,374.35,0.0004462933085031982,-0.0018560228979660816,0.0,XLY,FDIS,-0.0018560228979660816,0.0004462933085031982,0.0023023162064692796,False,True,False,XLY,VCR,XLY,FDIS,1,1,1028.0,-1028.0,0.0,-1028.0,0.0,1028.0,902.0,902.0,906.0,-4.0,0.0,4.0,267.0,0.0,-268.0,268.0,268.0,-0.0,-5.14,0.20999999999999375,0.0021612729042787882,0.0,0.0,0.0,0.0,0.0,-0.02,0.3999999999999915,0.0036243413932097062,362.39999999999225,99809.49,0.0,99809.49,0.0,-1.34,0.5200000000000387,0.0013900400538084698,-139.36000000001036,-100186.44,-100186.44,0.0,-2.7829566666666667,-6.499999999999999,223.0399999999819,-376.9499999999971,199995.93,-100186.44,-2.7829566666666667,213.7570433333152,5235.991396250034,0.0
228,2024-11-26,2024-11-27,1,97.27,96.77,110.565,110.02,374.35,372.51,3.849436808928387,3.8502410567988554,3.8502549956470893,372.58917592876884,3.385838938374841,3.379631690726889,3.3795770531354785,371.8210673859653,1.0,1.0,1.0,372.51,0.0002125245380070542,-0.0018511461927472976,0.0,XLY,FDIS,-0.0018511461927472976,0.0002125245380070542,0.0020636707307543516,False,True,False,XLY,FDIS,XLY,FDIS,1,1,1032.0,-1032.0,-1028.0,-4.0,0.0,4.0,906.0,906.0,902.0,4.0,4.0,-0.0,268.0,0.0,0.0,0.0,0.0,-0.0,-0.02,-0.5,-0.005153587988497827,514.0,-99993.56,-99993.56,0.0,-2.777598888888889,-0.02,-0.5450000000000017,-0.004941415862049813,-491.5900000000015,99729.63,0.0,99729.63,0.0,-0.0,-1.8400000000000318,-0.004927305579833845,-0.0,0.0,0.0,0.0,0.0,-0.04,22.40999999999849,-263.929999999993,199723.19,-99993.56,-2.777598888888889,19.592401111109602,5255.583797361143,0.0
229,2024-11-27,2024-11-29,2,96.77,97.65,110.02,111.15,372.51,376.17,3.852227342549923,3.8505815857827357,3.8502410567988554,375.97603919640824,3.384345479082321,3.379673282828194,3.379631690726889,375.6460624242937,1.0,1.0,1.0,376.17,-0.000515753052687682,-0.001393792143349726,0.0,XLY,VCR,-0.001393792143349726,0.0,0.001393792143349726,True,True,False,XLY,FDIS,,,1,0,1024.0,0.0,-1032.0,1032.0,1032.0,-0.0,899.0,0.0,906.0,-906.0,0.0,906.0,266.0,0.0,0.0,0.0,0.0,-0.0,-5.16,0.8800000000000097,0.009052628429836933,-908.16000000001,-99866.64,-99866.64,0.0,-5.548146666666667,-4.53,1.1300000000000097,0.01021847296289371,1023.7800000000087,99678.12,0.0,99678.12,0.0,-0.0,3.660000000000025,0.00977728577369582,0.0,0.0,0.0,0.0,0.0,-9.690000000000001,115.61999999999875,-188.52000000000407,199544.76,-99866.64,-5.548146666666667,100.38185333333209,5355.965650694476,0.0
230,2024-11-29,2024-12-02,3,97.65,98.45,111.15,112.12,376.17,379.66,3.8563737938039617,3.8508729779297135,3.8505815857827357,379.08975712031037,3.3861933642525868,3.3797890882790655,3.379673282828194,378.92896847069716,1.0,1.0,1.0,379.66,-0.0015031121438999462,-0.001927346128091588,0.0,XLY,VCR,-0.001927346128091588,0.0,0.001927346128091588,False,True,False,,,XLY,VCR,0,1,1013.0,0.0,0.0,0.0,0.0,-0.0,889.0,889.0,0.0,889.0,889.0,-0.0,263.0,-263.0,0.0,-263.0,0.0,263.0,-0.0,0.7999999999999972,0.00815914776244662,0.0,0.0,0.0,0.0,0.0,-4.445,0.9699999999999989,0.00868908588638196,0.0,0.0,0.0,0.0,0.0,-1.315,3.490000000000009,0.009234946491839752,0.0,0.0,0.0,0.0,0.0,-5.76,0.0,0.0,0.0,0.0,0.0,-5.76,5350.2056506944755,-5.760000000000218
231,2024-12-02,2024-12-03,1,98.45,98.41,112.12,112.035,379.66,378.85,3.8497103952850322,3.850830286135775,3.8508729779297135,378.9644097580631,3.381532556790289,3.3794524763994227,3.3797890882790655,378.6546705053451,1.0,1.0,1.0,378.85,0.00030194664408350407,-0.0005157182697074196,0.0,XLY,FDIS,-0.0005157182697074196,0.00030194664408350407,0.0008176649137909236,False,False,False,XLY,VCR,XLY,VCR,1,1,1017.0,0.0,0.0,0.0,0.0,-0.0,892.0,892.0,889.0,3.0,3.0,-0.0,264.0,-264.0,-263.0,-1.0,0.0,1.0,-0.0,-0.04000000000000625,-0.00040638017424047277,-0.0,0.0,0.0,0.0,0.0,-0.015,-0.08500000000000796,-0.0007584038194479675,-75.56500000000707,99674.68000000001,0.0,99674.68000000001,0.0,-0.005,-0.8100000000000023,-0.002135766985013405,213.0300000000006,-99850.58,-99850.58,0.0,-2.7736272222222222,-0.02,137.46499999999352,-175.89999999999418,199525.26,-99850.58,-2.7736272222222222,134.6713727777713,5484.877023472247,0.0
