,bop date,eop date,day count,bop XLV price,eop XLV price,bop VHT price,eop VHT price,eop VHT / eop XLV,bop VHT / XLV moving avg,eop VHT / XLV moving avg,eop XLV unit price,eop VHT / eop VHT,bop VHT / VHT moving avg,eop VHT / VHT moving avg,eop VHT unit price,XLV unit price pct diff,VHT unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,XLV shares per unit,bop XLV shares,eop XLV shares,eop XLV shares bought,eop XLV shares sold,eop XLV shares traded,VHT shares per unit,bop VHT shares,eop VHT shares,eop VHT shares bought,eop VHT shares sold,eop VHT shares traded,XLV daily commission,VHT daily commission,daily total commissions,XLV cop,XLV pct cop,XLV daily position pnl,VHT cop,VHT pct cop,VHT daily position pnl,daily position pnl,short XLV investment amount,long XLV investment amount,XLV investment amount,daily XLV borrow cost,short VHT investment amount,long VHT investment amount,VHT investment amount,daily VHT borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
511,2026-01-15,2026-01-16,1,156.96,155.74,291.96,289.71,1.8602157441890328,1.8599102914587202,1.8601972344650377,289.6624287917811,1.0,1.0,1.0,289.71,-0.0001642163346466979,0.0,-0.0001642163346466979,False,False,True,0,0,642.0,0.0,0.0,0.0,-0.0,0.0,345.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.2199999999999989,-0.007803045668212951,-0.0,-2.25,-0.007736383936495327,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2527.6223374998826,-970.1009405555719
512,2026-01-16,2026-01-20,4,155.74,155.4,289.71,289.36,1.862033462033462,1.8601972344650377,1.8606863417815116,289.0746502358669,1.0,1.0,1.0,289.36,-0.0009866275720660633,0.0,-0.0009866275720660633,False,False,True,0,0,644.0,0.0,0.0,0.0,-0.0,0.0,346.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.3400000000000034,-0.0021855122152929767,-0.0,-0.3499999999999659,-0.0012088350030935895,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2527.6223374998826,-970.1009405555719
513,2026-01-20,2026-01-21,1,155.4,158.26,289.36,294.37,1.8600404397826362,1.8606863417815116,1.8609266495586905,294.47222045034204,1.0,1.0,1.0,294.37,0.00034719131142012266,0.0,0.00034719131142012266,False,False,True,0,0,633.0,0.0,0.0,0.0,-0.0,0.0,340.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,2.859999999999985,0.018236812247500202,0.0,5.009999999999991,0.017165891844586282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2527.6223374998826,-970.1009405555719
514,2026-01-21,2026-01-22,1,158.26,158.29,294.37,294.94,1.863288900120033,1.8609266495586905,1.8607910301731916,294.5660793586451,1.0,1.0,1.0,294.94,-0.0012685897723334872,0.0,-0.0012685897723334872,False,True,False,0,1,631.0,0.0,631.0,631.0,-0.0,631.0,339.0,0.0,-339.0,0.0,339.0,-339.0,-3.1550000000000002,-1.695,-4.8500000000000005,0.030000000000001137,0.00018954351659959364,0.0,0.5699999999999932,0.001934466334365938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8500000000000005,2522.7723374998827,-974.9509405555718
515,2026-01-22,2026-01-23,1,158.29,157.48,294.94,292.73,1.8588392176784356,1.8607910301731916,1.8604947176201176,293.0373714316742,1.0,1.0,1.0,292.73,0.0010494659650774596,0.0,0.0010494659650774596,False,False,True,1,0,636.0,631.0,0.0,0.0,631.0,-631.0,342.0,-339.0,0.0,339.0,-0.0,339.0,-3.1550000000000002,-1.695,-4.8500000000000005,-0.8100000000000023,-0.005130327622110223,-511.11000000000143,-2.2099999999999795,-0.007521263355925723,749.189999999993,238.07999999999157,0.0,99880.98999999999,99880.98999999999,0.0,-99984.66,0.0,-99984.66,-2.777351666666667,-103.6700000000128,199865.65,-99984.66,-2.777351666666667,230.4526483333249,2753.2249858332075,-744.4982922222471
516,2026-01-23,2026-01-26,3,157.48,158.1,292.73,293.87,1.8587602783048705,1.8604947176201176,1.8602202796740002,294.1442148557406,1.0,1.0,1.0,293.87,0.0009326811110714871,0.0,0.0009326811110714871,False,False,True,0,0,633.0,0.0,0.0,0.0,-0.0,0.0,340.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.6200000000000045,0.003929278139889557,0.0,1.1399999999999864,0.0038868102120440074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
517,2026-01-26,2026-01-27,1,158.1,155.45,293.87,289.51,1.8623994853650692,1.8602202796740002,1.8601970306163966,289.1712424753233,1.0,1.0,1.0,289.51,-0.0011707915809529323,0.0,-0.0011707915809529323,False,False,False,0,0,642.0,0.0,0.0,0.0,-0.0,0.0,345.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-2.6500000000000057,-0.016903607710663595,-0.0,-4.360000000000014,-0.014947653948100045,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
518,2026-01-27,2026-01-28,1,155.45,154.31,289.51,286.84,1.8588555505151965,1.8601970306163966,1.8600809544100472,287.0470037944162,1.0,1.0,1.0,286.84,0.0007214096225394833,0.0,0.0007214096225394833,False,False,True,0,0,649.0,0.0,0.0,0.0,-0.0,0.0,349.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.1399999999999864,-0.007360570421649309,-0.0,-2.670000000000016,-0.00926526971643887,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
519,2026-01-28,2026-01-29,1,154.31,153.82,286.84,286.08,1.8598361721492653,1.8600809544100472,1.8601064218047665,286.11765240735343,1.0,1.0,1.0,286.08,0.00013160629810138306,0.0,0.00013160629810138306,False,False,True,0,0,651.0,0.0,0.0,0.0,-0.0,0.0,350.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.4900000000000091,-0.003180478454205742,-0.0,-0.7599999999999909,-0.0026530770292248216,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
520,2026-01-29,2026-01-30,1,153.82,154.74,286.08,287.28,1.8565335401318337,1.8601064218047665,1.8599582926098077,287.8328677100696,1.0,1.0,1.0,287.28,0.001922641315884745,0.0,0.001922641315884745,True,False,True,0,0,647.0,0.0,0.0,0.0,-0.0,0.0,348.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.9200000000000159,0.005963201492400841,0.0,1.1999999999999886,0.0041858579326780315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
521,2026-01-30,2026-02-02,3,154.74,155.69,287.28,289.01,1.8563170402723361,1.8599582926098077,1.8599344558574284,289.576906576421,1.0,1.0,1.0,289.01,0.0019596252573074267,0.0,0.0019596252573074267,False,False,True,0,0,644.0,0.0,0.0,0.0,-0.0,0.0,346.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.9499999999999886,0.00612056158027462,0.0,1.7300000000000182,0.006003939672091377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
522,2026-02-02,2026-02-03,1,155.69,154.1,289.01,286.34,1.8581440622972094,1.8599344558574284,1.859859202831938,286.6158996476297,1.0,1.0,1.0,286.34,0.0009630747117690514,0.0,0.0009630747117690514,False,False,True,0,0,649.0,0.0,0.0,0.0,-0.0,0.0,349.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.5900000000000034,-0.010265108375513095,-0.0,-2.670000000000016,-0.009281373657737266,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
523,2026-02-03,2026-02-04,1,154.1,156.03,286.34,288.85,1.8512465551496509,1.859859202831938,1.8594649868485136,290.1938314178673,1.0,1.0,1.0,288.85,0.004641561683549203,0.0,0.004641561683549203,False,False,True,0,0,644.0,0.0,0.0,0.0,-0.0,0.0,346.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.9300000000000068,0.012446554127020809,0.0,2.5100000000000477,0.008727606295093327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
524,2026-02-04,2026-02-05,1,156.03,154.84,288.85,285.92,1.8465512787393439,1.8594649868485136,1.8587009812001116,287.91955856362387,1.0,1.0,1.0,285.92,0.006969079167400656,0.0,0.006969079167400656,False,False,True,0,0,651.0,0.0,0.0,0.0,-0.0,0.0,350.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.1899999999999977,-0.007655970743643455,-0.0,-2.930000000000007,-0.010195470816156602,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
525,2026-02-05,2026-02-06,1,154.84,157.71,285.92,291.2,1.846426986240568,1.8587009812001116,1.8579632614506683,293.1357317450696,1.0,1.0,1.0,291.2,0.006625433704867608,0.0,0.006625433704867608,False,False,True,0,0,638.0,0.0,0.0,0.0,-0.0,0.0,343.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,2.8700000000000045,0.01836557779001905,0.0,5.279999999999973,0.018298264911412867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
526,2026-02-06,2026-02-09,3,157.71,156.32,291.2,288.95,1.848451893551689,1.8579632614506683,1.857267173272744,290.43681702996844,1.0,1.0,1.0,288.95,0.005132392557124971,0.0,0.005132392557124971,False,False,True,0,0,643.0,0.0,0.0,0.0,-0.0,0.0,346.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.3900000000000148,-0.008852715204993889,-0.0,-2.25,-0.007756653558743952,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
527,2026-02-09,2026-02-10,1,156.32,155.33,288.95,287.56,1.8512843623253716,1.857267173272744,1.8568812071216343,288.48931002445534,1.0,1.0,1.0,287.56,0.003226497504577768,0.0,0.003226497504577768,False,False,True,0,0,646.0,0.0,0.0,0.0,-0.0,0.0,348.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.9899999999999807,-0.006353302294656583,-0.0,-1.3899999999999864,-0.004822128648116186,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
528,2026-02-10,2026-02-11,1,155.33,156.25,287.56,288.78,1.8481919999999998,1.8568812071216343,1.8563438886579366,290.13768861275537,1.0,1.0,1.0,288.78,0.00469044608098217,0.0,0.00469044608098217,False,False,True,0,0,642.0,0.0,0.0,0.0,-0.0,0.0,346.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.9199999999999875,0.005905402616694919,0.0,1.2199999999999704,0.004233618427402116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
529,2026-02-11,2026-02-12,1,156.25,156.0,288.78,287.81,1.8449358974358974,1.8563438886579366,1.8556222304700583,289.58964663063813,1.0,1.0,1.0,287.81,0.006164369086420849,0.0,0.006164369086420849,False,False,True,0,0,644.0,0.0,0.0,0.0,-0.0,0.0,347.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.25,-0.0016012813669738792,-0.0,-0.9699999999999704,-0.003364612341812908,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
530,2026-02-12,2026-02-13,1,156.0,157.67,287.81,290.39,1.8417581023657006,1.8556222304700583,1.8547055484323802,292.57595707821406,1.0,1.0,1.0,290.39,0.007499468182948655,0.0,0.007499468182948655,False,False,True,0,0,638.0,0.0,0.0,0.0,-0.0,0.0,344.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.6699999999999875,0.010648233999853174,0.0,2.579999999999984,0.008924306894765751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
531,2026-02-13,2026-02-17,4,157.67,157.37,290.39,290.6,1.8466035457838217,1.8547055484323802,1.8540249385121197,291.8750121568037,1.0,1.0,1.0,290.6,0.004377918937697438,0.0,0.004377918937697438,False,False,True,0,0,638.0,0.0,0.0,0.0,-0.0,0.0,344.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.29999999999998295,-0.0019045206366172208,-0.0,0.21000000000003638,0.000722904040156778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
532,2026-02-17,2026-02-18,1,157.37,157.67,290.6,291.42,1.8482907338111247,1.8540249385121197,1.8533378021010027,292.3241120552059,1.0,1.0,1.0,291.42,0.0030976339100392517,0.0,0.0030976339100392517,False,False,True,0,0,636.0,0.0,0.0,0.0,-0.0,0.0,343.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.29999999999998295,0.0019045206366172665,0.0,0.8199999999999932,0.0028177744495258704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
533,2026-02-18,2026-02-19,1,157.67,157.26,291.42,290.87,1.8496121073381662,1.8533378021010027,1.8528163854787791,291.4559027584037,1.0,1.0,1.0,290.87,0.002012285400103079,0.0,0.002012285400103079,False,False,True,0,0,638.0,0.0,0.0,0.0,-0.0,0.0,344.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.4099999999999966,-0.002603754686020379,-0.0,-0.5500000000000114,-0.0018890936253903236,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
534,2026-02-19,2026-02-20,1,157.26,156.82,290.87,289.9,1.8486162479275603,1.8528163854787791,1.8520827528691555,290.5586655707821,1.0,1.0,1.0,289.9,0.0022694668632022934,0.0,0.0022694668632022934,False,False,True,0,0,639.0,0.0,0.0,0.0,-0.0,0.0,345.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.4399999999999977,-0.0028018357605941054,-0.0,-0.9700000000000273,-0.003340396032708452,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
535,2026-02-20,2026-02-23,3,156.82,158.54,289.9,292.72,1.8463479248139274,1.8520827528691555,1.85145818822593,293.6291996398759,1.0,1.0,1.0,292.72,0.0031012248984975386,0.0,0.0031012248984975386,False,False,True,0,0,633.0,0.0,0.0,0.0,-0.0,0.0,342.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.7199999999999989,0.010908276606233808,0.0,2.82000000000005,0.00968048478334173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
536,2026-02-23,2026-02-24,1,158.54,157.87,292.72,291.93,1.849179704820422,1.85145818822593,1.850979159551708,292.2897041752276,1.0,1.0,1.0,291.93,0.0012314005094657043,0.0,0.0012314005094657043,False,False,True,0,0,635.0,0.0,0.0,0.0,-0.0,0.0,343.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.6699999999999875,-0.0042350178653742685,-0.0,-0.7900000000000205,-0.0027024732089441,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
537,2026-02-24,2026-02-25,1,157.87,157.83,291.93,291.88,1.849331559272635,1.850979159551708,1.8503257632470862,292.1400407520461,1.0,1.0,1.0,291.88,0.0008905200201561386,0.0,0.0008905200201561386,False,False,True,0,0,635.0,0.0,0.0,0.0,-0.0,0.0,343.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.03999999999999204,-0.00025340513280989,-0.0,-0.05000000000001137,-0.00017128860458798367,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
538,2026-02-25,2026-02-26,1,157.83,157.42,291.88,291.42,1.851226019565494,1.8503257632470862,1.8499442866996005,291.2782816503563,1.0,1.0,1.0,291.42,-0.000486421041217492,0.0,-0.000486421041217492,False,False,True,0,0,635.0,0.0,0.0,0.0,-0.0,0.0,343.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.410000000000025,-0.0026011116965216265,-0.0,-0.45999999999997954,-0.0015772333117108647,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
539,2026-02-26,2026-02-27,1,157.42,160.2,291.42,295.51,1.8446317103620475,1.8499442866996005,1.84918406361024,296.36107472927597,1.0,1.0,1.0,295.51,0.0028758807523967776,0.0,0.0028758807523967776,True,False,True,0,0,625.0,0.0,0.0,0.0,-0.0,0.0,338.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,2.780000000000001,0.017505641919954743,0.0,4.089999999999975,0.013937151635398855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
540,2026-02-27,2026-03-02,3,160.2,158.53,295.51,292.69,1.8462751529678925,1.84918406361024,1.8486711442520427,293.1511496041313,1.0,1.0,1.0,292.69,0.0015743165180134673,0.0,0.0015743165180134673,False,False,True,0,0,632.0,0.0,0.0,0.0,-0.0,0.0,342.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.6699999999999875,-0.010479184779122344,-0.0,-2.819999999999993,-0.009588648780620438,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
541,2026-03-02,2026-03-03,1,158.53,156.74,292.69,289.44,1.846624984050019,1.8486711442520427,1.848186541440927,289.7607151500652,1.0,1.0,1.0,289.44,0.0011074405623267838,0.0,0.0011074405623267838,False,False,True,0,0,638.0,0.0,0.0,0.0,-0.0,0.0,345.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.789999999999992,-0.011355468230417793,-0.0,-3.25,-0.011166006793502003,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
542,2026-03-03,2026-03-04,1,156.74,157.05,289.44,290.24,1.8480738618274435,1.848186541440927,1.8476830314174386,290.25769633329764,1.0,1.0,1.0,290.24,6.0969521205223876e-05,0.0,6.0969521205223876e-05,False,False,True,0,0,638.0,0.0,0.0,0.0,-0.0,0.0,345.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.3100000000000023,0.0019758443599370164,0.0,0.8000000000000114,0.0027601452797868767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
543,2026-03-04,2026-03-05,1,157.05,153.91,290.24,284.57,1.8489376908582937,1.8476830314174386,1.8475675882028706,284.376895365458,1.0,1.0,1.0,284.57,-0.0006788142919139093,0.0,-0.0006788142919139093,False,False,True,0,0,649.0,0.0,0.0,0.0,-0.0,0.0,351.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-3.140000000000015,-0.020196209992792983,-0.0,-5.670000000000016,-0.01972889793046348,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
544,2026-03-05,2026-03-06,1,153.91,152.7,284.57,282.15,1.8477406679764243,1.8475675882028706,1.847627057664725,282.1235707185783,1.0,1.0,1.0,282.15,-9.367541849361011e-05,0.0,-9.367541849361011e-05,False,False,True,0,0,654.0,0.0,0.0,0.0,-0.0,0.0,354.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.210000000000008,-0.007892803767275967,-0.0,-2.420000000000016,-0.008540424581159311,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
545,2026-03-06,2026-03-09,3,152.7,154.26,282.15,285.32,1.8496045637235836,1.847627057664725,1.8477859365388756,285.01494991536043,1.0,1.0,1.0,285.32,-0.0010697226735765773,0.0,-0.0010697226735765773,False,False,False,0,0,647.0,0.0,0.0,0.0,-0.0,0.0,350.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.5600000000000023,0.010164278281266283,0.0,3.170000000000016,0.011172512994688338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.2249858332075,-744.4982922222471
546,2026-03-09,2026-03-10,1,154.26,153.15,285.32,283.48,1.8509957557949723,1.8477859365388756,1.8479131296510398,282.9884161809288,1.0,1.0,1.0,283.48,-0.001735609359430365,0.0,-0.001735609359430365,False,True,False,0,1,652.0,0.0,652.0,652.0,-0.0,652.0,353.0,0.0,-353.0,0.0,353.0,-353.0,-3.2600000000000002,-1.7650000000000001,-5.025,-1.1099999999999852,-0.0072216572270687755,-0.0,-1.839999999999975,-0.006469783467782077,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.025,2748.1999858332074,-749.5232922222472
547,2026-03-10,2026-03-11,1,153.15,152.85,283.48,282.75,1.8498527968596663,1.8479131296510398,1.8478415513777544,282.45352186716144,1.0,1.0,1.0,282.75,-0.0010491023093823393,0.0,-0.0010491023093823393,False,False,False,1,1,654.0,652.0,654.0,2.0,-0.0,2.0,354.0,-353.0,-354.0,0.0,1.0,-1.0,-0.01,-0.005,-0.015,-0.30000000000001137,-0.0019607849419407634,-195.6000000000074,-0.7300000000000182,-0.0025784589458254796,257.6900000000064,62.08999999999901,0.0,99853.8,99853.8,0.0,-100068.44,0.0,-100068.44,-2.7796788888888893,-214.63999999999942,199922.24,-100068.44,-2.7796788888888893,59.29532111111012,2807.4953069443177,-690.2279711111369
548,2026-03-11,2026-03-12,1,152.85,150.16,282.75,277.21,1.846097496004262,1.8478415513777544,1.8477368261779674,277.4718873548836,1.0,1.0,1.0,277.21,0.0009442795242229975,0.0,0.0009442795242229975,False,False,True,1,0,667.0,654.0,0.0,0.0,654.0,-654.0,361.0,-354.0,0.0,354.0,-0.0,354.0,-3.27,-1.77,-5.04,-2.6899999999999977,-0.017755656058590082,-1759.2599999999984,-5.5400000000000205,-0.01978777329509514,1961.1600000000071,201.90000000000873,0.0,99963.9,99963.9,0.0,-100093.5,0.0,-100093.5,-2.7803750000000003,-129.60000000000582,200057.4,-100093.5,-2.7803750000000003,194.07962500000875,3001.5749319443266,-496.1483461111279
549,2026-03-12,2026-03-13,1,150.16,149.79,277.21,276.67,1.847052540222979,1.8477368261779674,1.8478426583173218,276.77249919319775,1.0,1.0,1.0,276.67,0.000370405939258627,0.0,0.000370405939258627,False,False,True,0,0,667.0,0.0,0.0,0.0,-0.0,0.0,361.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.37000000000000455,-0.0024670790976258376,-0.0,-0.5399999999999636,-0.0019498814584085506,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001.5749319443266,-496.1483461111279
550,2026-03-13,2026-03-16,3,149.79,151.01,276.67,278.96,1.8472948811336998,1.8478426583173218,1.8481194972557216,279.04271983249873,1.0,1.0,1.0,278.96,0.00029648541186154826,0.0,0.00029648541186154826,False,False,True,0,0,662.0,0.0,0.0,0.0,-0.0,0.0,358.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.2199999999999989,0.008111746607070274,0.0,2.2899999999999636,0.008242942124669406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001.5749319443266,-496.1483461111279
551,2026-03-16,2026-03-17,1,151.01,149.64,278.96,277.13,1.8519780807270785,1.8481194972557216,1.8483882240028844,276.55260156934617,1.0,1.0,1.0,277.13,-0.0020856665473121673,0.0,-0.0020856665473121673,False,True,False,0,1,667.0,0.0,667.0,667.0,-0.0,667.0,361.0,0.0,-361.0,0.0,361.0,-361.0,-3.335,-1.805,-5.14,-1.3700000000000045,-0.009113650307752467,-0.0,-1.829999999999984,-0.006581692194043133,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.14,2996.4349319443268,-501.2883461111278
552,2026-03-17,2026-03-18,1,149.64,147.14,277.13,272.57,1.8524534456979749,1.8483882240028844,1.8485963595972272,271.97184327978437,1.0,1.0,1.0,272.57,-0.0021969182650648953,0.0,-0.0021969182650648953,False,True,False,1,1,678.0,667.0,678.0,11.0,-0.0,11.0,367.0,-361.0,-367.0,0.0,6.0,-6.0,-0.055,-0.03,-0.08499999999999999,-2.5,-0.01684789497582703,-1667.5,-4.560000000000002,-0.016591248324315362,1646.1600000000008,-21.339999999999236,0.0,99809.87999999999,99809.87999999999,0.0,-100043.93,0.0,-100043.93,-2.7789980555555553,-234.0500000000029,199853.81,-100043.93,-2.7789980555555553,-24.20399805555479,2972.230933888772,-525.4923441666824
553,2026-03-18,2026-03-19,1,147.14,146.61,272.57,271.9,1.8545801787054086,1.8485963595972272,1.8488447631655895,271.0227122805495,1.0,1.0,1.0,271.9,-0.0032317251171956776,0.0,-0.0032317251171956776,False,True,False,1,1,680.0,678.0,680.0,2.0,-0.0,2.0,368.0,-367.0,-368.0,0.0,1.0,-1.0,-0.01,-0.005,-0.015,-0.5299999999999727,-0.0036085145539450705,-359.3399999999815,-0.6700000000000159,-0.002461110210612283,245.89000000000584,-113.44999999997566,0.0,99760.91999999998,99760.91999999998,0.0,-100033.19,0.0,-100033.19,-2.778699722222222,-272.2700000000186,199794.11,-100033.19,-2.778699722222222,-116.24369972219789,2855.987234166574,-641.7360438888804
