,bop date,eop date,day count, bop RSP price , eop RSP price , bop SPY price , eop SPY price , eop SPY / eop RSP , bop SPY / RSP moving avg , eop SPY / RSP moving avg ,current position,new position, bop RSP shares , eop RSP shares , eop RSP shares bought , eop RSP shares sold , eop RSP shares traded , bop SPY shares , eop SPY shares , eop SPY shares bought , eop SPY shares sold , eop SPY shares traded ,  RSP daily commission  ,  SPY daily commission  ,  daily total commissions  ,  RSP cop  , RSP pct cop ,  RSP daily position pnl  ,  SPY cop  , SPY pct cop ,  SPY daily position pnl  ,  daily position pnl  ,  short RSP investment amount  ,  long RSP investment amount  ,  RSP investment amount  ,  daily RSP borrow cost  ,  short SPY investment amount  ,  long SPY investment amount  ,  SPY investment amount  ,  daily SPY borrow cost  ,  net investment amount  ,  gross investment amount  ,  short investment amount  ,  daily borrow cost  ,  daily net profit  ,  cumulative net profit  ,  drawdown  
28,2/12/2024,2/13/2024,1,$160.01 ,$157.35 ,$500.98 ,$494.08 ,3.14,3.12,3.13,1,1,624.96,635.53,10.56, -   ,10.56,-199.61,-202.4, -   ,2.79,-2.79, $(0.05), $(0.01), $(0.07), $(2.66), $(0.02)," $(1,662.40)", $(6.90), $(0.01)," $1,377.30 ", $(285.10),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $(287.94), $592.85 , $(469.65)
29,2/13/2024,2/14/2024,1,$157.35 ,$158.79 ,$494.08 ,$498.57 ,3.14,3.13,3.13,1,1,635.53,629.76, -   ,5.76,-5.76,-202.4,-200.57,1.82, -   ,1.82, $(0.03), $(0.01), $(0.04), $1.44 , $0.01 , $915.16 , $4.49 , $0.01 , $(908.76), $6.40 ,  $-    ," $100,000.00 "," $100,000.00 ",  $-    ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $3.58 , $596.44 , $(466.07)
30,2/14/2024,2/15/2024,1,$158.79 ,$160.76 ,$498.57 ,$502.01 ,3.12,3.13,3.14,1,-1,629.76,-622.05, -   ,"1,251.81","-1,251.81",-200.57,199.2,399.77, -   ,399.77, $(6.26), $(2.00), $(8.26), $1.97 , $0.01 ," $1,240.63 ", $3.44 , $0.01 , $(689.97), $550.66 ,  $-    ," $100,000.00 "," $100,000.00 ",  $-    ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $539.62 ," $1,136.06 ",  $-    
31,2/15/2024,2/16/2024,1,$160.76 ,$160.03 ,$502.01 ,$499.51 ,3.12,3.14,3.14,-1,-1,-622.05,-624.88, -   ,2.84,-2.84,199.2,200.2,1, -   ,1, $(0.01), $-   , $(0.02), $(0.73), $(0.00), $454.09 , $(2.50), $(0.01), $(498.00), $(43.90)," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ,  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $(46.70)," $1,089.36 ", $(46.70)
32,2/16/2024,2/20/2024,4,$160.03 ,$159.66 ,$499.51 ,$496.76 ,3.11,3.14,3.13,-1,-1,-624.88,-626.33, -   ,1.45,-1.45,200.2,201.3,1.11, -   ,1.11, $(0.01), $(0.01), $(0.01), $(0.37), $(0.00), $231.21 , $(2.75), $(0.01), $(550.54), $(319.33)," $(100,000.00)",  $-    ," $(100,000.00)", $(11.11),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ,  $-    ," $200,000.00 "," $(100,000.00)", $(11.11), $(330.46), $758.90 , $(377.16)
33,2/20/2024,2/21/2024,1,$159.66 ,$159.98 ,$496.76 ,$497.21 ,3.11,3.13,3.13,-1,-1,-626.33,-625.08,1.25, -   ,1.25,201.3,201.12, -   ,0.18,-0.18, $(0.01), $-   , $(0.01), $0.32 , $0.00 , $(200.43), $0.45 , $0.00 , $90.59 , $(109.84)," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $100,000.00 "," $100,000.00 ",  $-    , $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(112.62), $646.28 , $(489.78)
34,2/21/2024,2/22/2024,1,$159.98 ,$161.57 ,$497.21 ,$507.50 ,3.14,3.13,3.13,-1,1,-625.08,618.93,"1,244.00", -   ,"1,244.00",201.12,-197.04, -   ,398.17,-398.17, $(6.22), $(1.99), $(8.21), $1.59 , $0.01 , $(993.87), $10.29 , $0.02 ," $2,069.55 "," $1,075.67 "," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ,  $-    ," $200,000.00 "," $(100,000.00)", $(2.78)," $1,064.69 "," $1,710.96 ",  $-    
35,2/22/2024,2/23/2024,1,$161.57 ,$162.00 ,$507.50 ,$507.85 ,3.13,3.13,3.13,1,1,618.93,617.28, -   ,1.64,-1.64,-197.04,-196.91,0.14, -   ,0.14, $(0.01), $-   , $(0.01), $0.43 , $0.00 , $266.14 , $0.35 , $0.00 , $(68.97), $197.17 ,  $-    ," $100,000.00 "," $100,000.00 ",  $-    ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $194.39 ," $1,905.35 ",  $-    
36,2/23/2024,2/26/2024,3,$162.00 ,$161.35 ,$507.85 ,$505.99 ,3.14,3.13,3.13,1,1,617.28,619.77,2.49, -   ,2.49,-196.91,-197.63, -   ,0.72,-0.72, $(0.01), $-   , $(0.02), $(0.65), $(0.00), $(401.23), $(1.86), $(0.00), $366.25 , $(34.98),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ," $(100,000.00)",  $-    ," $(100,000.00)", $(8.33),  $-    ," $200,000.00 "," $(100,000.00)", $(8.33), $(43.33)," $1,862.01 ", $(43.33)
37,2/26/2024,2/27/2024,1,$161.35 ,$162.06 ,$505.99 ,$506.93 ,3.13,3.13,3.13,1,-1,619.77,-617.06, -   ,"1,236.83","-1,236.83",-197.63,197.27,394.9, -   ,394.9, $(6.18), $(1.97), $(8.16), $0.71 , $0.00 , $440.04 , $0.94 , $0.00 , $(185.77), $254.26 ,  $-    ," $100,000.00 "," $100,000.00 ",  $-    ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $243.33 ," $2,105.34 ",  $-    
38,2/27/2024,2/28/2024,1,$162.06 ,$162.12 ,$506.93 ,$506.26 ,3.12,3.13,3.13,-1,-1,-617.06,-616.83,0.23, -   ,0.23,197.27,197.53,0.26, -   ,0.26, $-   , $-   , $-   , $0.06 , $0.00 , $(37.02), $(0.67), $(0.00), $(132.17), $(169.19)," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ,  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $(171.97)," $1,933.37 ", $(171.97)
39,2/28/2024,2/29/2024,1,$162.12 ,$162.79 ,$506.26 ,$508.08 ,3.12,3.13,3.12,-1,-1,-616.83,-614.29,2.54, -   ,2.54,197.53,196.82, -   ,0.71,-0.71, $(0.01), $-   , $(0.02), $0.67 , $0.00 , $(413.27), $1.82 , $0.00 , $359.50 , $(53.78)," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ,  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $(56.57)," $1,876.80 ", $(228.54)
40,2/29/2024,3/1/2024,1,$162.79 ,$163.93 ,$508.08 ,$512.85 ,3.13,3.12,3.13,-1,1,-614.29,610.02,"1,224.30", -   ,"1,224.30",196.82,-194.99, -   ,391.81,-391.81, $(6.12), $(1.96), $(8.08), $1.14 , $0.01 , $(700.29), $4.77 , $0.01 , $938.83 , $238.54 ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $100,000.00 "," $100,000.00 ",  $-    , $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $227.68 ," $2,104.48 ", $(0.86)
41,3/1/2024,3/4/2024,3,$163.93 ,$164.23 ,$512.85 ,$512.30 ,3.12,3.13,3.13,1,-1,610.02,-608.9, -   ,"1,218.92","-1,218.92",-194.99,195.2,390.19, -   ,390.19, $(6.09), $(1.95), $(8.05), $0.30 , $0.00 , $183.00 , $(0.55), $(0.00), $107.24 , $290.25 ,  $-    ," $100,000.00 "," $100,000.00 ",  $-    ," $(100,000.00)",  $-    ," $(100,000.00)", $(8.33),  $-    ," $200,000.00 "," $(100,000.00)", $(8.33), $273.87 ," $2,378.35 ",  $-    
42,3/4/2024,3/5/2024,1,$164.23 ,$163.48 ,$512.30 ,$507.18 ,3.1,3.13,3.12,-1,-1,-608.9,-611.7, -   ,2.79,-2.79,195.2,197.17,1.97, -   ,1.97, $(0.01), $(0.01), $(0.02), $(0.75), $(0.00), $456.68 , $(5.12), $(0.01), $(999.41), $(542.74)," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ,  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $(545.54)," $1,832.81 ", $(545.54)
43,3/5/2024,3/6/2024,1,$163.48 ,$164.41 ,$507.18 ,$509.75 ,3.1,3.12,3.12,-1,-1,-611.7,-608.24,3.46, -   ,3.46,197.17,196.17, -   ,0.99,-0.99, $(0.02), $-   , $(0.02), $0.93 , $0.01 , $(568.88), $2.57 , $0.01 , $506.72 , $(62.15)," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ,  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $(64.95)," $1,767.86 ", $(610.49)
44,3/6/2024,3/7/2024,1,$164.41 ,$165.70 ,$509.75 ,$514.81 ,3.11,3.12,3.12,-1,-1,-608.24,-603.5,4.74, -   ,4.74,196.17,194.25, -   ,1.93,-1.93, $(0.02), $(0.01), $(0.03), $1.29 , $0.01 , $(784.62), $5.06 , $0.01 , $992.64 , $208.02 ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ,  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $205.21 ," $1,973.07 ", $(405.28)
45,3/7/2024,3/8/2024,1,$165.70 ,$165.51 ,$514.81 ,$511.72 ,3.09,3.12,3.12,-1,-1,-603.5,-604.19, -   ,0.69,-0.69,194.25,195.42,1.17, -   ,1.17, $-   , $(0.01), $(0.01), $(0.19), $(0.00), $114.67 , $(3.09), $(0.01), $(600.22), $(485.56)," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ,  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $(488.34)," $1,484.72 ", $(893.63)
46,3/8/2024,3/11/2024,3,$165.51 ,$165.72 ,$511.72 ,$511.28 ,3.09,3.12,3.11,-1,-1,-604.19,-603.43,0.77, -   ,0.77,195.42,195.59,0.17, -   ,0.17, $-   , $-   , $-   , $0.21 , $0.00 , $(126.88), $(0.44), $(0.00), $(85.98), $(212.87)," $(100,000.00)",  $-    ," $(100,000.00)", $(8.33),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ,  $-    ," $200,000.00 "," $(100,000.00)", $(8.33), $(221.20)," $1,263.52 "," $(1,114.83)"
47,3/11/2024,3/12/2024,1,$165.72 ,$166.15 ,$511.28 ,$516.78 ,3.11,3.11,3.11,-1,-1,-603.43,-601.87,1.56, -   ,1.56,195.59,193.51, -   ,2.08,-2.08, $(0.01), $(0.01), $(0.02), $0.43 , $0.00 , $(259.47), $5.50 , $0.01 ," $1,075.73 ", $816.26 ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $100,000.00 "," $100,000.00 ",  $-    , $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $813.46 ," $2,076.98 ", $(301.37)
48,3/12/2024,3/13/2024,1,$166.15 ,$166.23 ,$516.78 ,$515.97 ,3.1,3.11,3.11,-1,-1,-601.87,-601.58,0.29, -   ,0.29,193.51,193.81,0.3, -   ,0.3, $-   , $-   , $-   , $0.08 , $0.00 , $(48.15), $(0.81), $(0.00), $(156.74), $(204.89)," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ,  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $(207.67)," $1,869.31 ", $(509.04)
49,3/13/2024,3/14/2024,1,$166.23 ,$164.74 ,$515.97 ,$514.95 ,3.13,3.11,3.11,-1,1,-601.58,607.02,"1,208.59", -   ,"1,208.59",193.81,-194.19, -   ,388,-388, $(6.04), $(1.94), $(7.98), $(1.49), $(0.01), $896.35 , $(1.02), $(0.00), $(197.69), $698.66 ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ,  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $687.90 ," $2,557.21 ",  $-    
50,3/14/2024,3/15/2024,1,$164.74 ,$164.42 ,$514.95 ,$509.83 ,3.1,3.11,3.1,1,-1,607.02,-608.2, -   ,"1,215.22","-1,215.22",-194.19,196.14,390.34, -   ,390.34, $(6.08), $(1.95), $(8.03), $(0.32), $(0.00), $(194.25), $(5.12), $(0.01), $994.27 , $800.03 ,  $-    ," $100,000.00 "," $100,000.00 ",  $-    ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $789.22 ," $3,346.43 ",  $-    
51,3/15/2024,3/18/2024,3,$164.42 ,$164.19 ,$509.83 ,$512.86 ,3.12,3.1,3.11,-1,1,-608.2,609.05,"1,217.25", -   ,"1,217.25",196.14,-194.98, -   ,391.13,-391.13, $(6.09), $(1.96), $(8.04), $(0.23), $(0.00), $139.89 , $3.03 , $0.01 , $594.32 , $734.20 ," $(100,000.00)",  $-    ," $(100,000.00)", $(8.33),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ,  $-    ," $200,000.00 "," $(100,000.00)", $(8.33), $717.83 ," $4,064.26 ",  $-    
52,3/18/2024,3/19/2024,1,$164.19 ,$165.17 ,$512.86 ,$515.71 ,3.12,3.11,3.11,1,1,609.05,605.44, -   ,3.61,-3.61,-194.98,-193.91,1.08, -   ,1.08, $(0.02), $(0.01), $(0.02), $0.98 , $0.01 , $596.87 , $2.85 , $0.01 , $(555.71), $41.16 ,  $-    ," $100,000.00 "," $100,000.00 ",  $-    ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $38.36 ," $4,102.62 ",  $-    
53,3/19/2024,3/20/2024,1,$165.17 ,$166.58 ,$515.71 ,$520.48 ,3.12,3.11,3.11,1,1,605.44,600.31, -   ,5.12,-5.12,-193.91,-192.13,1.78, -   ,1.78, $(0.03), $(0.01), $(0.03), $1.41 , $0.01 , $853.67 , $4.77 , $0.01 , $(924.94), $(71.27),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $(74.08)," $4,028.54 ", $(74.08)
54,3/20/2024,3/21/2024,1,$166.58 ,$167.72 ,$520.48 ,$522.20 ,3.11,3.11,3.11,1,1,600.31,596.23, -   ,4.08,-4.08,-192.13,-191.5,0.63, -   ,0.63, $(0.02), $-   , $(0.02), $1.14 , $0.01 , $684.36 , $1.72 , $0.00 , $(330.46), $353.89 ,  $-    ," $100,000.00 "," $100,000.00 ",  $-    ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $351.09 ," $4,379.63 ",  $-    
55,3/21/2024,3/22/2024,1,$167.72 ,$166.64 ,$522.20 ,$521.21 ,3.13,3.11,3.11,1,1,596.23,600.1,3.86, -   ,3.86,-191.5,-191.86, -   ,0.36,-0.36, $(0.02), $-   , $(0.02), $(1.08), $(0.01), $(643.93), $(0.99), $(0.00), $189.58 , $(454.35),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $(457.15)," $3,922.48 ", $(457.15)
56,3/22/2024,3/25/2024,3,$166.64 ,$166.28 ,$521.21 ,$519.77 ,3.13,3.11,3.12,1,1,600.1,601.4,1.3, -   ,1.3,-191.86,-192.39, -   ,0.53,-0.53, $(0.01), $-   , $(0.01), $(0.36), $(0.00), $(216.03), $(1.44), $(0.00), $276.28 , $60.25 ,  $-    ," $100,000.00 "," $100,000.00 ",  $-    ," $(100,000.00)",  $-    ," $(100,000.00)", $(8.33),  $-    ," $200,000.00 "," $(100,000.00)", $(8.33), $51.90 ," $3,974.38 ", $(405.24)
57,3/25/2024,3/26/2024,1,$166.28 ,$166.12 ,$519.77 ,$518.81 ,3.12,3.12,3.12,1,1,601.4,601.97,0.58, -   ,0.58,-192.39,-192.75, -   ,0.36,-0.36, $-   , $-   , $-   , $(0.16), $(0.00), $(96.22), $(0.96), $(0.00), $184.70 , $88.47 ,  $-    ," $100,000.00 "," $100,000.00 ",  $-    ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $85.69 ," $4,060.07 ", $(319.55)
58,3/26/2024,3/27/2024,1,$166.12 ,$168.78 ,$518.81 ,$523.17 ,3.1,3.12,3.12,1,-1,601.97,-592.49, -   ,"1,194.46","-1,194.46",-192.75,191.14,383.89, -   ,383.89, $(5.97), $(1.92), $(7.89), $2.66 , $0.02 ," $1,601.25 ", $4.36 , $0.01 , $(840.38), $760.87 ,  $-    ," $100,000.00 "," $100,000.00 ",  $-    ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $750.20 ," $4,810.27 ",  $-    
59,3/27/2024,3/28/2024,1,$168.78 ,$169.37 ,$523.17 ,$523.07 ,3.09,3.12,3.11,-1,-1,-592.49,-590.42,2.06, -   ,2.06,191.14,191.18,0.04, -   ,0.04, $(0.01), $-   , $(0.01), $0.59 , $0.00 , $(349.57), $(0.10), $(0.00), $(19.11), $(368.68)," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ,  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $(371.47)," $4,438.80 ", $(371.47)
60,3/28/2024,4/1/2024,4,$169.37 ,$168.37 ,$523.07 ,$522.16 ,3.1,3.11,3.11,-1,-1,-590.42,-593.93, -   ,3.51,-3.51,191.18,191.51,0.33, -   ,0.33, $(0.02), $-   , $(0.02), $(1.00), $(0.01), $590.42 , $(0.91), $(0.00), $(173.97), $416.45 ," $(100,000.00)",  $-    ," $(100,000.00)", $(11.11),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ,  $-    ," $200,000.00 "," $(100,000.00)", $(11.11), $405.32 ," $4,844.12 ",  $-    
61,4/1/2024,4/2/2024,1,$168.37 ,$166.92 ,$522.16 ,$518.84 ,3.11,3.11,3.11,-1,-1,-593.93,-599.09, -   ,5.16,-5.16,191.51,192.74,1.23, -   ,1.23, $(0.03), $(0.01), $(0.03), $(1.45), $(0.01), $861.20 , $(3.32), $(0.01), $(635.82), $225.38 ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ,  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $222.57 ," $5,066.69 ",  $-    
62,4/2/2024,4/3/2024,1,$166.92 ,$167.10 ,$518.84 ,$519.41 ,3.11,3.11,3.11,-1,-1,-599.09,-598.44,0.65, -   ,0.65,192.74,192.53, -   ,0.21,-0.21, $-   , $-   , $-   , $0.18 , $0.00 , $(107.84), $0.57 , $0.00 , $109.86 , $2.02 ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ,  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $(0.76)," $5,065.93 ", $(0.76)
63,4/3/2024,4/4/2024,1,$167.10 ,$165.40 ,$519.41 ,$513.07 ,3.1,3.11,3.11,-1,-1,-598.44,-604.59, -   ,6.15,-6.15,192.53,194.91,2.38, -   ,2.38, $(0.03), $(0.01), $(0.04), $(1.70), $(0.01)," $1,017.35 ", $(6.34), $(0.01)," $(1,220.62)", $(203.26)," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ,  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $(206.08)," $4,859.85 ", $(206.84)
64,4/4/2024,4/5/2024,1,$165.40 ,$166.39 ,$513.07 ,$518.43 ,3.12,3.11,3.11,-1,1,-604.59,601,"1,205.59", -   ,"1,205.59",194.91,-192.89, -   ,387.8,-387.8, $(6.03), $(1.94), $(7.97), $0.99 , $0.01 , $(598.55), $5.36 , $0.01 ," $1,044.69 ", $446.14 ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $100,000.00 "," $100,000.00 ",  $-    , $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $435.40 ," $5,295.25 ",  $-    
65,4/5/2024,4/8/2024,3,$166.39 ,$166.90 ,$518.43 ,$518.72 ,3.11,3.11,3.11,1,-1,601,-599.16, -   ,"1,200.16","-1,200.16",-192.89,192.78,385.67, -   ,385.67, $(6.00), $(1.93), $(7.93), $0.51 , $0.00 , $306.51 , $0.29 , $0.00 , $(55.94), $250.57 ,  $-    ," $100,000.00 "," $100,000.00 ",  $-    ," $(100,000.00)",  $-    ," $(100,000.00)", $(8.33),  $-    ," $200,000.00 "," $(100,000.00)", $(8.33), $234.31 ," $5,529.56 ",  $-    
66,4/8/2024,4/9/2024,1,$166.90 ,$167.56 ,$518.72 ,$519.32 ,3.1,3.11,3.11,-1,-1,-599.16,-596.8,2.36, -   ,2.36,192.78,192.56, -   ,0.22,-0.22, $(0.01), $-   , $(0.01), $0.66 , $0.00 , $(395.45), $0.60 , $0.00 , $115.67 , $(279.78)," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ,  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $(282.57)," $5,246.99 ", $(282.57)
67,4/9/2024,4/10/2024,1,$167.56 ,$164.71 ,$519.32 ,$514.12 ,3.12,3.11,3.11,-1,1,-596.8,607.13,"1,203.93", -   ,"1,203.93",192.56,-194.51, -   ,387.07,-387.07, $(6.02), $(1.94), $(7.95), $(2.85), $(0.02)," $1,700.88 ", $(5.20), $(0.01)," $(1,001.31)", $699.57 ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ,  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $688.84 ," $5,935.83 ",  $-    
68,4/10/2024,4/11/2024,1,$164.71 ,$164.59 ,$514.12 ,$518.00 ,3.15,3.11,3.11,1,1,607.13,607.57,0.44, -   ,0.44,-194.51,-193.05,1.46, -   ,1.46, $-   , $(0.01), $(0.01), $(0.12), $(0.00), $(72.86), $3.88 , $0.01 , $(754.69), $(827.54),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $(830.33)," $5,105.50 ", $(830.33)
69,4/11/2024,4/12/2024,1,$164.59 ,$161.98 ,$518.00 ,$510.85 ,3.15,3.11,3.12,1,1,607.57,617.36,9.79, -   ,9.79,-193.05,-195.75, -   ,2.7,-2.7, $(0.05), $(0.01), $(0.06), $(2.61), $(0.02)," $(1,585.76)", $(7.15), $(0.01)," $1,380.31 ", $(205.45),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $(208.29)," $4,897.21 "," $(1,038.62)"
70,4/12/2024,4/15/2024,3,$161.98 ,$160.58 ,$510.85 ,$504.45 ,3.14,3.12,3.12,1,1,617.36,622.74,5.38, -   ,5.38,-195.75,-198.24, -   ,2.48,-2.48, $(0.03), $(0.01), $(0.04), $(1.40), $(0.01), $(864.30), $(6.40), $(0.01)," $1,252.81 ", $388.51 ,  $-    ," $100,000.00 "," $100,000.00 ",  $-    ," $(100,000.00)",  $-    ," $(100,000.00)", $(8.33),  $-    ," $200,000.00 "," $(100,000.00)", $(8.33), $380.14 ," $5,277.35 ", $(658.48)
71,4/15/2024,4/16/2024,1,$160.58 ,$159.69 ,$504.45 ,$503.53 ,3.15,3.12,3.13,1,1,622.74,626.21,3.47, -   ,3.47,-198.24,-198.6, -   ,0.36,-0.36, $(0.02), $-   , $(0.02), $(0.89), $(0.01), $(554.24), $(0.92), $(0.00), $182.38 , $(371.86),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(374.66)," $4,902.69 "," $(1,033.14)"
72,4/16/2024,4/17/2024,1,$159.69 ,$159.36 ,$503.53 ,$500.55 ,3.14,3.13,3.13,1,1,626.21,627.51,1.3, -   ,1.3,-198.6,-199.78, -   ,1.18,-1.18, $(0.01), $(0.01), $(0.01), $(0.33), $(0.00), $(206.65), $(2.98), $(0.01), $591.82 , $385.17 ,  $-    ," $100,000.00 "," $100,000.00 ",  $-    ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $200,000.00 "," $(100,000.00)", $(2.78), $382.38 ," $5,285.07 ", $(650.76)
73,4/17/2024,4/18/2024,1,$159.36 ,$159.21 ,$500.55 ,$499.52 ,3.14,3.13,3.13,1,1,627.51,628.1,0.59, -   ,0.59,-199.78,-200.19, -   ,0.41,-0.41, $-   , $-   , $(0.01), $(0.15), $(0.00), $(94.13), $(1.03), $(0.00), $205.77 , $111.65 ,  $-    ," $100,000.00 "," $100,000.00 ",  $-    ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $108.86 ," $5,393.93 ", $(541.90)
74,4/18/2024,4/19/2024,1,$159.21 ,$159.81 ,$499.52 ,$495.16 ,3.1,3.13,3.13,1,-1,628.1,-625.74, -   ,"1,253.84","-1,253.84",-200.19,201.95,402.15, -   ,402.15, $(6.27), $(2.01), $(8.28), $0.60 , $0.00 , $376.86 , $(4.36), $(0.01), $872.84 ," $1,249.70 ",  $-    ," $100,000.00 "," $100,000.00 ",  $-    ," $(100,000.00)",  $-    ," $(100,000.00)", $(2.78),  $-    ," $200,000.00 "," $(100,000.00)", $(2.78)," $1,238.64 "," $6,632.57 ",  $-    
75,4/19/2024,4/22/2024,3,$159.81 ,$161.03 ,$495.16 ,$499.72 ,3.1,3.13,3.13,-1,-1,-625.74,-621,4.74, -   ,4.74,201.95,200.11, -   ,1.84,-1.84, $(0.02), $(0.01), $(0.03), $1.22 , $0.01 , $(763.41), $4.56 , $0.01 , $920.91 , $157.51 ," $(100,000.00)",  $-    ," $(100,000.00)", $(8.33),  $-    ," $100,000.00 "," $100,000.00 ",  $-    ,  $-    ," $200,000.00 "," $(100,000.00)", $(8.33), $149.14 ," $6,781.72 ",  $-    
