date,FSTA,VDC,VDC/FSTA,VDC/FSTA avg,VDC/FSTA 10 dma,VDC/FSTA 20 dma,FSTA avg,FSTA 10 dma,FSTA 20 dma,avg diff,10 dma diff,20 dma diff,FSTA div,VDC div,FSTA*,VDC*,VDC*/FSTA*,VDC*/FSTA* avg,VDC*/FSTA* 10 dma,VDC*/FSTA* 20 dma,FSTA* avg,FSTA* 10 dma,FSTA* 20 dma,avg diff*,10 dma diff*,20 dma diff*
2026-04-02,52.4,224.97,4.293320610687023,4.293074780158156,4.296282788386033,4.294070301474633,224.95711848028736,225.11638388272507,225.00367897197964,5.726047258348609e-05,-0.0006504701902940223,-0.00014969307591268025,0.0,0.0,52.4,224.97,4.293320610687023,4.292294156057935,4.291446050483935,4.2916519325235845,224.91621377743576,224.8629388166552,224.87695643894466,0.00023911034022986238,0.00047600420568538184,0.0004136676309591502
2026-04-06,52.85,226.81,4.291579943235572,4.293074780158156,4.293841328199557,4.294135844895167,226.88900213135852,227.05854536620183,226.94161543293438,-0.0003482579057298559,-0.0010952307384337542,-0.0005801210713044893,0.0,0.0,52.85,226.81,4.291579943235572,4.292294156057935,4.291429306334033,4.291717475944118,226.84774614766184,226.80292376807597,226.81380463387146,-0.00016640803808368578,3.1199428207736987e-05,-1.6774401310893525e-05
2026-04-07,51.99,223.16,4.2923639161377185,4.293074780158156,4.2917416717233525,4.294253029858457,223.1969578204225,223.23681065309498,223.25212257609974,-0.0001655976001245157,-0.0003441362125354654,-0.00041272435379135667,0.0,0.0,51.99,223.16,4.2923639161377185,4.292294156057935,4.291741671723353,4.2918346609074085,223.15637317345204,223.11140963630638,223.12639157433472,1.6252267521539914e-05,0.00021776149148894448,0.00015061371515376153
2026-04-08,53.03,227.68,4.293418819536112,4.293074780158156,4.2917722054713385,4.294346389388549,227.661755591787,227.5910608514894,227.72423817339399,8.013501067586594e-05,0.00039070855712042843,-0.00019428090397473327,0.0,0.0,53.03,227.68,4.293418819536112,4.292294156057935,4.291772205471339,4.2919280204375,227.6203590957523,227.59106085148943,227.59599206791987,0.000261984878322055,0.00039070855712042843,0.00036904178782625233
2026-04-09,53.52,229.63,4.290545590433482,4.293074780158156,4.291746016779093,4.294267450328953,229.7653622340645,229.69564843682605,229.83341876007515,-0.000589306071021865,-0.0002858470346538426,-0.000885462324355939,0.0,0.0,53.52,229.63,4.290545590433482,4.292294156057935,4.291746016779093,4.291849081377904,229.72358323222068,229.6956484368261,229.703987653815,-0.0004074562033756416,-0.0002858470346540647,-0.00032215188269784723
2026-04-10,52.79,226.52,4.290964197764729,4.293074780158156,4.292022320501407,4.29410209425339,226.63141764454903,226.5612722257683,226.69437870286544,-0.0004917457717482543,-0.00018218464726954816,-0.00076951976664788,0.0,0.0,52.79,226.52,4.290964197764729,4.292294156057935,4.292022320501408,4.291683725302341,226.59020849829835,226.5612722257683,226.56671300593956,-0.0003098959041020611,-0.00018218464726954816,-0.00020619896705936598
2026-04-13,52.25,224.2,4.290909090909091,4.293074780158156,4.291920921900008,4.2941287281053535,224.31315726326363,224.25816624619853,224.3668344247396,-0.0005045883886885911,-0.0002594054514007271,-0.0007438554062800161,0.0,0.0,52.25,224.2,4.290909090909091,4.292294156057935,4.291920921900009,4.291710359154305,224.27236965402707,224.25816624619856,224.2404746470473,-0.0003227385210423732,-0.00025940545140083814,-0.0001805129083813134
2026-04-14,52.16,223.95,4.293519938650307,4.293074780158156,4.292266597557112,4.29414571836626,223.9267805330494,223.8665952863044,223.98175445797523,0.00010368685308385032,0.0003724949702081705,-0.00014178257161895873,0.0,0.0,52.16,223.95,4.293519938650307,4.292294156057935,4.292266597557113,4.291727349415211,223.88606317998185,223.86659528630446,223.85561233348852,0.0002855367207302112,0.0003724949702079485,0.00042155643122663753
2026-04-15,51.96,222.98,4.291377983063895,4.293074780158156,4.292224193302829,4.2940475788289785,223.06816557701777,223.02617240906753,223.12381152631087,-0.0003953186448011183,-0.000207048297036261,-0.0006447446875679418,0.0,0.0,51.96,222.98,4.291377983063895,4.292294156057935,4.29222419330283,4.29162920987793,223.0276043487703,223.02617240906758,222.99815307561437,-0.0002134687771549585,-0.00020704829703659415,-8.140791426314292e-05
2026-04-16,52.12,223.71,4.292210283960093,4.293074780158156,4.292021037437802,4.294067616836506,223.75505754184306,223.71072495494343,223.80575980856634,-0.00020139021465882643,-3.240596168112134e-06,-0.0004279617328731616,0.0,0.0,52.12,223.71,4.292210283960093,4.292294156057935,4.292021037437801,4.2916492478854575,223.71437141373954,223.7107249549435,223.67971441883768,-1.954034701262032e-05,-3.2405961684452022e-06,0.00013538791900013047
