,bop date,eop date,day count,bop XLRE price,eop XLRE price,bop VNQ price,eop VNQ price,eop VNQ / eop XLRE,bop VNQ / XLRE moving avg,eop VNQ / XLRE moving avg,eop XLRE unit price,eop VNQ / eop VNQ,bop VNQ / VNQ moving avg,eop VNQ / VNQ moving avg,eop VNQ unit price,XLRE unit price pct diff,VNQ unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,XLRE shares per unit,bop XLRE shares,eop XLRE shares,eop XLRE shares bought,eop XLRE shares sold,eop XLRE shares traded,VNQ shares per unit,bop VNQ shares,eop VNQ shares,eop VNQ shares bought,eop VNQ shares sold,eop VNQ shares traded,XLRE daily commission,VNQ daily commission,daily total commissions,XLRE cop,XLRE pct cop,XLRE daily position pnl,VNQ cop,VNQ pct cop,VNQ daily position pnl,daily position pnl,short XLRE investment amount,long XLRE investment amount,XLRE investment amount,daily XLRE borrow cost,short VNQ investment amount,long VNQ investment amount,VNQ investment amount,daily VNQ borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
134,2024-07-16,2024-07-17,1,40.54,40.9,89.13,89.74,2.1941320293398534,2.18895484104717,2.1895171690990827,89.52825299882925,1.0,1.0,1.0,89.74,-0.00236234911762887,0.0,-0.00236234911762887,False,True,False,1,1,2438.0,2455.0,2438.0,0.0,17.0,-17.0,1114.0,-1122.0,-1114.0,8.0,-0.0,8.0,-0.085,-0.04,-0.125,0.35999999999999943,0.008840922024902158,883.7999999999986,0.6099999999999994,0.006820622405211404,-684.4199999999994,199.3799999999992,0.0,99525.7,99525.7,0.0,-100003.86,0.0,-100003.86,-2.777885,-478.1600000000035,199529.56,-100003.86,-2.777885,196.4771149999992,1448.6382263888668,-107.2063516666592
135,2024-07-17,2024-07-18,1,40.9,40.56,89.74,88.95,2.1930473372781063,2.1895171690990827,2.190021926815379,88.8068163786588,1.0,1.0,1.0,88.95,-0.0016110060387638891,0.0,-0.0016110060387638891,False,True,False,1,1,2461.0,2438.0,2461.0,23.0,-0.0,23.0,1124.0,-1114.0,-1124.0,0.0,10.0,-10.0,-0.115,-0.05,-0.165,-0.3399999999999963,-0.008347703765828253,-828.919999999991,-0.789999999999992,-0.00884218643599305,880.0599999999911,51.1400000000001,0.0,99714.2,99714.2,0.0,-99970.36,0.0,-99970.36,-2.7769544444444447,-256.1600000000035,199684.56,-99970.36,-2.7769544444444447,48.19804555555566,1496.8362719444224,-59.00830611110359
136,2024-07-18,2024-07-19,1,40.56,40.51,88.95,88.79,2.1918044927178477,2.190021926815379,2.1904928184653416,88.717788255291,1.0,1.0,1.0,88.79,-0.000813617806883778,0.0,-0.000813617806883778,False,False,True,1,0,2466.0,2461.0,0.0,0.0,2461.0,-2461.0,1126.0,-1124.0,0.0,1124.0,-0.0,1124.0,-12.305,-5.62,-17.925,-0.05000000000000426,-0.001233502068328624,-123.0500000000105,-0.1599999999999966,-0.0018003830676086652,179.83999999999617,56.78999999998567,0.0,99818.16,99818.16,0.0,-99979.8,0.0,-99979.8,-2.777216666666667,-161.63999999999942,199797.96000000002,-99979.8,-2.777216666666667,36.087783333319,1532.9240552777414,-22.920522777784527
137,2024-07-19,2024-07-22,3,40.51,40.91,88.79,89.71,2.1928623808359813,2.1904928184653416,2.1910273096485127,89.61306120341712,1.0,1.0,1.0,89.71,-0.0010811638544992504,0.0,-0.0010811638544992504,False,False,True,0,0,2442.0,0.0,0.0,0.0,-0.0,0.0,1115.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.3999999999999986,0.009825674726707999,0.0,0.9199999999999875,0.010308214526956577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532.9240552777414,-22.920522777784527
138,2024-07-22,2024-07-23,1,40.91,40.84,89.71,89.64,2.194906953966699,2.1910273096485127,2.190446712105648,89.48155532604527,1.0,1.0,1.0,89.64,-0.001769130633012245,0.0,-0.001769130633012245,False,True,False,0,1,2445.0,0.0,2445.0,2445.0,-0.0,2445.0,1116.0,0.0,-1116.0,0.0,1116.0,-1116.0,-12.225,-5.58,-17.805,-0.06999999999999318,-0.0017125386448422549,-0.0,-0.06999999999999318,-0.0007805966384658315,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.805,1515.1190552777414,-40.72552277778459
139,2024-07-23,2024-07-24,1,40.84,40.28,89.64,88.32,2.1926514399205557,2.190446712105648,2.1895529683122024,88.2311935636155,1.0,1.0,1.0,88.32,-0.0010060135202914742,0.0,-0.0010060135202914742,False,False,True,1,0,2480.0,2445.0,0.0,0.0,2445.0,-2445.0,1132.0,-1116.0,0.0,1116.0,-0.0,1116.0,-12.225,-5.58,-17.805,-0.5600000000000023,-0.0138069254461033,-1369.2000000000055,-1.3200000000000074,-0.014835066403941142,1473.1200000000083,103.9200000000028,0.0,99853.8,99853.8,0.0,-100038.24,0.0,-100038.24,-2.77884,-184.44000000000233,199892.04,-100038.24,-2.77884,83.33616000000279,1598.4552152777442,0.0
140,2024-07-24,2024-07-25,1,40.28,40.06,88.32,88.03,2.197453819271093,2.1895529683122024,2.189097269445248,87.71349191058682,1.0,1.0,1.0,88.03,-0.0036019363012393273,0.0,-0.0036019363012393273,False,True,False,0,1,2487.0,0.0,2487.0,2487.0,-0.0,2487.0,1136.0,0.0,-1136.0,0.0,1136.0,-1136.0,-12.435,-5.68,-18.115000000000002,-0.21999999999999886,-0.005476737612689302,-0.0,-0.28999999999999204,-0.0032889170559703435,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.115000000000002,1580.3402152777442,-18.11500000000001
141,2024-07-25,2024-07-26,1,40.06,40.73,88.03,89.57,2.1991161306162534,2.189097269445248,2.1886462518290797,89.16193178450496,1.0,1.0,1.0,89.57,-0.004566267711273278,0.0,-0.004566267711273278,False,True,False,1,1,2443.0,2487.0,2443.0,0.0,44.0,-44.0,1116.0,-1136.0,-1116.0,20.0,-0.0,20.0,-0.22,-0.1,-0.32,0.6699999999999946,0.016586591422648955,1666.2899999999865,1.539999999999992,0.017342777014289098,-1749.439999999991,-83.15000000000441,0.0,99629.22,99629.22,0.0,-100002.08,0.0,-100002.08,-2.7778355555555554,-372.8600000000006,199631.3,-100002.08,-2.7778355555555554,-86.24783555555996,1494.0923797221842,-104.36283555555997
142,2024-07-26,2024-07-29,3,40.73,40.99,89.57,90.03,2.1963893632593314,2.1886462518290797,2.189431614290406,89.71260986247398,1.0,1.0,1.0,90.03,-0.0035316107588535487,0.0,-0.0035316107588535487,False,True,False,1,1,2432.0,2443.0,2432.0,0.0,11.0,-11.0,1111.0,-1116.0,-1111.0,5.0,-0.0,5.0,-0.055,-0.025,-0.08,0.2600000000000051,0.006363212855925015,635.1800000000125,0.46000000000000796,0.005122505633281684,-513.3600000000089,121.82000000000357,0.0,99503.39,99503.39,0.0,-99960.12,0.0,-99960.12,-8.33001,-456.7299999999959,199463.51,-99960.12,-8.33001,113.40999000000357,1607.5023697221877,0.0
143,2024-07-29,2024-07-30,1,40.99,41.29,90.03,90.73,2.19738435456527,2.189431614290406,2.19024457544664,90.40163135405086,1.0,1.0,1.0,90.73,-0.0036257499943429185,0.0,-0.0036257499943429185,False,True,False,1,1,2413.0,2432.0,2413.0,0.0,19.0,-19.0,1102.0,-1111.0,-1102.0,9.0,-0.0,9.0,-0.095,-0.045,-0.14,0.29999999999999716,0.0072922053817525674,729.5999999999931,0.7000000000000028,0.00774511506115225,-777.7000000000031,-48.10000000001003,0.0,99687.68000000001,99687.68000000001,0.0,-100023.33,0.0,-100023.33,-2.7784258333333334,-335.6499999999942,199711.01,-100023.33,-2.7784258333333334,-51.01842583334336,1556.4839438888444,-51.01842583334337
144,2024-07-30,2024-07-31,1,41.29,41.19,90.73,90.41,2.1949502306385047,2.19024457544664,2.190882139334586,90.2161740626471,1.0,1.0,1.0,90.41,-0.0021461564222947757,0.0,-0.0021461564222947757,True,True,False,1,0,2422.0,2413.0,0.0,0.0,2413.0,-2413.0,1106.0,-1102.0,0.0,1102.0,-0.0,1102.0,-12.065,-5.51,-17.575,-0.10000000000000142,-0.0024248314500095393,-241.30000000000342,-0.3200000000000074,-0.0035331824322625592,352.6400000000082,111.34000000000475,0.0,99632.77,99632.77,0.0,-99984.46,0.0,-99984.46,-2.7773461111111115,-351.6900000000023,199617.23,-99984.46,-2.7773461111111115,90.98765388889363,1647.471597777738,0.0
145,2024-07-31,2024-08-01,1,41.19,41.83,90.41,91.32,2.183122161128377,2.190882139334586,2.1909187505356593,91.64459988836572,1.0,1.0,1.0,91.32,0.0035482298665571645,0.0,0.0035482298665571645,False,False,True,0,0,2399.0,0.0,0.0,0.0,-0.0,0.0,1095.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.6400000000000006,0.015418277006117772,0.0,0.9099999999999966,0.010014940912319614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
146,2024-08-01,2024-08-02,1,41.83,41.86,91.32,91.27,2.180363115145724,2.1909187505356593,2.1909160185644856,91.7118588974227,1.0,1.0,1.0,91.27,0.004829547135771986,0.0,0.004829547135771986,False,False,True,0,0,2401.0,0.0,0.0,0.0,-0.0,0.0,1096.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.0007169315637466085,0.0,-0.04999999999999716,-0.0005476751328088083,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
147,2024-08-02,2024-08-05,3,41.86,40.65,91.27,88.66,2.181057810578106,2.1909160185644856,2.190851951552365,89.06073615464634,1.0,1.0,1.0,88.66,0.004509736370539453,0.0,0.004509736370539453,False,False,True,0,0,2471.0,0.0,0.0,0.0,-0.0,0.0,1128.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.2100000000000009,-0.029331881024034154,-0.0,-2.6099999999999994,-0.02901331721187851,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
148,2024-08-05,2024-08-06,1,40.65,41.55,88.66,90.41,2.175932611311673,2.190851951552365,2.190586082117948,91.02989858700074,1.0,1.0,1.0,90.41,0.006833127706011585,0.0,0.006833127706011585,False,False,True,0,0,2423.0,0.0,0.0,0.0,-0.0,0.0,1106.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.8999999999999986,0.021898685307637524,0.0,1.75,0.0195460514323676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
149,2024-08-06,2024-08-07,1,41.55,41.25,90.41,89.79,2.176727272727273,2.190586082117948,2.1903197821908256,90.36167588736537,1.0,1.0,1.0,89.79,0.006346627678687585,0.0,0.006346627678687585,False,False,True,0,0,2440.0,0.0,0.0,0.0,-0.0,0.0,1114.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.29999999999999716,-0.007246408520767086,-0.0,-0.6199999999999903,-0.0068812702165577475,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
150,2024-08-07,2024-08-08,1,41.25,41.6,89.79,90.67,2.1795673076923077,2.1903197821908256,2.189978248331109,91.11730293913834,1.0,1.0,1.0,90.67,0.004921178043104233,0.0,0.004921178043104233,False,False,True,0,0,2416.0,0.0,0.0,0.0,-0.0,0.0,1103.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.3500000000000014,0.008449054486527663,0.0,0.8799999999999955,0.009752931125247348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
151,2024-08-08,2024-08-09,1,41.6,41.81,90.67,91.09,2.1786653910547717,2.189978248331109,2.189559179799326,91.56299056272367,1.0,1.0,1.0,91.09,0.005179128121939315,0.0,0.005179128121939315,False,False,True,0,0,2405.0,0.0,0.0,0.0,-0.0,0.0,1098.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.21000000000000085,0.0050353781012560835,0.0,0.4200000000000017,0.0046214870987537765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
152,2024-08-09,2024-08-12,3,41.81,41.56,91.09,90.42,2.1756496631376323,2.189559179799326,2.188717658972144,90.99807951246,1.0,1.0,1.0,90.42,0.006372920169011567,0.0,0.006372920169011567,False,False,True,0,0,2422.0,0.0,0.0,0.0,-0.0,0.0,1106.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.25,-0.005997379137447032,-0.0,-0.6700000000000017,-0.007382546890259381,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
153,2024-08-12,2024-08-13,1,41.56,41.85,90.42,91.21,2.1794504181600955,2.188717658972144,2.1877617141672725,91.59783402798423,1.0,1.0,1.0,91.21,0.004243085225742107,0.0,0.004243085225742107,False,False,True,0,0,2399.0,0.0,0.0,0.0,-0.0,0.0,1096.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.28999999999999915,0.00695363070445774,0.0,0.789999999999992,0.008699058325607767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
154,2024-08-13,2024-08-14,1,41.85,42.0,91.21,91.45,2.1773809523809526,2.1877617141672725,2.186924160319328,91.88599199502545,1.0,1.0,1.0,91.45,0.004756216301922475,0.0,0.004756216301922475,False,False,True,0,0,2391.0,0.0,0.0,0.0,-0.0,0.0,1093.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.14999999999999858,0.0035778213478839024,0.0,0.2400000000000091,0.0026278346448077366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
155,2024-08-14,2024-08-15,1,42.0,41.88,91.45,91.38,2.181948424068768,2.186924160319328,2.186369214658861,91.58838383417346,1.0,1.0,1.0,91.38,0.0022778134659715995,0.0,0.0022778134659715995,False,False,True,0,0,2392.0,0.0,0.0,0.0,-0.0,0.0,1094.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.11999999999999744,-0.0028612322810321234,-0.0,-0.07000000000000739,-0.0007657387017493048,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
156,2024-08-15,2024-08-16,1,41.88,41.86,91.38,91.33,2.18179646440516,2.186369214658861,2.1858688132432262,91.52141532561991,1.0,1.0,1.0,91.33,0.002093671467631994,0.0,0.002093671467631994,False,False,True,0,0,2394.0,0.0,0.0,0.0,-0.0,0.0,1095.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.020000000000003126,-0.0004776689844825051,-0.0,-0.04999999999999716,-0.0005473154315378139,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
157,2024-08-16,2024-08-19,3,41.86,42.11,91.33,92.09,2.1868914747090953,2.1858688132432262,2.1855702679368822,92.04693572567226,1.0,1.0,1.0,92.09,-0.0004677418459602061,0.0,-0.0004677418459602061,False,False,True,0,0,2374.0,0.0,0.0,0.0,-0.0,0.0,1086.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.25,0.005954525155982807,0.0,0.7600000000000051,0.008287039029688104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
158,2024-08-19,2024-08-20,1,42.11,42.15,92.09,91.98,2.1822064056939503,2.1855702679368822,2.1849352405232447,92.12178679353958,1.0,1.0,1.0,91.98,0.001540309021895878,0.0,0.001540309021895878,False,False,True,0,0,2376.0,0.0,0.0,0.0,-0.0,0.0,1087.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0009494422740279568,0.0,-0.10999999999999943,-0.0011951976214979157,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
159,2024-08-20,2024-08-21,1,42.15,42.29,91.98,92.47,2.1865689288247814,2.1849352405232447,2.184631114968456,92.40091132172802,1.0,1.0,1.0,92.47,-0.0007474262012815421,0.0,-0.0007474262012815421,False,False,True,0,0,2362.0,0.0,0.0,0.0,-0.0,0.0,1081.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.14000000000000057,0.0033159670365328713,0.0,0.4899999999999949,0.005313105477769469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
160,2024-08-21,2024-08-22,1,42.29,42.55,92.47,92.74,2.1795534665099883,2.184631114968456,2.1837360973304007,92.9560539419078,1.0,1.0,1.0,92.74,0.002326964249498249,0.0,0.002326964249498249,False,False,True,0,0,2355.0,0.0,0.0,0.0,-0.0,0.0,1078.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.259999999999998,0.006129203534985935,0.0,0.269999999999996,0.002915611373767409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
161,2024-08-22,2024-08-23,1,42.55,43.37,92.74,94.78,2.1853816001844595,2.1837360973304007,2.183049370808811,94.70863454121948,1.0,1.0,1.0,94.78,-0.0007532426662692043,0.0,-0.0007532426662692043,False,False,True,0,0,2304.0,0.0,0.0,0.0,-0.0,0.0,1055.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.8200000000000003,0.019088102827891817,0.0,2.0400000000000063,0.021758537576127602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
162,2024-08-23,2024-08-26,3,43.37,43.34,94.78,94.74,2.185971389017074,2.183049370808811,2.182528472096698,94.61335973085387,1.0,1.0,1.0,94.74,-0.0013376080383062296,0.0,-0.0013376080383062296,False,False,True,0,0,2305.0,0.0,0.0,0.0,-0.0,0.0,1056.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.02999999999999403,-0.0006919617390617103,-0.0,-0.04000000000000625,-0.00042211904383660935,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
163,2024-08-26,2024-08-27,1,43.34,43.45,94.74,94.88,2.1836593785960874,2.182528472096698,2.181842223298239,94.83086211260154,1.0,1.0,1.0,94.88,-0.0005180292572616181,0.0,-0.0005180292572616181,False,False,True,0,0,2300.0,0.0,0.0,0.0,-0.0,0.0,1054.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10999999999999943,0.0025348556031881157,0.0,0.14000000000000057,0.0014766377538095305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
164,2024-08-27,2024-08-28,1,43.45,43.3,94.88,94.51,2.1826789838337186,2.181842223298239,2.181228660958,94.47376826881374,1.0,1.0,1.0,94.51,-0.00038343749796155375,0.0,-0.00038343749796155375,False,False,True,0,0,2308.0,0.0,0.0,0.0,-0.0,0.0,1058.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.15000000000000568,-0.0034582167029570524,-0.0,-0.36999999999999034,-0.00390728624245045,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
165,2024-08-28,2024-08-29,1,43.3,43.13,94.51,94.22,2.184558312079759,2.181228660958,2.181300468505569,94.07639214711854,1.0,1.0,1.0,94.22,-0.0015253386332874498,0.0,-0.0015253386332874498,False,False,True,0,0,2314.0,0.0,0.0,0.0,-0.0,0.0,1061.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1699999999999946,-0.003933824348692284,-0.0,-0.29000000000000625,-0.0030731757350697555,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
166,2024-08-29,2024-08-30,1,43.13,43.55,94.22,95.13,2.184385763490241,2.181300468505569,2.1815016009227945,94.99563540341751,1.0,1.0,1.0,95.13,-0.001413429795163255,0.0,-0.001413429795163255,True,False,True,0,0,2293.0,0.0,0.0,0.0,-0.0,0.0,1051.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.4199999999999946,0.009690892638759984,0.0,0.9099999999999966,0.009611903946470563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
167,2024-08-30,2024-09-03,4,43.55,43.65,95.13,95.08,2.1782359679266894,2.1815016009227945,2.181360508790224,95.22254488027998,1.0,1.0,1.0,95.08,0.0014980872381785287,0.0,0.0014980872381785287,False,False,True,0,0,2295.0,0.0,0.0,0.0,-0.0,0.0,1052.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10000000000000142,0.0022935789870993646,0.0,-0.04999999999999716,-0.0005257347263724718,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
168,2024-09-03,2024-09-04,1,43.65,43.75,95.08,95.35,2.1794285714285713,2.181360508790224,2.1815353067960688,95.43452225957229,1.0,1.0,1.0,95.35,0.0008860494981563258,0.0,0.0008860494981563258,False,False,True,0,0,2288.0,0.0,0.0,0.0,-0.0,0.0,1049.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10000000000000142,0.002288330518012216,0.0,0.269999999999996,0.002835689554434934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
169,2024-09-04,2024-09-05,1,43.75,43.63,95.35,95.04,2.1783176713270684,2.1815353067960688,2.181614826726059,95.18038543551249,1.0,1.0,1.0,95.04,0.0014760296135327008,0.0,0.0014760296135327008,False,False,True,0,0,2295.0,0.0,0.0,0.0,-0.0,0.0,1052.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.11999999999999744,-0.0027466256681051024,-0.0,-0.30999999999998806,-0.0032564764320931567,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
170,2024-09-05,2024-09-06,1,43.63,43.63,95.04,94.95,2.176254870501948,2.181614826726059,2.181449204866541,95.18385489005796,1.0,1.0,1.0,94.95,0.0024598986657739697,0.0,0.0024598986657739697,False,False,True,0,0,2297.0,0.0,0.0,0.0,-0.0,0.0,1053.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.09000000000000341,-0.0009474183560399392,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
171,2024-09-06,2024-09-09,3,43.63,44.15,94.95,96.01,2.1746319365798414,2.181449204866541,2.181247532142794,96.31098239485777,1.0,1.0,1.0,96.01,0.0031300031523841224,0.0,0.0031300031523841224,False,False,True,0,0,2273.0,0.0,0.0,0.0,-0.0,0.0,1042.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.519999999999996,0.011847939914450602,0.0,1.0600000000000023,0.01110191545123752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
172,2024-09-09,2024-09-10,1,44.15,44.93,96.01,97.4,2.167816603605609,2.181247532142794,2.180855879166193,98.00345161917575,1.0,1.0,1.0,97.4,0.006176488005685811,0.0,0.006176488005685811,False,False,True,0,0,2240.0,0.0,0.0,0.0,-0.0,0.0,1027.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.7800000000000011,0.01751279603209948,0.0,1.3900000000000006,0.014373857938956954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
173,2024-09-10,2024-09-11,1,44.93,44.81,97.4,97.21,2.1693818344119613,2.180855879166193,2.1803524499787863,97.72415194543711,1.0,1.0,1.0,97.21,0.005275146838953731,0.0,0.005275146838953731,False,False,True,0,0,2244.0,0.0,0.0,0.0,-0.0,0.0,1029.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.11999999999999744,-0.0026743942840168904,-0.0,-0.19000000000001194,-0.0019526238155119216,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
174,2024-09-11,2024-09-12,1,44.81,44.89,97.21,97.62,2.174649142347962,2.1803524499787863,2.180215859477136,97.87602147954772,1.0,1.0,1.0,97.62,0.002619200370150855,0.0,0.002619200370150855,False,False,True,0,0,2233.0,0.0,0.0,0.0,-0.0,0.0,1024.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0799999999999983,0.0017837239957890214,0.0,0.4100000000000108,0.004208803626023886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
175,2024-09-12,2024-09-13,1,44.89,45.21,97.62,98.64,2.1818181818181817,2.180215859477136,2.1802093473646074,98.56755900696133,1.0,1.0,1.0,98.64,-0.0007346675417686965,0.0,-0.0007346675417686965,False,False,True,0,0,2211.0,0.0,0.0,0.0,-0.0,0.0,1014.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.3200000000000003,0.007103248512673131,0.0,1.019999999999996,0.01039446839708737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
176,2024-09-13,2024-09-16,3,45.21,45.36,98.64,98.97,2.181878306878307,2.1802093473646074,2.1802134394882646,98.8942959964586,1.0,1.0,1.0,98.97,-0.0007652113975811519,0.0,-0.0007652113975811519,False,False,True,0,0,2202.0,0.0,0.0,0.0,-0.0,0.0,1010.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.14999999999999858,0.0033123581129828744,0.0,0.3299999999999983,0.003339915052510815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.471597777738,0.0
