date,XBI,IBB,XBI log rtn,IBB log rtn,XBI div,XBI div cumsum,IBB div,IBB div cumsum,XBI div adjustment,IBB div adjustment,XBI*,IBB*,IBB/XBI,IBB/XBI avg,IBB/XBI 10 dma,IBB/XBI 20 dma,XBI x avg,XBI x 10 dma,XBI x 20 dma,log diff XBI x avg / IBB,log diff XBI x 10 dma / IBB,log diff XBI x 20 dma / IBB,IBB*/XBI*,IBB*/XBI* avg,IBB*/XBI* 10 dma,IBB*/XBI* 20 dma,XBI* x avg,XBI* x 10 dma,XBI* x 20 dma,log diff XBI* x avg / IBB*,log diff XBI* x 10 dma / IBB*,log diff XBI* x 20 dma / IBB*
2026-05-08,134.71,169.94,0.007825057627552597,-0.0009410658264207961,0.0,0.0,0.0,0.121818,0.0,0.0,134.71,169.94,1.2615247568851606,1.3022492118915743,1.274471645677732,1.2781925351029348,175.42599133391397,171.8502373040132,172.5016015937658,0.03177181858825546,0.011177950598244281,0.014961087454458306,1.2615247568851606,1.3022759807794742,1.2744716456777323,1.2781925351029348,175.42959737080298,171.85023730401318,172.50160159376583,0.0317923742641815,0.011177950598244061,0.014961087454458524
2026-05-11,134.75,170.0,0.00029689007862988544,0.00035300347486649504,0.0,0.0,0.0,0.121818,0.0,0.0,134.75,170.0,1.261595547309833,1.3022492118915743,1.2735867025133456,1.2760735241306758,175.47808130238963,171.7350542550744,172.23644410512048,0.031715705192018905,0.010154469916794895,0.013069770792273195,1.261595547309833,1.3022759807794742,1.2735867025133456,1.2760735241306755,175.48168841003414,171.73505425507443,172.23644410512048,0.03173626086794479,0.010154469916795113,0.013069770792273195
2026-05-12,134.91,172.28,0.0011866796616191774,0.013322623135648168,0.0,0.0,0.0,0.121818,0.0,0.0,134.91,172.28,1.2769994811355718,1.3022492118915743,1.2733436802090925,1.2751393838343743,175.68644117629228,171.81958203607545,172.15507914046947,0.019579761717989988,-0.0026760755474865027,-0.0007253666805343595,1.2769994811355718,1.3022759807794742,1.2733436802090925,1.2751393838343743,175.69005256695885,171.81958203607545,172.15507914046944,0.019600317393915895,-0.0026760755474865027,-0.0007253666805345817
2026-05-13,135.85,172.65,0.006943446421631047,0.0021453636500914693,0.0,0.0,0.0,0.121818,0.0,0.0,135.85,172.65,1.270887007729113,1.3022492118915743,1.2721313724482566,1.2741949104758685,176.91055543547037,172.9837389564052,173.22768529389975,0.024377844489529593,0.0019311717723740729,0.0033404053260888437,1.270887007729113,1.3022759807794742,1.2721313724482566,1.2741949104758685,176.91419198889156,172.9837389564052,173.22768529389975,0.024398400165455317,0.0019311717723740729,0.0033404053260888437
2026-05-14,134.85,171.33,-0.007388286286617754,-0.007674902491120008,0.0,0.0,0.0,0.121818,0.0,0.0,134.85,171.33,1.2705228031145719,1.3022492118915743,1.2707362302362994,1.2734511554595906,175.60830622357878,171.5469155746474,171.82518367767085,0.024664460694031574,0.0012652680523693924,0.002886064643277381,1.2705228031145719,1.3022759807794742,1.2707362302362994,1.2734511554595906,175.61191600811208,171.5469155746474,171.82518367767085,0.02468501636995761,0.0012652680523693924,0.002886064643277381
2026-05-15,130.69,166.83,-0.031334942976794344,-0.0266161914772989,0.0,0.0,0.0,0.121818,0.0,0.0,130.69,166.83,1.2765322518937945,1.3022492118915743,1.270134586540539,1.2735797800251463,170.19094950210985,166.07251792958198,166.4273315070139,0.019945709194536344,-0.00455078190692079,-0.002416563123296104,1.2765322518937945,1.3022759807794742,1.2701345865405387,1.2735797800251463,170.19444792806948,166.07251792958198,166.4273315070139,0.019966264870462356,-0.00455078190692079,-0.002416563123296104
2026-05-18,127.67,164.03,-0.023379296776685047,-0.016925991943188043,0.0,0.0,0.0,0.121818,0.0,0.0,127.67,164.03,1.2847967415994361,1.3022492118915743,1.271153586543179,1.2740414038820975,166.25815688219728,162.1580826636306,162.59793051581042,0.013492404361039097,-0.0114776595824783,-0.008768868346719416,1.2847967415994361,1.3022759807794742,1.271153586543179,1.2740414038820975,166.26157446611546,162.15808266363058,162.59793051581042,0.01351296003696509,-0.011477659582478525,-0.008768868346719416
2026-05-19,126.79,164.19,-0.006916635292402801,0.0009749558995421073,0.0,0.0,0.0,0.121818,0.0,0.0,126.79,164.19,1.2949759444751163,1.3022492118915743,1.2733322483350362,1.2750061993461936,165.11217757573272,161.16956323780965,161.53570959821116,0.005600813169094373,-0.018567295240182427,-0.016298063539667684,1.2949759444751163,1.3022759807794742,1.2733322483350362,1.2750061993461936,165.11557160302954,161.16956323780965,161.53570959821116,0.0056213688450202125,-0.018567295240182427,-0.016298063539667684
2026-05-20,131.71,167.91,0.038070361471098484,0.02240382774744138,0.0,0.0,0.0,0.121818,0.0,0.0,131.71,167.91,1.2748462531318805,1.3022492118915743,1.2745312838748366,1.2752571421098449,171.51924369823925,167.71059042820764,167.93106651588718,0.021267346892751407,-0.0011883037033149832,0.00012545527045494559,1.2748462531318805,1.3022759807794742,1.2745312838748366,1.2752571421098446,171.52276942846456,167.71059042820764,167.93106651588718,0.02128790256867742,-0.0011883037033149832,0.00012545527045494559
2026-05-21,132.78,169.06,0.008091087280058107,0.006825559929403824,0.0,0.0,0.0,0.121818,0.0,0.0,132.78,169.06,1.2732339207712005,1.3022492118915743,1.2745914708045678,1.2751482975877682,172.91265035496323,169.2322638729008,169.3286433293452,0.022532874243405682,0.0010184323213192285,0.00158778015207947,1.2732339207712005,1.3022759807794742,1.2745914708045678,1.2751482975877682,172.9162047278986,169.2322638729008,169.32864332934517,0.02255342991933174,0.0010184323213192285,0.0015877801520792483
2026-05-22,131.66,168.79,-0.008470781251282701,-0.0015983427999453018,0.0,0.0,0.0,0.121818,0.0,0.0,131.66,168.79,1.2820142792040103,1.3022492118915743,1.2766404230364528,1.2755560343570926,171.45413123764467,167.8127130461294,167.88602486040554,0.01566043579206839,-0.00580678444982878,-0.005370012980869542,1.2820142792040103,1.3022759807794742,1.2766404230364528,1.2755560343570926,171.45765562942557,167.8127130461294,167.88602486040554,0.015680991467994492,-0.00580678444982878,-0.005370012980869542
2026-05-26,133.35,169.42,0.012754408588292522,0.0037255003025684604,0.0,0.0,0.0,0.121818,0.0,0.0,133.35,169.42,1.2704911886014247,1.3022492118915743,1.277529987165612,1.2755583448394787,173.65493240574142,170.24000041191096,170.0953971815183,0.024689344077792396,0.004828369569464597,0.003978600546807717,1.2704911886014247,1.3022759807794742,1.277529987165612,1.2755583448394787,173.65850203694288,170.24000041191096,170.0953971815183,0.02470989975371864,0.004828369569464597,0.003978600546807717
2026-05-27,134.45,169.88,0.008215132086850301,0.0027114664416655046,0.0,0.0,0.0,0.121818,0.0,0.0,134.45,169.88,1.2635180364447751,1.3022492118915743,1.2761818426965323,1.2747627614528123,175.08740653882214,171.76390677441654,171.4988194636679,0.030193009722977237,0.011028593409493201,0.009484077543459023,1.2635180364447751,1.3022759807794742,1.2761818426965321,1.2747627614528123,175.0910056158003,171.76390677441654,171.4988194636679,0.03021356539890328,0.011028593409493201,0.009484077543459023
2026-05-28,135.99,172.24,0.01138897090599401,0.013796547611037328,0.0,0.0,0.0,0.121818,0.0,0.0,135.99,172.24,1.2665637179204352,1.3022492118915743,1.2757495137156645,1.2739404430819605,177.0928703251352,173.54796878830143,173.35498792996796,0.02778543301793416,0.007565185284040254,0.0064525924133073285,1.2665637179204352,1.3022759807794742,1.2757495137156645,1.2739404430819605,177.0965106262007,173.5479687883014,173.35498792996796,0.02780598869386006,0.007565185284040033,0.0064525924133073285
2026-05-29,136.69,172.18,0.00513423454369398,-0.0003484118262990352,0.0,0.0,0.0,0.121818,0.0,0.0,136.69,172.18,1.2596385982880973,1.3022492118915743,1.274661093233017,1.2726986617346583,178.00444477345928,174.38220102979417,174.13491916487317,0.03326807938792703,0.012709006721366012,0.011289955018660593,1.2596385982880973,1.3022759807794742,1.2746610932330171,1.2726986617346583,178.00810381274633,174.38220102979417,174.13491916487317,0.033288635063853156,0.012709006721366012,0.011289955018660593
2026-06-01,133.62,169.37,-0.022715637667230303,-0.01645477032677869,0.0,0.0,0.0,0.121818,0.0,0.0,133.62,169.37,1.2675497679988026,1.3022492118915743,1.2737628448435179,1.2719487156920284,174.00653969295217,170.3202152777957,170.05799518098505,0.027007212047475523,0.0055946136421498715,0.0040538560928833536,1.2675497679988026,1.3022759807794742,1.2737628448435179,1.2719487156920282,174.01011655175336,170.32021527779577,170.05799518098505,0.0270277677234015,0.005594613642150092,0.0040538560928833536
2026-06-02,127.76,164.27,-0.04484644659057424,-0.030574255349921392,0.0,0.0,0.0,0.121818,0.0,0.0,127.76,164.27,1.2857701941139636,1.3022492118915743,1.2738601900949704,1.2725068883190747,166.37535931126754,162.73594105720784,162.50416791681354,0.012735020806822523,-0.009382521868784351,-0.010807765393386506,1.2857701941139636,1.3022759807794742,1.2738601900949706,1.2725068883190747,166.37877930438563,162.73594105720784,162.50416791681351,0.012755576482748616,-0.009382521868784351,-0.01080776539338673
2026-06-03,129.83,167.5,0.016072398465405147,0.019471935712012677,0.0,0.0,0.0,0.121818,0.0,0.0,129.83,167.5,1.2901486559346838,1.3022492118915743,1.2733774612409274,1.2733548547879816,169.0710151798831,165.38526848003002,165.20956931046547,0.009335483560214991,-0.01270563866372771,-0.013768566247722163,1.2901486559346838,1.3022759807794742,1.2733774612409274,1.2733548547879816,169.07449058459915,165.38526848003005,165.20956931046547,0.009356039236141107,-0.012705638663727599,-0.013768566247722163
2026-06-04,133.42,171.43,0.02727614490920716,0.023191668754268695,0.0,0.0,0.0,0.121818,0.0,0.0,133.42,171.43,1.28488982161595,1.3022492118915743,1.2743818180893345,1.2744565509820855,173.7460898505738,169.89402087876454,169.89100472581248,0.01341995971515349,-0.009000183963319497,-0.009017937264523778,1.28488982161595,1.3022759807794742,1.2743818180893343,1.2744565509820855,173.74966135559742,169.89402087876454,169.89100472581248,0.013440515391079575,-0.009000183963319497,-0.009017937264523778
2026-06-05,128.67,168.44,-0.036251060084470585,-0.017595416725662675,0.0,0.0,0.0,0.121818,0.0,0.0,128.67,168.44,1.3090852568586306,1.3022492118915743,1.2779669516980774,1.2762792112513226,167.56040609408885,163.97470853355466,163.98432441486494,-0.005235683643654212,-0.02686740362089151,-0.026808762874048347,1.3090852568586306,1.3022759807794742,1.2779669516980774,1.2762792112513226,167.56385044689492,163.97470853355463,163.98432441486494,-0.005215127967728249,-0.02686740362089174,-0.026808762874048347
2026-06-08,128.43,166.92,-0.0018669783719342224,-0.009064947570375216,0.0,0.0,0.0,0.121818,0.0,0.0,128.43,166.92,1.2996963326325623,1.3022492118915743,1.2797351570409325,1.2781877900386927,167.24786628323488,164.1292956065841,163.91253910100738,0.0019622855547866288,-0.016860150668579793,-0.01818166831778681,1.2996963326325623,1.3022759807794742,1.2797351570409325,1.2781877900386927,167.2513042115079,164.1292956065841,163.91253910100738,0.001982841230712942,-0.016860150668579793,-0.01818166831778681
2026-06-09,131.38,169.36,0.022709878639362434,0.014511971103258026,0.0,0.0,0.0,0.121818,0.0,0.0,131.38,169.36,1.2890850966661593,1.3022492118915743,1.281594547847406,1.279562267506509,171.08950145831503,168.1316049320377,167.92831185528343,0.010160193090891272,-0.007279591401058228,-0.008489453639289624,1.2890850966661593,1.3022759807794742,1.281594547847406,1.279562267506509,171.0930183548073,168.1316049320377,167.92831185528343,0.010180748766817016,-0.007279591401058228,-0.008489453639289624
2026-06-10,128.85,165.93,-0.019444950365952857,-0.02046061415191343,0.0,0.0,0.0,0.121818,0.0,0.0,128.85,165.93,1.2877764842840513,1.3022492118915743,1.2840203926313336,1.280101117663933,167.79481095222934,165.13345749013826,164.8715981682137,0.011175856876851692,-0.004812032429907118,-0.00639903464332189,1.2877764842840513,1.3022759807794742,1.2840203926313336,1.280101117663933,167.79826012343523,165.13345749013826,164.8715981682137,0.011196412552777622,-0.004812032429907118,-0.00639903464332189
2026-06-11,132.74,170.49,0.029743390619404994,0.027110631302443542,0.0,0.0,0.0,0.121818,0.0,0.0,132.74,170.49,1.2843905378936267,1.3022492118915743,1.2858030746286526,1.2807762941721585,172.86056038648758,170.44086691788323,169.9206223587105,0.01380861619381322,-0.0002882290060803609,-0.0033452432730788984,1.2843905378936267,1.3022759807794742,1.2858030746286526,1.2807762941721585,172.8641136886674,170.44086691788323,169.9206223587105,0.013829171869739055,-0.0002882290060803609,-0.0033452432730788984
2026-06-12,133.79,170.66,0.007879078767748836,0.000996629131298953,0.0,0.0,0.0,0.121818,0.0,0.0,133.79,170.66,1.2755811346139472,1.3022492118915743,1.2873973282612377,1.2810292107471275,174.22792205897372,172.02759335456741,171.35506039729307,0.02069106583026318,0.007981617318105781,0.004064507296050663,1.2755811346139472,1.3022759807794742,1.2873973282612377,1.2810292107471275,174.23150346848584,172.02759335456741,171.35506039729307,0.02071162150618921,0.007981617318105781,0.004064507296050663
2026-06-15,136.4,172.17,0.019320338923833932,0.008809087679942049,0.0,0.0,0.023774,0.145592,0.0,0.023774,136.4,172.193774,1.2622434017595305,1.3022492118915743,1.2868666916373104,1.2803147682404143,177.62679250201074,175.60099557483284,174.7323843459082,0.031202317074155148,0.019731989957114938,0.014773210356877958,1.262417697947214,1.3022759807794742,1.2868841212560789,1.2803234830497985,177.63044377832028,175.60099557483284,174.7323843459082,0.03108479783144701,0.019593915038480927,0.014635135438244058
2026-06-16,135.34,171.44,-0.0078016146052823105,-0.004249009623059233,0.0,0.0,0.0,0.145592,0.0,0.023774,135.34,171.463774,1.2667356287867593,1.3022492118915743,1.28496323510459,1.2794117125997804,176.24640833740565,174.1645380461936,173.27780073365767,0.02764971209193183,0.015767122186505653,0.010662740026538406,1.2669112900842323,1.3022759807794742,1.2849982308531058,1.2794292104740381,176.25003123869405,174.16689697079772,173.27898019595972,0.027531604960150946,0.015642003517323262,0.0105308839666255
2026-06-17,139.39,173.44,0.02948562893771546,0.011598367085959805,0.0,0.0,0.0,0.145592,0.0,0.023774,139.39,173.463774,1.2442786426572925,1.3022492118915743,1.280376233776851,1.2768768475088892,181.5205176455665,179.11102534122878,178.33719861928336,0.04553697394368766,0.03217414861485099,0.027844414242381228,1.2444492000860896,1.3022759807794742,1.2804282852682465,1.276902873254587,181.52424896085088,179.1159033986144,178.33963764797616,0.04542046567382209,0.03206431912294611,0.02772102670304401
2026-06-18,140.72,173.64,0.009496340687507862,0.0011524721801113855,0.0,0.0,0.0,0.145592,0.0,0.023774,140.72,173.663774,1.233939738487777,1.3022492118915743,1.2752812254640336,1.274831521776684,183.25250909738233,180.17454361707846,179.68210998145088,0.0538808424510841,0.036941877377865674,0.03420504348540009,1.2341086839113131,1.3022759807794742,1.2753501714977826,1.2748659947935586,183.2562760152876,180.18186830294763,179.68577232438548,0.05376449204180785,0.03684562374466876,0.03408851953847492
